branch	edition	paragraph	grammar	sheey	sheey_patient	sheey_material	qokeor	qokeor_patient	qokeor_material	W_type	E_type	status	NEW_continuity	unread_between	intervening_actions	sheey_debts	qokeor_debts	seam_native_status	row_status
C_A	ZL3b	f102v2|f102v2.30-f102v2.39	J	f102v2.30:7			f102v2.36:9	f102v2.35:9	qokeol	UNKNOWN	UNKNOWN	MISSING_PATIENT	NOT_ESTABLISHED	f102v2.30:8;f102v2.30:9;f102v2.31:1;f102v2.31:4;f102v2.31:5;f102v2.31:6;f102v2.31:7;f102v2.31:8;f102v2.31:9;f102v2.32:3;f102v2.32:5;f102v2.33:3;f102v2.33:8;f102v2.33:9;f102v2.33:11;f102v2.33:12;f102v2.34:1;f102v2.34:2;f102v2.34:3;f102v2.34:4;f102v2.34:5;f102v2.34:6;f102v2.36:1;f102v2.36:5		MISSING_PATIENT	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	UNVERIFIED	recorded
C_A	ZL3b	f102v2|f102v2.30-f102v2.39	J	f102v2.30:7			f102v2.38:4	f102v2.38:7	sho	UNKNOWN	UNKNOWN	MISSING_PATIENT	NOT_ESTABLISHED	f102v2.30:8;f102v2.30:9;f102v2.31:1;f102v2.31:4;f102v2.31:5;f102v2.31:6;f102v2.31:7;f102v2.31:8;f102v2.31:9;f102v2.32:3;f102v2.32:5;f102v2.33:3;f102v2.33:8;f102v2.33:9;f102v2.33:11;f102v2.33:12;f102v2.34:1;f102v2.34:2;f102v2.34:3;f102v2.34:4;f102v2.34:5;f102v2.34:6;f102v2.36:1;f102v2.36:5;f102v2.37:4;f102v2.37:6;f102v2.37:7;f102v2.37:9;f102v2.38:3;f102v2.38:6		MISSING_PATIENT	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	UNVERIFIED	recorded
C_A	ZL3b	f102v2|f102v2.30-f102v2.39	M	f102v2.30:7			f102v2.33:1	f102v2.33:2	sho	UNKNOWN	UNKNOWN	MISSING_PATIENT	NOT_ESTABLISHED	f102v2.30:8;f102v2.30:9;f102v2.31:1;f102v2.31:4;f102v2.31:5;f102v2.31:6;f102v2.31:7;f102v2.31:8;f102v2.31:9;f102v2.32:3;f102v2.32:5		MISSING_PATIENT	EXTRACT_PATIENT_NOT_BOUND	UNVERIFIED	recorded
C_A	ZL3b	f102v2|f102v2.30-f102v2.39	M	f102v2.30:7			f102v2.36:9	f102v2.35:9	qokeol	UNKNOWN	UNKNOWN	MISSING_PATIENT	NOT_ESTABLISHED	f102v2.30:8;f102v2.30:9;f102v2.31:1;f102v2.31:4;f102v2.31:5;f102v2.31:6;f102v2.31:7;f102v2.31:8;f102v2.31:9;f102v2.32:3;f102v2.32:5;f102v2.33:3;f102v2.33:8;f102v2.33:9;f102v2.33:11;f102v2.33:12;f102v2.34:1;f102v2.34:2;f102v2.34:3;f102v2.34:4;f102v2.34:5;f102v2.34:6;f102v2.36:1;f102v2.36:5		MISSING_PATIENT	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	UNVERIFIED	recorded
C_A	ZL3b	f102v2|f102v2.30-f102v2.39	M	f102v2.30:7			f102v2.38:4	f102v2.38:7	sho	UNKNOWN	UNKNOWN	MISSING_PATIENT	NOT_ESTABLISHED	f102v2.30:8;f102v2.30:9;f102v2.31:1;f102v2.31:4;f102v2.31:5;f102v2.31:6;f102v2.31:7;f102v2.31:8;f102v2.31:9;f102v2.32:3;f102v2.32:5;f102v2.33:3;f102v2.33:8;f102v2.33:9;f102v2.33:11;f102v2.33:12;f102v2.34:1;f102v2.34:2;f102v2.34:3;f102v2.34:4;f102v2.34:5;f102v2.34:6;f102v2.36:1;f102v2.36:5;f102v2.37:4;f102v2.37:6;f102v2.37:7;f102v2.37:9;f102v2.38:3;f102v2.38:6		MISSING_PATIENT	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	UNVERIFIED	recorded
C_A	ZL3b	f86v6|f86v6.1-f86v6.12	B	f86v6.9:4	f86v6.9:2	ykaiin	f86v6.11:3	f86v6.10:4	sheol	UNKNOWN	UNKNOWN	DIFFERENT_MATERIAL	NOT_ESTABLISHED	f86v6.9:7;f86v6.9:9;f86v6.9:10;f86v6.10:1;f86v6.10:3;f86v6.10:5;f86v6.10:6;f86v6.10:7;f86v6.10:8;f86v6.10:9;f86v6.10:10;f86v6.11:1;f86v6.11:2			UNREAD_BETWEEN:f86v6.10:5;UNREAD_BETWEEN:f86v6.10:6;UNREAD_BETWEEN:f86v6.10:7;UNREAD_BETWEEN:f86v6.10:8;UNREAD_BETWEEN:f86v6.10:9;UNREAD_BETWEEN:f86v6.10:10;UNREAD_BETWEEN:f86v6.11:1;UNREAD_BETWEEN:f86v6.11:2;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	UNVERIFIED	recorded
C_A	ZL3b	f86v6|f86v6.1-f86v6.12	J	f86v6.9:4	f86v6.9:2	ykaiin	f86v6.11:3	f86v6.10:4	sheol	UNKNOWN	UNKNOWN	DIFFERENT_MATERIAL	NOT_ESTABLISHED	f86v6.9:7;f86v6.9:9;f86v6.9:10;f86v6.10:1;f86v6.10:3;f86v6.10:5;f86v6.10:6;f86v6.10:7;f86v6.10:8;f86v6.10:9;f86v6.10:10;f86v6.11:1;f86v6.11:2			UNREAD_BETWEEN:f86v6.10:5;UNREAD_BETWEEN:f86v6.10:6;UNREAD_BETWEEN:f86v6.10:7;UNREAD_BETWEEN:f86v6.10:8;UNREAD_BETWEEN:f86v6.10:9;UNREAD_BETWEEN:f86v6.10:10;UNREAD_BETWEEN:f86v6.11:1;UNREAD_BETWEEN:f86v6.11:2;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	UNVERIFIED	recorded
C_A	ZL3b	f86v6|f86v6.1-f86v6.12	M	f86v6.9:4	f86v6.9:2	ykaiin	f86v6.11:3	f86v6.10:4	sheol	UNKNOWN	UNKNOWN	DIFFERENT_MATERIAL	NOT_ESTABLISHED	f86v6.9:7;f86v6.9:9;f86v6.9:10;f86v6.10:1;f86v6.10:3;f86v6.10:5;f86v6.10:6;f86v6.10:7;f86v6.10:8;f86v6.10:9;f86v6.10:10;f86v6.11:1;f86v6.11:2			UNREAD_BETWEEN:f86v6.10:5;UNREAD_BETWEEN:f86v6.10:6;UNREAD_BETWEEN:f86v6.10:7;UNREAD_BETWEEN:f86v6.10:8;UNREAD_BETWEEN:f86v6.10:9;UNREAD_BETWEEN:f86v6.10:10;UNREAD_BETWEEN:f86v6.11:1;UNREAD_BETWEEN:f86v6.11:2;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	UNVERIFIED	recorded
C_A	IT2a	f102v2|f102v2.30-f102v2.36	B	f102v2.30:7			f102v2.33:1	f102v2.33:2	sho	UNKNOWN	UNKNOWN	MISSING_PATIENT	NOT_ESTABLISHED	f102v2.30:8;f102v2.30:9;f102v2.31:1;f102v2.31:4;f102v2.31:5;f102v2.31:6;f102v2.31:7;f102v2.31:8;f102v2.31:9;f102v2.32:3;f102v2.32:5		MISSING_PATIENT	EXTRACT_PATIENT_NOT_BOUND	UNVERIFIED	recorded
C_A	IT2a	f102v2|f102v2.30-f102v2.36	B	f102v2.30:7			f102v2.36:9	f102v2.35:9	qokeol	UNKNOWN	UNKNOWN	MISSING_PATIENT	NOT_ESTABLISHED	f102v2.30:8;f102v2.30:9;f102v2.31:1;f102v2.31:4;f102v2.31:5;f102v2.31:6;f102v2.31:7;f102v2.31:8;f102v2.31:9;f102v2.32:3;f102v2.32:5;f102v2.33:3;f102v2.33:7;f102v2.33:8;f102v2.33:10;f102v2.34:2;f102v2.34:3;f102v2.34:4;f102v2.34:5;f102v2.34:6;f102v2.34:7;f102v2.35:8;f102v2.36:1		MISSING_PATIENT	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	UNVERIFIED	recorded
C_A	IT2a	f102v2|f102v2.30-f102v2.36	J	f102v2.30:7			f102v2.33:1	f102v2.33:2	sho	UNKNOWN	UNKNOWN	MISSING_PATIENT	NOT_ESTABLISHED	f102v2.30:8;f102v2.30:9;f102v2.31:1;f102v2.31:4;f102v2.31:5;f102v2.31:6;f102v2.31:7;f102v2.31:8;f102v2.31:9;f102v2.32:3;f102v2.32:5		MISSING_PATIENT	EXTRACT_PATIENT_NOT_BOUND	UNVERIFIED	recorded
C_A	IT2a	f102v2|f102v2.30-f102v2.36	J	f102v2.30:7			f102v2.36:9	f102v2.35:9	qokeol	UNKNOWN	UNKNOWN	MISSING_PATIENT	NOT_ESTABLISHED	f102v2.30:8;f102v2.30:9;f102v2.31:1;f102v2.31:4;f102v2.31:5;f102v2.31:6;f102v2.31:7;f102v2.31:8;f102v2.31:9;f102v2.32:3;f102v2.32:5;f102v2.33:3;f102v2.33:7;f102v2.33:8;f102v2.33:10;f102v2.34:2;f102v2.34:3;f102v2.34:4;f102v2.34:5;f102v2.34:6;f102v2.34:7;f102v2.35:8;f102v2.36:1		MISSING_PATIENT	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	UNVERIFIED	recorded
C_A	IT2a	f102v2|f102v2.30-f102v2.36	M	f102v2.30:7			f102v2.33:1	f102v2.33:2	sho	UNKNOWN	UNKNOWN	MISSING_PATIENT	NOT_ESTABLISHED	f102v2.30:8;f102v2.30:9;f102v2.31:1;f102v2.31:4;f102v2.31:5;f102v2.31:6;f102v2.31:7;f102v2.31:8;f102v2.31:9;f102v2.32:3;f102v2.32:5		MISSING_PATIENT	EXTRACT_PATIENT_NOT_BOUND	UNVERIFIED	recorded
