branch	edition	paragraph	grammar	operation	patient	patient_form	debts	later_typed_uses	same_material_uses	row_status
C_A	ZL3b	f111v|f111v.26-f111v.28	M	f111v.27:5	f111v.26:4	qokain	UNREAD_BETWEEN:f111v.26:6;UNREAD_BETWEEN:f111v.26:7;UNREAD_BETWEEN:f111v.26:8;UNREAD_BETWEEN:f111v.26:9;UNREAD_BETWEEN:f111v.26:10;UNREAD_BETWEEN:f111v.26:11;UNREAD_BETWEEN:f111v.27:3;UNREAD_BETWEEN:f111v.27:4;IMPLICIT_SUBJECT_CONTINUATION	0	0	recorded
C_A	ZL3b	f111v|f111v.48-f111v.51	B	f111v.49:6	f111v.49:7	qokain		0	0	recorded
C_A	ZL3b	f111v|f111v.48-f111v.51	J	f111v.49:6	f111v.49:7	qokain		0	0	recorded
C_A	ZL3b	f111v|f111v.48-f111v.51	M	f111v.49:6	f111v.49:7	qokain		0	0	recorded
C_A	ZL3b	f113r|f113r.39-f113r.41	B	f113r.41:8	f113r.41:3	okaiin	UNREAD_BETWEEN:f113r.41:5;UNREAD_BETWEEN:f113r.41:6;UNREAD_BETWEEN:f113r.41:7	0	0	recorded
C_A	ZL3b	f113r|f113r.39-f113r.41	J	f113r.41:8	f113r.41:3	okaiin	UNREAD_BETWEEN:f113r.41:5;UNREAD_BETWEEN:f113r.41:6;UNREAD_BETWEEN:f113r.41:7	0	0	recorded
C_A	ZL3b	f113r|f113r.39-f113r.41	M	f113r.41:8	f113r.41:3	okaiin	UNREAD_BETWEEN:f113r.41:5;UNREAD_BETWEEN:f113r.41:6;UNREAD_BETWEEN:f113r.41:7	0	0	recorded
C_A	ZL3b	f113r|f113r.4-f113r.7	B	f113r.6:11	f113r.6:7	otal	UNREAD_BETWEEN:f113r.6:10	0	0	recorded
C_A	ZL3b	f113r|f113r.4-f113r.7	B	f113r.7:2	f113r.6:12	kchol	UNREAD_BETWEEN:f113r.6:13;UNREAD_BETWEEN:f113r.6:14;UNREAD_BETWEEN:f113r.7:1;IMPLICIT_SUBJECT_CONTINUATION	0	0	recorded
C_A	ZL3b	f113r|f113r.4-f113r.7	J	f113r.6:11	f113r.6:7	otal	UNREAD_BETWEEN:f113r.6:10	0	0	recorded
C_A	ZL3b	f113r|f113r.4-f113r.7	J	f113r.7:2	f113r.6:12	kchol	UNREAD_BETWEEN:f113r.6:13;UNREAD_BETWEEN:f113r.6:14;UNREAD_BETWEEN:f113r.7:1;IMPLICIT_SUBJECT_CONTINUATION	0	0	recorded
C_A	ZL3b	f113r|f113r.4-f113r.7	M	f113r.6:11	f113r.6:7	otal	UNREAD_BETWEEN:f113r.6:10	0	0	recorded
C_A	ZL3b	f113r|f113r.4-f113r.7	M	f113r.7:2	f113r.6:12	kchol	UNREAD_BETWEEN:f113r.6:13;UNREAD_BETWEEN:f113r.6:14;UNREAD_BETWEEN:f113r.7:1;IMPLICIT_SUBJECT_CONTINUATION	0	0	recorded
C_A	ZL3b	f113v|f113v.13-f113v.17	B	f113v.14:3	f113v.14:5	chor	UNREAD_BETWEEN:f113v.14:4	0	0	recorded
C_A	ZL3b	f113v|f113v.13-f113v.17	J	f113v.14:3	f113v.14:5	chor	UNREAD_BETWEEN:f113v.14:4	0	0	recorded
C_A	ZL3b	f113v|f113v.13-f113v.17	M	f113v.14:3	f113v.14:5	chor	UNREAD_BETWEEN:f113v.14:4	0	0	recorded
C_A	ZL3b	f115r|f115r.35-f115r.36	B	f115r.36:6	f115r.36:4	chody	UNREAD_BETWEEN:f115r.36:5	0	0	recorded
C_A	ZL3b	f115r|f115r.35-f115r.36	J	f115r.36:6	f115r.36:4	chody	UNREAD_BETWEEN:f115r.36:5	0	0	recorded
C_A	ZL3b	f115r|f115r.35-f115r.36	M	f115r.36:6	f115r.36:4	chody	UNREAD_BETWEEN:f115r.36:5	0	0	recorded
C_A	ZL3b	f115v|f115v.31-f115v.33	B	f115v.31:5			MISSING_PATIENT	0	0	recorded
C_A	ZL3b	f115v|f115v.31-f115v.33	J	f115v.31:5			MISSING_PATIENT	0	0	recorded
C_A	ZL3b	f115v|f115v.31-f115v.33	M	f115v.31:5			MISSING_PATIENT	0	0	recorded
C_A	ZL3b	f115v|f115v.41-f115v.45	B	f115v.42:3	f115v.41:2	sheo	UNREAD_BETWEEN:f115v.41:3;UNREAD_BETWEEN:f115v.41:4;UNREAD_BETWEEN:f115v.41:5;UNREAD_BETWEEN:f115v.41:6;UNREAD_BETWEEN:f115v.41:7;UNREAD_BETWEEN:f115v.41:8;UNREAD_BETWEEN:f115v.41:9;UNREAD_BETWEEN:f115v.42:1;IMPLICIT_SUBJECT_CONTINUATION	0	0	recorded
C_A	ZL3b	f115v|f115v.41-f115v.45	B	f115v.44:2	f115v.43:5	qokar	UNREAD_BETWEEN:f115v.43:6;UNREAD_BETWEEN:f115v.43:7;UNREAD_BETWEEN:f115v.43:8;UNREAD_BETWEEN:f115v.44:1;IMPLICIT_SUBJECT_CONTINUATION	0	0	recorded
C_A	ZL3b	f115v|f115v.41-f115v.45	J	f115v.42:3	f115v.41:2	sheo	UNREAD_BETWEEN:f115v.41:3;UNREAD_BETWEEN:f115v.41:4;UNREAD_BETWEEN:f115v.41:5;UNREAD_BETWEEN:f115v.41:6;UNREAD_BETWEEN:f115v.41:7;UNREAD_BETWEEN:f115v.41:8;UNREAD_BETWEEN:f115v.41:9;UNREAD_BETWEEN:f115v.42:1;IMPLICIT_SUBJECT_CONTINUATION	0	0	recorded
C_A	ZL3b	f115v|f115v.41-f115v.45	J	f115v.44:2	f115v.43:5	qokar	UNREAD_BETWEEN:f115v.43:6;UNREAD_BETWEEN:f115v.43:7;UNREAD_BETWEEN:f115v.43:8;UNREAD_BETWEEN:f115v.44:1;IMPLICIT_SUBJECT_CONTINUATION	0	0	recorded
C_A	ZL3b	f115v|f115v.41-f115v.45	M	f115v.42:3	f115v.41:2	sheo	UNREAD_BETWEEN:f115v.41:3;UNREAD_BETWEEN:f115v.41:4;UNREAD_BETWEEN:f115v.41:5;UNREAD_BETWEEN:f115v.41:6;UNREAD_BETWEEN:f115v.41:7;UNREAD_BETWEEN:f115v.41:8;UNREAD_BETWEEN:f115v.41:9;UNREAD_BETWEEN:f115v.42:1;IMPLICIT_SUBJECT_CONTINUATION	0	0	recorded
C_A	ZL3b	f115v|f115v.41-f115v.45	M	f115v.44:2	f115v.43:5	qokar	UNREAD_BETWEEN:f115v.43:6;UNREAD_BETWEEN:f115v.43:7;UNREAD_BETWEEN:f115v.43:8;UNREAD_BETWEEN:f115v.44:1;IMPLICIT_SUBJECT_CONTINUATION	0	0	recorded
C_A	ZL3b	f15r|f15r.1-f15r.15	B	f15r.13:3	f15r.13:4	cthy		0	0	recorded
C_A	ZL3b	f15r|f15r.1-f15r.15	J	f15r.13:3	f15r.13:4	cthy		0	0	recorded
C_A	ZL3b	f15r|f15r.1-f15r.15	M	f15r.13:3	f15r.13:4	cthy		0	0	recorded
C_A	ZL3b	f21r|f21r.8-f21r.12	B	f21r.12:3	f21r.12:2	chor		0	0	recorded
C_A	ZL3b	f21r|f21r.8-f21r.12	J	f21r.12:3	f21r.12:2	chor		0	0	recorded
C_A	ZL3b	f21r|f21r.8-f21r.12	M	f21r.12:3	f21r.12:2	chor		0	0	recorded
C_A	ZL3b	f21r|f21r.1-f21r.3	B	f21r.2:7	f21r.2:8	cthy		0	0	recorded
C_A	ZL3b	f21r|f21r.1-f21r.3	J	f21r.2:7	f21r.2:8	cthy		0	0	recorded
C_A	ZL3b	f21r|f21r.1-f21r.3	M	f21r.2:7	f21r.2:8	cthy		0	0	recorded
C_A	ZL3b	f29r|f29r.5-f29r.9	B	f29r.5:4	f29r.5:2	cheor	UNREAD_BETWEEN:f29r.5:3	0	0	recorded
C_A	ZL3b	f29r|f29r.5-f29r.9	J	f29r.5:4	f29r.5:2	cheor	UNREAD_BETWEEN:f29r.5:3	0	0	recorded
C_A	ZL3b	f29r|f29r.5-f29r.9	M	f29r.5:4	f29r.5:2	cheor	UNREAD_BETWEEN:f29r.5:3	0	0	recorded
C_A	ZL3b	f31r|f31r.10-f31r.16	B	f31r.12:4	f31r.10:1	tol	UNREAD_BETWEEN:f31r.10:2;UNREAD_BETWEEN:f31r.10:3;UNREAD_BETWEEN:f31r.10:4;UNREAD_BETWEEN:f31r.10:5;UNREAD_BETWEEN:f31r.10:6;UNREAD_BETWEEN:f31r.10:8;UNREAD_BETWEEN:f31r.11:1;UNREAD_BETWEEN:f31r.11:5;UNREAD_BETWEEN:f31r.11:6;UNREAD_BETWEEN:f31r.11:7;UNREAD_BETWEEN:f31r.11:8;UNREAD_BETWEEN:f31r.12:1;UNREAD_BETWEEN:f31r.12:2;UNREAD_BETWEEN:f31r.12:3;IMPLICIT_SUBJECT_CONTINUATION	0	0	recorded
C_A	ZL3b	f31r|f31r.10-f31r.16	J	f31r.12:4	f31r.10:1	tol	UNREAD_BETWEEN:f31r.10:2;UNREAD_BETWEEN:f31r.10:3;UNREAD_BETWEEN:f31r.10:4;UNREAD_BETWEEN:f31r.10:5;UNREAD_BETWEEN:f31r.10:6;UNREAD_BETWEEN:f31r.10:8;UNREAD_BETWEEN:f31r.11:1;UNREAD_BETWEEN:f31r.11:5;UNREAD_BETWEEN:f31r.11:6;UNREAD_BETWEEN:f31r.11:7;UNREAD_BETWEEN:f31r.11:8;UNREAD_BETWEEN:f31r.12:1;UNREAD_BETWEEN:f31r.12:2;UNREAD_BETWEEN:f31r.12:3;IMPLICIT_SUBJECT_CONTINUATION	0	0	recorded
C_A	ZL3b	f31r|f31r.10-f31r.16	M	f31r.12:4	f31r.10:1	tol	UNREAD_BETWEEN:f31r.10:2;UNREAD_BETWEEN:f31r.10:3;UNREAD_BETWEEN:f31r.10:4;UNREAD_BETWEEN:f31r.10:5;UNREAD_BETWEEN:f31r.10:6;UNREAD_BETWEEN:f31r.10:8;UNREAD_BETWEEN:f31r.11:1;UNREAD_BETWEEN:f31r.11:5;UNREAD_BETWEEN:f31r.11:6;UNREAD_BETWEEN:f31r.11:7;UNREAD_BETWEEN:f31r.11:8;UNREAD_BETWEEN:f31r.12:1;UNREAD_BETWEEN:f31r.12:2;UNREAD_BETWEEN:f31r.12:3;IMPLICIT_SUBJECT_CONTINUATION	0	0	recorded
C_A	ZL3b	f33v|f33v.7-f33v.11	B	f33v.8:3	f33v.7:7	cheol	UNREAD_BETWEEN:f33v.7:8;UNREAD_BETWEEN:f33v.7:9;UNREAD_BETWEEN:f33v.7:10;IMPLICIT_SUBJECT_CONTINUATION	0	0	recorded
C_A	ZL3b	f33v|f33v.7-f33v.11	J	f33v.8:3	f33v.7:7	cheol	UNREAD_BETWEEN:f33v.7:8;UNREAD_BETWEEN:f33v.7:9;UNREAD_BETWEEN:f33v.7:10;IMPLICIT_SUBJECT_CONTINUATION	0	0	recorded
C_A	ZL3b	f33v|f33v.7-f33v.11	M	f33v.8:3	f33v.7:7	cheol	UNREAD_BETWEEN:f33v.7:8;UNREAD_BETWEEN:f33v.7:9;UNREAD_BETWEEN:f33v.7:10;IMPLICIT_SUBJECT_CONTINUATION	0	0	recorded
C_A	ZL3b	f47v|f47v.1-f47v.6	B	f47v.4:2	f47v.4:1	qotol		0	0	recorded
C_A	ZL3b	f47v|f47v.1-f47v.6	J	f47v.4:2	f47v.4:1	qotol		0	0	recorded
C_A	ZL3b	f47v|f47v.1-f47v.6	M	f47v.4:2	f47v.4:1	qotol		0	0	recorded
C_A	ZL3b	f51v|f51v.1-f51v.13	B	f51v.11:2	f51v.10:2	sheo	UNREAD_BETWEEN:f51v.10:3;UNREAD_BETWEEN:f51v.10:4;UNREAD_BETWEEN:f51v.11:1;IMPLICIT_SUBJECT_CONTINUATION	0	0	recorded
C_A	ZL3b	f51v|f51v.1-f51v.13	J	f51v.11:2	f51v.10:2	sheo	UNREAD_BETWEEN:f51v.10:3;UNREAD_BETWEEN:f51v.10:4;UNREAD_BETWEEN:f51v.11:1;IMPLICIT_SUBJECT_CONTINUATION	0	0	recorded
