paragraph	grammar	model	timing	operation	patient	patient_form	object	before	after	status	debts	row_status
f9v|f9v.5-f9v.12	B	H	O	f9v.7:3	f9v.7:6	otal	f9v.7:6	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f9v.7:4	recorded
f9v|f9v.5-f9v.12	B	H	O	f9v.10:3	f9v.10:2	kchol	f9v.10:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f9v|f9v.5-f9v.12	B	H	I	f9v.7:2	f9v.6:4	chody	f9v.6:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
f9v|f9v.5-f9v.12	B	H	I	f9v.7:3	f9v.7:6	otal	f9v.7:6	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f9v.7:4	recorded
f9v|f9v.5-f9v.12	B	H	I	f9v.10:3	f9v.10:2	kchol	f9v.10:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f9v|f9v.5-f9v.12	J	D	O	f9v.7:2	f9v.6:4	chody	f9v.6:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
f9v|f9v.5-f9v.12	J	D	O	f9v.7:3	f9v.7:6	otal	f9v.7:6	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f9v.7:4	recorded
f9v|f9v.5-f9v.12	J	D	O	f9v.10:3	f9v.10:2	kchol	f9v.10:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	ASSUMED_EFFECT_APPLIED		recorded
f9v|f9v.5-f9v.12	J	D	I	f9v.7:2	f9v.6:4	chody	f9v.6:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
f9v|f9v.5-f9v.12	J	D	I	f9v.7:3	f9v.7:6	otal	f9v.7:6	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f9v.7:4	recorded
f9v|f9v.5-f9v.12	J	D	I	f9v.10:3	f9v.10:2	kchol	f9v.10:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	ASSUMED_EFFECT_APPLIED		recorded
f9v|f9v.5-f9v.12	J	H	O	f9v.7:2	f9v.6:4	chody	f9v.6:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
f9v|f9v.5-f9v.12	J	H	O	f9v.7:3	f9v.7:6	otal	f9v.7:6	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f9v.7:4	recorded
f9v|f9v.5-f9v.12	J	H	O	f9v.10:3	f9v.10:2	kchol	f9v.10:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f9v|f9v.5-f9v.12	J	H	I	f9v.7:2	f9v.6:4	chody	f9v.6:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
f9v|f9v.5-f9v.12	J	H	I	f9v.7:3	f9v.7:6	otal	f9v.7:6	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f9v.7:4	recorded
f9v|f9v.5-f9v.12	J	H	I	f9v.10:3	f9v.10:2	kchol	f9v.10:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f9v|f9v.5-f9v.12	M	D	O	f9v.7:2	f9v.6:4	chody	f9v.6:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
f9v|f9v.5-f9v.12	M	D	O	f9v.7:3	f9v.7:6	otal	f9v.7:6	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f9v.7:4	recorded
f9v|f9v.5-f9v.12	M	D	O	f9v.10:3	f9v.10:2	kchol	f9v.10:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	ASSUMED_EFFECT_APPLIED		recorded
f9v|f9v.5-f9v.12	M	D	I	f9v.7:2	f9v.6:4	chody	f9v.6:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
f9v|f9v.5-f9v.12	M	D	I	f9v.7:3	f9v.7:6	otal	f9v.7:6	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f9v.7:4	recorded
f9v|f9v.5-f9v.12	M	D	I	f9v.10:3	f9v.10:2	kchol	f9v.10:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	ASSUMED_EFFECT_APPLIED		recorded
f9v|f9v.5-f9v.12	M	H	O	f9v.7:2	f9v.6:4	chody	f9v.6:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
f9v|f9v.5-f9v.12	M	H	O	f9v.7:3	f9v.7:6	otal	f9v.7:6	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f9v.7:4	recorded
f9v|f9v.5-f9v.12	M	H	O	f9v.10:3	f9v.10:2	kchol	f9v.10:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f9v|f9v.5-f9v.12	M	H	I	f9v.7:2	f9v.6:4	chody	f9v.6:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
f9v|f9v.5-f9v.12	M	H	I	f9v.7:3	f9v.7:6	otal	f9v.7:6	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f9v.7:4	recorded
f9v|f9v.5-f9v.12	M	H	I	f9v.10:3	f9v.10:2	kchol	f9v.10:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	B	D	O	f17v.5:2	f17v.5:4	tchol	f17v.5:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.5:3	recorded
f17v|f17v.1-f17v.23	B	D	O	f17v.11:4	f17v.10:4	okol	f17v.2:4	{}	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
f17v|f17v.1-f17v.23	B	D	O	f17v.13:2	f17v.12:6	chor	f17v.1:2	{}	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.13:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
f17v|f17v.1-f17v.23	B	D	O	f17v.13:3	f17v.13:4	cthol	f17v.13:4	{}	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	B	D	O	f17v.16:2	f17v.16:3	okeol	f17v.14:5	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	B	D	O	f17v.18:4	f17v.18:2	cheeor	f17v.18:2	{}	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	B	D	O	f17v.20:4	f17v.20:3	cheor	f17v.7:4	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	B	D	I	f17v.5:2	f17v.5:4	tchol	f17v.5:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.5:3	recorded
f17v|f17v.1-f17v.23	B	D	I	f17v.11:4	f17v.10:4	okol	f17v.2:4	{}	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
f17v|f17v.1-f17v.23	B	D	I	f17v.13:2	f17v.12:6	chor	f17v.1:2	{}	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.13:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
f17v|f17v.1-f17v.23	B	D	I	f17v.13:3	f17v.13:4	cthol	f17v.13:4	{}	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	B	D	I	f17v.16:2	f17v.16:3	okeol	f17v.14:5	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	B	D	I	f17v.18:4	f17v.18:2	cheeor	f17v.18:2	{}	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	B	D	I	f17v.20:4	f17v.20:3	cheor	f17v.7:4	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	B	H	O	f17v.5:2	f17v.5:4	tchol	f17v.5:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.5:3	recorded
f17v|f17v.1-f17v.23	B	H	O	f17v.11:4	f17v.10:4	okol	f17v.2:4	{}	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
f17v|f17v.1-f17v.23	B	H	O	f17v.13:2	f17v.12:6	chor	f17v.1:2	{}	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.13:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
f17v|f17v.1-f17v.23	B	H	O	f17v.13:3	f17v.13:4	cthol	f17v.13:4	{}	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	B	H	O	f17v.16:2	f17v.16:3	okeol	f17v.14:5	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	B	H	O	f17v.18:4	f17v.18:2	cheeor	f17v.18:2	{}	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	B	H	O	f17v.20:4	f17v.20:3	cheor	f17v.7:4	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	B	H	I	f17v.5:2	f17v.5:4	tchol	f17v.5:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.5:3	recorded
f17v|f17v.1-f17v.23	B	H	I	f17v.11:4	f17v.10:4	okol	f17v.2:4	{}	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
f17v|f17v.1-f17v.23	B	H	I	f17v.13:2	f17v.12:6	chor	f17v.1:2	{}	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.13:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
f17v|f17v.1-f17v.23	B	H	I	f17v.13:3	f17v.13:4	cthol	f17v.13:4	{}	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	B	H	I	f17v.16:2	f17v.16:3	okeol	f17v.14:5	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	B	H	I	f17v.18:4	f17v.18:2	cheeor	f17v.18:2	{}	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	B	H	I	f17v.20:4	f17v.20:3	cheor	f17v.7:4	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	J	D	O	f17v.5:2	f17v.5:4	tchol	f17v.5:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.5:3	recorded
f17v|f17v.1-f17v.23	J	D	O	f17v.11:4	f17v.10:4	okol	f17v.2:4	{}	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
f17v|f17v.1-f17v.23	J	D	O	f17v.13:2	f17v.13:4	cthol	f17v.13:4	{}	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	J	D	O	f17v.13:3	f17v.13:4	cthol	f17v.13:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	J	D	O	f17v.16:2	f17v.16:3	okeol	f17v.14:5	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	J	D	O	f17v.18:4	f17v.18:2	cheeor	f17v.18:2	{}	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	J	D	O	f17v.20:4	f17v.20:3	cheor	f17v.7:4	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	J	D	I	f17v.5:2	f17v.5:4	tchol	f17v.5:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.5:3	recorded
f17v|f17v.1-f17v.23	J	D	I	f17v.11:4	f17v.10:4	okol	f17v.2:4	{}	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
f17v|f17v.1-f17v.23	J	D	I	f17v.13:2	f17v.13:4	cthol	f17v.13:4	{}	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
