family	surface	card_type	occurrences	lines	pages	working_default_de	composition	claim_scope
ACTION	ychocthy	PRODUCTIVE_COMPOUND	2	2	2	trockne hiervon einen Ansatz mit Krautdroge leicht	Y_REFERENCE+CH_DRY+O_PREP+CTH_HERB+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	ksho	PRODUCTIVE_COMPOUND	8	8	8	erhitze, weiche ein und setze an	K_HOT+SH_MOIST+O_PREP	exact whole; composition predicts relatives only as a future explicit card
ACTION	sheoldy	PRODUCTIVE_COMPOUND	3	3	3	Drogenstoff bis zur Mittelstufe einweichen und fertigstellen	SH_MOIST+E_MIDDLE+OL_MATERIAL+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	qokaly	PRODUCTIVE_COMPOUND	17	17	11	erhitze Rohdroge I leicht und schließe ab	QO_COMMAND+K_HOT+AL_RAW_I+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	qocthol	PRODUCTIVE_COMPOUND	2	2	2	nimm Krautdrogenstoff	QO_COMMAND+CTH_HERB+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
ACTION	qokom	PRODUCTIVE_COMPOUND	2	2	2	erhitze eine Handvoll Ansatz	QO_COMMAND+K_HOT+OM_HANDFUL_PREP	exact whole; composition predicts relatives only as a future explicit card
ACTION	qolain	PRODUCTIVE_COMPOUND	3	3	2	gib zwei Teile Drogenstoff hinzu	QOL_ADD+AIN_II	exact whole; composition predicts relatives only as a future explicit card
ACTION	chkorol	PRODUCTIVE_COMPOUND	1	1	1	erhitze eine Portion getrockneten Drogenstoffs	CH_DRY+K_HOT+OR_PORTION+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
ACTION	olchdy	PRODUCTIVE_COMPOUND	8	8	8	Drogenstoff trocknen und fertigstellen	OL_MATERIAL+CH_DRY+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	qolsheey	PRODUCTIVE_COMPOUND	1	1	1	gib vollständig eingeweichten Drogenstoff hinzu und schließe ab	QOL_ADD+SH_MOIST+EE_END+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	sheeky	PRODUCTIVE_COMPOUND	14	14	14	vollständig einweichen, erhitzen und abschließen	SH_MOIST+EE_END+K_HOT+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	qolteedy	PRODUCTIVE_COMPOUND	1	1	1	gib vollständig abgekühlten Drogenstoff hinzu und stelle ihn fertig	QOL_ADD+T_COLD+EE_END+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	okeeeykeey	LEARNED_ACTION_WHOLE	1	1	1	Ansatz lange erhitzen, dann nochmals vollständig erhitzen	LEARNED_OKEEEYKEEY_WHOLE	exact whole; composition predicts relatives only as a future explicit card
ACTION	chshoty	PRODUCTIVE_COMPOUND	1	1	1	trocknen, einweichen, ansetzen, abkühlen und abschließen	CH_DRY+SH_MOIST+O_PREP+T_COLD+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
COLD	oteol	PRODUCTIVE_COMPOUND	26	26	24	Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	O_PREP+T_COLD+E_MIDDLE+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
COLD	shtaiin	PRODUCTIVE_COMPOUND	1	1	1	drei Teile eingeweichte und abgekühlte Droge	SH_MOIST+T_COLD+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
COLD	tchain	PRODUCTIVE_COMPOUND	1	1	1	abgekühlte Trockendroge auf Stufe II	T_COLD+CH_DRY+AIN_II	exact whole; composition predicts relatives only as a future explicit card
COMPOSITE	ckheckhy	PRODUCTIVE_COMPOUND	1	1	1	Arzneikompositum mittlerer Stufe erneut zusammensetzen und abschließen	CKH_COMPOSITE+E_MIDDLE+CKH_COMPOSITE+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
COMPOSITE	olkaycthy	LEARNED_WHOLE	1	1	1	erhitzten Drogenstoff mit Krautdroge leicht abschließen	LEARNED_OLKAYCTHY_WHOLE	exact whole; composition predicts relatives only as a future explicit card
COMPOSITE	cphol	PRODUCTIVE_COMPOUND	11	11	9	zusammengesetzter Drogenstoff	CPH_COMPOSITE+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
DRY	choy	PRODUCTIVE_COMPOUND	14	14	13	Trockenansatz leicht abschließen	CH_DRY+O_PREP+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
DRY	cheos	PRODUCTIVE_COMPOUND	28	28	25	Charge eines mitteltrockenen Ansatzes	CH_DRY+E_MIDDLE+O_PREP+S_TERM_SPECIES	exact whole; composition predicts relatives only as a future explicit card
FLOWER	qopchcfhy	PRODUCTIVE_COMPOUND	1	1	1	nimm leicht getrocknetes Blütenpulver	QO_COMMAND+P_POWDER+CH_DRY+F_FLOWER+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
FLOWER	folaiin	PRODUCTIVE_COMPOUND	1	1	1	drei Teile Blütenauszug	F_FLOWER+OL_MATERIAL+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
FLOWER	olfar	PRODUCTIVE_COMPOUND	1	1	1	erste Blütenfraktion aus Drogenstoff	OL_MATERIAL+F_FLOWER+AR_FRACTION_I	exact whole; composition predicts relatives only as a future explicit card
FRACTION	oeoar	PRODUCTIVE_COMPOUND	1	1	1	erste Fraktion eines erneut bis zur Mittelstufe bereiteten Ansatzes	O_PREP+E_MIDDLE+O_PREP+AR_FRACTION_I	exact whole; composition predicts relatives only as a future explicit card
FRACTION	qokair	PRODUCTIVE_COMPOUND	21	21	12	erhitze die zweite Fraktion	QO_COMMAND+K_HOT+AIR_FRACTION_II	exact whole; composition predicts relatives only as a future explicit card
FRACTION	qoear	PRODUCTIVE_COMPOUND	1	1	1	nimm die erste Fraktion der Mittelstufe	QO_COMMAND+E_MIDDLE+AR_FRACTION_I	exact whole; composition predicts relatives only as a future explicit card
FRACTION	kary	PRODUCTIVE_COMPOUND	4	4	4	erste erhitzte Fraktion, abgeschlossen	K_HOT+AR_FRACTION_I+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
FRACTION	qotchar	PRODUCTIVE_COMPOUND	3	3	3	kühle die erste Trockenfraktion	QO_COMMAND+T_COLD+CH_DRY+AR_FRACTION_I	exact whole; composition predicts relatives only as a future explicit card
FRACTION	ykaiir	PRODUCTIVE_COMPOUND	1	1	1	erhitze hiervon die dritte Fraktion	Y_REFERENCE+K_HOT+AIIR_FRACTION_III	exact whole; composition predicts relatives only as a future explicit card
FRACTION	chkar	PRODUCTIVE_COMPOUND	9	9	9	erste heiß getrocknete Fraktion	CH_DRY+K_HOT+AR_FRACTION_I	exact whole; composition predicts relatives only as a future explicit card
FRACTION	qokedar	PRODUCTIVE_COMPOUND	8	8	8	erhitze bis zur Mittelstufe und miss die erste Fraktion ab	QO_COMMAND+K_HOT+E_MIDDLE+D_MEASURE+AR_FRACTION_I	exact whole; composition predicts relatives only as a future explicit card
HERB	ctheol	PRODUCTIVE_COMPOUND	8	8	8	Krautdrogenstoff der Mittelstufe	CTH_HERB+E_MIDDLE+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
HOT_PREP	olkees	PRODUCTIVE_COMPOUND	3	3	3	Charge vollständig erhitzten Drogenstoffs	OL_MATERIAL+K_HOT+EE_END+S_TERM_SPECIES	exact whole; composition predicts relatives only as a future explicit card
MEASURE	oain	PRODUCTIVE_COMPOUND	11	11	10	zwei Teile Ansatz	O_PREP+AIN_II	exact whole; composition predicts relatives only as a future explicit card
MEASURE	chedain	PRODUCTIVE_COMPOUND	17	17	12	zwei Dosen bis zur Mittelstufe getrockneter Droge	CH_DRY+E_MIDDLE+D_MEASURE+AIN_II	exact whole; composition predicts relatives only as a future explicit card
MEASURE	alam	PRODUCTIVE_COMPOUND	10	10	8	ein Maß Rohdroge I	AL_RAW_I+AM_UNIT_I	exact whole; composition predicts relatives only as a future explicit card
MEASURE	oeedaiin	PRODUCTIVE_COMPOUND	2	2	2	drei Dosen vollständig bereiteten Ansatzes	O_PREP+EE_END+D_MEASURE+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
MEASURE	qokeedain	PRODUCTIVE_COMPOUND	2	2	1	erhitze vollständig und miss zwei Dosen ab	QO_COMMAND+K_HOT+EE_END+D_MEASURE+AIN_II	exact whole; composition predicts relatives only as a future explicit card
MEASURE	cholchom	PRODUCTIVE_COMPOUND	1	1	1	eine Handvoll nachgetrockneten Drogenstoffs	CH_DRY+OL_MATERIAL+CH_DRY+OM_HANDFUL_PREP	exact whole; composition predicts relatives only as a future explicit card
MEASURE	doky	PRODUCTIVE_COMPOUND	1	1	1	einen Ansatz abmessen, leicht erhitzen und abschließen	D_MEASURE+O_PREP+K_HOT+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
MEASURE	ddor	PRODUCTIVE_COMPOUND	2	2	2	eine Portion als Dosis abmessen	D_MEASURE+D_MEASURE+OR_PORTION	exact whole; composition predicts relatives only as a future explicit card
MEASURE	ytym	LEARNED_WHOLE	1	1	1	eine Handvoll hiervon abgekühlter Droge	LEARNED_YTYM_WHOLE	exact whole; composition predicts relatives only as a future explicit card
MEASURE	oldam	PRODUCTIVE_COMPOUND	4	4	4	ein Maß Drogenstoff abmessen	OL_MATERIAL+D_MEASURE+AM_UNIT_I	exact whole; composition predicts relatives only as a future explicit card
MEASURE	qotcham	PRODUCTIVE_COMPOUND	1	1	1	kühle ein Maß Trockendroge	QO_COMMAND+T_COLD+CH_DRY+AM_UNIT_I	exact whole; composition predicts relatives only as a future explicit card
MEASURE	qocheor	PRODUCTIVE_COMPOUND	1	1	1	nimm eine Portion bis zur Mittelstufe getrockneter Droge	QO_COMMAND+CH_DRY+E_MIDDLE+OR_PORTION	exact whole; composition predicts relatives only as a future explicit card
MEASURE	sheam	PRODUCTIVE_COMPOUND	1	1	1	ein Maß bis zur Mittelstufe eingeweichte Droge	SH_MOIST+E_MIDDLE+AM_UNIT_I	exact whole; composition predicts relatives only as a future explicit card
MEASURE	dey	CONTEXT_SCOPED_SHORT_FORM	2	2	2	miss eine Dosis auf Mittelstufe ab und schließe den Posten	D_MEASURE+E_MIDDLE+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
MEASURE	dairl	PRODUCTIVE_COMPOUND	1	1	1	zweite Fraktion Holzdroge abmessen	D_MEASURE+AIR_FRACTION_II+L_WOOD	exact whole; composition predicts relatives only as a future explicit card
MEASURE	otydal	LEARNED_WHOLE	1	1	1	kalten Ansatz auf Schlussstufe als Rohdroge I abmessen	LEARNED_OTYDAL_WHOLE	exact whole; composition predicts relatives only as a future explicit card
MEASURE	octham	PRODUCTIVE_COMPOUND	1	1	1	ein Maß Krautdrogenansatz	O_PREP+CTH_HERB+AM_UNIT_I	exact whole; composition predicts relatives only as a future explicit card
MEASURE	olchdar	PRODUCTIVE_COMPOUND	1	1	1	die erste Fraktion getrockneten Drogenstoffs abmessen	OL_MATERIAL+CH_DRY+D_MEASURE+AR_FRACTION_I	exact whole; composition predicts relatives only as a future explicit card
MEASURE	dairol	PRODUCTIVE_COMPOUND	1	1	1	zweite Fraktion Drogenstoff abmessen	D_MEASURE+AIR_FRACTION_II+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
MEASURE	tshedor	PRODUCTIVE_COMPOUND	1	1	1	eine Portion bis zur Mittelstufe eingeweichter Droge abmessen	T_COLD+SH_MOIST+E_MIDDLE+D_MEASURE+OR_PORTION	exact whole; composition predicts relatives only as a future explicit card
MEASURE	dedy	PRODUCTIVE_COMPOUND	3	3	3	miss eine Dosis auf Mittelstufe ab und stelle sie fertig	D_MEASURE+E_MIDDLE+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
MEASURE	dairydy	LEARNED_WHOLE	1	1	1	zweite abgemessene Fraktion fertigstellen	LEARNED_DAIRYDY_WHOLE	exact whole; composition predicts relatives only as a future explicit card
MEASURE	cheg	PRODUCTIVE_COMPOUND	3	3	3	ein Gran bis zur Mittelstufe getrocknete Droge	CH_DRY+E_MIDDLE+G_GRAIN_SIGLUM	exact whole; composition predicts relatives only as a future explicit card
MEASURE	dolas	PRODUCTIVE_COMPOUND	1	1	1	eine Dosis Drogenstoff als gleiche Charge abmessen	D_MEASURE+OL_MATERIAL+A_PART_OR_LINK+S_TERM_SPECIES	exact whole; composition predicts relatives only as a future explicit card
MEASURE	odol	PRODUCTIVE_COMPOUND	2	2	2	Drogenstoff im Ansatz abmessen	O_PREP+D_MEASURE+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
MEASURE	agairom	LEARNED_WHOLE	1	1	1	eine Handvoll der dritten Fraktion	LEARNED_AGAIROM_WHOLE	exact whole; composition predicts relatives only as a future explicit card
MOIST_PREP	olshy	PRODUCTIVE_COMPOUND	3	3	3	Drogenstoff leicht einweichen	OL_MATERIAL+SH_MOIST+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
MOIST_PREP	olshees	PRODUCTIVE_COMPOUND	1	1	1	Charge vollständig eingeweichten Drogenstoffs	OL_MATERIAL+SH_MOIST+EE_END+S_TERM_SPECIES	exact whole; composition predicts relatives only as a future explicit card
PLANT_PART	shotchor	PRODUCTIVE_COMPOUND	1	1	1	abgekühlter Pflanzenteil aus eingeweichtem Ansatz	SH_MOIST+O_PREP+T_COLD+CHOR_PLANT_PART	exact whole; composition predicts relatives only as a future explicit card
PLANT_PART	chorolk	PRODUCTIVE_COMPOUND	1	1	1	erhitzter Drogenstoff aus Pflanzenteil	CHOR_PLANT_PART+OL_MATERIAL+K_HOT	exact whole; composition predicts relatives only as a future explicit card
PREPARATION	oiees	PRODUCTIVE_COMPOUND	1	1	1	vollständig bereitete Ansatzcharge, Form I	O_PREP+I_FORM_I+EE_END+S_TERM_SPECIES	exact whole; composition predicts relatives only as a future explicit card
SEED	sotchdaiin	PRODUCTIVE_COMPOUND	1	1	1	drei Dosen Saatgutzubereitung abkühlen und trocknen	SO_SEED_PREP+T_COLD+CH_DRY+D_MEASURE+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
SEED	shsodaiin	PRODUCTIVE_COMPOUND	1	1	1	drei Dosen angefeuchteter Saatgutzubereitung	SH_MOIST+SO_SEED_PREP+D_MEASURE+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
SEED	sshkchdy	PRODUCTIVE_COMPOUND	1	1	1	Saatgut einweichen, erhitzen, trocknen und fertigstellen	S_SEED+SH_MOIST+K_HOT+CH_DRY+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
WOOD	chekl	PRODUCTIVE_COMPOUND	1	1	1	Holzdroge mäßig trocknen und erhitzen	CH_DRY+E_MIDDLE+K_HOT+L_WOOD	exact whole; composition predicts relatives only as a future explicit card
WOOD	otlol	PRODUCTIVE_COMPOUND	1	1	1	kalter Holzdrogenstoff im Ansatz	O_PREP+T_COLD+L_WOOD+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
WOOD	lched	PRODUCTIVE_COMPOUND	6	6	5	Holzdroge bis zur Mittelstufe trocknen und abschließen	L_WOOD+CH_DRY+E_MIDDLE+D_TERM_CLOSE	exact whole; composition predicts relatives only as a future explicit card
