page	locus	section	target_occurrences	target_ordinals	target_surfaces	rendering_classes	zl3b_line	v43_token_glosses_de	v44_token_glosses_de	v44_working_translation_de	v43_unknown_tokens	v44_unknown_tokens	v44_complete
f103r	f103r.12	S	1	1	oain	EXACT_WHOLE	oain shey shckhy oteey qokeol keedy shar aiin otedy	[oain:?] | feucht in der Mitte des Grades | Arzneikompositum: feucht, Gradanfang | kalter Ansatz am Ende des Grades | erhitze den Drogenstoff bis zur Mittelstufe | heiß am Ende des Grades, abgeschlossen | angefeuchtete Drogenfraktion I | Menge III | kalter Ansatz in der Mitte des Grades, abgeschlossen	zwei Teile Ansatz | feucht in der Mitte des Grades | Arzneikompositum: feucht, Gradanfang | kalter Ansatz am Ende des Grades | erhitze den Drogenstoff bis zur Mittelstufe | heiß am Ende des Grades, abgeschlossen | angefeuchtete Drogenfraktion I | Menge III | kalter Ansatz in der Mitte des Grades, abgeschlossen	zwei Teile Ansatz; bis zur mittleren Einweichstufe; Arzneikompositum: feucht, Gradanfang; Ansatz auf Kühlendstufe; erhitze den Drogenstoff bis zur Mittelstufe; bis zur Heizendstufe gebracht; angefeuchtete Drogenfraktion I; drei Teile; Ansatz auf mittlerer Kühlstufe abgeschlossen	1	0	1
f103r	f103r.19	S	1	8	oteol	EXACT_WHOLE	okaiin chey qoy shey qokaiin chedy qokain oteol lkar okaral lkldy lr	heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades | [qoy:?] | feucht in der Mitte des Grades | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | [oteol:?] | heiße Holzfraktion I | [okaral:?] | [lkldy:?] | Wurzelholz	heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades | [qoy:?] | feucht in der Mitte des Grades | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | Drogenstoff im Ansatz bis zur Mittelstufe abkühlen | heiße Holzfraktion I | [okaral:?] | [lkldy:?] | Wurzelholz	Ansatz auf Heizstufe III; bis zur mittleren Trockenstufe; [qoy:?]; bis zur mittleren Einweichstufe; heiß, Grad III; bis zur mittleren Trockenstufe gebracht; heiß, Grad II; Drogenstoff im Ansatz bis zur Mittelstufe abkühlen; heiße Holzfraktion I; [okaral:?]; [lkldy:?]; Wurzelholz	4	3	0
f103r	f103r.27	S	1	11	qokaly	QOKALY_ACTION	qokechy okeey qokeey lkeeody sheey qokeey lkeol tchey qokeey okeey qokaly	[qokechy:?] | heißer Ansatz am Ende des Grades | heiß am Ende des Grades | [lkeeody:?] | feucht am Ende des Grades | heiß am Ende des Grades | [lkeol:?] | kalt und trocken in der Mitte des Grades | heiß am Ende des Grades | heißer Ansatz am Ende des Grades | [qokaly:?]	[qokechy:?] | heißer Ansatz am Ende des Grades | heiß am Ende des Grades | [lkeeody:?] | feucht am Ende des Grades | heiß am Ende des Grades | [lkeol:?] | kalt und trocken in der Mitte des Grades | heiß am Ende des Grades | heißer Ansatz am Ende des Grades | erhitze Rohdroge I leicht und schließe ab	[qokechy:?]; Ansatz auf Heizendstufe; bis zur Heizendstufe; [lkeeody:?]; vollständig eingeweicht; bis zur Heizendstufe; [lkeol:?]; kalt und bis zur mittleren Trockenstufe; bis zur Heizendstufe; Ansatz auf Heizendstufe; erhitze Rohdroge I leicht und schließe ab	4	3	0
f103r	f103r.47	S	1	5	qokaly	QOKALY_ACTION	ssheey okeeo l lchey qokaly lcheedy oloraiin	vollständig eingeweichtes Saatgut | [okeeo:?] | Grundstoff des vorstehenden Ansatzes | Drogenholz, trocken gebunden, Form I | [qokaly:?] | Holzdroge vollständig trocknen und abschließen | [oloraiin:?]	vollständig eingeweichtes Saatgut | [okeeo:?] | Grundstoff des vorstehenden Ansatzes | Drogenholz, trocken gebunden, Form I | erhitze Rohdroge I leicht und schließe ab | Holzdroge vollständig trocknen und abschließen | [oloraiin:?]	vollständig eingeweichtes Saatgut; Grundstoff des vorstehenden Ansatzes; Drogenholz, trocken gebunden, Form I; erhitze Rohdroge I leicht und schließe ab; Holzdroge vollständig trocknen und abschließen; [oloraiin:?]	3	2	0
f103r	f103r.5	S	1	7	sheeky	SHEEKY_ACTION	pocharal okedar shedy oteey qokey lkar sheeky okalor shedy yt rkar ota okdy	[pocharal:?] | [okedar:?] | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades | heiß in der Mitte des Grades | heiße Holzfraktion I | [sheeky:?] | [okalor:?] | feucht in der Mitte des Grades, abgeschlossen | [yt:?] | heiße Wurzelfraktion I | [ota:?] | heißer Ansatz am Anfang des Grades, abgeschlossen	[pocharal:?] | [okedar:?] | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades | heiß in der Mitte des Grades | heiße Holzfraktion I | vollständig einweichen, erhitzen und abschließen | [okalor:?] | feucht in der Mitte des Grades, abgeschlossen | [yt:?] | heiße Wurzelfraktion I | [ota:?] | heißer Ansatz am Anfang des Grades, abgeschlossen	[pocharal:?]; [okedar:?]; bis zur mittleren Einweichstufe gebracht; Ansatz auf Kühlendstufe; bis zur mittleren Heizstufe; heiße Holzfraktion I; vollständig einweichen, erhitzen und abschließen; [okalor:?]; bis zur mittleren Einweichstufe gebracht; [yt:?]; heiße Wurzelfraktion I; [ota:?]; leicht erhitzter Ansatz, abgeschlossen	6	5	0
f103v	f103v.13	S	1	3	olshy	EXACT_WHOLE	dain eey olshy otey olshedy qotshdy okeey lr ain okan olshey	Grad-/Maßwert II | Endstufe abschließen | [olshy:?] | kalter Ansatz in der Mitte des Grades | Holzdroge im Ansatz vollständig eingeweicht | kalt und feucht am Anfang des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | Wurzelholz | Menge-/Klassenwert II | heiß im Zubereitungsrahmen, Grad I | eingeweichte Drogenbasis, Mittelstufe	Grad-/Maßwert II | Endstufe abschließen | Drogenstoff leicht einweichen | kalter Ansatz in der Mitte des Grades | Holzdroge im Ansatz vollständig eingeweicht | kalt und feucht am Anfang des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | Wurzelholz | Menge-/Klassenwert II | heiß im Zubereitungsrahmen, Grad I | eingeweichte Drogenbasis, Mittelstufe	zwei Maße; Endstufe abschließen; Drogenstoff leicht einweichen; Ansatz bis zur mittleren Kühlstufe; Holzdroge im Ansatz vollständig eingeweicht; kalt und leicht angefeuchtet, abgeschlossen; Ansatz auf Heizendstufe; Wurzelholz; zwei Teile; heiß im Zubereitungsrahmen, Grad I; Holzdrogenansatz bis zur mittleren Einweichstufe	1	0	1
f104r	f104r.11	S	1	3	qokair	EXACT_WHOLE	otodchy lkeody qokair otoly shodar cheey okar olkeedy	[otodchy:?] | [lkeody:?] | [qokair:?] | [otoly:?] | [shodar:?] | trocken am Ende des Grades | heiße Drogenfraktion I im Ansatz | Holzdrogenansatz vollständig erhitzt und abgeschlossen	[otodchy:?] | [lkeody:?] | erhitze die zweite Fraktion | [otoly:?] | [shodar:?] | trocken am Ende des Grades | heiße Drogenfraktion I im Ansatz | Holzdrogenansatz vollständig erhitzt und abgeschlossen	[otodchy:?]; [lkeody:?]; erhitze die zweite Fraktion; [otoly:?]; [shodar:?]; vollständig getrocknet; heiße Drogenfraktion I im Ansatz; Holzdrogenansatz vollständig erhitzt und abgeschlossen	5	4	0
f104r	f104r.19	S	1	8	kary	EXACT_WHOLE	toaiin chdar otar shd qotar olkchedy cheokeey kary opair otor airod lshd	[toaiin:?] | abgemessene Trockenfraktion I, Anfangsstufe | kalte Drogenfraktion I im Ansatz | [shd:?] | kalte Drogenfraktion I | [olkchedy:?] | trocken angesetzte heiße Zubereitung am Gradende | [kary:?] | [opair:?] | kalte Drogenportion im Ansatz | [airod:?] | [lshd:?]	[toaiin:?] | abgemessene Trockenfraktion I, Anfangsstufe | kalte Drogenfraktion I im Ansatz | [shd:?] | kalte Drogenfraktion I | [olkchedy:?] | trocken angesetzte heiße Zubereitung am Gradende | erste erhitzte Fraktion, abgeschlossen | [opair:?] | kalte Drogenportion im Ansatz | [airod:?] | [lshd:?]	[toaiin:?]; abgemessene Trockenfraktion I, Anfangsstufe; kalte Drogenfraktion I im Ansatz; [shd:?]; kalte Drogenfraktion I; [olkchedy:?]; trocken angesetzte heiße Zubereitung am Gradende; erste erhitzte Fraktion, abgeschlossen; [opair:?]; kalte Drogenportion im Ansatz; [airod:?]; [lshd:?]	7	6	0
f104r	f104r.20	S	1	12	alam	EXACT_WHOLE	dsheoy qocthey qokchdy qokaiin chol rar cheody cheeekan ar ain ar alam	[dsheoy:?] | [qocthey:?] | heiß und trocken am Anfang des Grades, abgeschlossen | heiß, Grad III | trocken; nominal trockenes Gut/Material | Wurzelfraktion I | getrockneter Ansatz | [cheeekan:?] | Drogenfraktion I | Menge-/Klassenwert II | Drogenfraktion I | [alam:?]	[dsheoy:?] | [qocthey:?] | heiß und trocken am Anfang des Grades, abgeschlossen | heiß, Grad III | trocken; nominal trockenes Gut/Material | Wurzelfraktion I | getrockneter Ansatz | [cheeekan:?] | Drogenfraktion I | Menge-/Klassenwert II | Drogenfraktion I | ein Maß Rohdroge I	[dsheoy:?]; [qocthey:?]; heiß und angetrocknet; heiß, Grad III; Trockengut; Wurzelfraktion I; getrockneter Ansatz; [cheeekan:?]; Drogenfraktion I; zwei Teile; Drogenfraktion I; ein Maß Rohdroge I	4	3	0
f104v	f104v.10	S	1	9	cheos	EXACT_WHOLE	shol cheedy qokaiin qoteedy otaiin oteedy qotedor okain cheos cheeo lchey	feucht; nominal feuchtes Gut/Material | trocken am Ende des Grades, abgeschlossen | heiß, Grad III | kalt am Ende des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | kalter Ansatz am Ende des Grades, abgeschlossen | [qotedor:?] | heiß im Zubereitungsrahmen, Grad II | [cheos:?] | [cheeo:?] | Drogenholz, trocken gebunden, Form I	feucht; nominal feuchtes Gut/Material | trocken am Ende des Grades, abgeschlossen | heiß, Grad III | kalt am Ende des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | kalter Ansatz am Ende des Grades, abgeschlossen | [qotedor:?] | heiß im Zubereitungsrahmen, Grad II | Charge eines mitteltrockenen Ansatzes | [cheeo:?] | Drogenholz, trocken gebunden, Form I	Feuchtgut; vollständig getrocknet; heiß, Grad III; bis zur Kühlendstufe gebracht; kalt im Zubereitungsrahmen, Grad III; Ansatz auf Kühlendstufe abgeschlossen; [qotedor:?]; heiß im Zubereitungsrahmen, Grad II; Charge eines mitteltrockenen Ansatzes; [cheeo:?]; Drogenholz, trocken gebunden, Form I	3	2	0
f104v	f104v.17	S	1	3	cheos	EXACT_WHOLE	ycheechy cheey cheos s otkchedy cholkchy qotchdy qotol sheedy or ain cheol	[ycheechy:?] | trocken am Ende des Grades | [cheos:?] | Samen-/Saatgutposten | [otkchedy:?] | [cholkchy:?] | kalt und trocken am Anfang des Grades, abgeschlossen | kaltes Material | feucht am Ende des Grades, abgeschlossen | Drogenportion | Menge-/Klassenwert II | trockener Drogenstoff	[ycheechy:?] | trocken am Ende des Grades | Charge eines mitteltrockenen Ansatzes | Samen-/Saatgutposten | [otkchedy:?] | [cholkchy:?] | kalt und trocken am Anfang des Grades, abgeschlossen | kaltes Material | feucht am Ende des Grades, abgeschlossen | Drogenportion | Menge-/Klassenwert II | trockener Drogenstoff	[ycheechy:?]; vollständig getrocknet; Charge eines mitteltrockenen Ansatzes; Samen-/Saatgutposten; [otkchedy:?]; [cholkchy:?]; kalt und angetrocknet; kaltes Material; vollständig eingeweicht; Drogenportion; zwei Teile; trockener Drogenstoff	4	3	0
f104v	f104v.3	S	1	10	oeedaiin	EXACT_WHOLE	shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl	[shod:?] | trocken in der Mitte des Grades, abgeschlossen | kalt, Grad III | Zubereitungsdosis III | Grundansatz bis zur mittleren Heizstufe erwärmt | Ansatz eines Arzneikompositums in der Gradmitte | trocken; nominal trockenes Gut/Material | heiß am Ende des Grades, abgeschlossen | [qotair:?] | [oeedaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Rohstoffmaß	[shod:?] | trocken in der Mitte des Grades, abgeschlossen | kalt, Grad III | Zubereitungsdosis III | Grundansatz bis zur mittleren Heizstufe erwärmt | Ansatz eines Arzneikompositums in der Gradmitte | trocken; nominal trockenes Gut/Material | heiß am Ende des Grades, abgeschlossen | [qotair:?] | drei Dosen vollständig bereiteten Ansatzes | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Rohstoffmaß	[shod:?]; bis zur mittleren Trockenstufe gebracht; kalt, Grad III; Zubereitungsdosis III; Grundansatz bis zur mittleren Heizstufe erwärmt; Ansatz eines Arzneikompositums in der Gradmitte; Trockengut; bis zur Heizendstufe gebracht; [qotair:?]; drei Dosen vollständig bereiteten Ansatzes; Grundansatz; Rohstoffmaß	3	2	0
f104v	f104v.31	S	1	6	qokair	EXACT_WHOLE	y cheoraiin cthey chol sheody qokair qoeey cheey lkeedy	Eintrag: | [cheoraiin:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | trocken; nominal trockenes Gut/Material | angefeuchteter Ansatz, abgeschlossen | [qokair:?] | nimm die Endportion hinzu | trocken am Ende des Grades | Drogenholz, heiß am Gradende, abgeschlossen	Eintrag: | [cheoraiin:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | trocken; nominal trockenes Gut/Material | angefeuchteter Ansatz, abgeschlossen | erhitze die zweite Fraktion | nimm die Endportion hinzu | trocken am Ende des Grades | Drogenholz, heiß am Gradende, abgeschlossen	Eintrag: [cheoraiin:?]; Krautdroge, Form I; Blatt-/Krautdroge, Form I; Trockengut; angefeuchteter Ansatz, abgeschlossen; erhitze die zweite Fraktion; nimm die Endportion hinzu; vollständig getrocknet; Drogenholz, heiß am Gradende, abgeschlossen	2	1	0
