rank	strict_complete	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	working_translation_de
11	0	f107v	f107v.11	S	B	3	10	10	0	0	2	0	1.000000	8	8	1	0	tshedy okal shedy qokchey chky qokeey qotaiin otol qoteedy qopchcfhy	kalt und feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades | getrocknete Droge leicht erhitzen | heiß am Ende des Grades | kalt, Grad III | kaltes Zubereitungsgut | kalt am Ende des Grades, abgeschlossen | nimm leicht getrocknetes Blütenpulver	GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT666:EXACT_WHOLE:chky | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT648:STRICT_WHOLE_COMPLETION | GDT647:FAMILY_MIGRATION | GDT667:EXACT_WHOLE:qopchcfhy	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	kalt und bis zur mittleren Einweichstufe gebracht; Rohstoff I, leicht erhitzt im Ansatz; bis zur mittleren Einweichstufe gebracht; heiß und bis zur mittleren Trockenstufe; getrocknete Droge leicht erhitzen; bis zur Heizendstufe; kalt, Grad III; kaltes Zubereitungsgut; bis zur Kühlendstufe gebracht; nimm leicht getrocknetes Blütenpulver
12	0	f108r	f108r.24	S	B	3	12	12	0	0	2	0	1.000000	10	10	1	0	folaiin y qokal lkedy qotedy qoked qotedy okal chdar al char aiin	drei Teile Blütenauszug | hierzu: | Rohstoffklasse I, heiß am Gradanfang | erhitzte Holzdroge, Mittelstufe, fertig | kalt in der Mitte des Grades, abgeschlossen | bis zur Mittelstufe erhitzen und abschließen | kalt in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | abgemessene Trockenfraktion I, Anfangsstufe | Rohstoffklasse I | Trockenfraktion I | Menge III	GDT667:EXACT_WHOLE:folaiin | GDT659:Y_MEDIAL_UNRESOLVED_HINGE | GDT656:REVISE_AL_QUALITY_MODEL | GDT663:EXACT_WHOLE:lkedy | GDT647:FAMILY_MIGRATION | GDT666:EXACT_WHOLE:qoked | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | GDT663:EXACT_WHOLE:chdar | GDT655:NEW_EXACT_WHOLE | GDT663:EXACT_WHOLE:char | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	drei Teile Blütenauszug; hierzu: Rohstoff I, heiß am Gradanfang; erhitzte Holzdroge, Mittelstufe, fertig; bis zur mittleren Kühlstufe gebracht; bis zur Mittelstufe erhitzen und abschließen; bis zur mittleren Kühlstufe gebracht; Rohstoff I, leicht erhitzt im Ansatz; abgemessene Trockenfraktion I, Anfangsstufe; Rohstoff I; Trockenfraktion I; drei Teile
13	0	f108r	f108r.9	S	B	3	12	12	0	0	1	0	1.000000	11	11	1	0	cthey chedain chedy okedy lkedy raraiin qokar otal kedy ar air ockhedy	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | zwei Dosen bis zur Mittelstufe getrockneter Droge | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | erhitzte Holzdroge, Mittelstufe, fertig | drei Teile der ersten Wurzelfraktion | heiße Drogenfraktion I | Rohstoffklasse I im Ansatz, kalt am Gradanfang | heiß in der Mitte des Grades, abgeschlossen | Drogenfraktion I | zweite Drogenfraktion | Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	GDT638:ROUND_03 | GDT667:EXACT_WHOLE:chedain | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:lkedy | GDT666:EXACT_WHOLE:raraiin | GDT654:REVISE_CONFLICTING_EXACT | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT664:EXACT_WHOLE:air | GDT652:PROVISIONAL_LOW_N_BOUNDARY_COMPOUND	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Krautdroge, Form I; Blatt-/Krautdroge, Form I; zwei Dosen bis zur Mittelstufe getrockneter Droge; bis zur mittleren Trockenstufe gebracht; Ansatz bis zur mittleren Heizstufe, abgeschlossen; erhitzte Holzdroge, Mittelstufe, fertig; drei Teile der ersten Wurzelfraktion; heiße Drogenfraktion I; Rohstoff I, leicht gekühlt im Ansatz; bis zur mittleren Heizstufe gebracht; Drogenfraktion I; zweite Drogenfraktion; Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen
14	1	f10r	f10r.6	H	A	1	9	9	4	0	0	0	1.000000	9	9	1	1	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	nimm hiervon eine bis zur Mittelstufe getrocknete Portion | CTH-Drogenmaterial | Pflanzen-/Reproduktionsteil | Blatt-/Krautgut, Menge/Klasse III | seihe den Krautdrogenstoff ab | Qualitäts-/Wertfeld geschlossen | trocken am Anfang des Grades | kalt, Grad III | feucht am Anfang des Grades	GDT666:EXACT_WHOLE:ycheor | V13:TARGET_SURFACE_DEFAULT | V13:PART_OR_FORM | V13:PART_VALUE_SERIES | GDT667:EXACT_WHOLE:qoctholy | GDT660:DY_MEDIAL | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	nimm hiervon eine bis zur Mittelstufe getrocknete Portion; Krautdroge; Pflanzenteil; Blatt-/Krautgut, Menge/Klasse III; seihe den Krautdrogenstoff ab; angetrocknet; kalt, Grad III; leicht angefeuchtet
15	1	f111v	f111v.21	S	B	3	15	15	2	0	0	0	1.000000	15	15	1	1	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	Samenfraktion II | zweite Drogenfraktion | Menge-/Klassenwert II | Drogenstoff zugeben | Wurzelfraktion I | Menge-/Klassenwert II | trocken am Ende des Grades | Drogenholz, heiß am Gradende | Holzdroge, heiß auf Stufe II | Trockenansatz bis zur Mittelstufe trocknen und auf Heizstufe II bringen | Feuchtzubereitung | nehmen | heiß, Grad II | trockene Fraktion I | ein Maß Rohdroge I	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT664:EXACT_WHOLE:air | V13:VALUE_MINIM_SERIES | GDT662:EXACT_WHOLE:qol | V13:SCOPED_RESIDUAL_HEAD_FORM | V13:VALUE_MINIM_SERIES | GDT647:FAMILY_MIGRATION | GDT661:EXACT_WHOLE:lkeey | GDT663:EXACT_WHOLE:lkain | GDT666:EXACT_WHOLE:cheokain | GDT650:STRONG_COMPOSITIONAL_SHELL | GDT662:EXACT_WHOLE:qo | V13:TARGET_SURFACE_DEFAULT | GDT639:ROUND_05 | GDT667:EXACT_WHOLE:alam	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Samenfraktion II; zweite Drogenfraktion; zwei Teile; gib Folgendes hinzu: Wurzelfraktion I; zwei Teile; vollständig getrocknet; Drogenholz, heiß am Gradende; Holzdroge, heiß auf Stufe II; Trockenansatz bis zur Mittelstufe trocknen und auf Heizstufe II bringen; Feuchtzubereitung; nimm Folgendes: heiß, Grad II; trockene Fraktion I; ein Maß Rohdroge I
16	0	f111v	f111v.5	S	B	3	12	12	1	0	1	0	1.000000	11	11	1	0	qokeed o aiin otedy qokedy chedy qokeey qokeedy qokeol shedy qotedal lol	erhitze bis zur Endstufe und schließe ab | Ansatzwasser | Menge III | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | erhitze den Drogenstoff bis zur Mittelstufe | feucht in der Mitte des Grades, abgeschlossen | kühle bis zur Mittelstufe und miss Rohdroge I ab | Holzstoff	GDT664:EXACT_WHOLE:qokeed | GDT664:O_FREE_ANSATZWASSER:NONE | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT666:EXACT_WHOLE:qokeol | GDT647:FAMILY_MIGRATION | GDT667:EXACT_WHOLE:qotedal | V13:SCOPED_CONCRETE_HEAD_FORM	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE	erhitze bis zur Endstufe und schließe ab; Ansatzwasser; drei Teile; Ansatz auf mittlerer Kühlstufe abgeschlossen; bis zur mittleren Heizstufe gebracht; bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe; bis zur Heizendstufe gebracht; erhitze den Drogenstoff bis zur Mittelstufe; bis zur mittleren Einweichstufe gebracht; kühle bis zur Mittelstufe und miss Rohdroge I ab; Holzstoff
17	0	f111v	f111v.8	S	B	3	13	13	1	0	4	0	1.000000	9	9	1	0	sho otchey cheol kechy chcthey okain ol l keey qokain checkhy chedar am	feuchter Ansatz | kalt-trockener Ansatz in der Mitte des Grades | trockener Drogenstoff | mäßig erhitzen, trocknen und abschließen | Krautdroge bis zur mittleren Stufe trocknen | heiß im Zubereitungsrahmen, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Drogenholz, heiß am Gradende | heiß am Ende des Grades | heiß, Grad II | trockenes Arzneikompositum am Gradanfang | abgemessene Trockenfraktion I, Mittelstufe | Maßeinheit I	V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT642:ROUND_01 | GDT667:EXACT_WHOLE:kechy | GDT666:EXACT_WHOLE:chcthey | V13:QUALITY_DEGREE_SERIES | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT663:L_READER_MERGE_RIGHT:lkeey | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT651:STRONG_LEARNED_CKH_FAMILY | GDT663:EXACT_WHOLE:chedar | GDT661:EXACT_WHOLE:am	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE	feuchter Ansatz; kalt-trockener Ansatz in der Mitte des Grades; trockener Drogenstoff; mäßig erhitzen, trocknen und abschließen; Krautdroge bis zur mittleren Stufe trocknen; heiß im Zubereitungsrahmen, Grad II; Grundansatz; Drogenholz, heiß am Gradende; heiß, Grad II; trockenes Arzneikompositum am Gradanfang; abgemessene Trockenfraktion I, Mittelstufe; Maßeinheit I
18	0	f114r	f114r.30	S	B	3	14	14	1	0	5	0	1.000000	9	9	1	0	y chedar okeedy lkeedy aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	Eintrag: | abgemessene Trockenfraktion I, Mittelstufe | heißer Ansatz am Ende des Grades, abgeschlossen | Drogenholz, heiß am Gradende, abgeschlossen | Menge III | drei Dosen vollständig bereiteten Ansatzes | nimm drei Teile | erhitze hiervon bis zur Mittelstufe und schließe ab | heiße Drogenfraktion II im Ansatz | Holzdrogenansatz vollständig erhitzt und abgeschlossen | nimm zwei Teile | Menge-/Klassenwert II | heißer Ansatz am Ende des Grades | Wurzel/Wurzeldroge: Maß-/Einheitsform I	GDT659:Y_BOS_ENTRY | GDT663:EXACT_WHOLE:chedar | GDT647:FAMILY_MIGRATION | GDT661:EXACT_WHOLE:lkeedy | V13:TARGET_SURFACE_DEFAULT | GDT667:EXACT_WHOLE:oeedaiin | GDT666:EXACT_WHOLE:qoaiin | GDT666:EXACT_WHOLE:ykedy | GDT663:EXACT_WHOLE:okair | GDT664:EXACT_WHOLE:olkeedy | GDT665:EXACT_WHOLE:qoain | V13:VALUE_MINIM_SERIES | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE	Eintrag: abgemessene Trockenfraktion I, Mittelstufe; Ansatz auf Heizendstufe abgeschlossen; Drogenholz, heiß am Gradende, abgeschlossen; drei Teile; drei Dosen vollständig bereiteten Ansatzes; nimm drei Teile; erhitze hiervon bis zur Mittelstufe und schließe ab; heiße Drogenfraktion II im Ansatz; Holzdrogenansatz vollständig erhitzt und abgeschlossen; nimm zwei Teile; zwei Teile; Ansatz auf Heizendstufe; Wurzel/Wurzeldroge: Maß-/Einheitsform I
19	0	f114r	f114r.31	S	B	3	7	7	0	0	2	0	1.000000	5	5	1	0	sair aiin cheedain okaiin otedy qokeedain orain	Samenfraktion II | Menge III | zwei Dosen vollständig getrockneter Droge | heiß, Grad III, im Ansatzrahmen | kalter Ansatz in der Mitte des Grades, abgeschlossen | erhitze vollständig und miss zwei Dosen ab | Drogenportion II	V13:SCOPED_RESIDUAL_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | GDT666:EXACT_WHOLE:cheedain | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT667:EXACT_WHOLE:qokeedain | GDT664:EXACT_WHOLE:orain	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Samenfraktion II; drei Teile; zwei Dosen vollständig getrockneter Droge; Ansatz auf Heizstufe III; Ansatz auf mittlerer Kühlstufe abgeschlossen; erhitze vollständig und miss zwei Dosen ab; Drogenportion II
20	0	f114v	f114v.17	S	B	3	6	6	0	0	1	0	1.000000	5	5	1	0	sheoal chos oaiir alchedy chcphedy okary	feucht angesetzte Zubereitung aus Rohstoffklasse I | eine Charge Trockenansatz | Zubereitung, Teil-/Sortierklasse III | Rohdroge I bis zur Mittelstufe trocknen und fertigstellen | Arzneikompositum bis zur Mittelstufe trocknen und abschließen | heiße Ansatzfraktion I, abgeschlossen	GDT657:EXACT_PREPARATION_HEAD_WHOLE | GDT665:EXACT_WHOLE:chos | GDT638:ROUND_12 | GDT667:EXACT_WHOLE:alchedy | GDT666:EXACT_WHOLE:chcphedy | GDT661:EXACT_WHOLE:okary	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	feucht angesetzte Zubereitung aus Rohstoff I; eine Charge Trockenansatz; Zubereitung, Teil-/Sortierklasse III; Rohdroge I bis zur Mittelstufe trocknen und fertigstellen; Arzneikompositum bis zur Mittelstufe trocknen und abschließen; heiße Ansatzfraktion I, abgeschlossen
21	0	f114v	f114v.19	S	B	3	4	4	0	0	2	0	1.000000	2	2	1	0	o shsodaiin chotain qotar	Ansatz mit shsodaiin | drei Dosen angefeuchteter Saatgutzubereitung | Trockenansatz auf Kühlstufe II | kalte Drogenfraktion I	GDT664:O_READER_MERGE_RIGHT_NOVEL:oshsodaiin | GDT667:EXACT_WHOLE:shsodaiin | GDT666:EXACT_WHOLE:chotain | GDT654:NEW_EXACT_WHOLE	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Ansatz mit shsodaiin; Trockenansatz auf Kühlstufe II; kalte Drogenfraktion I
22	0	f116r	f116r.25	S	B	3	13	13	2	0	4	0	1.000000	9	9	1	0	chol sheky shedy qokeey qokeedy shckhy qokain otal ches oin ain al om	trocken; nominal trockenes Gut/Material | bis zur Mittelstufe einweichen, erhitzen und abschließen | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | Arzneikompositum: feucht, Gradanfang | heiß, Grad II | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trockenes Drogenmaterial, Mittelstufe | bereite einen zweiten Ansatz | Menge-/Klassenwert II | Rohstoffklasse I | eine Handvoll Ansatz	V13:DRY_OL_FORM | GDT667:EXACT_WHOLE:sheky | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT651:STRONG_LEARNED_CKH_FAMILY | V13:TARGET_SURFACE_DEFAULT | GDT656:REVISE_AL_QUALITY_MODEL | GDT661:EXACT_WHOLE:ches | GDT664:EXACT_WHOLE:oin | V13:VALUE_MINIM_SERIES | GDT655:NEW_EXACT_WHOLE | GDT666:OM_READER_MERGE_LEFT_NOVEL:alom	KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	Trockengut; bis zur Mittelstufe einweichen, erhitzen und abschließen; bis zur mittleren Einweichstufe gebracht; bis zur Heizendstufe; bis zur Heizendstufe gebracht; Arzneikompositum: feucht, Gradanfang; heiß, Grad II; Rohstoff I, leicht gekühlt im Ansatz; trockenes Drogenmaterial, Mittelstufe; bereite einen zweiten Ansatz; zwei Teile; eine Handvoll Ansatz
23	0	f116r	f116r.38	S	B	3	11	11	1	0	3	0	1.000000	8	8	1	0	daiin qokeey lshey qokaiin chkar shey okaiin chedy qokeedy raiin shy	Grad-/Maßwert III | heiß am Ende des Grades | eingeweichtes Drogenholz, Form I | heiß, Grad III | erste heiß getrocknete Fraktion | feucht in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | Wurzel, Typ/Charge III | feucht am Anfang des Grades	V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | GDT667:EXACT_WHOLE:chkar | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	drei Maße; bis zur Heizendstufe; eingeweichtes Drogenholz, Form I; heiß, Grad III; erste heiß getrocknete Fraktion; bis zur mittleren Einweichstufe; Ansatz auf Heizstufe III; bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe gebracht; Wurzel, Typ/Charge III; leicht angefeuchtet
24	1	f13v	f13v.3	H	A	1	5	5	0	0	0	0	1.000000	5	5	1	1	qokchy qokod chy otchy cthody	heiß und trocken am Anfang des Grades | erhitze den Ansatz und schließe ab | trocken am Anfang des Grades | kalt-trockener Ansatz am Anfang des Grades | fertiger Krautansatz	GDT647:FAMILY_MIGRATION | GDT667:EXACT_WHOLE:qokod | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT666:EXACT_WHOLE:cthody	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	heiß und angetrocknet; erhitze den Ansatz und schließe ab; angetrocknet; kalt-trockener Ansatz am Anfang des Grades; fertiger Krautansatz
25	0	f13v	f13v.8	H	A	1	11	11	1	0	7	0	1.000000	4	4	1	0	otchy daiin y dain ykol okchy o kald d y taiin	kalt-trockener Ansatz am Anfang des Grades | Grad-/Maßwert III | ; hierzu: | Grad-/Maßwert II | erhitze hiervon den Drogenstoff | heiß-trockener Ansatz am Anfang des Grades | Ansatz mit kald | erhitzte Rohdroge I abschließen | Dosis | ; hierzu: | kalt, Grad III	GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT659:Y_MEDIAL_BIDIRECTIONAL_HINGE | V13:CONTEXTUAL_VALUE_SERIES | GDT666:EXACT_WHOLE:ykol | GDT647:FAMILY_MIGRATION | GDT664:O_READER_MERGE_RIGHT_NOVEL:okald | GDT667:EXACT_WHOLE:kald | GDT661:D_BODY | GDT659:Y_MEDIAL_BIDIRECTIONAL_HINGE | V13:QUALITY_DEGREE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	kalt-trockener Ansatz am Anfang des Grades; drei Maße; hierzu: zwei Maße; erhitze hiervon den Drogenstoff; heiß-trockener Ansatz am Anfang des Grades; Ansatz mit kald; Dosis; hierzu: kalt, Grad III
26	1	f17v	f17v.15	H	A	1	6	6	0	0	0	0	1.000000	6	6	1	1	ychor cthy cheeky cheo otor oteol	nimm hiervon den Pflanzenteil | CTH-Drogenmaterial | trocken am Gradende, dann heiß am Gradanfang | trocken angesetzte Zubereitung | kalte Drogenportion im Ansatz | Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	GDT666:EXACT_WHOLE:ychor | V13:TARGET_SURFACE_DEFAULT | GDT661:EXACT_WHOLE:cheeky | V13:TARGET_SURFACE_DEFAULT | GDT654:NEW_EXACT_WHOLE | GDT667:EXACT_WHOLE:oteol	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	nimm hiervon den Pflanzenteil; Krautdroge; trocken am Gradende, dann heiß am Gradanfang; trocken angesetzte Zubereitung; kalte Drogenportion im Ansatz; Drogenstoff im Ansatz bis zur Mittelstufe abkühlen
27	0	f17v	f17v.19	H	A	1	5	5	1	0	1	0	1.000000	4	5	1	0	dain chey qoaiin cthor cholchom	Grad-/Maßwert II | trocken in der Mitte des Grades | nimm drei Teile | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | eine Handvoll nachgetrockneten Drogenstoffs	V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT666:EXACT_WHOLE:qoaiin | GDT638:ROUND_04 | GDT667:EXACT_WHOLE:cholchom	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	zwei Maße; bis zur mittleren Trockenstufe; nimm drei Teile; Drogenteil/-portion; Portion Blatt-/Krautdroge; eine Handvoll nachgetrockneten Drogenstoffs
28	1	f18r	f18r.6	H	A	1	8	8	1	0	0	0	1.000000	8	8	1	1	ychy kchor dair ytol chcthy dar dar dal	trockne hiervon leicht | Drogenportion, heiß-trocken | abgemessene Fraktion II | kühle hiervon den Drogenstoff ab | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | abgemessene Fraktion I | abgemessene Fraktion I | abgemessene Rohstoffmenge I	GDT667:EXACT_WHOLE:ychy | GDT660:EXACT_WHOLE:kchor | GDT649:STRONG_FAMILY_DEFAULT | GDT666:EXACT_WHOLE:ytol | V13:DRY_CTH_MATERIAL | GDT649:STRONG_FAMILY_DEFAULT | GDT649:STRONG_FAMILY_DEFAULT | GDT655:NEW_EXACT_WHOLE	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	trockne hiervon leicht; Drogenportion, heiß-trocken; abgemessene Fraktion II; kühle hiervon den Drogenstoff ab; getrocknete Krautdroge; abgemessene Fraktion I; abgemessene Fraktion I; abgemessene Rohstoffmenge I
