occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v43_gloss_de	v44_gloss_de	v43_scope_state	v44_scope_state	v44_working_translation_de	exact_surface_dispatch	context_or_reader_dispatch	substring_dispatch
G667-T0011	f102v1	f102v1.9	4	4	10	sheky	P	MEDIAL	P	A	1	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	SHEKY_ACTION	qokeol	qockheor	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	bis zur Mittelstufe einweichen, erhitzen und abschließen	bis zur Mittelstufe einweichen, erhitzen und abschließen	SH_MOIST+E_MIDDLE+K_HOT+Y_START_OR_CLOSE	mäßig eingeweichte und erhitzte Droge	1	1	1	0	teody ckheey qokeol sheky qockheor or cheo rchol qoteor dar	teody ckheey qokeol sheky qockheor os cheo rchol qoteor dar	teody ckheey qokeol sheky qockheor or cheo r chol qoteor dar	[sheky:?]	bis zur Mittelstufe einweichen, erhitzen und abschließen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kühle den Ansatz ab und schließe; Arzneikompositum am Gradende; erhitze den Drogenstoff bis zur Mittelstufe; bis zur Mittelstufe einweichen, erhitzen und abschließen; [qockheor:?]; Drogenportion; trocken angesetzte Zubereitung; trockener Wurzel/Wurzeldrogestoff/Trockengut; [qoteor:?]; abgemessene Fraktion I	1	0	0
G667-T0012	f102v2	f102v2.19	5	5	13	cheos	P	MEDIAL	P	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	eoy	o	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Charge eines mitteltrockenen Ansatzes	Charge eines mitteltrockenen Ansatzes	CH_DRY+E_MIDDLE+O_PREP+S_TERM_SPECIES	mitteltrockene Ansatzspecies	1	1	1	0	deeeo qoeeor o eoy cheos o l o r o l okeeos ain	dcheo qoeeor oeoikhy cheos ol or ol okeeor ain	deeeo qoeeas o eoy cheos o l or ol okeeos ain	[cheos:?]	Charge eines mitteltrockenen Ansatzes	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[deeeo:?]; [qoeeor:?]; Ansatzwasser; [eoy:?]; Charge eines mitteltrockenen Ansatzes; Grundansatz; Drogenportion; Grundansatz; [okeeos:?]; zwei Teile	1	0	0
G667-T0013	f102v2	f102v2.23	5	5	7	oiees	P	MEDIAL	P	A	1	PREPARATION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	okey	or	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	vollständig bereitete Ansatzcharge, Form I	vollständig bereitete Ansatzcharge, Form I	O_PREP+I_FORM_I+EE_END+S_TERM_SPECIES	vollständig bereitete Arzneispecies	0	0	1	0	okey okey shey okey oiees or eey	oteo okey shey okey aiees oreey	ote okeo shey okey oiees or eey	[oiees:?]	vollständig bereitete Ansatzcharge, Form I	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Ansatz bis zur mittleren Heizstufe; Ansatz bis zur mittleren Heizstufe; bis zur mittleren Einweichstufe; Ansatz bis zur mittleren Heizstufe; vollständig bereitete Ansatzcharge, Form I; Endstufe abschließen	1	0	0
G667-T0014	f103r	f103r.10	3	3	14	oain	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ol	okeol	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zwei Teile Ansatz	zwei Teile Ansatz	O_PREP+AIN_II	Ansatz auf Stufe II	1	1	1	0	daiin ol oain okeol chol okam chety shedy otaiin shedy teolshy oteedy sor ain	daiin ol oain okeol chal okam chety shedy otaiin shedy teolshy oteedy sarain	daiin al oain okeol chal okam chety shedy otaiin shedy teolshy oteedy s ar ain	[oain:?]	zwei Teile Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	drei Maße; Grundansatz; zwei Teile Ansatz; Grundansatz bis zur mittleren Heizstufe erwärmt; Trockengut; ein Maß heißen Ansatzes; trocken-kalte gebundene Form; bis zur mittleren Einweichstufe gebracht; kalt im Zubereitungsrahmen, Grad III; bis zur mittleren Einweichstufe gebracht; [teolshy:?]; Ansatz auf Kühlendstufe abgeschlossen; Samenportion; zwei Teile	1	0	0
G667-T0015	f103r	f103r.12	1	1	9	oain	P	BOS	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	shey	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zwei Teile Ansatz	zwei Teile Ansatz	O_PREP+AIN_II	Ansatz auf Stufe II	1	1	1	0	oain shey shckhy oteey qokeol keedy shar aiin otedy	oain shey shckhy oteey qokeol keedy shar aiin otedy	oain shey shckhy oteey qokeol kee y shar aiin ote y	[oain:?]	zwei Teile Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	zwei Teile Ansatz; bis zur mittleren Einweichstufe; Arzneikompositum: feucht, Gradanfang; Ansatz auf Kühlendstufe; erhitze den Drogenstoff bis zur Mittelstufe; bis zur Heizendstufe gebracht; angefeuchtete Drogenfraktion I; drei Teile; Ansatz auf mittlerer Kühlstufe abgeschlossen	1	0	0
G667-T0016	f103r	f103r.19	8	8	12	oteol	P	MEDIAL	S	B	3	COLD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qokain	lkar	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	O_PREP+T_COLD+E_MIDDLE+OL_MATERIAL	kalter Drogenstoff der mittleren Stufe	0	0	1	0	okaiin chey qoy shey qokaiin chedy qokain oteol lkar okaral lkldy lr	okaiin chey qoy shey qokaiin chedy qokain oteol lkar okaral lkldy lr	okaiin chey qoy shey qokaiin chedy qokain oteal lkar otaral lkldy lr	[oteol:?]	Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Ansatz auf Heizstufe III; bis zur mittleren Trockenstufe; [qoy:?]; bis zur mittleren Einweichstufe; heiß, Grad III; bis zur mittleren Trockenstufe gebracht; heiß, Grad II; Drogenstoff im Ansatz bis zur Mittelstufe abkühlen; heiße Holzfraktion I; [okaral:?]; [lkldy:?]; Wurzelholz	1	0	0
G667-T0017	f103r	f103r.27	11	11	11	qokaly	P	EOS	S	B	3	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKALY_ACTION	okeey	<EOS>	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze Rohdroge I leicht und schließe ab	erhitze Rohdroge I leicht und schließe ab	QO_COMMAND+K_HOT+AL_RAW_I+Y_START_OR_CLOSE	leicht erhitzte Rohdroge I	1	1	1	0	qokechy okeey qokeey lkeeody sheey qokeey lkeol tchey qokeey okeey qokaly	qokechy okeey qokeey lkeeody sheey qokeey lkeol tchey qokchy okeey qokaly	qokechy okeey qokeey lkeeo dy sheey qokeey l keol tchey qokeey keey qokaly	[qokaly:?]	erhitze Rohdroge I leicht und schließe ab	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[qokechy:?]; Ansatz auf Heizendstufe; bis zur Heizendstufe; [lkeeody:?]; vollständig eingeweicht; bis zur Heizendstufe; [lkeol:?]; kalt und bis zur mittleren Trockenstufe; bis zur Heizendstufe; Ansatz auf Heizendstufe; erhitze Rohdroge I leicht und schließe ab	1	0	0
G667-T0018	f103r	f103r.47	5	5	7	qokaly	P	MEDIAL	S	B	3	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKALY_ACTION	lchey	lcheedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze Rohdroge I leicht und schließe ab	erhitze Rohdroge I leicht und schließe ab	QO_COMMAND+K_HOT+AL_RAW_I+Y_START_OR_CLOSE	leicht erhitzte Rohdroge I	1	1	1	0	ssheey okeeo l lchey qokaly lcheedy oloraiin	ssheey okeeol lchey qokaly lcheedy oloraiin	seey okeeo l lchey qokaly lcheedy oloraiin	[qokaly:?]	erhitze Rohdroge I leicht und schließe ab	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	vollständig eingeweichtes Saatgut; Grundstoff des vorstehenden Ansatzes; Drogenholz, trocken gebunden, Form I; erhitze Rohdroge I leicht und schließe ab; Holzdroge vollständig trocknen und abschließen; [oloraiin:?]	1	0	0
G667-T0019	f103r	f103r.5	7	7	13	sheeky	P	MEDIAL	S	B	3	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	SHEEKY_ACTION	lkar	okalor	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	vollständig einweichen, erhitzen und abschließen	vollständig einweichen, erhitzen und abschließen	SH_MOIST+EE_END+K_HOT+Y_START_OR_CLOSE	vollständig angefeuchtete heiße Droge	1	1	1	0	pocharal okedar shedy oteey qokey lkar sheeky okalor shedy yt rkar ota okdy	pocharal okedar shedy oteey qokey lkar sheeky okalor shedy rkar otan okdy	pocharal okedar shedy oteey qokey lkar sheeky okalor shedy yk rkar otae okdy	[sheeky:?]	vollständig einweichen, erhitzen und abschließen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pocharal:?]; [okedar:?]; bis zur mittleren Einweichstufe gebracht; Ansatz auf Kühlendstufe; bis zur mittleren Heizstufe; heiße Holzfraktion I; vollständig einweichen, erhitzen und abschließen; [okalor:?]; bis zur mittleren Einweichstufe gebracht; [yt:?]; heiße Wurzelfraktion I; [ota:?]; leicht erhitzter Ansatz, abgeschlossen	1	0	0
G667-T0020	f103v	f103v.13	3	3	11	olshy	P	MEDIAL	S	B	3	MOIST_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	eey	otey	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Drogenstoff leicht einweichen	Drogenstoff leicht einweichen	OL_MATERIAL+SH_MOIST+Y_START_OR_CLOSE	leicht angefeuchteter Drogenstoff	1	1	1	0	dain eey olshy otey olshedy qotshdy okeey lr ain okan olshey	dain cseey olshy otey olshedy qotshdy okeey lr ain okan olshey	dain eey olshy otey olshed qotshdy okeey lr ain okan olshey	[olshy:?]	Drogenstoff leicht einweichen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	zwei Maße; Endstufe abschließen; Drogenstoff leicht einweichen; Ansatz bis zur mittleren Kühlstufe; Holzdroge im Ansatz vollständig eingeweicht; kalt und leicht angefeuchtet, abgeschlossen; Ansatz auf Heizendstufe; Wurzelholz; zwei Teile; heiß im Zubereitungsrahmen, Grad I; Holzdrogenansatz bis zur mittleren Einweichstufe	1	0	0
G667-T0021	f104r	f104r.11	3	3	8	qokair	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	lkeody	otoly	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze die zweite Fraktion	erhitze die zweite Fraktion	QO_COMMAND+K_HOT+AIR_FRACTION_II	nimm die zweite erhitzte Fraktion	1	1	1	0	otodchy lkeody qokair otoly shodar cheey okar olkeedy	otodchy lkeody qokair otoly shodor cheey okar olkeedy	otodchy lkeody qokair otoly shodar cheey okar olkeedy	[qokair:?]	erhitze die zweite Fraktion	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[otodchy:?]; [lkeody:?]; erhitze die zweite Fraktion; [otoly:?]; [shodar:?]; vollständig getrocknet; heiße Drogenfraktion I im Ansatz; Holzdrogenansatz vollständig erhitzt und abgeschlossen	1	0	0
G667-T0022	f104r	f104r.19	8	8	12	kary	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	cheokeey	opair	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erste erhitzte Fraktion, abgeschlossen	erste erhitzte Fraktion, abgeschlossen	K_HOT+AR_FRACTION_I+Y_START_OR_CLOSE	erhitze die erste Fraktion leicht	1	1	1	0	toaiin chdar otar shd qotar olkchedy cheokeey kary opair otor airod lshd	toaiin chdar otar shd qotar olkchedy cheokeey kary opair otor airod lshd	toaiin chdar otar shd qotar olkchedy cheokeey kary opair otar airod lshd	[kary:?]	erste erhitzte Fraktion, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[toaiin:?]; abgemessene Trockenfraktion I, Anfangsstufe; kalte Drogenfraktion I im Ansatz; [shd:?]; kalte Drogenfraktion I; [olkchedy:?]; trocken angesetzte heiße Zubereitung am Gradende; erste erhitzte Fraktion, abgeschlossen; [opair:?]; kalte Drogenportion im Ansatz; [airod:?]; [lshd:?]	1	0	0
G667-T0023	f104r	f104r.20	12	12	12	alam	P	EOS	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ar	<EOS>	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	ein Maß Rohdroge I	ein Maß Rohdroge I	AL_RAW_I+AM_UNIT_I	Rohdroge I in Maßeinheit I	1	1	1	0	dsheoy qocthey qokchdy qokaiin chol rar cheody cheeekan ar ain ar alam	dsheoy qocthey qokchdy qokaiin chol rar cheody cheekan ar ain ar alam	dsheoy qocthey qokchdy qokaiin chol rar cheody cheeekan ar ain ar alam	[alam:?]	ein Maß Rohdroge I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dsheoy:?]; [qocthey:?]; heiß und angetrocknet; heiß, Grad III; Trockengut; Wurzelfraktion I; getrockneter Ansatz; [cheeekan:?]; Drogenfraktion I; zwei Teile; Drogenfraktion I; ein Maß Rohdroge I	1	0	0
G667-T0024	f104v	f104v.10	9	9	11	cheos	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	okain	cheeo	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Charge eines mitteltrockenen Ansatzes	Charge eines mitteltrockenen Ansatzes	CH_DRY+E_MIDDLE+O_PREP+S_TERM_SPECIES	mitteltrockene Ansatzspecies	1	1	1	1	shol cheedy qokaiin qoteedy otaiin oteedy qotedor okain cheos cheeo lchey	shol cheedy qokaiin qoteedy otaiin oteedy qotedor okain cheos cheeo lchey	shol cheedy qokaiin qoteedy otaiin oteedy qotedor okain cheos cheeo lchey	[cheos:?]	Charge eines mitteltrockenen Ansatzes	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Feuchtgut; vollständig getrocknet; heiß, Grad III; bis zur Kühlendstufe gebracht; kalt im Zubereitungsrahmen, Grad III; Ansatz auf Kühlendstufe abgeschlossen; [qotedor:?]; heiß im Zubereitungsrahmen, Grad II; Charge eines mitteltrockenen Ansatzes; [cheeo:?]; Drogenholz, trocken gebunden, Form I	1	0	0
