copy_order	event_id	statement_id	record	page	locus	owner_code	owner_reset	teaching_mode	teaching_parts	card_no	component_parse	procedure_tokens	automaton_before	automaton_after	line_carry_in	renderer_first_choice	renderer_final_surface	renderer_action	card_roundtrip	surface_roundtrip	apprentice_spoken_reading_de	statement_first_event	program_status	master_conscious_decision_count	master_conscious_reasons	master_mode	allograph_block_id	block_rendering_mode	block_start_decision	revised_conscious_decision_count	revised_conscious_reasons	revised_master_mode	nearest_program_base	nearest_program_edit_distance	program_selection_decision	emergent_program_rule	emergent_conscious_decision_count	emergent_conscious_reasons	emergent_master_mode	owner_handling_mode	record_start_owner_is_decision	owner_revised_conscious_decision_count	owner_revised_conscious_reasons	owner_revised_master_mode	visual_owner_threshold	owner_threshold_rule	free_owner_choice	threshold_conscious_decision_count	threshold_conscious_reasons	threshold_master_mode	locus_renderer_mode	locus_mode_load_here	renderer_execution	locus_conscious_decision_count	locus_conscious_reason	locus_master_mode	wrapper_execution	remove_wrapper	retained_surface_tail	applied_wrapper_stamp	stamp_output_surface	whole_surface_pair_memorized	locus_position	previous_procedure	next_rule_surface	context_wrapper_rule	residual_local_assignment	residual_locus_mode	residual_mode_load_here	wrapper_assignment_source	context_master_mode	record_renderer_sheet	record_sheet_load_here	record_sheet_entry	record_renderer_action	record_sheet_master_mode	page_renderer_sheet	page_sheet_load_here	page_sheet_entry	page_renderer_action	page_sheet_master_mode	bound_exemplar_page	bound_renderer_sheet	sheet_activation	free_program_choice	free_owner_choice_final	free_renderer_choice	free_semantic_invention	execution_source	final_free_decision_count	final_master_mode
68	E068	H4-S004	H4	f55v	f55v.11	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NO	SEVENTEEN_EXACT_CARD_DECK	AIIN	PROC009	AIIN	METER_CHECK	START	AFTER_METER	NO	daiin	aiin	COPY_LOCAL_EXEMPLAR	YES	YES	Maß	YES	UNIQUE	2	SELECT_UNUSUAL_PROGRAM|COPY_LOCAL_ALLOGRAPH	CONSCIOUS_LOCAL_CHOICE	AB13	COPY_BLOCK_FROM_EXEMPLAR	YES	2	SELECT_UNUSUAL_PROGRAM|ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	PG008	3	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	INHERIT_CURRENT_OWNER	NO	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	NONE	INHERIT_CURRENT_OWNER	NO	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	LR10	NO	LOCAL_TABLE_OVERRIDE	0	NONE	AUTOMATIC_FLOW	LOCAL_WRAPPER_STAMP	d	aiin	Ø	aiin	NO	MIDDLE	CONTINUE_USE>CLOSE	qokal	NONE	YES	RR09	NO	RESIDUAL_LOCUS_TABLE	AUTOMATIC_FLOW	RS04	NO	RS04:2	APPLY_ADDRESSED_RECORD_ENTRY	AUTOMATIC_FLOW	PS03	NO	PS03:2	APPLY_PAGE_ADDRESSED_ENTRY	AUTOMATIC_FLOW	f55v	PS03	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	BOUND_PAGE_ENTRY	0	DETERMINISTIC_EXEMPLAR_EXECUTION
69	E069	H4-S004	H4	f55v	f55v.11	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+AL	PROC048	OK+AL	TARGET_HANDOFF	AFTER_METER	WORK	NO	qokal	okal	COPY_LOCAL_EXEMPLAR	YES	YES	ansetzen · Zielstelle	NO	UNIQUE	1	COPY_LOCAL_ALLOGRAPH	CONSCIOUS_LOCAL_CHOICE	AB13	COPY_BLOCK_FROM_EXEMPLAR	NO	0	NONE	AUTOMATIC_FLOW	PG008	3	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR10	NO	LOCAL_TABLE_OVERRIDE	0	NONE	AUTOMATIC_FLOW	LOCAL_WRAPPER_STAMP	q	okal	Ø	okal	NO	MIDDLE	METER_CHECK	oltchy	NONE	YES	RR09	NO	RESIDUAL_LOCUS_TABLE	AUTOMATIC_FLOW	RS04	NO	RS04:3	APPLY_ADDRESSED_RECORD_ENTRY	AUTOMATIC_FLOW	PS03	NO	PS03:3	APPLY_PAGE_ADDRESSED_ENTRY	AUTOMATIC_FLOW	f55v	PS03	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	BOUND_PAGE_ENTRY	0	DETERMINISTIC_EXEMPLAR_EXECUTION
70	E070	H4-S004	H4	f55v	f55v.11	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NO	TWENTY_TWO_COMPONENT_STRIPS	OL+T+Y	PROC049	OL+T+Y	ACTIVATE_CHARGE	WORK	WORK	NO	oltchy	oltchy	ACCEPT_RULE	YES	YES	fortsetzen · eintragen · dies	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	AB13	COPY_BLOCK_FROM_EXEMPLAR	NO	0	NONE	AUTOMATIC_FLOW	PG008	3	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR10	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	oltchy	NONE	oltchy	NO	MIDDLE	TARGET_HANDOFF	chor	NONE	NO	RR09	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS03	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f55v	PS03	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
71	E071	H4-S004	H4	f55v	f55v.11	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NO	SEVENTEEN_EXACT_CARD_DECK	OR	PROC016	OR	ACTIVATE_CHARGE	WORK	WORK	NO	chor	or	COPY_LOCAL_EXEMPLAR	YES	YES	Ansatz	NO	UNIQUE	1	COPY_LOCAL_ALLOGRAPH	CONSCIOUS_LOCAL_CHOICE	AB13	COPY_BLOCK_FROM_EXEMPLAR	NO	0	NONE	AUTOMATIC_FLOW	PG008	3	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR10	NO	LOCAL_TABLE_OVERRIDE	0	NONE	AUTOMATIC_FLOW	LOCAL_WRAPPER_STAMP	ch	or	Ø	or	NO	MIDDLE	ACTIVATE_CHARGE	chey	WR02	NO	RR09	NO	AUTOMATIC_CONTEXT_RULE	AUTOMATIC_FLOW	RS04	NO	NONE	AUTOMATIC_CONTEXT_RULE	AUTOMATIC_FLOW	PS03	NO	NONE	AUTOMATIC_CONTEXT_RULE	AUTOMATIC_FLOW	f55v	PS03	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	AUTOMATIC_CONTEXT_RULE	0	DETERMINISTIC_EXEMPLAR_EXECUTION
72	E072	H4-S004	H4	f55v	f55v.11	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NO	SEVENTEEN_EXACT_CARD_DECK	Y	PROC019	Y	CONTINUE_USE	WORK	WORK	NO	chey	y	COPY_LOCAL_EXEMPLAR	YES	YES	dies	NO	UNIQUE	1	COPY_LOCAL_ALLOGRAPH	CONSCIOUS_LOCAL_CHOICE	AB13	COPY_BLOCK_FROM_EXEMPLAR	NO	0	NONE	AUTOMATIC_FLOW	PG008	3	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR10	NO	LOCAL_TABLE_OVERRIDE	0	NONE	AUTOMATIC_FLOW	LOCAL_WRAPPER_STAMP	che	y	Ø	y	NO	MIDDLE	ACTIVATE_CHARGE	orain	NONE	YES	RR09	NO	RESIDUAL_LOCUS_TABLE	AUTOMATIC_FLOW	RS04	NO	RS04:4	APPLY_ADDRESSED_RECORD_ENTRY	AUTOMATIC_FLOW	PS03	NO	PS03:4	APPLY_PAGE_ADDRESSED_ENTRY	AUTOMATIC_FLOW	f55v	PS03	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	BOUND_PAGE_ENTRY	0	DETERMINISTIC_EXEMPLAR_EXECUTION
73	E073	H4-S004	H4	f55v	f55v.11	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NO	TWENTY_TWO_COMPONENT_STRIPS	OR+AIN	PROC050	OR+AIN	ACTIVATE_CHARGE	WORK	WORK	NO	orain	orain	ACCEPT_RULE	YES	YES	Ansatz · Portion	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG008	3	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR10	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	orain	NONE	orain	NO	LAST	CONTINUE_USE	RECORD_END	NONE	NO	RR09	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS03	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f55v	PS03	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
74	E074	H5-S001	H5	f56r	f56r.5	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	YES	TWENTY_TWO_COMPONENT_STRIPS	HO+CH+OR	PROC051	HO+CH+OR	ACTIVATE_CHARGE	START	WORK	NO	chochor	chochor	ACCEPT_RULE	YES	YES	Gabe · abziehen · Ansatz	YES	UNIQUE	2	SELECT_UNUSUAL_PROGRAM|RESET_VISIBLE_OWNER	CONSCIOUS_LOCAL_CHOICE	NONE	RENDER_BY_RULE	NO	2	SELECT_UNUSUAL_PROGRAM|RESET_VISIBLE_OWNER	CONSCIOUS_LOCAL_CHOICE	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	1	RESET_VISIBLE_OWNER	CONSCIOUS_LOCAL_CHOICE	AUTOMATIC_RECORD_OWNER_INITIALIZATION	NO	0	NONE	AUTOMATIC_FLOW	NONE	AUTOMATIC_RECORD_OWNER_INITIALIZATION	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	chochor	NONE	chochor	NO	FIRST	RECORD_START	cho	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	YES	NONE	GLOBAL_RULE_RENDERER	CONSCIOUS_RECORD_SETUP	PS04	YES	NONE	GLOBAL_RULE_RENDERER	CONSCIOUS_PAGE_SETUP	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
75	E075	H5-S001	H5	f56r	f56r.5	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	SEVENTEEN_EXACT_CARD_DECK	HO	PROC052	HO	ACTIVATE_CHARGE	WORK	WORK	NO	cho	cho	ACCEPT_RULE	YES	YES	Gabe	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	cho	NONE	cho	NO	MIDDLE	ACTIVATE_CHARGE	chodaly	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
76	E076	H5-S001	H5	f56r	f56r.5	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	HO+AL+Y	PROC053	HO+AL+Y	TARGET_HANDOFF	WORK	WORK	NO	chodaly	chodaly	ACCEPT_RULE	YES	YES	Gabe · Zielstelle · dies	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	chodaly	NONE	chodaly	NO	MIDDLE	ACTIVATE_CHARGE	daiin	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
77	E077	H5-S001	H5	f56r	f56r.5	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	SEVENTEEN_EXACT_CARD_DECK	AIIN	PROC009	AIIN	METER_CHECK	WORK	AFTER_METER	NO	daiin	daiin	ACCEPT_RULE	YES	YES	Maß	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	daiin	NONE	daiin	NO	LAST	TARGET_HANDOFF	sho	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
78	E078	H5-S001	H5	f56r	f56r.7	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	SEVENTEEN_EXACT_CARD_DECK	HO	PROC052	HO	ACTIVATE_CHARGE	AFTER_METER	WORK	YES	sho	sho	ACCEPT_RULE	YES	YES	Gabe	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	sho	NONE	sho	NO	FIRST	METER_CHECK	kchol	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
79	E079	H5-S001	H5	f56r	f56r.7	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	K+OL	PROC054	K+OL	MOVE_PASS	WORK	WORK	NO	kchol	kchol	ACCEPT_RULE	YES	YES	zuführen · fortsetzen	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	kchol	NONE	kchol	NO	MIDDLE	ACTIVATE_CHARGE	otchor	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
80	E080	H5-S001	H5	f56r	f56r.7	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	OT+CH+OR	PROC020	OT+CH+OR	ACTIVATE_CHARGE	WORK	WORK	NO	otchor	otchor	ACCEPT_RULE	YES	YES	danach · abziehen · Ansatz	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	otchor	NONE	otchor	NO	MIDDLE	MOVE_PASS	choky	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
81	E081	H5-S001	H5	f56r	f56r.7	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+Y	PROC008	OK+Y	CONTINUE_USE	WORK	WORK	NO	choky	choky	ACCEPT_RULE	YES	YES	ansetzen · dies	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	choky	NONE	choky	NO	MIDDLE	ACTIVATE_CHARGE	dal	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
82	E082	H5-S001	H5	f56r	f56r.7	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	SEVENTEEN_EXACT_CARD_DECK	AL	PROC055	AL	TARGET_HANDOFF	WORK	WORK	NO	dal	dal	ACCEPT_RULE	YES	YES	Zielstelle	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	dal	NONE	dal	NO	LAST	CONTINUE_USE	dchol	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
83	E083	H5-S002	H5	f56r	f56r.8	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	SEVENTEEN_EXACT_CARD_DECK	OL	PROC034	OL	CONTINUE_USE	START	WORK	NO	dchol	schol	COPY_LOCAL_EXEMPLAR	YES	YES	fortsetzen	YES	UNIQUE	2	SELECT_UNUSUAL_PROGRAM|COPY_LOCAL_ALLOGRAPH	CONSCIOUS_LOCAL_CHOICE	AB14	COPY_BLOCK_FROM_EXEMPLAR	YES	2	SELECT_UNUSUAL_PROGRAM|ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	PG006	1	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	INHERIT_CURRENT_OWNER	NO	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	NONE	INHERIT_CURRENT_OWNER	NO	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	LR11	YES	LOCAL_TABLE_OVERRIDE	1	LOAD_LOCUS_RENDERER_TABLE	CONSCIOUS_LOCAL_CHOICE	LOCAL_WRAPPER_STAMP	d	chol	s	schol	NO	FIRST	TARGET_HANDOFF	choy	NONE	YES	RR10	YES	RESIDUAL_LOCUS_TABLE	CONSCIOUS_LOCAL_CHOICE	RS05	NO	RS05:1	APPLY_ADDRESSED_RECORD_ENTRY	AUTOMATIC_FLOW	PS04	NO	PS04:1	APPLY_PAGE_ADDRESSED_ENTRY	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	BOUND_PAGE_ENTRY	0	DETERMINISTIC_EXEMPLAR_EXECUTION
84	E084	H5-S002	H5	f56r	f56r.8	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	HO+Y	PROC056	HO+Y	ACTIVATE_CHARGE	WORK	WORK	NO	choy	choy	ACCEPT_RULE	YES	YES	Gabe · dies	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG006	1	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR11	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	choy	NONE	choy	NO	MIDDLE	CONTINUE_USE	choky	NONE	NO	RR10	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
