passage_id	surface	page	physical_folio	locus	target_ordinal	current_line	target_focused_line	working_default_de	rival_1_de	rival_2_de	rival_3_de	confidence_0_100_not_probability	render_status	gdt789_new_renderer_license	portable_ar_component_used	default_is_translation	confirmed_lexeme	confirmed_plaintext	specific_substance_confirmed	historical_word_credit	phonetic_or_eva_letter_credit	component_export_credit
G789-PASS-036	choltar	f113v	f113	f113v.8	3	ycheody qokeeor choltar olkam chokam odal sheckhy qokchedy otor otar toky	ycheody · qokeeor · ⟦choltar = benanntes Verhältnisfeld⟧ · olkam · chokam · odal · sheckhy · qokchedy · otor · otar · toky	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-037	chopar	f104r	f104	f104r.36	3	psheody qotar chopar qotaly qotsheod qotechy kaiin okar qopchar opam	psheody · qotar · ⟦chopar = benanntes Verhältnisfeld⟧ · qotaly · qotsheod · qotechy · kaiin · okar · qopchar · opam	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-038	chorar	f115r	f115	f115r.7	8	dar chedy qotchy chedy chedar shey otain chorar	dar · chedy · qotchy · chedy · chedar · shey · otain · ⟦chorar = benanntes Verhältnisfeld⟧	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	23	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-039	chotar	f106r	f106	f106r.15	6	podaroar oteeo lchor shol tchedy chotar opchedy opches aiin okchdam	podaroar · oteeo · lchor · shol · tchedy · ⟦chotar = abgekühlter trockener Anteil⟧ · opchedy · opches · aiin · okchdam	abgekühlter trockener Anteil	kalte Trockenmenge	Trocken-/Kälteklasse	gelernter technischer Name	38	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-040	chpchar	f115r	f115	f115r.35	7	posheos aral chaiin shkchedy otais chsi chpchar ar al odaiin chcphy dy	posheos · aral · chaiin · shkchedy · otais · chsi · ⟦chpchar = benanntes Verhältnisfeld⟧ · ar · al · odaiin · chcphy · dy	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-041	chtar	f111r	f111	f111r.30	4	qockhedy qokeechy qotchey chtar ar chkeey lkar aiin chedy qokeey qoirain	qockhedy · qokeechy · qotchey · ⟦chtar = wiederkehrendes Verhältnisfeld⟧ · ar · chkeey · lkar · aiin · chedy · qokeey · qoirain	wiederkehrendes Verhältnisfeld	Anteilsposten	Teilmenge	Wert-/Klassenfeld	28	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-042	chtshar	f42r	f42	f42r.3	2	toshy chtshar chotar chain dal	toshy · ⟦chtshar = benanntes Verhältnisfeld⟧ · chotar · chain · dal	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-043	chxar	f66r	f66	f66r.65	6	dor shedy okar shedy kcheody chxar daly fchdar cheor aly ry	dor · shedy · okar · shedy · kcheody · ⟦chxar = benanntes Verhältnisfeld⟧ · daly · fchdar · cheor · aly · ry	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-044	chykar	f29v	f29	f29v.10	5	qokoiin okaiin cho chyd chykar	qokoiin · okaiin · cho · chyd · ⟦chykar = benanntes Verhältnisfeld⟧	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-045	ckhar	f113r	f113	f113r.31	4	ytaiin okaiin chear ckhar shal shckhy okain o ar chor cky chokain qoky	ytaiin · okaiin · chear · ⟦ckhar = wiederkehrendes Verhältnisfeld⟧ · shal · shckhy · okain · o · ar · chor · cky · chokain · qoky	wiederkehrendes Verhältnisfeld	Anteilsposten	Teilmenge	Wert-/Klassenfeld	27	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-046	ckhear	f25v	f25	f25v.4	5	qokaiin qokcho shol daiin ckhear ckhol daiin chkear	qokaiin · qokcho · shol · daiin · ⟦ckhear = benanntes Verhältnisfeld⟧ · ckhol · daiin · chkear	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-047	cphar	f11v	f11	f11v.1	6	poldchody shcphy shordy qoty shol cphar dan y	poldchody · shcphy · shordy · qoty · shol · ⟦cphar = wiederkehrendes Verhältnisfeld⟧ · dan · y	wiederkehrendes Verhältnisfeld	Anteilsposten	Teilmenge	Wert-/Klassenfeld	28	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-048	cphchar	f36v	f36	f36v.5	4	tchor ckhoiin daiin cphchar	tchor · ckhoiin · daiin · ⟦cphchar = benanntes Verhältnisfeld⟧	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-049	cthar	f116r	f116	f116r.35	8	shedy qokeey qokain qokeey lchey olkey raiin cthar shckhy qorar	shedy · qokeey · qokain · qokeey · lchey · olkey · raiin · ⟦cthar = wiederkehrendes Verhältnisfeld⟧ · shckhy · qorar	wiederkehrendes Verhältnisfeld	Anteilsposten	Teilmenge	Wert-/Klassenfeld	38	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-050	daar	f115r	f115	f115r.3	9	qol cheol chor od qol chedy qockheos cholor daar oraro	qol · cheol · chor · od · qol · chedy · qockheos · cholor · ⟦daar = benanntes Verhältnisfeld⟧ · oraro	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	23	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-051	dairar	f104v	f104	f104v.23	8	tchey qokchey qochey qodeey qodaiin chodaiin chckhdy dairar otar qotai l	tchey · qokchey · qochey · qodeey · qodaiin · chodaiin · chckhdy · ⟦dairar = wiederkehrendes Verhältnisfeld⟧ · otar · qotai · l	wiederkehrendes Verhältnisfeld	Anteilsposten	Teilmenge	Wert-/Klassenfeld	30	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-052	dalar	f58r	f58	f58r.18	7	darar shol cholraly cholaiin odaiin chaly dalar aiin okal otal	darar · shol · cholraly · cholaiin · odaiin · chaly · ⟦dalar = wiederkehrendes Verhältnisfeld⟧ · aiin · okal · otal	wiederkehrendes Verhältnisfeld	Anteilsposten	Teilmenge	Wert-/Klassenfeld	30	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-053	dalkar	f103r	f103	f103r.21	3	pcheam sokedy dalkar otal qokal chepy okedy qoky pchedy okaly qokeedy lor	pcheam · sokedy · ⟦dalkar = wiederkehrendes Verhältnisfeld⟧ · otal · qokal · chepy · okedy · qoky · pchedy · okaly · qokeedy · lor	wiederkehrendes Verhältnisfeld	Anteilsposten	Teilmenge	Wert-/Klassenfeld	28	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-054	darar	f58r	f58	f58r.18	1	darar shol cholraly cholaiin odaiin chaly dalar aiin okal otal	⟦darar = wiederkehrendes Verhältnisfeld⟧ · shol · cholraly · cholaiin · odaiin · chaly · dalar · aiin · okal · otal	wiederkehrendes Verhältnisfeld	Anteilsposten	Teilmenge	Wert-/Klassenfeld	30	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-055	dchar	f28r	f28	f28r.2	7	otchor otchor cthol y ctheol dy dchar chakod dly	otchor · otchor · cthol · y · ctheol · dy · ⟦dchar = benanntes Verhältnisfeld⟧ · chakod · dly	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-056	dkar	f66r	f66	f66r.80	9	daiin shey qoteoly raiin sheedy shcthy lkeol qokol dkar	daiin · shey · qoteoly · raiin · sheedy · shcthy · lkeol · qokol · ⟦dkar = benanntes Verhältnisfeld⟧	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-057	dlar	f116r	f116	f116r.41	1	dlar shar shar r ain sheain okain shey qokchy chckhy orain	⟦dlar = benanntes Verhältnisfeld⟧ · shar · shar · r · ain · sheain · okain · shey · qokchy · chckhy · orain	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-058	dychear	f17r	f17	f17r.8	2	dchchy dychear schar ykchy	dchchy · ⟦dychear = benanntes Verhältnisfeld⟧ · schar · ykchy	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-059	ear	f104v	f104	f104v.1	7	pchdoiin opcheedy orar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dam	pchdoiin · opcheedy · orar · oltcheey · opchedy · ol · ⟦ear = benanntes Verhältnisfeld⟧ · aiir · aly · cheodaiin · cheekain · dam	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-060	etar	f104v	f104	f104v.33	12	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary	yteeey · cheeod · ykeey · kaiin · qokaiin · cheey · or · ol · ar · odar · chedain · ⟦etar = benanntes Verhältnisfeld⟧ · ar · air · ary	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-061	far	f111v	f111	f111v.16	11	qokain sheol qokain shckhey lchedy okar al qotal shedy otain far aiin am	qokain · sheol · qokain · shckhey · lchedy · okar · al · qotal · shedy · otain · ⟦far = wiederkehrendes Verhältnisfeld⟧ · aiin · am	wiederkehrendes Verhältnisfeld	Anteilsposten	Teilmenge	Wert-/Klassenfeld	27	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
