event_id	page	record	statement_id	locus	silent_owner_id	silent_owner_de	surface	card_no	card_reading_de	primitive_program	workshop_words_de	grammar_lanes	owner_noun_source	material_noun_source	disease_bodypart_species_source
E016	f10r	H2	H2-S001	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	cthy	PROC014	bereit · dies	HOLD_STATE	HALTEN	STATE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E017	f10r	H2	H2-S001	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	chor	PROC016	Ansatz	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E018	f10r	H2	H2-S001	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	cthaiin	PROC017	bereit · Maß	METER_CHECK	MASS	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E019	f10r	H2	H2-S001	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	qoctholy	PROC018	Arbeitsgang · bereit · fortsetzen · dies	CONTINUE_USE	FORTSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E020	f10r	H2	H2-S001	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	dy	PROC019	dies	MOVE_PASS	FÜHREN	PROCESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E021	f10r	H2	H2-S001	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	chy	PROC019	dies	CONTINUE_USE	FORTSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E022	f10r	H2	H2-S001	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	taiin	PROC009	Maß	METER_CHECK	MASS	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E023	f10r	H2	H2-S001	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	shy	PROC019	dies	TARGET_HANDOFF	ZIEL	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E024	f10r	H2	H2-S002	f10r.8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	qotchor	PROC020	danach · abziehen · Ansatz	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E025	f10r	H2	H2-S002	f10r.8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	chor	PROC016	Ansatz	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E026	f10r	H2	H2-S002	f10r.8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	otol	PROC021	danach · fortsetzen	CONTINUE_USE	FORTSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E027	f10r	H2	H2-S002	f10r.8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	chol	PROC013	fortsetzen	CONTINUE_USE	FORTSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E028	f10r	H2	H2-S002	f10r.8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	cholor	PROC022	fortsetzen · Ansatz	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E029	f10r	H2	H2-S002	f10r.8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	chol	PROC013	fortsetzen	CONTINUE_USE	FORTSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E030	f10r	H2	H2-S002	f10r.8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	daiin	PROC009	Maß	METER_CHECK	MASS	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E031	f10r	H2	H2-S002	f10r.8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	dar	PROC003	von dort	SOURCE_DRAW	QUELLE	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E032	f10r	H2	H2-S003	f10r.9	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	oykchor	PROC023	Arbeitsgang · dies · zuführen · Ansatz	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E033	f10r	H2	H2-S003	f10r.9	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	shor	PROC016	Ansatz	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E034	f10r	H2	H2-S003	f10r.9	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	chor	PROC016	Ansatz	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E035	f10r	H2	H2-S003	f10r.9	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	chy	PROC019	dies	CONTINUE_USE	FORTSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E036	f10r	H2	H2-S003	f10r.9	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	kaiiin	PROC024	zuführen · Sollstufe	METER_CHECK	MASS	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E037	f10r	H2	H2-S003	f10r.9	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	dy	PROC019	dies	CONTINUE_USE	FORTSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E038	f10r	H2	H2-S003	f10r.9	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	abgebildete breit gezähnte radialblütige Pflanze	chodaiin	PROC025	abziehen · Arbeitsgang · Maß	SOURCE_DRAW	QUELLE	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E039	f11r	H3	H3-S001	f11r.1	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	abgebildete dicht blau blühende Kronenpflanze	tshol	PROC026	eintragen · halten · fortsetzen	HOLD_STATE	HALTEN	STATE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E040	f11r	H3	H3-S001	f11r.1	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	abgebildete dicht blau blühende Kronenpflanze	schoal	PROC027	halten · Arbeitsgang · Zielstelle	TARGET_HANDOFF	ZIEL	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E041	f11r	H3	H3-S001	f11r.1	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	abgebildete dicht blau blühende Kronenpflanze	cfhy	PROC028	auswringen	SOURCE_DRAW	QUELLE	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E042	f11r	H3	H3-S001	f11r.1	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	abgebildete dicht blau blühende Kronenpflanze	shfydaiin	PROC029	halten · dies · Maß	METER_CHECK	MASS	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E043	f11r	H3	H3-S001	f11r.1	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	abgebildete dicht blau blühende Kronenpflanze	cphy	PROC030	hinein · dies	MOVE_PASS	FÜHREN	PROCESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E044	f11r	H3	H3-S001	f11r.1	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	abgebildete dicht blau blühende Kronenpflanze	shey	PROC031	Empfangsbestand	HOLD_STATE	HALTEN	STATE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E045	f11r	H3	H3-S001	f11r.1	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	abgebildete dicht blau blühende Kronenpflanze	tchody	PROC032	eintragen · abziehen · Arbeitsgang · Schluss	SOURCE_DRAW>CLOSE	QUELLE>SCHLUSS	ADDRESS>CLOSE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E046	f11r	H3	H3-S002	f11r.1	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	abgebildete dicht blau blühende Kronenpflanze	shoyty	PROC033	halten · Arbeitsgang · dies · eintragen · dies	HOLD_STATE	HALTEN	STATE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E047	f11r	H3	H3-S003	f11r.4	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	abgebildete dicht blau blühende Kronenpflanze	dchol	PROC034	fortsetzen	CONTINUE_USE	FORTSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E048	f11r	H3	H3-S003	f11r.4	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	abgebildete dicht blau blühende Kronenpflanze	chy	PROC019	dies	CONTINUE_USE	FORTSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E049	f11r	H3	H3-S003	f11r.4	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	abgebildete dicht blau blühende Kronenpflanze	kchy	PROC035	zuführen · dies	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E050	f11r	H3	H3-S003	f11r.4	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	abgebildete dicht blau blühende Kronenpflanze	dy	PROC019	dies	CONTINUE_USE	FORTSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E051	f11r	H3	H3-S003	f11r.4	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	abgebildete dicht blau blühende Kronenpflanze	daiin	PROC009	Maß	METER_CHECK	MASS	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E052	f11r	H3	H3-S004	f11r.7	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	abgebildete dicht blau blühende Kronenpflanze	qotchy	PROC036	danach · dies	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E053	f11r	H3	H3-S004	f11r.7	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	abgebildete dicht blau blühende Kronenpflanze	okchol	PROC037	ansetzen · fortsetzen	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E054	f11r	H3	H3-S004	f11r.7	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	abgebildete dicht blau blühende Kronenpflanze	cthy	PROC014	bereit · dies	HOLD_STATE	HALTEN	STATE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E055	f11r	H3	H3-S004	f11r.7	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	abgebildete dicht blau blühende Kronenpflanze	dy	PROC019	dies	CONTINUE_USE	FORTSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E056	f55v	H4	H4-S001	f55v.5	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	abgebildete breitblättrige rispige Pflanze	qokaiin	PROC038	ansetzen · Maß	METER_CHECK	MASS	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E057	f55v	H4	H4-S001	f55v.5	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	abgebildete breitblättrige rispige Pflanze	chaiin	PROC009	Maß	METER_CHECK	MASS	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E058	f55v	H4	H4-S001	f55v.5	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	abgebildete breitblättrige rispige Pflanze	ykain	PROC039	dies · zuführen · Portion	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E059	f55v	H4	H4-S001	f55v.5	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	abgebildete breitblättrige rispige Pflanze	ykan	PROC040	dies · zuführen · Portion	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E060	f55v	H4	H4-S001	f55v.5	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	abgebildete breitblättrige rispige Pflanze	ody	PROC041	Arbeitsgang · Schluss	CONTINUE_USE>CLOSE	FORTSETZEN>SCHLUSS	REFERENCE>CLOSE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E061	f55v	H4	H4-S002	f55v.5	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	abgebildete breitblättrige rispige Pflanze	daiin	PROC009	Maß	METER_CHECK	MASS	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E062	f55v	H4	H4-S002	f55v.5	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	abgebildete breitblättrige rispige Pflanze	chedy	PROC042	umsetzen · dies	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E063	f55v	H4	H4-S002	f55v.5	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	abgebildete breitblättrige rispige Pflanze	talam	PROC043	verwahren	CONTINUE_USE	FORTSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E064	f55v	H4	H4-S003	f55v.11	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	abgebildete breitblättrige rispige Pflanze	ykaiin	PROC044	dies · zuführen · Maß	METER_CHECK	MASS	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
