packet	locus	source_lattice	selected_segmentation	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason	reverse_generation_mode	actual_source_bits	wrong_form_rule	wrong_source_bits	actual_advantage_bits
BIOLOGICAL_LABEL_RICH	f75v.1	pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam || pchedar opchedy qokedy opchedy qopdy dain chetas chcphhy qotam || pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam	pchedar | opchedy | qokedy | opchedy | qopdy | dain | chetas | chy | qotam	ENTRY[p;STEM=cheda;SUF=r] BODY[_;STEM=opched;SUF=y] BODY[q;STEM=oked;SUF=y] BODY[_;STEM=opched;SUF=y] BODY[q;STEM=opd;SUF=y] BODY[d;STEM=ai;SUF=n] BODY[_;STEM=cheta;SUF=s] BODY[_;STEM=ch;SUF=y] BODY[q;STEM=ota;SUF=m]	ENTRY[p;STEM=cheda;SUF=r] BODY[_;STEM=opched;SUF=y] BODY[q;STEM=oked;SUF=y] BODY[_;STEM=opched;SUF=y] BODY[q;STEM=opd;SUF=y] BODY[d;STEM=ai;SUF=n] BODY[_;STEM=cheta;SUF=s] BODY[_;STEM=ch;SUF=y] BODY[q;STEM=ota;SUF=m]	EXPLORATORY	pchedar opchedy qokedy opchedy qopdy dain chetas chcphhy qotam || pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam	postselected whole-manuscript decoder	DETERMINISTIC_FROM_EXPLICIT_LATENT_RECORD	0.0	rotate each multi-symbol manual group left by one source symbol	inf	inf
BIOLOGICAL_LABEL_RICH	f75v.10	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky || qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky || qokeed chedyky oke y lchedy dar ojy dchedy dar olchedy ote y qok	qokeed | chedy | ky | okedy | lchedy | dar | ody | dchedy | dar | olchedy | otedy | qoky	ENTRY[q;STEM=okee;SUF=d] BODY[_;STEM=ched;SUF=y] BODY[k;STEM=y;SUF=_] BODY[_;STEM=oked;SUF=y] BODY[l;STEM=ched;SUF=y] BODY[d;STEM=a;SUF=r] BODY[_;STEM=od;SUF=y] BODY[d;STEM=ched;SUF=y] BODY[d;STEM=a;SUF=r] BODY[_;STEM=olched;SUF=y] BODY[_;STEM=oted;SUF=y] BODY[q;STEM=ok;SUF=y]	ENTRY[q;STEM=okee;SUF=d] BODY[_;STEM=ched;SUF=y] BODY[k;STEM=y;SUF=_] BODY[_;STEM=oked;SUF=y] BODY[l;STEM=ched;SUF=y] BODY[d;STEM=a;SUF=r] BODY[_;STEM=od;SUF=y] BODY[d;STEM=ched;SUF=y] BODY[d;STEM=a;SUF=r] BODY[_;STEM=olched;SUF=y] BODY[_;STEM=oted;SUF=y] BODY[q;STEM=ok;SUF=y]	EXPLORATORY	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky || qokeed chedyky oke y lchedy dar ojy dchedy dar olchedy ote y qok	postselected whole-manuscript decoder	DETERMINISTIC_FROM_EXPLICIT_LATENT_RECORD	0.0	rotate each multi-symbol manual group left by one source symbol	inf	inf
BIOLOGICAL_LABEL_RICH	f75v.11	s	s	ENTRY[_;STEM=s;SUF=_]	ENTRY[_;STEM=s;SUF=_]	EXPLORATORY	NONE	postselected whole-manuscript decoder	DETERMINISTIC_FROM_EXPLICIT_LATENT_RECORD	0.0	rotate each multi-symbol manual group left by one source symbol	inf	inf
BIOLOGICAL_LABEL_RICH	f75v.12	qokedy rshey qol chey ol chey keed sol key dy kedy qokal dar oly || qokedy rshey qol chey ol chey keed sol key dykedy qokol dar oly || qokedy shey qol che ol chey keed sol key dykedy qok l dar oly	qokedy | rshey | qol | chey | ol | chey | keed | sol | key | dy | kedy | qokal | dar | oly	ENTRY[q;STEM=oked;SUF=y] BODY[r;STEM=she;SUF=y] BODY[q;STEM=o;SUF=l] BODY[_;STEM=che;SUF=y] BODY[_;STEM=o;SUF=l] BODY[_;STEM=che;SUF=y] BODY[k;STEM=ee;SUF=d] BODY[s;STEM=o;SUF=l] BODY[k;STEM=e;SUF=y] BODY[d;STEM=y;SUF=_] BODY[k;STEM=ed;SUF=y] BODY[q;STEM=oka;SUF=l] BODY[d;STEM=a;SUF=r] BODY[_;STEM=ol;SUF=y]	ENTRY[q;STEM=oked;SUF=y] BODY[r;STEM=she;SUF=y] BODY[q;STEM=o;SUF=l] BODY[_;STEM=che;SUF=y] BODY[_;STEM=o;SUF=l] BODY[_;STEM=che;SUF=y] BODY[k;STEM=ee;SUF=d] BODY[s;STEM=o;SUF=l] BODY[k;STEM=e;SUF=y] BODY[d;STEM=y;SUF=_] BODY[k;STEM=ed;SUF=y] BODY[q;STEM=oka;SUF=l] BODY[d;STEM=a;SUF=r] BODY[_;STEM=ol;SUF=y]	EXPLORATORY	qokedy rshey qol chey ol chey keed sol key dykedy qokol dar oly || qokedy shey qol che ol chey keed sol key dykedy qok l dar oly	postselected whole-manuscript decoder	DETERMINISTIC_FROM_EXPLICIT_LATENT_RECORD	0.0	rotate each multi-symbol manual group left by one source symbol	inf	inf
BIOLOGICAL_LABEL_RICH	f75v.13	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral || ocheain cheed qokal dain sheety qoky s shedy te y ote y te y taral	ocheain | cheedy | qokal | dain | sheeky | qoky | sshedy | tedy | otedy | tedy | taral	ENTRY[_;STEM=ocheai;SUF=n] BODY[_;STEM=cheed;SUF=y] BODY[q;STEM=oka;SUF=l] BODY[d;STEM=ai;SUF=n] BODY[s;STEM=heek;SUF=y] BODY[q;STEM=ok;SUF=y] BODY[s;STEM=shed;SUF=y] BODY[t;STEM=ed;SUF=y] BODY[_;STEM=oted;SUF=y] BODY[t;STEM=ed;SUF=y] BODY[t;STEM=ara;SUF=l]	ENTRY[_;STEM=ocheai;SUF=n] BODY[_;STEM=cheed;SUF=y] BODY[q;STEM=oka;SUF=l] BODY[d;STEM=ai;SUF=n] BODY[s;STEM=heek;SUF=y] BODY[q;STEM=ok;SUF=y] BODY[s;STEM=shed;SUF=y] BODY[t;STEM=ed;SUF=y] BODY[_;STEM=oted;SUF=y] BODY[t;STEM=ed;SUF=y] BODY[t;STEM=ara;SUF=l]	EXPLORATORY	ocheain cheed qokal dain sheety qoky s shedy te y ote y te y taral	postselected whole-manuscript decoder	DETERMINISTIC_FROM_EXPLICIT_LATENT_RECORD	0.0	rotate each multi-symbol manual group left by one source symbol	inf	inf
BIOLOGICAL_LABEL_RICH	f75v.14	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy || qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy || qol eckhy qoke y qokedy qokaly sor chedy qoky olshty qokydy	qol | sheckhy | qokedy | qokedy | qokaly | sor | chedy | qoky | olshty | qokydy	ENTRY[q;STEM=o;SUF=l] BODY[s;STEM=heckh;SUF=y] BODY[q;STEM=oked;SUF=y] BODY[q;STEM=oked;SUF=y] BODY[q;STEM=okal;SUF=y] BODY[s;STEM=o;SUF=r] BODY[_;STEM=ched;SUF=y] BODY[q;STEM=ok;SUF=y] BODY[_;STEM=olsht;SUF=y] BODY[q;STEM=okyd;SUF=y]	ENTRY[q;STEM=o;SUF=l] BODY[s;STEM=heckh;SUF=y] BODY[q;STEM=oked;SUF=y] BODY[q;STEM=oked;SUF=y] BODY[q;STEM=okal;SUF=y] BODY[s;STEM=o;SUF=r] BODY[_;STEM=ched;SUF=y] BODY[q;STEM=ok;SUF=y] BODY[_;STEM=olsht;SUF=y] BODY[q;STEM=okyd;SUF=y]	EXPLORATORY	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy || qol eckhy qoke y qokedy qokaly sor chedy qoky olshty qokydy	postselected whole-manuscript decoder	DETERMINISTIC_FROM_EXPLICIT_LATENT_RECORD	0.0	rotate each multi-symbol manual group left by one source symbol	inf	inf
BIOLOGICAL_LABEL_RICH	f75v.15	sal ol olain olkey olshed qokaly qokar chedy qokain ty lshdy qo || ral ol oloin olkey olshed qokaly qokar chedy qokain ty lshdyqo || sal ol olain olkey ol ed qokaly qokar chedy qokain ty lsh yqo	sal | ol | olain | olkey | olshed | qokaly | qokar | chedy | qokain | ty | lshdy | qo	ENTRY[s;STEM=a;SUF=l] BODY[_;STEM=o;SUF=l] BODY[_;STEM=olai;SUF=n] BODY[_;STEM=olke;SUF=y] BODY[_;STEM=olshe;SUF=d] BODY[q;STEM=okal;SUF=y] BODY[q;STEM=oka;SUF=r] BODY[_;STEM=ched;SUF=y] BODY[q;STEM=okai;SUF=n] BODY[t;STEM=y;SUF=_] BODY[l;STEM=shd;SUF=y] BODY[q;STEM=o;SUF=_]	ENTRY[s;STEM=a;SUF=l] BODY[_;STEM=o;SUF=l] BODY[_;STEM=olai;SUF=n] BODY[_;STEM=olke;SUF=y] BODY[_;STEM=olshe;SUF=d] BODY[q;STEM=okal;SUF=y] BODY[q;STEM=oka;SUF=r] BODY[_;STEM=ched;SUF=y] BODY[q;STEM=okai;SUF=n] BODY[t;STEM=y;SUF=_] BODY[l;STEM=shd;SUF=y] BODY[q;STEM=o;SUF=_]	EXPLORATORY	ral ol oloin olkey olshed qokaly qokar chedy qokain ty lshdyqo || sal ol olain olkey ol ed qokaly qokar chedy qokain ty lsh yqo	postselected whole-manuscript decoder	DETERMINISTIC_FROM_EXPLICIT_LATENT_RECORD	0.0	rotate each multi-symbol manual group left by one source symbol	inf	inf
BIOLOGICAL_LABEL_RICH	f75v.16	odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom || odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom || odchedy qolshdy shokdy qokain or shedy qololkeedy qokalom	odchedy | qolshdy | shokshdy | qokain | or | shedy | qolol | keedy | qokalom	ENTRY[_;STEM=odched;SUF=y] BODY[q;STEM=olshd;SUF=y] BODY[s;STEM=hokshd;SUF=y] BODY[q;STEM=okai;SUF=n] BODY[_;STEM=o;SUF=r] BODY[s;STEM=hed;SUF=y] BODY[q;STEM=olo;SUF=l] BODY[k;STEM=eed;SUF=y] BODY[q;STEM=okalo;SUF=m]	ENTRY[_;STEM=odched;SUF=y] BODY[q;STEM=olshd;SUF=y] BODY[s;STEM=hokshd;SUF=y] BODY[q;STEM=okai;SUF=n] BODY[_;STEM=o;SUF=r] BODY[s;STEM=hed;SUF=y] BODY[q;STEM=olo;SUF=l] BODY[k;STEM=eed;SUF=y] BODY[q;STEM=okalo;SUF=m]	EXPLORATORY	odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom || odchedy qolshdy shokdy qokain or shedy qololkeedy qokalom	postselected whole-manuscript decoder	DETERMINISTIC_FROM_EXPLICIT_LATENT_RECORD	0.0	rotate each multi-symbol manual group left by one source symbol	inf	inf
BIOLOGICAL_LABEL_RICH	f75v.17	sal shed ykain qokain sheckhy ld saiin ckhy lshedy || sal shedykain qokain sheckhy ld saiin ckhy lshedy || sal shed ykain qokain sheckhy ld saiin ckhy lshedy	sal | shed | ykain | qokain | sheckhy | ld | saiin | ckhy | lshedy	ENTRY[s;STEM=a;SUF=l] BODY[s;STEM=he;SUF=d] BODY[_;STEM=ykai;SUF=n] BODY[q;STEM=okai;SUF=n] BODY[s;STEM=heckh;SUF=y] BODY[l;STEM=d;SUF=_] BODY[s;STEM=aii;SUF=n] BODY[_;STEM=ckh;SUF=y] BODY[l;STEM=shed;SUF=y]	ENTRY[s;STEM=a;SUF=l] BODY[s;STEM=he;SUF=d] BODY[_;STEM=ykai;SUF=n] BODY[q;STEM=okai;SUF=n] BODY[s;STEM=heckh;SUF=y] BODY[l;STEM=d;SUF=_] BODY[s;STEM=aii;SUF=n] BODY[_;STEM=ckh;SUF=y] BODY[l;STEM=shed;SUF=y]	EXPLORATORY	sal shedykain qokain sheckhy ld saiin ckhy lshedy || sal shed ykain qokain sheckhy ld saiin ckhy lshedy	postselected whole-manuscript decoder	DETERMINISTIC_FROM_EXPLICIT_LATENT_RECORD	0.0	rotate each multi-symbol manual group left by one source symbol	inf	inf
BIOLOGICAL_LABEL_RICH	f75v.18	okshy	okshy	ENTRY[_;STEM=oksh;SUF=y]	ENTRY[_;STEM=oksh;SUF=y]	EXPLORATORY	NONE	postselected whole-manuscript decoder	DETERMINISTIC_FROM_EXPLICIT_LATENT_RECORD	0.0	rotate each multi-symbol manual group left by one source symbol	inf	inf
BIOLOGICAL_LABEL_RICH	f75v.19	saral	saral	ENTRY[s;STEM=ara;SUF=l]	ENTRY[s;STEM=ara;SUF=l]	EXPLORATORY	NONE	postselected whole-manuscript decoder	DETERMINISTIC_FROM_EXPLICIT_LATENT_RECORD	0.0	rotate each multi-symbol manual group left by one source symbol	inf	inf
BIOLOGICAL_LABEL_RICH	f75v.2	s	s	ENTRY[_;STEM=s;SUF=_]	ENTRY[_;STEM=s;SUF=_]	EXPLORATORY	NONE	postselected whole-manuscript decoder	DETERMINISTIC_FROM_EXPLICIT_LATENT_RECORD	0.0	rotate each multi-symbol manual group left by one source symbol	inf	inf
BIOLOGICAL_LABEL_RICH	f75v.20	dokal	dokal	ENTRY[d;STEM=oka;SUF=l]	ENTRY[d;STEM=oka;SUF=l]	EXPLORATORY	NONE	postselected whole-manuscript decoder	DETERMINISTIC_FROM_EXPLICIT_LATENT_RECORD	0.0	rotate each multi-symbol manual group left by one source symbol	inf	inf
BIOLOGICAL_LABEL_RICH	f75v.21	darol	darol	ENTRY[d;STEM=aro;SUF=l]	ENTRY[d;STEM=aro;SUF=l]	EXPLORATORY	NONE	postselected whole-manuscript decoder	DETERMINISTIC_FROM_EXPLICIT_LATENT_RECORD	0.0	rotate each multi-symbol manual group left by one source symbol	inf	inf
BIOLOGICAL_LABEL_RICH	f75v.22	daldy || dal dy	daldy	ENTRY[d;STEM=ald;SUF=y]	ENTRY[d;STEM=ald;SUF=y]	EXPLORATORY	dal dy	postselected whole-manuscript decoder	DETERMINISTIC_FROM_EXPLICIT_LATENT_RECORD	0.0	rotate each multi-symbol manual group left by one source symbol	inf	inf
BIOLOGICAL_LABEL_RICH	f75v.23	dal shd || dal shd || dalshd	dal | shd	ENTRY[d;STEM=a;SUF=l] BODY[s;STEM=h;SUF=d]	ENTRY[d;STEM=a;SUF=l] BODY[s;STEM=h;SUF=d]	EXPLORATORY	dal shd || dalshd	postselected whole-manuscript decoder	DETERMINISTIC_FROM_EXPLICIT_LATENT_RECORD	0.0	rotate each multi-symbol manual group left by one source symbol	inf	inf
BIOLOGICAL_LABEL_RICH	f75v.24	dalkar	dalkar	ENTRY[d;STEM=alka;SUF=r]	ENTRY[d;STEM=alka;SUF=r]	EXPLORATORY	NONE	postselected whole-manuscript decoder	DETERMINISTIC_FROM_EXPLICIT_LATENT_RECORD	0.0	rotate each multi-symbol manual group left by one source symbol	inf	inf
BIOLOGICAL_LABEL_RICH	f75v.25	qokal	qokal	ENTRY[q;STEM=oka;SUF=l]	ENTRY[q;STEM=oka;SUF=l]	EXPLORATORY	NONE	postselected whole-manuscript decoder	DETERMINISTIC_FROM_EXPLICIT_LATENT_RECORD	0.0	rotate each multi-symbol manual group left by one source symbol	inf	inf
BIOLOGICAL_LABEL_RICH	f75v.26	dly	dly	ENTRY[d;STEM=l;SUF=y]	ENTRY[d;STEM=l;SUF=y]	EXPLORATORY	NONE	postselected whole-manuscript decoder	DETERMINISTIC_FROM_EXPLICIT_LATENT_RECORD	0.0	rotate each multi-symbol manual group left by one source symbol	inf	inf
