index	writer	edition	recipe	paragraph	leaf	predicted_atoms	observed_groups	status	quantity_options	independent_meaning_capacity
171	FORWARD	ZL3b	IV15	f111r|f111r.1-f111r.5	111	22	55	UNKNOWN_SOURCE	0	0
172	FORWARD	ZL3b	IV15	f111r|f111r.6-f111r.35	111	22	365	UNKNOWN_SOURCE	0	0
173	FORWARD	ZL3b	IV15	f111r|f111r.36-f111r.43	111	22	86	UNKNOWN_SOURCE	0	0
174	FORWARD	ZL3b	IV15	f111r|f111r.44-f111r.47	111	22	46	UNKNOWN_SOURCE	0	0
175	FORWARD	ZL3b	IV15	f111r|f111r.48-f111r.50	111	22	32	UNKNOWN_SOURCE	0	0
176	FORWARD	ZL3b	IV15	f111r|f111r.51-f111r.54	111	22	40	UNKNOWN_SOURCE	0	0
177	FORWARD	ZL3b	IV15	f111v|f111v.1-f111v.25	111	22	295	UNKNOWN_SOURCE	0	0
178	FORWARD	ZL3b	IV15	f111v|f111v.26-f111v.28	111	22	28	UNKNOWN_SOURCE	0	0
179	FORWARD	ZL3b	IV15	f111v|f111v.29-f111v.30	111	22	21	UNKNOWN_SOURCE	0	0
180	FORWARD	ZL3b	IV15	f111v|f111v.31-f111v.33	111	22	37	UNKNOWN_SOURCE	0	0
181	FORWARD	ZL3b	IV15	f111v|f111v.34-f111v.36	111	22	33	UNKNOWN_SOURCE	0	0
182	FORWARD	ZL3b	IV15	f111v|f111v.37-f111v.44	111	22	82	UNKNOWN_SOURCE	0	0
183	FORWARD	ZL3b	IV15	f111v|f111v.45-f111v.47	111	22	29	CONTRADICTED_WORD_CAPACITY	0	0
184	FORWARD	ZL3b	IV15	f111v|f111v.48-f111v.51	111	22	43	UNKNOWN_SOURCE	0	0
185	FORWARD	ZL3b	IV15	f112r|f112r.1-f112r.10	112	22	78	UNKNOWN_SOURCE	0	0
186	FORWARD	ZL3b	IV15	f112r|f112r.11-f112r.14	112	22	33	UNKNOWN_SOURCE	0	0
187	FORWARD	ZL3b	IV15	f112r|f112r.15-f112r.18	112	22	38	UNKNOWN_SOURCE	0	0
188	FORWARD	ZL3b	IV15	f112r|f112r.19-f112r.22	112	22	36	UNKNOWN_SOURCE	0	0
189	FORWARD	ZL3b	IV15	f112r|f112r.23-f112r.26	112	22	33	CONTRADICTED_WORD_CAPACITY	0	0
190	FORWARD	ZL3b	IV15	f112r|f112r.27-f112r.30	112	22	36	UNKNOWN_SOURCE	0	0
191	FORWARD	ZL3b	IV15	f112r|f112r.31-f112r.33	112	22	30	UNKNOWN_SOURCE	0	0
192	FORWARD	ZL3b	IV15	f112r|f112r.34-f112r.36	112	22	28	UNKNOWN_SOURCE	0	0
193	FORWARD	ZL3b	IV15	f112r|f112r.37-f112r.38	112	22	19	UNKNOWN_SOURCE	0	0
194	FORWARD	ZL3b	IV15	f112r|f112r.39-f112r.41	112	22	28	CONTRADICTED_WORD_CAPACITY	0	0
195	FORWARD	ZL3b	IV15	f112r|f112r.42-f112r.45	112	22	42	UNKNOWN_SOURCE	0	0
196	FORWARD	ZL3b	IV15	f112v|f112v.1-f112v.6	112	22	53	UNKNOWN_SOURCE	0	0
197	FORWARD	ZL3b	IV15	f112v|f112v.7-f112v.10	112	22	29	UNKNOWN_SOURCE	0	0
198	FORWARD	ZL3b	IV15	f112v|f112v.11-f112v.14	112	22	35	UNKNOWN_SOURCE	0	0
199	FORWARD	ZL3b	IV15	f112v|f112v.15-f112v.19	112	22	46	UNKNOWN_SOURCE	0	0
200	FORWARD	ZL3b	IV15	f112v|f112v.20-f112v.22	112	22	24	UNKNOWN_SOURCE	0	0
201	FORWARD	ZL3b	IV15	f112v|f112v.23-f112v.26	112	22	36	UNKNOWN_SOURCE	0	0
202	FORWARD	ZL3b	IV15	f112v|f112v.27-f112v.29	112	22	28	UNKNOWN_SOURCE	0	0
203	FORWARD	ZL3b	IV15	f112v|f112v.30-f112v.31	112	22	15	UNKNOWN_SOURCE	0	0
204	FORWARD	ZL3b	IV15	f112v|f112v.32-f112v.35	112	22	35	UNKNOWN_SOURCE	0	0
205	FORWARD	ZL3b	IV15	f112v|f112v.36-f112v.38	112	22	33	UNKNOWN_SOURCE	0	0
206	FORWARD	ZL3b	IV15	f112v|f112v.39-f112v.41	112	22	24	UNKNOWN_SOURCE	0	0
207	FORWARD	ZL3b	IV15	f112v|f112v.42-f112v.44	112	22	31	UNKNOWN_SOURCE	0	0
208	FORWARD	ZL3b	IV15	f112v|f112v.45-f112v.47	112	22	31	UNKNOWN_SOURCE	0	0
209	FORWARD	ZL3b	IV15	f113r|f113r.1-f113r.3	113	22	29	UNKNOWN_SOURCE	0	0
210	FORWARD	ZL3b	IV15	f113r|f113r.4-f113r.7	113	22	49	UNKNOWN_SOURCE	0	0
211	FORWARD	ZL3b	IV15	f113r|f113r.8-f113r.9	113	22	22	UNKNOWN_SOURCE	0	0
212	FORWARD	ZL3b	IV15	f113r|f113r.10-f113r.12	113	22	36	UNKNOWN_SOURCE	0	0
213	FORWARD	ZL3b	IV15	f113r|f113r.13-f113r.15	113	22	30	UNKNOWN_SOURCE	0	0
214	FORWARD	ZL3b	IV15	f113r|f113r.16-f113r.19	113	22	40	UNKNOWN_SOURCE	0	0
215	FORWARD	ZL3b	IV15	f113r|f113r.20-f113r.21	113	22	20	UNKNOWN_SOURCE	0	0
216	FORWARD	ZL3b	IV15	f113r|f113r.22-f113r.24	113	22	28	UNKNOWN_SOURCE	0	0
217	FORWARD	ZL3b	IV15	f113r|f113r.25-f113r.26	113	22	20	UNKNOWN_SOURCE	0	0
218	FORWARD	ZL3b	IV15	f113r|f113r.27-f113r.29	113	22	36	UNKNOWN_SOURCE	0	0
219	FORWARD	ZL3b	IV15	f113r|f113r.30-f113r.33	113	22	40	UNKNOWN_SOURCE	0	0
220	FORWARD	ZL3b	IV15	f113r|f113r.34-f113r.36	113	22	27	UNKNOWN_SOURCE	0	0
221	FORWARD	ZL3b	IV15	f113r|f113r.37-f113r.38	113	22	17	UNKNOWN_SOURCE	0	0
222	FORWARD	ZL3b	IV15	f113r|f113r.39-f113r.41	113	22	34	UNKNOWN_SOURCE	0	0
223	FORWARD	ZL3b	IV15	f113r|f113r.42-f113r.44	113	22	28	UNKNOWN_SOURCE	0	0
224	FORWARD	ZL3b	IV15	f113r|f113r.45-f113r.51	113	22	73	UNKNOWN_SOURCE	0	0
225	FORWARD	ZL3b	IV15	f113v|f113v.1-f113v.3	113	22	35	UNKNOWN_SOURCE	0	0
226	FORWARD	ZL3b	IV15	f113v|f113v.4-f113v.6	113	22	29	UNKNOWN_SOURCE	0	0
227	FORWARD	ZL3b	IV15	f113v|f113v.7-f113v.9	113	22	30	UNKNOWN_SOURCE	0	0
228	FORWARD	ZL3b	IV15	f113v|f113v.10-f113v.12	113	22	31	UNKNOWN_SOURCE	0	0
229	FORWARD	ZL3b	IV15	f113v|f113v.13-f113v.17	113	22	56	UNKNOWN_SOURCE	0	0
230	FORWARD	ZL3b	IV15	f113v|f113v.18-f113v.20	113	22	29	UNKNOWN_SOURCE	0	0
231	FORWARD	ZL3b	IV15	f113v|f113v.21-f113v.24	113	22	40	UNKNOWN_SOURCE	0	0
232	FORWARD	ZL3b	IV15	f113v|f113v.25-f113v.27	113	22	30	UNKNOWN_SOURCE	0	0
233	FORWARD	ZL3b	IV15	f113v|f113v.28-f113v.32	113	22	57	UNKNOWN_SOURCE	0	0
234	FORWARD	ZL3b	IV15	f113v|f113v.33-f113v.35	113	22	25	UNKNOWN_SOURCE	0	0
235	FORWARD	ZL3b	IV15	f113v|f113v.36-f113v.37	113	22	19	UNKNOWN_SOURCE	0	0
