occurrence_id	edition	page	leaf	locus	source_group_index	family_id	body_json	left_json	right_json	primary_certain
IT2a|f100r.24|G006	IT2a	f100r	f100	f100r.24	6	3032e9cb2b2620a630344bcdb069ef123bf6489ef2e4a3be78d858b9bb48737a	"[""c"",""h"",""o""]"	"[[""a"",""o""],[""a"",""r""],[""g"",""GAP""],[""a"",""y""],[""a"",""k""],[""a"",""s""],[""a"",""h""],[""a"",""e""],[""a"",""e""],[""a"",""y""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""o""]]"	"[[""g"",""GAP""],[""a"",""s""],[""a"",""h""],[""a"",""e""],[""a"",""o""],[""a"",""d""],[""a"",""y""],[""g"",""GAP""],[""a"",""s""],[""a"",""a""],[""a"",""i""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""]]"	1
IT2a|f100r.24|G009	IT2a	f100r	f100	f100r.24	9	caca0eadc005e250b9313761dc8b6afa17a394a7c7413d692ab95028deec7a9b	"[""c"",""h"",""e"",""o""]"	"[[""a"",""h""],[""a"",""e""],[""a"",""o""],[""a"",""d""],[""a"",""y""],[""g"",""GAP""],[""a"",""s""],[""a"",""a""],[""a"",""i""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""o""]]"	"[[""g"",""GAP""],[""a"",""r""],[""a"",""a""],[""a"",""i""],[""a"",""i""],[""a"",""n""],[""g"",""GAP""],[""a"",""s""],[""a"",""h""],[""a"",""e""],[""a"",""o""],[""a"",""r""],[""g"",""GAP""],[""a"",""q""],[""a"",""k""]]"	1
IT2a|f100r.25|G003	IT2a	f100r	f100	f100r.25	3	e076f8287da19e4a89328ff915c4775d683bd8579005252720d0b71f254c80d2	"[""c"",""h"",""o""]"	"[[""a"",""o""],[""a"",""r""],[""g"",""GAP""],[""a"",""q""],[""a"",""k""],[""a"",""e""],[""a"",""e""],[""a"",""o""],[""a"",""d""],[""a"",""y""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""o""]]"	"[[""g"",""GAP""],[""a"",""d""],[""a"",""a""],[""a"",""i""],[""a"",""i""],[""a"",""n""],[""g"",""GAP""],[""a"",""c""],[""a"",""t""],[""a"",""h""],[""a"",""e""],[""a"",""o""],[""a"",""l""],[""g"",""GAP""],[""a"",""o""]]"	1
IT2a|f100r.25|G005	IT2a	f100r	f100	f100r.25	5	a0e2a11f1d63a8a674a8f10189053ec536838768c998d98bc296649ed4971ae2	"[""c"",""t"",""h"",""e"",""o""]"	"[[""a"",""o""],[""a"",""l""],[""g"",""GAP""],[""a"",""d""],[""a"",""a""],[""a"",""i""],[""a"",""i""],[""a"",""n""],[""g"",""GAP""],[""a"",""c""],[""a"",""t""],[""a"",""h""],[""a"",""e""],[""a"",""o""]]"	"[[""g"",""GAP""],[""a"",""o""],[""a"",""l""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""o""],[""a"",""l""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""k""],[""a"",""y""]]"	1
IT2a|f100r.25|G006	IT2a	f100r	f100	f100r.25	6	6d78baa570b23c6ca3e791483424a77aa10a05ee7e6324226787c30e0d5a9d09	"[""o"",""l"",""c"",""h"",""e"",""o""]"	"[[""a"",""c""],[""a"",""t""],[""a"",""h""],[""a"",""e""],[""a"",""o""],[""a"",""l""],[""g"",""GAP""],[""a"",""o""],[""a"",""l""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""o""]]"	"[[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""k""],[""a"",""y""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""o""],[""a"",""l""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""]]"	1
IT2a|f100r.25|G008	IT2a	f100r	f100	f100r.25	8	013368226e6345d23805b9db730ca2f786a06d6ba3ade7c7fdc6b2d1789c23f3	"[""c"",""h"",""e"",""o""]"	"[[""a"",""e""],[""a"",""o""],[""a"",""l""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""k""],[""a"",""y""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""o""]]"	"[[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""o""],[""a"",""c""],[""a"",""k""],[""a"",""h""],[""a"",""y""],[""g"",""GAP""],[""a"",""o""],[""a"",""k""],[""a"",""e""],[""a"",""o""]]"	1
IT2a|f100r.25|G010	IT2a	f100r	f100	f100r.25	10	93235bb39e27b2465c8a4aa2bb8aeac6b244c092ee1d73f845707040ed7c2335	"[""o"",""k"",""e"",""o""]"	"[[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""o""],[""a"",""c""],[""a"",""k""],[""a"",""h""],[""a"",""y""],[""g"",""GAP""],[""a"",""o""],[""a"",""k""],[""a"",""e""],[""a"",""o""]]"	"[[""g"",""GAP""],[""a"",""y""],[""a"",""a""],[""a"",""i""],[""a"",""i""],[""a"",""n""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""k""],[""a"",""e""],[""a"",""e""],[""a"",""y""]]"	1
IT2a|f100r.26|G003	IT2a	f100r	f100	f100r.26	3	5da63d8125c264ec9d5032faacadf4cb8a98d36989c1d1e41c7946aa16a95dd0	"[""c"",""h"",""o""]"	"[[""a"",""i""],[""a"",""n""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""k""],[""a"",""e""],[""a"",""e""],[""a"",""y""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""o""]]"	"[[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""o""],[""a"",""l""],[""a"",""o""],[""a"",""d""],[""a"",""y""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""o""],[""a"",""s""],[""g"",""GAP""],[""a"",""o""]]"	1
IT2a|f100r.26|G007	IT2a	f100r	f100	f100r.26	7	05f5602e0f8b3a4a7bb69b938e430edfde010bd3ff6d47ea9aad8ec2f3416323	"[""q"",""o"",""k"",""e"",""o""]"	"[[""a"",""s""],[""g"",""GAP""],[""a"",""o""],[""a"",""l""],[""a"",""c""],[""a"",""h""],[""a"",""o""],[""a"",""r""],[""g"",""GAP""],[""a"",""q""],[""a"",""o""],[""a"",""k""],[""a"",""e""],[""a"",""o""]]"	"[[""g"",""GAP""],[""a"",""o""],[""a"",""k""],[""a"",""e""],[""a"",""e""],[""a"",""o""],[""a"",""l""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""o""],[""a"",""l""],[""a"",""s""]]"	1
IT2a|f100r.26|G008	IT2a	f100r	f100	f100r.26	8	c394a507ad7e7513590379cb58a28bddb5afecb94cf8fddff60656b763f6b397	"[""o"",""k"",""e"",""e"",""o""]"	"[[""a"",""r""],[""g"",""GAP""],[""a"",""q""],[""a"",""o""],[""a"",""k""],[""a"",""e""],[""a"",""o""],[""a"",""l""],[""g"",""GAP""],[""a"",""o""],[""a"",""k""],[""a"",""e""],[""a"",""e""],[""a"",""o""]]"	"[[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""o""],[""a"",""l""],[""a"",""s""],[""g"",""GAP""],[""a"",""a""],[""a"",""l""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""o""],[""a"",""l""]]"	1
IT2a|f100r.26|G010	IT2a	f100r	f100	f100r.26	10	b48ddc54c318eeb2449c9add3222a431cdeb1dd9543967e06a71703c8c60a128	"[""a""]"	"[[""a"",""k""],[""a"",""e""],[""a"",""e""],[""a"",""o""],[""a"",""l""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""o""],[""a"",""l""],[""a"",""s""],[""g"",""GAP""],[""a"",""a""]]"	"[[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""o""],[""a"",""l""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""o""],[""a"",""l""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""o""]]"	1
IT2a|f100r.27|G001	IT2a	f100r	f100	f100r.27	1	1eabe1e705082935499774117851c0fdb58c8297a018e4ebc27256cb4d493691	"[""c"",""h"",""o""]"	"[[""a"",""l""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""o""],[""a"",""l""],[""a"",""s""],[""g"",""GAP""],[""a"",""a""],[""a"",""l""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""o""]]"	"[[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""o""],[""a"",""l""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""o""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""c""],[""a"",""k""]]"	1
IT2a|f100r.27|G002	IT2a	f100r	f100	f100r.27	2	19e0ce5e3243ac3bb092ac5b4324f36abb60409129b37f034c9cbfda4fd9d91c	"[""c"",""h"",""e"",""o""]"	"[[""a"",""l""],[""a"",""s""],[""g"",""GAP""],[""a"",""a""],[""a"",""l""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""o""],[""a"",""l""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""o""]]"	"[[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""o""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""c""],[""a"",""k""],[""a"",""h""],[""a"",""e""],[""a"",""o""],[""a"",""d""],[""a"",""y""]]"	1
IT2a|f100v.15|G004	IT2a	f100v	f100	f100v.15	4	9f2bdb1836e9e0f25799c13517bec24d41b1d4603bd292668e8e06fe1aa7c96e	"[""o""]"	"[[""a"",""o""],[""a"",""r""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""e""],[""a"",""y""],[""g"",""GAP""],[""a"",""d""],[""a"",""a""],[""a"",""i""],[""a"",""r""],[""g"",""GAP""],[""a"",""o""]]"	"[[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""o""],[""a"",""l""],[""g"",""GAP""],[""a"",""q""],[""a"",""o""],[""a"",""o""],[""a"",""l""],[""a"",""k""],[""a"",""e""],[""a"",""e""]]"	1
IT2a|f100v.15|G005	IT2a	f100v	f100	f100v.15	5	43f8e9ce7631f322e2bba1be33131740e7b65e01b5a8755e015a8c0fd4a14338	"[""c"",""h"",""e"",""o""]"	"[[""a"",""e""],[""a"",""y""],[""g"",""GAP""],[""a"",""d""],[""a"",""a""],[""a"",""i""],[""a"",""r""],[""g"",""GAP""],[""a"",""o""],[""a"",""l""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""o""]]"	"[[""g"",""GAP""],[""a"",""q""],[""a"",""o""],[""a"",""o""],[""a"",""l""],[""a"",""k""],[""a"",""e""],[""a"",""e""],[""a"",""y""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""o""],[""a"",""l""]]"	1
IT2a|f100v.15|G007	IT2a	f100v	f100	f100v.15	7	25b92175f0e8e56e6a3bb682b89b81b3e950d245101d55981ccc2e8b64eb7fc0	"[""c"",""h"",""o""]"	"[[""a"",""l""],[""g"",""GAP""],[""a"",""q""],[""a"",""o""],[""a"",""o""],[""a"",""l""],[""a"",""k""],[""a"",""e""],[""a"",""e""],[""a"",""y""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""o""]]"	"[[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""e""],[""a"",""y""],[""g"",""GAP""],[""a"",""q""],[""a"",""o""],[""a"",""k""],[""a"",""e""],[""a"",""o""],[""a"",""l""],[""g"",""GAP""],[""a"",""c""]]"	1
IT2a|f100v.15|G009	IT2a	f100v	f100	f100v.15	9	19ff084a3f8494e1212f66d21230b4c099ad1cf71c2321b4754f041de3c29bb6	"[""q"",""o"",""k"",""e"",""o""]"	"[[""a"",""o""],[""a"",""l""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""e""],[""a"",""y""],[""g"",""GAP""],[""a"",""q""],[""a"",""o""],[""a"",""k""],[""a"",""e""],[""a"",""o""]]"	"[[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""o""],[""a"",""t""],[""a"",""o""],[""a"",""l""],[""a"",""s""],[""g"",""GAP""],[""a"",""y""],[""a"",""k""],[""a"",""e""],[""a"",""e""],[""a"",""o""]]"	1
IT2a|f100v.16|G001	IT2a	f100v	f100	f100v.16	1	20159125cd4d0a7e2f4eae83ba5b3dbe93794d82a275cc143762c7f5d6a03c78	"[""y"",""k"",""e"",""e"",""o""]"	"[[""a"",""c""],[""a"",""h""],[""a"",""o""],[""a"",""t""],[""a"",""o""],[""a"",""l""],[""a"",""s""],[""g"",""GAP""],[""a"",""y""],[""a"",""k""],[""a"",""e""],[""a"",""e""],[""a"",""o""]]"	"[[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""o""],[""a"",""l""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""y""],[""g"",""GAP""],[""a"",""e""],[""a"",""e""],[""a"",""o""],[""a"",""s""]]"	1
IT2a|f100v.16|G002	IT2a	f100v	f100	f100v.16	2	9a8aa80e9a61703712c5934d05817de948eff254350bad30c4e5012c695b9bd7	"[""c"",""h"",""o""]"	"[[""a"",""o""],[""a"",""l""],[""a"",""s""],[""g"",""GAP""],[""a"",""y""],[""a"",""k""],[""a"",""e""],[""a"",""e""],[""a"",""o""],[""a"",""l""],[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""o""]]"	"[[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""y""],[""g"",""GAP""],[""a"",""e""],[""a"",""e""],[""a"",""o""],[""a"",""s""],[""a"",""e""],[""a"",""e""],[""a"",""o""],[""a"",""s""]]"	1
IT2a|f100v.16|G006	IT2a	f100v	f100	f100v.16	6	a5d415a4c1635a3d662cc39492921f1b80085a2e051329ee334e5eccdc1dcf37	"[""o"",""k"",""e"",""o""]"	"[[""a"",""e""],[""a"",""o""],[""a"",""s""],[""g"",""GAP""],[""a"",""s""],[""a"",""h""],[""a"",""e""],[""a"",""e""],[""a"",""o""],[""g"",""GAP""],[""a"",""o""],[""a"",""k""],[""a"",""e""],[""a"",""o""]]"	"[[""g"",""GAP""],[""a"",""c""],[""a"",""h""],[""a"",""e""],[""a"",""s""],[""g"",""GAP""],[""a"",""o""],[""a"",""k""],[""a"",""e""],[""a"",""o""],[""a"",""r""],[""g"",""GAP""],[""a"",""o""],[""a"",""k""],[""a"",""e""]]"	1
