source_id	source_class	folio_or_scope	official_url	remote_sha256	exact_support
LJS443_0404	OFFICIAL_PRIMARY_FACSIMILE	200r = old 201r	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0404_web.jpg	61def253be82386f18c5d30d0b306e6e61b3023b392db5862198d7e0ae6f0e75	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0405	OFFICIAL_PRIMARY_FACSIMILE	200v = old 201v	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0405_web.jpg	ccaf064135112e8b70ae05030d0a801cc7d33f3ce70dfcfb247957c68f80ef29	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0406	OFFICIAL_PRIMARY_FACSIMILE	201r = old 202r	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0406_web.jpg	4c2c5c4378f557c1bbb4ba9d96f4aa2816ab65abb6b85af545f0422b9061c87a	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0407	OFFICIAL_PRIMARY_FACSIMILE	201v = old 202v	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0407_web.jpg	f7f0694038ee24c3e23b13d49927d757a64fb2b9e73da3561d3cc8d33ae5358c	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0408	OFFICIAL_PRIMARY_FACSIMILE	202r = old 203r	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0408_web.jpg	9471c96d543edcd9f257e4afb14717309c67809d63ec71ac12dd91f1cbf4e812	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0409	OFFICIAL_PRIMARY_FACSIMILE	202v = old 203v	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0409_web.jpg	03828bef16b6dda95c004879e243a2bfd92f0df529b2f006557134a8f0582301	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0410	OFFICIAL_PRIMARY_FACSIMILE	203r = old 204r	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0410_web.jpg	2fab30f439336d9d574cd678ddfb9237d921f16df0853cee0f684f322f621480	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0412	OFFICIAL_PRIMARY_FACSIMILE	204r = old 205r	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0412_web.jpg	c8a626ca95f35ed1386f8326f01bd838526e0a55e32bbd8bec1d65ecee88cb6f	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0413	OFFICIAL_PRIMARY_FACSIMILE	204v = old 205v	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0413_web.jpg	00e714f36789104a80f092a120b7441c5864195749174afb722da6965a81bf0b	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0414	OFFICIAL_PRIMARY_FACSIMILE	205r = old 206r	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0414_web.jpg	c78103a4ae85ae7caae3629acd5a963a8aeae06fc1a2bda6cb108b1aea014eec	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0415	OFFICIAL_PRIMARY_FACSIMILE	205v = old 206v	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0415_web.jpg	85f3ab3b7be0ed37a2bf5ba87d3ffdf10163282edd8d712d6810a592479f6c66	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0416	OFFICIAL_PRIMARY_FACSIMILE	206r = old 207r	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0416_web.jpg	df8c404a3c6b36f9305267099e96f4b31b044e42f94b2fbb09e1a749fc0e51ed	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0417	OFFICIAL_PRIMARY_FACSIMILE	206v = old 207v	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0417_web.jpg	4bbb6c0b44d13270451885fd52759913c007ef4eff64e6a096e6b7a8d89b23ed	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0418	OFFICIAL_PRIMARY_FACSIMILE	207r = old 208r	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0418_web.jpg	03466142ceef08dabf3f4aee2f1326600988a089d33a5a2ff10f8862d2468141	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0419	OFFICIAL_PRIMARY_FACSIMILE	207v = old 208v	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0419_web.jpg	8e6e280e7837d185155cc00b001d81ddeb77c3ba94645e7e28960f587e2a77da	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0420	OFFICIAL_PRIMARY_FACSIMILE	208r = old 209r	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0420_web.jpg	07665890586424a0384db862c3f5713ed9a8afd5aab6980650baf1b7a0241274	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0421	OFFICIAL_PRIMARY_FACSIMILE	208v = old 209v	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0421_web.jpg	83a0b642be6ebe4e1ba732cf3e46eb6994b36d7ce79a34c4a124a2b30eb692ba	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0422	OFFICIAL_PRIMARY_FACSIMILE	209r = old 210r	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0422_web.jpg	a218414d67f5044281c8cf6e6a3606447d01b023782a8756d1a3a3207a660530	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0423	OFFICIAL_PRIMARY_FACSIMILE	209v = old 210v	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0423_web.jpg	8254c56b22c5990cd560f7cfcc2efa6105803ee87954b2ea11a191b5bad768bf	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0424	OFFICIAL_PRIMARY_FACSIMILE	210r = old 211r	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0424_web.jpg	6c5227d8f040c16c9d9eed8d2d5563c3c0d5a711f32038af35e47d5a9d28f875	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0426	OFFICIAL_PRIMARY_FACSIMILE	211r = old 212r	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0426_web.jpg	c525891f0d16035d4feb4dc4eff02f828195afc4915719f15b1837df04cdafcd	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0427	OFFICIAL_PRIMARY_FACSIMILE	211v = old 212v	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0427_web.jpg	b593006e1a6c3cbe6dff6c643171d5cd70f4829d4fe7d7cabea09cf47f848177	Official OPenn facsimile surface identified as a diagram by the TEI.
