page	diagram_id	locus	group_count	group_serials	opaque_group_ids	local_image_owner	owner_status	owner_confidence	silent_argument_default	local_namespace	local_content_class	complete_copied_local_meaning_or_label	source_status	meaning_confidence	strongest_rival	strongest_contradiction	unsupported_labels	orientation_status	f68_f69_mapping	image_geometry_guard	semantic_ceiling
f67r2	A1	f67r2.11	3	24|25|26	A1:G024|A1:G025|A1:G026	A1_RIGHT_SECTOR_SLOT_11	DIRECT_VISIBLE	MEDIUM	dieser lokale Sektorplatz 11 des rechten f67r2-Rades	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R11: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_RIGHT_EXACT_SIGN_OR_MONTH|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.12	2	27|28	A1:G027|A1:G028	A1_RIGHT_SECTOR_SLOT_12	DIRECT_VISIBLE	MEDIUM	dieser lokale Sektorplatz 12 des rechten f67r2-Rades	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R12: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_RIGHT_EXACT_SIGN_OR_MONTH|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.13	4	29|30|31|32	A1:G029|A1:G030|A1:G031|A1:G032	A1_RIGHT_RING_BAND_01	INHERITED_VISIBLE	MEDIUM	gegenwärtiges Ringband des rechten f67r2-Rades	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_LOCAL_RING_RUBRIC	Rechtes f67r2-Rad, Ringband R01: Örtliche Rubrik für die Zeichen-, Kalender- oder Sektorordnung dieses Rades; sie erläutert ausschließlich den eigenen Ring und stellt keine Verbindung zum linken Rad her.	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_RIGHT_EXACT_PHASE_OR_CONDITION_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.14	3	33|34|35	A1:G033|A1:G034|A1:G035	A1_RIGHT_RING_BAND_02	INHERITED_VISIBLE	MEDIUM	gegenwärtiges Ringband des rechten f67r2-Rades	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_LOCAL_RING_RUBRIC	Rechtes f67r2-Rad, Ringband R02: Örtliche Rubrik für die Zeichen-, Kalender- oder Sektorordnung dieses Rades; sie erläutert ausschließlich den eigenen Ring und stellt keine Verbindung zum linken Rad her.	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_RIGHT_EXACT_PHASE_OR_CONDITION_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.15	1	36	A1:G036	A1_LEFT_LOCAL_FIELD_15	INHERITED_VISIBLE	LOW	gegenwärtiges lokales Radial-/Ringfeld 15 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L15: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.24	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.16	4	37|38|39|40	A1:G037|A1:G038|A1:G039|A1:G040	A1_LEFT_LOCAL_FIELD_16	INHERITED_VISIBLE	LOW	gegenwärtiges lokales Radial-/Ringfeld 16 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L16: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.24	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.17	3	41|42|43	A1:G041|A1:G042|A1:G043	A1_LEFT_LOCAL_FIELD_17	INHERITED_VISIBLE	LOW	gegenwärtiges lokales Radial-/Ringfeld 17 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L17: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.24	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.18	3	44|45|46	A1:G044|A1:G045|A1:G046	A1_LEFT_LOCAL_FIELD_18	INHERITED_VISIBLE	LOW	gegenwärtiges lokales Radial-/Ringfeld 18 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L18: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.24	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.19	4	47|48|49|50	A1:G047|A1:G048|A1:G049|A1:G050	A1_LEFT_LOCAL_FIELD_19	INHERITED_VISIBLE	LOW	gegenwärtiges lokales Radial-/Ringfeld 19 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L19: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.24	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.20	2	51|52	A1:G051|A1:G052	A1_LEFT_LOCAL_FIELD_20	INHERITED_VISIBLE	LOW	gegenwärtiges lokales Radial-/Ringfeld 20 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L20: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.24	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.21	3	53|54|55	A1:G053|A1:G054|A1:G055	A1_LEFT_LOCAL_FIELD_21	INHERITED_VISIBLE	LOW	gegenwärtiges lokales Radial-/Ringfeld 21 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L21: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.24	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.22	1	56	A1:G056	A1_LEFT_LOCAL_FIELD_22	INHERITED_VISIBLE	LOW	gegenwärtiges lokales Radial-/Ringfeld 22 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L22: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.24	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.23	2	57|58	A1:G057|A1:G058	A1_LEFT_LOCAL_FIELD_23	INHERITED_VISIBLE	LOW	gegenwärtiges lokales Radial-/Ringfeld 23 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L23: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.24	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.24	3	59|60|61	A1:G059|A1:G060|A1:G061	A1_LEFT_LOCAL_FIELD_24	INHERITED_VISIBLE	LOW	gegenwärtiges lokales Radial-/Ringfeld 24 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L24: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.24	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.25	1	62	A1:G062	A1_LEFT_LOCAL_FIELD_25	INHERITED_VISIBLE	LOW	gegenwärtiges lokales Radial-/Ringfeld 25 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L25: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.24	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.26	3	63|64|65	A1:G063|A1:G064|A1:G065	A1_LEFT_LOCAL_FIELD_26	INHERITED_VISIBLE	LOW	gegenwärtiges lokales Radial-/Ringfeld 26 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L26: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.24	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.27	4	66|67|68|69	A1:G066|A1:G067|A1:G068|A1:G069	A1_LEFT_LOCAL_FIELD_27	INHERITED_VISIBLE	LOW	gegenwärtiges lokales Radial-/Ringfeld 27 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L27: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.24	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.28	2	70|71	A1:G070|A1:G071	A1_LEFT_LOCAL_FIELD_28	INHERITED_VISIBLE	LOW	gegenwärtiges lokales Radial-/Ringfeld 28 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L28: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.24	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.29	2	72|73	A1:G072|A1:G073	A1_LEFT_LOCAL_FIELD_29	INHERITED_VISIBLE	LOW	gegenwärtiges lokales Radial-/Ringfeld 29 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L29: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.24	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
