target_occurrence_id	page	physical_folio	locus	section	language	hand	ordinal	right_surface	right_ordinal	right_reader_exact	written_line_eva	gdt778_branch	gdt778_default_de	gdt778_renderer_contextual	gdt778_span_id	gdt778_exact_whole	gdt778_confidence	gdt778_consumed_token_count	gdt778_consumed_token_ids	gdt778_fallback_replacement	gdt778_contextual_sharpening	gdt778_contextual_confirmation	gdt778_display_changed	gdt778_same_row_consumption_takeover	gdt778_new_unique_consumption	gdt778_dispatch_rule	gdt778_scope_status	gdt778_default_is_translation	gdt778_confirmed_lexeme	gdt778_confirmed_plaintext	gdt778_component_export_credit	gdt779_branch	gdt779_default_de	gdt779_renderer_contextual	gdt779_span_id	gdt779_exact_whole	gdt779_confidence	gdt779_consumed_token_count	gdt779_consumed_token_ids	gdt779_fallback_replacement	gdt779_display_changed	gdt779_new_unique_consumption	gdt779_positive_evidence	gdt779_counterevidence	gdt779_dispatch_rule	gdt779_scope_status	gdt779_card_class	gdt779_default_is_translation	gdt779_confirmed_lexeme	gdt779_confirmed_plaintext	gdt779_component_export_credit	gdt780_branch	gdt780_default_de	gdt780_renderer_contextual	gdt780_span_id	gdt780_exact_whole	gdt780_confidence	gdt780_consumed_token_count	gdt780_consumed_token_ids	gdt780_fallback_replacement	gdt780_display_changed	gdt780_new_unique_consumption	gdt780_positive_evidence	gdt780_counterevidence	gdt780_dispatch_rule	gdt780_scope_status	gdt780_card_class	gdt780_functional_axis	gdt780_default_is_translation	gdt780_confirmed_lexeme	gdt780_confirmed_plaintext	gdt780_component_export_credit	gdt781_branch	gdt781_default_de	gdt781_renderer_contextual	gdt781_span_id	gdt781_exact_whole	gdt781_confidence	gdt781_analogy_tier	gdt781_functional_axes	gdt781_consumed_token_count	gdt781_consumed_token_ids	gdt781_fallback_replacement	gdt781_display_changed	gdt781_new_unique_consumption	gdt781_positive_evidence	gdt781_counterevidence	gdt781_dispatch_rule	gdt781_scope_status	gdt781_card_class	gdt781_default_is_translation	gdt781_confirmed_lexeme	gdt781_confirmed_plaintext	gdt781_component_export_credit	gdt782_default_de	gdt782_renderer_contextual	gdt782_card_id	gdt782_decision	gdt782_confidence	gdt782_functional_axes	gdt782_external_occurrences	gdt782_consumed_token_count	gdt782_consumed_token_ids	gdt782_display_changed	gdt782_default_is_translation	gdt782_confirmed_lexeme	gdt782_confirmed_plaintext	gdt782_component_export_credit	gdt783_branch	gdt783_default_de	gdt783_practical_whole_default_de	gdt783_portable_minimum_core_de	gdt783_renderer_contextual	gdt783_card_id	gdt783_decision	gdt783_confidence	gdt783_working_role	gdt783_functional_axes	gdt783_external_physical_loci	gdt783_variant_policy	gdt783_consumed_token_count	gdt783_consumed_token_ids	gdt783_display_changed	gdt783_default_is_translation	gdt783_confirmed_lexeme	gdt783_confirmed_plaintext	gdt783_component_export_credit	gdt783_variant_letter_export_credit	gdt784_branch	gdt784_default_de	gdt784_practical_whole_default_de	gdt784_target_span_default_de	gdt784_portable_role_de	gdt784_confidence	gdt784_decision	gdt784_surface_whole_preserved	gdt784_part_dry_echo	gdt784_sal_semantic_open	gdt784_renderer_contextual	gdt784_consumed_token_count	gdt784_consumed_token_ids	gdt784_display_changed	gdt784_default_is_translation	gdt784_confirmed_lexeme	gdt784_confirmed_plaintext	gdt784_component_export_credit
G769-T0079	f108v	f108	f108v.10	S	B	3	1	cheey	2	1	ol cheey leedaiin shckhaiin okeal okar aralor om shee kay chectham	INHERITED_GDT777	Ansatz: trocken am Ende des Grades	1	G775-THROUGHPUT-SPAN:G769-T0079	NONE	C1_RECURRENT_COMPLEMENT	1	f108v.10@2	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Ansatz: trocken am Ende des Grades	1	G775-THROUGHPUT-SPAN:G769-T0079	NONE	C1_RECURRENT_COMPLEMENT	1	f108v.10@2	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Ansatz: trocken am Ende des Grades	1	G775-THROUGHPUT-SPAN:G769-T0079	NONE	C1_RECURRENT_COMPLEMENT	1	f108v.10@2	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Ansatz: trocken am Ende des Grades	1	G775-THROUGHPUT-SPAN:G769-T0079	NONE	C1_RECURRENT_COMPLEMENT	INHERITED_GDT780	INHERITED_GDT779	1	f108v.10@2	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Ansatz: trocken am Ende des Grades	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	1	f108v.10@2	0	0	0	0	0	INHERITED_GDT782	Ansatz: trocken am Ende des Grades	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	1	f108v.10@2	0	0	0	0	0	0	INHERITED_GDT783	Ansatz: trocken am Ende des Grades	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	1	f108v.10@2	0	0	0	0	0
G769-T0080	f108v	f108	f108v.18	S	B	3	11	l	12	0	okeey l keedy okeal okey cheykedy qoeedy lo rair cheey ol l s aiin am	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT780	INHERITED_GDT779	0	NONE	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Ansatz-/Zubereitungsposten	0	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	0	NONE	0	0	0	0	0	INHERITED_GDT782	Ansatz-/Zubereitungsposten	INHERITED_GDT782	INHERITED_GDT782	0	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	0	NONE	0	0	0	0	0	0	INHERITED_GDT783	Ansatz-/Zubereitungsposten	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	0	0	NONE	0	0	0	0	0
G769-T0081	f108v	f108	f108v.20	S	B	3	11	NONE	0	0	polkeedal sheo kchey lotedaiin otedy opchedaiin otshedy qotey r aiin ol	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT780	INHERITED_GDT779	0	NONE	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Ansatz-/Zubereitungsposten	0	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	0	NONE	0	0	0	0	0	INHERITED_GDT782	Ansatz-/Zubereitungsposten	INHERITED_GDT782	INHERITED_GDT782	0	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	0	NONE	0	0	0	0	0	0	INHERITED_GDT783	Ansatz-/Zubereitungsposten	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	0	0	NONE	0	0	0	0	0
G769-T0083	f108v	f108	f108v.24	S	B	3	4	r	5	1	daiin chekeek checkhy ol r ain odar sheey daiin tchar okeedaiin oram	INHERITED_GDT777	Bezugsfeld: Wert II	1	G777-S006	NONE	C1	2	f108v.24@5|f108v.24@6	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Bezugsfeld: Wert II	1	G777-S006	NONE	C1	2	f108v.24@5|f108v.24@6	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Bezugsfeld: Wert II	1	G777-S006	NONE	C1	2	f108v.24@5|f108v.24@6	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Bezugsfeld: Wert II	1	G777-S006	NONE	C1	INHERITED_GDT780	INHERITED_GDT779	2	f108v.24@5|f108v.24@6	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Bezugsfeld: Wert II	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	2	f108v.24@5|f108v.24@6	0	0	0	0	0	INHERITED_GDT782	Bezugsfeld: Wert II	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	2	f108v.24@5|f108v.24@6	0	0	0	0	0	0	INHERITED_GDT783	Bezugsfeld: Wert II	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	2	f108v.24@5|f108v.24@6	0	0	0	0	0
G769-T0084	f108v	f108	f108v.25	S	B	3	5	lchey	6	1	sheeol okeey kaiin okaiin ol lchey ctheo r aiin cheey qokeey qokeeaiin al	INHERITED_GDT777	Binnenfeld: trockene Form I	1	G777-S007	NONE	C2	1	f108v.25@6	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Binnenfeld: trockene Form I	1	G777-S007	NONE	C2	1	f108v.25@6	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Binnenfeld: trockene Form I	1	G777-S007	NONE	C2	1	f108v.25@6	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Binnenfeld: trockene Form I	1	G777-S007	NONE	C2	INHERITED_GDT780	INHERITED_GDT779	1	f108v.25@6	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Binnenfeld: trockene Form I	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	1	f108v.25@6	0	0	0	0	0	INHERITED_GDT782	Binnenfeld: trockene Form I	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	1	f108v.25@6	0	0	0	0	0	0	INHERITED_GDT783	Binnenfeld: trockene Form I	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	1	f108v.25@6	0	0	0	0	0
G769-T0085	f108v	f108	f108v.27	S	B	3	8	cheal	9	1	sal lcheal lkeeey okar ar ain olcheees ol cheal okaiin ykar al okalam	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	GDT779_EXACT_OL_PLUS_RESIDUAL_V99R7_WHOLE	trockenes Rohmaterial I	1	G779-S008	cheal	C2	1	f108v.27@9	1	1	1	GDT656 zählt 26 exakte Ganzwortvorkommen und eine wiederkehrende Trocken-/Material-/I-Positionsschale.	Rohmaterial gegen Zubereitung und die genaue Stufenposition bleiben unbestätigt.	GDT778_RENDERER_CONTEXTUAL_0_AND_COMPLETE_RIGHT_SURFACE_V99R7_CARD_MATCH_AND_RIGHT_READER_EXACT_1	EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	DIRECT_INHERITED_WHOLE_CARD	0	0	0	0	INHERITED_GDT779	trockenes Rohmaterial I	1	G779-S008	cheal	C2	1	f108v.27@9	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	trockenes Rohmaterial I	1	G779-S008	cheal	C2	INHERITED_GDT780	INHERITED_GDT779	1	f108v.27@9	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	trockenes Rohmaterial I	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	1	f108v.27@9	0	0	0	0	0	INHERITED_GDT782	trockenes Rohmaterial I	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	1	f108v.27@9	0	0	0	0	0	0	INHERITED_GDT783	trockenes Rohmaterial I	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	1	f108v.27@9	0	0	0	0	0
G769-T0086	f108v	f108	f108v.31	S	B	3	1	cheol	2	1	ol cheol shed qokedy qokedain checkhed qoteedy otedy qokedy okeea r l kam	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	GDT779_EXACT_OL_PLUS_RESIDUAL_V99R7_WHOLE	Trockenmaterial	1	G779-S009	cheol	C1	1	f108v.31@2	1	1	1	GDT737/GDT738 stützen DRY/MATERIAL über 18 reader-exakte headed Stellen und 142 bare Vorkommen.	Patient und Material gegen Zubereitung bleiben offen; keine Teilform ist frei.	GDT778_RENDERER_CONTEXTUAL_0_AND_COMPLETE_RIGHT_SURFACE_V99R7_CARD_MATCH_AND_RIGHT_READER_EXACT_1	EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	DIRECT_INHERITED_WHOLE_CARD	0	0	0	0	INHERITED_GDT779	Trockenmaterial	1	G779-S009	cheol	C1	1	f108v.31@2	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Trockenmaterial	1	G779-S009	cheol	C1	INHERITED_GDT780	INHERITED_GDT779	1	f108v.31@2	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Trockenmaterial	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	1	f108v.31@2	0	0	0	0	0	INHERITED_GDT782	Trockenmaterial	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	1	f108v.31@2	0	0	0	0	0	0	INHERITED_GDT783	Trockenmaterial	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	1	f108v.31@2	0	0	0	0	0
G769-T0090	f111r	f111	f111r.5	S	B	3	3	shedy	4	1	saiin sheekshy ol shedy chokchey lkey otain	INHERITED_GDT777	Zustand: feuchtes Ergebnis, Form I	1	G776-SPAN-019	NONE	C2	1	f111r.5@4	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Zustand: feuchtes Ergebnis, Form I	1	G776-SPAN-019	NONE	C2	1	f111r.5@4	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Zustand: feuchtes Ergebnis, Form I	1	G776-SPAN-019	NONE	C2	1	f111r.5@4	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Zustand: feuchtes Ergebnis, Form I	1	G776-SPAN-019	NONE	C2	INHERITED_GDT780	INHERITED_GDT779	1	f111r.5@4	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Zustand: feuchtes Ergebnis, Form I	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	1	f111r.5@4	0	0	0	0	0	INHERITED_GDT782	Zustand: feuchtes Ergebnis, Form I	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	1	f111r.5@4	0	0	0	0	0	0	INHERITED_GDT783	Zustand: feuchtes Ergebnis, Form I	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	1	f111r.5@4	0	0	0	0	0
G769-T0092	f111r	f111	f111r.20	S	B	3	12	l	13	0	qokeey qokeey lchedy checthy chedey cheol teedy okeedy qokeedy okeey cho ol l kai	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT780	INHERITED_GDT779	0	NONE	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Ansatz-/Zubereitungsposten	0	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	0	NONE	0	0	0	0	0	INHERITED_GDT782	Ansatz-/Zubereitungsposten	INHERITED_GDT782	INHERITED_GDT782	0	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	0	NONE	0	0	0	0	0	0	INHERITED_GDT783	Ansatz-/Zubereitungsposten	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	0	0	NONE	0	0	0	0	0
G769-T0094	f111v	f111	f111v.14	S	B	3	4	oin	5	0	qocheol qokain chear ol oin shedy qotaiin qokeechy olkeey lkain lal gm	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT780	INHERITED_GDT779	0	NONE	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Ansatz-/Zubereitungsposten	0	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	0	NONE	0	0	0	0	0	INHERITED_GDT782	Ansatz-/Zubereitungsposten	INHERITED_GDT782	INHERITED_GDT782	0	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	0	NONE	0	0	0	0	0	0	INHERITED_GDT783	Ansatz-/Zubereitungsposten	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	0	0	NONE	0	0	0	0	0
G769-T0095	f111v	f111	f111v.18	S	B	3	13	dain	14	0	tais shedy qoeedaiin okain ey kaiin shey otain alkain o l r ol dain	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT780	INHERITED_GDT779	0	NONE	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Ansatz-/Zubereitungsposten	0	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	0	NONE	0	0	0	0	0	INHERITED_GDT782	Ansatz-/Zubereitungsposten	INHERITED_GDT782	INHERITED_GDT782	0	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	0	NONE	0	0	0	0	0	0	INHERITED_GDT783	Ansatz-/Zubereitungsposten	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	0	0	NONE	0	0	0	0	0
G769-T0096	f111v	f111	f111v.27	S	B	3	1	sheey	2	1	ol sheey tsheey alkar sheey otain ches shy qokl chey qoklcheor ldar llo	INHERITED_GDT777	Ansatz: feucht, Endstufe	1	G775-THROUGHPUT-SPAN:G769-T0096	NONE	C1_FAMILY_EXTENSION_PLUS_SLOT_LEAD	1	f111v.27@2	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Ansatz: feucht, Endstufe	1	G775-THROUGHPUT-SPAN:G769-T0096	NONE	C1_FAMILY_EXTENSION_PLUS_SLOT_LEAD	1	f111v.27@2	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Ansatz: feucht, Endstufe	1	G775-THROUGHPUT-SPAN:G769-T0096	NONE	C1_FAMILY_EXTENSION_PLUS_SLOT_LEAD	1	f111v.27@2	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Ansatz: feucht, Endstufe	1	G775-THROUGHPUT-SPAN:G769-T0096	NONE	C1_FAMILY_EXTENSION_PLUS_SLOT_LEAD	INHERITED_GDT780	INHERITED_GDT779	1	f111v.27@2	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Ansatz: feucht, Endstufe	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	1	f111v.27@2	0	0	0	0	0	INHERITED_GDT782	Ansatz: feucht, Endstufe	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	1	f111v.27@2	0	0	0	0	0	0	INHERITED_GDT783	Ansatz: feucht, Endstufe	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	1	f111v.27@2	0	0	0	0	0
