handoff_word_id	event_id	section	record_unit_id	page	statement_id	surface	source_reading_de	handoff_atomic_value_de
HW03	E020	HERBAL	H2	f10r	H2-S001	dy	dieser Arbeitsposten	Diesposten
HW03	E021	HERBAL	H2	f10r	H2-S001	chy	dieser Arbeitsposten	Diesposten
HW03	E023	HERBAL	H2	f10r	H2-S001	shy	dieser Arbeitsposten	Diesposten
HW03	E035	HERBAL	H2	f10r	H2-S003	chy	dieser Arbeitsposten	Diesposten
HW03	E037	HERBAL	H2	f10r	H2-S003	dy	dieser Arbeitsposten	Diesposten
HW03	E048	HERBAL	H3	f11r	H3-S003	chy	dieser Arbeitsposten	Diesposten
HW03	E050	HERBAL	H3	f11r	H3-S003	dy	dieser Arbeitsposten	Diesposten
HW03	E055	HERBAL	H3	f11r	H3-S004	dy	dieser Arbeitsposten	Diesposten
HW03	E072	HERBAL	H4	f55v	H4-S004	y	dieser Arbeitsposten	Diesposten
HW03	E132	BIO	B1	f81v	B1-S008	chey	dieser Arbeitsposten	Diesposten
HW03	E170	BIO	B2	f82r	B2-S003	dy	dieser Arbeitsposten	Diesposten
HW03	E208	BIO	B2	f82r	B2-S012	chey	dieser Arbeitsposten	Diesposten
HW03	E232	BIO	B3	f83r	B3-S003	chey	dieser Arbeitsposten	Diesposten
HW03	E234	BIO	B3	f83r	B3-S003	chey	dieser Arbeitsposten	Diesposten
HW03	E273	BIO	B3	f83r	B3-S021	sy	dieser Arbeitsposten	Diesposten
HW03	E277	BIO	B3	f83r	B3-S021	chey	dieser Arbeitsposten	Diesposten
HW03	E349	BIO	B4	f83r	B4-S014	chey	dieser Arbeitsposten	Diesposten
HW03	E380	BIO	B6	f83r	B6-S001	chey	dieser Arbeitsposten	Diesposten
HW04	E062	HERBAL	H4	f55v	H4-S002	chedy	den laufenden Posten umsetzen oder durcharbeiten	Umsetzen
HW04	E123	BIO	B1	f81v	B1-S004	chedy	den laufenden Posten umsetzen oder durcharbeiten	Umsetzen
HW04	E145	BIO	B1	f81v	B1-S014	chedy	den laufenden Posten umsetzen oder durcharbeiten	Umsetzen
HW04	E244	BIO	B3	f83r	B3-S007	chedy	den laufenden Posten umsetzen oder durcharbeiten	Umsetzen
HW04	E252	BIO	B3	f83r	B3-S011	chedy	den laufenden Posten umsetzen oder durcharbeiten	Umsetzen
HW04	E287	BIO	B3	f83r	B3-S026	chedy	den laufenden Posten umsetzen oder durcharbeiten	Umsetzen
HW04	E304	BIO	B3	f83r	B3-S032	chedy	den laufenden Posten umsetzen oder durcharbeiten	Umsetzen
HW04	E319	BIO	B4	f83r	B4-S003	chedy	den laufenden Posten umsetzen oder durcharbeiten	Umsetzen
HW04	E328	BIO	B4	f83r	B4-S005	chedy	den laufenden Posten umsetzen oder durcharbeiten	Umsetzen
HW04	E342	BIO	B4	f83r	B4-S011	chdy	den laufenden Posten umsetzen oder durcharbeiten	Umsetzen
HW04	E372	BIO	B5	f83r	B5-S003	chedy	den laufenden Posten umsetzen oder durcharbeiten	Umsetzen
HW05	E008	HERBAL	H1	f10r	H1-S001	oky	Posten ansetzen	Einsetzen
HW05	E081	HERBAL	H5	f56r	H5-S001	choky	Posten ansetzen	Einsetzen
HW05	E085	HERBAL	H5	f56r	H5-S002	choky	Posten ansetzen	Einsetzen
HW05	E140	BIO	B1	f81v	B1-S011	qoky	Posten ansetzen	Einsetzen
HW05	E188	BIO	B2	f82r	B2-S006	qoky	Posten ansetzen	Einsetzen
HW05	E195	BIO	B2	f82r	B2-S010	qoky	Posten ansetzen	Einsetzen
HW05	E247	BIO	B3	f83r	B3-S009	qoky	Posten ansetzen	Einsetzen
HW05	E251	BIO	B3	f83r	B3-S011	qoky	Posten ansetzen	Einsetzen
HW05	E298	BIO	B3	f83r	B3-S030	qoky	Posten ansetzen	Einsetzen
HW05	E323	BIO	B4	f83r	B4-S003	qoky	Posten ansetzen	Einsetzen
HW06	E082	HERBAL	H5	f56r	H5-S001	dal	Stelle	Stelle
HW06	E109	BIO	B1	f81v	B1-S002	al	Stelle	Stelle
HW06	E156	BIO	B1	f81v	B1-S017	sal	Stelle	Stelle
HW06	E166	BIO	B1	f81v	B1-S021	chal	Stelle	Stelle
HW06	E214	BIO	B2	f82r	B2-S016	cheal	Stelle	Stelle
HW06	E268	BIO	B3	f83r	B3-S020	dal	Stelle	Stelle
HW06	E272	BIO	B3	f83r	B3-S021	dal	Stelle	Stelle
HW06	E278	BIO	B3	f83r	B3-S021	tal	Stelle	Stelle
HW06	E359	BIO	B4	f83r	B4-S016	dal	Stelle	Stelle
HW06	E365	BIO	B5	f83r	B5-S003	dal	Stelle	Stelle
HW07	E056	HERBAL	H4	f55v	H4-S001	qokaiin	auf Sollmaß einstellen	Sollstellung
HW07	E102	BIO	B1	f81v	B1-S002	okaiin	auf Sollmaß einstellen	Sollstellung
HW07	E180	BIO	B2	f82r	B2-S005	qokaiin	auf Sollmaß einstellen	Sollstellung
HW07	E181	BIO	B2	f82r	B2-S005	qokaiin	auf Sollmaß einstellen	Sollstellung
HW07	E219	BIO	B2	f82r	B2-S016	qokaiin	auf Sollmaß einstellen	Sollstellung
HW07	E236	BIO	B3	f83r	B3-S004	qokaiin	auf Sollmaß einstellen	Sollstellung
HW07	E243	BIO	B3	f83r	B3-S007	qokaiin	auf Sollmaß einstellen	Sollstellung
HW07	E256	BIO	B3	f83r	B3-S013	qokaiin	auf Sollmaß einstellen	Sollstellung
HW07	E270	BIO	B3	f83r	B3-S021	qokaiin	auf Sollmaß einstellen	Sollstellung
HW08	E017	HERBAL	H2	f10r	H2-S001	chor	Ansatz	Ansatz
HW08	E025	HERBAL	H2	f10r	H2-S002	chor	Ansatz	Ansatz
HW08	E033	HERBAL	H2	f10r	H2-S003	shor	Ansatz	Ansatz
HW08	E034	HERBAL	H2	f10r	H2-S003	chor	Ansatz	Ansatz
HW08	E071	HERBAL	H4	f55v	H4-S004	or	Ansatz	Ansatz
HW08	E254	BIO	B3	f83r	B3-S012	sor	Ansatz	Ansatz
HW08	E348	BIO	B4	f83r	B4-S014	or	Ansatz	Ansatz
HW09	E014	HERBAL	H1	f10r	H1-S002	cthy	bereit	Bereit
HW09	E016	HERBAL	H2	f10r	H2-S001	cthy	bereit	Bereit
HW09	E054	HERBAL	H3	f11r	H3-S004	cthy	bereit	Bereit
HW09	E271	BIO	B3	f83r	B3-S021	shcthy	bereit	Bereit
HW09	E279	BIO	B3	f83r	B3-S021	shcthy	bereit	Bereit
HW09	E289	BIO	B3	f83r	B3-S026	checthy	bereit	Bereit
HW09	E310	BIO	B3	f83r	B3-S034	checthy	bereit	Bereit
HW10	E069	HERBAL	H4	f55v	H4-S004	okal	an die Stelle setzen	Zieleinsatz
HW10	E104	BIO	B1	f81v	B1-S002	okal	an die Stelle setzen	Zieleinsatz
HW10	E152	BIO	B1	f81v	B1-S016	qokal	an die Stelle setzen	Zieleinsatz
HW10	E172	BIO	B2	f82r	B2-S004	qokal	an die Stelle setzen	Zieleinsatz
HW10	E186	BIO	B2	f82r	B2-S006	qokal	an die Stelle setzen	Zieleinsatz
HW10	E241	BIO	B3	f83r	B3-S006	qokal	an die Stelle setzen	Zieleinsatz
HW11	E003	HERBAL	H1	f10r	H1-S001	char	aus demselben Vorrat	Gleichvorrat
HW11	E031	HERBAL	H2	f10r	H2-S002	dar	aus demselben Vorrat	Gleichvorrat
HW11	E105	BIO	B1	f81v	B1-S002	sar	aus demselben Vorrat	Gleichvorrat
HW11	E199	BIO	B2	f82r	B2-S011	char	aus demselben Vorrat	Gleichvorrat
HW11	E238	BIO	B3	f83r	B3-S004	dar	aus demselben Vorrat	Gleichvorrat
HW12	E044	HERBAL	H3	f11r	H3-S001	shey	Klarauszug	Klarauszug
HW12	E197	BIO	B2	f82r	B2-S010	cheey	Klarauszug	Klarauszug
HW12	E203	BIO	B2	f82r	B2-S012	cheey	Klarauszug	Klarauszug
HW12	E353	BIO	B4	f83r	B4-S015	shey	Klarauszug	Klarauszug
HW13	E067	HERBAL	H4	f55v	H4-S003	oldy	fortsetzen; Schluss	Fortschluss
HW13	E337	BIO	B4	f83r	B4-S010	oldy	fortsetzen; Schluss	Fortschluss
HW14	E066	HERBAL	H4	f55v	H4-S003	cheeky	länger wärmen	Langwärme
HW14	E333	BIO	B4	f83r	B4-S008	cheeky	länger wärmen	Langwärme
HW15	E004	HERBAL	H1	f10r	H1-S001	chty	zerkleinern	Zerkleinern
HW15	E311	BIO	B3	f83r	B3-S034	chety	zerkleinern	Zerkleinern
HW16	E028	HERBAL	H2	f10r	H2-S002	cholor	Fortsetzungsansatz	Fortsetzungsansatz
HW16	E113	BIO	B1	f81v	B1-S002	olor	Fortsetzungsansatz	Fortsetzungsansatz
HW17	E098	HERBAL	H5	f56r	H5-S006	otchey	Folgeposten	Folgeposten
HW17	E321	BIO	B4	f83r	B4-S003	otchey	Folgeposten	Folgeposten
