edge_id	batch_id	page	physical_folio	diagram_unit_id	pivot_visual_id	pivot_locus	target_visual_id	target_locus	relation_type	direction_basis	ownership_basis	geometry_only_selection	source_manifest_id	page_crop_sha256	pivot_crop_sha256	target_crop_sha256	source_aware_localizer	relation_reviewer	relation_confidence	ambiguity_state	formal_access_state	fold_assignment	eligibility_status
G824-E017	GDT824_SPLIT	f81r	f81	LINE:f81r.20	GROUP:IT2a:f81r.20:G003	f81r.20@IT2aG003	GROUP:IT2a:f81r.20:G004	f81r.20@IT2aG004	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E018	GDT824_JOINED	f81v	f81	LINE:f81v.17	GROUP:IT2a:f81v.17:G005	f81v.17@IT2aG005	GROUP:IT2a:f81v.17:G006	f81v.17@IT2aG006	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E019	GDT824_SPLIT	f81v	f81	LINE:f81v.25	GROUP:IT2a:f81v.25:G009	f81v.25@IT2aG009	GROUP:IT2a:f81v.25:G010	f81v.25@IT2aG010	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E020	GDT824_JOINED	f82r	f82	LINE:f82r.2	GROUP:IT2a:f82r.2:G002	f82r.2@IT2aG002	GROUP:IT2a:f82r.2:G003	f82r.2@IT2aG003	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E021	GDT824_SPLIT	f82r	f82	LINE:f82r.21	GROUP:IT2a:f82r.21:G008	f82r.21@IT2aG008	GROUP:IT2a:f82r.21:G009	f82r.21@IT2aG009	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E022	GDT824_SPLIT	f75r	f75	LINE:f75r.23	GROUP:RF1b:f75r.23:G006	f75r.23@RF1bG006	GROUP:RF1b:f75r.23:G007	f75r.23@RF1bG007	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E023	GDT824_JOINED	f76r	f76	LINE:f76r.19	GROUP:RF1b:f76r.19:G010	f76r.19@RF1bG010	GROUP:RF1b:f76r.19:G011	f76r.19@RF1bG011	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E024	GDT824_SPLIT	f81r	f81	LINE:f81r.20	GROUP:RF1b:f81r.20:G003	f81r.20@RF1bG003	GROUP:RF1b:f81r.20:G004	f81r.20@RF1bG004	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E025	GDT824_JOINED	f81v	f81	LINE:f81v.17	GROUP:RF1b:f81v.17:G005	f81v.17@RF1bG005	GROUP:RF1b:f81v.17:G006	f81v.17@RF1bG006	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E026	GDT824_JOINED	f82r	f82	LINE:f82r.2	GROUP:RF1b:f82r.2:G002	f82r.2@RF1bG002	GROUP:RF1b:f82r.2:G003	f82r.2@RF1bG003	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E027	GDT824_SPLIT	f82r	f82	LINE:f82r.21	GROUP:RF1b:f82r.21:G008	f82r.21@RF1bG008	GROUP:RF1b:f82r.21:G009	f82r.21@RF1bG009	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
