candidate_id	plant	folio	locus	token_index	surface	family	q_prefixed	expected_for_candidate
CUC_DIRECT_1	Cucurbita	f49r	f49r.1	5	shtchy	TCH	0	1
CUC_DIRECT_1	Cucurbita	f49r	f49r.1	9	kchy	KCH	0	0
CUC_DIRECT_1	Cucurbita	f49r	f49r.2	3	chotchy	TCH	0	1
CUC_DIRECT_1	Cucurbita	f49r	f49r.4	1	ksho	KSH	0	0
CUC_DIRECT_1	Cucurbita	f49r	f49r.4	3	chotshy	TSH	0	0
CUC_DIRECT_1	Cucurbita	f49r	f49r.7	3	qokchy	KCH	1	0
CUC_DIRECT_1	Cucurbita	f49r	f49r.9	3	kshey	KSH	0	0
CUC_DIRECT_1	Cucurbita	f49r	f49r.11	1	chotcheol	TCH	0	1
CUC_DIRECT_1	Cucurbita	f49r	f49r.12	3	kcho	KCH	0	0
CUC_DIRECT_1	Cucurbita	f49r	f49r.13	4	tcheol	TCH	0	1
CUC_DIRECT_1	Cucurbita	f49r	f49r.16	4	qotchody	TCH	1	1
CUC_DIRECT_1	Cucurbita	f49r	f49r.17	5	kchy	KCH	0	0
CUC_DIRECT_1	Cucurbita	f49r	f49r.17	6	qotchol	TCH	1	1
CUC_DIRECT_1	Cucurbita	f49r	f49r.18	7	chotchy	TCH	0	1
CUC_DIRECT_1	Cucurbita	f49r	f49r.19	5	chokchol	KCH	0	0
CUC_DIRECT_1	Cucurbita	f49r	f49r.20	1	qotcho	TCH	1	1
LIQ_DIRECT_2	Liquiritia	f54r	f54r.2	2	otchey	TCH	0	0
LIQ_DIRECT_2	Liquiritia	f54r	f54r.2	3	otchey	TCH	0	0
LIQ_DIRECT_2	Liquiritia	f54r	f54r.3	4	ekchody	KCH	0	1
LIQ_DIRECT_2	Liquiritia	f54r	f54r.3	9	ytchey	TCH	0	0
LIQ_DIRECT_2	Liquiritia	f54r	f54r.4	3	shokchy	KCH	0	1
LIQ_DIRECT_2	Liquiritia	f54r	f54r.6	6	kcheor	KCH	0	1
LIQ_DIRECT_2	Liquiritia	f54r	f54r.6	8	qkchol	KCH	0	1
LIQ_DIRECT_2	Liquiritia	f54r	f54r.7	4	ksheody	KSH	0	0
LIQ_DIRECT_2	Liquiritia	f54r	f54r.8	9	etchal	TCH	0	0
LIQ_DIRECT_2	Liquiritia	f54r	f54r.10	10	ytchor	TCH	0	0
LIQ_DIRECT_1	Liquiritia	f90r1	f90r1.1	3	qokchod	KCH	1	1
LIQ_DIRECT_1	Liquiritia	f90r1	f90r1.2	4	qotchor	TCH	1	0
LIQ_DIRECT_1	Liquiritia	f90r1	f90r1.4	4	qokchor	KCH	1	1
LIQ_DIRECT_1	Liquiritia	f90r1	f90r1.4	6	okchod	KCH	0	1
LIQ_DIRECT_1	Liquiritia	f90r1	f90r1.5	9	kchol	KCH	0	1
LIQ_DIRECT_1	Liquiritia	f90r1	f90r1.6	2	otchol	TCH	0	0
LIQ_DIRECT_1	Liquiritia	f90r1	f90r1.7	4	qokcha	KCH	1	1
LIQ_DIRECT_1	Liquiritia	f90r1	f90r1.9	2	qoekchy	KCH	0	1
