source_group_id	edition	block	locus	group_index	kind	raw	left_separator	right_separator	N	L	S	T
ZL3b|f77r.9|G005	ZL3b	f77r:P1	f77r.9	5	P	qopchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qopchedy⟧	⟦qopchedy⟧	⟦qopchedy⟧	⟦qopchedy⟧
ZL3b|f77r.9|G006	ZL3b	f77r:P1	f77r.9	6	P	qopchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qopchedy⟧	⟦qopchedy⟧	⟦qopchedy⟧	⟦qopchedy⟧
ZL3b|f77r.9|G007	ZL3b	f77r:P1	f77r.9	7	P	dylches	DEFINITE_SPACE	DEFINITE_SPACE	⟦dylches⟧	⟦dylches⟧	⟦dylches⟧	⟦dylches⟧
ZL3b|f77r.9|G008	ZL3b	f77r:P1	f77r.9	8	P	olkedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦olkedy⟧	⟦olkedy⟧	⟦olkedy⟧	⟦olkedy⟧
ZL3b|f77r.9|G009	ZL3b	f77r:P1	f77r.9	9	P	loly	DEFINITE_SPACE	LINE_END	⟦loly⟧	⟦loly⟧	⟦loly⟧	⟦loly⟧
ZL3b|f77r.10|G001	ZL3b	f77r:P1	f77r.10	1	P	tolchd	LINE_START	UNCERTAIN_SMALL_SPACE	⟦tolchd⟧	⟦tolchd⟧	⟦tolchd⟧	⟦tolchd⟧
ZL3b|f77r.10|G002	ZL3b	f77r:P1	f77r.10	2	P	ar	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦ar⟧	⟦ar⟧	⟦ar⟧	⟦ar⟧
ZL3b|f77r.10|G003	ZL3b	f77r:P1	f77r.10	3	P	shey	DEFINITE_SPACE	DEFINITE_SPACE	⟦shey⟧	⟦shey⟧	⟦shey⟧	⟦shey⟧
ZL3b|f77r.10|G004	ZL3b	f77r:P1	f77r.10	4	P	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	C?	zu C gehörig?	aus/von C?	zu/in C?
ZL3b|f77r.10|G005	ZL3b	f77r:P1	f77r.10	5	P	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	A?	zu A gehörig?	aus/von A?	zu/in A?
ZL3b|f77r.10|G006	ZL3b	f77r:P1	f77r.10	6	P	qokol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokol⟧	⟦qokol⟧	⟦qokol⟧	⟦qokol⟧
ZL3b|f77r.10|G007	ZL3b	f77r:P1	f77r.10	7	P	chdy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chdy⟧	⟦chdy⟧	⟦chdy⟧	⟦chdy⟧
ZL3b|f77r.10|G008	ZL3b	f77r:P1	f77r.10	8	P	qokain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
ZL3b|f77r.10|G009	ZL3b	f77r:P1	f77r.10	9	P	chetey	DEFINITE_SPACE	DEFINITE_SPACE	⟦chetey⟧	⟦chetey⟧	⟦chetey⟧	⟦chetey⟧
ZL3b|f77r.10|G010	ZL3b	f77r:P1	f77r.10	10	P	sal	DEFINITE_SPACE	LINE_END	⟦sal⟧	⟦sal⟧	⟦sal⟧	⟦sal⟧
ZL3b|f77r.11|G001	ZL3b	f77r:P1	f77r.11	1	P	qoteedy	LINE_START	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
ZL3b|f77r.11|G002	ZL3b	f77r:P1	f77r.11	2	P	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	zu D gehörig?	aus/von D?	zu/in D?
ZL3b|f77r.11|G003	ZL3b	f77r:P1	f77r.11	3	P	shedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧
ZL3b|f77r.11|G004	ZL3b	f77r:P1	f77r.11	4	P	chol	DEFINITE_SPACE	DEFINITE_SPACE	⟦chol⟧	⟦chol⟧	⟦chol⟧	⟦chol⟧
ZL3b|f77r.11|G005	ZL3b	f77r:P1	f77r.11	5	P	shedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧
ZL3b|f77r.11|G006	ZL3b	f77r:P1	f77r.11	6	P	shcthey	DEFINITE_SPACE	DEFINITE_SPACE	⟦shcthey⟧	⟦shcthey⟧	⟦shcthey⟧	⟦shcthey⟧
ZL3b|f77r.11|G007	ZL3b	f77r:P1	f77r.11	7	P	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.11|G008	ZL3b	f77r:P1	f77r.11	8	P	oteedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦oteedy⟧	⟦oteedy⟧	⟦oteedy⟧	⟦oteedy⟧
ZL3b|f77r.11|G009	ZL3b	f77r:P1	f77r.11	9	P	cham	DEFINITE_SPACE	LINE_END	⟦cham⟧	⟦cham⟧	⟦cham⟧	⟦cham⟧
ZL3b|f77r.12|G001	ZL3b	f77r:P1	f77r.12	1	P	solteedy	LINE_START	DEFINITE_SPACE	⟦solteedy⟧	⟦solteedy⟧	⟦solteedy⟧	⟦solteedy⟧
ZL3b|f77r.12|G002	ZL3b	f77r:P1	f77r.12	2	P	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
ZL3b|f77r.12|G003	ZL3b	f77r:P1	f77r.12	3	P	qodeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qodeedy⟧	⟦qodeedy⟧	⟦qodeedy⟧	⟦qodeedy⟧
ZL3b|f77r.12|G004	ZL3b	f77r:P1	f77r.12	4	P	chedaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedaiin⟧	⟦chedaiin⟧	⟦chedaiin⟧	⟦chedaiin⟧
ZL3b|f77r.12|G005	ZL3b	f77r:P1	f77r.12	5	P	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
ZL3b|f77r.12|G006	ZL3b	f77r:P1	f77r.12	6	P	shedaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦shedaiin⟧	⟦shedaiin⟧	⟦shedaiin⟧	⟦shedaiin⟧
ZL3b|f77r.12|G007	ZL3b	f77r:P1	f77r.12	7	P	she[a:o]lol	DEFINITE_SPACE	DEFINITE_SPACE	⟦she[a:o]lol⟧	⟦she[a:o]lol⟧	⟦she[a:o]lol⟧	⟦she[a:o]lol⟧
ZL3b|f77r.12|G008	ZL3b	f77r:P1	f77r.12	8	P	ched	DEFINITE_SPACE	LINE_END	⟦ched⟧	⟦ched⟧	⟦ched⟧	⟦ched⟧
ZL3b|f77r.13|G001	ZL3b	f77r:P1	f77r.13	1	P	qokeedy	LINE_START	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.13|G002	ZL3b	f77r:P1	f77r.13	2	P	qol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦qol⟧	⟦qol⟧	⟦qol⟧	⟦qol⟧
ZL3b|f77r.13|G003	ZL3b	f77r:P1	f77r.13	3	P	sheedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦sheedy⟧	⟦sheedy⟧	⟦sheedy⟧	⟦sheedy⟧
ZL3b|f77r.13|G004	ZL3b	f77r:P1	f77r.13	4	P	shol	DEFINITE_SPACE	DEFINITE_SPACE	⟦shol⟧	⟦shol⟧	⟦shol⟧	⟦shol⟧
ZL3b|f77r.13|G005	ZL3b	f77r:P1	f77r.13	5	P	tedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦tedy⟧	⟦tedy⟧	⟦tedy⟧	⟦tedy⟧
ZL3b|f77r.13|G006	ZL3b	f77r:P1	f77r.13	6	P	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
ZL3b|f77r.13|G007	ZL3b	f77r:P1	f77r.13	7	P	lsheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦lsheedy⟧	⟦lsheedy⟧	⟦lsheedy⟧	⟦lsheedy⟧
ZL3b|f77r.13|G008	ZL3b	f77r:P1	f77r.13	8	P	qokedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokedy⟧	⟦qokedy⟧	⟦qokedy⟧	⟦qokedy⟧
ZL3b|f77r.13|G009	ZL3b	f77r:P1	f77r.13	9	P	qolal	DEFINITE_SPACE	DEFINITE_SPACE	⟦qolal⟧	⟦qolal⟧	⟦qolal⟧	⟦qolal⟧
ZL3b|f77r.13|G010	ZL3b	f77r:P1	f77r.13	10	P	chedy	DEFINITE_SPACE	LINE_END	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
ZL3b|f77r.14|G001	ZL3b	f77r:P1	f77r.14	1	P	sokcheey	LINE_START	DEFINITE_SPACE	⟦sokcheey⟧	⟦sokcheey⟧	⟦sokcheey⟧	⟦sokcheey⟧
ZL3b|f77r.14|G002	ZL3b	f77r:P1	f77r.14	2	P	sain	DEFINITE_SPACE	DEFINITE_SPACE	⟦sain⟧	⟦sain⟧	⟦sain⟧	⟦sain⟧
ZL3b|f77r.14|G003	ZL3b	f77r:P1	f77r.14	3	P	sheeol	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheeol⟧	⟦sheeol⟧	⟦sheeol⟧	⟦sheeol⟧
ZL3b|f77r.14|G004	ZL3b	f77r:P1	f77r.14	4	P	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
ZL3b|f77r.14|G005	ZL3b	f77r:P1	f77r.14	5	P	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	zu D gehörig?	aus/von D?	zu/in D?
ZL3b|f77r.14|G006	ZL3b	f77r:P1	f77r.14	6	P	shedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧
ZL3b|f77r.14|G007	ZL3b	f77r:P1	f77r.14	7	P	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.14|G008	ZL3b	f77r:P1	f77r.14	8	P	qotedy	DEFINITE_SPACE	LINE_END	A?	zu A gehörig?	aus/von A?	zu/in A?
ZL3b|f77r.15|G001	ZL3b	f77r:P1	f77r.15	1	P	qokeedy	LINE_START	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.15|G002	ZL3b	f77r:P1	f77r.15	2	P	shedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧
ZL3b|f77r.15|G003	ZL3b	f77r:P1	f77r.15	3	P	qotol	DEFINITE_SPACE	DEFINITE_SPACE	B?	zu B gehörig?	aus/von B?	zu/in B?
ZL3b|f77r.15|G004	ZL3b	f77r:P1	f77r.15	4	P	shedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧
ZL3b|f77r.15|G005	ZL3b	f77r:P1	f77r.15	5	P	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	zu D gehörig?	aus/von D?	zu/in D?
ZL3b|f77r.15|G006	ZL3b	f77r:P1	f77r.15	6	P	sheety	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheety⟧	⟦sheety⟧	⟦sheety⟧	⟦sheety⟧
ZL3b|f77r.15|G007	ZL3b	f77r:P1	f77r.15	7	P	qokeed	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦qokeed⟧	⟦qokeed⟧	⟦qokeed⟧	⟦qokeed⟧
ZL3b|f77r.15|G008	ZL3b	f77r:P1	f77r.15	8	P	y	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦y⟧	⟦y⟧	⟦y⟧	⟦y⟧
ZL3b|f77r.15|G009	ZL3b	f77r:P1	f77r.15	9	P	lchedy	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦lchedy⟧	⟦lchedy⟧	⟦lchedy⟧	⟦lchedy⟧
ZL3b|f77r.15|G010	ZL3b	f77r:P1	f77r.15	10	P	lol	UNCERTAIN_SMALL_SPACE	LINE_END	⟦lol⟧	⟦lol⟧	⟦lol⟧	⟦lol⟧
ZL3b|f77r.16|G001	ZL3b	f77r:P1	f77r.16	1	P	sshedy	LINE_START	DEFINITE_SPACE	⟦sshedy⟧	⟦sshedy⟧	⟦sshedy⟧	⟦sshedy⟧
ZL3b|f77r.16|G002	ZL3b	f77r:P1	f77r.16	2	P	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	C?	zu C gehörig?	aus/von C?	zu/in C?
ZL3b|f77r.16|G003	ZL3b	f77r:P1	f77r.16	3	P	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
ZL3b|f77r.16|G004	ZL3b	f77r:P1	f77r.16	4	P	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	zu D gehörig?	aus/von D?	zu/in D?
ZL3b|f77r.16|G005	ZL3b	f77r:P1	f77r.16	5	P	shedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧
ZL3b|f77r.16|G006	ZL3b	f77r:P1	f77r.16	6	P	qolcheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qolcheedy⟧	⟦qolcheedy⟧	⟦qolcheedy⟧	⟦qolcheedy⟧
ZL3b|f77r.16|G007	ZL3b	f77r:P1	f77r.16	7	P	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.16|G008	ZL3b	f77r:P1	f77r.16	8	P	lol	DEFINITE_SPACE	LINE_END	⟦lol⟧	⟦lol⟧	⟦lol⟧	⟦lol⟧
ZL3b|f77r.17|G001	ZL3b	f77r:P1	f77r.17	1	P	qoteedy	LINE_START	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
ZL3b|f77r.17|G002	ZL3b	f77r:P1	f77r.17	2	P	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
ZL3b|f77r.17|G003	ZL3b	f77r:P1	f77r.17	3	P	qokedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokedy⟧	⟦qokedy⟧	⟦qokedy⟧	⟦qokedy⟧
ZL3b|f77r.17|G004	ZL3b	f77r:P1	f77r.17	4	P	sheed	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheed⟧	⟦sheed⟧	⟦sheed⟧	⟦sheed⟧
ZL3b|f77r.17|G005	ZL3b	f77r:P1	f77r.17	5	P	qeey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qeey⟧	⟦qeey⟧	⟦qeey⟧	⟦qeey⟧
ZL3b|f77r.17|G006	ZL3b	f77r:P1	f77r.17	6	P	saiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦saiin⟧	⟦saiin⟧	⟦saiin⟧	⟦saiin⟧
ZL3b|f77r.17|G007	ZL3b	f77r:P1	f77r.17	7	P	sheety	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheety⟧	⟦sheety⟧	⟦sheety⟧	⟦sheety⟧
ZL3b|f77r.17|G008	ZL3b	f77r:P1	f77r.17	8	P	qokeedy	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.17|G009	ZL3b	f77r:P1	f77r.17	9	P	lol	UNCERTAIN_SMALL_SPACE	LINE_END	⟦lol⟧	⟦lol⟧	⟦lol⟧	⟦lol⟧
ZL3b|f77r.18|G001	ZL3b	f77r:P1	f77r.18	1	P	daiin	LINE_START	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
ZL3b|f77r.18|G002	ZL3b	f77r:P1	f77r.18	2	P	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheedy⟧	⟦cheedy⟧	⟦cheedy⟧	⟦cheedy⟧
ZL3b|f77r.18|G003	ZL3b	f77r:P1	f77r.18	3	P	lshey	DEFINITE_SPACE	DEFINITE_SPACE	⟦lshey⟧	⟦lshey⟧	⟦lshey⟧	⟦lshey⟧
ZL3b|f77r.18|G004	ZL3b	f77r:P1	f77r.18	4	P	qo	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦qo⟧	⟦qo⟧	⟦qo⟧	⟦qo⟧
ZL3b|f77r.18|G005	ZL3b	f77r:P1	f77r.18	5	P	l	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	⟦l⟧	⟦l⟧	⟦l⟧	⟦l⟧
ZL3b|f77r.18|G006	ZL3b	f77r:P1	f77r.18	6	P	or	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦or⟧	⟦or⟧	⟦or⟧	⟦or⟧
ZL3b|f77r.18|G007	ZL3b	f77r:P1	f77r.18	7	P	chees	DEFINITE_SPACE	DEFINITE_SPACE	⟦chees⟧	⟦chees⟧	⟦chees⟧	⟦chees⟧
ZL3b|f77r.18|G008	ZL3b	f77r:P1	f77r.18	8	P	sheckhedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheckhedy⟧	⟦sheckhedy⟧	⟦sheckhedy⟧	⟦sheckhedy⟧
ZL3b|f77r.18|G009	ZL3b	f77r:P1	f77r.18	9	P	qol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qol⟧	⟦qol⟧	⟦qol⟧	⟦qol⟧
ZL3b|f77r.18|G010	ZL3b	f77r:P1	f77r.18	10	P	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheedy⟧	⟦cheedy⟧	⟦cheedy⟧	⟦cheedy⟧
ZL3b|f77r.18|G011	ZL3b	f77r:P1	f77r.18	11	P	qotaiin	DEFINITE_SPACE	LINE_END	C?	zu C gehörig?	aus/von C?	zu/in C?
ZL3b|f77r.19|G001	ZL3b	f77r:P1	f77r.19	1	P	qokeedy	LINE_START	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.19|G002	ZL3b	f77r:P1	f77r.19	2	P	lchey	DEFINITE_SPACE	DEFINITE_SPACE	⟦lchey⟧	⟦lchey⟧	⟦lchey⟧	⟦lchey⟧
ZL3b|f77r.19|G003	ZL3b	f77r:P1	f77r.19	3	P	lsheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦lsheey⟧	⟦lsheey⟧	⟦lsheey⟧	⟦lsheey⟧
ZL3b|f77r.19|G004	ZL3b	f77r:P1	f77r.19	4	P	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.19|G005	ZL3b	f77r:P1	f77r.19	5	P	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.19|G006	ZL3b	f77r:P1	f77r.19	6	P	qokar	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokar⟧	⟦qokar⟧	⟦qokar⟧	⟦qokar⟧
ZL3b|f77r.19|G007	ZL3b	f77r:P1	f77r.19	7	P	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeey⟧	⟦qokeey⟧	⟦qokeey⟧	⟦qokeey⟧
ZL3b|f77r.19|G008	ZL3b	f77r:P1	f77r.19	8	P	laiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦laiin⟧	⟦laiin⟧	⟦laiin⟧	⟦laiin⟧
ZL3b|f77r.19|G009	ZL3b	f77r:P1	f77r.19	9	P	chey	DEFINITE_SPACE	LINE_END	⟦chey⟧	⟦chey⟧	⟦chey⟧	⟦chey⟧
ZL3b|f77r.20|G001	ZL3b	f77r:P1	f77r.20	1	P	qotain	LINE_START	DEFINITE_SPACE	⟦qotain⟧	⟦qotain⟧	⟦qotain⟧	⟦qotain⟧
ZL3b|f77r.20|G002	ZL3b	f77r:P1	f77r.20	2	P	sheal	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheal⟧	⟦sheal⟧	⟦sheal⟧	⟦sheal⟧
ZL3b|f77r.20|G003	ZL3b	f77r:P1	f77r.20	3	P	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.20|G004	ZL3b	f77r:P1	f77r.20	4	P	qoteey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoteey⟧	⟦qoteey⟧	⟦qoteey⟧	⟦qoteey⟧
ZL3b|f77r.20|G005	ZL3b	f77r:P1	f77r.20	5	P	qokain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
ZL3b|f77r.20|G006	ZL3b	f77r:P1	f77r.20	6	P	sheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheey⟧	⟦sheey⟧	⟦sheey⟧	⟦sheey⟧
ZL3b|f77r.20|G007	ZL3b	f77r:P1	f77r.20	7	P	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	A?	zu A gehörig?	aus/von A?	zu/in A?
ZL3b|f77r.20|G008	ZL3b	f77r:P1	f77r.20	8	P	dalchedy	DEFINITE_SPACE	LINE_END	⟦dalchedy⟧	⟦dalchedy⟧	⟦dalchedy⟧	⟦dalchedy⟧
ZL3b|f77r.21|G001	ZL3b	f77r:P1	f77r.21	1	P	chedaiin	LINE_START	DEFINITE_SPACE	⟦chedaiin⟧	⟦chedaiin⟧	⟦chedaiin⟧	⟦chedaiin⟧
ZL3b|f77r.21|G002	ZL3b	f77r:P1	f77r.21	2	P	shedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧
ZL3b|f77r.21|G003	ZL3b	f77r:P1	f77r.21	3	P	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.21|G004	ZL3b	f77r:P1	f77r.21	4	P	qokedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokedy⟧	⟦qokedy⟧	⟦qokedy⟧	⟦qokedy⟧
ZL3b|f77r.21|G005	ZL3b	f77r:P1	f77r.21	5	P	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeey⟧	⟦qokeey⟧	⟦qokeey⟧	⟦qokeey⟧
ZL3b|f77r.21|G006	ZL3b	f77r:P1	f77r.21	6	P	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
ZL3b|f77r.21|G007	ZL3b	f77r:P1	f77r.21	7	P	shear	DEFINITE_SPACE	DEFINITE_SPACE	⟦shear⟧	⟦shear⟧	⟦shear⟧	⟦shear⟧
ZL3b|f77r.21|G008	ZL3b	f77r:P1	f77r.21	8	P	olaiiny	DEFINITE_SPACE	LINE_END	⟦olaiiny⟧	⟦olaiiny⟧	⟦olaiiny⟧	⟦olaiiny⟧
ZL3b|f77r.22|G001	ZL3b	f77r:P1	f77r.22	1	P	qoteedy	LINE_START	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
ZL3b|f77r.22|G002	ZL3b	f77r:P1	f77r.22	2	P	al	DEFINITE_SPACE	DEFINITE_SPACE	⟦al⟧	⟦al⟧	⟦al⟧	⟦al⟧
ZL3b|f77r.22|G003	ZL3b	f77r:P1	f77r.22	3	P	lchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦lchedy⟧	⟦lchedy⟧	⟦lchedy⟧	⟦lchedy⟧
ZL3b|f77r.22|G004	ZL3b	f77r:P1	f77r.22	4	P	r	DEFINITE_SPACE	DEFINITE_SPACE	⟦r⟧	⟦r⟧	⟦r⟧	⟦r⟧
ZL3b|f77r.22|G005	ZL3b	f77r:P1	f77r.22	5	P	oin	DEFINITE_SPACE	DEFINITE_SPACE	⟦oin⟧	⟦oin⟧	⟦oin⟧	⟦oin⟧
ZL3b|f77r.22|G006	ZL3b	f77r:P1	f77r.22	6	P	chy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chy⟧	⟦chy⟧	⟦chy⟧	⟦chy⟧
