candidate_surface	neighbor_surface	direct_contacts	contact_pages	contact_loci	side_counts	neighbor_status_counts	global_reader_exact_occurrences	global_reader_exact_pages	current_semantic_candidate_de	semantic_sources	relation_identity	component_export_credit
ckhy	oain	1	1	1	L:1	ELIGIBLE:1	10	9	zwei Teile Ansatz	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ckhy	okain	1	1	1	L:1	ELIGIBLE:1	112	43	heißer Ansatz, Grad II	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ckhy	okol	1	1	1	R:1	ELIGIBLE:1	50	39	heißer Ansatzstoff	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ckhy	olchear	1	1	1	R:1	ELIGIBLE:1	1	1	[olchear:?]	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ckhy	oldeey	1	1	1	L:1	ELIGIBLE:1	1	1	[oldeey:?]	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ckhy	or	1	1	1	L:1	ELIGIBLE:1	235	96	Drogenportion	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ckhy	qoair	1	1	1	L:1	ELIGIBLE:1	2	2	[qoair:?]	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ckhy	qotar	1	1	1	L:1	ELIGIBLE:1	53	34	kalter Drogenanteil I	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ckhy	r	1	1	1	R:1	ELIGIBLE:1	57	46	Wurzel	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ckhy	saiin	1	1	1	L:1	ELIGIBLE:1	89	55	drei Drachmen	GDT760_AMOUNT_FAMILY	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ckhy	sheeody	1	1	1	R:1	ELIGIBLE:1	2	2	[sheeody:?]	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ckhy	sheo	1	1	1	R:1	STATE:1	28	24	Feuchtzubereitung	GDT762_STATE_PAIR_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ckhy	sheor	1	1	1	L:1	STATE:1	31	25	feuchter Drogenteil	GDT762_STATE_PAIR_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ckhy	shockho	1	1	1	L:1	ELIGIBLE:1	1	1	[shockho:?]	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ckhy	shor	1	1	1	L:1	ELIGIBLE:1	77	51	Blüte / Fruchtstand	GDT761_CARRIER_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ckhy	tchor	1	1	1	R:1	ELIGIBLE:1	17	15	kalt-trockene Drogenportion	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ckhy	ykchody	1	1	1	L:1	ELIGIBLE:1	3	3	[ykchody:?]	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ckhy	ytor	1	1	1	L:1	ELIGIBLE:1	12	12	[ytor:?]	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	aiin	14	13	14	L:5|R:9	ELIGIBLE:14	338	89	Menge III	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	ol	14	5	7	L:7|R:7	CANDIDATE:14	376	98	Ansatz-/Trägerfeld; genaue Stoffart offen	GDT683_GDT685_GDT711_CANDIDATE_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	chedy	11	9	11	L:3|R:8	STATE:11	296	63	mittlere Trockenstufe erreicht	GDT762_STATE_PAIR_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	chey	11	9	11	L:5|R:6	STATE:11	282	92	trocken in der Mitte des Grades	GDT762_STATE_PAIR_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	daiin	11	10	10	L:4|R:7	ELIGIBLE:11	602	163	Grad-/Maßwert III || Menge/Portion III || Qualitätsgrad III	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	shedy	11	8	11	L:3|R:8	STATE:11	219	58	mittlere Feuchtstufe erreicht	GDT762_STATE_PAIR_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	cheey	9	7	9	L:1|R:8	STATE:9	137	59	trocken; genaue Funktion offen	GDT762_STATE_PAIR_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	sheey	9	9	9	L:1|R:8	STATE:9	105	59	feucht, Endstufe	GDT762_STATE_PAIR_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	okaiin	8	8	8	L:3|R:5	ELIGIBLE:8	177	81	heißer Ansatz, Grad III	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	qokaiin	8	8	8	L:7|R:1	ELIGIBLE:8	241	64	heiß/warm; genaue Funktion und Identität offen	GDT749_POST_G734_OVERRIDE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	qokain	8	5	8	L:8	ELIGIBLE:8	256	44	heiß, Grad II	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	r	8	8	8	L:5|R:3	ELIGIBLE:8	57	46	Wurzel	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	chol	7	7	7	L:5|R:2	STATE:7	303	121	trocken	GDT762_STATE_PAIR_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	or	7	6	6	L:3|R:4	ELIGIBLE:7	235	96	Drogenportion	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	s	7	7	7	L:1|R:6	ELIGIBLE:7	154	88	je	GDT758_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	ain	6	5	6	L:5|R:1	ELIGIBLE:6	67	34	Menge-/Klassenwert II	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	kaiin	6	6	6	L:1|R:5	ELIGIBLE:6	44	30	heiß, Grad III	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	ar	5	5	5	L:3|R:2	ELIGIBLE:5	242	78	Anteil	GDT758_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	cheol	5	4	5	L:2|R:3	STATE:5	118	65	trockenes Material	GDT762_STATE_PAIR_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	dain	5	4	4	L:3|R:2	ELIGIBLE:5	149	76	Grad-/Maßwert II || Qualitätsgrad II	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	dar	5	5	5	L:3|R:2	ELIGIBLE:5	195	99	abgemessener Anteil I	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	otaiin	5	5	5	L:4|R:1	ELIGIBLE:5	128	56	kalter Ansatz, Grad III	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	qokar	5	4	5	L:4|R:1	ELIGIBLE:5	132	59	heißer Drogenanteil I	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	qokeey	5	5	5	L:4|R:1	ELIGIBLE:5	264	67	heiß am Ende des Grades	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	shey	5	5	5	L:3|R:2	STATE:5	179	69	feucht in der Mitte des Grades	GDT762_STATE_PAIR_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	al	4	4	4	L:2|R:2	ELIGIBLE:4	167	55	Material I	GDT712_GDT734_POST_G734_OVERRIDE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	cheedy	4	4	4	R:4	STATE:4	39	22	trocken am Ende des Grades, abgeschlossen	GDT762_STATE_PAIR_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	cheor	4	4	4	L:2|R:2	STATE:4	56	38	trockener Drogenteil	GDT762_STATE_PAIR_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	oiin	4	4	4	L:1|R:3	ELIGIBLE:4	15	12	Zubereitungsform III	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	olaiin	4	4	4	R:4	ELIGIBLE:4	32	29	drei Portionen Drogenstoff	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	olkaiin	4	4	4	L:3|R:1	ELIGIBLE:4	25	22	heiß; Wert III	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	qokal	4	4	4	L:4	ELIGIBLE:4	158	50	heißes Material I, Anfangsstufe	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	qol	4	4	4	L:4	ELIGIBLE:4	124	31	Drogenstoff zugeben	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	sain	4	4	4	L:4	ELIGIBLE:4	53	30	zwei Drachmen	GDT760_AMOUNT_FAMILY	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	chdy	3	3	3	R:3	STATE:3	89	47	trockene Anfangsstufe erreicht	GDT762_STATE_PAIR_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	cheal	3	3	3	L:1|R:2	ELIGIBLE:3	25	12	Rohstoffklasse I, trocken in der Gradmitte	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	checkhy	3	3	3	L:1|R:2	ELIGIBLE:3	43	30	trockene Mischung, Anfangsstufe	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	chedar	3	2	2	L:1|R:2	ELIGIBLE:3	16	11	abgemessene Trockenfraktion I, Mittelstufe	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	cheeor	3	3	3	L:2|R:1	ELIGIBLE:3	11	11	eine Portion vollständig getrocknete Droge	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	chl	3	2	2	L:2|R:1	ELIGIBLE:3	24	18	trocknen	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	chor	3	3	3	L:2|R:1	ELIGIBLE:3	176	94	Blüten-/Samenstand	GDT761_CARRIER_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	chy	3	3	3	R:3	STATE:3	114	74	trocken am Anfang des Grades	GDT762_STATE_PAIR_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	dol	3	3	3	L:2|R:1	ELIGIBLE:3	64	50	Materialmaß	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	dy	3	3	3	L:1|R:2	ELIGIBLE:3	149	91	Qualitäts-/Wertfeld geschlossen	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	kain	3	3	3	R:3	ELIGIBLE:3	36	24	heiß, Grad II	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	lor	3	2	3	L:2|R:1	ELIGIBLE:3	30	22	H4-Ganzform im Feld „Teil- oder Portionsträger“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	oaiin	3	3	3	L:2|R:1	ELIGIBLE:3	17	14	drei Ansatzportionen	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	okar	3	3	3	L:3	ELIGIBLE:3	91	47	Anteil I des heißen Ansatzes	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	olkain	3	3	3	L:2|R:1	ELIGIBLE:3	30	13	heißes Drogenmaterial, Grad II	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	olor	3	3	3	L:1|R:2	ELIGIBLE:3	22	15	Zutat	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	otal	3	3	3	L:3	ELIGIBLE:3	109	53	Material I im kalten Anfangsansatz	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	oteedy	3	3	3	L:1|R:2	ELIGIBLE:3	66	32	kalter Ansatz am Ende des Grades	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	oteey	3	3	3	L:3	ELIGIBLE:3	90	40	kalter Ansatz am Ende des Grades	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	otol	3	2	3	L:1|R:2	ELIGIBLE:3	56	47	kaltes Zubereitungsgut	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	qokedy	3	3	3	L:3	ELIGIBLE:3	164	45	heiße Mittelstufe erreicht	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	qoky	3	3	3	L:1|R:2	ELIGIBLE:3	125	64	heiß am Anfang des Grades	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	taiin	3	3	3	L:3	ELIGIBLE:3	38	28	kalt, Grad III	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	aiiin	2	2	2	L:2	ELIGIBLE:2	39	25	Wert IV	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	chaiin	2	2	2	L:1|R:1	ELIGIBLE:2	42	32	trocken, Grad III	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	char	2	2	2	R:2	ELIGIBLE:2	55	40	trockener Anteil I	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	chear	2	2	2	L:2	ELIGIBLE:2	38	23	trockener Anteil I	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	cheeky	2	2	2	R:2	ELIGIBLE:2	22	21	trocken am Gradende, dann heiß am Gradanfang	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	cheky	2	1	1	L:1|R:1	ELIGIBLE:2	50	39	bis zur mittleren Trockenstufe, dann leicht erhitzen	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	chs	2	1	1	L:1|R:1	ELIGIBLE:2	11	10	trockene Grundform	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	dal	2	2	2	L:1|R:1	ELIGIBLE:2	147	77	Rohstoff I, abgemessen	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	dam	2	2	2	R:2	ELIGIBLE:2	37	33	abgemessenes Maß I	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	kar	2	2	2	L:1|R:1	ELIGIBLE:2	42	32	heiße Drogenfraktion I	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	keedy	2	2	2	L:1|R:1	ELIGIBLE:2	22	16	heiß am Ende des Grades, abgeschlossen	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	keeol	2	2	2	R:2	ELIGIBLE:2	6	6	stark erhitzter Drogenstoff	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	kor	2	2	2	R:2	ELIGIBLE:2	13	13	heiße Portion	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	lchedy	2	1	2	R:2	ELIGIBLE:2	75	31	H4-Ganzform im Feld „getrocknetes Ergebnis, Form I“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	lcheol	2	2	2	L:1|R:1	ELIGIBLE:2	8	7	[lcheol:?]	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	okain	2	2	2	L:2	ELIGIBLE:2	112	43	heißer Ansatz, Grad II	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	okeey	2	2	2	L:1|R:1	ELIGIBLE:2	116	44	heiß an der End-/Vollstufe; Trägerrolle offen	GDT752_POST_G734_OVERRIDE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	oky	2	2	2	L:1|R:1	ELIGIBLE:2	80	62	erste Wärmestufe	GDT758_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	olkeey	2	2	2	L:1|R:1	ELIGIBLE:2	32	22	Holzansatz vollständig erhitzt	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	ols	2	2	2	L:1|R:1	ELIGIBLE:2	12	12	abgeseihtes Endprodukt	GDT758_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	oly	2	2	2	R:2	ELIGIBLE:2	48	30	abseihen	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	otain	2	2	2	L:2	ELIGIBLE:2	88	42	kalter Ansatz, Grad II	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	otar	2	2	2	L:2	ELIGIBLE:2	110	55	kalter Zubereitungsanteil I	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	qotar	2	2	2	L:2	ELIGIBLE:2	53	34	kalter Drogenanteil I	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	saiin	2	2	2	L:2	ELIGIBLE:2	89	55	drei Drachmen	GDT760_AMOUNT_FAMILY	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	sar	2	2	2	L:2	ELIGIBLE:2	45	33	H2-Ganzform im Feld „Teil- oder Fraktionsstufe I“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	sheedy	2	2	2	R:2	STATE:2	41	29	feucht am Ende des Grades	GDT762_STATE_PAIR_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	sheeol	2	2	2	L:1|R:1	ELIGIBLE:2	9	7	[sheeol:?]	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	sheol	2	2	2	R:2	STATE:2	71	43	feuchtes Material	GDT762_STATE_PAIR_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	sho	2	2	2	L:1|R:1	STATE:2	93	59	feuchter Ansatz	GDT762_STATE_PAIR_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	tedy	2	2	2	L:1|R:1	ELIGIBLE:2	16	15	kalt in der Mitte des Grades, abgeschlossen	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	tey	2	2	2	R:2	ELIGIBLE:2	7	7	kalt in der Mitte des Grades	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	ydaiin	2	2	2	R:2	ELIGIBLE:2	14	14	Bezugswert III	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	alkain	1	1	1	L:1	ELIGIBLE:1	6	5	[alkain:?]	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	am	1	1	1	L:1	ELIGIBLE:1	53	34	Maß I	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	chckhey	1	1	1	L:1	ELIGIBLE:1	25	23	Arzneikompositum: trocken, Gradmitte	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	chckhy	1	1	1	R:1	ELIGIBLE:1	115	66	trockene Mischung, Anfangsstufe	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	chcphy	1	1	1	R:1	ELIGIBLE:1	9	9	trockene Mischung	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	chcthy	1	1	1	R:1	ELIGIBLE:1	69	50	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	chealor	1	1	1	R:1	ELIGIBLE:1	1	1	[chealor:?]	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	chedaiin	1	1	1	R:1	ELIGIBLE:1	17	11	abgemessene Trockenmenge III, Mittelstufe	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	chedain	1	1	1	L:1	ELIGIBLE:1	13	9	zwei Portionen bis zur Mittelstufe getrockneter Droge	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	chedol	1	1	1	R:1	ELIGIBLE:1	4	4	Drogenstoff bis zur Mittelstufe trocknen und abmessen	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	chedor	1	1	1	R:1	ELIGIBLE:1	2	2	[chedor:?]	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	cheed	1	1	1	L:1	ELIGIBLE:1	2	2	[cheed:?]	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
