candidate_occurrence_id	page	physical_folio	locus	line_number	section	language	hand	paragraph_start_line	paragraph_end_line	candidate_surface	candidate_ordinal	line_token_count	candidate_line_position	prior_working_candidate_de	prior_role	prior_confidence	written_line_eva	l2_ordinal	l2_surface	l2_status	l2_axes	l2_semantic_candidate_de	l2_semantic_source	l2_unknown_cell	l1_ordinal	l1_surface	l1_status	l1_axes	l1_semantic_candidate_de	l1_semantic_source	l1_unknown_cell	r1_ordinal	r1_surface	r1_status	r1_axes	r1_semantic_candidate_de	r1_semantic_source	r1_unknown_cell	r2_ordinal	r2_surface	r2_status	r2_axes	r2_semantic_candidate_de	r2_semantic_source	r2_unknown_cell
G762-OL-010	f103r	f103	f103r.28	28	S	B	3	0	0	ol	9	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	deshedy qokeeey dalkain okaiin chedy qokeey otain ain ol cheey lkeedy	7	otain	ELIGIBLE	NONE	kalter Ansatz, Grad II	GDT734_COMPLETE_WHOLE	0	8	ain	ELIGIBLE	NONE	Menge-/Klassenwert II	GDT734_CELL	0	10	cheey	STATE	NONE	trocken; genaue Funktion offen	GDT762_STATE_PAIR_PRIOR	0	11	lkeedy	ELIGIBLE	NONE	Drogenholz, heiß am Gradende, abgeschlossen	GDT734_COMPLETE_WHOLE	0
G762-OL-011	f103r	f103	f103r.43	43	S	B	3	1	0	ol	3	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	tar cheal ol sheey qotal sheal qokal sheedy okeshedy shokey qokaiin	1	tar	ELIGIBLE	NONE	kalter Drogenanteil I	GDT734_COMPLETE_WHOLE	0	2	cheal	ELIGIBLE	DRY|MATERIAL|MIDDLE_STAGE	Rohstoffklasse I, trocken in der Gradmitte	GDT734_COMPLETE_WHOLE	0	4	sheey	STATE	NONE	feucht, Endstufe	GDT762_STATE_PAIR_PRIOR	0	5	qotal	ELIGIBLE	COLD|MATERIAL|BEGIN_STAGE	Rohstoffklasse I, kalt am Gradanfang	GDT734_COMPLETE_WHOLE	0
G762-OL-012	f103r	f103	f103r.46	46	S	B	3	0	0	ol	9	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	chol keey qokeey cheol chorol shedy qokeey qokeey ol loiin chedan	7	qokeey	ELIGIBLE	HOT|END_STAGE	heiß am Ende des Grades	GDT734_COMPLETE_WHOLE	0	8	qokeey	ELIGIBLE	HOT|END_STAGE	heiß am Ende des Grades	GDT734_COMPLETE_WHOLE	0	10	loiin	NONEXACT	NONE	H4-Ganzform im Feld „Zubereitungsform III“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	0	11	chedan	NONEXACT	NONE	[chedan:?]	GDT734_CELL	1
G762-OL-013	f103v	f103	f103v.4	4	S	B	3	0	1	ol	6	8	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	y cheey qokeey okeey lkees ol qoteedy ykeedy	4	okeey	ELIGIBLE	NONE	heiß an der End-/Vollstufe; Trägerrolle offen	GDT752_POST_G734_OVERRIDE	0	5	lkees	ELIGIBLE	NONE	stark erhitzte Holzdroge, Endstufe	GDT734_COMPLETE_WHOLE	0	7	qoteedy	NONEXACT	NONE	kalt am Ende des Grades, abgeschlossen	GDT734_COMPLETE_WHOLE	0	8	ykeedy	ELIGIBLE	HOT|CLOSE|END_STAGE	Eintrag: heiß am Gradende, abgeschlossen	GDT734_COMPLETE_WHOLE	0
G762-OL-014	f103v	f103	f103v.7	7	S	B	3	0	0	ol	11	12	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	daiin shey chol chey oteey lkeeor okaiin shedy shedy qokaiin ol chedydy	9	shedy	STATE	NONE	mittlere Feuchtstufe erreicht	GDT762_STATE_PAIR_PRIOR	0	10	qokaiin	ELIGIBLE	NONE	heiß/warm; genaue Funktion und Identität offen	GDT749_POST_G734_OVERRIDE	0	12	chedydy	NONEXACT	NONE	[chedydy:?]	GDT734_CELL	1	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1
G762-OL-015	f103v	f103	f103v.9	9	S	B	3	1	0	ol	10	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	pchal shal shorchdy okeor okaiin shedy pchedy qotchedy qotar ol lkar	8	qotchedy	ELIGIBLE	NONE	kalt-trockene Mittelstufe erreicht	GDT734_COMPLETE_WHOLE	0	9	qotar	ELIGIBLE	NONE	kalter Drogenanteil I	GDT734_COMPLETE_WHOLE	0	11	lkar	SUSPECT	NONE	QUARANTINED_SOURCE_COMPOSITION	GDT754_GDT737_GDT738_COMBINED_QUARANTINE	0	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1
G762-OL-016	f103v	f103	f103v.17	17	S	B	3	1	0	ol	8	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	qokeedy chedy qoteey oteedy lkedy shedy qokal ol char otal opchedy	6	shedy	STATE	NONE	mittlere Feuchtstufe erreicht	GDT762_STATE_PAIR_PRIOR	0	7	qokal	ELIGIBLE	NONE	heißes Material I, Anfangsstufe	GDT734_COMPLETE_WHOLE	0	9	char	ELIGIBLE	NONE	trockener Anteil I	GDT734_COMPLETE_WHOLE	0	10	otal	ELIGIBLE	NONE	Material I im kalten Anfangsansatz	GDT734_COMPLETE_WHOLE	0
G762-OL-017	f103v	f103	f103v.34	34	S	B	3	0	0	ol	3	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	daiin sheey ol chey qok shey qokaiin checkhy otedy lshey lchdy	1	daiin	ELIGIBLE	NONE	Grad-/Maßwert III	GDT734_CELL	0	2	sheey	STATE	NONE	feucht, Endstufe	GDT762_STATE_PAIR_PRIOR	0	4	chey	STATE	NONE	trocken in der Mitte des Grades	GDT762_STATE_PAIR_PRIOR	0	5	qok	NONEXACT	NONE	heiß und bis zur mittleren Einweichstufe	GDT734_CELL	0
G762-OL-018	f103v	f103	f103v.37	37	S	B	3	1	0	ol	3	9	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	olshey qokain ol shey qokeshe lsheok shdy qcphey chetydar	1	olshey	NONEXACT	NONE	eingeweichte Drogenbasis, Mittelstufe	GDT734_COMPLETE_WHOLE	0	2	qokain	ELIGIBLE	NONE	heiß, Grad II	GDT734_COMPLETE_WHOLE	0	4	shey	STATE	NONE	feucht in der Mitte des Grades	GDT762_STATE_PAIR_PRIOR	0	5	qokeshe	ELIGIBLE	NONE	[qokeshe:?]	GDT734_CELL	1
G762-OL-019	f103v	f103	f103v.38	38	S	B	3	0	1	ol	4	8	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	oteey l chees ol chey chey chol keechy	2	l	NONEXACT	NONE	Holzdroge in der gebundenen Anschlussform	GDT734_CELL	0	3	chees	NONEXACT	NONE	vollständig getrocknete Kräutermischung	GDT734_COMPLETE_WHOLE	0	5	chey	STATE	NONE	trocken in der Mitte des Grades	GDT762_STATE_PAIR_PRIOR	0	6	chey	STATE	NONE	trocken in der Mitte des Grades	GDT762_STATE_PAIR_PRIOR	0
G762-OL-020	f103v	f103	f103v.40	40	S	B	3	0	0	ol	5	10	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	yteey sheal shey qoain ol keey qokaiin shckhy lchedy rain	3	shey	STATE	NONE	feucht in der Mitte des Grades	GDT762_STATE_PAIR_PRIOR	0	4	qoain	ELIGIBLE	PART	nimm zwei Teile	GDT734_COMPLETE_WHOLE	0	6	keey	ELIGIBLE	NONE	heiß am Ende des Grades	GDT734_COMPLETE_WHOLE	0	7	qokaiin	NONEXACT	NONE	heiß/warm; genaue Funktion und Identität offen	GDT749_POST_G734_OVERRIDE	0
G762-OL-021	f103v	f103	f103v.45	45	S	B	3	0	0	ol	2	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	okey ol cheey lcheey lkain shckhy sheckhy or ain otar oly	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	1	okey	ELIGIBLE	HOT|PREPARATION|MIDDLE_STAGE	heißer Ansatz in der Mitte des Grades	GDT734_COMPLETE_WHOLE	0	3	cheey	STATE	NONE	trocken; genaue Funktion offen	GDT762_STATE_PAIR_PRIOR	0	4	lcheey	ELIGIBLE	NONE	H4-Ganzform im Feld „trockene Form II“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	0
G762-OL-022	f104r	f104	f104r.5	5	S	B	3	1	0	ol	4	12	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	kchdal qotaiin qoshedy ol chl ol cheday al lod pchdair opchdy qod	2	qotaiin	ELIGIBLE	NONE	kalt; Wert III	GDT734_COMPLETE_WHOLE	0	3	qoshedy	NONEXACT	NONE	[qoshedy:?]	GDT734_CELL	1	5	chl	ELIGIBLE	DRY|PROCESS	trocknen	GDT734_COMPLETE_WHOLE	0	6	ol	CANDIDATE	NONE	Ansatz-/Trägerfeld; genaue Stoffart offen	GDT683_GDT685_GDT711_CANDIDATE_PRIOR	0
G762-OL-023	f104r	f104	f104r.5	5	S	B	3	1	0	ol	6	12	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	kchdal qotaiin qoshedy ol chl ol cheday al lod pchdair opchdy qod	4	ol	CANDIDATE	NONE	Ansatz-/Trägerfeld; genaue Stoffart offen	GDT683_GDT685_GDT711_CANDIDATE_PRIOR	0	5	chl	ELIGIBLE	DRY|PROCESS	trocknen	GDT734_COMPLETE_WHOLE	0	7	cheday	NONEXACT	NONE	[cheday:?]	GDT734_CELL	1	8	al	ELIGIBLE	NONE	Material I	GDT712_GDT734_POST_G734_OVERRIDE	0
G762-OL-024	f104r	f104	f104r.14	14	S	B	3	0	0	ol	9	10	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	daiin choaiin qokechy qotal cheolor saiin olkeechey otal ol oeeal	7	olkeechey	NONEXACT	NONE	[olkeechey:?]	GDT734_CELL	1	8	otal	ELIGIBLE	NONE	Material I im kalten Anfangsansatz	GDT734_COMPLETE_WHOLE	0	10	oeeal	ELIGIBLE	MATERIAL|PREPARATION|END_STAGE	Rohstoffklasse I im Ansatz, am Gradende	GDT734_COMPLETE_WHOLE	0	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1
G762-OL-025	f104r	f104	f104r.23	23	S	B	3	0	0	ol	1	13	FIRST	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	ol sheockhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	2	sheockhey	NONEXACT	NONE	feucht angesetztes Arzneikompositum in der Gradmitte	GDT734_COMPLETE_WHOLE	0	3	chol	STATE	NONE	trocken	GDT762_STATE_PAIR_PRIOR	0
G762-OL-026	f104v	f104	f104v.1	1	S	B	3	1	0	ol	6	12	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	pchdoiin opcheedy orar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dam	4	oltcheey	ELIGIBLE	NONE	[oltcheey:?]	GDT734_CELL	1	5	opchedy	SUSPECT	NONE	QUARANTINED_SOURCE_COMPOSITION	GDT754_GDT737_GDT738_COMBINED_QUARANTINE	0	7	ear	ELIGIBLE	NONE	[ear:?]	GDT734_CELL	1	8	aiir	ELIGIBLE	NONE	Anteil III	GDT734_COMPLETE_WHOLE	0
G762-OL-027	f104v	f104	f104v.3	3	S	B	3	0	0	ol	11	12	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl	9	qotair	ELIGIBLE	NONE	[qotair:?]	GDT734_CELL	1	10	oeedaiin	ELIGIBLE	AMOUNT|PREPARATION|END_STAGE	drei Portionen vollständig bereiteten Ansatzes	GDT734_COMPLETE_WHOLE	0	12	dl	ELIGIBLE	MATERIAL	Rohstoffmaß	GDT734_COMPLETE_WHOLE	0	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1
G762-OL-028	f104v	f104	f104v.9	9	S	B	3	0	0	ol	7	12	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar chedy qoty dal	5	qokaiin	ELIGIBLE	NONE	heiß/warm; genaue Funktion und Identität offen	GDT749_POST_G734_OVERRIDE	0	6	cheor	NONEXACT	NONE	trockener Drogenteil	GDT762_STATE_PAIR_PRIOR	0	8	chedaiin	ELIGIBLE	NONE	abgemessene Trockenmenge III, Mittelstufe	GDT734_COMPLETE_WHOLE	0	9	qotar	ELIGIBLE	NONE	kalter Drogenanteil I	GDT734_COMPLETE_WHOLE	0
G762-OL-029	f104v	f104	f104v.25	25	S	B	3	0	0	ol	10	12	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	dsheey qoykeey lchedy qokedaiin ar chcthy daiin cheey sair ol aiin chedy	8	cheey	STATE	NONE	trocken; genaue Funktion offen	GDT762_STATE_PAIR_PRIOR	0	9	sair	NONEXACT	NONE	H2-Ganzform im Feld „Teil- oder Fraktionsstufe II“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	0	11	aiin	ELIGIBLE	NONE	Menge III	GDT734_COMPLETE_WHOLE	0	12	chedy	STATE	NONE	mittlere Trockenstufe erreicht	GDT762_STATE_PAIR_PRIOR	0
G762-OL-030	f104v	f104	f104v.33	33	S	B	3	0	0	ol	8	15	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary	6	cheey	STATE	NONE	trocken; genaue Funktion offen	GDT762_STATE_PAIR_PRIOR	0	7	or	ELIGIBLE	NONE	Drogenportion	GDT734_COMPLETE_WHOLE	0	9	ar	ELIGIBLE	NONE	Anteil	GDT758_COMPLETE_WHOLE	0	10	odar	ELIGIBLE	AMOUNT|PART|PREPARATION|PROCESS	Anteil I abmessen	GDT734_COMPLETE_WHOLE	0
G762-OL-031	f105r	f105	f105r.15	15	S	B	3	0	0	ol	2	12	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	lksheey ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	1	lksheey	NONEXACT	NONE	[lksheey:?]	GDT734_CELL	1	3	r	ELIGIBLE	NONE	Wurzel	GDT734_CELL	0	4	aiin	ELIGIBLE	NONE	Menge III	GDT734_COMPLETE_WHOLE	0
G762-PCHEEY-001	f105r	f105	f105r.24	24	S	B	3	1	0	pcheey	10	13	MIDDLE	H1-Form im trockenen Form-II-Feld; Stoff und Funktion offen	OPAQUE_HEAD_PLUS_DRY_FORM_FIELD	C0_LITERAL_CORRECTION	pcheor ain ckheey okeeey paiin ar aiiin chpaiikey sheo pcheey dal daiin dam	8	chpaiikey	ELIGIBLE	NONE	[chpaiikey:?]	GDT734_CELL	1	9	sheo	STATE	MOIST|PREPARATION	Feuchtzubereitung	GDT762_STATE_PAIR_PRIOR	0	11	dal	ELIGIBLE	NONE	Rohstoff I, abgemessen	GDT734_COMPLETE_WHOLE	0	12	daiin	ELIGIBLE	NONE	Grad-/Maßwert III	GDT734_CELL	0
G762-OL-032	f105r	f105	f105r.36	36	S	B	3	0	0	ol	4	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	dyteey otedaiin otar ol chedy ted qotar oteodar otam ytedy otaiin	2	otedaiin	ELIGIBLE	NONE	[otedaiin:?]	GDT734_CELL	1	3	otar	ELIGIBLE	NONE	kalter Zubereitungsanteil I	GDT734_COMPLETE_WHOLE	0	5	chedy	STATE	NONE	mittlere Trockenstufe erreicht	GDT762_STATE_PAIR_PRIOR	0	6	ted	ELIGIBLE	NONE	[ted:?]	GDT734_CELL	1
G762-OL-033	f105v	f105	f105v.4	4	S	B	3	0	1	ol	6	8	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	olkeeol orchsey qokeedy chdor olar ol keeol chedaiin	4	chdor	ELIGIBLE	DRY|AMOUNT|MATERIAL	eine abgemessene Portion Trockendroge	GDT734_COMPLETE_WHOLE	0	5	olar	SUSPECT	NONE	QUARANTINED_SOURCE_COMPOSITION	GDT754_GDT737_GDT738_COMBINED_QUARANTINE	0	7	keeol	ELIGIBLE	HOT|MATERIAL	stark erhitzter Drogenstoff	GDT734_COMPLETE_WHOLE	0	8	chedaiin	ELIGIBLE	NONE	abgemessene Trockenmenge III, Mittelstufe	GDT734_COMPLETE_WHOLE	0
G762-OL-034	f105v	f105	f105v.7	7	S	B	3	0	1	ol	4	7	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	ycheeo lkaiin otair ol olkaiin okairody lchedr	2	lkaiin	SUSPECT	NONE	QUARANTINED_SOURCE_COMPOSITION	GDT754_GDT737_GDT738_COMBINED_QUARANTINE	0	3	otair	ELIGIBLE	NONE	Anteil II des kalten Ansatzes	GDT734_COMPLETE_WHOLE	0	5	olkaiin	ELIGIBLE	NONE	heiß; Wert III	GDT734_COMPLETE_WHOLE	0	6	okairody	ELIGIBLE	NONE	[okairody:?]	GDT734_CELL	1
G762-OL-035	f105v	f105	f105v.11	11	S	B	3	0	0	ol	3	12	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	roees aiiin ol okaiin os aiin chckhodu qoteedy ckhddl aiir ypar kaiidy	1	roees	NONEXACT	NONE	[roees:?]	GDT734_CELL	1	2	aiiin	ELIGIBLE	NONE	Wert IV	GDT734_COMPLETE_WHOLE	0	4	okaiin	ELIGIBLE	NONE	heißer Ansatz, Grad III	GDT734_COMPLETE_WHOLE	0	5	os	ELIGIBLE	NONE	Zubereitung	GDT734_COMPLETE_WHOLE	0
