id	position	locus	group	raw	symbol	clause	status
ZL3b|f9v|f9v.5-f9v.12	8	f9v.5	8	chty	WITHOUT_HARM	GOAL	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	9	f9v.5	9	daiiin	HARM	GOAL	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	10	f9v.6	1	odol	UNSAFE	SAFETY	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	11	f9v.6	2	choy	PAIRS	SAFETY	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	12	f9v.6	3	ksheody	FORBIDDEN	SAFETY	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	13	f9v.6	4	chody	WHEN	SAFETY	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	14	f9v.6	5	da[in:iin]	WITHOUT_AGENT	SAFETY	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	15	f9v.6	6	otchy	M	SAFETY	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	16	f9v.6	7	cthod	THEN	THEN	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	17	f9v.6	8	yko	THEN	THEN	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	18	f9v.7	1	qo	THEN	THEN	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	19	f9v.7	2	chol	THEN	THEN	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	20	f9v.7	3	chol	THEN	THEN	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	21	f9v.7	4	{ct}chy	THEN	THEN	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	22	f9v.7	5	daiin	THEN	THEN	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	23	f9v.7	6	otal	WITH_TRIP	WITH_OUT	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	24	f9v.7	7	dor	B	WITH_OUT	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	25	f9v.7	8	daim	TAKE_OUT	WITH_OUT	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	26	f9v.8	1	soiin	C	WITH_OUT	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	27	f9v.8	2	daiin	THEN	THEN	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	28	f9v.8	3	qokcho	THEN	THEN	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	29	f9v.8	4	rokyd	THEN	THEN	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	30	f9v.8	5	daly	THEN	THEN	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	31	f9v.9	1	daiin	THEN	THEN	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	32	f9v.9	2	chy	THEN	THEN	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	33	f9v.9	3	tor	AT_MOST_ONE	CAPACITY	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	34	f9v.9	4	chyty	BESIDES	CAPACITY	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	35	f9v.9	5	dary	M	CAPACITY	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	36	f9v.9	6	ytoldy	EXAMPLE	CAPACITY	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	37	f9v.10	1	oty	C	CAPACITY	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	38	f9v.10	2	kchol	THEN	THEN	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	39	f9v.10	3	chol	THEN	THEN	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	40	f9v.10	4	chy	THEN	THEN	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	41	f9v.10	5	kyty	THEN	THEN	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	42	f9v.11	1	ychor	THEN	THEN	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	43	f9v.11	2	chshoty	THUS	CONCLUSION	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	44	f9v.11	3	oky	ALL	CONCLUSION	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	45	f9v.11	4	kaiin	UNHARMED	CONCLUSION	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	46	f9v.12	1	chkaiin	THERE	CONCLUSION	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	47	f9v.12	2	ckhy	ATTENDED_BY	CONCLUSION	NEW_ALIAS_HYPOTHESIS
ZL3b|f9v|f9v.5-f9v.12	48	f9v.12	3	chor	M	CONCLUSION	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	1	f100r.12	1	pcheol	INIT	INITIAL	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	2	f100r.12	2	sheod	CARGOS	INITIAL	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	3	f100r.12	3	qocpheeckhy	COLOC	INITIAL	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	4	f100r.12	4	shodol	M	INITIAL	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	5	f100r.12	5	cthdaoto	HOME	INITIAL	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	6	f100r.12	6	ch	GOAL	GOAL	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	7	f100r.12	7	qeos	FAR_BANK	GOAL	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	8	f100r.12	8	sheey	WITHOUT_HARM	GOAL	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	9	f100r.12	9	chcthso	HARM	GOAL	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	10	f100r.12	10	s	THEN	THEN	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	11	f100r.13	1	dsheor	WITH_TRIP	WITH_OUT	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	12	f100r.13	2	cthey	B	WITH_OUT	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	13	f100r.13	3	qokeey	TAKE_OUT	WITH_OUT	OLD_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	14	f100r.13	4	oteey	C	WITH_OUT	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	15	f100r.13	5	ykeeodain	THEN	THEN	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	16	f100r.13	6	sorary	THEN	THEN	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	17	f100r.13	7	daiin	THEN	THEN	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	18	f100r.13	8	daiin	THEN	THEN	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	19	f100r.13	9	deeamshol	UNSAFE	SAFETY	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	20	f100r.14	1	shor	PAIRS	SAFETY	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	21	f100r.14	2	chkeey	FORBIDDEN	SAFETY	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	22	f100r.14	3	qoteey	WHEN	SAFETY	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	23	f100r.14	4	qokeody	WITHOUT_AGENT	SAFETY	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	24	f100r.14	5	qoteold	M	SAFETY	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	25	f100r.14	6	qokeol	AT_MOST_ONE	CAPACITY	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	26	f100r.14	7	so	BESIDES	CAPACITY	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	27	f100r.14	8	raiin	M	CAPACITY	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	28	f100r.14	9	otal	EXAMPLE	CAPACITY	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	29	f100r.14	10	ykecho	C	CAPACITY	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	30	f100r.15	1	dcheor	THEN	THEN	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	31	f100r.15	2	shol	THUS	CONCLUSION	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	32	f100r.15	3	qokeeol	ALL	CONCLUSION	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	33	f100r.15	4	chor	UNHARMED	CONCLUSION	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	34	f100r.15	5	chol	THERE	CONCLUSION	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	35	f100r.15	6	qokeeody	ATTENDED_BY	CONCLUSION	NEW_ALIAS_HYPOTHESIS
IT2a|f100r|f100r.12-f100r.15	36	f100r.15	7	dorean	M	CONCLUSION	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	1	f24v.1	1	tchodar	INIT	INITIAL	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	2	f24v.1	2	chocfhhg	CARGOS	INITIAL	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	3	f24v.1	3	opom	COLOC	INITIAL	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	4	f24v.1	4	shod	M	INITIAL	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	5	f24v.1	5	chcphy	HOME	INITIAL	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	6	f24v.1	6	opshody	GOAL	GOAL	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	7	f24v.1	7	ocphoraiin	FAR_BANK	GOAL	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	8	f24v.1	8	okokom	WITHOUT_HARM	GOAL	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	9	f24v.2	1	ydals	HARM	GOAL	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	10	f24v.2	2	ckhor	UNSAFE	SAFETY	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	11	f24v.2	3	shy	PAIRS	SAFETY	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	12	f24v.2	4	cho	FORBIDDEN	SAFETY	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	13	f24v.2	5	dchar	WHEN	SAFETY	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	14	f24v.2	6	otol	WITHOUT_AGENT	SAFETY	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	15	f24v.2	7	otaiir	M	SAFETY	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	16	f24v.2	8	otchos	AT_MOST_ONE	CAPACITY	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	17	f24v.2	9	okchom	BESIDES	CAPACITY	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	18	f24v.2	10	okcho	M	CAPACITY	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	19	f24v.3	1	octhol	EXAMPLE	CAPACITY	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	20	f24v.3	2	odchees	C	CAPACITY	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	21	f24v.3	3	oesearees	WITH_TRIP	WITH_OUT	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	22	f24v.3	4	okam	B	WITH_OUT	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	23	f24v.3	5	chcth	TAKE_OUT	WITH_OUT	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	24	f24v.4	1	ydal	C	WITH_OUT	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	25	f24v.4	2	sh	THEN	THEN	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	26	f24v.4	3	okol	THEN	THEN	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	27	f24v.4	4	okaiin	THEN	THEN	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	28	f24v.4	5	odaiin	THUS	CONCLUSION	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	29	f24v.4	6	dlos	ALL	CONCLUSION	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	30	f24v.5	1	oeor	UNHARMED	CONCLUSION	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	31	f24v.5	2	oraiin	THERE	CONCLUSION	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	32	f24v.5	3	tchar	ATTENDED_BY	CONCLUSION	NEW_ALIAS_HYPOTHESIS
IT2a|f24v|f24v.1-f24v.5	33	f24v.5	4	oro	M	CONCLUSION	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	1	f96r.9	1	todar	INIT	INITIAL	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	2	f96r.9	2	sheo	CARGOS	INITIAL	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	3	f96r.9	3	cthody	COLOC	INITIAL	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	4	f96r.9	4	shokocfhy	M	INITIAL	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	5	f96r.9	5	chopcho	HOME	INITIAL	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	6	f96r.9	6	dory	GOAL	GOAL	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	7	f96r.10	1	otcho	FAR_BANK	GOAL	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	8	f96r.10	2	dol	WITHOUT_HARM	GOAL	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	9	f96r.10	3	shocthody	HARM	GOAL	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	10	f96r.10	4	shockhy	UNSAFE	SAFETY	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	11	f96r.10	5	otchodor	PAIRS	SAFETY	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	12	f96r.10	6	chocty	FORBIDDEN	SAFETY	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	13	f96r.11	1	teol	WHEN	SAFETY	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	14	f96r.11	2	cheody	WITHOUT_AGENT	SAFETY	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	15	f96r.11	3	shodol	M	SAFETY	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	16	f96r.11	4	qokchod	AT_MOST_ONE	CAPACITY	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	17	f96r.11	5	s	BESIDES	CAPACITY	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	18	f96r.11	6	aiin	M	CAPACITY	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	19	f96r.11	7	chokey	EXAMPLE	CAPACITY	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	20	f96r.12	1	dcheor	C	CAPACITY	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	21	f96r.12	2	cheol	WITH_TRIP	WITH_OUT	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	22	f96r.12	3	cheodain	B	WITH_OUT	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	23	f96r.12	4	ol	TAKE_OUT	WITH_OUT	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	24	f96r.12	5	dy	C	WITH_OUT	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	25	f96r.12	6	d	THUS	CONCLUSION	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	26	f96r.12	7	chs	ALL	CONCLUSION	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	27	f96r.12	8	archeody	UNHARMED	CONCLUSION	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	28	f96r.13	1	oteeo	THERE	CONCLUSION	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	29	f96r.13	2	dsho	ATTENDED_BY	CONCLUSION	NEW_ALIAS_HYPOTHESIS
IT2a|f96r|f96r.9-f96r.13	30	f96r.13	3	qotchos	M	CONCLUSION	NEW_ALIAS_HYPOTHESIS
