id	partition	groups	known_groups	unknown_types	strict_anchor_eligible	status	endpoint_conflicts	new_aliases	coherent_variants	independent_meaning_capacity
ZL3b|f104v|f104v.12-f104v.14	OTHER_EXPOSED_LEAF	31	1	29	False	CONTRADICTED_RELAXED_FULL_GRAMMAR	0	0	0	0
ZL3b|f104v|f104v.15-f104v.18	OTHER_EXPOSED_LEAF	42	2	38	False	CONTRADICTED_SHARED_ALIAS	0	0	0	0
ZL3b|f104v|f104v.19-f104v.21	OTHER_EXPOSED_LEAF	31	2	28	True	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f104v|f104v.22-f104v.26	OTHER_EXPOSED_LEAF	51	6	43	False	CONTRADICTED_ENDPOINT_SCOPE	3	0	0	0
ZL3b|f104v|f104v.27-f104v.28	OTHER_EXPOSED_LEAF	22	1	18	False	CONTRADICTED_ENDPOINT_SCOPE	3	0	0	0
ZL3b|f104v|f104v.29-f104v.31	OTHER_EXPOSED_LEAF	35	2	30	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f104v|f104v.32-f104v.34	OTHER_EXPOSED_LEAF	37	1	32	False	UNKNOWN_SEARCH_LIMIT	0	0	0	0
ZL3b|f104v|f104v.35-f104v.36	OTHER_EXPOSED_LEAF	16	2	14	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f104v|f104v.37-f104v.40	OTHER_EXPOSED_LEAF	50	9	37	False	CONTRADICTED_ENDPOINT_SCOPE	3	0	0	0
ZL3b|f104v|f104v.41-f104v.44	OTHER_EXPOSED_LEAF	41	3	34	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f105r|f105r.1-f105r.5	OTHER_EXPOSED_LEAF	56	4	48	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f105r|f105r.6-f105r.10	OTHER_EXPOSED_LEAF	39	6	32	False	CONTRADICTED_RELAXED_FULL_GRAMMAR	0	0	0	0
ZL3b|f105r|f105r.11-f105r.13	OTHER_EXPOSED_LEAF	34	5	29	False	CONTRADICTED_ENDPOINT_SCOPE	3	0	0	0
ZL3b|f105r|f105r.14-f105r.16	OTHER_EXPOSED_LEAF	31	0	29	False	UNKNOWN_SEARCH_LIMIT	0	0	0	0
ZL3b|f105r|f105r.17-f105r.23	OTHER_EXPOSED_LEAF	75	10	60	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f105r|f105r.24-f105r.25	OTHER_EXPOSED_LEAF	19	2	17	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f105r|f105r.26-f105r.27	OTHER_EXPOSED_LEAF	19	1	17	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f105r|f105r.28-f105r.30	OTHER_EXPOSED_LEAF	33	2	30	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f105r|f105r.31-f105r.34	OTHER_EXPOSED_LEAF	46	2	37	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f105r|f105r.35-f105r.37	OTHER_EXPOSED_LEAF	27	3	22	True	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f105v|f105v.1-f105v.4	OTHER_EXPOSED_LEAF	40	4	35	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f105v|f105v.5-f105v.7	OTHER_EXPOSED_LEAF	30	2	26	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f105v|f105v.8-f105v.13	OTHER_EXPOSED_LEAF	73	6	58	False	UNKNOWN_SEARCH_LIMIT	0	0	0	0
ZL3b|f105v|f105v.14-f105v.17	OTHER_EXPOSED_LEAF	45	4	38	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f105v|f105v.18-f105v.19	OTHER_EXPOSED_LEAF	21	0	21	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f105v|f105v.20-f105v.22	OTHER_EXPOSED_LEAF	28	1	26	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f105v|f105v.23-f105v.24	OTHER_EXPOSED_LEAF	18	0	18	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f105v|f105v.25-f105v.28	OTHER_EXPOSED_LEAF	40	2	37	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f105v|f105v.29-f105v.31	OTHER_EXPOSED_LEAF	32	2	26	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f105v|f105v.32-f105v.38	OTHER_EXPOSED_LEAF	72	4	63	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f106r|f106r.1-f106r.3	OTHER_EXPOSED_LEAF	29	7	22	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f106r|f106r.4-f106r.7	OTHER_EXPOSED_LEAF	39	2	35	False	UNKNOWN_SEARCH_LIMIT	0	0	0	0
ZL3b|f106r|f106r.8-f106r.9	OTHER_EXPOSED_LEAF	18	3	15	False	CONTRADICTED_ENDPOINT_SCOPE	3	0	0	0
ZL3b|f106r|f106r.10-f106r.12	OTHER_EXPOSED_LEAF	26	5	18	True	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f106r|f106r.13-f106r.14	OTHER_EXPOSED_LEAF	19	1	17	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f106r|f106r.15-f106r.17	OTHER_EXPOSED_LEAF	28	1	26	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f106r|f106r.18-f106r.21	OTHER_EXPOSED_LEAF	37	6	28	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f106r|f106r.22-f106r.23	OTHER_EXPOSED_LEAF	20	3	16	False	CONTRADICTED_ENDPOINT_SCOPE	4	0	0	0
ZL3b|f106r|f106r.24-f106r.26	OTHER_EXPOSED_LEAF	22	3	19	True	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f106r|f106r.27-f106r.31	OTHER_EXPOSED_LEAF	52	2	44	False	CONTRADICTED_SHARED_ALIAS	0	0	0	0
ZL3b|f106r|f106r.32-f106r.33	OTHER_EXPOSED_LEAF	19	0	19	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f106r|f106r.34-f106r.35	OTHER_EXPOSED_LEAF	14	1	13	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f106r|f106r.36-f106r.37	OTHER_EXPOSED_LEAF	13	4	9	False	CONTRADICTED_ENDPOINT_SCOPE	5	0	0	0
ZL3b|f106r|f106r.38-f106r.41	OTHER_EXPOSED_LEAF	39	3	34	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f106r|f106r.42-f106r.47	OTHER_EXPOSED_LEAF	57	5	46	False	CONTRADICTED_SHARED_ALIAS	0	0	0	0
ZL3b|f106v|f106v.1-f106v.4	OTHER_EXPOSED_LEAF	45	2	38	False	UNKNOWN_SEARCH_LIMIT	0	0	0	0
ZL3b|f106v|f106v.5-f106v.8	OTHER_EXPOSED_LEAF	40	3	35	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f106v|f106v.9-f106v.10	OTHER_EXPOSED_LEAF	17	0	17	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f106v|f106v.11-f106v.14	OTHER_EXPOSED_LEAF	39	4	35	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f106v|f106v.15-f106v.17	OTHER_EXPOSED_LEAF	25	3	20	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f106v|f106v.18-f106v.19	OTHER_EXPOSED_LEAF	19	4	15	False	CONTRADICTED_ENDPOINT_SCOPE	4	0	0	0
ZL3b|f106v|f106v.20-f106v.21	OTHER_EXPOSED_LEAF	17	1	16	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f106v|f106v.22-f106v.25	OTHER_EXPOSED_LEAF	38	4	31	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f106v|f106v.26-f106v.27	OTHER_EXPOSED_LEAF	17	2	15	True	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f106v|f106v.28-f106v.31	OTHER_EXPOSED_LEAF	34	5	28	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f106v|f106v.32-f106v.33	OTHER_EXPOSED_LEAF	19	0	18	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f106v|f106v.34-f106v.36	OTHER_EXPOSED_LEAF	28	5	21	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f106v|f106v.37-f106v.39	OTHER_EXPOSED_LEAF	26	3	23	False	CONTRADICTED_RELAXED_FULL_GRAMMAR	0	0	0	0
ZL3b|f106v|f106v.40-f106v.41	OTHER_EXPOSED_LEAF	21	2	19	True	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f106v|f106v.42-f106v.47	OTHER_EXPOSED_LEAF	59	9	44	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f107r|f107r.1-f107r.3	OTHER_EXPOSED_LEAF	31	3	26	True	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f107r|f107r.4-f107r.7	OTHER_EXPOSED_LEAF	37	4	32	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f107r|f107r.8-f107r.12	OTHER_EXPOSED_LEAF	50	6	37	False	CONTRADICTED_ENDPOINT_SCOPE	3	0	0	0
ZL3b|f107r|f107r.13-f107r.17	OTHER_EXPOSED_LEAF	43	3	35	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f107r|f107r.18-f107r.20	OTHER_EXPOSED_LEAF	25	1	23	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f107r|f107r.21-f107r.23	OTHER_EXPOSED_LEAF	25	1	22	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f107r|f107r.24-f107r.26	OTHER_EXPOSED_LEAF	32	3	28	False	CONTRADICTED_RELAXED_FULL_GRAMMAR	0	0	0	0
ZL3b|f107r|f107r.27-f107r.29	OTHER_EXPOSED_LEAF	24	0	23	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f107r|f107r.30-f107r.33	OTHER_EXPOSED_LEAF	45	0	40	False	UNKNOWN_SEARCH_LIMIT	0	0	0	0
ZL3b|f107r|f107r.34-f107r.37	OTHER_EXPOSED_LEAF	39	4	31	False	CONTRADICTED_SHARED_ALIAS	0	0	0	0
ZL3b|f107r|f107r.38-f107r.41	OTHER_EXPOSED_LEAF	37	3	30	False	CONTRADICTED_ENDPOINT_SCOPE	3	0	0	0
ZL3b|f107r|f107r.42-f107r.44	OTHER_EXPOSED_LEAF	25	0	24	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f107r|f107r.45-f107r.47	OTHER_EXPOSED_LEAF	28	4	21	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f107r|f107r.48-f107r.51	OTHER_EXPOSED_LEAF	46	3	37	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f107v|f107v.1-f107v.4	OTHER_EXPOSED_LEAF	44	4	35	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f107v|f107v.5-f107v.7	OTHER_EXPOSED_LEAF	26	2	24	False	CONTRADICTED_RELAXED_FULL_GRAMMAR	0	0	0	0
ZL3b|f107v|f107v.8-f107v.10	OTHER_EXPOSED_LEAF	28	7	18	False	CONTRADICTED_ENDPOINT_SCOPE	3	0	0	0
ZL3b|f107v|f107v.11-f107v.15	OTHER_EXPOSED_LEAF	50	8	38	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f107v|f107v.16-f107v.19	OTHER_EXPOSED_LEAF	37	4	28	True	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f107v|f107v.20-f107v.22	OTHER_EXPOSED_LEAF	28	0	25	False	UNKNOWN_SEARCH_LIMIT	0	0	0	0
ZL3b|f107v|f107v.23-f107v.24	OTHER_EXPOSED_LEAF	15	0	15	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f107v|f107v.25-f107v.28	OTHER_EXPOSED_LEAF	40	1	36	False	CONTRADICTED_SHARED_ALIAS	0	0	0	0
ZL3b|f107v|f107v.29-f107v.31	OTHER_EXPOSED_LEAF	28	6	20	False	CONTRADICTED_ENDPOINT_SCOPE	4	0	0	0
ZL3b|f107v|f107v.32-f107v.34	OTHER_EXPOSED_LEAF	26	3	22	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f107v|f107v.35-f107v.36	OTHER_EXPOSED_LEAF	20	3	16	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f107v|f107v.37-f107v.40	OTHER_EXPOSED_LEAF	36	1	32	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f107v|f107v.41-f107v.42	OTHER_EXPOSED_LEAF	17	1	15	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f107v|f107v.43-f107v.44	OTHER_EXPOSED_LEAF	18	3	15	False	CONTRADICTED_ENDPOINT_SCOPE	4	0	0	0
ZL3b|f107v|f107v.45-f107v.49	OTHER_EXPOSED_LEAF	49	8	30	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f108r|f108r.1-f108r.4	OTHER_EXPOSED_LEAF	38	6	31	False	CONTRADICTED_RELAXED_FULL_GRAMMAR	0	0	0	0
ZL3b|f108r|f108r.5-f108r.7	OTHER_EXPOSED_LEAF	36	8	26	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f108r|f108r.8-f108r.13	OTHER_EXPOSED_LEAF	61	3	52	False	UNKNOWN_SEARCH_LIMIT	0	0	0	0
ZL3b|f108r|f108r.14-f108r.16	OTHER_EXPOSED_LEAF	28	5	22	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f108r|f108r.17-f108r.20	OTHER_EXPOSED_LEAF	39	7	31	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f108r|f108r.21-f108r.23	OTHER_EXPOSED_LEAF	25	3	20	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f108r|f108r.24-f108r.28	OTHER_EXPOSED_LEAF	52	13	33	False	CONTRADICTED_ENDPOINT_SCOPE	4	0	0	0
ZL3b|f108r|f108r.29-f108r.30	OTHER_EXPOSED_LEAF	17	3	14	True	CONTRADICTED_ENDPOINT_SCOPE	3	0	0	0
ZL3b|f108r|f108r.31-f108r.34	OTHER_EXPOSED_LEAF	36	11	23	False	CONTRADICTED_ENDPOINT_SCOPE	3	0	0	0
ZL3b|f108r|f108r.35-f108r.36	OTHER_EXPOSED_LEAF	19	2	17	True	CONTRADICTED_ENDPOINT_SCOPE	3	0	0	0
ZL3b|f108r|f108r.37-f108r.38	OTHER_EXPOSED_LEAF	18	5	13	False	CONTRADICTED_ENDPOINT_SCOPE	5	0	0	0
ZL3b|f108r|f108r.39-f108r.44	OTHER_EXPOSED_LEAF	60	11	48	False	CONTRADICTED_RELAXED_FULL_GRAMMAR	0	0	0	0
ZL3b|f108r|f108r.45-f108r.47	OTHER_EXPOSED_LEAF	33	9	20	False	CONTRADICTED_ENDPOINT_SCOPE	3	0	0	0
ZL3b|f108r|f108r.48-f108r.50	OTHER_EXPOSED_LEAF	32	13	16	False	CONTRADICTED_RELAXED_FULL_GRAMMAR	0	0	0	0
ZL3b|f108v|f108v.1-f108v.4	OTHER_EXPOSED_LEAF	41	7	29	False	CONTRADICTED_ENDPOINT_SCOPE	4	0	0	0
ZL3b|f108v|f108v.5-f108v.6	OTHER_EXPOSED_LEAF	21	6	14	False	CONTRADICTED_ENDPOINT_SCOPE	5	0	0	0
ZL3b|f108v|f108v.7-f108v.11	OTHER_EXPOSED_LEAF	56	7	46	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f108v|f108v.12-f108v.14	OTHER_EXPOSED_LEAF	33	8	23	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f108v|f108v.15-f108v.19	OTHER_EXPOSED_LEAF	50	5	42	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f108v|f108v.20-f108v.29	OTHER_EXPOSED_LEAF	119	10	85	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f108v|f108v.30-f108v.53	OTHER_EXPOSED_LEAF	261	79	131	False	CONTRADICTED_ENDPOINT_SCOPE	4	0	0	0
ZL3b|f10r|f10r.1-f10r.5	OTHER_EXPOSED_LEAF	43	0	39	False	UNKNOWN_SEARCH_LIMIT	0	0	0	0
ZL3b|f10r|f10r.6-f10r.12	OTHER_EXPOSED_LEAF	49	1	40	False	UNKNOWN_SEARCH_LIMIT	0	0	0	0
ZL3b|f10v|f10v.1-f10v.3	OTHER_EXPOSED_LEAF	25	1	21	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f10v|f10v.4-f10v.7	OTHER_EXPOSED_LEAF	32	0	23	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f111r|f111r.1-f111r.5	OTHER_EXPOSED_LEAF	55	13	37	False	CONTRADICTED_ENDPOINT_SCOPE	1	0	0	0
ZL3b|f111r|f111r.6-f111r.35	OTHER_EXPOSED_LEAF	365	58	223	False	CONTRADICTED_ENDPOINT_SCOPE	3	0	0	0
ZL3b|f111r|f111r.36-f111r.43	OTHER_EXPOSED_LEAF	86	17	60	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f111r|f111r.44-f111r.47	OTHER_EXPOSED_LEAF	46	5	36	False	CONTRADICTED_ENDPOINT_SCOPE	3	0	0	0
ZL3b|f111r|f111r.48-f111r.50	OTHER_EXPOSED_LEAF	32	5	23	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
ZL3b|f111r|f111r.51-f111r.54	OTHER_EXPOSED_LEAF	40	5	29	False	CONTRADICTED_ENDPOINT_SCOPE	2	0	0	0
