model	edition	paragraph	at	word	hypothesis
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G002	ykeey	erwärme erneut
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G003	arain	⟦arain⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G004	sheeky	⟦sheeky⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G005	qokain	erwärmte Dosis P
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G006	sheey	benetze
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G007	qol	⟦qol⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G008	cheds	⟦cheds⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G009	ar	Teil
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G010	r	darauf
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G011	[?:a]rsheg	⟦[?:a]rsheg⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G001	qokain	erwärmte Dosis P
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G002	ar	Teil
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G003	raiin	⟦raiin⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G004	shek	⟦shek⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G005	okain	⟦okain⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G006	y	und
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G007	r	darauf
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G008	shey	Zubereitung B
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G009	qolchey	⟦qolchey⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G010	okaiin	Dosis des Grundansatzes
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G011	shckhy	⟦shckhy⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G012	qokam	erwärme
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G001	shedy	⟦shedy⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G002	qokeey	erhitze anhaltend
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G003	qokain	erwärmte Dosis P
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G004	qokeey	erhitze anhaltend
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G005	lchey	⟦lchey⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G006	olkey	⟦olkey⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G007	raiin	⟦raiin⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G008	cthar	kleine Kräuterportion
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G009	shckhy	⟦shckhy⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G010	qorar	⟦qorar⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G001	qokeey	erhitze anhaltend
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G002	rain	⟦rain⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G003	shey	Zubereitung B
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G004	okeey	erwärme vorsichtig
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G005	lkain	⟦lkain⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G006	l	⟦l⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G007	dain	Dosis P
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G008	chey	prüfe
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G009	sheckhy	Mischung
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G010	q{cthh}y	⟦q{cthh}y⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G011	qokl	⟦qokl⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G012	ain	Maßzahl P
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G001	pairain	⟦pairain⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G002	sheek	⟦sheek⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G003	l	⟦l⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G004	y	und
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G005	oiin	⟦oiin⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G006	cheey	zerreibe fein
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G007	lkeey	⟦lkeey⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G008	olkeey	⟦olkeey⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G009	lchey	⟦lchey⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G010	qoky	erwärme mäßig
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G011	lshedy	⟦lshedy⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G012	cheam	⟦cheam⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G013	sham	feuchte Masse
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G001	daiin	Dosis Q
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G002	qokeey	erhitze anhaltend
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G003	lshey	⟦lshey⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G004	qokaiin	⟦qokaiin⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G005	chkar	⟦chkar⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G006	shey	Zubereitung B
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G007	okaiin	Dosis des Grundansatzes
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G008	chedy	⟦chedy⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G009	qokeedy	⟦qokeedy⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G010	raiin	⟦raiin⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G011	shy	feucht
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G001	qokain	erwärmte Dosis P
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G002	chey	prüfe
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G003	olr	⟦olr⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G004	ain	Maßzahl P
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G005	shey	Zubereitung B
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G006	qokain	erwärmte Dosis P
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G007	o	und
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G008	l	⟦l⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G009	keey	⟦keey⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G010	keeey	⟦keeey⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G011	lkeal	⟦lkeal⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G012	or	Anteil
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G013	al	davon
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G014	lom	⟦lom⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G001	dsheey	⟦dsheey⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G002	shey	Zubereitung B
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G003	qokey	⟦qokey⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G004	shey	Zubereitung B
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G005	qokain	erwärmte Dosis P
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G006	shckhy	⟦shckhy⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G007	chery	⟦chery⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G008	ol	mit
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G009	chedy	⟦chedy⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G010	l	⟦l⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G011	chey	prüfe
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G012	lchy	⟦lchy⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G001	dlar	⟦dlar⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G002	shar	⟦shar⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G003	shar	⟦shar⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G004	r	darauf
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G005	ain	Maßzahl P
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G006	sheain	⟦sheain⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G007	okain	⟦okain⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G008	shey	Zubereitung B
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G009	qokchy	mische ein
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G010	chckhy	⟦chckhy⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G011	orain	⟦orain⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G001	qo	nimm
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G002	qokain	erwärmte Dosis P
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G003	sheckhy	Mischung
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G004	qokain	erwärmte Dosis P
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G005	shekain	⟦shekain⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G006	shkain	⟦shkain⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G007	shedy	⟦shedy⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G008	shey	Zubereitung B
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G009	qokan	⟦qokan⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G010	cham	⟦cham⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G001	[a:o]s???	⟦[a:o]s???⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G002	ar	Teil
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G003	al	davon
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G004	shear	⟦shear⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G005	teey	⟦teey⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G006	chcphy	⟦chcphy⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G007	rain	⟦rain⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G008	cphan	⟦cphan⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G009	ydar	⟦ydar⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G010	oty	kühl
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G011	shey	Zubereitung B
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G012	qokam	erwärme
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G001	s[?:o]	⟦s[?:o]⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G002	o[k:?]eedy	⟦o[k:?]eedy⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G003	qokain	erwärmte Dosis P
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G004	shckhy	⟦shckhy⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G005	ol	mit
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G006	lcheor	⟦lcheor⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G007	chky	⟦chky⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G008	raiin	⟦raiin⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G009	chey	prüfe
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G010	qol	⟦qol⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G011	okam	⟦okam⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.45|G001	odain	⟦odain⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.45|G002	sh??y	⟦sh??y⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.45|G003	qoka[r:s]	⟦qoka[r:s]⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.45|G004	oleey	⟦oleey⟧
NRC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.45|G005	chy	heiß
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G001	pokain	⟦pokain⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G002	okeedy	⟦okeedy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G003	or	Anteil
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G004	chesy	⟦chesy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G005	solshey	⟦solshey⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G006	qokeey	erhitze anhaltend
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G007	qotedy	⟦qotedy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G008	olkedy	⟦olkedy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G009	chey	prüfe
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G010	tal	⟦tal⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G011	dy	fertig
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G012	qol	⟦qol⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G001	olshees	⟦olshees⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G002	ol	mit
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G003	sheckhy	Mischung
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G004	qokain	erwärmte Dosis P
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G005	ol	mit
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G006	chedy	⟦chedy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G007	qol	⟦qol⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G008	chedy	⟦chedy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G009	qol	⟦qol⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G010	keey	⟦keey⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G011	qolchedy	⟦qolchedy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G012	chealy	⟦chealy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G001	yshey	⟦yshey⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G002	qokar	erwärmter Anteil
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G003	olchedy	⟦olchedy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G004	qor	⟦qor⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G005	oiin	⟦oiin⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G006	okeedy	⟦okeedy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G007	qokeed	⟦qokeed⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G008	qokeey	erhitze anhaltend
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G009	qokeey	erhitze anhaltend
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G010	otey	⟦otey⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G011	qoky	erwärme mäßig
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G012	dy	fertig
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G001	ychey	⟦ychey⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G002	qotain	⟦qotain⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G003	sheckhy	Mischung
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G004	qokedy	⟦qokedy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G005	qokedy	⟦qokedy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G006	lsheckhy	⟦lsheckhy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G007	qokain	erwärmte Dosis P
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G008	dal	Maß
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G009	tol	kühles Material
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G010	olchedy	⟦olchedy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G001	qokain	erwärmte Dosis P
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G002	olshey	⟦olshey⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G003	qokain	erwärmte Dosis P
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G004	dar	Teilmenge
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G005	ol	mit
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G006	shedy	⟦shedy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G007	qokedy	⟦qokedy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G008	qokeedy	⟦qokeedy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G009	qotar	abgeteilter Anteil
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G010	olshedy	⟦olshedy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G011	oldy	⟦oldy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G001	qokear	⟦qokear⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G002	chedy	⟦chedy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G003	shckhy	⟦shckhy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G004	dol	Portion
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G005	ycheedy	⟦ycheedy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G006	saino	⟦saino⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G007	ol	mit
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G008	cheedy	⟦cheedy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G009	qokar	erwärmter Anteil
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G010	otar	⟦otar⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G011	dal	Maß
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G012	daiin	Dosis Q
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G001	por	Zubereitungsmenge
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G002	shey	Zubereitung B
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G003	okain	⟦okain⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G004	chedy	⟦chedy⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G005	qolsheol	⟦qolsheol⟧
NRC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G006	olchedy	⟦olchedy⟧
NRC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G001	pcheolkal	⟦pcheolkal⟧
NRC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G002	dal	Maß
NRC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G003	korchy	⟦korchy⟧
NRC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G004	qotey	⟦qotey⟧
NRC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G005	qoty	⟦qoty⟧
NRC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G006	rchedy	⟦rchedy⟧
NRC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G007	qokal	⟦qokal⟧
NRC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G008	olkolshedy	⟦olkolshedy⟧
NRC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G009	chty	⟦chty⟧
NRC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G001	okchey	zerstoße fein
NRC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G002	qoky	erwärme mäßig
NRC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G003	chedy	⟦chedy⟧
NRC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G004	qokain	erwärmte Dosis P
NRC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G005	shedy	⟦shedy⟧
NRC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G006	qol	⟦qol⟧
NRC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G007	sheey	benetze
