joint_tuple_id	teaching_category	atomic_value_de	component_formula	deck_class	registered_surface_palette	surface_count	occurrences	records	pages	hand_a_bare	hand_b_q_operational	hand_c_s_entry	hand_d_expanded	apprentice_rule_de
259b2b3b0bf859882e2c	HAND_VARIABLE_ALLOGRAPH_CARD	überführen	CHED_TRANSFER+TERMINAL	PRODUCTIVE_COMPOSITION	dchedy|schedy|tchedy	3	4	B1|B2|B3	f81v|f82r|f83r	dchedy	dchedy	schedy	tchedy	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
276a7c2d74d1143446f4	HAND_VARIABLE_ALLOGRAPH_CARD	Einsetzen	OK_SET+Y_CURRENT_ITEM	PRODUCTIVE_COMPOSITION	choky|oky|qoky	3	10	B1|B2|B3|B4|H1|H5	f10r|f56r|f81v|f82r|f83r	oky	qoky	oky	choky	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
27d97af8c96eb056c2e6	INVARIANT_TEACHING_CORE	Gefäßansatz	OYK + OR	PRODUCTIVE_COMPOSITION	oykchor	1	1	H2	f10r	oykchor	oykchor	oykchor	oykchor	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
28ffbc88b97772a75f1e	HAND_VARIABLE_ALLOGRAPH_CARD	weiterführen	OL_CONTINUE+CHED_TRANSFER+TERMINAL_CLOSE	PRODUCTIVE_COMPOSITION	olchedy|qolchedy	2	3	B1|B2|B3	f81v|f82r|f83r	olchedy	qolchedy	olchedy	qolchedy	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
29e0eb222ef2fb99523a	INVARIANT_TEACHING_CORE	Quellabzug	L_OUT+AR_FROM	PRODUCTIVE_COMPOSITION	lar	1	1	B2	f82r	lar	lar	lar	lar	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
2b7fa918d1b2f5c656e3	INVARIANT_TEACHING_CORE	Abzug	L_OUT+O_RESIDUAL_BRANCH	PRODUCTIVE_COMPOSITION	lo	1	1	B3	f83r	lo	lo	lo	lo	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
2bc2ed2630dbdaaa6b59	INVARIANT_TEACHING_CORE	Zieltransfer	D+AL_TO+CHD_TRANSFER+CLOSE	PRODUCTIVE_COMPOSITION	dalchdy	1	1	B3	f83r	dalchdy	dalchdy	dalchdy	dalchdy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
2c1a5fd92b9e3c762242	INVARIANT_TEACHING_CORE	Langwärme	CHK_WARM+GRADE_2+Y_CURRENT_ITEM	PRODUCTIVE_COMPOSITION	cheeky	1	2	B4|H4	f55v|f83r	cheeky	cheeky	cheeky	cheeky	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
2c82523794dcb7d2b343	HAND_VARIABLE_ALLOGRAPH_CARD	Arbeitsstufe	IIN_TARGET_STAGE	PRODUCTIVE_COMPOSITION	oiiin|soiiin	2	2	B1|B3	f81v|f83r	oiiin	oiiin	soiiin	soiiin	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
2cc054357a929df85f64	HAND_VARIABLE_ALLOGRAPH_CARD	Zutat	CHO	PRODUCTIVE_COMPOSITION	cho|sho	2	4	H5	f56r	cho	cho	sho	cho	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
2cc8bb3c2af19607888f	HAND_VARIABLE_ALLOGRAPH_CARD	durchleiten	CKH_THROUGH+Y_ITEM	PRODUCTIVE_COMPOSITION	chckhy|shckhy	2	4	B1|B2	f81v|f82r	chckhy	chckhy	shckhy	chckhy	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
2d2e37ccb2dacc53ee5a	INVARIANT_TEACHING_CORE	Sollsammlung	SOLK_COLLECT+AIIN_MEASURE	PRODUCTIVE_COMPOSITION	solkaiin	1	1	B2	f82r	solkaiin	solkaiin	solkaiin	solkaiin	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
2e2027b1951d79911e24	INVARIANT_TEACHING_CORE	Rücknahmeschluss	TCH_PREPARATION+O_WITHDRAW+DY	PRODUCTIVE_COMPOSITION	tchody	1	1	H3	f11r	tchody	tchody	tchody	tchody	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
2e7e89e0bd12b999c280	INVARIANT_TEACHING_CORE	Waschgang	LSH_WASH+DY_CLOSE	PRODUCTIVE_COMPOSITION	lshedy	1	2	B1	f81v	lshedy	lshedy	lshedy	lshedy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
2f1c5e56e8f0ff459065	HAND_VARIABLE_ALLOGRAPH_CARD	Sollmaß	AIIN_TARGET_MEASURE	PRODUCTIVE_COMPOSITION	aiin|chaiin|daiin|saiin|taiin	5	20	B1|B2|B3|B4|B5|B6|H1|H2|H3|H4|H5	f10r|f11r|f55v|f56r|f81v|f82r|f83r	aiin	aiin	saiin	chaiin	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
308e8ea2d5d190c498e8	HAND_VARIABLE_ALLOGRAPH_CARD	Zieleinsatz	OK_SET+AL_TO	PRODUCTIVE_COMPOSITION	okal|qokal	2	6	B1|B2|B3|H4	f55v|f81v|f82r|f83r	okal	qokal	okal	qokal	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
322281bd391aa621f568	INVARIANT_TEACHING_CORE	Fortsetzungseinsatz	OK + OL	PRODUCTIVE_COMPOSITION	okchol	1	1	H3	f11r	okchol	okchol	okchol	okchol	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
342c3f0777337648f4b3	INVARIANT_TEACHING_CORE	Quelltransfer	CHED_TRANSFER+AR_FROM	PRODUCTIVE_COMPOSITION	cheedar	1	1	B3	f83r	cheedar	cheedar	cheedar	cheedar	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
348e81ba084c5acdb32b	INVARIANT_TEACHING_CORE	Vorbereitungstransfer	CTH_READY+CHED_TRANSFER+Y_CURRENT	PRODUCTIVE_COMPOSITION	shecthedchy	1	1	B3	f83r	shecthedchy	shecthedchy	shecthedchy	shecthedchy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
3ae9a121ba0045b913e8	INVARIANT_TEACHING_CORE	Quelleinsatz	OK_SET+AR_FROM	PRODUCTIVE_COMPOSITION	qokar	1	1	B2	f82r	qokar	qokar	qokar	qokar	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
3b70942557b3a40e8030	HAND_VARIABLE_ALLOGRAPH_CARD	Langsammlung	SOLK_COLLECT+EE_LONG+TERMINAL	PRODUCTIVE_COMPOSITION	olkeedy|solkeedy	2	3	B1|B3	f81v|f83r	olkeedy	olkeedy	solkeedy	solkeedy	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
3e9c7f217843b588489d	INVARIANT_TEACHING_CORE	Endposten	AL_TO+Y_CURRENT	PRODUCTIVE_COMPOSITION	raly	1	1	B6	f83r	raly	raly	raly	raly	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
403c1592f918c8f23b88	INVARIANT_TEACHING_CORE	Postenportion	Y + K + AIN	PRODUCTIVE_COMPOSITION	ykain	1	1	H4	f55v	ykain	ykain	ykain	ykain	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
409de02322e7b2ca0c62	INVARIANT_TEACHING_CORE	Bindestufe	K + IIN	PRODUCTIVE_COMPOSITION	kaiiin	1	1	H2	f10r	kaiiin	kaiiin	kaiiin	kaiiin	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
428a5e3662aa57b4b256	INVARIANT_TEACHING_CORE	Zieleingabe	HO+AL	PRODUCTIVE_COMPOSITION	schoal	1	1	H3	f11r	schoal	schoal	schoal	schoal	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
42cdc187d5b9ffc60063	INVARIANT_TEACHING_CORE	Kurzsammlung	SOLK_COLLECT+E_SHORT+Y_ITEM	PRODUCTIVE_COMPOSITION	solkey	1	1	B4	f83r	solkey	solkey	solkey	solkey	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
433713294b25b0a12f66	INVARIANT_TEACHING_CORE	Zielabführung	L_OUT+CHED_TRANSFER+AL_TO	PRODUCTIVE_COMPOSITION	lchedal	1	1	B1	f81v	lchedal	lchedal	lchedal	lchedal	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
43eb9aa12959b4d5cdc9	STABLE_MEMORIZED_TECHNICAL_CARD	Kurzbearbeitung	WHOLE_CARD	MEMORIZED_WHOLE_CARD	qekey	1	1	B6	f83r	qekey	qekey	qekey	qekey	Die unteilbare technische Karte mit ihrer einzigen Form auswendig lernen.
497cbd9c7401810ff56b	INVARIANT_TEACHING_CORE	Folgefortsetzung	OT_FOLLOW+OL_CONTINUE_WITHIN_ACTIVE_SEQUENCE	PRODUCTIVE_COMPOSITION	otol	1	1	H2	f10r	otol	otol	otol	otol	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
4a7a6326ac95a8809302	INVARIANT_TEACHING_CORE	Zieleinsatz	OK_SET+AL_TO+Y_ITEM	PRODUCTIVE_COMPOSITION	qokaly	1	1	B2	f82r	qokaly	qokaly	qokaly	qokaly	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
4d4559019a961b834aa1	HAND_VARIABLE_ALLOGRAPH_CARD	Quelle	AR_FROM	PRODUCTIVE_COMPOSITION	char|dar|sar	3	5	B1|B2|B3|H1|H2	f10r|f81v|f82r|f83r	dar	dar	sar	char	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
4da0f0f7b5fc7ac20067	INVARIANT_TEACHING_CORE	Zielmarke	R_FRAME+AL_TO	PRODUCTIVE_COMPOSITION	ral	1	1	B1	f81v	ral	ral	ral	ral	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
4de12cf322dfb76ded1e	HAND_VARIABLE_ALLOGRAPH_CARD	Folgetransfer	OT_FOLLOW+CHED_TRANSFER+TERMINAL_CLOSE	PRODUCTIVE_COMPOSITION	otchedy|qotchedy	2	2	B3	f83r	otchedy	qotchedy	otchedy	qotchedy	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
4eab1841ed655c20a348	INVARIANT_TEACHING_CORE	Zielkurzpassage	CKH_THROUGH+E_SHORT+AL_TO	PRODUCTIVE_COMPOSITION	sheckhal	1	1	B1	f81v	sheckhal	sheckhal	sheckhal	sheckhal	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
53cd0637c6820ba5e91f	STABLE_MEMORIZED_TECHNICAL_CARD	Einlage	WHOLE_CARD	MEMORIZED_WHOLE_CARD	dain	1	2	B4|B6	f83r	dain	dain	dain	dain	Die unteilbare technische Karte mit ihrer einzigen Form auswendig lernen.
54d0e228ca346110af05	HAND_VARIABLE_ALLOGRAPH_CARD	Folgemaß	OT_FOLLOW+AIIN_MEASURE	PRODUCTIVE_COMPOSITION	otaiin|sotaiin	2	3	B2|B3	f82r|f83r	otaiin	otaiin	sotaiin	sotaiin	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
54e32e9c1414b20640e9	INVARIANT_TEACHING_CORE	Umsetzschluss	CHD+DY	PRODUCTIVE_COMPOSITION	sshkchdy	1	1	B1	f81v	sshkchdy	sshkchdy	sshkchdy	sshkchdy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
577c03a928d674d420d7	INVARIANT_TEACHING_CORE	Zutatfolgeteil	SHO + YTY	PRODUCTIVE_COMPOSITION	shoyty	1	1	H3	f11r	shoyty	shoyty	shoyty	shoyty	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
5d5e0b288cf36864ed9d	INVARIANT_TEACHING_CORE	Langfolge	OT_FOLLOW+GRADE_2+Y_ITEM	PRODUCTIVE_COMPOSITION	oteey	1	2	B2	f82r	oteey	oteey	oteey	oteey	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
5e8441397e7c0faf042b	INVARIANT_TEACHING_CORE	Postentransfer	CHED_TRANSFER+CHY_ITEM	PRODUCTIVE_COMPOSITION	chedchy	1	1	B3	f83r	chedchy	chedchy	chedchy	chedchy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
5eff216ba51fbfb21f22	INVARIANT_TEACHING_CORE	Auslass	L_OUT+S_PORT	PRODUCTIVE_COMPOSITION	ls	1	1	B2	f82r	ls	ls	ls	ls	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
5fca8fc3dee57e1d8c1f	INVARIANT_TEACHING_CORE	Klarabzug	L_OUT+CHEEY_CLEAR_FLOW	PRODUCTIVE_COMPOSITION	lcheey	1	1	B2	f82r	lcheey	lcheey	lcheey	lcheey	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
601b77449028deed39de	INVARIANT_TEACHING_CORE	Nachtransfer	OT_FOLLOW+CHD_TRANSFER+TERMINAL_CLOSE	PRODUCTIVE_COMPOSITION	otchdy	1	1	B5	f83r	otchdy	otchdy	otchdy	otchdy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
61a075bc54793c1c781f	STABLE_MEMORIZED_TECHNICAL_CARD	Gebrauchen	WHOLE_CARD	MEMORIZED_WHOLE_CARD	sotodan	1	1	H5	f56r	sotodan	sotodan	sotodan	sotodan	Die unteilbare technische Karte mit ihrer einzigen Form auswendig lernen.
62ff059766b21c7de083	INVARIANT_TEACHING_CORE	Folgeteilfortsetzung	OT + YTY + OL	PRODUCTIVE_COMPOSITION	otytchol	1	1	H1	f10r	otytchol	otytchol	otytchol	otytchol	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
65df3cd9e59060042d47	INVARIANT_TEACHING_CORE	Zuführung	P_IN+CHED_TRANSFER+TERMINAL	PRODUCTIVE_COMPOSITION	pchedy	1	1	B2	f82r	pchedy	pchedy	pchedy	pchedy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
65f320e75510b2f38182	STABLE_MEMORIZED_TECHNICAL_CARD	Wurzelteil	WHOLE_CARD	MEMORIZED_WHOLE_CARD	dchey	1	1	H1	f10r	dchey	dchey	dchey	dchey	Die unteilbare technische Karte mit ihrer einzigen Form auswendig lernen.
6afeb5c9ab9f6cbdea0d	INVARIANT_TEACHING_CORE	Ansatzportion	OR + AIN	PRODUCTIVE_COMPOSITION	orain	1	1	H4	f55v	orain	orain	orain	orain	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
6b89d6dd70635bc60fe0	HAND_VARIABLE_ALLOGRAPH_CARD	Kurzvorbereitung	CTH_READY+GRADE_1+Y_CURRENT	PRODUCTIVE_COMPOSITION	qcthey|shcthey	2	2	B2|B3	f82r|f83r	qcthey	qcthey	shcthey	shcthey	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
6f7ff8287eddf4da9fdb	HAND_VARIABLE_ALLOGRAPH_CARD	Umsetzen	CHD~CHED_TRANSFER+Y_ITEM	PRODUCTIVE_COMPOSITION	chdy|chedy	2	11	B1|B3|B4|B5|H4	f55v|f81v|f83r	chdy	chdy	chdy	chedy	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
7249edc4df3419c26999	INVARIANT_TEACHING_CORE	Auszugsansatz	Y + CHEO + OR	PRODUCTIVE_COMPOSITION	ycheor	1	1	H2	f10r	ycheor	ycheor	ycheor	ycheor	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
74c76d589d44120f647b	INVARIANT_TEACHING_CORE	Kurzhalt	SH_REST+E_SHORT+OL_CONTINUE	PRODUCTIVE_COMPOSITION	dsheol	1	1	B1	f81v	dsheol	dsheol	dsheol	dsheol	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
75a523fcf039b006f97b	INVARIANT_TEACHING_CORE	Zielbindung	K + AL	PRODUCTIVE_COMPOSITION	kchal	1	1	H5	f56r	kchal	kchal	kchal	kchal	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
7811a7daff25d476e28d	INVARIANT_TEACHING_CORE	Zwischenziel	OLS_BELOW+AL_TO+Y_ITEM	PRODUCTIVE_COMPOSITION	olsaly	1	1	B3	f83r	olsaly	olsaly	olsaly	olsaly	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
78b3b3140714da19090d	INVARIANT_TEACHING_CORE	Zielschluss	D_SIDE_FRAME+AL_TO+CLOSE_EXACT	PRODUCTIVE_COMPOSITION	daldy	1	1	B2	f82r	daldy	daldy	daldy	daldy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
7a4bb8136330ee4e6e56	HAND_VARIABLE_ALLOGRAPH_CARD	Ansatz	OR_BATCH	PRODUCTIVE_COMPOSITION	chor|or|shor|sor	4	7	B3|B4|H2|H4	f10r|f55v|f83r	or	or	sor	chor	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
7d2404c835b10a2c06af	INVARIANT_TEACHING_CORE	Laufeinsatz	OK_SET+AIR_WATER	PRODUCTIVE_COMPOSITION	okair	1	1	B3	f83r	okair	okair	okair	okair	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
7d25241b0e56c836372a	INVARIANT_TEACHING_CORE	Langkontakt	OK_SET+GRADE_2+DY_CLOSE	PRODUCTIVE_COMPOSITION	qokeedy	1	10	B2|B3|B4	f82r|f83r	qokeedy	qokeedy	qokeedy	qokeedy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
7db18b2f0fb7ed0fcfd3	INVARIANT_TEACHING_CORE	Kurzkontakt	OK_SET+GRADE_1+DY_CLOSE	PRODUCTIVE_COMPOSITION	qokedy	1	8	B1|B3|B4	f81v|f83r	qokedy	qokedy	qokedy	qokedy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
7f68f60279efe6b28cd7	INVARIANT_TEACHING_CORE	Absetzschluss	SHED+DY	PRODUCTIVE_COMPOSITION	rshedy	1	1	B2	f82r	rshedy	rshedy	rshedy	rshedy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
807591efc3d3f7ddbfab	INVARIANT_TEACHING_CORE	Auszugnahme	CHEO + AR	PRODUCTIVE_COMPOSITION	cheoar	1	1	H4	f55v	cheoar	cheoar	cheoar	cheoar	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
80ebbbbf238eee9f0aef	HAND_VARIABLE_ALLOGRAPH_CARD	Zerkleinern	WHOLE_CARD	MEMORIZED_WHOLE_CARD	chety|chty	2	2	B3|H1	f10r|f83r	chty	chty	chty	chety	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
834825c61d048a6b5628	INVARIANT_TEACHING_CORE	Zutatsollmaß	CHO + AIIN	PRODUCTIVE_COMPOSITION	chodaiin	1	1	H2	f10r	chodaiin	chodaiin	chodaiin	chodaiin	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
87411f84689b4f93a303	INVARIANT_TEACHING_CORE	Neueinsatz	Q_FRAME+OK_SET+CHD_NEW_ENTRY+CLOSE	PRODUCTIVE_COMPOSITION	qokchdy	1	3	B1|B3|B5	f81v|f83r	qokchdy	qokchdy	qokchdy	qokchdy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
883a6708116c342cb10b	INVARIANT_TEACHING_CORE	Quellausguss	SK_POUR+AR_FROM	PRODUCTIVE_COMPOSITION	skar	1	1	B4	f83r	skar	skar	skar	skar	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
893c570f3fa3fce99711	INVARIANT_TEACHING_CORE	Bindefortsetzung	K + OL	PRODUCTIVE_COMPOSITION	kchol	1	1	H5	f56r	kchol	kchol	kchol	kchol	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
