fold_tag	coordinate_a	coordinate_b	pair_id	selected	eligible	selection_score_bits_per_event	environment_evidence_json	nonwrapper_pair	semantic_state
PHYSICAL_FOLIO:f10	local_frame	inner_d	0-1	0	1	0.000615804472	"{""hand"":{""gain"":10.116749623169126,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":5.05821793174863,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f10	local_frame	right_family	0-2	0	0	-0.012939994159	"{""hand"":{""gain"":-106.28911202251777,""passes"":false,""positive"":1,""powered"":5},""register"":{""gain"":-103.3157592130149,""passes"":false,""positive"":1,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f10	local_frame	dy_closure	0-3	0	1	0.001612123626	"{""hand"":{""gain"":13.241983461604192,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":16.460286642464055,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f10	local_frame	b3	0-4	0	0	-0.002371424068	"{""hand"":{""gain"":-18.717536815039434,""passes"":false,""positive"":1,""powered"":5},""register"":{""gain"":-19.478877292472536,""passes"":false,""positive"":2,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f10	local_frame	canonical_wrapper	0-5	0	1	0.010662482968	"{""hand"":{""gain"":87.58163509617312,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":116.53138257171062,""passes"":true,""positive"":4,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f10	inner_d	right_family	1-2	0	1	0.005930090521	"{""hand"":{""gain"":48.70976354149825,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":51.630867494930854,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f10	inner_d	dy_closure	1-3	0	1	0.003435016077	"{""hand"":{""gain"":40.5998613488371,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":28.215222055467468,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f10	inner_d	b3	1-4	0	0	-0.000582518704	"{""hand"":{""gain"":1.0597196069366233,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":-4.7848086310488736,""passes"":false,""positive"":2,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f10	inner_d	canonical_wrapper	1-5	1	1	0.061833261205	"{""hand"":{""gain"":529.6480249653611,""passes"":true,""positive"":5,""powered"":5},""register"":{""gain"":507.8984075355171,""passes"":true,""positive"":5,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f10	right_family	dy_closure	2-3	1	1	0.013104583864	"{""hand"":{""gain"":137.77710772136146,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":107.6410518553621,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f10	right_family	b3	2-4	0	1	0.000108912336	"{""hand"":{""gain"":11.186101877095942,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":0.894605926830236,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f10	right_family	canonical_wrapper	2-5	0	0	0.010810768134	"{""hand"":{""gain"":88.7996494522764,""passes"":false,""positive"":2,""powered"":5},""register"":{""gain"":111.45988768182801,""passes"":true,""positive"":3,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f10	dy_closure	b3	3-4	0	1	0.009882976163	"{""hand"":{""gain"":95.99043500424294,""passes"":true,""positive"":5,""powered"":5},""register"":{""gain"":81.17876620003236,""passes"":true,""positive"":4,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f10	dy_closure	canonical_wrapper	3-5	1	1	0.016297893746	"{""hand"":{""gain"":142.987995872105,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":133.8708992289974,""passes"":true,""positive"":4,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f10	b3	canonical_wrapper	4-5	0	1	0.004093523568	"{""hand"":{""gain"":39.616089730735105,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":33.624202584167605,""passes"":true,""positive"":3,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f100	local_frame	inner_d	0-1	0	1	0.000612965081	"{""hand"":{""gain"":10.003490881060856,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":5.052058195037355,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f100	local_frame	right_family	0-2	0	0	-0.013046629986	"{""hand"":{""gain"":-107.53032434537273,""passes"":false,""positive"":1,""powered"":5},""register"":{""gain"":-103.35320137048711,""passes"":false,""positive"":1,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f100	local_frame	dy_closure	0-3	0	1	0.001607599791	"{""hand"":{""gain"":13.24983747921861,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":17.33995488493045,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f100	local_frame	b3	0-4	0	0	-0.002434303378	"{""hand"":{""gain"":-19.839013592172517,""passes"":false,""positive"":1,""powered"":5},""register"":{""gain"":-20.06352844453836,""passes"":false,""positive"":2,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f100	local_frame	canonical_wrapper	0-5	0	1	0.011483129573	"{""hand"":{""gain"":94.64395393915606,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":122.52737535805453,""passes"":true,""positive"":4,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f100	inner_d	right_family	1-2	0	1	0.005929947741	"{""hand"":{""gain"":48.87462928491109,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":51.82654252185003,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f100	inner_d	dy_closure	1-3	0	1	0.003415690494	"{""hand"":{""gain"":40.75057018150432,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":28.152121052099787,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f100	inner_d	b3	1-4	0	0	-0.000558009147	"{""hand"":{""gain"":1.192002290207768,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":-4.599111387857415,""passes"":false,""positive"":2,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f100	inner_d	canonical_wrapper	1-5	1	1	0.061768668932	"{""hand"":{""gain"":534.4088447024208,""passes"":true,""positive"":5,""powered"":5},""register"":{""gain"":509.09736933803254,""passes"":true,""positive"":5,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f100	right_family	dy_closure	2-3	1	1	0.013029990185	"{""hand"":{""gain"":138.08654625389036,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":107.3931791035831,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f100	right_family	b3	2-4	0	1	0.000154257861	"{""hand"":{""gain"":11.253560787119435,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":1.2713932927997327,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f100	right_family	canonical_wrapper	2-5	0	0	0.011058109012	"{""hand"":{""gain"":91.14093447773647,""passes"":false,""positive"":2,""powered"":5},""register"":{""gain"":107.2469382131043,""passes"":true,""positive"":3,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f100	dy_closure	b3	3-4	0	1	0.009876419641	"{""hand"":{""gain"":96.35925054059737,""passes"":true,""positive"":5,""powered"":5},""register"":{""gain"":81.40145067980234,""passes"":true,""positive"":4,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f100	dy_closure	canonical_wrapper	3-5	1	1	0.016183916302	"{""hand"":{""gain"":146.03220796569494,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":133.3878381592547,""passes"":true,""positive"":4,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f100	b3	canonical_wrapper	4-5	0	1	0.003996741154	"{""hand"":{""gain"":41.792842199499454,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":32.94114059345662,""passes"":true,""positive"":3,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f102	local_frame	inner_d	0-1	0	1	0.000617946668	"{""hand"":{""gain"":9.897663537930892,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":5.081993394715836,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f102	local_frame	right_family	0-2	0	0	-0.012833038474	"{""hand"":{""gain"":-105.53890840808998,""passes"":false,""positive"":1,""powered"":5},""register"":{""gain"":-104.02922601568184,""passes"":false,""positive"":1,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f102	local_frame	dy_closure	0-3	0	1	0.001696589231	"{""hand"":{""gain"":13.952749834320285,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":17.212834065755786,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f102	local_frame	b3	0-4	0	0	-0.002414506893	"{""hand"":{""gain"":-19.602234761136074,""passes"":false,""positive"":1,""powered"":5},""register"":{""gain"":-19.85690469013927,""passes"":false,""positive"":2,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f102	local_frame	canonical_wrapper	0-5	0	1	0.011513216001	"{""hand"":{""gain"":94.68468839443506,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":122.93155742372844,""passes"":true,""positive"":4,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f102	inner_d	right_family	1-2	0	1	0.005930631752	"{""hand"":{""gain"":48.7735155262723,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":51.792953578822534,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f102	inner_d	dy_closure	1-3	0	1	0.003422005078	"{""hand"":{""gain"":40.80786968090486,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":28.142569758957638,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f102	inner_d	b3	1-4	0	0	-0.000556128520	"{""hand"":{""gain"":1.0907822633794433,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":-4.5736009457001465,""passes"":false,""positive"":2,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f102	inner_d	canonical_wrapper	1-5	1	1	0.062195897398	"{""hand"":{""gain"":531.7679984668913,""passes"":true,""positive"":5,""powered"":5},""register"":{""gain"":511.49906019875186,""passes"":true,""positive"":5,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f102	right_family	dy_closure	2-3	1	1	0.012981710181	"{""hand"":{""gain"":137.05830233153733,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":106.76158453089458,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f102	right_family	b3	2-4	0	1	0.000151329686	"{""hand"":{""gain"":11.069720495206477,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":1.2445353359393874,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f102	right_family	canonical_wrapper	2-5	0	0	0.010913010152	"{""hand"":{""gain"":89.74859548598823,""passes"":false,""positive"":2,""powered"":5},""register"":{""gain"":109.10835328346094,""passes"":true,""positive"":3,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f102	dy_closure	b3	3-4	0	1	0.009919518292	"{""hand"":{""gain"":96.41723294416384,""passes"":true,""positive"":5,""powered"":5},""register"":{""gain"":81.57811843258644,""passes"":true,""positive"":4,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f102	dy_closure	canonical_wrapper	3-5	1	1	0.016728607703	"{""hand"":{""gain"":146.16754322750955,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":137.57606974807032,""passes"":true,""positive"":4,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f102	b3	canonical_wrapper	4-5	0	1	0.004366522070	"{""hand"":{""gain"":41.913672046626374,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":35.910277505298176,""passes"":true,""positive"":3,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f103	local_frame	inner_d	0-1	0	1	0.000561913527	"{""hand"":{""gain"":10.476877159815814,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":4.538013646921964,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f103	local_frame	right_family	0-2	0	0	-0.013914854891	"{""hand"":{""gain"":-112.37636809675831,""passes"":false,""positive"":1,""powered"":5},""register"":{""gain"":-110.02166145537709,""passes"":false,""positive"":1,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f103	local_frame	dy_closure	0-3	0	1	0.001544408876	"{""hand"":{""gain"":12.472646080276466,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":14.18264520419304,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f103	local_frame	b3	0-4	0	0	-0.002355459124	"{""hand"":{""gain"":-18.894991199664606,""passes"":false,""positive"":1,""powered"":5},""register"":{""gain"":-19.022687882715054,""passes"":false,""positive"":2,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f103	local_frame	canonical_wrapper	0-5	0	1	0.011281540714	"{""hand"":{""gain"":91.10972280314881,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":119.93604053468897,""passes"":true,""positive"":4,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f103	inner_d	right_family	1-2	0	1	0.006486280918	"{""hand"":{""gain"":52.38320469497414,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":55.58181357389216,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f103	inner_d	dy_closure	1-3	0	1	0.003844531692	"{""hand"":{""gain"":44.627719229767266,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":31.04843794218258,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f103	inner_d	b3	1-4	0	0	-0.000457124399	"{""hand"":{""gain"":3.218742866443146,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":-3.6917366426173635,""passes"":false,""positive"":2,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f103	inner_d	canonical_wrapper	1-5	1	1	0.060482956638	"{""hand"":{""gain"":511.57458006289795,""passes"":true,""positive"":5,""powered"":5},""register"":{""gain"":488.4603578076965,""passes"":true,""positive"":5,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f103	right_family	dy_closure	2-3	1	1	0.013266120744	"{""hand"":{""gain"":138.43339235382606,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":107.13719112520258,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f103	right_family	b3	2-4	0	1	0.000510669925	"{""hand"":{""gain"":14.605501719957294,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":4.124170314000759,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f103	right_family	canonical_wrapper	2-5	0	0	0.009014109252	"{""hand"":{""gain"":72.79794632043283,""passes"":false,""positive"":2,""powered"":5},""register"":{""gain"":94.37703730623221,""passes"":true,""positive"":3,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f103	dy_closure	b3	3-4	0	1	0.010196394910	"{""hand"":{""gain"":98.94735799790712,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":82.34608529664328,""passes"":true,""positive"":4,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f103	dy_closure	canonical_wrapper	3-5	1	1	0.016645498875	"{""hand"":{""gain"":148.55807927471528,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":134.42904891486467,""passes"":true,""positive"":4,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f103	b3	canonical_wrapper	4-5	0	1	0.006182491774	"{""hand"":{""gain"":55.582776211245864,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":49.92980357075382,""passes"":true,""positive"":3,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f104	local_frame	inner_d	0-1	0	0	0.000147503449	"{""hand"":{""gain"":6.0711891834630665,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":1.1971379948462282,""passes"":false,""positive"":2,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f104	local_frame	right_family	0-2	0	0	-0.011547764961	"{""hand"":{""gain"":-93.7216604255842,""passes"":false,""positive"":1,""powered"":5},""register"":{""gain"":-91.3920471849176,""passes"":false,""positive"":1,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f104	local_frame	dy_closure	0-3	0	1	0.001683476037	"{""hand"":{""gain"":13.663091514541028,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":16.75468934815216,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f104	local_frame	b3	0-4	0	0	-0.002521890650	"{""hand"":{""gain"":-20.019181826938045,""passes"":false,""positive"":1,""powered"":5},""register"":{""gain"":-20.46766451283287,""passes"":false,""positive"":2,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f104	local_frame	canonical_wrapper	0-5	0	1	0.010098205496	"{""hand"":{""gain"":81.95703580954667,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":115.25578407060101,""passes"":true,""positive"":4,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f104	inner_d	right_family	1-2	0	1	0.005940587714	"{""hand"":{""gain"":48.21380988556493,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":50.989060398792674,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f104	inner_d	dy_closure	1-3	0	1	0.003538698888	"{""hand"":{""gain"":41.70242298857522,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":28.7200801779136,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f104	inner_d	b3	1-4	0	0	-0.000541116067	"{""hand"":{""gain"":1.590143375609622,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":-4.391698001783109,""passes"":false,""positive"":2,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f104	inner_d	canonical_wrapper	1-5	1	1	0.059235020337	"{""hand"":{""gain"":521.2590666598704,""passes"":true,""positive"":5,""powered"":5},""register"":{""gain"":480.75142505376596,""passes"":true,""positive"":5,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f104	right_family	dy_closure	2-3	1	1	0.013080037749	"{""hand"":{""gain"":136.22906061119588,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":106.15758637405375,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f104	right_family	b3	2-4	0	1	0.000236057122	"{""hand"":{""gain"":12.635160710479537,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":1.9158396000216111,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f104	right_family	canonical_wrapper	2-5	0	0	0.010602682577	"{""hand"":{""gain"":86.05137179539786,""passes"":false,""positive"":2,""powered"":5},""register"":{""gain"":117.77367545590366,""passes"":true,""positive"":3,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f104	dy_closure	b3	3-4	0	1	0.010029626386	"{""hand"":{""gain"":96.53165001032148,""passes"":true,""positive"":5,""powered"":5},""register"":{""gain"":81.40044775157986,""passes"":true,""positive"":4,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f104	dy_closure	canonical_wrapper	3-5	1	1	0.016741115671	"{""hand"":{""gain"":145.91602058685285,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":135.8708947856785,""passes"":true,""positive"":4,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f104	b3	canonical_wrapper	4-5	0	1	0.004304359024	"{""hand"":{""gain"":41.269040689443315,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":34.93417783729948,""passes"":true,""positive"":3,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f105	local_frame	inner_d	0-1	0	1	0.000403901216	"{""hand"":{""gain"":8.136087471298454,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":3.269984247576037,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f105	local_frame	right_family	0-2	0	0	-0.012576362101	"{""hand"":{""gain"":-101.81822757264717,""passes"":false,""positive"":1,""powered"":5},""register"":{""gain"":-96.27860566755973,""passes"":false,""positive"":1,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f105	local_frame	dy_closure	0-3	0	1	0.001862804133	"{""hand"":{""gain"":15.081262257977714,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":18.128863291326738,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f105	local_frame	b3	0-4	0	0	-0.002622043268	"{""hand"":{""gain"":-21.075904075617828,""passes"":false,""positive"":1,""powered"":5},""register"":{""gain"":-21.228062300083128,""passes"":false,""positive"":2,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f105	local_frame	canonical_wrapper	0-5	0	1	0.011427292834	"{""hand"":{""gain"":92.51536278775042,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":121.75752007748181,""passes"":true,""positive"":4,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f105	inner_d	right_family	1-2	0	1	0.005674217183	"{""hand"":{""gain"":45.93846231050776,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":48.24391407505607,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f105	inner_d	dy_closure	1-3	0	1	0.003475755715	"{""hand"":{""gain"":40.95298137121857,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":28.139718266686334,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f105	inner_d	b3	1-4	0	0	-0.000505790929	"{""hand"":{""gain"":2.05760040977772,""passes"":true,""positive"":3,""powered"":5},""register"":{""gain"":-4.094883361828153,""passes"":false,""positive"":2,""powered"":5}}"	1	UNASSIGNED
PHYSICAL_FOLIO:f105	inner_d	canonical_wrapper	1-5	1	1	0.062533872464	"{""hand"":{""gain"":529.6080999558643,""passes"":true,""positive"":5,""powered"":5},""register"":{""gain"":506.2742314654366,""passes"":true,""positive"":5,""powered"":5}}"	0	UNASSIGNED
PHYSICAL_FOLIO:f105	right_family	dy_closure	2-3	1	1	0.013014124113	"{""hand"":{""gain"":134.8960234621321,""passes"":true,""positive"":4,""powered"":5},""register"":{""gain"":105.36234881634255,""passes"":true,""positive"":3,""powered"":5}}"	1	UNASSIGNED
