group_id	side	population	pair_ordinal	stem	distance_cell	candidate_occurrence_id	candidate_folio	candidate_context	candidate_terminal	control_occurrence_id	control_folio	control_context	control_terminal	pair_outcome	semantic_export_credit
LEFT_QOK4	LEFT	FULL	29	ota	3	GDT800-O4030	f95v	qokedy	l	GDT800-O3644	f86v	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	FULL	30	ota	5	GDT800-O0564	f107v	qokedy	l	GDT800-O0625	f108r	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	FULL	31	otara	0	GDT800-O3100	f79v	qokeedy	m	GDT800-O0475	f107r	shedy	l	REVERSES	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	FULL	32	oteo	4	GDT800-O0106	f103r	qokain	l	GDT800-O2167	f48r	shol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	FULL	33	qoka	0	GDT800-O0647	f108r	qokedy	l	GDT800-O2781	f76r	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	FULL	34	qoka	0	GDT800-O2916	f77v	qokeedy	m	GDT800-O2657	f75r	shedy	m	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	FULL	35	qoka	3	GDT800-O1959	f41r	qokedy	l	GDT800-O0403	f106r	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	FULL	36	qoka	4	GDT800-O0124	f103r	qokedy	l	GDT800-O3735	f86v	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	FULL	37	qoka	4	GDT800-O2535	f58v	qokeey	l	GDT800-O2842	f77r	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	FULL	38	qoka	4	GDT800-O3380	f82r	qokeedy	l	GDT800-O0162	f103v	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	FULL	39	qoka	5	GDT800-O3503	f83v	qokeedy	l	GDT800-O0114	f103r	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	FULL	40	qota	2	GDT800-O3506	f83v	qokedy	l	GDT800-O3051	f79r	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	FULL	41	qota	5	GDT800-O2804	f76v	qokeedy	l	GDT800-O3720	f86v	ar	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	FULL	42	qota	5	GDT800-O3118	f79v	qokedy	l	GDT800-O0863	f111v	al	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	FULL	43	sheo	4	GDT800-O3269	f80v	qokain	l	GDT800-O3366	f82r	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	FULL	44	sheo	5	GDT800-O0148	f103r	qokeey	l	GDT800-O2766	f76r	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	FULL	45	sheo	5	GDT800-O0861	f111v	qokain	l	GDT800-O0294	f104v	shol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	FULL	46	sho	2	GDT800-O0103	f103r	qokeey	l	GDT800-O2139	f47r	shol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	FULL	47	sho	4	GDT800-O3275	f81r	qokedy	l	GDT800-O1979	f42r	shol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	FULL	48	sho	5	GDT800-O0142	f103r	qokeedy	l	GDT800-O0914	f112r	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	FULL	49	sho	5	GDT800-O0306	f105r	qokedy	l	GDT800-O0012	f100r	shol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	DIRECT_388	1	qoka	0	GDT800-O3445	f83r	qokedy	l	GDT800-O2657	f75r	shedy	m	SUPPORTS_L	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	DIRECT_388	2	qoka	4	GDT800-O3380	f82r	qokeedy	l	GDT800-O2842	f77r	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	DIRECT_388	3	sheo	5	GDT800-O2683	f75r	qokedy	l	GDT800-O2766	f76r	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	1	a	0	GDT800-O0666	f108r	qokedy	l	GDT800-O2348	f55r	ar	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	2	a	0	GDT800-O0910	f111v	qokain	m	GDT800-O0817	f111r	ar	m	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	3	a	3	GDT800-O0810	f111r	qokain	l	GDT800-O0360	f105v	ar	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	4	cha	5	GDT800-O1285	f116r	qokain	l	GDT800-O1037	f113r	al	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	5	chea	5	GDT800-O3370	f82r	qokeedy	l	GDT800-O0152	f103r	ar	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	6	cho	5	GDT800-O4092	f99v	qokeey	l	GDT800-O1001	f112v	al	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	7	da	0	GDT800-O0665	f108r	qokedy	l	GDT800-O2249	f51r	al	m	SUPPORTS_L	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	8	da	0	GDT800-O2924	f77v	qokedy	l	GDT800-O0153	f103v	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	9	da	5	GDT800-O1783	f34r	qokedy	l	GDT800-O0628	f108r	shol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	10	da	5	GDT800-O2710	f75v	qokain	l	GDT800-O0510	f107r	al	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	11	lo	0	GDT800-O0595	f107v	qokeedy	l	GDT800-O2867	f77v	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	12	lo	0	GDT800-O3095	f79v	qokeey	l	GDT800-O1310	f116r	al	m	SUPPORTS_L	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	13	o	0	GDT800-O2898	f77v	qokain	l	GDT800-O1292	f116r	al	m	SUPPORTS_L	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	14	o	0	GDT800-O3057	f79r	qokain	l	GDT800-O1048	f113r	al	m	SUPPORTS_L	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	15	o	1	GDT800-O3179	f80r	qokain	l	GDT800-O0391	f106r	ar	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	16	o	4	GDT800-O3020	f78v	qokedy	l	GDT800-O1106	f113v	ar	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	17	o	5	GDT800-O0179	f103v	qokain	l	GDT800-O2991	f78v	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	18	o	5	GDT800-O0661	f108r	qokedy	l	GDT800-O1781	f34r	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	19	o	5	GDT800-O2721	f75v	qokain	l	GDT800-O0806	f111r	ar	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	20	oka	5	GDT800-O2702	f75v	qokain	l	GDT800-O2987	f78v	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	21	ota	5	GDT800-O0564	f107v	qokedy	l	GDT800-O0625	f108r	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	22	otara	0	GDT800-O3100	f79v	qokeedy	m	GDT800-O0475	f107r	shedy	l	REVERSES	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	23	oteo	4	GDT800-O0106	f103r	qokain	l	GDT800-O2167	f48r	shol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	24	qoka	3	GDT800-O1959	f41r	qokedy	l	GDT800-O0403	f106r	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	25	qoka	4	GDT800-O0124	f103r	qokedy	l	GDT800-O3735	f86v	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	26	qoka	4	GDT800-O2535	f58v	qokeey	l	GDT800-O0162	f103v	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	27	qoka	5	GDT800-O3503	f83v	qokeedy	l	GDT800-O0114	f103r	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	28	qota	2	GDT800-O3506	f83v	qokedy	l	GDT800-O3051	f79r	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	29	qota	5	GDT800-O2804	f76v	qokeedy	l	GDT800-O3720	f86v	ar	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	30	qota	5	GDT800-O3118	f79v	qokedy	l	GDT800-O0863	f111v	al	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	31	sheo	5	GDT800-O0148	f103r	qokeey	l	GDT800-O0294	f104v	shol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	32	sho	2	GDT800-O0103	f103r	qokeey	l	GDT800-O2139	f47r	shol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	33	sho	4	GDT800-O3275	f81r	qokedy	l	GDT800-O1979	f42r	shol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	34	sho	5	GDT800-O0142	f103r	qokeedy	l	GDT800-O0914	f112r	shedy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
LEFT_QOK4	LEFT	CACHE_REST_3749	35	sho	5	GDT800-O0306	f105r	qokedy	l	GDT800-O0012	f100r	shol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	1	a	3	GDT800-O0830	f111r	chedy	l	GDT800-O3332	f81v	ol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	2	a	3	GDT800-O0911	f112r	chedy	l	GDT800-O2450	f58r	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	3	a	5	GDT800-O0308	f105r	chedy	l	GDT800-O1563	f23v	dy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	4	a	5	GDT800-O0604	f107v	chedy	l	GDT800-O1000	f112v	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	5	chea	5	GDT800-O0737	f108v	shedy	l	GDT800-O0136	f103r	ol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	6	cheda	5	GDT800-O0660	f108r	chedy	l	GDT800-O2481	f58v	dy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	7	cheo	2	GDT800-O0875	f111v	daiin	l	GDT800-O3074	f79r	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	8	cheo	2	GDT800-O1584	f24r	daiin	l	GDT800-O1704	f2v	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	9	cheo	3	GDT800-O0979	f112v	chedy	l	GDT800-O3221	f80v	dy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	10	cheo	5	GDT800-O0066	f102v	daiin	l	GDT800-O2847	f77r	ol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	11	cheo	5	GDT800-O0634	f108r	chedy	l	GDT800-O2201	f49v	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	12	cheo	5	GDT800-O0709	f108v	shedy	l	GDT800-O1619	f24v	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	13	cheo	5	GDT800-O1856	f39r	daiin	l	GDT800-O1495	f20v	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	14	cho	1	GDT800-O1363	f14v	daiin	l	GDT800-O2330	f54v	dy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	15	cho	1	GDT800-O1700	f2v	daiin	l	GDT800-O0773	f10v	dy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	16	cho	2	GDT800-O0770	f10r	daiin	l	GDT800-O3584	f85r	ol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	17	cho	2	GDT800-O1252	f115v	chedy	l	GDT800-O2390	f56v	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	18	cho	2	GDT800-O1376	f15v	daiin	l	GDT800-O2156	f47v	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	19	cho	2	GDT800-O1506	f21r	daiin	l	GDT800-O1814	f36r	dy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	20	cho	3	GDT800-O0774	f10v	daiin	l	GDT800-O1513	f21r	ol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	21	cho	3	GDT800-O1598	f24r	daiin	l	GDT800-O1382	f15v	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	22	cho	3	GDT800-O2145	f47r	daiin	l	GDT800-O0473	f107r	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	23	cho	4	GDT800-O1478	f19v	daiin	l	GDT800-O2009	f42v	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	24	cho	4	GDT800-O1493	f20v	daiin	l	GDT800-O1414	f17v	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	25	cho	4	GDT800-O1519	f21v	daiin	l	GDT800-O0934	f112r	ol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	26	cho	5	GDT800-O0016	f100r	daiin	l	GDT800-O2050	f44v	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	27	cho	5	GDT800-O0050	f102r	daiin	l	GDT800-O2392	f56v	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	28	cho	5	GDT800-O0436	f106v	chedy	l	GDT800-O2004	f42v	ol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	29	cho	5	GDT800-O1203	f115r	chedy	l	GDT800-O1990	f42r	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	30	cho	5	GDT800-O1367	f15r	daiin	l	GDT800-O1680	f29v	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	31	cho	5	GDT800-O1633	f25v	daiin	l	GDT800-O1678	f29v	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	32	cho	5	GDT800-O1669	f28v	daiin	l	GDT800-O1651	f27r	dy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	33	cho	5	GDT800-O1740	f32v	daiin	l	GDT800-O1343	f13r	dy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	34	cho	5	GDT800-O1823	f36v	daiin	l	GDT800-O0535	f107r	ol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	35	cho	5	GDT800-O2831	f77r	shedy	l	GDT800-O0043	f102r	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	36	ctho	3	GDT800-O1449	f18r	daiin	l	GDT800-O2063	f44v	dy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	37	ctho	3	GDT800-O3381	f82r	chedy	l	GDT800-O1970	f42r	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	38	ctho	5	GDT800-O3858	f89v	daiin	l	GDT800-O1802	f35r	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	39	da	1	GDT800-O0618	f108r	daiin	l	GDT800-O1769	f33v	dy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	40	da	2	GDT800-O0317	f105r	daiin	l	GDT800-O2558	f5v	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	41	da	3	GDT800-O3451	f83r	shedy	l	GDT800-O3958	f93r	ol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	42	da	4	GDT800-O2573	f66r	shedy	l	GDT800-O3991	f94r	dy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	43	da	5	GDT800-O2567	f66r	shedy	l	GDT800-O3869	f89v	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	44	da	5	GDT800-O2674	f75r	shedy	l	GDT800-O2741	f75v	ol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	45	da	5	GDT800-O3388	f82v	shedy	l	GDT800-O1759	f33v	dy	m	SUPPORTS_L	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	46	dcho	5	GDT800-O1228	f115r	daiin	l	GDT800-O2554	f5v	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	47	dcho	5	GDT800-O3278	f81r	shedy	l	GDT800-O1337	f13r	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	48	do	4	GDT800-O2963	f78r	chedy	l	GDT800-O0079	f102v	ol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	49	ka	2	GDT800-O2749	f76r	chedy	l	GDT800-O2473	f58r	dy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	50	ka	5	GDT800-O0488	f107r	chedy	l	GDT800-O2680	f75r	dy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	51	ko	1	GDT800-O1812	f35v	daiin	l	GDT800-O2079	f45r	dy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	52	o	3	GDT800-O0759	f108v	chedy	l	GDT800-O3961	f93r	chol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	53	o	3	GDT800-O0935	f112r	chedy	l	GDT800-O3069	f79r	ol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	54	o	3	GDT800-O2990	f78v	shedy	l	GDT800-O1551	f23r	ol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	55	o	3	GDT800-O3000	f78v	chedy	l	GDT800-O1440	f17v	dy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	56	o	4	GDT800-O0834	f111r	shedy	l	GDT800-O4042	f96r	dy	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	57	o	4	GDT800-O1312	f116r	chedy	l	GDT800-O3304	f81r	ol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	58	o	5	GDT800-O0065	f102v	daiin	l	GDT800-O4101	f99v	ol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	59	o	5	GDT800-O0157	f103v	shedy	l	GDT800-O3308	f81r	ol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	60	o	5	GDT800-O0334	f105r	chedy	l	GDT800-O3102	f79v	ol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
RIGHT_RESULT3	RIGHT	FULL	61	o	5	GDT800-O0562	f107v	daiin	l	GDT800-O3062	f79r	ol	l	TIE	ZERO__FORMAL_MATCHED_PAIR
