group_id	side	context_surface	occurrence_id	source_selector	physical_folio	locus	token_index	stem	terminal	masked_target	left_context	right_context	distance_cell	position4	population	page_s	residual_m_minus_position_stem	semantic_export_credit
LEFT_QOK4	LEFT	qokedy	GDT800-O0314	f105r	f105r	f105r.21	5	qokeda	l	qokeda{l|m}	qokedy	saiin	5	EARLIER	CACHE_REST_3749	0.0329984716174	-0.0329984716174	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeey	GDT800-O0324	f105r	f105r	f105r.3	12	ro	l	ro{l|m}	qokeey	NONE	0	FINAL	CACHE_REST_3749	0.489897014473	-0.489897014473	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeedy	GDT800-O0387	f106r	f106r	f106r.20	6	sai	l	sai{l|m}	qokeedy	chedy	4	EARLIER	CACHE_REST_3749	0.0503857110653	-0.0503857110653	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeedy	GDT800-O0469	f107r	f107r	f107r.10	3	okeo	l	okeo{l|m}	qokeedy	lchedy	5	EARLIER	CACHE_REST_3749	0.0289971604402	-0.0289971604402	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O0564	f107v	f107v	f107v.2	7	ota	l	ota{l|m}	qokedy	chedy	5	EARLIER	CACHE_REST_3749	0.0702231803935	-0.0702231803935	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O0579	f107v	f107v	f107v.26	6	ota	l	ota{l|m}	qokain	okaiin	5	EARLIER	CACHE_REST_3749	0.0702231803935	-0.0702231803935	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeedy	GDT800-O0595	f107v	f107v	f107v.35	10	lo	l	lo{l|m}	qokeedy	NONE	0	FINAL	CACHE_REST_3749	0.384569698736	-0.384569698736	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeey	GDT800-O0641	f108r	f108r	f108r.27	6	chda	l	chda{l|m}	qokeey	okedy	4	EARLIER	CACHE_REST_3749	0.0796566499579	-0.0796566499579	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O0642	f108r	f108r	f108r.27	9	okeda	m	okeda{l|m}	qokedy	chdy	1	PENULTIMATE	CACHE_REST_3749	0.141857642607	0.858142357393	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O0647	f108r	f108r	f108r.31	10	qoka	l	qoka{l|m}	qokedy	NONE	0	FINAL	CACHE_REST_3749	0.534417269723	-0.534417269723	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeedy	GDT800-O0657	f108r	f108r	f108r.40	5	okeeo	m	okeeo{l|m}	qokeedy	cheykeeed	5	EARLIER	CACHE_REST_3749	0.0344450325249	0.965554967475	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeey	GDT800-O0660	f108r	f108r	f108r.42	5	cheda	l	cheda{l|m}	qokeey	chedy	5	EARLIER	CACHE_REST_3749	0.0517237602282	-0.0517237602282	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O0661	f108r	f108r	f108r.43	5	o	l	o{l|m}	qokedy	kechy	5	EARLIER	CACHE_REST_3749	0.0121175283634	-0.0121175283634	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O0665	f108r	f108r	f108r.45	11	da	l	da{l|m}	qokedy	NONE	0	FINAL	CACHE_REST_3749	0.587680279066	-0.587680279066	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O0666	f108r	f108r	f108r.46	11	a	l	a{l|m}	qokedy	NONE	0	FINAL	CACHE_REST_3749	0.634907485633	-0.634907485633	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O0732	f108v	f108v	f108v.37	11	dala	m	dala{l|m}	qokain	NONE	0	FINAL	CACHE_REST_3749	0.575190654235	0.424809345765	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeey	GDT800-O0744	f108v	f108v	f108v.46	11	ra	l	ra{l|m}	qokeey	NONE	0	FINAL	CACHE_REST_3749	0.599891927234	-0.599891927234	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeey	GDT800-O0745	f108v	f108v	f108v.47	6	okeeda	l	okeeda{l|m}	qokeey	okeol	4	EARLIER	CACHE_REST_3749	0.0503857110653	-0.0503857110653	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeey	GDT800-O0758	f108v	f108v	f108v.52	7	chea	l	chea{l|m}	qokeey	llchey	4	EARLIER	CACHE_REST_3749	0.0574898872201	-0.0574898872201	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeedy	GDT800-O0788	f111r	f111r	f111r.18	10	cheo	l	cheo{l|m}	qokeedy	lokeedy	2	EARLIER	CACHE_REST_3749	0.0596606579564	-0.0596606579564	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeedy	GDT800-O0805	f111r	f111r	f111r.31	7	chka	l	chka{l|m}	qokeedy	checthy	1	PENULTIMATE	CACHE_REST_3749	0.130531461434	-0.130531461434	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeedy	GDT800-O0808	f111r	f111r	f111r.33	14	d	l	d{l|m}	qokeedy	NONE	0	FINAL	CACHE_REST_3749	0.428891985255	-0.428891985255	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O0810	f111r	f111r	f111r.34	9	a	l	a{l|m}	qokain	qokeeod	3	EARLIER	CACHE_REST_3749	0.119606150667	-0.119606150667	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O0837	f111r	f111r	f111r.50	10	chckha	l	chckha{l|m}	qokain	lkal	1	PENULTIMATE	CACHE_REST_3749	0.141857642607	-0.141857642607	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O0861	f111v	f111v	f111v.16	2	sheo	l	sheo{l|m}	qokain	qokain	5	EARLIER	CACHE_REST_3749	0.0217909140682	-0.0217909140682	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O0865	f111v	f111v	f111v.17	6	chka	l	chka{l|m}	qokain	chckhy	5	EARLIER	CACHE_REST_3749	0.0363515153066	-0.0363515153066	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O0875	f111v	f111v	f111v.23	9	cheo	l	cheo{l|m}	qokain	daiin	2	EARLIER	CACHE_REST_3749	0.0612613692146	-0.0612613692146	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeedy	GDT800-O0897	f111v	f111v	f111v.5	9	qokeo	l	qokeo{l|m}	qokeedy	shedy	3	EARLIER	CACHE_REST_3749	0.066161768404	-0.066161768404	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O0910	f111v	f111v	f111v.9	12	a	m	a{l|m}	qokain	NONE	0	FINAL	CACHE_REST_3749	0.608309784904	0.391690215096	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O0936	f112r	f112r	f112r.30	9	cheo	m	cheo{l|m}	qokedy	NONE	0	FINAL	CACHE_REST_3749	0.473171886525	0.526828113475	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O0968	f112v	f112v	f112v.17	9	otalda	l	otalda{l|m}	qokain	NONE	0	FINAL	CACHE_REST_3749	0.569245656675	-0.569245656675	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O1104	f113v	f113v	f113v.3	6	olo	l	olo{l|m}	qokain	olam	1	PENULTIMATE	CACHE_REST_3749	0.0878883668361	-0.0878883668361	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O1245	f115v	f115v	f115v.15	5	ch	l	ch{l|m}	qokain	lr	5	EARLIER	CACHE_REST_3749	0.0268914697933	-0.0268914697933	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O1285	f116r	f116r	f116r.21	4	cha	l	cha{l|m}	qokain	qol	5	EARLIER	CACHE_REST_3749	0.0417862084122	-0.0417862084122	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O1290	f116r	f116r	f116r.25	8	ota	l	ota{l|m}	qokain	ches	5	EARLIER	CACHE_REST_3749	0.0702231803935	-0.0702231803935	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O1720	f31r	f31r	f31r.8	3	cheo	l	cheo{l|m}	qokedy	cheod	4	EARLIER	DIRECT_388	0.0377004868972	-0.0377004868972	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O1783	f34r	f34r	f34r.7	2	da	l	da{l|m}	qokedy	chdy	5	EARLIER	CACHE_REST_3749	0.0380287252632	-0.0380287252632	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O1874	f39v	f39v	f39v.4	10	da	l	da{l|m}	qokedy	o	4	EARLIER	CACHE_REST_3749	0.0627995228273	-0.0627995228273	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O1959	f41r	f41r	f41r.8	7	qoka	l	qoka{l|m}	qokedy	chekedy	3	EARLIER	CACHE_REST_3749	0.0822919158637	-0.0822919158637	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeey	GDT800-O2002	f42v	f42v	f42v.11	4	kcho	l	kcho{l|m}	qokeey	cheal	5	EARLIER	CACHE_REST_3749	0.0292038789442	-0.0292038789442	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeey	GDT800-O2030	f43v	f43v	f43v.15	7	ko	l	ko{l|m}	qokeey	dary	2	EARLIER	CACHE_REST_3749	0.059087109607	-0.059087109607	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O2240	f50v	f50v	f50v.8	5	ykcho	l	ykcho{l|m}	qokedy	kar	5	EARLIER	CACHE_REST_3749	0.0369505896182	-0.0369505896182	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeey	GDT800-O2507	f58v	f58v	f58v.20	5	ota	l	ota{l|m}	qokeey	chol	5	EARLIER	CACHE_REST_3749	0.0484307707592	-0.0484307707592	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeey	GDT800-O2535	f58v	f58v	f58v.31	6	qoka	l	qoka{l|m}	qokeey	shol	4	EARLIER	CACHE_REST_3749	0.0514446083219	-0.0514446083219	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O2546	f58v	f58v	f58v.39	3	oka	m	oka{l|m}	qokain	shear	3	EARLIER	CACHE_REST_3749	0.0772917105518	0.922708289448	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeedy	GDT800-O2564	f66r	f66r	f66r.51	7	qoka	l	qoka{l|m}	qokeedy	okedy	2	EARLIER	DIRECT_388	0.0681014627549	-0.0681014627549	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O2612	f66v	f66v	f66v.5	4	choka	l	choka{l|m}	qokedy	dal	1	PENULTIMATE	CACHE_REST_3749	0.13238574688	-0.13238574688	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeey	GDT800-O2661	f75r	f75r	f75r.23	4	qoka	l	qoka{l|m}	qokeey	sshey	3	EARLIER	DIRECT_388	0.0602002144779	-0.0602002144779	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeey	GDT800-O2668	f75r	f75r	f75r.28	4	so	l	so{l|m}	qokeey	oldair	5	EARLIER	DIRECT_388	0.0306673715677	-0.0306673715677	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O2671	f75r	f75r	f75r.3	2	cha	l	cha{l|m}	qokain	orchey	5	EARLIER	DIRECT_388	0.0500547726148	-0.0500547726148	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O2683	f75r	f75r	f75r.46	3	sheo	l	sheo{l|m}	qokedy	qokedy	5	EARLIER	DIRECT_388	0.0217909140682	-0.0217909140682	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O2702	f75v	f75v	f75v.3	4	oka	l	oka{l|m}	qokain	dal	5	EARLIER	CACHE_REST_3749	0.0269752715756	-0.0269752715756	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O2710	f75v	f75v	f75v.40	3	da	l	da{l|m}	qokain	qol	5	EARLIER	CACHE_REST_3749	0.0350918467893	-0.0350918467893	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O2714	f75v	f75v	f75v.40	13	olo	l	olo{l|m}	qokain	NONE	0	FINAL	CACHE_REST_3749	0.52028723946	-0.52028723946	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O2721	f75v	f75v	f75v.44	5	o	l	o{l|m}	qokain	chedy	5	EARLIER	CACHE_REST_3749	0.00839117995915	-0.00839117995915	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O2722	f75v	f75v	f75v.46	8	da	l	da{l|m}	qokain	tol	2	EARLIER	CACHE_REST_3749	0.0790726703015	-0.0790726703015	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeedy	GDT800-O2734	f75v	f75v	f75v.59	2	qoko	l	qoko{l|m}	qokeedy	olkol	1	PENULTIMATE	CACHE_REST_3749	0.0751031174549	-0.0751031174549	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O2803	f76v	f76v	f76v.11	10	sheda	m	sheda{l|m}	qokedy	NONE	0	FINAL	CACHE_REST_3749	0.590576317749	0.409423682251	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeedy	GDT800-O2804	f76v	f76v	f76v.12	5	qota	l	qota{l|m}	qokeedy	chedy	5	EARLIER	CACHE_REST_3749	0.0316317365243	-0.0316317365243	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O2807	f76v	f76v	f76v.18	6	cho	l	cho{l|m}	qokedy	chedchey	3	EARLIER	CACHE_REST_3749	0.0277692167772	-0.0277692167772	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O2809	f76v	f76v	f76v.20	4	o	l	o{l|m}	qokedy	checkhy	5	EARLIER	CACHE_REST_3749	0.0113716628432	-0.0113716628432	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeedy	GDT800-O2820	f76v	f76v	f76v.38	5	lo	l	lo{l|m}	qokeedy	saiiin	5	EARLIER	CACHE_REST_3749	0.0138670995998	-0.0138670995998	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeedy	GDT800-O2836	f77r	f77r	f77r.16	8	lo	l	lo{l|m}	qokeedy	NONE	0	FINAL	DIRECT_388	0.384569698736	-0.384569698736	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeedy	GDT800-O2837	f77r	f77r	f77r.17	9	lo	l	lo{l|m}	qokeedy	NONE	0	FINAL	DIRECT_388	0.384569698736	-0.384569698736	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeedy	GDT800-O2845	f77r	f77r	f77r.29	5	qota	l	qota{l|m}	qokeedy	NONE	0	FINAL	CACHE_REST_3749	0.585425732173	-0.585425732173	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeedy	GDT800-O2849	f77r	f77r	f77r.36	7	qoko	l	qoko{l|m}	qokeedy	olchey	1	PENULTIMATE	CACHE_REST_3749	0.107271995729	-0.107271995729	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeedy	GDT800-O2871	f77v	f77v	f77v.11	10	da	l	da{l|m}	qokeedy	olchy	1	PENULTIMATE	CACHE_REST_3749	0.12351199353	-0.12351199353	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O2873	f77v	f77v	f77v.12	4	oka	l	oka{l|m}	qokedy	chedy	5	EARLIER	CACHE_REST_3749	0.0337023660513	-0.0337023660513	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O2885	f77v	f77v	f77v.20	4	qoka	l	qoka{l|m}	qokedy	shed	2	EARLIER	CACHE_REST_3749	0.0610022834254	-0.0610022834254	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O2894	f77v	f77v	f77v.24	8	ro	l	ro{l|m}	qokedy	NONE	0	FINAL	CACHE_REST_3749	0.489897014473	-0.489897014473	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeedy	GDT800-O2896	f77v	f77v	f77v.25	9	ra	l	ra{l|m}	qokeedy	NONE	0	FINAL	CACHE_REST_3749	0.63267951299	-0.63267951299	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O2897	f77v	f77v	f77v.27	3	cheda	l	cheda{l|m}	qokain	fchedy	5	EARLIER	CACHE_REST_3749	0.0414139517224	-0.0414139517224	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O2898	f77v	f77v	f77v.27	9	o	l	o{l|m}	qokain	NONE	0	FINAL	CACHE_REST_3749	0.320161755549	-0.320161755549	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O2909	f77v	f77v	f77v.35	5	sheo	l	sheo{l|m}	qokain	qokeedy	3	EARLIER	CACHE_REST_3749	0.0520895420131	-0.0520895420131	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeedy	GDT800-O2910	f77v	f77v	f77v.35	7	qoka	l	qoka{l|m}	qokeedy	dary	1	PENULTIMATE	CACHE_REST_3749	0.099687846845	-0.099687846845	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeey	GDT800-O2915	f77v	f77v	f77v.40	2	ro	l	ro{l|m}	qokeey	chdor	5	EARLIER	CACHE_REST_3749	0.0229194584531	-0.0229194584531	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeedy	GDT800-O2916	f77v	f77v	f77v.40	9	qoka	m	qoka{l|m}	qokeedy	NONE	0	FINAL	CACHE_REST_3749	0.559814581133	0.440185418867	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeey	GDT800-O2919	f77v	f77v	f77v.42	3	qoka	l	qoka{l|m}	qokeey	lchedy	3	EARLIER	CACHE_REST_3749	0.0694235313967	-0.0694235313967	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O2924	f77v	f77v	f77v.6	11	da	l	da{l|m}	qokedy	NONE	0	FINAL	CACHE_REST_3749	0.61810734794	-0.61810734794	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O2933	f78r	f78r	f78r.13	2	o	l	o{l|m}	qokedy	kedy	5	EARLIER	CACHE_REST_3749	0.0118953676144	-0.0118953676144	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O2939	f78r	f78r	f78r.19	6	ch	l	ch{l|m}	qokain	NONE	0	FINAL	CACHE_REST_3749	0.530184077995	-0.530184077995	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O2941	f78r	f78r	f78r.24	5	olo	l	olo{l|m}	qokedy	NONE	0	FINAL	CACHE_REST_3749	0.494775429165	-0.494775429165	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeedy	GDT800-O2947	f78r	f78r	f78r.28	4	kcho	l	kcho{l|m}	qokeedy	tchal	5	EARLIER	CACHE_REST_3749	0.0278095640193	-0.0278095640193	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O2953	f78r	f78r	f78r.31	4	ota	l	ota{l|m}	qokedy	shedy	4	EARLIER	CACHE_REST_3749	0.138900244144	-0.138900244144	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeey	GDT800-O2954	f78r	f78r	f78r.33	7	oka	l	oka{l|m}	qokeey	ol	3	EARLIER	CACHE_REST_3749	0.0841435715306	-0.0841435715306	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O2967	f78r	f78r	f78r.7	5	da	l	da{l|m}	qokedy	qokedy	4	EARLIER	CACHE_REST_3749	0.0702143245903	-0.0702143245903	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O2975	f78v	f78v	f78v.14	8	da	l	da{l|m}	qokain	NONE	0	FINAL	CACHE_REST_3749	0.587680279066	-0.587680279066	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O2977	f78v	f78v	f78v.18	4	da	l	da{l|m}	qokedy	lshckhy	5	EARLIER	CACHE_REST_3749	0.0398961595055	-0.0398961595055	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokedy	GDT800-O3020	f78v	f78v	f78v.9	6	o	l	o{l|m}	qokedy	chedol	4	EARLIER	CACHE_REST_3749	0.0147159690422	-0.0147159690422	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O3057	f79r	f79r	f79r.33	8	o	l	o{l|m}	qokain	NONE	0	FINAL	CACHE_REST_3749	0.329583426615	-0.329583426615	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokain	GDT800-O3071	f79r	f79r	f79r.43	4	cheo	l	cheo{l|m}	qokain	qoky	5	EARLIER	CACHE_REST_3749	0.0218589239588	-0.0218589239588	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeey	GDT800-O3095	f79v	f79v	f79v.24	10	lo	l	lo{l|m}	qokeey	NONE	0	FINAL	CACHE_REST_3749	0.377132124672	-0.377132124672	ZERO__EXACT_CONTEXT_OCCURRENCE
LEFT_QOK4	LEFT	qokeey	GDT800-O3096	f79v	f79v	f79v.25	2	o	l	o{l|m}	qokeey	olshdy	5	EARLIER	CACHE_REST_3749	0.0121175283634	-0.0121175283634	ZERO__EXACT_CONTEXT_OCCURRENCE
