edition	locus	status
ZL3b	f103v.28	SOURCE_LINE_PRESENT
IT2a	f103v.28	SOURCE_LINE_PRESENT
RF1b	f103v.28	SOURCE_LINE_PRESENT
ZL3b	f103v.30	SOURCE_LINE_PRESENT
IT2a	f103v.30	SOURCE_LINE_PRESENT
RF1b	f103v.30	SOURCE_LINE_PRESENT
ZL3b	f103v.34	SOURCE_LINE_PRESENT
IT2a	f103v.34	SOURCE_LINE_PRESENT
RF1b	f103v.34	SOURCE_LINE_PRESENT
ZL3b	f103v.36	SOURCE_LINE_PRESENT
IT2a	f103v.36	SOURCE_LINE_PRESENT
RF1b	f103v.36	SOURCE_LINE_PRESENT
ZL3b	f103v.37	SOURCE_LINE_PRESENT
IT2a	f103v.37	SOURCE_LINE_PRESENT
RF1b	f103v.37	SOURCE_LINE_PRESENT
ZL3b	f103v.38	SOURCE_LINE_PRESENT
IT2a	f103v.38	SOURCE_LINE_PRESENT
RF1b	f103v.38	SOURCE_LINE_PRESENT
ZL3b	f103v.4	SOURCE_LINE_PRESENT
IT2a	f103v.4	SOURCE_LINE_PRESENT
RF1b	f103v.4	SOURCE_LINE_PRESENT
ZL3b	f103v.40	SOURCE_LINE_PRESENT
IT2a	f103v.40	SOURCE_LINE_PRESENT
RF1b	f103v.40	SOURCE_LINE_PRESENT
ZL3b	f103v.45	SOURCE_LINE_PRESENT
IT2a	f103v.45	SOURCE_LINE_PRESENT
RF1b	f103v.45	SOURCE_LINE_PRESENT
ZL3b	f103v.7	SOURCE_LINE_PRESENT
IT2a	f103v.7	SOURCE_LINE_PRESENT
RF1b	f103v.7	SOURCE_LINE_PRESENT
ZL3b	f103v.9	SOURCE_LINE_PRESENT
IT2a	f103v.9	SOURCE_LINE_PRESENT
RF1b	f103v.9	SOURCE_LINE_PRESENT
ZL3b	f104r.13	SOURCE_LINE_PRESENT
IT2a	f104r.13	SOURCE_LINE_PRESENT
RF1b	f104r.13	SOURCE_LINE_PRESENT
ZL3b	f104r.14	SOURCE_LINE_PRESENT
IT2a	f104r.14	SOURCE_LINE_PRESENT
RF1b	f104r.14	SOURCE_LINE_PRESENT
ZL3b	f104r.23	SOURCE_LINE_PRESENT
IT2a	f104r.23	SOURCE_LINE_PRESENT
RF1b	f104r.23	SOURCE_LINE_PRESENT
ZL3b	f104r.24	SOURCE_LINE_PRESENT
IT2a	f104r.24	SOURCE_LINE_PRESENT
RF1b	f104r.24	SOURCE_LINE_PRESENT
ZL3b	f104r.31	SOURCE_LINE_PRESENT
IT2a	f104r.31	SOURCE_LINE_PRESENT
RF1b	f104r.31	SOURCE_LINE_PRESENT
ZL3b	f104r.4	SOURCE_LINE_PRESENT
IT2a	f104r.4	SOURCE_LINE_PRESENT
RF1b	f104r.4	SOURCE_LINE_PRESENT
ZL3b	f104r.5	SOURCE_LINE_PRESENT
IT2a	f104r.5	SOURCE_LINE_PRESENT
RF1b	f104r.5	SOURCE_LINE_PRESENT
ZL3b	f104v.1	SOURCE_LINE_PRESENT
IT2a	f104v.1	SOURCE_LINE_PRESENT
RF1b	f104v.1	SOURCE_LINE_PRESENT
ZL3b	f104v.10	SOURCE_LINE_PRESENT
IT2a	f104v.10	SOURCE_LINE_PRESENT
RF1b	f104v.10	SOURCE_LINE_PRESENT
ZL3b	f104v.22	SOURCE_LINE_PRESENT
IT2a	f104v.22	SOURCE_LINE_PRESENT
RF1b	f104v.22	SOURCE_LINE_PRESENT
ZL3b	f104v.23	SOURCE_LINE_PRESENT
IT2a	f104v.23	SOURCE_LINE_PRESENT
RF1b	f104v.23	SOURCE_LINE_PRESENT
ZL3b	f104v.25	SOURCE_LINE_PRESENT
IT2a	f104v.25	SOURCE_LINE_PRESENT
RF1b	f104v.25	SOURCE_LINE_PRESENT
ZL3b	f104v.3	SOURCE_LINE_PRESENT
IT2a	f104v.3	SOURCE_LINE_PRESENT
RF1b	f104v.3	SOURCE_LINE_PRESENT
ZL3b	f104v.33	SOURCE_LINE_PRESENT
IT2a	f104v.33	SOURCE_LINE_PRESENT
RF1b	f104v.33	SOURCE_LINE_PRESENT
ZL3b	f104v.34	SOURCE_LINE_PRESENT
IT2a	f104v.34	SOURCE_LINE_PRESENT
RF1b	f104v.34	SOURCE_LINE_PRESENT
ZL3b	f104v.43	SOURCE_LINE_PRESENT
IT2a	f104v.43	SOURCE_LINE_PRESENT
RF1b	f104v.43	SOURCE_LINE_PRESENT
ZL3b	f104v.9	SOURCE_LINE_PRESENT
IT2a	f104v.9	SOURCE_LINE_PRESENT
RF1b	f104v.9	SOURCE_LINE_PRESENT
ZL3b	f105r.15	SOURCE_LINE_PRESENT
IT2a	f105r.15	SOURCE_LINE_PRESENT
RF1b	f105r.15	SOURCE_LINE_PRESENT
ZL3b	f105r.30	SOURCE_LINE_PRESENT
IT2a	f105r.30	SOURCE_LINE_PRESENT
RF1b	f105r.30	SOURCE_LINE_PRESENT
ZL3b	f105r.35	SOURCE_LINE_PRESENT
IT2a	f105r.35	SOURCE_LINE_PRESENT
RF1b	f105r.35	SOURCE_LINE_PRESENT
ZL3b	f105r.36	SOURCE_LINE_PRESENT
IT2a	f105r.36	SOURCE_LINE_PRESENT
RF1b	f105r.36	SOURCE_LINE_PRESENT
ZL3b	f105v.11	SOURCE_LINE_PRESENT
IT2a	f105v.11	SOURCE_LINE_PRESENT
RF1b	f105v.11	SOURCE_LINE_PRESENT
ZL3b	f105v.33	SOURCE_LINE_PRESENT
IT2a	f105v.33	SOURCE_LINE_PRESENT
RF1b	f105v.33	SOURCE_LINE_PRESENT
ZL3b	f105v.4	SOURCE_LINE_PRESENT
IT2a	f105v.4	SOURCE_LINE_PRESENT
RF1b	f105v.4	SOURCE_LINE_PRESENT
ZL3b	f105v.7	SOURCE_LINE_PRESENT
IT2a	f105v.7	SOURCE_LINE_PRESENT
RF1b	f105v.7	SOURCE_LINE_PRESENT
ZL3b	f106r.16	SOURCE_LINE_PRESENT
IT2a	f106r.16	SOURCE_LINE_PRESENT
RF1b	f106r.16	SOURCE_LINE_PRESENT
ZL3b	f106r.19	SOURCE_LINE_PRESENT
IT2a	f106r.19	SOURCE_LINE_PRESENT
RF1b	f106r.19	SOURCE_LINE_PRESENT
ZL3b	f106r.21	SOURCE_LINE_PRESENT
IT2a	f106r.21	SOURCE_LINE_PRESENT
RF1b	f106r.21	SOURCE_LINE_PRESENT
ZL3b	f106r.25	SOURCE_LINE_PRESENT
IT2a	f106r.25	SOURCE_LINE_PRESENT
RF1b	f106r.25	SOURCE_LINE_PRESENT
ZL3b	f106r.28	SOURCE_LINE_PRESENT
IT2a	f106r.28	SOURCE_LINE_PRESENT
RF1b	f106r.28	SOURCE_LINE_PRESENT
ZL3b	f106r.29	SOURCE_LINE_PRESENT
IT2a	f106r.29	SOURCE_LINE_ABSENT
RF1b	f106r.29	SOURCE_LINE_PRESENT
ZL3b	f106r.39	SOURCE_LINE_PRESENT
IT2a	f106r.39	SOURCE_LINE_PRESENT
RF1b	f106r.39	SOURCE_LINE_PRESENT
ZL3b	f106r.45	SOURCE_LINE_PRESENT
IT2a	f106r.45	SOURCE_LINE_PRESENT
RF1b	f106r.45	SOURCE_LINE_PRESENT
ZL3b	f106r.47	SOURCE_LINE_PRESENT
IT2a	f106r.47	SOURCE_LINE_PRESENT
RF1b	f106r.47	SOURCE_LINE_PRESENT
ZL3b	f106r.6	SOURCE_LINE_PRESENT
IT2a	f106r.6	SOURCE_LINE_PRESENT
RF1b	f106r.6	SOURCE_LINE_PRESENT
ZL3b	f106r.8	SOURCE_LINE_PRESENT
IT2a	f106r.8	SOURCE_LINE_PRESENT
RF1b	f106r.8	SOURCE_LINE_PRESENT
ZL3b	f106v.17	SOURCE_LINE_PRESENT
IT2a	f106v.17	SOURCE_LINE_PRESENT
RF1b	f106v.17	SOURCE_LINE_PRESENT
ZL3b	f106v.23	SOURCE_LINE_PRESENT
IT2a	f106v.23	SOURCE_LINE_PRESENT
RF1b	f106v.23	SOURCE_LINE_PRESENT
ZL3b	f106v.3	SOURCE_LINE_PRESENT
IT2a	f106v.3	SOURCE_LINE_PRESENT
RF1b	f106v.3	SOURCE_LINE_PRESENT
ZL3b	f106v.33	SOURCE_LINE_PRESENT
IT2a	f106v.33	SOURCE_LINE_PRESENT
RF1b	f106v.33	SOURCE_LINE_PRESENT
ZL3b	f106v.4	SOURCE_LINE_PRESENT
IT2a	f106v.4	SOURCE_LINE_PRESENT
RF1b	f106v.4	SOURCE_LINE_PRESENT
ZL3b	f106v.46	SOURCE_LINE_PRESENT
IT2a	f106v.46	SOURCE_LINE_PRESENT
RF1b	f106v.46	SOURCE_LINE_PRESENT
ZL3b	f107r.19	SOURCE_LINE_PRESENT
IT2a	f107r.19	SOURCE_LINE_PRESENT
RF1b	f107r.19	SOURCE_LINE_PRESENT
ZL3b	f107r.21	SOURCE_LINE_PRESENT
IT2a	f107r.21	SOURCE_LINE_PRESENT
RF1b	f107r.21	SOURCE_LINE_PRESENT
ZL3b	f107r.26	SOURCE_LINE_PRESENT
IT2a	f107r.26	SOURCE_LINE_PRESENT
RF1b	f107r.26	SOURCE_LINE_PRESENT
ZL3b	f107r.35	SOURCE_LINE_PRESENT
IT2a	f107r.35	SOURCE_LINE_PRESENT
RF1b	f107r.35	SOURCE_LINE_PRESENT
ZL3b	f107r.39	SOURCE_LINE_PRESENT
IT2a	f107r.39	SOURCE_LINE_PRESENT
RF1b	f107r.39	SOURCE_LINE_PRESENT
ZL3b	f107r.46	SOURCE_LINE_PRESENT
IT2a	f107r.46	SOURCE_LINE_PRESENT
RF1b	f107r.46	SOURCE_LINE_PRESENT
ZL3b	f107r.47	SOURCE_LINE_PRESENT
IT2a	f107r.47	SOURCE_LINE_PRESENT
RF1b	f107r.47	SOURCE_LINE_PRESENT
ZL3b	f107r.51	SOURCE_LINE_PRESENT
IT2a	f107r.51	SOURCE_LINE_PRESENT
RF1b	f107r.51	SOURCE_LINE_PRESENT
ZL3b	f107v.15	SOURCE_LINE_PRESENT
IT2a	f107v.15	SOURCE_LINE_PRESENT
RF1b	f107v.15	SOURCE_LINE_PRESENT
ZL3b	f107v.19	SOURCE_LINE_PRESENT
IT2a	f107v.19	SOURCE_LINE_PRESENT
RF1b	f107v.19	SOURCE_LINE_PRESENT
ZL3b	f107v.2	SOURCE_LINE_PRESENT
IT2a	f107v.2	SOURCE_LINE_PRESENT
RF1b	f107v.2	SOURCE_LINE_PRESENT
ZL3b	f107v.21	SOURCE_LINE_PRESENT
IT2a	f107v.21	SOURCE_LINE_PRESENT
RF1b	f107v.21	SOURCE_LINE_PRESENT
ZL3b	f107v.26	SOURCE_LINE_PRESENT
IT2a	f107v.26	SOURCE_LINE_PRESENT
RF1b	f107v.26	SOURCE_LINE_PRESENT
ZL3b	f107v.27	SOURCE_LINE_PRESENT
IT2a	f107v.27	SOURCE_LINE_PRESENT
RF1b	f107v.27	SOURCE_LINE_PRESENT
ZL3b	f107v.30	SOURCE_LINE_PRESENT
IT2a	f107v.30	SOURCE_LINE_PRESENT
RF1b	f107v.30	SOURCE_LINE_PRESENT
ZL3b	f107v.33	SOURCE_LINE_PRESENT
IT2a	f107v.33	SOURCE_LINE_PRESENT
RF1b	f107v.33	SOURCE_LINE_PRESENT
ZL3b	f107v.39	SOURCE_LINE_PRESENT
IT2a	f107v.39	SOURCE_LINE_PRESENT
RF1b	f107v.39	SOURCE_LINE_PRESENT
ZL3b	f107v.44	SOURCE_LINE_PRESENT
IT2a	f107v.44	SOURCE_LINE_PRESENT
RF1b	f107v.44	SOURCE_LINE_PRESENT
ZL3b	f107v.45	SOURCE_LINE_PRESENT
IT2a	f107v.45	SOURCE_LINE_PRESENT
RF1b	f107v.45	SOURCE_LINE_PRESENT
ZL3b	f108r.15	SOURCE_LINE_PRESENT
IT2a	f108r.15	SOURCE_LINE_PRESENT
RF1b	f108r.15	SOURCE_LINE_PRESENT
ZL3b	f108r.17	SOURCE_LINE_PRESENT
IT2a	f108r.17	SOURCE_LINE_PRESENT
RF1b	f108r.17	SOURCE_LINE_PRESENT
ZL3b	f108r.22	SOURCE_LINE_PRESENT
IT2a	f108r.22	SOURCE_LINE_PRESENT
RF1b	f108r.22	SOURCE_LINE_PRESENT
ZL3b	f108r.23	SOURCE_LINE_PRESENT
IT2a	f108r.23	SOURCE_LINE_PRESENT
RF1b	f108r.23	SOURCE_LINE_PRESENT
ZL3b	f108r.25	SOURCE_LINE_PRESENT
IT2a	f108r.25	SOURCE_LINE_PRESENT
RF1b	f108r.25	SOURCE_LINE_PRESENT
ZL3b	f108r.34	SOURCE_LINE_PRESENT
IT2a	f108r.34	SOURCE_LINE_PRESENT
RF1b	f108r.34	SOURCE_LINE_PRESENT
ZL3b	f108r.43	SOURCE_LINE_PRESENT
IT2a	f108r.43	SOURCE_LINE_PRESENT
RF1b	f108r.43	SOURCE_LINE_PRESENT
ZL3b	f108r.6	SOURCE_LINE_PRESENT
IT2a	f108r.6	SOURCE_LINE_PRESENT
RF1b	f108r.6	SOURCE_LINE_PRESENT
ZL3b	f108v.1	SOURCE_LINE_PRESENT
IT2a	f108v.1	SOURCE_LINE_PRESENT
RF1b	f108v.1	SOURCE_LINE_PRESENT
ZL3b	f108v.10	SOURCE_LINE_PRESENT
IT2a	f108v.10	SOURCE_LINE_PRESENT
RF1b	f108v.10	SOURCE_LINE_PRESENT
ZL3b	f108v.18	SOURCE_LINE_PRESENT
IT2a	f108v.18	SOURCE_LINE_PRESENT
RF1b	f108v.18	SOURCE_LINE_PRESENT
ZL3b	f108v.19	SOURCE_LINE_PRESENT
IT2a	f108v.19	SOURCE_LINE_PRESENT
RF1b	f108v.19	SOURCE_LINE_PRESENT
ZL3b	f108v.2	SOURCE_LINE_PRESENT
IT2a	f108v.2	SOURCE_LINE_PRESENT
RF1b	f108v.2	SOURCE_LINE_PRESENT
ZL3b	f108v.20	SOURCE_LINE_PRESENT
IT2a	f108v.20	SOURCE_LINE_PRESENT
RF1b	f108v.20	SOURCE_LINE_PRESENT
ZL3b	f108v.24	SOURCE_LINE_PRESENT
IT2a	f108v.24	SOURCE_LINE_PRESENT
RF1b	f108v.24	SOURCE_LINE_PRESENT
ZL3b	f108v.25	SOURCE_LINE_PRESENT
IT2a	f108v.25	SOURCE_LINE_PRESENT
RF1b	f108v.25	SOURCE_LINE_PRESENT
ZL3b	f108v.27	SOURCE_LINE_PRESENT
IT2a	f108v.27	SOURCE_LINE_PRESENT
RF1b	f108v.27	SOURCE_LINE_PRESENT
ZL3b	f108v.3	SOURCE_LINE_PRESENT
IT2a	f108v.3	SOURCE_LINE_PRESENT
RF1b	f108v.3	SOURCE_LINE_PRESENT
ZL3b	f108v.31	SOURCE_LINE_PRESENT
IT2a	f108v.31	SOURCE_LINE_PRESENT
RF1b	f108v.31	SOURCE_LINE_PRESENT
ZL3b	f108v.37	SOURCE_LINE_PRESENT
IT2a	f108v.37	SOURCE_LINE_PRESENT
RF1b	f108v.37	SOURCE_LINE_PRESENT
ZL3b	f108v.49	SOURCE_LINE_PRESENT
IT2a	f108v.49	SOURCE_LINE_PRESENT
RF1b	f108v.49	SOURCE_LINE_PRESENT
ZL3b	f108v.53	SOURCE_LINE_PRESENT
IT2a	f108v.53	SOURCE_LINE_PRESENT
RF1b	f108v.53	SOURCE_LINE_PRESENT
ZL3b	f10v.3	SOURCE_LINE_PRESENT
IT2a	f10v.3	SOURCE_LINE_PRESENT
RF1b	f10v.3	SOURCE_LINE_PRESENT
ZL3b	f111r.20	SOURCE_LINE_PRESENT
IT2a	f111r.20	SOURCE_LINE_PRESENT
RF1b	f111r.20	SOURCE_LINE_PRESENT
ZL3b	f111r.23	SOURCE_LINE_PRESENT
IT2a	f111r.23	SOURCE_LINE_PRESENT
RF1b	f111r.23	SOURCE_LINE_PRESENT
ZL3b	f111r.25	SOURCE_LINE_PRESENT
IT2a	f111r.25	SOURCE_LINE_PRESENT
RF1b	f111r.25	SOURCE_LINE_PRESENT
ZL3b	f111r.33	SOURCE_LINE_PRESENT
IT2a	f111r.33	SOURCE_LINE_PRESENT
RF1b	f111r.33	SOURCE_LINE_PRESENT
ZL3b	f111r.34	SOURCE_LINE_PRESENT
IT2a	f111r.34	SOURCE_LINE_PRESENT
RF1b	f111r.34	SOURCE_LINE_PRESENT
ZL3b	f111r.39	SOURCE_LINE_PRESENT
IT2a	f111r.39	SOURCE_LINE_PRESENT
RF1b	f111r.39	SOURCE_LINE_PRESENT
ZL3b	f111r.49	SOURCE_LINE_PRESENT
IT2a	f111r.49	SOURCE_LINE_PRESENT
RF1b	f111r.49	SOURCE_LINE_PRESENT
ZL3b	f111r.5	SOURCE_LINE_PRESENT
IT2a	f111r.5	SOURCE_LINE_PRESENT
RF1b	f111r.5	SOURCE_LINE_PRESENT
ZL3b	f111r.9	SOURCE_LINE_PRESENT
IT2a	f111r.9	SOURCE_LINE_PRESENT
RF1b	f111r.9	SOURCE_LINE_PRESENT
ZL3b	f111v.10	SOURCE_LINE_PRESENT
IT2a	f111v.10	SOURCE_LINE_PRESENT
RF1b	f111v.10	SOURCE_LINE_PRESENT
ZL3b	f111v.14	SOURCE_LINE_PRESENT
IT2a	f111v.14	SOURCE_LINE_PRESENT
RF1b	f111v.14	SOURCE_LINE_PRESENT
ZL3b	f111v.18	SOURCE_LINE_PRESENT
IT2a	f111v.18	SOURCE_LINE_PRESENT
RF1b	f111v.18	SOURCE_LINE_PRESENT
ZL3b	f111v.22	SOURCE_LINE_PRESENT
IT2a	f111v.22	SOURCE_LINE_PRESENT
RF1b	f111v.22	SOURCE_LINE_PRESENT
ZL3b	f111v.27	SOURCE_LINE_PRESENT
IT2a	f111v.27	SOURCE_LINE_PRESENT
RF1b	f111v.27	SOURCE_LINE_PRESENT
ZL3b	f111v.28	SOURCE_LINE_PRESENT
IT2a	f111v.28	SOURCE_LINE_PRESENT
RF1b	f111v.28	SOURCE_LINE_PRESENT
ZL3b	f111v.32	SOURCE_LINE_PRESENT
IT2a	f111v.32	SOURCE_LINE_PRESENT
RF1b	f111v.32	SOURCE_LINE_PRESENT
ZL3b	f111v.37	SOURCE_LINE_PRESENT
IT2a	f111v.37	SOURCE_LINE_PRESENT
RF1b	f111v.37	SOURCE_LINE_PRESENT
ZL3b	f111v.42	SOURCE_LINE_PRESENT
IT2a	f111v.42	SOURCE_LINE_PRESENT
RF1b	f111v.42	SOURCE_LINE_PRESENT
ZL3b	f111v.45	SOURCE_LINE_PRESENT
IT2a	f111v.45	SOURCE_LINE_PRESENT
RF1b	f111v.45	SOURCE_LINE_PRESENT
ZL3b	f111v.49	SOURCE_LINE_PRESENT
IT2a	f111v.49	SOURCE_LINE_PRESENT
RF1b	f111v.49	SOURCE_LINE_PRESENT
ZL3b	f111v.50	SOURCE_LINE_PRESENT
IT2a	f111v.50	SOURCE_LINE_PRESENT
RF1b	f111v.50	SOURCE_LINE_PRESENT
ZL3b	f111v.51	SOURCE_LINE_PRESENT
IT2a	f111v.51	SOURCE_LINE_PRESENT
RF1b	f111v.51	SOURCE_LINE_PRESENT
ZL3b	f111v.8	SOURCE_LINE_PRESENT
IT2a	f111v.8	SOURCE_LINE_PRESENT
RF1b	f111v.8	SOURCE_LINE_PRESENT
ZL3b	f112r.19	SOURCE_LINE_PRESENT
IT2a	f112r.19	SOURCE_LINE_PRESENT
RF1b	f112r.19	SOURCE_LINE_PRESENT
ZL3b	f112r.2	SOURCE_LINE_PRESENT
IT2a	f112r.2	SOURCE_LINE_PRESENT
RF1b	f112r.2	SOURCE_LINE_PRESENT
ZL3b	f112r.21	SOURCE_LINE_PRESENT
IT2a	f112r.21	SOURCE_LINE_PRESENT
RF1b	f112r.21	SOURCE_LINE_PRESENT
ZL3b	f112r.29	SOURCE_LINE_PRESENT
IT2a	f112r.29	SOURCE_LINE_PRESENT
RF1b	f112r.29	SOURCE_LINE_PRESENT
ZL3b	f112r.30	SOURCE_LINE_PRESENT
IT2a	f112r.30	SOURCE_LINE_PRESENT
RF1b	f112r.30	SOURCE_LINE_PRESENT
ZL3b	f112r.32	SOURCE_LINE_PRESENT
IT2a	f112r.32	SOURCE_LINE_PRESENT
RF1b	f112r.32	SOURCE_LINE_PRESENT
ZL3b	f112r.36	SOURCE_LINE_PRESENT
IT2a	f112r.36	SOURCE_LINE_PRESENT
RF1b	f112r.36	SOURCE_LINE_PRESENT
ZL3b	f112r.43	SOURCE_LINE_PRESENT
IT2a	f112r.43	SOURCE_LINE_PRESENT
RF1b	f112r.43	SOURCE_LINE_PRESENT
ZL3b	f112r.9	SOURCE_LINE_PRESENT
IT2a	f112r.9	SOURCE_LINE_PRESENT
RF1b	f112r.9	SOURCE_LINE_PRESENT
ZL3b	f112v.1	SOURCE_LINE_PRESENT
IT2a	f112v.1	SOURCE_LINE_PRESENT
RF1b	f112v.1	SOURCE_LINE_PRESENT
ZL3b	f112v.19	SOURCE_LINE_PRESENT
IT2a	f112v.19	SOURCE_LINE_PRESENT
RF1b	f112v.19	SOURCE_LINE_PRESENT
ZL3b	f112v.2	SOURCE_LINE_PRESENT
IT2a	f112v.2	SOURCE_LINE_PRESENT
RF1b	f112v.2	SOURCE_LINE_PRESENT
ZL3b	f112v.22	SOURCE_LINE_PRESENT
IT2a	f112v.22	SOURCE_LINE_PRESENT
RF1b	f112v.22	SOURCE_LINE_PRESENT
ZL3b	f112v.23	SOURCE_LINE_PRESENT
IT2a	f112v.23	SOURCE_LINE_PRESENT
RF1b	f112v.23	SOURCE_LINE_PRESENT
