edition	page	locus	source_group_id	source_group_index	ivtff_group_raw	left_separator	right_separator
ZL3b	f103v	f103v.38	ZL3b|f103v.38|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f103v	f103v.4	ZL3b|f103v.4|G006	6	ol	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE
ZL3b	f103v	f103v.40	ZL3b|f103v.40|G005	5	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f103v	f103v.45	ZL3b|f103v.45|G002	2	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f103v	f103v.7	ZL3b|f103v.7|G011	11	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f103v	f103v.9	ZL3b|f103v.9|G010	10	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f105r	f105r.15	ZL3b|f105r.15|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f105r	f105r.35	ZL3b|f105r.35|G008	8	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f105r	f105r.36	ZL3b|f105r.36|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f105v	f105v.11	ZL3b|f105v.11|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f105v	f105v.4	ZL3b|f105v.4|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f105v	f105v.7	ZL3b|f105v.7|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f107r	f107r.19	ZL3b|f107r.19|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f107r	f107r.21	ZL3b|f107r.21|G002	2	olal	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f107r	f107r.21	ZL3b|f107r.21|G003	3	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f107r	f107r.26	ZL3b|f107r.26|G001	1	ol	LINE_START	UNCERTAIN_SMALL_SPACE
ZL3b	f107r	f107r.35	ZL3b|f107r.35|G010	10	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f107r	f107r.46	ZL3b|f107r.46|G005	5	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f107r	f107r.47	ZL3b|f107r.47|G001	1	okain	LINE_START	DEFINITE_SPACE
ZL3b	f107r	f107r.51	ZL3b|f107r.51|G004	4	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f107r	f107r.51	ZL3b|f107r.51|G008	8	ol	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE
ZL3b	f107v	f107v.15	ZL3b|f107v.15|G005	5	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f107v	f107v.2	ZL3b|f107v.2|G003	3	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f107v	f107v.2	ZL3b|f107v.2|G013	13	ol	DEFINITE_SPACE	LINE_END
ZL3b	f107v	f107v.21	ZL3b|f107v.21|G002	2	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f107v	f107v.26	ZL3b|f107v.26|G002	2	sheor	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f107v	f107v.27	ZL3b|f107v.27|G002	2	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f107v	f107v.30	ZL3b|f107v.30|G001	1	okain	LINE_START	DEFINITE_SPACE
ZL3b	f107v	f107v.30	ZL3b|f107v.30|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f107v	f107v.33	ZL3b|f107v.33|G006	6	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f107v	f107v.39	ZL3b|f107v.39|G001	1	okain	LINE_START	DEFINITE_SPACE
ZL3b	f107v	f107v.45	ZL3b|f107v.45|G002	2	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f111r	f111r.20	ZL3b|f111r.20|G012	12	ol	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE
ZL3b	f111r	f111r.23	ZL3b|f111r.23|G007	7	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f111r	f111r.25	ZL3b|f111r.25|G002	2	sheor	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE
ZL3b	f111r	f111r.33	ZL3b|f111r.33|G005	5	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f111r	f111r.39	ZL3b|f111r.39|G003	3	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f111r	f111r.49	ZL3b|f111r.49|G011	11	ol	DEFINITE_SPACE	LINE_END
ZL3b	f111r	f111r.5	ZL3b|f111r.5|G003	3	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f111r	f111r.9	ZL3b|f111r.9|G007	7	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f111v	f111v.14	ZL3b|f111v.14|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f111v	f111v.18	ZL3b|f111v.18|G004	4	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f111v	f111v.18	ZL3b|f111v.18|G013	13	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f111v	f111v.22	ZL3b|f111v.22|G007	7	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f111v	f111v.27	ZL3b|f111v.27|G001	1	ol	LINE_START	DEFINITE_SPACE
ZL3b	f111v	f111v.28	ZL3b|f111v.28|G002	2	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f111v	f111v.32	ZL3b|f111v.32|G009	9	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f111v	f111v.42	ZL3b|f111v.42|G008	8	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f111v	f111v.45	ZL3b|f111v.45|G002	2	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f111v	f111v.49	ZL3b|f111v.49|G008	8	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f111v	f111v.50	ZL3b|f111v.50|G003	3	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f111v	f111v.50	ZL3b|f111v.50|G006	6	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f111v	f111v.50	ZL3b|f111v.50|G009	9	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f111v	f111v.51	ZL3b|f111v.51|G004	4	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f111v	f111v.8	ZL3b|f111v.8|G006	6	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f111v	f111v.8	ZL3b|f111v.8|G007	7	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f113r	f113r.22	ZL3b|f113r.22|G008	8	sheor	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f113r	f113r.31	ZL3b|f113r.31|G007	7	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f113r	f113r.33	ZL3b|f113r.33|G003	3	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f113r	f113r.38	ZL3b|f113r.38|G002	2	sheor	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f113r	f113r.41	ZL3b|f113r.41|G007	7	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f113r	f113r.43	ZL3b|f113r.43|G009	9	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f113r	f113r.47	ZL3b|f113r.47|G010	10	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f113r	f113r.6	ZL3b|f113r.6|G016	16	ol	DEFINITE_SPACE	LINE_END
ZL3b	f113v	f113v.15	ZL3b|f113v.15|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f113v	f113v.20	ZL3b|f113v.20|G007	7	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f113v	f113v.22	ZL3b|f113v.22|G005	5	olal	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f113v	f113v.23	ZL3b|f113v.23|G004	4	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f113v	f113v.25	ZL3b|f113v.25|G009	9	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f113v	f113v.30	ZL3b|f113v.30|G009	9	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f113v	f113v.41	ZL3b|f113v.41|G003	3	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f113v	f113v.42	ZL3b|f113v.42|G013	13	ol	DEFINITE_SPACE	LINE_END
ZL3b	f115r	f115r.1	ZL3b|f115r.1|G006	6	ol	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE
ZL3b	f115r	f115r.24	ZL3b|f115r.24|G011	11	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f115r	f115r.29	ZL3b|f115r.29|G009	9	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f115r	f115r.40	ZL3b|f115r.40|G003	3	lchy	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f115v	f115v.1	ZL3b|f115v.1|G009	9	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f115v	f115v.24	ZL3b|f115v.24|G004	4	soin	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f115v	f115v.30	ZL3b|f115v.30|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f13v	f13v.10	ZL3b|f13v.10|G002	2	ol	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE
ZL3b	f15v	f15v.8	ZL3b|f15v.8|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f17v	f17v.12	ZL3b|f17v.12|G005	5	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f17v	f17v.18	ZL3b|f17v.18|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f17v	f17v.21	ZL3b|f17v.21|G002	2	sheor	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f17v	f17v.8	ZL3b|f17v.8|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f17v	f17v.9	ZL3b|f17v.9|G005	5	ol	DEFINITE_SPACE	LINE_END
ZL3b	f21r	f21r.6	ZL3b|f21r.6|G010	10	ol	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE
ZL3b	f23r	f23r.5	ZL3b|f23r.5|G008	8	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f23r	f23r.5	ZL3b|f23r.5|G009	9	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f23r	f23r.7	ZL3b|f23r.7|G009	9	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f23v	f23v.1	ZL3b|f23v.1|G008	8	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f23v	f23v.11	ZL3b|f23v.11|G006	6	ol	DRAWING_INTERRUPTION	DEFINITE_SPACE
ZL3b	f23v	f23v.12	ZL3b|f23v.12|G001	1	ol	LINE_START	UNCERTAIN_SMALL_SPACE
ZL3b	f23v	f23v.4	ZL3b|f23v.4|G004	4	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f29v	f29v.1	ZL3b|f29v.1|G004	4	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f33r	f33r.5	ZL3b|f33r.5|G005	5	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f33r	f33r.7	ZL3b|f33r.7|G007	7	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f33v	f33v.9	ZL3b|f33v.9|G012	12	okain	DRAWING_INTERRUPTION	DEFINITE_SPACE
ZL3b	f35v	f35v.13	ZL3b|f35v.13|G001	1	ol	LINE_START	DEFINITE_SPACE
ZL3b	f37r	f37r.8	ZL3b|f37r.8|G007	7	sheor	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f39r	f39r.14	ZL3b|f39r.14|G004	4	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f39r	f39r.15	ZL3b|f39r.15|G002	2	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f39r	f39r.15	ZL3b|f39r.15|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f39v	f39v.3	ZL3b|f39v.3|G003	3	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f39v	f39v.5	ZL3b|f39v.5|G010	10	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f3r	f3r.19	ZL3b|f3r.19|G002	2	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f3r	f3r.9	ZL3b|f3r.9|G005	5	ol	DEFINITE_SPACE	LINE_END
ZL3b	f41r	f41r.3	ZL3b|f41r.3|G009	9	daly	DEFINITE_SPACE	LINE_END
ZL3b	f41v	f41v.6	ZL3b|f41v.6|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f43r	f43r.6	ZL3b|f43r.6|G003	3	daly	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f43v	f43v.16	ZL3b|f43v.16|G001	1	ol	LINE_START	DEFINITE_SPACE
ZL3b	f49r	f49r.14	ZL3b|f49r.14|G004	4	sheor	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f49r	f49r.17	ZL3b|f49r.17|G002	2	ol	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE
ZL3b	f49r	f49r.18	ZL3b|f49r.18|G001	1	sheor	LINE_START	DEFINITE_SPACE
ZL3b	f49r	f49r.5	ZL3b|f49r.5|G002	2	sheor	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f49r	f49r.6	ZL3b|f49r.6|G001	1	ol	LINE_START	UNCERTAIN_SMALL_SPACE
ZL3b	f55r	f55r.10	ZL3b|f55r.10|G011	11	ol	DEFINITE_SPACE	LINE_END
ZL3b	f55r	f55r.12	ZL3b|f55r.12|G009	9	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f55r	f55r.2	ZL3b|f55r.2|G009	9	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f55v	f55v.10	ZL3b|f55v.10|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f55v	f55v.10	ZL3b|f55v.10|G012	12	ol	DEFINITE_SPACE	LINE_END
ZL3b	f55v	f55v.3	ZL3b|f55v.3|G009	9	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f75r	f75r.12	ZL3b|f75r.12|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f75r	f75r.12	ZL3b|f75r.12|G010	10	olshedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE
ZL3b	f75r	f75r.13	ZL3b|f75r.13|G008	8	olshedy	DEFINITE_SPACE	LINE_END
ZL3b	f75r	f75r.14	ZL3b|f75r.14|G006	6	olshedy	DRAWING_INTERRUPTION	DEFINITE_SPACE
ZL3b	f75r	f75r.21	ZL3b|f75r.21|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f75r	f75r.24	ZL3b|f75r.24|G007	7	ol	DEFINITE_SPACE	LINE_END
ZL3b	f75r	f75r.26	ZL3b|f75r.26|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f75r	f75r.26	ZL3b|f75r.26|G005	5	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f75r	f75r.29	ZL3b|f75r.29|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f75r	f75r.34	ZL3b|f75r.34|G008	8	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f75r	f75r.48	ZL3b|f75r.48|G001	1	daly	LINE_START	DEFINITE_SPACE
ZL3b	f75r	f75r.5	ZL3b|f75r.5|G007	7	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f75v	f75v.12	ZL3b|f75v.12|G005	5	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f75v	f75v.15	ZL3b|f75v.15|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f75v	f75v.29	ZL3b|f75v.29|G001	1	lchy	LINE_START	LINE_END
ZL3b	f75v	f75v.38	ZL3b|f75v.38|G007	7	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f75v	f75v.39	ZL3b|f75v.39|G011	11	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f75v	f75v.40	ZL3b|f75v.40|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f75v	f75v.40	ZL3b|f75v.40|G010	10	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f75v	f75v.41	ZL3b|f75v.41|G006	6	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f75v	f75v.41	ZL3b|f75v.41|G008	8	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f75v	f75v.44	ZL3b|f75v.44|G002	2	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f75v	f75v.44	ZL3b|f75v.44|G005	5	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f75v	f75v.47	ZL3b|f75v.47|G005	5	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f75v	f75v.47	ZL3b|f75v.47|G010	10	olshedy	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f75v	f75v.48	ZL3b|f75v.48|G007	7	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f75v	f75v.49	ZL3b|f75v.49|G003	3	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f75v	f75v.61	ZL3b|f75v.61|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f75v	f75v.62	ZL3b|f75v.62|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f75v	f75v.7	ZL3b|f75v.7|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f77r	f77r.23	ZL3b|f77r.23|G005	5	olshedy	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f77r	f77r.32	ZL3b|f77r.32|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f77r	f77r.40	ZL3b|f77r.40|G002	2	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f77r	f77r.43	ZL3b|f77r.43|G003	3	ol	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE
ZL3b	f77r	f77r.45	ZL3b|f77r.45|G009	9	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f77r	f77r.9	ZL3b|f77r.9|G002	2	ol	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE
ZL3b	f77v	f77v.1	ZL3b|f77v.1|G001	1	okain	LINE_START	DEFINITE_SPACE
ZL3b	f77v	f77v.18	ZL3b|f77v.18|G007	7	daly	DEFINITE_SPACE	LINE_END
ZL3b	f77v	f77v.23	ZL3b|f77v.23|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f77v	f77v.23	ZL3b|f77v.23|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f77v	f77v.23	ZL3b|f77v.23|G009	9	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f77v	f77v.26	ZL3b|f77v.26|G004	4	sheor	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f77v	f77v.27	ZL3b|f77v.27|G009	9	ol	DEFINITE_SPACE	LINE_END
ZL3b	f77v	f77v.28	ZL3b|f77v.28|G004	4	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f77v	f77v.28	ZL3b|f77v.28|G005	5	sheor	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE
ZL3b	f77v	f77v.29	ZL3b|f77v.29|G003	3	daly	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f77v	f77v.29	ZL3b|f77v.29|G008	8	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f77v	f77v.30	ZL3b|f77v.30|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f77v	f77v.31	ZL3b|f77v.31|G008	8	lchy	DEFINITE_SPACE	LINE_END
ZL3b	f77v	f77v.41	ZL3b|f77v.41|G009	9	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f77v	f77v.7	ZL3b|f77v.7|G001	1	olshedy	LINE_START	DEFINITE_SPACE
ZL3b	f77v	f77v.9	ZL3b|f77v.9|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f77v	f77v.9	ZL3b|f77v.9|G008	8	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f79r	f79r.13	ZL3b|f79r.13|G009	9	ol	UNCERTAIN_SMALL_SPACE	LINE_END
ZL3b	f79r	f79r.15	ZL3b|f79r.15|G009	9	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79r	f79r.17	ZL3b|f79r.17|G011	11	ol	DEFINITE_SPACE	LINE_END
ZL3b	f79r	f79r.18	ZL3b|f79r.18|G009	9	ol	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f79r	f79r.22	ZL3b|f79r.22|G008	8	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79r	f79r.23	ZL3b|f79r.23|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79r	f79r.24	ZL3b|f79r.24|G007	7	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79r	f79r.27	ZL3b|f79r.27|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79r	f79r.31	ZL3b|f79r.31|G008	8	ol	DEFINITE_SPACE	LINE_END
ZL3b	f79r	f79r.32	ZL3b|f79r.32|G005	5	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f79r	f79r.32	ZL3b|f79r.32|G010	10	ol	DEFINITE_SPACE	LINE_END
ZL3b	f79r	f79r.33	ZL3b|f79r.33|G008	8	ol	DEFINITE_SPACE	LINE_END
ZL3b	f79r	f79r.36	ZL3b|f79r.36|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79r	f79r.37	ZL3b|f79r.37|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79r	f79r.37	ZL3b|f79r.37|G003	3	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f79r	f79r.4	ZL3b|f79r.4|G011	11	ol	DEFINITE_SPACE	LINE_END
ZL3b	f79r	f79r.40	ZL3b|f79r.40|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79r	f79r.41	ZL3b|f79r.41|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79r	f79r.41	ZL3b|f79r.41|G007	7	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79r	f79r.42	ZL3b|f79r.42|G006	6	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79r	f79r.6	ZL3b|f79r.6|G003	3	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f79r	f79r.7	ZL3b|f79r.7|G005	5	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79v	f79v.17	ZL3b|f79v.17|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79v	f79v.20	ZL3b|f79v.20|G005	5	okain	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f79v	f79v.23	ZL3b|f79v.23|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
