source_entity_id	source_reading_id	surface	original_working_meaning_de	occurrence_count	page_count	issue_cluster	repair_queue_rank	repair_queue	exact_normalized_master_card_links	master_card_automatic_score_credit	disposition	repair_mode	resolved_debt_atom	v98_reading_id	v98_lexical_core_de	v98_context_realization_de	old_score	old_level	new_lexical_score	new_lexical_level	new_context_score	new_context_level	historical_confirmation	positive_evidence_de	counterevidence_de	v98_audit_decision	v98_evidence_class	v98_open_semantic_slots	v98_lineage_class	v98_value_kind	v98_structural_tag
AR078	dairody#1	dairody	abgemessener Ansatzanteil II, fertiggestellt	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	REVISED_IN_V97	PREPARATION_HEAD_MOVED_TO_CONTEXT	PREPARATION_HEAD_MOVED_TO_CONTEXT	dairody#1	abgemessener Anteil II; fertig	abgemessener Anteil II des vorstehenden bis zur Mittelstufe getrockneten Pulvers; fertig	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	GDT694 erhaelt D, Anteil II und DY-Ergebnis; der exakte linke Nachbar bezeichnet drei Portionen bis zur Mittelstufe getrockneten Pulvers.	Ansatz oder Pulverzubereitung bleibt als Binnenrahmen offen; der lokale Renderer folgt dem benannten Pulverreferenten und der nominale Block lizenziert weder abmessen noch fertigstellen als Handlung.	INHERITED_V97_REVIEW	EXACT_MEASURED_FINISHED_SHARE	PREPARATION_PRODUCT_TYPE|DY_RESULT_SCOPE|HISTORICAL_SHARE_UNIT	GDT694_COMPOSED_SHARE_RESULT	INHERITED_V97	INHERITED_V97
AR095	dy#1	dy	.	1	1	LIVE_RIVAL	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	REVISED_IN_V98	GDT725_FINAL_HARDCAP_AUDIT	LOW_HARDCAP_REVIEWED	dy#1	[STRUKTUR: SATZSCHLUSS]	.	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	GDT687 weist diese Lesart lokal als Zeilenschluss ohne Aktionslizenz aus; der Punkt bleibt Renderer, der Wörterbuchwert wird als Strukturmarke benannt.	Gesprochener Schließbefehl bleibt ein Rivale; gebundenes dy ist nicht dieselbe Lesart.	REVISED_DICTIONARY_DEFAULT_OR_STRUCTURAL_TAG	POSITION_DISPATCHED_STRUCTURAL_MARK	lautliche Realisierung; historische Interpunktion	POSITION_DISPATCHED_STRUCTURAL_MARK	STRUCTURAL_MARK	LINE_STOP
AR096	dy#2	dy	;	2	2	LIVE_RIVAL	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	REVISED_IN_V98	GDT725_FINAL_HARDCAP_AUDIT	LOW_HARDCAP_REVIEWED	dy#2	[STRUKTUR: ARBEITSSCHRITT-TRENNER]	;	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	Beide Stellen trennen abgeschlossene Arbeitsblöcke und tragen keine eigene Aktion; Semikolon ist der lokale Renderer.	Gesprochener Schließbefehl bleibt ein Rivale; nicht mit dy#1 oder gebundenem dy verschmelzen.	REVISED_DICTIONARY_DEFAULT_OR_STRUCTURAL_TAG	POSITION_DISPATCHED_STRUCTURAL_MARK	lautliche Realisierung; genaue Grenzstärke	POSITION_DISPATCHED_STRUCTURAL_MARK	STRUCTURAL_MARK	CLAUSE_STOP
AR099	fdar#1	fdar	Blütenanteil I abmessen	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	REVISED_IN_V97	ACTION_MOVED_TO_LICENSED_CONTEXT	ACTION_MOVED_TO_LICENSED_CONTEXT	fdar#1	Blütenanteil I	Blütenanteil I abmessen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	IDENTITY_FLOWER_FRUIT und ACT_MEASURE sind an P163 aktiv; GDT681/GDT694 binden Blütenkopf, Anteil I und die dortige Messhandlung.	Blüte versus Frucht und Blütenanteil versus Blütenauszug bleiben offen; das Verb wird nicht aus der Ganzform exportiert.	INHERITED_V97_REVIEW	EXACT_FLOWER_SHARE_LOCAL_MEASURE_ACTION	FLOWER_OR_FRUIT|SHARE_PRODUCT_TYPE|HISTORICAL_SHARE_UNIT	GDT694_COMPOSED_LOCAL_HEAD_ACTION	INHERITED_V97	INHERITED_V97
AR102	karchees#1	karchees	vollständig getrocknete Kräutercharge des heißen Drogenanteils I	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	REVISED_IN_V97	UNSUPPORTED_HERB_AND_DRUG_HEADS_REMOVED	UNSUPPORTED_HERB_AND_DRUG_HEADS_REMOVED	karchees#1	vollständig getrocknete Charge aus heißem Anteil I	vollständig getrocknete Charge aus heißem Anteil I	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	GDT678/GDT694 binden heißen Anteil I und vollständig getrocknete Charge; B003 liefert Holz nur durch das sichtbare vorangehende l.	Kräuter- und Drogenidentitaet fehlen an P436; Auszug bleibt Rivale und I kann Quelle oder Charge indexieren.	INHERITED_V97_REVIEW	BOUND_CHARGE_FROM_INDEXED_SHARE	CHARGE_MATERIAL_IDENTITY|SHARE_VS_CHARGE_INDEX|PRODUCT_TYPE|HISTORICAL_SHARE_UNIT	GDT694_BOUND_SPAN_SHARE_CHARGE	INHERITED_V97	INHERITED_V97
AR114	kodeey#1	kodeey	vollständig erhitzte und abgeschlossene Zubereitungsdosis	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	REVISED_IN_V98	GDT725_FINAL_HARDCAP_AUDIT	LOW_HARDCAP_REVIEWED	kodeey#1	vollständig erhitzte und abgeschlossene Dosis	vollständig erhitzte und abgeschlossene Zubereitungsdosis	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	H0_NONE	Hitze, Dosis und Abschluss sind im exakten Ganzwort gebunden; der Produktkopf Zubereitung wird nur lokal beibehalten.	Singleton; RF1b todeey kehrt den Wärmekopf um; keine produktive K/T-Polarität.	REVISED_DICTIONARY_DEFAULT_OR_STRUCTURAL_TAG	READER_RIVAL_DOSE_RESULT_CORE	Patient; genaue Einheit; thermische Leserpolarität	READER_RIVAL_DOSE_RESULT_CORE	QUANTITY_STATE_WHOLE	NONE
AR121	lkar#1	lkar	Anteil I der erhitzten Holzdroge	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	1	0	REVISED_IN_V97	GENERIC_DRUG_HEAD_REMOVED	GENERIC_DRUG_HEAD_REMOVED	lkar#1	erhitzter Holzanteil I	Anteil I des vorstehenden bis zur Mittelstufe erhitzten Holzes	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	GDT648/GDT690 und das aktive IDENTITY_WOOD-Signal tragen Holz, Hitze und Anteil I; unmittelbar links steht das bis zur Mittelstufe erhitzte Holz.	Heißes Drogenholz und ein Produkt aus Holz bleiben Rivalen; keine freie L/K/AR-Zerlegung wird exportiert.	INHERITED_V97_REVIEW	EXACT_HEATED_WOOD_SHARE	WOOD_PRODUCT_TYPE|HEAT_DEGREE|HISTORICAL_SHARE_UNIT	GDT694_EXACT_WOOD_SHARE	INHERITED_V97	INHERITED_V97
AR123	lldar#1	lldar	Anteil I der Holzdroge abmessen	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	REVISED_IN_V97	ACTION_AND_GENERIC_DRUG_HEAD_LOCAL_ONLY	ACTION_AND_GENERIC_DRUG_HEAD_LOCAL_ONLY	lldar#1	Holzanteil I	Holzanteil I abmessen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	GDT678/GDT690 und die aktiven IDENTITY_WOOD/ACT_MEASURE-Signale tragen Holzanteil I und die Messhandlung an P334.	LLDAR bleibt unsegmentiertes Ganzwort; Holzauszug ist Rivale und das Verb wird nicht exportiert.	INHERITED_V97_REVIEW	EXACT_WOOD_SHARE_LOCAL_MEASURE_ACTION	WOOD_PRODUCT_TYPE|LLDAR_INTERNAL_BOUNDARY|HISTORICAL_SHARE_UNIT	GDT694_LEARNED_WHOLE_ACTION	INHERITED_V97	INHERITED_V97
AR127	losair#1	losair	Anteil II des Holzpostens	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	REVISED_IN_V97	LOCAL_POST_HEAD_REMOVED	LOCAL_POST_HEAD_REMOVED	losair#1	Holzanteil II	Anteil II des Holzpostens	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	RF1b trennt LOS|AIR und das aktive IDENTITY_WOOD-Signal traegt Holz plus Index II.	LO+SAIR erlaubt Holzabsud mit Samenanteil; Posten, Absud und die innere Grenze bleiben offen.	INHERITED_V97_REVIEW	BOUND_WOOD_SHARE_II	LOS_VS_LO_SAIR_BOUNDARY|WOOD_PRODUCT_TYPE|HISTORICAL_SHARE_UNIT	GDT694_ALTERNATE_BOUNDARY_WOOD_SHARE	INHERITED_V97	INHERITED_V97
AR137	ockhdar#1	ockhdar	abgemessener Anteil I der Arzneizubereitung	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	REVISED_IN_V97	MEDICINAL_HEAD_LOCAL_ONLY	MEDICINAL_HEAD_LOCAL_ONLY	ockhdar#1	abgemessener Zubereitungsanteil I	abgemessener Anteil I der Arzneizubereitung	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	H0_NONE	GDT652/GDT694 halten O-CKH als Zubereitungskoerper und ZL3b/RF1b AR als Anteil I; P342 ist nominal abgemessen.	IT2a liest terminal OR als Portion; Arzneiansatz, Arzneikompositum und Auszug bleiben lokale Rivalen.	INHERITED_V97_REVIEW	BOUND_MEASURED_PREPARATION_SHARE	AR_VS_OR_READER|PREPARATION_PRODUCT_TYPE|MEDICINAL_IDENTITY|HISTORICAL_SHARE_UNIT	GDT694_ALTERNATE_READING_PREPARATION_SHARE	INHERITED_V97	INHERITED_V97
AR149	okeeodar#1	okeeodar	Anteil I des vollständig erhitzten Auszugs	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	REVISED_IN_V97	PRODUCT_HEAD_LOCAL_ONLY	PRODUCT_HEAD_LOCAL_ONLY	okeeodar#1	vollständig erhitzter Anteil I	Anteil I des vollständig erhitzten Auszugs	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	GDT694 korrigiert die doppelte Verwendung des einen geschriebenen d und sichert nur vollständige Erhitzung plus Anteil I.	Auszug, Ansatz und Absud bleiben Rivalen; dieselbe Form darf nicht zugleich abmessen und einen Auszug kodieren.	INHERITED_V97_REVIEW	BOUND_FULLY_HEATED_SHARE	PRODUCT_TYPE|D_BRACKET|MEASURE_VS_RESULT|HISTORICAL_SHARE_UNIT	GDT694_DOUBLE_SPEND_CORRECTION	INHERITED_V97	INHERITED_V97
AR164	olkaiir#1	olkaiir	Anteil III des heißen Holzansatzes	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	REVISED_IN_V97	PRODUCT_HEAD_LOCAL_ONLY	PRODUCT_HEAD_LOCAL_ONLY	olkaiir#1	heißer Holzanteil III	Anteil III des heißen Holzansatzes	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	GDT693s OLKAII-R/N-Paar trennt Anteil III von Hitzegrad III; IDENTITY_WOOD und STATE_HOT sind an P143 aktiv.	Holzansatz und Holzauszug sind lokale Produktalternativen; der linke Messbefehl wird nicht uebernommen.	INHERITED_V97_REVIEW	EXACT_R_N_INDEXED_WOOD_SHARE	WOOD_PRODUCT_TYPE|ANSATZ_VS_EXTRACT|HISTORICAL_SHARE_UNIT	GDT693_R_N_PAIR_WOOD_SHARE	INHERITED_V97	INHERITED_V97
AR184	oroiir#1	oroiir	eine Portion des Ansatzanteils III	1	1	NO_LISTED_DEBT_LOW_OR_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	REVISED_IN_V97	ANSATZ_HEAD_NORMALIZED	ANSATZ_HEAD_NORMALIZED	oroiir#1	eine Portion des Zubereitungsanteils III	eine Portion des vorstehenden fertigen Zubereitungsanteils III	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	H0_NONE	GDT693 haelt OR als abgeteilte Portion strikt getrennt von R als Anteil; P170 steht nach einer fertigen Zubereitung.	Der genaue Zubereitungsreferent bleibt offen; Portion und Anteil duerfen trotz fluessiger Ausgabe nicht verschmolzen werden.	INHERITED_V97_REVIEW	BOUND_PORTION_OVER_INDEXED_SHARE	PREPARATION_PRODUCT_TYPE|IIR_BOUNDARY|HISTORICAL_SHARE_UNIT	GDT693_PORTION_OVER_SHARE	INHERITED_V97	INHERITED_V97
AR186	oror#1	oror	zwei Portionen	3	3	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	REVIEWED_RETAINED_IN_V98	GDT725_FINAL_HARDCAP_AUDIT	LOW_HARDCAP_REVIEWED	oror#1	zwei Portionen	zwei Portionen	28	W1_WEAK_WORKING	28	W1_WEAK_WORKING	28	W1_WEAK_WORKING	H0_NONE	Drei voneinander getrennte aktuelle Kontexte tragen dieselbe Zweier-Portionslesung; stärkste echte Mehrstelleninvarianz dieser Runde.	Historische Einheit und Materialkopf fehlen; eine doppelte Portion bleibt als gleichwertige Formulierung möglich.	REVIEWED_RETAINED_EXACT_WHOLE	EXACT_REPEATED_QUANTITY_WHOLE	historische Einheit; jeweiliger Stoffbezug	EXACT_REPEATED_QUANTITY_WHOLE	QUANTITY_WHOLE	NONE
AR209	otytchol#1	otytchol	nachgekühlter Trockenstoff im Ansatz	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	REVISED_IN_V98	GDT725_FINAL_HARDCAP_AUDIT	LOW_HARDCAP_REVIEWED	otytchol#1	nachgekühlter Trockenstoff	nachgekühlter Trockenstoff im Ansatz	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	H0_NONE	Nachkühlung und Trockenstoff bilden den kleinsten gemeinsamen Ganzwortkern; Ansatz ist nur der lokale Rahmen.	Singleton; kalter Ansatz aus Trockenstoff auf Anfangsstufe bleibt möglich; innere T/Y/T-Grenze offen.	REVISED_DICTIONARY_DEFAULT_OR_STRUCTURAL_TAG	BOUND_COLD_DRY_MATERIAL_CORE	genauer Stoff; Anfangsstufe; innere Segmentierung	BOUND_COLD_DRY_MATERIAL_CORE	MATERIAL_STATE_WHOLE	NONE
AR212	polairy#1	polairy	Pulveranteil II, abgeschlossen	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	REVIEWED_RETAINED_IN_V97	NO_CHANGE_REQUIRED	NO_CHANGE_REQUIRED	polairy#1	Pulveranteil II, abgeschlossen	Pulveranteil II, abgeschlossen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	IDENTITY_POWDER, STATE_FINISHED und Anteil II sind aktiv; GDT694 bewahrt POL als gelernten Pulverkoerper statt P+OL zu erfinden.	Abschlusszustand versus Handlung und Samen-/Ansatzbezug bleiben abzugrenzen; POL, AIR und Y werden nicht frei exportiert.	INHERITED_V97_REVIEW	EXACT_POWDER_SHARE_RESULT	RESULT_STATE_VS_ACTION|POL_INTERNAL_BOUNDARY|HISTORICAL_SHARE_UNIT	GDT694_REVIEWED_RETAINED_SHARE	INHERITED_V97	INHERITED_V97
AR261	qy#1	qy	hiervon nehmen	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	REVIEWED_RETAINED_IN_V98	GDT725_FINAL_HARDCAP_AUDIT	LOW_HARDCAP_REVIEWED	qy#1	hiervon nehmen	hiervon nehmen	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	GDT678 bindet die TAKE-Funktion an die exakte Kurzkarte über vier Kontexte; keine zusätzliche Objektidentität wird eingetragen.	Drei Stellen haben Leser-Rivalen; hierzu oder anschließend bleibt möglich; keine freie q- oder y-Regel.	REVIEWED_RETAINED_EXACT_WHOLE	READER_CONDITIONED_REFERENCE_ACTION_WHOLE	Bezugsziel; Objekt; Leserentscheidung	READER_CONDITIONED_REFERENCE_ACTION_WHOLE	ACTION_WHOLE	NONE
