surface	side	axis	external_opportunities	axis_contact_occurrences	axis_contact_physical_folios	raw_axis_contact_rate	pair_stable_opportunities	pair_stable_axis_contacts	pair_stable_axis_contact_folios	pair_stable_axis_contact_rate	role_source	semantic_credit	confirmed_lexeme	component_export_credit
chedal	L1	HOT	21	3	3	0.142857142857	8	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	L1	COLD	21	0	0	0	8	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	L1	DRY	21	0	0	0	8	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	L1	MOIST	21	0	0	0	8	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	L1	AMOUNT	21	0	0	0	8	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	L1	VALUE	21	4	4	0.190476190476	8	1	1	0.125	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	L1	PART	21	0	0	0	8	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	L1	MATERIAL	21	0	0	0	8	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	L1	PREPARATION	21	3	3	0.142857142857	8	1	1	0.125	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	L1	PROCESS	21	0	0	0	8	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	L1	CLOSE	21	2	2	0.0952380952381	8	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	L1	PASS	21	0	0	0	8	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	R1	HOT	21	0	0	0	10	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	R1	COLD	21	0	0	0	10	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	R1	DRY	21	1	1	0.047619047619	10	1	1	0.1	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	R1	MOIST	21	0	0	0	10	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	R1	AMOUNT	21	0	0	0	10	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	R1	VALUE	21	1	1	0.047619047619	10	1	1	0.1	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	R1	PART	21	1	1	0.047619047619	10	1	1	0.1	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	R1	MATERIAL	21	0	0	0	10	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	R1	PREPARATION	21	0	0	0	10	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	R1	PROCESS	21	1	1	0.047619047619	10	1	1	0.1	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	R1	CLOSE	21	0	0	0	10	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
chedal	R1	PASS	21	0	0	0	10	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	L1	HOT	141	4	4	0.0283687943262	90	3	3	0.0333333333333	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	L1	COLD	141	2	2	0.0141843971631	90	2	2	0.0222222222222	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	L1	DRY	141	5	4	0.0354609929078	90	4	3	0.0444444444444	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	L1	MOIST	141	2	2	0.0141843971631	90	1	1	0.0111111111111	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	L1	AMOUNT	141	1	1	0.00709219858156	90	1	1	0.0111111111111	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	L1	VALUE	141	8	6	0.0567375886525	90	7	5	0.0777777777778	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	L1	PART	141	2	2	0.0141843971631	90	2	2	0.0222222222222	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	L1	MATERIAL	141	4	4	0.0283687943262	90	3	3	0.0333333333333	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	L1	PREPARATION	141	4	3	0.0283687943262	90	4	3	0.0444444444444	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	L1	PROCESS	141	1	1	0.00709219858156	90	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	L1	CLOSE	141	1	1	0.00709219858156	90	1	1	0.0111111111111	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	L1	PASS	141	0	0	0	90	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	R1	HOT	141	6	6	0.0425531914894	94	3	3	0.031914893617	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	R1	COLD	141	3	3	0.0212765957447	94	1	1	0.0106382978723	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	R1	DRY	141	3	3	0.0212765957447	94	3	3	0.031914893617	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	R1	MOIST	141	0	0	0	94	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	R1	AMOUNT	141	1	1	0.00709219858156	94	1	1	0.0106382978723	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	R1	VALUE	141	8	8	0.0567375886525	94	5	5	0.0531914893617	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	R1	PART	141	1	1	0.00709219858156	94	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	R1	MATERIAL	141	2	2	0.0141843971631	94	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	R1	PREPARATION	141	3	3	0.0212765957447	94	2	2	0.0212765957447	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	R1	PROCESS	141	1	1	0.00709219858156	94	1	1	0.0106382978723	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	R1	CLOSE	141	1	1	0.00709219858156	94	1	1	0.0106382978723	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
cheol	R1	PASS	141	0	0	0	94	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	L1	HOT	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	L1	COLD	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	L1	DRY	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	L1	MOIST	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	L1	AMOUNT	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	L1	VALUE	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	L1	PART	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	L1	MATERIAL	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	L1	PREPARATION	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	L1	PROCESS	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	L1	CLOSE	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	L1	PASS	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	R1	HOT	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	R1	COLD	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	R1	DRY	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	R1	MOIST	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	R1	AMOUNT	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	R1	VALUE	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	R1	PART	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	R1	MATERIAL	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	R1	PREPARATION	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	R1	PROCESS	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	R1	CLOSE	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okail	R1	PASS	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	L1	HOT	122	11	11	0.0901639344262	69	5	5	0.0724637681159	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	L1	COLD	122	0	0	0	69	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	L1	DRY	122	2	2	0.016393442623	69	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	L1	MOIST	122	0	0	0	69	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	L1	AMOUNT	122	1	1	0.00819672131148	69	1	1	0.0144927536232	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	L1	VALUE	122	11	10	0.0901639344262	69	4	4	0.0579710144928	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	L1	PART	122	2	2	0.016393442623	69	1	1	0.0144927536232	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	L1	MATERIAL	122	3	3	0.0245901639344	69	2	2	0.0289855072464	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	L1	PREPARATION	122	6	5	0.0491803278689	69	2	2	0.0289855072464	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	L1	PROCESS	122	0	0	0	69	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	L1	CLOSE	122	2	2	0.016393442623	69	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	L1	PASS	122	0	0	0	69	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	R1	HOT	122	5	4	0.0409836065574	73	5	4	0.0684931506849	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	R1	COLD	122	2	2	0.016393442623	73	1	1	0.013698630137	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	R1	DRY	122	4	4	0.0327868852459	73	2	2	0.027397260274	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	R1	MOIST	122	0	0	0	73	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	R1	AMOUNT	122	0	0	0	73	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	R1	VALUE	122	5	5	0.0409836065574	73	3	3	0.041095890411	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	R1	PART	122	2	2	0.016393442623	73	2	2	0.027397260274	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	R1	MATERIAL	122	3	3	0.0245901639344	73	3	3	0.041095890411	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	R1	PREPARATION	122	5	5	0.0409836065574	73	4	4	0.0547945205479	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	R1	PROCESS	122	1	1	0.00819672131148	73	1	1	0.013698630137	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	R1	CLOSE	122	3	3	0.0245901639344	73	1	1	0.013698630137	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
okal	R1	PASS	122	0	0	0	73	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	L1	HOT	462	15	11	0.0324675324675	285	11	10	0.0385964912281	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	L1	COLD	462	4	4	0.00865800865801	285	4	4	0.0140350877193	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	L1	DRY	462	9	9	0.0194805194805	285	9	9	0.0315789473684	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	L1	MOIST	462	4	4	0.00865800865801	285	2	2	0.00701754385965	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	L1	AMOUNT	462	3	3	0.00649350649351	285	2	2	0.00701754385965	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	L1	VALUE	462	22	14	0.047619047619	285	18	14	0.0631578947368	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	L1	PART	462	4	4	0.00865800865801	285	3	3	0.0105263157895	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	L1	MATERIAL	462	10	7	0.021645021645	285	6	5	0.0210526315789	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	L1	PREPARATION	462	11	11	0.0238095238095	285	10	10	0.0350877192982	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	L1	PROCESS	462	3	3	0.00649350649351	285	3	3	0.0105263157895	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	L1	CLOSE	462	1	1	0.0021645021645	285	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	L1	PASS	462	0	0	0	285	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	R1	HOT	462	16	13	0.034632034632	265	9	9	0.0339622641509	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	R1	COLD	462	3	3	0.00649350649351	265	1	1	0.00377358490566	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	R1	DRY	462	19	17	0.0411255411255	265	12	11	0.0452830188679	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	R1	MOIST	462	4	4	0.00865800865801	265	2	2	0.00754716981132	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	R1	AMOUNT	462	8	8	0.017316017316	265	6	6	0.022641509434	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	R1	VALUE	462	32	23	0.0692640692641	265	21	19	0.0792452830189	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	R1	PART	462	4	4	0.00865800865801	265	2	2	0.00754716981132	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	R1	MATERIAL	462	14	12	0.030303030303	265	10	9	0.0377358490566	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	R1	PREPARATION	462	8	8	0.017316017316	265	4	4	0.0150943396226	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	R1	PROCESS	462	3	3	0.00649350649351	265	3	3	0.011320754717	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	R1	CLOSE	462	10	10	0.021645021645	265	4	4	0.0150943396226	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
ol	R1	PASS	462	0	0	0	265	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	L1	HOT	117	4	4	0.034188034188	79	3	3	0.0379746835443	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	L1	COLD	117	5	5	0.042735042735	79	5	5	0.0632911392405	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	L1	DRY	117	2	2	0.017094017094	79	2	2	0.0253164556962	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	L1	MOIST	117	0	0	0	79	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	L1	AMOUNT	117	2	2	0.017094017094	79	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	L1	VALUE	117	8	6	0.0683760683761	79	8	6	0.101265822785	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	L1	PART	117	1	1	0.00854700854701	79	1	1	0.0126582278481	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	L1	MATERIAL	117	5	5	0.042735042735	79	3	3	0.0379746835443	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	L1	PREPARATION	117	3	3	0.025641025641	79	3	3	0.0379746835443	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	L1	PROCESS	117	1	1	0.00854700854701	79	1	1	0.0126582278481	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	L1	CLOSE	117	1	1	0.00854700854701	79	1	1	0.0126582278481	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	L1	PASS	117	0	0	0	79	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	R1	HOT	117	2	2	0.017094017094	75	2	2	0.0266666666667	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	R1	COLD	117	1	1	0.00854700854701	75	1	1	0.0133333333333	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	R1	DRY	117	5	5	0.042735042735	75	4	4	0.0533333333333	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	R1	MOIST	117	0	0	0	75	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	R1	AMOUNT	117	1	1	0.00854700854701	75	1	1	0.0133333333333	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	R1	VALUE	117	3	3	0.025641025641	75	3	3	0.04	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	R1	PART	117	0	0	0	75	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	R1	MATERIAL	117	1	1	0.00854700854701	75	1	1	0.0133333333333	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	R1	PREPARATION	117	4	4	0.034188034188	75	4	4	0.0533333333333	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	R1	PROCESS	117	1	1	0.00854700854701	75	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	R1	CLOSE	117	3	3	0.025641025641	75	3	3	0.04	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
otal	R1	PASS	117	0	0	0	75	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	L1	HOT	38	0	0	0	21	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	L1	COLD	38	1	1	0.0263157894737	21	1	1	0.047619047619	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	L1	DRY	38	0	0	0	21	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	L1	MOIST	38	1	1	0.0263157894737	21	1	1	0.047619047619	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	L1	AMOUNT	38	0	0	0	21	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	L1	VALUE	38	1	1	0.0263157894737	21	1	1	0.047619047619	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	L1	PART	38	1	1	0.0263157894737	21	1	1	0.047619047619	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	L1	MATERIAL	38	1	1	0.0263157894737	21	1	1	0.047619047619	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	L1	PREPARATION	38	1	1	0.0263157894737	21	1	1	0.047619047619	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	L1	PROCESS	38	0	0	0	21	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	L1	CLOSE	38	0	0	0	21	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	L1	PASS	38	0	0	0	21	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	R1	HOT	38	4	4	0.105263157895	26	3	3	0.115384615385	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	R1	COLD	38	0	0	0	26	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	R1	DRY	38	0	0	0	26	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	R1	MOIST	38	0	0	0	26	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	R1	AMOUNT	38	0	0	0	26	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	R1	VALUE	38	3	3	0.0789473684211	26	3	3	0.115384615385	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	R1	PART	38	0	0	0	26	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	R1	MATERIAL	38	1	1	0.0263157894737	26	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	R1	PREPARATION	38	2	2	0.0526315789474	26	1	1	0.0384615384615	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	R1	PROCESS	38	0	0	0	26	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	R1	CLOSE	38	0	0	0	26	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokeol	R1	PASS	38	0	0	0	26	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
