schedule_id	stream_ordinal	event_id	statement_id	physical_page	register	owner_de	state_bank_id	state_bank_was_new	source_recipe	visible_recipe	recipe_replaced	visible_next_recipe	incoming_action	incoming_argument	scope_incoming_action	decision	execution_route	blocked_factor_rules	stop_preserves_state	outgoing_action	outgoing_argument	scope_outgoing_action	identity_status	advisory_history_status	identity_can_override	advisory_can_override	other_bank_write_count
HASH_MIN	15	G407-E0015	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	K+AIR	K+AIR	NO	CH+CHD+AIIN	K	Y	K	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	K	Y	K	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	16	G407-E0016	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	CH+T+AIIN	CH+CHD+AIIN	YES	AR+SH	K	Y	K	STOP	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	PAIR:CH>CHD	YES	K	Y	K	NOT_IN_EXACT_CATALOG	OBSERVED_CONTEXT_ALL_STOP	NO	NO	0
HASH_MIN	17	G407-E0017	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	SH+AR	AR+SH	YES	A_ADDR+S+E	K	Y	K	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	SH	Y	SH	NOT_IN_EXACT_CATALOG	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	18	G407-E0018	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	A_ADDR+S+E	A_ADDR+S+E	NO	CH+T+AR	SH	Y	SH	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	S	Y	S	OBSERVED	NO_GDT449_TARGET_HISTORY	NO	NO	0
HASH_MIN	19	G407-E0019	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	CH+T+AR	CH+T+AR	NO	CH+T+AR	S	Y	S	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	T	Y	T	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	20	G407-E0020	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	CH+T+AR	CH+T+AR	NO	AIN	T	Y	T	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	T	Y	T	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	21	G407-E0021	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	AIN	AIN	NO	S+Y+IIN+R	T	Y	T	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	T	AIN	T	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	22	G407-E0022	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	S+Y+IIN+R	S+Y+IIN+R	NO	SH+E+K+Y	T	AIN	T	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	R	Y	S	OBSERVED	NO_GDT449_TARGET_HISTORY	NO	NO	0
HASH_MIN	23	G407-E0023	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	SH+E+K+Y	SH+E+K+Y	NO	OR	R	Y	S	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	K	Y	K	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	24	G407-E0024	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	OR	OR	NO	Y+K+AIIN	K	Y	K	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	K	OR	K	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	25	G407-E0025	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	Y+K+AIIN	Y+K+AIIN	NO	SH+O+D_ADDR	K	OR	K	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	K	AIIN	K	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	26	G407-E0026	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	SH+O+D_ADDR	SH+O+D_ADDR	NO	CH+T+O+AR+Y	K	AIIN	K	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	SH	AIIN	SH	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	27	G407-E0027	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	CH+T+O+AR+Y	CH+T+O+AR+Y	NO	CH+T+E+S	SH	AIIN	SH	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	T	Y	T	OBSERVED	NO_GDT449_TARGET_HISTORY	NO	NO	0
HASH_MIN	28	G407-E0028	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	CH+T+E+S	CH+T+E+S	NO	D_ADDR+AR+AIIN	T	Y	T	READ	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	NONE	YES	S	Y	S	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	29	G407-E0029	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	D_ADDR+AR+AIIN	D_ADDR+AR+AIIN	NO	Y	S	Y	S	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	S	AIIN	S	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	30	G407-E0030	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	Y	Y	NO	S+O+IIN	S	AIIN	S	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	S	Y	S	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	31	G407-E0031	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	S+O+IIN	S+O+IIN	NO	OT+EE+Y	S	Y	S	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	S	Y	S	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	32	G407-E0032	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	OT+EE+Y	OT+EE+Y	NO	OT+E+O+S_ADDR	S	Y	S	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	S	Y	S	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	33	G407-E0033	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	OT+E+O+S_ADDR	OT+E+O+S_ADDR	NO	R+OL+OT+Y	S	Y	S	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	S	Y	S	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	34	G407-E0034	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	R+OL+OT+Y	R+OL+OT+Y	NO	CH+T+LOCAL_CHAR_I+AR	S	Y	S	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	R	Y	R	OBSERVED	NO_GDT449_TARGET_HISTORY	NO	NO	0
HASH_MIN	35	G407-E0035	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	CH+T+LOCAL_CHAR_I+AR	CH+T+LOCAL_CHAR_I+AR	NO	AIIN	R	Y	R	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	T	Y	T	OBSERVED	NO_GDT449_TARGET_HISTORY	NO	NO	0
HASH_MIN	36	G407-E0036	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	AIIN	AIIN	NO	OK+AIIN	T	Y	T	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	T	AIIN	T	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	37	G407-E0037	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	OK+AIIN	OK+AIIN	NO	OR	T	AIIN	T	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	OK	AIIN	OK	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	38	G407-E0038	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	OR	OR	NO	OK+AN	OK	AIIN	OK	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	OK	OR	OK	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	39	G407-E0039	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	OK+AN	OK+AN	NO	S+AIR	OK	OR	OK	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	OK	OR	OK	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	40	G407-E0040	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	S+AIR	S+AIR	NO	Y	OK	OR	OK	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	S	OR	S	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	41	G407-E0041	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	Y	Y	NO	CH+E+AR	S	OR	S	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	S	Y	S	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	42	G407-E0042	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	CH+E+AR	CH+E+AR	NO	CH+T+AIIN	S	Y	S	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	CH	Y	CH	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	43	G407-E0043	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	CH+T+AIIN	CH+T+AIIN	NO	CH+P+AR	CH	Y	CH	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	T	AIIN	T	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	44	G407-E0044	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	CH+P+AR	CH+P+AR	NO	CH+LOCAL_CHAR_F+AIIN	T	AIIN	T	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	P	AIIN	P	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	45	G407-E0045	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	CH+LOCAL_CHAR_F+AIIN	CH+LOCAL_CHAR_F+AIIN	NO	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	P	AIIN	P	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	CH	AIIN	CH	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	46	G407-E0046	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	NO	NONE	CH	AIIN	CH	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	SH	Y	SH	OBSERVED	NO_GDT449_TARGET_HISTORY	NO	NO	0
HASH_MIN	47	G407-E0047	G404-S002	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	f1r::F1R_TEXT_BLOCK_B	YES	O+D_ADDR+AR	O+D_ADDR+AR	NO	SH+OL	NONE	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	NONE	NONE	NONE	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	48	G407-E0048	G404-S002	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	f1r::F1R_TEXT_BLOCK_B	NO	SH+OL	SH+OL	NO	CH+P+O+Y	NONE	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	SH	NONE	SH	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	49	G407-E0049	G404-S002	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	f1r::F1R_TEXT_BLOCK_B	NO	CH+P+O+Y	CH+P+O+Y	NO	O+Y+D_ADDR+AR	SH	NONE	SH	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	P	Y	P	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	50	G407-E0050	G404-S002	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	f1r::F1R_TEXT_BLOCK_B	NO	O+Y+D_ADDR+AR	O+Y+D_ADDR+AR	NO	SH	P	Y	P	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	P	Y	P	OBSERVED	NO_GDT449_TARGET_HISTORY	NO	NO	0
HASH_MIN	51	G407-E0051	G404-S002	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	f1r::F1R_TEXT_BLOCK_B	NO	SH	SH	NO	S	P	Y	P	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	SH	Y	SH	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	52	G407-E0052	G404-S002	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	f1r::F1R_TEXT_BLOCK_B	NO	S	S	NO	CH+LOCAL_CHAR_F+AIIN+O	SH	Y	SH	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	S	Y	S	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	53	G407-E0053	G404-S002	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	f1r::F1R_TEXT_BLOCK_B	NO	CH+LOCAL_CHAR_F+O+AIIN	CH+LOCAL_CHAR_F+AIIN+O	YES	O+D_ADDR+AR+Y	S	Y	S	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	CH	AIIN	CH	NOT_IN_EXACT_CATALOG	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	54	G407-E0054	G404-S002	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	f1r::F1R_TEXT_BLOCK_B	NO	SH+O+D_ADDR+AR+Y	O+D_ADDR+AR+Y	YES	Y+SH+E+Y	CH	AIIN	CH	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	CH	Y	CH	NOT_IN_EXACT_CATALOG	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	55	G407-E0055	G404-S002	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	f1r::F1R_TEXT_BLOCK_B	NO	Y+SH+E+Y	Y+SH+E+Y	NO	SH+O+DY	CH	Y	CH	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	SH	Y	SH	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	56	G407-E0056	G404-S002	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	f1r::F1R_TEXT_BLOCK_B	NO	SH+O+DY	SH+O+DY	NO	NONE	SH	Y	SH	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	SH	Y	SH	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	57	G407-E0057	G404-S003	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	f1r::F1R_TEXT_BLOCK_B	NO	OK+CH+O+Y	OK+CH+O+Y	NO	OT+CH+OL	SH	Y	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	CH	Y	CH	OBSERVED	NO_GDT449_TARGET_HISTORY	NO	NO	0
HASH_MIN	58	G407-E0058	G404-S003	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	f1r::F1R_TEXT_BLOCK_B	NO	OT+CH+OL	OT+CH+OL	NO	CH+O+CH+T+Y	CH	Y	CH	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	CH	Y	CH	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	59	G407-E0059	G404-S003	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	f1r::F1R_TEXT_BLOCK_B	NO	CH+O+CH+T+Y	CH+O+CH+T+Y	NO	OS	CH	Y	CH	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	T	Y	T	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	60	G407-E0060	G404-S003	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	f1r::F1R_TEXT_BLOCK_B	NO	OS	OS	NO	Y	T	Y	T	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	T	Y	T	OBSERVED	NO_GDT449_TARGET_HISTORY	NO	NO	0
HASH_MIN	61	G407-E0061	G404-S003	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	f1r::F1R_TEXT_BLOCK_B	NO	Y	Y	NO	AIN	T	Y	T	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	T	Y	T	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	62	G407-E0062	G404-S003	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	f1r::F1R_TEXT_BLOCK_B	NO	AIN	AIN	NO	CH+OR	T	Y	T	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	T	AIN	T	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	63	G407-E0063	G404-S003	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	f1r::F1R_TEXT_BLOCK_B	NO	CH+OR	CH+OR	NO	K+O+S	T	AIN	T	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	CH	OR	CH	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	64	G407-E0064	G404-S003	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	f1r::F1R_TEXT_BLOCK_B	NO	K+O+S	K+O+S	NO	AIIN	CH	OR	CH	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	S	OR	S	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	65	G407-E0065	G404-S003	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	f1r::F1R_TEXT_BLOCK_B	NO	AIIN	AIIN	NO	SH+O+S	S	OR	S	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	S	AIIN	S	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	66	G407-E0066	G404-S003	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	f1r::F1R_TEXT_BLOCK_B	NO	SH+O+S	SH+O+S	NO	CH+LOCAL_CHAR_F	S	AIIN	S	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	S	AIIN	S	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
HASH_MIN	67	G407-E0067	G404-S003	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	f1r::F1R_TEXT_BLOCK_B	NO	CH+LOCAL_CHAR_F+OL	CH+LOCAL_CHAR_F	YES	O+DY	S	AIIN	S	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	CH	AIIN	CH	NOT_IN_EXACT_CATALOG	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
