schedule_id	burst_id	burst_position	event_id	stream_ordinal	statement_id	physical_page	owner_de	source_recipe	replacement_recipe	neighbor_id	mutation_family	variant_selection_rule	pair_selection_rule	selection_fields_used	outcome_fields_used
LEX_FIRST	G456-01-B0006	1	G407-E0206	206	G404-S007	f1r	F1R_TEXT_BLOCK_D	K+EE+Y	CH+EE+Y	G447-N10496	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0006	2	G407-E0207	207	G404-S007	f1r	F1R_TEXT_BLOCK_D	AL	AIR	G447-N00244	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0007	1	G407-E0219	219	P1009-S001	f10r	zweiknolliges blauköpfiges Heilkraut	P+CH+O+D_ADDR+OL	CH+CH+O+D_ADDR+OL	G447-N20117	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0007	2	G407-E0220	220	P1009-S001	f10r	zweiknolliges blauköpfiges Heilkraut	CH+O+P+CH+AL	CH+O+CH+AL	G447-N05306	ATOM_DELETION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0008	1	G407-E0266	266	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0008	2	G407-E0267	267	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	D_ADDR+Y	D_ADDR	G447-N09120	ATOM_DELETION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0009	1	G407-E0311	311	P1009-S003	f11r	blühender dreikroniger Sodenstock	CH+P+Y	CH+CH+Y	G447-N06550	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0009	2	G407-E0312	312	P1009-S003	f11r	blühender dreikroniger Sodenstock	SH+E+Y	CH+E+Y	G447-N25588	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0010	1	G407-E0325	325	P1009-S004	f11r	blühender dreikroniger Sodenstock	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0010	2	G407-E0326	326	P1009-S004	f11r	blühender dreikroniger Sodenstock	CH+T+Y	CH+CH+Y	G447-N07358	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0011	1	G407-E0402	402	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	T+Y	CH+Y	G447-N28181	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0011	2	G407-E0403	403	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	K+OL	CH+OL	G447-N10859	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0012	1	G407-E0414	414	P1009-S006	f13r	große Wurzelkrone mit Blatt und Blütenstand	O+IIN	IIN	G447-N13932	ATOM_DELETION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0012	2	G407-E0415	415	P1009-S006	f13r	große Wurzelkrone mit Blatt und Blütenstand	CH+K+Y	CH+CH+Y	G447-N04690	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0013	1	G407-E0432	432	P1009-S007	f13r	große Wurzelkrone mit Blatt und Blütenstand	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0013	2	G407-E0433	433	P1009-S007	f13r	große Wurzelkrone mit Blatt und Blütenstand	OL+DY	DY	G447-N17679	ATOM_DELETION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0014	1	G407-E0434	434	P1009-S008	f13r	große Wurzelkrone mit Blatt und Blütenstand	SH+E+Y	CH+E+Y	G447-N25588	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0014	2	G407-E0435	435	P1009-S008	f13r	große Wurzelkrone mit Blatt und Blütenstand	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0015	1	G407-E0441	441	P1009-S009	f13r	große Wurzelkrone mit Blatt und Blütenstand	K+Y	CH+Y	G447-N11219	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0015	2	G407-E0442	442	P1009-S009	f13r	große Wurzelkrone mit Blatt und Blütenstand	OK+OR+OR+Y	CH+OR+OR+Y	G447-N17154	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0016	1	G407-E0445	445	P1009-S011	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Y+D_ADDR+AR	AIIN+D_ADDR+AR	G447-N28607	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0016	2	G407-E0446	446	P1009-S011	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	HO+LOCAL_CHAR_G	HO	G447-N09569	ATOM_DELETION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0017	1	G407-E0450	450	P1009-S012	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OT+CH+Y	CH+OT+Y	G447-N19057	ADJACENT_SWAP	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0017	2	G407-E0451	451	P1009-S012	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	D_ADDR+O+DY	D_ADDR+DY	G447-N08597	ATOM_DELETION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0018	1	G407-E0455	455	P1009-S013	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OK+Y	CH+Y	G447-N17408	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0018	2	G407-E0456	456	P1009-S013	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	O+D_ADDR+AR	D_ADDR+AR	G447-N13491	ATOM_DELETION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0019	1	G407-E0469	469	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	T+CH+O	CH+CH+O	G447-N27292	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0019	2	G407-E0470	470	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	SH+OL	CH+OL	G447-N26815	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0020	1	G407-E0485	485	P1009-S015	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	CH+T+E+Y	CH+CH+E+Y	G447-N06995	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0020	2	G407-E0486	486	P1009-S015	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	CARRIER_Q+O+DY	CARRIER_Q+DY	G447-N01481	ATOM_DELETION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0021	1	G407-E0493	493	P1009-S016	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OK+Y	CH+Y	G447-N17408	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0021	2	G407-E0494	494	P1009-S016	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	CH+OL+D_ADDR+SH+Y	CH+D_ADDR+OL+SH+Y	G447-N05649	ADJACENT_SWAP	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0022	1	G407-E0516	516	P1009-S017	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0022	2	G407-E0517	517	P1009-S017	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	DA+IIN	DA	G447-N07811	ATOM_DELETION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0023	1	G407-E0541	541	P1009-S019	f18r	große abgebildete Blütenpflanze	OR	AIIN	G447-N18502	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0023	2	G407-E0542	542	P1009-S019	f18r	große abgebildete Blütenpflanze	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0024	1	G407-E0551	551	P1009-S020	f18r	große abgebildete Blütenpflanze	T+CH+OR	CH+CH+OR	G447-N27390	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0024	2	G407-E0552	552	P1009-S020	f18r	große abgebildete Blütenpflanze	SH+OR	CH+OR	G447-N26875	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0025	1	G407-E0572	572	P1009-S021	f18r	große abgebildete Blütenpflanze	CH+K+OL	CH+CH+OL	G447-N04644	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0025	2	G407-E0573	573	P1009-S021	f18r	große abgebildete Blütenpflanze	OL+O+DY	O+DY	G447-N18196	ATOM_DELETION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0026	1	G407-E0599	599	P1009-S022	f18r	große abgebildete Blütenpflanze	CH+T+AL	CH+AL	G447-N06721	ATOM_DELETION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0026	2	G407-E0600	600	P1009-S022	f18r	große abgebildete Blütenpflanze	OK+AL	AL	G447-N14917	ATOM_DELETION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0027	1	G407-E0607	607	G404-S008	f24v	F24V_WHOLE_PLANT	O+P+O+AM_ADDR	O+CH+O+AM_ADDR	G447-N14466	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0027	2	G407-E0608	608	G404-S008	f24v	F24V_WHOLE_PLANT	SH+O+D_ADDR	CH+O+D_ADDR	G447-N26341	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0028	1	G407-E0626	626	G404-S009	f24v	F24V_WHOLE_PLANT	O+CH+T+Y+L	CH+O+T+Y+L	G447-N13323	ADJACENT_SWAP	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0028	2	G407-E0627	627	G404-S009	f24v	F24V_WHOLE_PLANT	O+D_ADDR+CH+EE+S	D_ADDR+CH+EE+S	G447-N13501	ATOM_DELETION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0029	1	G407-E0682	682	G404-S010	f24v	F24V_WHOLE_PLANT	SH+O	CH+O	G447-N26194	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0029	2	G407-E0683	683	G404-S010	f24v	F24V_WHOLE_PLANT	SH+O	CH+O	G447-N26194	SAME_CLASS_SUBSTITUTION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0030	1	G407-E0695	695	P1009-S023	f55v	große aromatische Doldenpflanze	D_ADDR+O+DY+D_LABEL	D_ADDR+DY+D_LABEL	G447-N08603	ATOM_DELETION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
LEX_FIRST	G456-01-B0030	2	G407-E0696	696	P1009-S023	f55v	große aromatische Doldenpflanze	O+EEE+D_ADDR	EEE+D_ADDR	G447-N13898	ATOM_DELETION	lexicographically first target and neighbour	SHA256(SCHEDULE_ID|STATEMENT_ID)_MOD_ELIGIBLE_ADJACENT_PAIRS	SOURCE_RECIPE|MUTATION_FAMILY|TARGET_RECIPE|NEIGHBOR_ID|STATEMENT_ID	NONE
