schedule_id	bank_id	physical_page	owner_de	event_count	replacement_count	stop_count	isolated_global_exact_count	isolated_global_all_exact
LEX_FIRST	G456-01-K021	f72r	Tierkreis-Ringgruppe D	41	2	0	41	YES
LEX_FIRST	G456-01-K022	f72r	Tierkreis-Ringgruppe E	26	6	0	26	YES
LEX_FIRST	G456-01-K023	f72r	Tierkreis-Ringgruppe F	15	2	0	15	YES
LEX_FIRST	G456-01-K024	f72r	Tierkreis-Ringgruppe G	47	6	0	47	YES
LEX_FIRST	G456-01-K025	f72r	Tierkreis-Ringgruppe H	41	4	0	41	YES
LEX_FIRST	G456-01-K026	f72r	Tierkreis-Ringgruppe I	27	6	1	27	YES
LEX_FIRST	G456-01-K027	f72r	Tierkreis-Ringgruppe J	9	2	0	9	YES
LEX_FIRST	G456-01-K028	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	408	136	2	408	YES
LEX_FIRST	G456-01-K029	f76r	unbebilderter Textabschnitt A0	37	10	0	37	YES
LEX_FIRST	G456-01-K030	f76r	unbebilderter Textabschnitt A1	26	10	2	26	YES
LEX_FIRST	G456-01-K031	f76r	unbebilderter Textabschnitt A2	28	8	0	28	YES
LEX_FIRST	G456-01-K032	f76r	unbebilderter Textabschnitt A3	39	12	0	39	YES
LEX_FIRST	G456-01-K033	f76r	unbebilderter Textabschnitt A4	36	8	0	36	YES
LEX_FIRST	G456-01-K034	f76r	unbebilderter Textabschnitt A5	35	12	0	35	YES
LEX_FIRST	G456-01-K035	f76r	unbebilderter Textabschnitt A6	53	14	0	53	YES
LEX_FIRST	G456-01-K036	f76r	unbebilderter Textabschnitt A7	39	6	0	39	YES
LEX_FIRST	G456-01-K037	f76r	unbebilderter Textabschnitt A8	69	18	1	69	YES
LEX_FIRST	G456-01-K038	f76r	unbebilderter Textabschnitt A9	6	2	0	6	YES
LEX_FIRST	G456-01-K039	f76r	unbebilderter Textabschnitt B	58	20	2	58	YES
LEX_FIRST	G456-01-K040	f76r	unbebilderter Textabschnitt C	76	22	0	76	YES
LEX_FIRST	G456-01-K041	f76r	unbebilderter Textabschnitt D	58	22	1	58	YES
LEX_FIRST	G456-01-K042	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	321	108	1	321	YES
LEX_FIRST	G456-01-K043	f81r	F81R_LOWER_POOL	116	42	2	116	YES
LEX_FIRST	G456-01-K044	f81r	F81R_UPPER_POOL	94	26	1	94	YES
LEX_FIRST	G456-01-K045	f81v	gemeinsames zweireihiges Badfeld	253	78	2	253	YES
LEX_FIRST	G456-01-K046	f82r	mehrere getrennte Bad- und Leitungsstationen	278	82	6	278	YES
LEX_FIRST	G456-01-K047	f83r	Variantenatlas lokaler Becken und Anwendungen	341	126	12	341	YES
LEX_FIRST	G456-01-K048	f88r	sechzehn Drogenposten und drei Gefäßansätze	134	10	0	134	YES
LEX_FIRST	G456-01-K049	f88v	erste Gefaess-/Zutatengruppe	39	4	0	39	YES
LEX_FIRST	G456-01-K050	f88v	zweite Gefaess-/Zutatengruppe	92	16	0	92	YES
LEX_FIRST	G456-01-K051	f89r	Gefäß-/Pflanzenteilgruppe A	47	6	0	47	YES
LEX_FIRST	G456-01-K052	f89r	Gefäß-/Pflanzenteilgruppe B	35	6	0	35	YES
LEX_FIRST	G456-01-K053	f89r	Gefäß-/Pflanzenteilgruppe C	44	2	0	44	YES
LEX_FIRST	G456-01-K054	f89r	Gefäß-/Pflanzenteilgruppe D	44	6	0	44	YES
LEX_FIRST	G456-01-K055	f89r	Gefäß-/Pflanzenteilgruppe E	62	6	0	62	YES
LEX_FIRST	G456-01-K056	f89r	Gefäß-/Pflanzenteilgruppe F	106	10	0	106	YES
LEX_FIRST	G456-01-K057	f95v	F95V_WHOLE_PLANT	178	46	5	178	YES
LEX_LAST	G456-02-K001	f10r	zweiknolliges blauköpfiges Heilkraut	92	4	0	92	YES
LEX_LAST	G456-02-K002	f11r	blühender dreikroniger Sodenstock	59	4	0	59	YES
LEX_LAST	G456-02-K003	f13r	große Wurzelkrone mit Blatt und Blütenstand	77	10	1	77	YES
LEX_LAST	G456-02-K004	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	78	14	0	78	YES
LEX_LAST	G456-02-K005	f18r	große abgebildete Blütenpflanze	84	8	1	84	YES
LEX_LAST	G456-02-K006	f1r	F1R_TEXT_BLOCK_A	46	2	0	46	YES
LEX_LAST	G456-02-K007	f1r	F1R_TEXT_BLOCK_B	25	4	0	25	YES
LEX_LAST	G456-02-K008	f1r	F1R_TEXT_BLOCK_C	88	2	0	88	YES
LEX_LAST	G456-02-K009	f1r	F1R_TEXT_BLOCK_D	55	4	0	55	YES
LEX_LAST	G456-02-K010	f24v	F24V_WHOLE_PLANT	86	6	0	86	YES
LEX_LAST	G456-02-K011	f55v	große aromatische Doldenpflanze	106	10	1	106	YES
LEX_LAST	G456-02-K012	f56r	stachelköpfiges Kraut in mehreren Reifestufen	105	6	0	105	YES
LEX_LAST	G456-02-K013	f67r2	zwei getrennte Himmelsräder und Tabelle	126	20	1	126	YES
LEX_LAST	G456-02-K014	f68r1	mehrteilige Sternstellentafel	31	6	0	31	YES
LEX_LAST	G456-02-K015	f71v	dritte lokale Ringgruppe	11	2	1	11	YES
LEX_LAST	G456-02-K016	f71v	erste lokale Figuren-/Sternringgruppe	37	4	0	37	YES
LEX_LAST	G456-02-K017	f71v	zweite lokale Figuren-/Sternringgruppe	30	4	0	30	YES
LEX_LAST	G456-02-K018	f72r	Tierkreis-Ringgruppe A	42	8	0	42	YES
LEX_LAST	G456-02-K019	f72r	Tierkreis-Ringgruppe B	27	4	0	27	YES
LEX_LAST	G456-02-K020	f72r	Tierkreis-Ringgruppe C	13	2	0	13	YES
LEX_LAST	G456-02-K021	f72r	Tierkreis-Ringgruppe D	41	2	0	41	YES
LEX_LAST	G456-02-K022	f72r	Tierkreis-Ringgruppe E	26	6	0	26	YES
LEX_LAST	G456-02-K023	f72r	Tierkreis-Ringgruppe F	15	2	0	15	YES
LEX_LAST	G456-02-K024	f72r	Tierkreis-Ringgruppe G	47	6	0	47	YES
LEX_LAST	G456-02-K025	f72r	Tierkreis-Ringgruppe H	41	4	0	41	YES
LEX_LAST	G456-02-K026	f72r	Tierkreis-Ringgruppe I	27	6	0	27	YES
LEX_LAST	G456-02-K027	f72r	Tierkreis-Ringgruppe J	9	2	1	9	YES
LEX_LAST	G456-02-K028	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	408	136	4	408	YES
LEX_LAST	G456-02-K029	f76r	unbebilderter Textabschnitt A0	37	10	0	37	YES
LEX_LAST	G456-02-K030	f76r	unbebilderter Textabschnitt A1	26	10	0	26	YES
LEX_LAST	G456-02-K031	f76r	unbebilderter Textabschnitt A2	28	8	0	28	YES
LEX_LAST	G456-02-K032	f76r	unbebilderter Textabschnitt A3	39	12	0	39	YES
LEX_LAST	G456-02-K033	f76r	unbebilderter Textabschnitt A4	36	8	0	36	YES
LEX_LAST	G456-02-K034	f76r	unbebilderter Textabschnitt A5	35	12	0	35	YES
LEX_LAST	G456-02-K035	f76r	unbebilderter Textabschnitt A6	53	14	0	53	YES
LEX_LAST	G456-02-K036	f76r	unbebilderter Textabschnitt A7	39	6	0	39	YES
LEX_LAST	G456-02-K037	f76r	unbebilderter Textabschnitt A8	69	18	0	69	YES
LEX_LAST	G456-02-K038	f76r	unbebilderter Textabschnitt A9	6	2	0	6	YES
LEX_LAST	G456-02-K039	f76r	unbebilderter Textabschnitt B	58	20	1	58	YES
LEX_LAST	G456-02-K040	f76r	unbebilderter Textabschnitt C	76	22	0	76	YES
LEX_LAST	G456-02-K041	f76r	unbebilderter Textabschnitt D	58	22	0	58	YES
LEX_LAST	G456-02-K042	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	321	108	1	321	YES
LEX_LAST	G456-02-K043	f81r	F81R_LOWER_POOL	116	42	2	116	YES
LEX_LAST	G456-02-K044	f81r	F81R_UPPER_POOL	94	26	0	94	YES
LEX_LAST	G456-02-K045	f81v	gemeinsames zweireihiges Badfeld	253	78	4	253	YES
LEX_LAST	G456-02-K046	f82r	mehrere getrennte Bad- und Leitungsstationen	278	82	7	278	YES
LEX_LAST	G456-02-K047	f83r	Variantenatlas lokaler Becken und Anwendungen	341	126	7	341	YES
LEX_LAST	G456-02-K048	f88r	sechzehn Drogenposten und drei Gefäßansätze	134	10	0	134	YES
LEX_LAST	G456-02-K049	f88v	erste Gefaess-/Zutatengruppe	39	4	1	39	YES
LEX_LAST	G456-02-K050	f88v	zweite Gefaess-/Zutatengruppe	92	16	1	92	YES
LEX_LAST	G456-02-K051	f89r	Gefäß-/Pflanzenteilgruppe A	47	6	0	47	YES
LEX_LAST	G456-02-K052	f89r	Gefäß-/Pflanzenteilgruppe B	35	6	0	35	YES
LEX_LAST	G456-02-K053	f89r	Gefäß-/Pflanzenteilgruppe C	44	2	0	44	YES
LEX_LAST	G456-02-K054	f89r	Gefäß-/Pflanzenteilgruppe D	44	6	0	44	YES
LEX_LAST	G456-02-K055	f89r	Gefäß-/Pflanzenteilgruppe E	62	6	1	62	YES
LEX_LAST	G456-02-K056	f89r	Gefäß-/Pflanzenteilgruppe F	106	10	1	106	YES
LEX_LAST	G456-02-K057	f95v	F95V_WHOLE_PLANT	178	46	5	178	YES
HASH_MIN	G456-03-K001	f10r	zweiknolliges blauköpfiges Heilkraut	92	4	0	92	YES
HASH_MIN	G456-03-K002	f11r	blühender dreikroniger Sodenstock	59	4	0	59	YES
HASH_MIN	G456-03-K003	f13r	große Wurzelkrone mit Blatt und Blütenstand	77	10	0	77	YES
HASH_MIN	G456-03-K004	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	78	14	3	78	YES
HASH_MIN	G456-03-K005	f18r	große abgebildete Blütenpflanze	84	8	1	84	YES
HASH_MIN	G456-03-K006	f1r	F1R_TEXT_BLOCK_A	46	2	1	46	YES
HASH_MIN	G456-03-K007	f1r	F1R_TEXT_BLOCK_B	25	4	0	25	YES
HASH_MIN	G456-03-K008	f1r	F1R_TEXT_BLOCK_C	88	2	0	88	YES
HASH_MIN	G456-03-K009	f1r	F1R_TEXT_BLOCK_D	55	4	0	55	YES
HASH_MIN	G456-03-K010	f24v	F24V_WHOLE_PLANT	86	6	1	86	YES
HASH_MIN	G456-03-K011	f55v	große aromatische Doldenpflanze	106	10	0	106	YES
HASH_MIN	G456-03-K012	f56r	stachelköpfiges Kraut in mehreren Reifestufen	105	6	0	105	YES
HASH_MIN	G456-03-K013	f67r2	zwei getrennte Himmelsräder und Tabelle	126	20	0	126	YES
HASH_MIN	G456-03-K014	f68r1	mehrteilige Sternstellentafel	31	6	0	31	YES
HASH_MIN	G456-03-K015	f71v	dritte lokale Ringgruppe	11	2	0	11	YES
HASH_MIN	G456-03-K016	f71v	erste lokale Figuren-/Sternringgruppe	37	4	0	37	YES
HASH_MIN	G456-03-K017	f71v	zweite lokale Figuren-/Sternringgruppe	30	4	0	30	YES
HASH_MIN	G456-03-K018	f72r	Tierkreis-Ringgruppe A	42	8	0	42	YES
HASH_MIN	G456-03-K019	f72r	Tierkreis-Ringgruppe B	27	4	0	27	YES
HASH_MIN	G456-03-K020	f72r	Tierkreis-Ringgruppe C	13	2	0	13	YES
HASH_MIN	G456-03-K021	f72r	Tierkreis-Ringgruppe D	41	2	0	41	YES
HASH_MIN	G456-03-K022	f72r	Tierkreis-Ringgruppe E	26	6	0	26	YES
HASH_MIN	G456-03-K023	f72r	Tierkreis-Ringgruppe F	15	2	0	15	YES
HASH_MIN	G456-03-K024	f72r	Tierkreis-Ringgruppe G	47	6	0	47	YES
HASH_MIN	G456-03-K025	f72r	Tierkreis-Ringgruppe H	41	4	0	41	YES
HASH_MIN	G456-03-K026	f72r	Tierkreis-Ringgruppe I	27	6	0	27	YES
HASH_MIN	G456-03-K027	f72r	Tierkreis-Ringgruppe J	9	2	0	9	YES
HASH_MIN	G456-03-K028	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	408	136	3	408	YES
HASH_MIN	G456-03-K029	f76r	unbebilderter Textabschnitt A0	37	10	0	37	YES
HASH_MIN	G456-03-K030	f76r	unbebilderter Textabschnitt A1	26	10	1	26	YES
HASH_MIN	G456-03-K031	f76r	unbebilderter Textabschnitt A2	28	8	1	28	YES
HASH_MIN	G456-03-K032	f76r	unbebilderter Textabschnitt A3	39	12	0	39	YES
HASH_MIN	G456-03-K033	f76r	unbebilderter Textabschnitt A4	36	8	0	36	YES
HASH_MIN	G456-03-K034	f76r	unbebilderter Textabschnitt A5	35	12	0	35	YES
HASH_MIN	G456-03-K035	f76r	unbebilderter Textabschnitt A6	53	14	0	53	YES
HASH_MIN	G456-03-K036	f76r	unbebilderter Textabschnitt A7	39	6	0	39	YES
HASH_MIN	G456-03-K037	f76r	unbebilderter Textabschnitt A8	69	18	0	69	YES
HASH_MIN	G456-03-K038	f76r	unbebilderter Textabschnitt A9	6	2	0	6	YES
HASH_MIN	G456-03-K039	f76r	unbebilderter Textabschnitt B	58	20	2	58	YES
HASH_MIN	G456-03-K040	f76r	unbebilderter Textabschnitt C	76	22	1	76	YES
HASH_MIN	G456-03-K041	f76r	unbebilderter Textabschnitt D	58	22	0	58	YES
HASH_MIN	G456-03-K042	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	321	108	3	321	YES
HASH_MIN	G456-03-K043	f81r	F81R_LOWER_POOL	116	42	2	116	YES
HASH_MIN	G456-03-K044	f81r	F81R_UPPER_POOL	94	26	1	94	YES
HASH_MIN	G456-03-K045	f81v	gemeinsames zweireihiges Badfeld	253	78	5	253	YES
HASH_MIN	G456-03-K046	f82r	mehrere getrennte Bad- und Leitungsstationen	278	82	3	278	YES
HASH_MIN	G456-03-K047	f83r	Variantenatlas lokaler Becken und Anwendungen	341	126	10	341	YES
HASH_MIN	G456-03-K048	f88r	sechzehn Drogenposten und drei Gefäßansätze	134	10	0	134	YES
HASH_MIN	G456-03-K049	f88v	erste Gefaess-/Zutatengruppe	39	4	0	39	YES
HASH_MIN	G456-03-K050	f88v	zweite Gefaess-/Zutatengruppe	92	16	0	92	YES
HASH_MIN	G456-03-K051	f89r	Gefäß-/Pflanzenteilgruppe A	47	6	0	47	YES
HASH_MIN	G456-03-K052	f89r	Gefäß-/Pflanzenteilgruppe B	35	6	0	35	YES
HASH_MIN	G456-03-K053	f89r	Gefäß-/Pflanzenteilgruppe C	44	2	0	44	YES
HASH_MIN	G456-03-K054	f89r	Gefäß-/Pflanzenteilgruppe D	44	6	1	44	YES
HASH_MIN	G456-03-K055	f89r	Gefäß-/Pflanzenteilgruppe E	62	6	0	62	YES
HASH_MIN	G456-03-K056	f89r	Gefäß-/Pflanzenteilgruppe F	106	10	1	106	YES
HASH_MIN	G456-03-K057	f95v	F95V_WHOLE_PLANT	178	46	4	178	YES
DELETION_FIRST	G456-04-K001	f10r	zweiknolliges blauköpfiges Heilkraut	92	4	0	92	YES
DELETION_FIRST	G456-04-K002	f11r	blühender dreikroniger Sodenstock	59	4	0	59	YES
DELETION_FIRST	G456-04-K003	f13r	große Wurzelkrone mit Blatt und Blütenstand	77	10	0	77	YES
DELETION_FIRST	G456-04-K004	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	78	14	0	78	YES
DELETION_FIRST	G456-04-K005	f18r	große abgebildete Blütenpflanze	84	8	0	84	YES
DELETION_FIRST	G456-04-K006	f1r	F1R_TEXT_BLOCK_A	46	2	0	46	YES
DELETION_FIRST	G456-04-K007	f1r	F1R_TEXT_BLOCK_B	25	4	0	25	YES
DELETION_FIRST	G456-04-K008	f1r	F1R_TEXT_BLOCK_C	88	2	0	88	YES
DELETION_FIRST	G456-04-K009	f1r	F1R_TEXT_BLOCK_D	55	4	0	55	YES
DELETION_FIRST	G456-04-K010	f24v	F24V_WHOLE_PLANT	86	6	0	86	YES
DELETION_FIRST	G456-04-K011	f55v	große aromatische Doldenpflanze	106	10	0	106	YES
DELETION_FIRST	G456-04-K012	f56r	stachelköpfiges Kraut in mehreren Reifestufen	105	6	0	105	YES
DELETION_FIRST	G456-04-K013	f67r2	zwei getrennte Himmelsräder und Tabelle	126	20	0	126	YES
DELETION_FIRST	G456-04-K014	f68r1	mehrteilige Sternstellentafel	31	6	0	31	YES
DELETION_FIRST	G456-04-K015	f71v	dritte lokale Ringgruppe	11	2	0	11	YES
DELETION_FIRST	G456-04-K016	f71v	erste lokale Figuren-/Sternringgruppe	37	4	0	37	YES
DELETION_FIRST	G456-04-K017	f71v	zweite lokale Figuren-/Sternringgruppe	30	4	0	30	YES
DELETION_FIRST	G456-04-K018	f72r	Tierkreis-Ringgruppe A	42	8	0	42	YES
DELETION_FIRST	G456-04-K019	f72r	Tierkreis-Ringgruppe B	27	4	0	27	YES
DELETION_FIRST	G456-04-K020	f72r	Tierkreis-Ringgruppe C	13	2	0	13	YES
DELETION_FIRST	G456-04-K021	f72r	Tierkreis-Ringgruppe D	41	2	0	41	YES
DELETION_FIRST	G456-04-K022	f72r	Tierkreis-Ringgruppe E	26	6	0	26	YES
DELETION_FIRST	G456-04-K023	f72r	Tierkreis-Ringgruppe F	15	2	0	15	YES
DELETION_FIRST	G456-04-K024	f72r	Tierkreis-Ringgruppe G	47	6	0	47	YES
DELETION_FIRST	G456-04-K025	f72r	Tierkreis-Ringgruppe H	41	4	0	41	YES
DELETION_FIRST	G456-04-K026	f72r	Tierkreis-Ringgruppe I	27	6	1	27	YES
DELETION_FIRST	G456-04-K027	f72r	Tierkreis-Ringgruppe J	9	2	0	9	YES
DELETION_FIRST	G456-04-K028	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	408	136	1	408	YES
DELETION_FIRST	G456-04-K029	f76r	unbebilderter Textabschnitt A0	37	10	0	37	YES
DELETION_FIRST	G456-04-K030	f76r	unbebilderter Textabschnitt A1	26	10	0	26	YES
DELETION_FIRST	G456-04-K031	f76r	unbebilderter Textabschnitt A2	28	8	0	28	YES
DELETION_FIRST	G456-04-K032	f76r	unbebilderter Textabschnitt A3	39	12	0	39	YES
DELETION_FIRST	G456-04-K033	f76r	unbebilderter Textabschnitt A4	36	8	0	36	YES
DELETION_FIRST	G456-04-K034	f76r	unbebilderter Textabschnitt A5	35	12	0	35	YES
DELETION_FIRST	G456-04-K035	f76r	unbebilderter Textabschnitt A6	53	14	0	53	YES
DELETION_FIRST	G456-04-K036	f76r	unbebilderter Textabschnitt A7	39	6	0	39	YES
DELETION_FIRST	G456-04-K037	f76r	unbebilderter Textabschnitt A8	69	18	0	69	YES
DELETION_FIRST	G456-04-K038	f76r	unbebilderter Textabschnitt A9	6	2	0	6	YES
DELETION_FIRST	G456-04-K039	f76r	unbebilderter Textabschnitt B	58	20	0	58	YES
DELETION_FIRST	G456-04-K040	f76r	unbebilderter Textabschnitt C	76	22	0	76	YES
DELETION_FIRST	G456-04-K041	f76r	unbebilderter Textabschnitt D	58	22	0	58	YES
DELETION_FIRST	G456-04-K042	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	321	108	0	321	YES
DELETION_FIRST	G456-04-K043	f81r	F81R_LOWER_POOL	116	42	0	116	YES
DELETION_FIRST	G456-04-K044	f81r	F81R_UPPER_POOL	94	26	0	94	YES
DELETION_FIRST	G456-04-K045	f81v	gemeinsames zweireihiges Badfeld	253	78	0	253	YES
DELETION_FIRST	G456-04-K046	f82r	mehrere getrennte Bad- und Leitungsstationen	278	82	0	278	YES
DELETION_FIRST	G456-04-K047	f83r	Variantenatlas lokaler Becken und Anwendungen	341	126	0	341	YES
DELETION_FIRST	G456-04-K048	f88r	sechzehn Drogenposten und drei Gefäßansätze	134	10	0	134	YES
DELETION_FIRST	G456-04-K049	f88v	erste Gefaess-/Zutatengruppe	39	4	0	39	YES
DELETION_FIRST	G456-04-K050	f88v	zweite Gefaess-/Zutatengruppe	92	16	0	92	YES
DELETION_FIRST	G456-04-K051	f89r	Gefäß-/Pflanzenteilgruppe A	47	6	0	47	YES
DELETION_FIRST	G456-04-K052	f89r	Gefäß-/Pflanzenteilgruppe B	35	6	0	35	YES
DELETION_FIRST	G456-04-K053	f89r	Gefäß-/Pflanzenteilgruppe C	44	2	0	44	YES
DELETION_FIRST	G456-04-K054	f89r	Gefäß-/Pflanzenteilgruppe D	44	6	0	44	YES
DELETION_FIRST	G456-04-K055	f89r	Gefäß-/Pflanzenteilgruppe E	62	6	0	62	YES
DELETION_FIRST	G456-04-K056	f89r	Gefäß-/Pflanzenteilgruppe F	106	10	0	106	YES
DELETION_FIRST	G456-04-K057	f95v	F95V_WHOLE_PLANT	178	46	2	178	YES
SWAP_FIRST	G456-05-K001	f10r	zweiknolliges blauköpfiges Heilkraut	92	4	0	92	YES
SWAP_FIRST	G456-05-K002	f11r	blühender dreikroniger Sodenstock	59	4	0	59	YES
SWAP_FIRST	G456-05-K003	f13r	große Wurzelkrone mit Blatt und Blütenstand	77	10	0	77	YES
SWAP_FIRST	G456-05-K004	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	78	14	0	78	YES
SWAP_FIRST	G456-05-K005	f18r	große abgebildete Blütenpflanze	84	8	0	84	YES
SWAP_FIRST	G456-05-K006	f1r	F1R_TEXT_BLOCK_A	46	2	0	46	YES
SWAP_FIRST	G456-05-K007	f1r	F1R_TEXT_BLOCK_B	25	4	0	25	YES
SWAP_FIRST	G456-05-K008	f1r	F1R_TEXT_BLOCK_C	88	2	0	88	YES
SWAP_FIRST	G456-05-K009	f1r	F1R_TEXT_BLOCK_D	55	4	0	55	YES
SWAP_FIRST	G456-05-K010	f24v	F24V_WHOLE_PLANT	86	6	0	86	YES
SWAP_FIRST	G456-05-K011	f55v	große aromatische Doldenpflanze	106	10	0	106	YES
SWAP_FIRST	G456-05-K012	f56r	stachelköpfiges Kraut in mehreren Reifestufen	105	6	0	105	YES
SWAP_FIRST	G456-05-K013	f67r2	zwei getrennte Himmelsräder und Tabelle	126	20	0	126	YES
SWAP_FIRST	G456-05-K014	f68r1	mehrteilige Sternstellentafel	31	6	0	31	YES
SWAP_FIRST	G456-05-K015	f71v	dritte lokale Ringgruppe	11	2	1	11	YES
SWAP_FIRST	G456-05-K016	f71v	erste lokale Figuren-/Sternringgruppe	37	4	0	37	YES
SWAP_FIRST	G456-05-K017	f71v	zweite lokale Figuren-/Sternringgruppe	30	4	0	30	YES
SWAP_FIRST	G456-05-K018	f72r	Tierkreis-Ringgruppe A	42	8	0	42	YES
SWAP_FIRST	G456-05-K019	f72r	Tierkreis-Ringgruppe B	27	4	0	27	YES
SWAP_FIRST	G456-05-K020	f72r	Tierkreis-Ringgruppe C	13	2	0	13	YES
SWAP_FIRST	G456-05-K021	f72r	Tierkreis-Ringgruppe D	41	2	0	41	YES
SWAP_FIRST	G456-05-K022	f72r	Tierkreis-Ringgruppe E	26	6	0	26	YES
SWAP_FIRST	G456-05-K023	f72r	Tierkreis-Ringgruppe F	15	2	0	15	YES
SWAP_FIRST	G456-05-K024	f72r	Tierkreis-Ringgruppe G	47	6	0	47	YES
SWAP_FIRST	G456-05-K025	f72r	Tierkreis-Ringgruppe H	41	4	0	41	YES
SWAP_FIRST	G456-05-K026	f72r	Tierkreis-Ringgruppe I	27	6	1	27	YES
SWAP_FIRST	G456-05-K027	f72r	Tierkreis-Ringgruppe J	9	2	0	9	YES
SWAP_FIRST	G456-05-K028	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	408	136	5	408	YES
SWAP_FIRST	G456-05-K029	f76r	unbebilderter Textabschnitt A0	37	10	0	37	YES
SWAP_FIRST	G456-05-K030	f76r	unbebilderter Textabschnitt A1	26	10	2	26	YES
SWAP_FIRST	G456-05-K031	f76r	unbebilderter Textabschnitt A2	28	8	1	28	YES
SWAP_FIRST	G456-05-K032	f76r	unbebilderter Textabschnitt A3	39	12	0	39	YES
SWAP_FIRST	G456-05-K033	f76r	unbebilderter Textabschnitt A4	36	8	1	36	YES
SWAP_FIRST	G456-05-K034	f76r	unbebilderter Textabschnitt A5	35	12	1	35	YES
SWAP_FIRST	G456-05-K035	f76r	unbebilderter Textabschnitt A6	53	14	0	53	YES
SWAP_FIRST	G456-05-K036	f76r	unbebilderter Textabschnitt A7	39	6	1	39	YES
SWAP_FIRST	G456-05-K037	f76r	unbebilderter Textabschnitt A8	69	18	1	69	YES
SWAP_FIRST	G456-05-K038	f76r	unbebilderter Textabschnitt A9	6	2	0	6	YES
SWAP_FIRST	G456-05-K039	f76r	unbebilderter Textabschnitt B	58	20	1	58	YES
SWAP_FIRST	G456-05-K040	f76r	unbebilderter Textabschnitt C	76	22	1	76	YES
SWAP_FIRST	G456-05-K041	f76r	unbebilderter Textabschnitt D	58	22	1	58	YES
SWAP_FIRST	G456-05-K042	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	321	108	3	321	YES
SWAP_FIRST	G456-05-K043	f81r	F81R_LOWER_POOL	116	42	3	116	YES
SWAP_FIRST	G456-05-K044	f81r	F81R_UPPER_POOL	94	26	1	94	YES
SWAP_FIRST	G456-05-K045	f81v	gemeinsames zweireihiges Badfeld	253	78	4	253	YES
SWAP_FIRST	G456-05-K046	f82r	mehrere getrennte Bad- und Leitungsstationen	278	82	2	278	YES
SWAP_FIRST	G456-05-K047	f83r	Variantenatlas lokaler Becken und Anwendungen	341	126	14	341	YES
SWAP_FIRST	G456-05-K048	f88r	sechzehn Drogenposten und drei Gefäßansätze	134	10	0	134	YES
