view	physical_folio	anchor_pair_id	anchor_sign	response_pair_id	response_sign	direction	lag_band	paragraph_relation	opportunities	response_hits	agreement	disagreement	macro_anchor_rate	conditional_concordance
DIAGNOSTIC	f10	SP11	SH	SP08	CH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f10	SP11	SH	SP08	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f10	SP11	SH	SP08	SH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f10	SP11	SH	SP08	SH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f10	SP11	SH	SP08	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f10	SP11	SH	SP09	CH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f10	SP11	SH	SP09	CH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f10	SP11	SH	SP09	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f10	SP11	SH	SP09	SH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f10	SP11	SH	SP09	SH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f10	SP11	SH	SP09	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP01	CH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP01	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP01	SH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP01	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP02	CH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP02	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP02	SH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP02	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP03	CH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP03	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP03	SH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP03	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP04	CH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP04	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP04	SH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP04	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP05	CH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP05	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP05	SH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP05	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP06	CH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP06	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP06	SH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP06	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP07	CH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP07	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP07	SH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP07	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP08	CH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP08	CH	forward	NEAR	within_para	2	1	0	1	0.5	0
DIAGNOSTIC	f100	SP10	SH	SP08	SH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP08	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP09	CH	forward	DISTAL	within_para	6	1	0	1	0.166666666667	0
DIAGNOSTIC	f100	SP10	SH	SP09	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP09	SH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f100	SP10	SH	SP09	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP01	CH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP01	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP01	SH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP01	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP02	CH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP02	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP02	SH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP02	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP03	CH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP03	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP03	SH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP03	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP04	CH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP04	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP04	SH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP04	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP05	CH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP05	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP05	SH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP05	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP06	CH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP06	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP06	SH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP06	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP07	CH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP07	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP07	SH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP07	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP08	CH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP08	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP08	SH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP08	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP09	CH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP09	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP09	SH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f102	SP10	CH	SP09	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP01	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP01	CH	forward	DISTAL	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP01	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP01	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP01	SH	forward	DISTAL	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP01	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP02	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP02	CH	forward	DISTAL	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP02	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP02	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP02	SH	forward	DISTAL	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP02	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP03	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP03	CH	forward	DISTAL	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP03	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP03	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP03	SH	forward	DISTAL	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP03	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP04	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP04	CH	forward	DISTAL	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP04	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP04	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP04	SH	forward	DISTAL	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP04	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP05	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP05	CH	forward	DISTAL	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP05	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP05	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP05	SH	forward	DISTAL	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP05	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP06	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP06	CH	forward	DISTAL	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP06	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP06	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP06	SH	forward	DISTAL	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP06	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP07	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP07	CH	forward	DISTAL	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP07	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP07	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP07	SH	forward	DISTAL	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP07	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP08	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP08	CH	forward	DISTAL	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP08	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP08	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP08	SH	forward	DISTAL	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP08	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP09	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP09	CH	forward	DISTAL	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP09	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP09	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP09	SH	forward	DISTAL	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f105	SP11	SH	SP09	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f106	SP11	CH	SP01	CH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f106	SP11	CH	SP01	SH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f106	SP11	CH	SP02	CH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f106	SP11	CH	SP02	SH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f106	SP11	CH	SP03	CH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f106	SP11	CH	SP03	SH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f106	SP11	CH	SP04	CH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f106	SP11	CH	SP04	SH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f106	SP11	CH	SP05	CH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f106	SP11	CH	SP05	SH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f106	SP11	CH	SP06	CH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f106	SP11	CH	SP06	SH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f106	SP11	CH	SP07	CH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f106	SP11	CH	SP07	SH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f106	SP11	CH	SP08	CH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f106	SP11	CH	SP08	SH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f106	SP11	CH	SP09	CH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f106	SP11	CH	SP09	SH	backward	NEAR	within_para	1	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP01	CH	backward	DISTAL	within_para	3	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP01	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP01	SH	backward	DISTAL	within_para	3	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP01	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP02	CH	backward	DISTAL	within_para	3	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP02	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP02	SH	backward	DISTAL	within_para	3	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP02	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP03	CH	backward	DISTAL	within_para	3	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP03	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP03	SH	backward	DISTAL	within_para	3	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP03	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP04	CH	backward	DISTAL	within_para	3	1	1	0	0.333333333333	1
DIAGNOSTIC	f107	SP10	CH	SP04	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP04	SH	backward	DISTAL	within_para	3	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP04	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP05	CH	backward	DISTAL	within_para	3	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP05	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP05	SH	backward	DISTAL	within_para	3	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP05	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP06	CH	backward	DISTAL	within_para	3	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP06	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP06	SH	backward	DISTAL	within_para	3	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP06	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP07	CH	backward	DISTAL	within_para	3	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP07	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP07	SH	backward	DISTAL	within_para	3	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP07	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP08	CH	backward	DISTAL	within_para	3	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP08	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP08	SH	backward	DISTAL	within_para	3	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP08	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP09	CH	backward	DISTAL	within_para	3	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP09	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP09	SH	backward	DISTAL	within_para	3	0	0	0	0	NA
DIAGNOSTIC	f107	SP10	CH	SP09	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP01	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP01	CH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP01	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP01	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP01	SH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP01	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP02	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP02	CH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP02	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP02	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP02	SH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP02	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP03	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP03	CH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP03	CH	forward	NEAR	within_para	2	1	1	0	0.5	1
DIAGNOSTIC	f107	SP11	CH	SP03	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP03	SH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP03	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP04	CH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP04	CH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP04	CH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP04	SH	backward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP04	SH	forward	DISTAL	within_para	6	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP04	SH	forward	NEAR	within_para	2	0	0	0	0	NA
DIAGNOSTIC	f107	SP11	CH	SP05	CH	backward	NEAR	within_para	2	0	0	0	0	NA
