phase	normalized_form	word_class	occurrences
V62_SOURCE	bereiten	VERB	2
V62_SOURCE	bereitetes	STATE_QUALITY	1
V62_SOURCE	bis	CLOSED_CLASS	53
V62_SOURCE	blatt	NOUN	4
V62_SOURCE	blüten	NOUN	5
V62_SOURCE	blütenansatz	NOUN	1
V62_SOURCE	blütenfraktion	NOUN	1
V62_SOURCE	blütenzubereitung	NOUN	1
V62_SOURCE	bringen	VERB	1
V62_SOURCE	bündel	NOUN	1
V62_SOURCE	charge	NOUN	10
V62_SOURCE	cth-drogenmaterial	NOUN	1
V62_SOURCE	dann	REFERENCE_SEQUENCE	2
V62_SOURCE	das	CLOSED_CLASS	1
V62_SOURCE	davon	REFERENCE_SEQUENCE	1
V62_SOURCE	dem	CLOSED_CLASS	1
V62_SOURCE	den	CLOSED_CLASS	1
V62_SOURCE	der	CLOSED_CLASS	23
V62_SOURCE	des	CLOSED_CLASS	44
V62_SOURCE	die	CLOSED_CLASS	5
V62_SOURCE	dosen	NOUN	7
V62_SOURCE	dosis	NOUN	7
V62_SOURCE	drei	NUMBER_ORDER	18
V62_SOURCE	dritte	NUMBER_ORDER	2
V62_SOURCE	dritten	NUMBER_ORDER	1
V62_SOURCE	droge	NOUN	8
V62_SOURCE	drogenbasis	NOUN	2
V62_SOURCE	drogenfraktion	NOUN	42
V62_SOURCE	drogenholz	NOUN	5
V62_SOURCE	drogenholzpostens	NOUN	1
V62_SOURCE	drogenmaterial	NOUN	7
V62_SOURCE	drogenmaterials	NOUN	2
V62_SOURCE	drogenportion	NOUN	9
V62_SOURCE	drogenrohstoff	NOUN	1
V62_SOURCE	drogenstoff	NOUN	15
V62_SOURCE	ein	CLOSED_CLASS	13
V62_SOURCE	eine	CLOSED_CLASS	29
V62_SOURCE	einen	CLOSED_CLASS	3
V62_SOURCE	eingeweicht	STATE_QUALITY	1
V62_SOURCE	eingeweichte	STATE_QUALITY	2
V62_SOURCE	eingeweichten	STATE_QUALITY	2
V62_SOURCE	eingeweichter	STATE_QUALITY	5
V62_SOURCE	eingeweichtes	STATE_QUALITY	5
V62_SOURCE	einheitsform	NOUN	1
V62_SOURCE	eintrag	NOUN	1
V62_SOURCE	einweichen	VERB	4
V62_SOURCE	ende	NOUN	13
V62_SOURCE	endportion	NOUN	1
V62_SOURCE	endstufe	NOUN	4
V62_SOURCE	endzustands	NOUN	1
V62_SOURCE	erhitze	VERB	5
V62_SOURCE	erhitzen	VERB	10
V62_SOURCE	erhitzt	STATE_QUALITY	7
V62_SOURCE	erhitzte	STATE_QUALITY	21
V62_SOURCE	erhitzten	STATE_QUALITY	7
V62_SOURCE	erhitzter	STATE_QUALITY	5
V62_SOURCE	erneut	REFERENCE_SEQUENCE	1
V62_SOURCE	erreicht	STATE_QUALITY	26
V62_SOURCE	erste	NUMBER_ORDER	29
V62_SOURCE	ersten	NUMBER_ORDER	6
V62_SOURCE	es	CLOSED_CLASS	1
V62_SOURCE	fertig	STATE_QUALITY	9
V62_SOURCE	fertige	STATE_QUALITY	11
V62_SOURCE	fertigen	STATE_QUALITY	1
V62_SOURCE	fertiger	STATE_QUALITY	4
V62_SOURCE	fertiges	STATE_QUALITY	2
V62_SOURCE	feucht	STATE_QUALITY	10
V62_SOURCE	feuchtansatz	NOUN	2
V62_SOURCE	feuchte	STATE_QUALITY	4
V62_SOURCE	feuchten	STATE_QUALITY	1
V62_SOURCE	feuchtes	STATE_QUALITY	1
V62_SOURCE	feuchtgrad	NOUN	1
V62_SOURCE	feuchtstufe	NOUN	5
V62_SOURCE	form	NOUN	7
V62_SOURCE	fraktion	NOUN	14
V62_SOURCE	frucht-rohdroge	NOUN	1
V62_SOURCE	fruchtdroge	NOUN	1
V62_SOURCE	fruchtstand	NOUN	3
V62_SOURCE	führen	VERB	1
V62_SOURCE	gebunden	STATE_QUALITY	1
V62_SOURCE	gebundenen	STATE_QUALITY	1
V62_SOURCE	gebundenes	STATE_QUALITY	1
V62_SOURCE	geführt	STATE_QUALITY	1
V62_SOURCE	gekühlte	STATE_QUALITY	1
V62_SOURCE	gekühlter	STATE_QUALITY	1
V62_SOURCE	getrocknet	STATE_QUALITY	6
V62_SOURCE	getrocknete	STATE_QUALITY	4
V62_SOURCE	getrockneten	STATE_QUALITY	4
V62_SOURCE	getrockneter	STATE_QUALITY	9
V62_SOURCE	getrocknetes	STATE_QUALITY	7
V62_SOURCE	gleichen	STATE_QUALITY	1
V62_SOURCE	gleicher	STATE_QUALITY	1
V62_SOURCE	grad	NOUN	30
V62_SOURCE	gradanfang	NOUN	22
V62_SOURCE	grades	NOUN	33
V62_SOURCE	gradmitte	NOUN	1
V62_SOURCE	gran	NOUN	1
V62_SOURCE	grundansatz	NOUN	6
V62_SOURCE	grundform	NOUN	6
V62_SOURCE	gummiharz	NOUN	1
V62_SOURCE	gut	NOUN	2
V62_SOURCE	handvoll	NOUN	1
V62_SOURCE	heiss	STATE_QUALITY	36
V62_SOURCE	heiss-trockene	STATE_QUALITY	6
V62_SOURCE	heiss-trockenen	STATE_QUALITY	1
V62_SOURCE	heiss-trockener	STATE_QUALITY	3
V62_SOURCE	heisse	STATE_QUALITY	12
V62_SOURCE	heissen	STATE_QUALITY	6
V62_SOURCE	heisser	STATE_QUALITY	8
V62_SOURCE	heisses	STATE_QUALITY	1
V62_SOURCE	heizstufe	NOUN	3
V62_SOURCE	herbal	NOUN	1
V62_SOURCE	herstellen	VERB	1
V62_SOURCE	hieran	REFERENCE_SEQUENCE	1
V62_SOURCE	hieraus	REFERENCE_SEQUENCE	3
V62_SOURCE	hiervon	REFERENCE_SEQUENCE	13
V62_SOURCE	hierzu	REFERENCE_SEQUENCE	4
V62_SOURCE	hinzu	REFERENCE_SEQUENCE	1
V62_SOURCE	hinzugeben	VERB	1
V62_SOURCE	holzbindung	NOUN	20
V62_SOURCE	holzdroge	NOUN	7
V62_SOURCE	holzdrogen-grundansatz	NOUN	1
V62_SOURCE	holzdrogenansatz	NOUN	11
V62_SOURCE	holzdrogenfraktion	NOUN	3
V62_SOURCE	holzdrogenpulver	NOUN	1
V62_SOURCE	holzfraktion	NOUN	1
V62_SOURCE	holzportion	NOUN	1
V62_SOURCE	holzrohdroge	NOUN	1
V62_SOURCE	holzrohstoff	NOUN	1
V62_SOURCE	holzstoff	NOUN	3
V62_SOURCE	i	NUMBER_ORDER	62
V62_SOURCE	ii	NUMBER_ORDER	35
V62_SOURCE	iii	NUMBER_ORDER	38
V62_SOURCE	im	CLOSED_CLASS	49
V62_SOURCE	in	CLOSED_CLASS	16
V62_SOURCE	iv	NUMBER_ORDER	1
V62_SOURCE	kalt	STATE_QUALITY	22
V62_SOURCE	kalt-feuchter	STATE_QUALITY	1
V62_SOURCE	kalt-getrocknete	STATE_QUALITY	1
V62_SOURCE	kalt-trockenansatz	NOUN	1
V62_SOURCE	kalt-trockene	STATE_QUALITY	3
V62_SOURCE	kalt-trockener	STATE_QUALITY	3
V62_SOURCE	kaltansatz	NOUN	1
V62_SOURCE	kalte	STATE_QUALITY	9
V62_SOURCE	kalten	STATE_QUALITY	6
V62_SOURCE	kalter	STATE_QUALITY	4
V62_SOURCE	kaltgestellt	STATE_QUALITY	1
V62_SOURCE	kaltgestellte	STATE_QUALITY	1
V62_SOURCE	klassenwert	NOUN	1
V62_SOURCE	krautansatz	NOUN	1
V62_SOURCE	krautdroge	NOUN	4
V62_SOURCE	krautgut	NOUN	1
V62_SOURCE	kräutercharge	NOUN	1
V62_SOURCE	kühle	VERB	1
V62_SOURCE	kühlen	VERB	1
V62_SOURCE	kühlstufe	NOUN	1
V62_SOURCE	leicht	STATE_QUALITY	8
V62_SOURCE	letzten	NUMBER_ORDER	3
V62_SOURCE	mass	NOUN	13
V62_SOURCE	masse	NOUN	1
V62_SOURCE	masseinheit	NOUN	1
V62_SOURCE	massportion	NOUN	1
V62_SOURCE	materialmass	NOUN	1
V62_SOURCE	materialmasse	NOUN	1
V62_SOURCE	mazerationsansatz	NOUN	1
V62_SOURCE	menge	NOUN	8
V62_SOURCE	mengen	NOUN	1
V62_SOURCE	mitte	NOUN	9
V62_SOURCE	mittelstufe	NOUN	59
V62_SOURCE	mittelstufen-trockenportion	NOUN	5
V62_SOURCE	mittelstufenportion	NOUN	1
V62_SOURCE	mittlere	STATE_QUALITY	10
V62_SOURCE	mittleren	STATE_QUALITY	3
V62_SOURCE	mittlerer	STATE_QUALITY	1
V62_SOURCE	mässig	STATE_QUALITY	3
V62_SOURCE	nachgekühlter	STATE_QUALITY	1
V62_SOURCE	nachgetrockneten	STATE_QUALITY	1
V62_SOURCE	nachgetrocknetes	STATE_QUALITY	2
V62_SOURCE	nachtrocknen	VERB	1
V62_SOURCE	nehmen	VERB	10
V62_SOURCE	neu	REFERENCE_SEQUENCE	1
V62_SOURCE	nimm	VERB	8
V62_SOURCE	nochmals	REFERENCE_SEQUENCE	1
V62_SOURCE	oder	CLOSED_CLASS	5
V62_SOURCE	offen	STATE_QUALITY	20
V62_SOURCE	pflanzen	NOUN	2
V62_SOURCE	portion	NOUN	20
V62_SOURCE	portionen	NOUN	10
V62_SOURCE	pulver	NOUN	5
V62_SOURCE	pulveransatz	NOUN	3
V62_SOURCE	pulverstoff	NOUN	7
V62_SOURCE	pulverstofffraktion	NOUN	1
V62_SOURCE	pulverzubereitung	NOUN	1
V62_SOURCE	qo-rahmen	NOUN	1
V62_SOURCE	qualitätsgrad	NOUN	3
V62_SOURCE	reproduktionsteil	NOUN	2
V62_SOURCE	reproduktiver	STATE_QUALITY	3
V62_SOURCE	rohdroge	NOUN	6
V62_SOURCE	rohholzdroge	NOUN	1
V62_SOURCE	rohstoffklasse	NOUN	15
V62_SOURCE	rohstoffmenge	NOUN	5
V62_SOURCE	saatgut	NOUN	2
V62_SOURCE	saatgutansatz	NOUN	2
V62_SOURCE	saatgutfraktion	NOUN	1
V62_SOURCE	saatgutposten	NOUN	1
V62_SOURCE	saatgutzubereitung	NOUN	1
V62_SOURCE	samen	NOUN	1
V62_SOURCE	samenfraktion	NOUN	3
V62_SOURCE	samenpulver	NOUN	1
V62_SOURCE	schliessen	VERB	1
V62_SOURCE	schlussstufe	NOUN	1
V62_SOURCE	setze	VERB	1
V62_SOURCE	stark	STATE_QUALITY	2
V62_SOURCE	stufe	NOUN	16
V62_SOURCE	teil	NOUN	5
V62_SOURCE	teile	NOUN	3
V62_SOURCE	teilmenge	NOUN	1
V62_SOURCE	trocken	STATE_QUALITY	26
V62_SOURCE	trocken-kalt	STATE_QUALITY	2
V62_SOURCE	trockenabsud	NOUN	1
V62_SOURCE	trockenabsuds	NOUN	1
V62_SOURCE	trockenansatz	NOUN	7
V62_SOURCE	trockenansatzes	NOUN	2
V62_SOURCE	trockendroge	NOUN	1
V62_SOURCE	trockene	STATE_QUALITY	2
V62_SOURCE	trockener	STATE_QUALITY	1
V62_SOURCE	trockenes	STATE_QUALITY	5
V62_SOURCE	trockenfraktion	NOUN	5
V62_SOURCE	trockengut	NOUN	2
V62_SOURCE	trockenportion	NOUN	1
V62_SOURCE	trockenpulver	NOUN	4
V62_SOURCE	trockenpulver-ansatz	NOUN	1
V62_SOURCE	trockenstoff	NOUN	1
V62_SOURCE	trockenstufe	NOUN	6
V62_SOURCE	trockne	VERB	1
V62_SOURCE	trocknen	VERB	21
V62_SOURCE	typ	NOUN	2
V62_SOURCE	und	CLOSED_CLASS	37
V62_SOURCE	unter	CLOSED_CLASS	1
V62_SOURCE	unterfraktion	NOUN	1
V62_SOURCE	vierte	NUMBER_ORDER	1
V62_SOURCE	vollständig	STATE_QUALITY	22
V62_SOURCE	vorstehende	REFERENCE_SEQUENCE	2
V62_SOURCE	wurzel	NOUN	3
V62_SOURCE	wurzeldroge	NOUN	2
V62_SOURCE	wärme	NOUN	1
V62_SOURCE	zubereitung	NOUN	3
V62_SOURCE	zubereitungsdosis	NOUN	1
V62_SOURCE	zubereitungsrahmen	NOUN	8
V62_SOURCE	zugeben	VERB	8
V62_SOURCE	zur	CLOSED_CLASS	45
V62_SOURCE	zwei	NUMBER_ORDER	6
V62_SOURCE	zweite	NUMBER_ORDER	8
V62_SOURCE	zweiten	NUMBER_ORDER	2
V62_SOURCE	zweiter	NUMBER_ORDER	1
V63_MAIN	ab	CLOSED_CLASS	1
V63_MAIN	abfüllen	VERB	1
V63_MAIN	abgekühlten	STATE_QUALITY	1
V63_MAIN	abgekühlter	STATE_QUALITY	2
V63_MAIN	abgekühltes	STATE_QUALITY	1
V63_MAIN	abgemessene	STATE_QUALITY	36
V63_MAIN	abgemessener	STATE_QUALITY	2
V63_MAIN	abgemessenes	STATE_QUALITY	1
V63_MAIN	abgeschlossen	STATE_QUALITY	8
V63_MAIN	abgeschlossene	STATE_QUALITY	1
V63_MAIN	abgeschlossener	STATE_QUALITY	1
V63_MAIN	abgeschlossenes	STATE_QUALITY	5
V63_MAIN	abgeteilte	STATE_QUALITY	1
V63_MAIN	abgezogen	STATE_QUALITY	2
V63_MAIN	abgezogene	STATE_QUALITY	1
V63_MAIN	abgezogener	STATE_QUALITY	2
V63_MAIN	abkühlen	VERB	6
V63_MAIN	abmessen	VERB	13
V63_MAIN	abschliessen	VERB	13
V63_MAIN	abziehen	VERB	1
V63_MAIN	als	CLOSED_CLASS	2
V63_MAIN	am	CLOSED_CLASS	44
V63_MAIN	an	CLOSED_CLASS	1
V63_MAIN	anfang	NOUN	11
V63_MAIN	anfangsansatz	NOUN	1
V63_MAIN	anfangsstufe	NOUN	11
V63_MAIN	angefeuchtete	STATE_QUALITY	2
V63_MAIN	angefeuchteter	STATE_QUALITY	1
V63_MAIN	angesetzte	STATE_QUALITY	2
V63_MAIN	angesetztes	STATE_QUALITY	1
V63_MAIN	angetrocknete	STATE_QUALITY	1
V63_MAIN	angetrocknetes	STATE_QUALITY	1
V63_MAIN	angewärmt	STATE_QUALITY	1
V63_MAIN	ansatz	NOUN	82
V63_MAIN	ansatzcharge	NOUN	2
V63_MAIN	ansatzes	NOUN	7
V63_MAIN	ansatzfraktion	NOUN	8
V63_MAIN	ansatzstoff	NOUN	2
V63_MAIN	anschliessend	REFERENCE_SEQUENCE	2
V63_MAIN	anschlussform	NOUN	1
V63_MAIN	ansetzen	VERB	2
V63_MAIN	arzneikompositum	NOUN	19
V63_MAIN	arzneikompositum-ansatzes	NOUN	1
V63_MAIN	arzneikompositums	NOUN	2
V63_MAIN	arzneimischung	NOUN	1
V63_MAIN	auf	CLOSED_CLASS	13
V63_MAIN	aufbereiten	VERB	1
V63_MAIN	aufbereitetes	STATE_QUALITY	2
V63_MAIN	aus	CLOSED_CLASS	8
V63_MAIN	auszug	NOUN	1
V63_MAIN	behandlung	NOUN	1
V63_MAIN	bereiten	VERB	2
V63_MAIN	bereitetes	STATE_QUALITY	1
V63_MAIN	bis	CLOSED_CLASS	53
V63_MAIN	blüte	NOUN	3
V63_MAIN	blütenansatz	NOUN	1
V63_MAIN	blütendroge	NOUN	1
V63_MAIN	blütenfraktion	NOUN	1
V63_MAIN	blütenrohdroge	NOUN	1
V63_MAIN	blütenzubereitung	NOUN	1
V63_MAIN	bringen	VERB	1
V63_MAIN	bündel	NOUN	1
V63_MAIN	charge	NOUN	9
V63_MAIN	dann	REFERENCE_SEQUENCE	2
V63_MAIN	das	CLOSED_CLASS	1
V63_MAIN	davon	REFERENCE_SEQUENCE	1
V63_MAIN	dem	CLOSED_CLASS	1
V63_MAIN	den	CLOSED_CLASS	1
V63_MAIN	der	CLOSED_CLASS	22
V63_MAIN	des	CLOSED_CLASS	44
V63_MAIN	die	CLOSED_CLASS	5
V63_MAIN	dosen	NOUN	7
V63_MAIN	dosis	NOUN	7
V63_MAIN	drei	NUMBER_ORDER	18
V63_MAIN	dritte	NUMBER_ORDER	2
V63_MAIN	dritten	NUMBER_ORDER	1
V63_MAIN	droge	NOUN	8
V63_MAIN	drogenbasis	NOUN	2
V63_MAIN	drogenfraktion	NOUN	26
V63_MAIN	drogenmaterial	NOUN	3
V63_MAIN	drogenmaterials	NOUN	2
V63_MAIN	drogenportion	NOUN	9
V63_MAIN	drogenrohstoff	NOUN	1
V63_MAIN	drogenstoff	NOUN	15
V63_MAIN	ein	CLOSED_CLASS	14
V63_MAIN	eine	CLOSED_CLASS	30
V63_MAIN	einen	CLOSED_CLASS	3
V63_MAIN	eingeweicht	STATE_QUALITY	1
V63_MAIN	eingeweichte	STATE_QUALITY	3
V63_MAIN	eingeweichten	STATE_QUALITY	2
V63_MAIN	eingeweichter	STATE_QUALITY	3
V63_MAIN	eingeweichtes	STATE_QUALITY	6
V63_MAIN	einweichen	VERB	4
V63_MAIN	ende	NOUN	13
V63_MAIN	endportion	NOUN	1
V63_MAIN	endstufe	NOUN	4
V63_MAIN	endzustands	NOUN	1
V63_MAIN	erhitze	VERB	5
V63_MAIN	erhitzen	VERB	10
V63_MAIN	erhitzt	STATE_QUALITY	7
V63_MAIN	erhitzte	STATE_QUALITY	20
V63_MAIN	erhitzten	STATE_QUALITY	7
V63_MAIN	erhitzter	STATE_QUALITY	5
V63_MAIN	erhitztes	STATE_QUALITY	1
V63_MAIN	erneut	REFERENCE_SEQUENCE	1
V63_MAIN	erreicht	STATE_QUALITY	26
V63_MAIN	erste	NUMBER_ORDER	30
V63_MAIN	ersten	NUMBER_ORDER	6
V63_MAIN	es	CLOSED_CLASS	1
V63_MAIN	fertig	STATE_QUALITY	9
V63_MAIN	fertige	STATE_QUALITY	11
V63_MAIN	fertigen	STATE_QUALITY	1
V63_MAIN	fertiger	STATE_QUALITY	4
V63_MAIN	fertiges	STATE_QUALITY	2
V63_MAIN	feucht	STATE_QUALITY	10
V63_MAIN	feuchtansatz	NOUN	2
V63_MAIN	feuchte	STATE_QUALITY	4
V63_MAIN	feuchten	STATE_QUALITY	1
V63_MAIN	feuchtes	STATE_QUALITY	1
V63_MAIN	feuchtgrad	NOUN	1
V63_MAIN	feuchtstufe	NOUN	5
V63_MAIN	form	NOUN	7
V63_MAIN	fraktion	NOUN	14
V63_MAIN	führen	VERB	1
V63_MAIN	gebundene	STATE_QUALITY	1
V63_MAIN	gebundenes	STATE_QUALITY	2
V63_MAIN	geführt	STATE_QUALITY	1
V63_MAIN	gekühlte	STATE_QUALITY	1
V63_MAIN	gekühlter	STATE_QUALITY	1
V63_MAIN	getrocknet	STATE_QUALITY	6
V63_MAIN	getrocknete	STATE_QUALITY	4
V63_MAIN	getrockneten	STATE_QUALITY	4
V63_MAIN	getrockneter	STATE_QUALITY	9
V63_MAIN	getrocknetes	STATE_QUALITY	7
V63_MAIN	gleichen	STATE_QUALITY	1
V63_MAIN	gleicher	STATE_QUALITY	1
V63_MAIN	grad	NOUN	30
V63_MAIN	gradanfang	NOUN	22
V63_MAIN	grades	NOUN	33
V63_MAIN	gradmitte	NOUN	1
V63_MAIN	gran	NOUN	1
V63_MAIN	grundansatz	NOUN	6
V63_MAIN	grundform	NOUN	6
V63_MAIN	gummi	NOUN	1
V63_MAIN	gut	NOUN	2
V63_MAIN	handvoll	NOUN	1
V63_MAIN	heiss	STATE_QUALITY	30
V63_MAIN	heiss-trockene	STATE_QUALITY	6
V63_MAIN	heiss-trockenen	STATE_QUALITY	1
V63_MAIN	heiss-trockener	STATE_QUALITY	3
V63_MAIN	heisse	STATE_QUALITY	12
V63_MAIN	heissen	STATE_QUALITY	6
V63_MAIN	heisser	STATE_QUALITY	14
V63_MAIN	heisses	STATE_QUALITY	1
V63_MAIN	heizstufe	NOUN	3
V63_MAIN	herstellen	VERB	1
V63_MAIN	hieran	REFERENCE_SEQUENCE	1
V63_MAIN	hieraus	REFERENCE_SEQUENCE	3
V63_MAIN	hiervon	REFERENCE_SEQUENCE	13
V63_MAIN	hierzu	REFERENCE_SEQUENCE	4
V63_MAIN	hinzu	REFERENCE_SEQUENCE	1
V63_MAIN	hinzugeben	VERB	1
V63_MAIN	holz	NOUN	16
V63_MAIN	holz-grundansatz	NOUN	1
V63_MAIN	holzansatz	NOUN	11
V63_MAIN	holzfraktion	NOUN	20
V63_MAIN	holzportion	NOUN	1
V63_MAIN	holzpostens	NOUN	1
V63_MAIN	holzpulver	NOUN	1
V63_MAIN	holzrohstoff	NOUN	2
V63_MAIN	holzstoff	NOUN	3
V63_MAIN	i	NUMBER_ORDER	60
V63_MAIN	ii	NUMBER_ORDER	34
V63_MAIN	iii	NUMBER_ORDER	38
V63_MAIN	im	CLOSED_CLASS	36
V63_MAIN	in	CLOSED_CLASS	15
V63_MAIN	iv	NUMBER_ORDER	1
V63_MAIN	kalt	STATE_QUALITY	16
V63_MAIN	kalt-feuchter	STATE_QUALITY	1
V63_MAIN	kalt-getrocknete	STATE_QUALITY	1
V63_MAIN	kalt-trockenansatz	NOUN	1
V63_MAIN	kalt-trockene	STATE_QUALITY	3
V63_MAIN	kalt-trockener	STATE_QUALITY	3
V63_MAIN	kaltansatz	NOUN	1
V63_MAIN	kalte	STATE_QUALITY	9
V63_MAIN	kalten	STATE_QUALITY	6
V63_MAIN	kalter	STATE_QUALITY	10
V63_MAIN	kaltgestellt	STATE_QUALITY	1
V63_MAIN	kaltgestellte	STATE_QUALITY	1
V63_MAIN	kraut	NOUN	1
V63_MAIN	krautansatz	NOUN	1
V63_MAIN	krautdroge	NOUN	4
V63_MAIN	kräutercharge	NOUN	1
V63_MAIN	kühle	VERB	1
V63_MAIN	kühlen	VERB	1
V63_MAIN	kühlstufe	NOUN	1
V63_MAIN	leicht	STATE_QUALITY	8
V63_MAIN	letzten	NUMBER_ORDER	3
V63_MAIN	mass	NOUN	13
V63_MAIN	masse	NOUN	1
V63_MAIN	masseinheit	NOUN	1
V63_MAIN	massportion	NOUN	1
V63_MAIN	materialmass	NOUN	1
V63_MAIN	materialmasse	NOUN	1
V63_MAIN	mazerationsansatz	NOUN	1
V63_MAIN	menge	NOUN	8
V63_MAIN	mengen	NOUN	1
V63_MAIN	mitte	NOUN	9
V63_MAIN	mittelstufe	NOUN	59
V63_MAIN	mittelstufen-trockenportion	NOUN	5
V63_MAIN	mittelstufenportion	NOUN	1
V63_MAIN	mittlere	STATE_QUALITY	10
V63_MAIN	mittleren	STATE_QUALITY	3
V63_MAIN	mittlerer	STATE_QUALITY	1
V63_MAIN	mässig	STATE_QUALITY	3
V63_MAIN	nachgekühlter	STATE_QUALITY	1
V63_MAIN	nachgetrockneten	STATE_QUALITY	1
V63_MAIN	nachgetrocknetes	STATE_QUALITY	2
V63_MAIN	nachtrocknen	VERB	1
V63_MAIN	nehmen	VERB	10
V63_MAIN	neu	REFERENCE_SEQUENCE	1
V63_MAIN	nimm	VERB	8
V63_MAIN	nochmals	REFERENCE_SEQUENCE	1
V63_MAIN	pflanzenteil	NOUN	2
V63_MAIN	portion	NOUN	20
V63_MAIN	portionen	NOUN	10
V63_MAIN	pulver	NOUN	6
V63_MAIN	pulveransatz	NOUN	3
V63_MAIN	pulverfraktion	NOUN	1
V63_MAIN	pulverstoff	NOUN	6
V63_MAIN	pulverzubereitung	NOUN	1
V63_MAIN	qualitätsgrad	NOUN	3
V63_MAIN	rohdroge	NOUN	6
V63_MAIN	rohholz	NOUN	1
V63_MAIN	rohstoffklasse	NOUN	15
V63_MAIN	rohstoffmenge	NOUN	5
V63_MAIN	samen	NOUN	2
V63_MAIN	samenansatz	NOUN	2
V63_MAIN	samenfraktion	NOUN	4
V63_MAIN	samenposten	NOUN	1
V63_MAIN	samenpulver	NOUN	1
V63_MAIN	samenzubereitung	NOUN	1
V63_MAIN	schliessen	VERB	1
V63_MAIN	schlussstufe	NOUN	1
V63_MAIN	setze	VERB	1
V63_MAIN	stark	STATE_QUALITY	2
V63_MAIN	stufe	NOUN	16
V63_MAIN	teil	NOUN	2
V63_MAIN	teile	NOUN	3
V63_MAIN	teilmenge	NOUN	1
V63_MAIN	trocken	STATE_QUALITY	26
V63_MAIN	trocken-kalt	STATE_QUALITY	2
V63_MAIN	trockenabsud	NOUN	1
V63_MAIN	trockenabsuds	NOUN	1
V63_MAIN	trockenansatz	NOUN	7
V63_MAIN	trockenansatzes	NOUN	2
V63_MAIN	trockendroge	NOUN	1
V63_MAIN	trockene	STATE_QUALITY	2
V63_MAIN	trockener	STATE_QUALITY	1
V63_MAIN	trockenes	STATE_QUALITY	4
V63_MAIN	trockenfraktion	NOUN	5
V63_MAIN	trockengut	NOUN	2
V63_MAIN	trockenportion	NOUN	1
V63_MAIN	trockenpulver	NOUN	4
V63_MAIN	trockenpulver-ansatz	NOUN	1
V63_MAIN	trockenstoff	NOUN	1
V63_MAIN	trockenstufe	NOUN	6
V63_MAIN	trockne	VERB	1
V63_MAIN	trocknen	VERB	21
V63_MAIN	und	CLOSED_CLASS	37
V63_MAIN	unter	CLOSED_CLASS	1
V63_MAIN	unterfraktion	NOUN	1
V63_MAIN	vierte	NUMBER_ORDER	1
V63_MAIN	vollständig	STATE_QUALITY	22
V63_MAIN	vorstehende	REFERENCE_SEQUENCE	2
V63_MAIN	wurzel	NOUN	4
V63_MAIN	wärme	NOUN	1
V63_MAIN	zubereitung	NOUN	3
V63_MAIN	zubereitungsdosis	NOUN	1
