statement_id	record_unit_id	page	locus_path	physical_loci	internal_line_crossings	event_count	first_event	last_event	last_surface	statement_status	current_reading_de
B2-S007	B2	f82r	f82r.7	1	0	1	E189	E189	dshedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Becken- oder Gerätestation auf f82r: Frischwasser zugeben; Schluss => Frischwasser zugeben; Schluss
B2-S008	B2	f82r	f82r.7	1	0	3	E190	E192	shedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Becken- oder Gerätestation auf f82r: FOLGEPOSTEN + SOLLWERT => Folgemaß | EINSETZEN + VON_QUELLE => Quelleinsatz | GRAD + FESTSETZEN + ABSETZEN => kurz absetzen; Schluss; Arbeitsschritt festsetzen
B2-S009	B2	f82r	f82r.7	1	0	1	E193	E193	solshedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Becken- oder Gerätestation auf f82r: WEITER_GLEICHER_LAUF + FESTSETZEN + ABSETZEN => Folgeabsetzen; Schluss; Arbeitsschritt festsetzen
B2-S010	B2	f82r	f82r.7	1	0	4	E194	E197	cheey	OPEN_STATEMENT	Beim Besitzer aktuelle lokale Becken- oder Gerätestation auf f82r: EINSETZEN + GRAD + DIES_AKTUELLER_POSTEN => länger einwirken lassen | EINSETZEN + DIES_AKTUELLER_POSTEN => einsetzen | AB => Auslass | Klarlauf => Klarlauf
B2-S011	B2	f82r	f82r.19	1	0	4	E198	E201	qokeedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Becken- oder Gerätestation auf f82r: EINSETZEN + PORTION => Anteil zugeben | VON_QUELLE => davon | EINSETZEN + PORTION => Anteil zugeben | EINSETZEN + GRAD + FESTSETZEN => lange einwirken; Schluss; Arbeitsschritt festsetzen
B2-S012	B2	f82r	f82r.19|f82r.23	2	1	8	E202	E209	qokeeedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Becken- oder Gerätestation auf f82r: AB + DIES_AKTUELLER_POSTEN => Abführgut | Klarlauf => Klarlauf | GRAD + DIES_AKTUELLER_POSTEN + BEREIT => kurz vorbereiten | EINSETZEN + GRAD + DIES_AKTUELLER_POSTEN => länger einwirken lassen | AB => Klarabzug | SOLLWERT => Sollmaß | DIES_AKTUELLER_POSTEN => dies | EINSETZEN + GRAD + FESTSETZEN => Volleinsatz; Schluss; Arbeitsschritt festsetzen
B2-S013	B2	f82r	f82r.23	1	0	1	E210	E210	lchedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Becken- oder Gerätestation auf f82r: AB + UEBERFUEHREN => abführen; Schluss
B2-S014	B2	f82r	f82r.23	1	0	1	E211	E211	lar	OPEN_STATEMENT	Beim Besitzer aktuelle lokale Becken- oder Gerätestation auf f82r: VON_QUELLE + AB => Quellabzug
B2-S015	B2	f82r	f82r.26	1	0	2	E212	E213	qokeedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Becken- oder Gerätestation auf f82r: RAHMEN + FREIGEGEBENER_LAUF => Folgeklarlauf | EINSETZEN + GRAD + FESTSETZEN => lange einwirken; Schluss; Arbeitsschritt festsetzen
B2-S016	B2	f82r	f82r.26|f82r.27	2	1	8	E214	E221	pchedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Becken- oder Gerätestation auf f82r: ZU_ZIEL => dorthin | VON_QUELLE + AB + UEBERFUEHREN => Quellabführung | teilen => teilen | SOLLWERT => Sollmaß | FOLGEPOSTEN + GRAD + DIES_AKTUELLER_POSTEN => Langfolge | EINSETZEN + SOLLWERT => bemessen | EINSETZEN + GRAD + DIES_AKTUELLER_POSTEN => kurz einwirken lassen | ZU + UEBERFUEHREN => Zuführung; Schluss
B2-S017	B2	f82r	f82r.27	1	0	2	E222	E223	daldy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Becken- oder Gerätestation auf f82r: ZU_ZIEL + GRAD => Kurzhalt am Ziel | ZU_ZIEL + FESTSETZEN => Zielschluss; Arbeitsschritt festsetzen
B2-S018	B2	f82r	f82r.27	1	0	1	E224	E224	qokeedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Becken- oder Gerätestation auf f82r: EINSETZEN + GRAD + FESTSETZEN => lange einwirken; Schluss; Arbeitsschritt festsetzen
B2-S019	B2	f82r	f82r.27	1	0	1	E225	E225	rshedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Becken- oder Gerätestation auf f82r: Vollwaschung; Schluss => Vollwaschung; Schluss
B2-S020	B2	f82r	f82r.27	1	0	1	E226	E226	qoteedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Becken- oder Gerätestation auf f82r: FOLGEPOSTEN + GRAD + FESTSETZEN => lange Folgestufe; Schluss; Arbeitsschritt festsetzen
B2-S021	B2	f82r	f82r.27	1	0	1	E227	E227	qokeedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Becken- oder Gerätestation auf f82r: EINSETZEN + GRAD + FESTSETZEN => lange einwirken; Schluss; Arbeitsschritt festsetzen
B2-S022	B2	f82r	f82r.27	1	0	1	E228	E228	lochedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Becken- oder Gerätestation auf f82r: AB + FESTSETZEN + UEBERFUEHREN + ZURUECKNEHMEN => Abführung; Schluss; Arbeitsschritt festsetzen
B3-S001	B3	f83r	f83r.3	1	0	1	E229	E229	olkeedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: GRAD + SAMMELN => lange sammeln; Schluss
B3-S002	B3	f83r	f83r.3	1	0	2	E230	E231	chkeedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: FOLGEPOSTEN + ZU_ZIEL => danach dorthin | GRAD + FESTSETZEN + ZUSTAND_JUSTIEREN => Langwärmen; Schluss; Arbeitsschritt festsetzen
B3-S003	B3	f83r	f83r.3	1	0	4	E232	E235	lchedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: DIES_AKTUELLER_POSTEN => dies | SOLLWERT => Sollmaß | DIES_AKTUELLER_POSTEN => dies | AB + UEBERFUEHREN => abführen; Schluss
B3-S004	B3	f83r	f83r.3	1	0	3	E236	E238	dar	OPEN_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: EINSETZEN + SOLLWERT => bemessen | FOLGEPOSTEN + ZU_ZIEL => danach dorthin | VON_QUELLE => davon
B3-S005	B3	f83r	f83r.6	1	0	1	E239	E239	schedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: UEBERFUEHREN => überführen; Schluss
B3-S006	B3	f83r	f83r.6	1	0	3	E240	E242	olchedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: DIES_AKTUELLER_POSTEN + UEBERFUEHREN => Postentransfer | EINSETZEN + ZU_ZIEL => dorthin einsetzen | WEITER_GLEICHER_LAUF + FESTSETZEN + UEBERFUEHREN => weiterführen; Schluss; Arbeitsschritt festsetzen
B3-S007	B3	f83r	f83r.6	1	0	3	E243	E245	qokeedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: EINSETZEN + SOLLWERT => bemessen | DIES_AKTUELLER_POSTEN + UEBERFUEHREN => überführen | EINSETZEN + GRAD + FESTSETZEN => lange einwirken; Schluss; Arbeitsschritt festsetzen
B3-S008	B3	f83r	f83r.6	1	0	1	E246	E246	lchedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: AB + UEBERFUEHREN => abführen; Schluss
B3-S009	B3	f83r	f83r.6	1	0	1	E247	E247	qoky	OPEN_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: EINSETZEN + DIES_AKTUELLER_POSTEN => einsetzen
B3-S010	B3	f83r	f83r.8	1	0	2	E248	E249	otedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: ZU_ZIEL + ZU + UEBERFUEHREN => Zielzuführung | FOLGEPOSTEN + GRAD + FESTSETZEN => Kurzfolge; Schluss; Arbeitsschritt festsetzen
B3-S011	B3	f83r	f83r.8	1	0	4	E250	E253	chary	OPEN_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: DIES_AKTUELLER_POSTEN + UEBERFUEHREN + BEREIT => Vorbereitungstransfer | EINSETZEN + DIES_AKTUELLER_POSTEN => einsetzen | DIES_AKTUELLER_POSTEN + UEBERFUEHREN => überführen | VON_QUELLE + DIES_AKTUELLER_POSTEN => Quellposten
B3-S012	B3	f83r	f83r.11	1	0	2	E254	E255	shedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: BEDINGUNGSANSATZ => Ansatz | GRAD + FESTSETZEN + ABSETZEN => kurz absetzen; Schluss; Arbeitsschritt festsetzen
B3-S013	B3	f83r	f83r.11	1	0	4	E256	E259	qokedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: EINSETZEN + SOLLWERT => bemessen | PORTION => Portion | GRAD + DIES_AKTUELLER_POSTEN + BEREIT => kurz vorbereiten | EINSETZEN + GRAD + FESTSETZEN => kurz einwirken; Schluss; Arbeitsschritt festsetzen
B3-S014	B3	f83r	f83r.11	1	0	2	E260	E261	sheedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: EINSETZEN + LAUF_BAHN => Laufeinsatz | GRAD + FESTSETZEN + ABSETZEN => Langabsetzen; Schluss; Arbeitsschritt festsetzen
B3-S015	B3	f83r	f83r.11	1	0	1	E262	E262	lchedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: AB + UEBERFUEHREN => abführen; Schluss
