mode	page	record	locus	word	kind	identity	prior	state	prediction	verdict	rendering	row_status
R	f83r	F83_P1	f83r.5:4	qoty	open	NA	NA	NA	NA	NA	⟦qoty⟧	recorded
R	f83r	F83_P1	f83r.5:5	cheg	open	NA	NA	NA	NA	NA	⟦cheg⟧	recorded
R	f83r	F83_P1	f83r.5:6	shedy	noun	A	f83r.4:7	KNOWN	NA	NA	Flüssigkeit[A;KNOWN;vorher=f83r.4:7]	recorded
R	f83r	F83_P1	f83r.5:7	qokeey	open	NA	NA	NA	NA	NA	⟦qokeey⟧	recorded
R	f83r	F83_P1	f83r.5:8	rchedy	open	NA	NA	NA	NA	NA	⟦rchedy⟧	recorded
R	f83r	F83_P1	f83r.5:9	qoteedy	open	NA	NA	NA	NA	NA	⟦qoteedy⟧	recorded
R	f83r	F83_P1	f83r.5:10	lo	open	NA	NA	NA	NA	NA	⟦lo⟧	recorded
R	f83r	F83_P1	f83r.6:1	schedy	open	NA	NA	NA	NA	NA	⟦schedy⟧	recorded
R	f83r	F83_P1	f83r.6:2	chedchy	open	NA	NA	NA	NA	NA	⟦chedchy⟧	recorded
R	f83r	F83_P1	f83r.6:3	qokal	open	NA	NA	NA	NA	NA	⟦qokal⟧	recorded
R	f83r	F83_P1	f83r.6:4	olchedy	open	NA	NA	NA	NA	NA	⟦olchedy⟧	recorded
R	f83r	F83_P1	f83r.6:5	qokaiin	noun	B	f83r.3:8	KNOWN	qokaiin	MATCH	Gefäß[B;KNOWN;vorher=f83r.3:8]	recorded
R	f83r	F83_P1	f83r.6:6	chedy	action	NA	NA	NA	NA	NA	erwärme(Patient=A)	recorded
R	f83r	F83_P1	f83r.6:7	qokeedy	action	A>B	NA	NEW	okeedy	CONTRADICTION	fülle ein(Patient=A;Ziel=B)[NEW;Vorgangsbezug=NA]	recorded
R	f83r	F83_P1	f83r.6:8	lchedy	noun	C	f83r.3:7	KNOWN	NA	NA	Zusatzstoff[C;KNOWN;vorher=f83r.3:7]	recorded
R	f83r	F83_P1	f83r.6:9	qoky	open	NA	NA	NA	NA	NA	⟦qoky⟧	recorded
R	f83r	F83_P1	f83r.7:1	solshed	open	NA	NA	NA	NA	NA	⟦solshed⟧	recorded
R	f83r	F83_P1	f83r.7:2	lsheedy	open	NA	NA	NA	NA	NA	⟦lsheedy⟧	recorded
R	f83r	F83_P1	f83r.7:3	qeeedy	open	NA	NA	NA	NA	NA	⟦qeeedy⟧	recorded
R	f83r	F83_P1	f83r.7:4	qoky	open	NA	NA	NA	NA	NA	⟦qoky⟧	recorded
R	f83r	F83_P1	f83r.7:5	o	open	NA	NA	NA	NA	NA	⟦o⟧	recorded
R	f83r	F83_P1	f83r.7:6	qol	open	NA	NA	NA	NA	NA	⟦qol⟧	recorded
R	f83r	F83_P1	f83r.7:7	rsheedy	open	NA	NA	NA	NA	NA	⟦rsheedy⟧	recorded
R	f83r	F83_P1	f83r.7:8	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
R	f83r	F83_P1	f83r.7:9	qoteedy	open	NA	NA	NA	NA	NA	⟦qoteedy⟧	recorded
R	f83r	F83_P1	f83r.7:10	qoteedy	open	NA	NA	NA	NA	NA	⟦qoteedy⟧	recorded
R	f83r	F83_P1	f83r.8:1	pchedal	open	NA	NA	NA	NA	NA	⟦pchedal⟧	recorded
R	f83r	F83_P1	f83r.8:2	otedy	open	NA	NA	NA	NA	NA	⟦otedy⟧	recorded
R	f83r	F83_P1	f83r.8:3	shecthedchy	open	NA	NA	NA	NA	NA	⟦shecthedchy⟧	recorded
R	f83r	F83_P1	f83r.8:4	qoky	open	NA	NA	NA	NA	NA	⟦qoky⟧	recorded
R	f83r	F83_P1	f83r.8:5	chedy	action	NA	NA	NA	NA	NA	erwärme(Patient=C)	recorded
R	f83r	F83_P1	f83r.8:6	chary	open	NA	NA	NA	NA	NA	⟦chary⟧	recorded
R	f83r	F83_P2	f83r.9:1	pchor	open	NA	NA	NA	NA	NA	⟦pchor⟧	recorded
R	f83r	F83_P2	f83r.9:2	checphedy	open	NA	NA	NA	NA	NA	⟦checphedy⟧	recorded
R	f83r	F83_P2	f83r.9:3	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
R	f83r	F83_P2	f83r.9:4	lsheedy	open	NA	NA	NA	NA	NA	⟦lsheedy⟧	recorded
R	f83r	F83_P2	f83r.9:5	qokchdy	open	NA	NA	NA	NA	NA	⟦qokchdy⟧	recorded
R	f83r	F83_P2	f83r.9:6	r	open	NA	NA	NA	NA	NA	⟦r⟧	recorded
R	f83r	F83_P2	f83r.9:7	shedkedy	open	NA	NA	NA	NA	NA	⟦shedkedy⟧	recorded
R	f83r	F83_P2	f83r.9:8	qopshdy	open	NA	NA	NA	NA	NA	⟦qopshdy⟧	recorded
R	f83r	F83_P2	f83r.9:9	qopy	open	NA	NA	NA	NA	NA	⟦qopy⟧	recorded
R	f83r	F83_P2	f83r.10:1	olkeey	open	NA	NA	NA	NA	NA	⟦olkeey⟧	recorded
R	f83r	F83_P2	f83r.10:2	rchs	open	NA	NA	NA	NA	NA	⟦rchs⟧	recorded
R	f83r	F83_P2	f83r.10:3	cheeb	open	NA	NA	NA	NA	NA	⟦cheeb⟧	recorded
R	f83r	F83_P2	f83r.10:4	ols	open	NA	NA	NA	NA	NA	⟦ols⟧	recorded
R	f83r	F83_P2	f83r.10:5	aiin	open	NA	NA	NA	NA	NA	⟦aiin⟧	recorded
R	f83r	F83_P2	f83r.10:6	skal	open	NA	NA	NA	NA	NA	⟦skal⟧	recorded
R	f83r	F83_P2	f83r.10:7	dain	open	NA	NA	NA	NA	NA	⟦dain⟧	recorded
R	f83r	F83_P2	f83r.10:8	cthal	open	NA	NA	NA	NA	NA	⟦cthal⟧	recorded
R	f83r	F83_P2	f83r.10:9	s	open	NA	NA	NA	NA	NA	⟦s⟧	recorded
R	f83r	F83_P2	f83r.10:10	aiin	open	NA	NA	NA	NA	NA	⟦aiin⟧	recorded
R	f83r	F83_P2	f83r.10:11	chky	open	NA	NA	NA	NA	NA	⟦chky⟧	recorded
R	f83r	F83_P2	f83r.10:12	lal	open	NA	NA	NA	NA	NA	⟦lal⟧	recorded
R	f83r	F83_P2	f83r.10:13	sam	open	NA	NA	NA	NA	NA	⟦sam⟧	recorded
R	f83r	F83_P2	f83r.11:1	sor	open	NA	NA	NA	NA	NA	⟦sor⟧	recorded
R	f83r	F83_P2	f83r.11:2	shedy	noun	A	NA	NEW	NA	NA	Flüssigkeit[A;NEW;vorher=NA]	recorded
R	f83r	F83_P2	f83r.11:3	qokaiin	noun	B	NA	NEW	okaiin	CONTRADICTION	Gefäß[B;NEW;vorher=NA]	recorded
R	f83r	F83_P2	f83r.11:4	chkain	open	NA	NA	NA	NA	NA	⟦chkain⟧	recorded
R	f83r	F83_P2	f83r.11:5	shcthey	open	NA	NA	NA	NA	NA	⟦shcthey⟧	recorded
R	f83r	F83_P2	f83r.11:6	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
R	f83r	F83_P2	f83r.11:7	okair	open	NA	NA	NA	NA	NA	⟦okair⟧	recorded
R	f83r	F83_P2	f83r.11:8	sheedy	open	NA	NA	NA	NA	NA	⟦sheedy⟧	recorded
R	f83r	F83_P2	f83r.11:9	lchedy	noun	C	NA	NEW	NA	NA	Zusatzstoff[C;NEW;vorher=NA]	recorded
R	f83r	F83_P2	f83r.11:10	lo	open	NA	NA	NA	NA	NA	⟦lo⟧	recorded
R	f83r	F83_P2	f83r.12:1	qockhol	open	NA	NA	NA	NA	NA	⟦qockhol⟧	recorded
R	f83r	F83_P2	f83r.12:2	sheckhy	open	NA	NA	NA	NA	NA	⟦sheckhy⟧	recorded
R	f83r	F83_P2	f83r.12:3	otal	open	NA	NA	NA	NA	NA	⟦otal⟧	recorded
R	f83r	F83_P2	f83r.12:4	qokeal	open	NA	NA	NA	NA	NA	⟦qokeal⟧	recorded
R	f83r	F83_P2	f83r.12:5	sheckhdy	open	NA	NA	NA	NA	NA	⟦sheckhdy⟧	recorded
R	f83r	F83_P2	f83r.12:6	al	open	NA	NA	NA	NA	NA	⟦al⟧	recorded
R	f83r	F83_P2	f83r.12:7	okedy	open	NA	NA	NA	NA	NA	⟦okedy⟧	recorded
R	f83r	F83_P2	f83r.12:8	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
R	f83r	F83_P2	f83r.12:9	qokal	open	NA	NA	NA	NA	NA	⟦qokal⟧	recorded
R	f83r	F83_P2	f83r.13:1	salcheol	open	NA	NA	NA	NA	NA	⟦salcheol⟧	recorded
R	f83r	F83_P2	f83r.13:2	tar	open	NA	NA	NA	NA	NA	⟦tar⟧	recorded
R	f83r	F83_P2	f83r.13:3	shedy	noun	A	f83r.11:2	KNOWN	NA	NA	Flüssigkeit[A;KNOWN;vorher=f83r.11:2]	recorded
R	f83r	F83_P2	f83r.13:4	s	open	NA	NA	NA	NA	NA	⟦s⟧	recorded
R	f83r	F83_P2	f83r.13:5	altedy	open	NA	NA	NA	NA	NA	⟦altedy⟧	recorded
R	f83r	F83_P2	f83r.13:6	sair	open	NA	NA	NA	NA	NA	⟦sair⟧	recorded
R	f83r	F83_P2	f83r.13:7	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
R	f83r	F83_P2	f83r.13:8	qedy	open	NA	NA	NA	NA	NA	⟦qedy⟧	recorded
R	f83r	F83_P2	f83r.13:9	lchcphedy	open	NA	NA	NA	NA	NA	⟦lchcphedy⟧	recorded
R	f83r	F83_P2	f83r.13:10	ldar	open	NA	NA	NA	NA	NA	⟦ldar⟧	recorded
R	f83r	F83_P2	f83r.14:1	qokchedy	open	NA	NA	NA	NA	NA	⟦qokchedy⟧	recorded
R	f83r	F83_P2	f83r.14:2	qokeedy	action	A>B	NA	NEW	okeedy	CONTRADICTION	fülle ein(Patient=A;Ziel=B)[NEW;Vorgangsbezug=NA]	recorded
R	f83r	F83_P2	f83r.14:3	shedy	noun	A	f83r.13:3	KNOWN	NA	NA	Flüssigkeit[A;KNOWN;vorher=f83r.13:3]	recorded
R	f83r	F83_P2	f83r.14:4	qokshedy	open	NA	NA	NA	NA	NA	⟦qokshedy⟧	recorded
R	f83r	F83_P2	f83r.14:5	dal	open	NA	NA	NA	NA	NA	⟦dal⟧	recorded
R	f83r	F83_P2	f83r.14:6	lchedy	noun	C	f83r.11:9	KNOWN	NA	NA	Zusatzstoff[C;KNOWN;vorher=f83r.11:9]	recorded
R	f83r	F83_P2	f83r.14:7	qokaiin	noun	B	f83r.11:3	KNOWN	qokaiin	MATCH	Gefäß[B;KNOWN;vorher=f83r.11:3]	recorded
R	f83r	F83_P2	f83r.14:8	shcthy	open	NA	NA	NA	NA	NA	⟦shcthy⟧	recorded
R	f83r	F83_P2	f83r.14:9	dal	open	NA	NA	NA	NA	NA	⟦dal⟧	recorded
R	f83r	F83_P2	f83r.14:10	sy	open	NA	NA	NA	NA	NA	⟦sy⟧	recorded
R	f83r	F83_P2	f83r.15:1	saiin	open	NA	NA	NA	NA	NA	⟦saiin⟧	recorded
R	f83r	F83_P2	f83r.15:2	shedal	open	NA	NA	NA	NA	NA	⟦shedal⟧	recorded
R	f83r	F83_P2	f83r.15:3	shecthy	open	NA	NA	NA	NA	NA	⟦shecthy⟧	recorded
R	f83r	F83_P2	f83r.15:4	chey	open	NA	NA	NA	NA	NA	⟦chey⟧	recorded
R	f83r	F83_P2	f83r.15:5	tal	open	NA	NA	NA	NA	NA	⟦tal⟧	recorded
R	f83r	F83_P2	f83r.15:6	shcthy	open	NA	NA	NA	NA	NA	⟦shcthy⟧	recorded
R	f83r	F83_P2	f83r.15:7	dalchdy	open	NA	NA	NA	NA	NA	⟦dalchdy⟧	recorded
R	f83r	F83_P2	f83r.15:8	qotchedy	open	NA	NA	NA	NA	NA	⟦qotchedy⟧	recorded
R	f83r	F83_P2	f83r.15:9	lchedy	noun	C	f83r.14:6	KNOWN	NA	NA	Zusatzstoff[C;KNOWN;vorher=f83r.14:6]	recorded
R	f83r	F83_P2	f83r.16:1	tchedy	open	NA	NA	NA	NA	NA	⟦tchedy⟧	recorded
R	f83r	F83_P2	f83r.16:2	qokchdy	open	NA	NA	NA	NA	NA	⟦qokchdy⟧	recorded
R	f83r	F83_P2	f83r.16:3	cheedar	open	NA	NA	NA	NA	NA	⟦cheedar⟧	recorded
R	f83r	F83_P2	f83r.16:4	chldaiin	open	NA	NA	NA	NA	NA	⟦chldaiin⟧	recorded
R	f83r	F83_P2	f83r.16:5	chedy	action	NA	NA	NA	NA	NA	erwärme(Patient=C)	recorded
R	f83r	F83_P2	f83r.16:6	qokain	open	NA	NA	NA	NA	NA	⟦qokain⟧	recorded
R	f83r	F83_P2	f83r.16:7	checthy	open	NA	NA	NA	NA	NA	⟦checthy⟧	recorded
R	f83r	F83_P2	f83r.16:8	chealror	open	NA	NA	NA	NA	NA	⟦chealror⟧	recorded
R	f83r	F83_P2	f83r.17:1	dcheokedy	open	NA	NA	NA	NA	NA	⟦dcheokedy⟧	recorded
R	f83r	F83_P2	f83r.17:2	lkeed	open	NA	NA	NA	NA	NA	⟦lkeed⟧	recorded
R	f83r	F83_P2	f83r.17:3	shckhey	open	NA	NA	NA	NA	NA	⟦shckhey⟧	recorded
R	f83r	F83_P2	f83r.17:4	ytaiin	open	NA	NA	NA	NA	NA	⟦ytaiin⟧	recorded
R	f83r	F83_P2	f83r.17:5	shechy	open	NA	NA	NA	NA	NA	⟦shechy⟧	recorded
R	f83r	F83_P2	f83r.17:6	schety	open	NA	NA	NA	NA	NA	⟦schety⟧	recorded
R	f83r	F83_P3	f83r.18:1	pdalshdy	open	NA	NA	NA	NA	NA	⟦pdalshdy⟧	recorded
R	f83r	F83_P3	f83r.18:2	shocphedy	open	NA	NA	NA	NA	NA	⟦shocphedy⟧	recorded
R	f83r	F83_P3	f83r.18:3	otor	open	NA	NA	NA	NA	NA	⟦otor⟧	recorded
R	f83r	F83_P3	f83r.18:4	shedy	noun	A	NA	NEW	NA	NA	Flüssigkeit[A;NEW;vorher=NA]	recorded
R	f83r	F83_P3	f83r.18:5	opshedy	open	NA	NA	NA	NA	NA	⟦opshedy⟧	recorded
R	f83r	F83_P3	f83r.18:6	otshdy	open	NA	NA	NA	NA	NA	⟦otshdy⟧	recorded
R	f83r	F83_P3	f83r.18:7	qokedol	open	NA	NA	NA	NA	NA	⟦qokedol⟧	recorded
R	f83r	F83_P3	f83r.18:8	shdy	open	NA	NA	NA	NA	NA	⟦shdy⟧	recorded
R	f83r	F83_P3	f83r.18:9	soldy	open	NA	NA	NA	NA	NA	⟦soldy⟧	recorded
R	f83r	F83_P3	f83r.19:1	sar	open	NA	NA	NA	NA	NA	⟦sar⟧	recorded
R	f83r	F83_P3	f83r.19:2	shedaiin	open	NA	NA	NA	NA	NA	⟦shedaiin⟧	recorded
R	f83r	F83_P3	f83r.19:3	ockhey	open	NA	NA	NA	NA	NA	⟦ockhey⟧	recorded
R	f83r	F83_P3	f83r.19:4	sain	open	NA	NA	NA	NA	NA	⟦sain⟧	recorded
R	f83r	F83_P3	f83r.19:5	ched	open	NA	NA	NA	NA	NA	⟦ched⟧	recorded
R	f83r	F83_P3	f83r.19:6	shedy	noun	A	f83r.18:4	KNOWN	NA	NA	Flüssigkeit[A;KNOWN;vorher=f83r.18:4]	recorded
R	f83r	F83_P3	f83r.19:7	qetal	open	NA	NA	NA	NA	NA	⟦qetal⟧	recorded
R	f83r	F83_P3	f83r.19:8	dal	open	NA	NA	NA	NA	NA	⟦dal⟧	recorded
R	f83r	F83_P3	f83r.19:9	shedy	noun	A	f83r.19:6	KNOWN	NA	NA	Flüssigkeit[A;KNOWN;vorher=f83r.19:6]	recorded
R	f83r	F83_P3	f83r.19:10	shey	open	NA	NA	NA	NA	NA	⟦shey⟧	recorded
R	f83r	F83_P3	f83r.19:11	lchedy	noun	C	NA	NEW	NA	NA	Zusatzstoff[C;NEW;vorher=NA]	recorded
R	f83r	F83_P3	f83r.20:1	solkeedy	open	NA	NA	NA	NA	NA	⟦solkeedy⟧	recorded
R	f83r	F83_P3	f83r.20:2	qoteedy	open	NA	NA	NA	NA	NA	⟦qoteedy⟧	recorded
R	f83r	F83_P3	f83r.20:3	qokeey	open	NA	NA	NA	NA	NA	⟦qokeey⟧	recorded
R	f83r	F83_P3	f83r.20:4	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
R	f83r	F83_P3	f83r.20:5	sol	open	NA	NA	NA	NA	NA	⟦sol⟧	recorded
R	f83r	F83_P3	f83r.20:6	cheeety	open	NA	NA	NA	NA	NA	⟦cheeety⟧	recorded
R	f83r	F83_P3	f83r.20:7	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
R	f83r	F83_P3	f83r.20:8	qoky	open	NA	NA	NA	NA	NA	⟦qoky⟧	recorded
R	f83r	F83_P3	f83r.20:9	saiin	open	NA	NA	NA	NA	NA	⟦saiin⟧	recorded
R	f83r	F83_P3	f83r.21:1	solkeedy	open	NA	NA	NA	NA	NA	⟦solkeedy⟧	recorded
R	f83r	F83_P3	f83r.21:2	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
R	f83r	F83_P3	f83r.21:3	otedy	open	NA	NA	NA	NA	NA	⟦otedy⟧	recorded
R	f83r	F83_P3	f83r.21:4	sol	open	NA	NA	NA	NA	NA	⟦sol⟧	recorded
R	f83r	F83_P3	f83r.21:5	chedy	action	NA	NA	NA	NA	NA	erwärme(Patient=C)	recorded
R	f83r	F83_P3	f83r.21:6	lkedy	open	NA	NA	NA	NA	NA	⟦lkedy⟧	recorded
R	f83r	F83_P3	f83r.21:7	qokchedy	open	NA	NA	NA	NA	NA	⟦qokchedy⟧	recorded
R	f83r	F83_P3	f83r.21:8	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
R	f83r	F83_P3	f83r.21:9	chckhdy	open	NA	NA	NA	NA	NA	⟦chckhdy⟧	recorded
R	f83r	F83_P3	f83r.21:10	sar	open	NA	NA	NA	NA	NA	⟦sar⟧	recorded
R	f83r	F83_P3	f83r.22:1	schedair	open	NA	NA	NA	NA	NA	⟦schedair⟧	recorded
R	f83r	F83_P3	f83r.22:2	otchedy	open	NA	NA	NA	NA	NA	⟦otchedy⟧	recorded
R	f83r	F83_P3	f83r.22:3	qokeedy	action	NA	NA	UNRESOLVED	NA	UNRESOLVED	fülle ein(Patient=C;Ziel=FEHLT)[UNRESOLVED;Vorgangsbezug=NA]	recorded
R	f83r	F83_P3	f83r.22:4	chedain	open	NA	NA	NA	NA	NA	⟦chedain⟧	recorded
R	f83r	F83_P3	f83r.22:5	chedy	action	NA	NA	NA	NA	NA	erwärme(Patient=C)	recorded
R	f83r	F83_P3	f83r.22:6	qotedaiin	open	NA	NA	NA	NA	NA	⟦qotedaiin⟧	recorded
R	f83r	F83_P3	f83r.22:7	otaiin	open	NA	NA	NA	NA	NA	⟦otaiin⟧	recorded
R	f83r	F83_P3	f83r.22:8	otedy	open	NA	NA	NA	NA	NA	⟦otedy⟧	recorded
R	f83r	F83_P3	f83r.22:9	ldy	open	NA	NA	NA	NA	NA	⟦ldy⟧	recorded
R	f83r	F83_P3	f83r.23:1	tchedy	open	NA	NA	NA	NA	NA	⟦tchedy⟧	recorded
R	f83r	F83_P3	f83r.23:2	qotedy	open	NA	NA	NA	NA	NA	⟦qotedy⟧	recorded
R	f83r	F83_P3	f83r.23:3	qokal	open	NA	NA	NA	NA	NA	⟦qokal⟧	recorded
R	f83r	F83_P3	f83r.23:4	shedy	noun	A	f83r.19:9	KNOWN	NA	NA	Flüssigkeit[A;KNOWN;vorher=f83r.19:9]	recorded
R	f83r	F83_P3	f83r.23:5	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
R	f83r	F83_P3	f83r.23:6	shecthedy	open	NA	NA	NA	NA	NA	⟦shecthedy⟧	recorded
R	f83r	F83_P3	f83r.23:7	shecthy	open	NA	NA	NA	NA	NA	⟦shecthy⟧	recorded
R	f83r	F83_P3	f83r.23:8	otor	open	NA	NA	NA	NA	NA	⟦otor⟧	recorded
R	f83r	F83_P3	f83r.23:9	chedy	action	NA	NA	NA	NA	NA	erwärme(Patient=A)	recorded
R	f83r	F83_P3	f83r.24:1	soiiin	open	NA	NA	NA	NA	NA	⟦soiiin⟧	recorded
R	f83r	F83_P3	f83r.24:2	checthy	open	NA	NA	NA	NA	NA	⟦checthy⟧	recorded
R	f83r	F83_P3	f83r.24:3	chety	open	NA	NA	NA	NA	NA	⟦chety⟧	recorded
R	f83r	F83_P3	f83r.24:4	otaiin	open	NA	NA	NA	NA	NA	⟦otaiin⟧	recorded
R	f83r	F83_P3	f83r.24:5	olsaly	open	NA	NA	NA	NA	NA	⟦olsaly⟧	recorded
R	f83r	F83_P3	f83r.24:6	shedy	noun	A	f83r.23:4	KNOWN	NA	NA	Flüssigkeit[A;KNOWN;vorher=f83r.23:4]	recorded
R	f83r	F83_P4	f83r.25:1	qokeedy	action	NA	NA	UNRESOLVED	NA	UNRESOLVED	fülle ein(Patient=FEHLT;Ziel=FEHLT)[UNRESOLVED;Vorgangsbezug=NA]	recorded
R	f83r	F83_P4	f83r.25:2	qolchey	open	NA	NA	NA	NA	NA	⟦qolchey⟧	recorded
R	f83r	F83_P4	f83r.25:3	qokeey	open	NA	NA	NA	NA	NA	⟦qokeey⟧	recorded
R	f83r	F83_P4	f83r.25:4	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
R	f83r	F83_P4	f83r.25:5	chedy	action	NA	NA	NA	NA	NA	erwärme(Patient=FEHLT)	recorded
R	f83r	F83_P4	f83r.25:6	otal	open	NA	NA	NA	NA	NA	⟦otal⟧	recorded
R	f83r	F83_P4	f83r.26:1	otchey	open	NA	NA	NA	NA	NA	⟦otchey⟧	recorded
R	f83r	F83_P4	f83r.26:2	qokeey	open	NA	NA	NA	NA	NA	⟦qokeey⟧	recorded
R	f83r	F83_P4	f83r.26:3	qoky	open	NA	NA	NA	NA	NA	⟦qoky⟧	recorded
R	f83r	F83_P4	f83r.26:4	tol	open	NA	NA	NA	NA	NA	⟦tol⟧	recorded
R	f83r	F83_P4	f83r.26:5	shedy	noun	A	NA	NEW	NA	NA	Flüssigkeit[A;NEW;vorher=NA]	recorded
R	f83r	F83_P4	f83r.26:6	qokylddy	open	NA	NA	NA	NA	NA	⟦qokylddy⟧	recorded
R	f83r	F83_P4	f83r.27:1	dain	open	NA	NA	NA	NA	NA	⟦dain⟧	recorded
R	f83r	F83_P4	f83r.27:2	chedy	action	NA	NA	NA	NA	NA	erwärme(Patient=A)	recorded
R	f83r	F83_P4	f83r.27:3	qokeedy	action	NA	NA	UNRESOLVED	NA	UNRESOLVED	fülle ein(Patient=A;Ziel=FEHLT)[UNRESOLVED;Vorgangsbezug=NA]	recorded
R	f83r	F83_P4	f83r.27:4	shckhedy	open	NA	NA	NA	NA	NA	⟦shckhedy⟧	recorded
