mode	page	record	locus	word	kind	identity	prior	state	prediction	verdict	rendering	row_status
L	f83r	F83_P1	f83r.4:8	qekaiin	open	NA	NA	NA	NA	NA	⟦qekaiin⟧	recorded
L	f83r	F83_P1	f83r.4:9	chedy	action	NA	NA	NA	NA	NA	erwärme(Patient=A)	recorded
L	f83r	F83_P1	f83r.5:1	deey	open	NA	NA	NA	NA	NA	⟦deey⟧	recorded
L	f83r	F83_P1	f83r.5:2	qotaiin	open	NA	NA	NA	NA	NA	⟦qotaiin⟧	recorded
L	f83r	F83_P1	f83r.5:3	checkhy	open	NA	NA	NA	NA	NA	⟦checkhy⟧	recorded
L	f83r	F83_P1	f83r.5:4	qoty	open	NA	NA	NA	NA	NA	⟦qoty⟧	recorded
L	f83r	F83_P1	f83r.5:5	cheg	open	NA	NA	NA	NA	NA	⟦cheg⟧	recorded
L	f83r	F83_P1	f83r.5:6	shedy	noun	A	f83r.4:7	KNOWN	NA	NA	Flüssigkeit[A;KNOWN;vorher=f83r.4:7]	recorded
L	f83r	F83_P1	f83r.5:7	qokeey	open	NA	NA	NA	NA	NA	⟦qokeey⟧	recorded
L	f83r	F83_P1	f83r.5:8	rchedy	open	NA	NA	NA	NA	NA	⟦rchedy⟧	recorded
L	f83r	F83_P1	f83r.5:9	qoteedy	open	NA	NA	NA	NA	NA	⟦qoteedy⟧	recorded
L	f83r	F83_P1	f83r.5:10	lo	open	NA	NA	NA	NA	NA	⟦lo⟧	recorded
L	f83r	F83_P1	f83r.6:1	schedy	open	NA	NA	NA	NA	NA	⟦schedy⟧	recorded
L	f83r	F83_P1	f83r.6:2	chedchy	open	NA	NA	NA	NA	NA	⟦chedchy⟧	recorded
L	f83r	F83_P1	f83r.6:3	qokal	open	NA	NA	NA	NA	NA	⟦qokal⟧	recorded
L	f83r	F83_P1	f83r.6:4	olchedy	open	NA	NA	NA	NA	NA	⟦olchedy⟧	recorded
L	f83r	F83_P1	f83r.6:5	qokaiin	noun	Bq	f83r.3:8	KNOWN	NA	NA	Gefäß[Bq;KNOWN;vorher=f83r.3:8]	recorded
L	f83r	F83_P1	f83r.6:6	chedy	action	NA	NA	NA	NA	NA	erwärme(Patient=A)	recorded
L	f83r	F83_P1	f83r.6:7	qokeedy	action	qokeedy:A>Bq	NA	NEW	NA	NA	fülle ein(Patient=A;Ziel=Bq)[NEW;Vorgangsbezug=NA]	recorded
L	f83r	F83_P1	f83r.6:8	lchedy	noun	C	f83r.3:7	KNOWN	NA	NA	Zusatzstoff[C;KNOWN;vorher=f83r.3:7]	recorded
L	f83r	F83_P1	f83r.6:9	qoky	open	NA	NA	NA	NA	NA	⟦qoky⟧	recorded
L	f83r	F83_P1	f83r.7:1	solshed	open	NA	NA	NA	NA	NA	⟦solshed⟧	recorded
L	f83r	F83_P1	f83r.7:2	lsheedy	open	NA	NA	NA	NA	NA	⟦lsheedy⟧	recorded
L	f83r	F83_P1	f83r.7:3	qeeedy	open	NA	NA	NA	NA	NA	⟦qeeedy⟧	recorded
L	f83r	F83_P1	f83r.7:4	qoky	open	NA	NA	NA	NA	NA	⟦qoky⟧	recorded
L	f83r	F83_P1	f83r.7:5	o	open	NA	NA	NA	NA	NA	⟦o⟧	recorded
L	f83r	F83_P1	f83r.7:6	qol	open	NA	NA	NA	NA	NA	⟦qol⟧	recorded
L	f83r	F83_P1	f83r.7:7	rsheedy	open	NA	NA	NA	NA	NA	⟦rsheedy⟧	recorded
L	f83r	F83_P1	f83r.7:8	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
L	f83r	F83_P1	f83r.7:9	qoteedy	open	NA	NA	NA	NA	NA	⟦qoteedy⟧	recorded
L	f83r	F83_P1	f83r.7:10	qoteedy	open	NA	NA	NA	NA	NA	⟦qoteedy⟧	recorded
L	f83r	F83_P1	f83r.8:1	pchedal	open	NA	NA	NA	NA	NA	⟦pchedal⟧	recorded
L	f83r	F83_P1	f83r.8:2	otedy	open	NA	NA	NA	NA	NA	⟦otedy⟧	recorded
L	f83r	F83_P1	f83r.8:3	shecthedchy	open	NA	NA	NA	NA	NA	⟦shecthedchy⟧	recorded
L	f83r	F83_P1	f83r.8:4	qoky	open	NA	NA	NA	NA	NA	⟦qoky⟧	recorded
L	f83r	F83_P1	f83r.8:5	chedy	action	NA	NA	NA	NA	NA	erwärme(Patient=C)	recorded
L	f83r	F83_P1	f83r.8:6	chary	open	NA	NA	NA	NA	NA	⟦chary⟧	recorded
L	f83r	F83_P2	f83r.9:1	pchor	open	NA	NA	NA	NA	NA	⟦pchor⟧	recorded
L	f83r	F83_P2	f83r.9:2	checphedy	open	NA	NA	NA	NA	NA	⟦checphedy⟧	recorded
L	f83r	F83_P2	f83r.9:3	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
L	f83r	F83_P2	f83r.9:4	lsheedy	open	NA	NA	NA	NA	NA	⟦lsheedy⟧	recorded
L	f83r	F83_P2	f83r.9:5	qokchdy	open	NA	NA	NA	NA	NA	⟦qokchdy⟧	recorded
L	f83r	F83_P2	f83r.9:6	r	open	NA	NA	NA	NA	NA	⟦r⟧	recorded
L	f83r	F83_P2	f83r.9:7	shedkedy	open	NA	NA	NA	NA	NA	⟦shedkedy⟧	recorded
L	f83r	F83_P2	f83r.9:8	qopshdy	open	NA	NA	NA	NA	NA	⟦qopshdy⟧	recorded
L	f83r	F83_P2	f83r.9:9	qopy	open	NA	NA	NA	NA	NA	⟦qopy⟧	recorded
L	f83r	F83_P2	f83r.10:1	olkeey	open	NA	NA	NA	NA	NA	⟦olkeey⟧	recorded
L	f83r	F83_P2	f83r.10:2	rchs	open	NA	NA	NA	NA	NA	⟦rchs⟧	recorded
L	f83r	F83_P2	f83r.10:3	cheeb	open	NA	NA	NA	NA	NA	⟦cheeb⟧	recorded
L	f83r	F83_P2	f83r.10:4	ols	open	NA	NA	NA	NA	NA	⟦ols⟧	recorded
L	f83r	F83_P2	f83r.10:5	aiin	open	NA	NA	NA	NA	NA	⟦aiin⟧	recorded
L	f83r	F83_P2	f83r.10:6	skal	open	NA	NA	NA	NA	NA	⟦skal⟧	recorded
L	f83r	F83_P2	f83r.10:7	dain	open	NA	NA	NA	NA	NA	⟦dain⟧	recorded
L	f83r	F83_P2	f83r.10:8	cthal	open	NA	NA	NA	NA	NA	⟦cthal⟧	recorded
L	f83r	F83_P2	f83r.10:9	s	open	NA	NA	NA	NA	NA	⟦s⟧	recorded
L	f83r	F83_P2	f83r.10:10	aiin	open	NA	NA	NA	NA	NA	⟦aiin⟧	recorded
L	f83r	F83_P2	f83r.10:11	chky	open	NA	NA	NA	NA	NA	⟦chky⟧	recorded
L	f83r	F83_P2	f83r.10:12	lal	open	NA	NA	NA	NA	NA	⟦lal⟧	recorded
L	f83r	F83_P2	f83r.10:13	sam	open	NA	NA	NA	NA	NA	⟦sam⟧	recorded
L	f83r	F83_P2	f83r.11:1	sor	open	NA	NA	NA	NA	NA	⟦sor⟧	recorded
L	f83r	F83_P2	f83r.11:2	shedy	noun	A	NA	NEW	NA	NA	Flüssigkeit[A;NEW;vorher=NA]	recorded
L	f83r	F83_P2	f83r.11:3	qokaiin	noun	Bq	NA	NEW	NA	NA	Gefäß[Bq;NEW;vorher=NA]	recorded
L	f83r	F83_P2	f83r.11:4	chkain	open	NA	NA	NA	NA	NA	⟦chkain⟧	recorded
L	f83r	F83_P2	f83r.11:5	shcthey	open	NA	NA	NA	NA	NA	⟦shcthey⟧	recorded
L	f83r	F83_P2	f83r.11:6	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
L	f83r	F83_P2	f83r.11:7	okair	open	NA	NA	NA	NA	NA	⟦okair⟧	recorded
L	f83r	F83_P2	f83r.11:8	sheedy	open	NA	NA	NA	NA	NA	⟦sheedy⟧	recorded
L	f83r	F83_P2	f83r.11:9	lchedy	noun	C	NA	NEW	NA	NA	Zusatzstoff[C;NEW;vorher=NA]	recorded
L	f83r	F83_P2	f83r.11:10	lo	open	NA	NA	NA	NA	NA	⟦lo⟧	recorded
L	f83r	F83_P2	f83r.12:1	qockhol	open	NA	NA	NA	NA	NA	⟦qockhol⟧	recorded
L	f83r	F83_P2	f83r.12:2	sheckhy	open	NA	NA	NA	NA	NA	⟦sheckhy⟧	recorded
L	f83r	F83_P2	f83r.12:3	otal	open	NA	NA	NA	NA	NA	⟦otal⟧	recorded
L	f83r	F83_P2	f83r.12:4	qokeal	open	NA	NA	NA	NA	NA	⟦qokeal⟧	recorded
L	f83r	F83_P2	f83r.12:5	sheckhdy	open	NA	NA	NA	NA	NA	⟦sheckhdy⟧	recorded
L	f83r	F83_P2	f83r.12:6	al	open	NA	NA	NA	NA	NA	⟦al⟧	recorded
L	f83r	F83_P2	f83r.12:7	okedy	open	NA	NA	NA	NA	NA	⟦okedy⟧	recorded
L	f83r	F83_P2	f83r.12:8	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
L	f83r	F83_P2	f83r.12:9	qokal	open	NA	NA	NA	NA	NA	⟦qokal⟧	recorded
L	f83r	F83_P2	f83r.13:1	salcheol	open	NA	NA	NA	NA	NA	⟦salcheol⟧	recorded
L	f83r	F83_P2	f83r.13:2	tar	open	NA	NA	NA	NA	NA	⟦tar⟧	recorded
L	f83r	F83_P2	f83r.13:3	shedy	noun	A	f83r.11:2	KNOWN	NA	NA	Flüssigkeit[A;KNOWN;vorher=f83r.11:2]	recorded
L	f83r	F83_P2	f83r.13:4	s	open	NA	NA	NA	NA	NA	⟦s⟧	recorded
L	f83r	F83_P2	f83r.13:5	altedy	open	NA	NA	NA	NA	NA	⟦altedy⟧	recorded
L	f83r	F83_P2	f83r.13:6	sair	open	NA	NA	NA	NA	NA	⟦sair⟧	recorded
L	f83r	F83_P2	f83r.13:7	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
L	f83r	F83_P2	f83r.13:8	qedy	open	NA	NA	NA	NA	NA	⟦qedy⟧	recorded
L	f83r	F83_P2	f83r.13:9	lchcphedy	open	NA	NA	NA	NA	NA	⟦lchcphedy⟧	recorded
L	f83r	F83_P2	f83r.13:10	ldar	open	NA	NA	NA	NA	NA	⟦ldar⟧	recorded
L	f83r	F83_P2	f83r.14:1	qokchedy	open	NA	NA	NA	NA	NA	⟦qokchedy⟧	recorded
L	f83r	F83_P2	f83r.14:2	qokeedy	action	qokeedy:A>Bq	NA	NEW	NA	NA	fülle ein(Patient=A;Ziel=Bq)[NEW;Vorgangsbezug=NA]	recorded
L	f83r	F83_P2	f83r.14:3	shedy	noun	A	f83r.13:3	KNOWN	NA	NA	Flüssigkeit[A;KNOWN;vorher=f83r.13:3]	recorded
L	f83r	F83_P2	f83r.14:4	qokshedy	open	NA	NA	NA	NA	NA	⟦qokshedy⟧	recorded
L	f83r	F83_P2	f83r.14:5	dal	open	NA	NA	NA	NA	NA	⟦dal⟧	recorded
L	f83r	F83_P2	f83r.14:6	lchedy	noun	C	f83r.11:9	KNOWN	NA	NA	Zusatzstoff[C;KNOWN;vorher=f83r.11:9]	recorded
L	f83r	F83_P2	f83r.14:7	qokaiin	noun	Bq	f83r.11:3	KNOWN	NA	NA	Gefäß[Bq;KNOWN;vorher=f83r.11:3]	recorded
L	f83r	F83_P2	f83r.14:8	shcthy	open	NA	NA	NA	NA	NA	⟦shcthy⟧	recorded
L	f83r	F83_P2	f83r.14:9	dal	open	NA	NA	NA	NA	NA	⟦dal⟧	recorded
L	f83r	F83_P2	f83r.14:10	sy	open	NA	NA	NA	NA	NA	⟦sy⟧	recorded
L	f83r	F83_P2	f83r.15:1	saiin	open	NA	NA	NA	NA	NA	⟦saiin⟧	recorded
L	f83r	F83_P2	f83r.15:2	shedal	open	NA	NA	NA	NA	NA	⟦shedal⟧	recorded
L	f83r	F83_P2	f83r.15:3	shecthy	open	NA	NA	NA	NA	NA	⟦shecthy⟧	recorded
L	f83r	F83_P2	f83r.15:4	chey	open	NA	NA	NA	NA	NA	⟦chey⟧	recorded
L	f83r	F83_P2	f83r.15:5	tal	open	NA	NA	NA	NA	NA	⟦tal⟧	recorded
L	f83r	F83_P2	f83r.15:6	shcthy	open	NA	NA	NA	NA	NA	⟦shcthy⟧	recorded
L	f83r	F83_P2	f83r.15:7	dalchdy	open	NA	NA	NA	NA	NA	⟦dalchdy⟧	recorded
L	f83r	F83_P2	f83r.15:8	qotchedy	open	NA	NA	NA	NA	NA	⟦qotchedy⟧	recorded
L	f83r	F83_P2	f83r.15:9	lchedy	noun	C	f83r.14:6	KNOWN	NA	NA	Zusatzstoff[C;KNOWN;vorher=f83r.14:6]	recorded
L	f83r	F83_P2	f83r.16:1	tchedy	open	NA	NA	NA	NA	NA	⟦tchedy⟧	recorded
L	f83r	F83_P2	f83r.16:2	qokchdy	open	NA	NA	NA	NA	NA	⟦qokchdy⟧	recorded
L	f83r	F83_P2	f83r.16:3	cheedar	open	NA	NA	NA	NA	NA	⟦cheedar⟧	recorded
L	f83r	F83_P2	f83r.16:4	chldaiin	open	NA	NA	NA	NA	NA	⟦chldaiin⟧	recorded
L	f83r	F83_P2	f83r.16:5	chedy	action	NA	NA	NA	NA	NA	erwärme(Patient=C)	recorded
L	f83r	F83_P2	f83r.16:6	qokain	open	NA	NA	NA	NA	NA	⟦qokain⟧	recorded
L	f83r	F83_P2	f83r.16:7	checthy	open	NA	NA	NA	NA	NA	⟦checthy⟧	recorded
L	f83r	F83_P2	f83r.16:8	chealror	open	NA	NA	NA	NA	NA	⟦chealror⟧	recorded
L	f83r	F83_P2	f83r.17:1	dcheokedy	open	NA	NA	NA	NA	NA	⟦dcheokedy⟧	recorded
L	f83r	F83_P2	f83r.17:2	lkeed	open	NA	NA	NA	NA	NA	⟦lkeed⟧	recorded
L	f83r	F83_P2	f83r.17:3	shckhey	open	NA	NA	NA	NA	NA	⟦shckhey⟧	recorded
L	f83r	F83_P2	f83r.17:4	ytaiin	open	NA	NA	NA	NA	NA	⟦ytaiin⟧	recorded
L	f83r	F83_P2	f83r.17:5	shechy	open	NA	NA	NA	NA	NA	⟦shechy⟧	recorded
L	f83r	F83_P2	f83r.17:6	schety	open	NA	NA	NA	NA	NA	⟦schety⟧	recorded
L	f83r	F83_P3	f83r.18:1	pdalshdy	open	NA	NA	NA	NA	NA	⟦pdalshdy⟧	recorded
L	f83r	F83_P3	f83r.18:2	shocphedy	open	NA	NA	NA	NA	NA	⟦shocphedy⟧	recorded
L	f83r	F83_P3	f83r.18:3	otor	open	NA	NA	NA	NA	NA	⟦otor⟧	recorded
L	f83r	F83_P3	f83r.18:4	shedy	noun	A	NA	NEW	NA	NA	Flüssigkeit[A;NEW;vorher=NA]	recorded
L	f83r	F83_P3	f83r.18:5	opshedy	open	NA	NA	NA	NA	NA	⟦opshedy⟧	recorded
L	f83r	F83_P3	f83r.18:6	otshdy	open	NA	NA	NA	NA	NA	⟦otshdy⟧	recorded
L	f83r	F83_P3	f83r.18:7	qokedol	open	NA	NA	NA	NA	NA	⟦qokedol⟧	recorded
L	f83r	F83_P3	f83r.18:8	shdy	open	NA	NA	NA	NA	NA	⟦shdy⟧	recorded
L	f83r	F83_P3	f83r.18:9	soldy	open	NA	NA	NA	NA	NA	⟦soldy⟧	recorded
L	f83r	F83_P3	f83r.19:1	sar	open	NA	NA	NA	NA	NA	⟦sar⟧	recorded
L	f83r	F83_P3	f83r.19:2	shedaiin	open	NA	NA	NA	NA	NA	⟦shedaiin⟧	recorded
L	f83r	F83_P3	f83r.19:3	ockhey	open	NA	NA	NA	NA	NA	⟦ockhey⟧	recorded
L	f83r	F83_P3	f83r.19:4	sain	open	NA	NA	NA	NA	NA	⟦sain⟧	recorded
L	f83r	F83_P3	f83r.19:5	ched	open	NA	NA	NA	NA	NA	⟦ched⟧	recorded
L	f83r	F83_P3	f83r.19:6	shedy	noun	A	f83r.18:4	KNOWN	NA	NA	Flüssigkeit[A;KNOWN;vorher=f83r.18:4]	recorded
L	f83r	F83_P3	f83r.19:7	qetal	open	NA	NA	NA	NA	NA	⟦qetal⟧	recorded
L	f83r	F83_P3	f83r.19:8	dal	open	NA	NA	NA	NA	NA	⟦dal⟧	recorded
L	f83r	F83_P3	f83r.19:9	shedy	noun	A	f83r.19:6	KNOWN	NA	NA	Flüssigkeit[A;KNOWN;vorher=f83r.19:6]	recorded
L	f83r	F83_P3	f83r.19:10	shey	open	NA	NA	NA	NA	NA	⟦shey⟧	recorded
L	f83r	F83_P3	f83r.19:11	lchedy	noun	C	NA	NEW	NA	NA	Zusatzstoff[C;NEW;vorher=NA]	recorded
L	f83r	F83_P3	f83r.20:1	solkeedy	open	NA	NA	NA	NA	NA	⟦solkeedy⟧	recorded
L	f83r	F83_P3	f83r.20:2	qoteedy	open	NA	NA	NA	NA	NA	⟦qoteedy⟧	recorded
L	f83r	F83_P3	f83r.20:3	qokeey	open	NA	NA	NA	NA	NA	⟦qokeey⟧	recorded
L	f83r	F83_P3	f83r.20:4	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
L	f83r	F83_P3	f83r.20:5	sol	open	NA	NA	NA	NA	NA	⟦sol⟧	recorded
L	f83r	F83_P3	f83r.20:6	cheeety	open	NA	NA	NA	NA	NA	⟦cheeety⟧	recorded
L	f83r	F83_P3	f83r.20:7	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
L	f83r	F83_P3	f83r.20:8	qoky	open	NA	NA	NA	NA	NA	⟦qoky⟧	recorded
L	f83r	F83_P3	f83r.20:9	saiin	open	NA	NA	NA	NA	NA	⟦saiin⟧	recorded
L	f83r	F83_P3	f83r.21:1	solkeedy	open	NA	NA	NA	NA	NA	⟦solkeedy⟧	recorded
L	f83r	F83_P3	f83r.21:2	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
L	f83r	F83_P3	f83r.21:3	otedy	open	NA	NA	NA	NA	NA	⟦otedy⟧	recorded
L	f83r	F83_P3	f83r.21:4	sol	open	NA	NA	NA	NA	NA	⟦sol⟧	recorded
L	f83r	F83_P3	f83r.21:5	chedy	action	NA	NA	NA	NA	NA	erwärme(Patient=C)	recorded
L	f83r	F83_P3	f83r.21:6	lkedy	open	NA	NA	NA	NA	NA	⟦lkedy⟧	recorded
L	f83r	F83_P3	f83r.21:7	qokchedy	open	NA	NA	NA	NA	NA	⟦qokchedy⟧	recorded
L	f83r	F83_P3	f83r.21:8	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
L	f83r	F83_P3	f83r.21:9	chckhdy	open	NA	NA	NA	NA	NA	⟦chckhdy⟧	recorded
L	f83r	F83_P3	f83r.21:10	sar	open	NA	NA	NA	NA	NA	⟦sar⟧	recorded
L	f83r	F83_P3	f83r.22:1	schedair	open	NA	NA	NA	NA	NA	⟦schedair⟧	recorded
L	f83r	F83_P3	f83r.22:2	otchedy	open	NA	NA	NA	NA	NA	⟦otchedy⟧	recorded
L	f83r	F83_P3	f83r.22:3	qokeedy	action	NA	NA	UNRESOLVED	NA	NA	fülle ein(Patient=C;Ziel=FEHLT)[UNRESOLVED;Vorgangsbezug=NA]	recorded
L	f83r	F83_P3	f83r.22:4	chedain	open	NA	NA	NA	NA	NA	⟦chedain⟧	recorded
L	f83r	F83_P3	f83r.22:5	chedy	action	NA	NA	NA	NA	NA	erwärme(Patient=C)	recorded
L	f83r	F83_P3	f83r.22:6	qotedaiin	open	NA	NA	NA	NA	NA	⟦qotedaiin⟧	recorded
L	f83r	F83_P3	f83r.22:7	otaiin	open	NA	NA	NA	NA	NA	⟦otaiin⟧	recorded
L	f83r	F83_P3	f83r.22:8	otedy	open	NA	NA	NA	NA	NA	⟦otedy⟧	recorded
L	f83r	F83_P3	f83r.22:9	ldy	open	NA	NA	NA	NA	NA	⟦ldy⟧	recorded
L	f83r	F83_P3	f83r.23:1	tchedy	open	NA	NA	NA	NA	NA	⟦tchedy⟧	recorded
L	f83r	F83_P3	f83r.23:2	qotedy	open	NA	NA	NA	NA	NA	⟦qotedy⟧	recorded
L	f83r	F83_P3	f83r.23:3	qokal	open	NA	NA	NA	NA	NA	⟦qokal⟧	recorded
L	f83r	F83_P3	f83r.23:4	shedy	noun	A	f83r.19:9	KNOWN	NA	NA	Flüssigkeit[A;KNOWN;vorher=f83r.19:9]	recorded
L	f83r	F83_P3	f83r.23:5	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
L	f83r	F83_P3	f83r.23:6	shecthedy	open	NA	NA	NA	NA	NA	⟦shecthedy⟧	recorded
L	f83r	F83_P3	f83r.23:7	shecthy	open	NA	NA	NA	NA	NA	⟦shecthy⟧	recorded
L	f83r	F83_P3	f83r.23:8	otor	open	NA	NA	NA	NA	NA	⟦otor⟧	recorded
L	f83r	F83_P3	f83r.23:9	chedy	action	NA	NA	NA	NA	NA	erwärme(Patient=A)	recorded
L	f83r	F83_P3	f83r.24:1	soiiin	open	NA	NA	NA	NA	NA	⟦soiiin⟧	recorded
L	f83r	F83_P3	f83r.24:2	checthy	open	NA	NA	NA	NA	NA	⟦checthy⟧	recorded
L	f83r	F83_P3	f83r.24:3	chety	open	NA	NA	NA	NA	NA	⟦chety⟧	recorded
L	f83r	F83_P3	f83r.24:4	otaiin	open	NA	NA	NA	NA	NA	⟦otaiin⟧	recorded
L	f83r	F83_P3	f83r.24:5	olsaly	open	NA	NA	NA	NA	NA	⟦olsaly⟧	recorded
L	f83r	F83_P3	f83r.24:6	shedy	noun	A	f83r.23:4	KNOWN	NA	NA	Flüssigkeit[A;KNOWN;vorher=f83r.23:4]	recorded
L	f83r	F83_P4	f83r.25:1	qokeedy	action	NA	NA	UNRESOLVED	NA	NA	fülle ein(Patient=FEHLT;Ziel=FEHLT)[UNRESOLVED;Vorgangsbezug=NA]	recorded
L	f83r	F83_P4	f83r.25:2	qolchey	open	NA	NA	NA	NA	NA	⟦qolchey⟧	recorded
L	f83r	F83_P4	f83r.25:3	qokeey	open	NA	NA	NA	NA	NA	⟦qokeey⟧	recorded
L	f83r	F83_P4	f83r.25:4	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
L	f83r	F83_P4	f83r.25:5	chedy	action	NA	NA	NA	NA	NA	erwärme(Patient=FEHLT)	recorded
L	f83r	F83_P4	f83r.25:6	otal	open	NA	NA	NA	NA	NA	⟦otal⟧	recorded
L	f83r	F83_P4	f83r.26:1	otchey	open	NA	NA	NA	NA	NA	⟦otchey⟧	recorded
L	f83r	F83_P4	f83r.26:2	qokeey	open	NA	NA	NA	NA	NA	⟦qokeey⟧	recorded
L	f83r	F83_P4	f83r.26:3	qoky	open	NA	NA	NA	NA	NA	⟦qoky⟧	recorded
L	f83r	F83_P4	f83r.26:4	tol	open	NA	NA	NA	NA	NA	⟦tol⟧	recorded
L	f83r	F83_P4	f83r.26:5	shedy	noun	A	NA	NEW	NA	NA	Flüssigkeit[A;NEW;vorher=NA]	recorded
L	f83r	F83_P4	f83r.26:6	qokylddy	open	NA	NA	NA	NA	NA	⟦qokylddy⟧	recorded
L	f83r	F83_P4	f83r.27:1	dain	open	NA	NA	NA	NA	NA	⟦dain⟧	recorded
L	f83r	F83_P4	f83r.27:2	chedy	action	NA	NA	NA	NA	NA	erwärme(Patient=A)	recorded
L	f83r	F83_P4	f83r.27:3	qokeedy	action	NA	NA	UNRESOLVED	NA	NA	fülle ein(Patient=A;Ziel=FEHLT)[UNRESOLVED;Vorgangsbezug=NA]	recorded
L	f83r	F83_P4	f83r.27:4	shckhedy	open	NA	NA	NA	NA	NA	⟦shckhedy⟧	recorded
