page	locus	ordinal	surface	register_key	physical_line_position	true_statement_position	statement_id	statement_position_source	formal_dy_status	v60_dispatch_class	v62_class	pair_status
f106r	f106r.23	8	otedy	S|B|3	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	MIXED_FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f107r	f107r.2	4	shedy	S|B|3	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f112v	f112v.10	3	okchedy	S|B|3	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f113v	f113v.12	1	solchedy	S|B|3	INITIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	NO_FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f113v	f113v.12	2	otsheody	S|B|3	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	UNRESOLVED	NOMINAL_FINISHED_RESULT_STATE	UNPAIRED_WHOLE_RETAINED	NO_REAL_SISTER
f113v	f113v.17	2	shedy	S|B|3	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f114r	f114r.26	8	cheody	S|B|3	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	NO_FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	FIELD_END	PARSER_EQUIVALENT_NULL
f115r	f115r.1	4	otedy	S|B|@	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	MIXED_FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f115r	f115r.1	7	teeedy	S|B|@	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	UNRESOLVED	NOMINAL_FINISHED_RESULT_STATE	UNPAIRED_WHOLE_RETAINED	NO_REAL_SISTER
f115r	f115r.1	9	oechedy	S|B|@	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	UNRESOLVED	NOMINAL_FINISHED_RESULT_STATE	UNPAIRED_WHOLE_RETAINED	NO_REAL_SISTER
f115r	f115r.1	10	oteedy	S|B|@	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	FIELD_END	REAL_NON_DY_SISTER
f115r	f115r.1	11	qotchedy	S|B|@	FINAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f115r	f115r.23	4	chody	S|B|@	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	NO_FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f115r	f115r.23	11	chedy	S|B|@	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	NO_FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f115r	f115r.23	12	qokchedy	S|B|@	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	NO_FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f115r	f115r.23	13	ldy	S|B|@	FINAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f116r	f116r.12	9	olchdy	S|B|3	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	FORMAL_DY	ACTION_WHOLE_WITH_FINISHED_ENDPOINT	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f24v	f24v.15	4	ochdy	H|A|1	FINAL	MEDIAL	G404-S010	GDT515_EXACT_EVENT_JOIN	NO_FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	UNPAIRED_WHOLE_RETAINED	VISIBLE_SISTER_WITHOUT_CARD
f26r	f26r.2	3	adeeody	H|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	UNRESOLVED	NOMINAL_FINISHED_RESULT_STATE	UNPAIRED_WHOLE_RETAINED	NO_REAL_SISTER
f26r	f26r.2	5	chedy	H|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	NO_FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f26r	f26r.2	6	ytedy	H|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	FORMAL_DY	ACTION_WHOLE_WITH_FINISHED_ENDPOINT	FIELD_END	REAL_NON_DY_SISTER
f26r	f26r.2	8	checthedy	H|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	UNRESOLVED	ACTION_WHOLE_WITH_FINISHED_ENDPOINT	FIELD_END	REAL_NON_DY_SISTER
f49r	f49r.16	4	qotchody	H|A|1	FINAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	UNRESOLVED	ACTION_WHOLE_WITH_FINISHED_ENDPOINT	UNPAIRED_WHOLE_RETAINED	NO_REAL_SISTER
f76v	f76v.10	3	qopchdy	B|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	UNRESOLVED	ACTION_WHOLE_WITH_FINISHED_ENDPOINT	UNPAIRED_WHOLE_RETAINED	VISIBLE_SISTER_WITHOUT_CARD
f76v	f76v.10	4	dshedy	B|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	FORMAL_DY	ACTION_WHOLE_WITH_FINISHED_ENDPOINT	FIELD_END	REAL_NON_DY_SISTER
f76v	f76v.10	5	shedy	B|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f76v	f76v.10	6	tchedy	B|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	NO_FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f77r	f77r.38	2	shedy	B|B|2	MEDIAL	FINAL	P1009-S370	GDT515_EXACT_EVENT_JOIN	FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f77r	f77r.38	3	qoeedy	B|B|2	MEDIAL	INITIAL	P1009-S371	GDT515_EXACT_EVENT_JOIN	NO_FORMAL_DY	ACTION_WHOLE_WITH_FINISHED_ENDPOINT	FIELD_END	REAL_NON_DY_SISTER
f77r	f77r.38	8	shedy	B|B|2	MEDIAL	FINAL	P1009-S371	GDT515_EXACT_EVENT_JOIN	FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f77v	f77v.7	1	olshedy	B|B|2	INITIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f77v	f77v.7	2	qolsheedy	B|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	FORMAL_DY	ACTION_WHOLE_WITH_FINISHED_ENDPOINT	FIELD_END	REAL_NON_DY_SISTER
f77v	f77v.7	5	ycheedy	B|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	UNRESOLVED	ACTION_WHOLE_WITH_FINISHED_ENDPOINT	FIELD_END	REAL_NON_DY_SISTER
f77v	f77v.7	6	okedy	B|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f77v	f77v.7	7	lshedy	B|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f77v	f77v.7	10	chedy	B|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	NO_FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f7r	f7r.2	9	cheody	H|A|1	FINAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	NO_FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	FIELD_END	PARSER_EQUIVALENT_NULL
f80v	f80v.35	12	ldy	B|B|2	FINAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f83v	f83v.12	7	qokeedy	B|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	FIELD_END	REAL_NON_DY_SISTER
f83v	f83v.12	9	sheedy	B|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	FIELD_END	REAL_NON_DY_SISTER
f86v3	f86v3.13	3	tcheody	C|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	UNRESOLVED	ACTION_WHOLE_WITH_FINISHED_ENDPOINT	UNPAIRED_WHOLE_RETAINED	NO_REAL_SISTER
f86v3	f86v3.13	9	chedy	C|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	NO_FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f86v3	f86v3.13	10	qokady	C|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	UNRESOLVED	ACTION_WHOLE_WITH_FINISHED_ENDPOINT	UNPAIRED_WHOLE_RETAINED	VISIBLE_SISTER_WITHOUT_CARD
f86v3	f86v3.18	2	dchedy	C|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	NO_FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	PAIR_INVALID	PARSER_INVALID_PAIR
f86v3	f86v3.18	3	qokchdy	C|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f86v3	f86v3.18	6	sheody	C|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	NO_FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f86v3	f86v3.19	6	kchdy	C|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	NO_FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f86v3	f86v3.19	8	tchdy	C|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	UNRESOLVED	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f86v3	f86v3.19	10	aiindy	C|B|2	FINAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	UNRESOLVED	NOMINAL_FINISHED_RESULT_STATE	UNPAIRED_WHOLE_RETAINED	VISIBLE_SISTER_WITHOUT_CARD
f86v5	f86v5.2	2	yteody	T|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	UNPAIRED_WHOLE_RETAINED	NO_REAL_SISTER
f86v5	f86v5.24	5	kchody	T|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	NO_FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	UNPAIRED_WHOLE_RETAINED	VISIBLE_SISTER_WITHOUT_CARD
f86v5	f86v5.4	8	ltedy	T|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	UNPAIRED_WHOLE_RETAINED	NO_REAL_SISTER
f86v6	f86v6.25	1	yteedy	T|B|2	INITIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	UNRESOLVED	ACTION_WHOLE_WITH_FINISHED_ENDPOINT	FIELD_END	REAL_NON_DY_SISTER
f86v6	f86v6.25	8	ofchedy	T|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	UNRESOLVED	NOMINAL_FINISHED_RESULT_STATE	UNPAIRED_WHOLE_RETAINED	VISIBLE_SISTER_WITHOUT_CARD
f86v6	f86v6.31	5	olkchdy	T|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	NO_FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	UNPAIRED_WHOLE_RETAINED	VISIBLE_SISTER_WITHOUT_CARD
f86v6	f86v6.4	2	shdy	T|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	NO_FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f86v6	f86v6.4	6	olkeedy	T|B|2	MEDIAL	UNAVAILABLE	UNAVAILABLE	NOT_PUBLICLY_JOINABLE	FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	FIELD_END	REAL_NON_DY_SISTER
f95v1	f95v1.7	8	chdy	H|B|3	MEDIAL	MEDIAL	G404-S078	GDT515_EXACT_EVENT_JOIN	NO_FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f95v1	f95v1.7	9	kchdy	H|B|3	MEDIAL	MEDIAL	G404-S078	GDT515_EXACT_EVENT_JOIN	NO_FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	RESULT_PARTICIPLE	REAL_NON_DY_SISTER
f95v1	f95v1.7	11	otardy	H|B|3	FINAL	FINAL	G404-S078	GDT515_EXACT_EVENT_JOIN	FORMAL_DY	NOMINAL_FINISHED_RESULT_STATE	UNPAIRED_WHOLE_RETAINED	VISIBLE_SISTER_WITHOUT_CARD
