mode	record	line	locus	word	kind	rendering	row_status
A	f29v	f29v.3	f29v.3:4	shey	OPERATION	fülle ein(ytchor;Quelle=f29v.2:8;ASSUMED_SINGLE_MATERIAL)	recorded
A	f29v	f29v.3	f29v.3:5	odaiin	MATERIAL	Zusatzmenge	recorded
A	f29v	f29v.3	f29v.3:6	qotchy	OPERATION	siebe(odaiin;Quelle=f29v.3:5;ASSUMED_SINGLE_MATERIAL)	recorded
A	f29v	f29v.3	f29v.3:7	taiin	OTHER_ASSUMPTION	Auffanggefäß	recorded
A	f29v	f29v.3	f29v.3:8	s	OTHER_ASSUMPTION	je	recorded
A	f29v	f29v.3	f29v.3:9	she	OPERATION	lasse stehen(odaiin;Quelle=f29v.3:5;ASSUMED_SINGLE_MATERIAL)	recorded
A	f29v	f29v.3	f29v.3:10	otey	OTHER_ASSUMPTION	bis	recorded
A	f29v	f29v.3	f29v.3:11	sy	OTHER_ASSUMPTION	abgesetzt	recorded
A	f29v	f29v.4	f29v.4:1	ysho	OTHER_ASSUMPTION	Flüssigkeitszugabe	recorded
A	f29v	f29v.4	f29v.4:2	otshy	OTHER_ASSUMPTION	kühl	recorded
A	f29v	f29v.4	f29v.4:3	okaiin	MATERIAL	Ansatz	recorded
A	f29v	f29v.4	f29v.4:4	cthy	MATERIAL	Pflanzengut	recorded
A	f29v	f29v.4	f29v.4:5	oltchy	OTHER_ASSUMPTION	abgekühlt	recorded
A	f29v	f29v.4	f29v.4:6	s	OTHER_ASSUMPTION	je	recorded
A	f29v	f29v.4	f29v.4:7	shot	OPERATION	erwärme(cthy;Quelle=f29v.4:4;ASSUMED_SINGLE_MATERIAL)	recorded
A	f29v	f29v.4	f29v.4:8	sho	OTHER_ASSUMPTION	Flüssigkeit	recorded
A	f29v	f29v.4	f29v.4:9	okaiin	MATERIAL	Ansatz	recorded
