source_group_id	page	reading_unit_id	source_module	visible_owner	visible_surface	local_job_id	concrete_workshop_value_de	ordering_rule	crosspage_key
A1:G015	f67r2	f67r2.7	M67_RIGHT_SECTORS	A1_RIGHT_SECTOR_SLOT_07	ykchy	F67_PREPARATION_CONDITION	Bedingungsplatz fuer Sammeln oder Zubereiten: Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G016	f67r2	f67r2.7	M67_RIGHT_SECTORS	A1_RIGHT_SECTOR_SLOT_07	kchey	F67_PREPARATION_CONDITION	Bedingungsplatz fuer Sammeln oder Zubereiten: Sektorplatz A1_RIGHT_SECTOR_SLOT_07: diesen Diagrammplatz kurz bearbeiten.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G017	f67r2	f67r2.7	M67_RIGHT_SECTORS	A1_RIGHT_SECTOR_SLOT_07	ykchys	F67_PREPARATION_CONDITION	Bedingungsplatz fuer Sammeln oder Zubereiten: Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ys.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G018	f67r2	f67r2.8	M67_RIGHT_SECTORS	A1_RIGHT_SECTOR_SLOT_08	chkchdar	F67_PREPARATION_CONDITION	Bedingungsplatz fuer Sammeln oder Zubereiten: Sektorplatz A1_RIGHT_SECTOR_SLOT_08: Grad oder Diagrammzustand justieren + Wert oder Platzbezug uebertragen + Ausgangssektor, Ursprung oder Bezugswert.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G019	f67r2	f67r2.9	M67_RIGHT_SECTORS	A1_RIGHT_SECTOR_SLOT_09	ykar	F67_PREPARATION_CONDITION	Bedingungsplatz fuer Sammeln oder Zubereiten: Sektorplatz A1_RIGHT_SECTOR_SLOT_09: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G020	f67r2	f67r2.9	M67_RIGHT_SECTORS	A1_RIGHT_SECTOR_SLOT_09	ykaly	F67_PREPARATION_CONDITION	Bedingungsplatz fuer Sammeln oder Zubereiten: Sektorplatz A1_RIGHT_SECTOR_SLOT_09: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk/y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G021	f67r2	f67r2.10	M67_RIGHT_SECTORS	A1_RIGHT_SECTOR_SLOT_10	lkshy	F67_PREPARATION_CONDITION	Bedingungsplatz fuer Sammeln oder Zubereiten: Sektorplatz A1_RIGHT_SECTOR_SLOT_10: Position oder Bedingung halten; lokaler Namensrest lk/y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G022	f67r2	f67r2.10	M67_RIGHT_SECTORS	A1_RIGHT_SECTOR_SLOT_10	kchy	F67_PREPARATION_CONDITION	Bedingungsplatz fuer Sammeln oder Zubereiten: Sektorplatz A1_RIGHT_SECTOR_SLOT_10: diesen Diagrammplatz bearbeiten.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G023	f67r2	f67r2.10	M67_RIGHT_SECTORS	A1_RIGHT_SECTOR_SLOT_10	okar	F67_PREPARATION_CONDITION	Bedingungsplatz fuer Sammeln oder Zubereiten: Sektorplatz A1_RIGHT_SECTOR_SLOT_10: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G024	f67r2	f67r2.11	M67_RIGHT_SECTORS	A1_RIGHT_SECTOR_SLOT_11	chky	F67_PREPARATION_CONDITION	Bedingungsplatz fuer Sammeln oder Zubereiten: Sektorplatz A1_RIGHT_SECTOR_SLOT_11: Grad oder Diagrammzustand justieren; lokaler Namensrest y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G025	f67r2	f67r2.11	M67_RIGHT_SECTORS	A1_RIGHT_SECTOR_SLOT_11	chykchs	F67_PREPARATION_CONDITION	Bedingungsplatz fuer Sammeln oder Zubereiten: Sektorplatz A1_RIGHT_SECTOR_SLOT_11: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest chy/s.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G026	f67r2	f67r2.11	M67_RIGHT_SECTORS	A1_RIGHT_SECTOR_SLOT_11	chy	F67_PREPARATION_CONDITION	Bedingungsplatz fuer Sammeln oder Zubereiten: Sektorplatz A1_RIGHT_SECTOR_SLOT_11: dieser lokale Diagrammposten.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G027	f67r2	f67r2.12	M67_RIGHT_SECTORS	A1_RIGHT_SECTOR_SLOT_12	ykees	F67_PREPARATION_CONDITION	Bedingungsplatz fuer Sammeln oder Zubereiten: Sektorplatz A1_RIGHT_SECTOR_SLOT_12: lange oder volle Diagrammstufe; lokaler Namensrest yk/s.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G028	f67r2	f67r2.12	M67_RIGHT_SECTORS	A1_RIGHT_SECTOR_SLOT_12	ykchos	F67_PREPARATION_CONDITION	Bedingungsplatz fuer Sammeln oder Zubereiten: Sektorplatz A1_RIGHT_SECTOR_SLOT_12: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/os.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G029	f67r2	f67r2.13	M67_RIGHT_RING_RULES	A1_RIGHT_RING_BAND_01	opodchol	F67_PREPARATION_SEASON	Jahres- oder Saisonregel fuer Pflanzenarbeit: Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opodch.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G030	f67r2	f67r2.13	M67_RIGHT_RING_RULES	A1_RIGHT_RING_BAND_01	s	F67_PREPARATION_SEASON	Jahres- oder Saisonregel fuer Pflanzenarbeit: A1_RIGHT_RING_BAND_01: Nebenwert.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G031	f67r2	f67r2.13	M67_RIGHT_RING_RULES	A1_RIGHT_RING_BAND_01	ain	F67_PREPARATION_SEASON	Jahres- oder Saisonregel fuer Pflanzenarbeit: Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: gezaehlter Teil oder Unterabschnitt.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G032	f67r2	f67r2.13	M67_RIGHT_RING_RULES	A1_RIGHT_RING_BAND_01	aldy	F67_PREPARATION_SEASON	Jahres- oder Saisonregel fuer Pflanzenarbeit: Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest dy.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G033	f67r2	f67r2.14	M67_RIGHT_RING_RULES	A1_RIGHT_RING_BAND_02	soeey	F67_PREPARATION_SEASON	Jahres- oder Saisonregel fuer Pflanzenarbeit: Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: lange oder volle Diagrammstufe; lokaler Namensrest so/y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G034	f67r2	f67r2.14	M67_RIGHT_RING_RULES	A1_RIGHT_RING_BAND_02	doiin	F67_PREPARATION_SEASON	Jahres- oder Saisonregel fuer Pflanzenarbeit: Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: Grad- oder Bedingungsstufe; lokaler Namensrest do.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G035	f67r2	f67r2.14	M67_RIGHT_RING_RULES	A1_RIGHT_RING_BAND_02	oldy	F67_PREPARATION_SEASON	Jahres- oder Saisonregel fuer Pflanzenarbeit: Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: fortsetzen und den Eintrag schliessen.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G167	f67r2	f67r2.73	M67_RIGHT_RING_RULES	A1_RIGHT_OUTER_RING_TEXT	sshey	F67_PREPARATION_SEASON	Jahres- oder Saisonregel fuer Pflanzenarbeit: Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: abgelesener oder freigegebener Wert; lokaler Namensrest s.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G168	f67r2	f67r2.73	M67_RIGHT_RING_RULES	A1_RIGHT_OUTER_RING_TEXT	sy	F67_PREPARATION_SEASON	Jahres- oder Saisonregel fuer Pflanzenarbeit: Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: dieser lokale Diagrammposten.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G169	f67r2	f67r2.73	M67_RIGHT_RING_RULES	A1_RIGHT_OUTER_RING_TEXT	shees	F67_PREPARATION_SEASON	Jahres- oder Saisonregel fuer Pflanzenarbeit: Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Position oder Bedingung halten + lange oder volle Diagrammstufe; lokaler Namensrest s.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G170	f67r2	f67r2.73	M67_RIGHT_RING_RULES	A1_RIGHT_OUTER_RING_TEXT	qeykeey	F67_PREPARATION_SEASON	Jahres- oder Saisonregel fuer Pflanzenarbeit: Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest qeyk/y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G171	f67r2	f67r2.73	M67_RIGHT_RING_RULES	A1_RIGHT_OUTER_RING_TEXT	ykchey	F67_PREPARATION_SEASON	Jahres- oder Saisonregel fuer Pflanzenarbeit: Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G172	f67r2	f67r2.73	M67_RIGHT_RING_RULES	A1_RIGHT_OUTER_RING_TEXT	ykchey	F67_PREPARATION_SEASON	Jahres- oder Saisonregel fuer Pflanzenarbeit: Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G173	f67r2	f67r2.73	M67_RIGHT_RING_RULES	A1_RIGHT_OUTER_RING_TEXT	qokeochy	F67_PREPARATION_SEASON	Jahres- oder Saisonregel fuer Pflanzenarbeit: Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest q/eochy.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G174	f67r2	f67r2.73	M67_RIGHT_RING_RULES	A1_RIGHT_OUTER_RING_TEXT	oaiin	F67_PREPARATION_SEASON	Jahres- oder Saisonregel fuer Pflanzenarbeit: Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest o.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G175	f67r2	f67r2.73	M67_RIGHT_RING_RULES	A1_RIGHT_OUTER_RING_TEXT	okol	F67_PREPARATION_SEASON	Jahres- oder Saisonregel fuer Pflanzenarbeit: Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G176	f67r2	f67r2.73	M67_RIGHT_RING_RULES	A1_RIGHT_OUTER_RING_TEXT	ar	F67_PREPARATION_SEASON	Jahres- oder Saisonregel fuer Pflanzenarbeit: Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G177	f67r2	f67r2.73	M67_RIGHT_RING_RULES	A1_RIGHT_OUTER_RING_TEXT	olar	F67_PREPARATION_SEASON	Jahres- oder Saisonregel fuer Pflanzenarbeit: Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G145	f67r2	f67r2.64	M67_RIGHT_PHASES	A1_RIGHT_PHASE_STATION_01	s	F67_PREPARATION_PHASE	lokale Phasenbedingung fuer den Ansatz: A1_RIGHT_PHASE_STATION_01: Nebenwert.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G146	f67r2	f67r2.64	M67_RIGHT_PHASES	A1_RIGHT_PHASE_STATION_01	air	F67_PREPARATION_PHASE	lokale Phasenbedingung fuer den Ansatz: Radstelle A1_RIGHT_PHASE_STATION_01: Himmels-, Ring- oder Zeigerlauf.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G147	f67r2	f67r2.65	M67_RIGHT_PHASES	A1_RIGHT_PHASE_STATION_02	soear	F67_PREPARATION_PHASE	lokale Phasenbedingung fuer den Ansatz: Radstelle A1_RIGHT_PHASE_STATION_02: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest soe.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G148	f67r2	f67r2.66	M67_RIGHT_PHASES	A1_RIGHT_PHASE_STATION_03	cpheey	F67_PREPARATION_PHASE	lokale Phasenbedingung fuer den Ansatz: Radstelle A1_RIGHT_PHASE_STATION_03: lange oder volle Diagrammstufe; lokaler Namensrest cph/y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G149	f67r2	f67r2.67	M67_RIGHT_PHASES	A1_RIGHT_PHASE_STATION_04	okodar	F67_PREPARATION_PHASE	lokale Phasenbedingung fuer den Ansatz: Radstelle A1_RIGHT_PHASE_STATION_04: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest od.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G150	f67r2	f67r2.68	M67_RIGHT_PHASES	A1_RIGHT_PHASE_STATION_05	oepchod	F67_PREPARATION_PHASE	lokale Phasenbedingung fuer den Ansatz: Radstelle A1_RIGHT_PHASE_STATION_05: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest oepc/d.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G151	f67r2	f67r2.69	M67_RIGHT_PHASES	A1_RIGHT_PHASE_STATION_06	s	F67_PREPARATION_PHASE	lokale Phasenbedingung fuer den Ansatz: A1_RIGHT_PHASE_STATION_06: Nebenwert.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G152	f67r2	f67r2.69	M67_RIGHT_PHASES	A1_RIGHT_PHASE_STATION_06	ay	F67_PREPARATION_PHASE	lokale Phasenbedingung fuer den Ansatz: A1_RIGHT_PHASE_STATION_06: aktueller Hauptwert.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G153	f67r2	f67r2.70	M67_RIGHT_PHASES	A1_RIGHT_PHASE_STATION_07	osar	F67_PREPARATION_PHASE	lokale Phasenbedingung fuer den Ansatz: Radstelle A1_RIGHT_PHASE_STATION_07: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest os.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G154	f67r2	f67r2.71	M67_RIGHT_PHASES	A1_RIGHT_PHASE_STATION_08	oran	F67_PREPARATION_PHASE	lokale Phasenbedingung fuer den Ansatz: Radstelle A1_RIGHT_PHASE_STATION_08: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest an.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G178	f67r2	f67r2.74	M67_SHARED_LEGEND	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	yshey	F67_PAGE_LEGEND	gemeinsame Legende der beiden unabhaengigen Pruefraeder: Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: abgelesener oder freigegebener Wert; lokaler Namensrest y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G179	f67r2	f67r2.74	M67_SHARED_LEGEND	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qokeeody	F67_PAGE_LEGEND	gemeinsame Legende der beiden unabhaengigen Pruefraeder: Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest q/ody.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G180	f67r2	f67r2.74	M67_SHARED_LEGEND	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	cheos	F67_PAGE_LEGEND	gemeinsame Legende der beiden unabhaengigen Pruefraeder: A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: sekundärer Ablesewert.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G181	f67r2	f67r2.74	M67_SHARED_LEGEND	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	oeeos	F67_PAGE_LEGEND	gemeinsame Legende der beiden unabhaengigen Pruefraeder: Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: lange oder volle Diagrammstufe; lokaler Namensrest o/os.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G182	f67r2	f67r2.74	M67_SHARED_LEGEND	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qockhy	F67_PAGE_LEGEND	gemeinsame Legende der beiden unabhaengigen Pruefraeder: Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest qo/y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G183	f67r2	f67r2.74	M67_SHARED_LEGEND	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	chos	F67_PAGE_LEGEND	gemeinsame Legende der beiden unabhaengigen Pruefraeder: Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G184	f67r2	f67r2.74	M67_SHARED_LEGEND	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	aiin	F67_PAGE_LEGEND	gemeinsame Legende der beiden unabhaengigen Pruefraeder: Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Sollwert oder Grad des bezeichneten Himmelsplatzes.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G185	f67r2	f67r2.74	M67_SHARED_LEGEND	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	okeeody	F67_PAGE_LEGEND	gemeinsame Legende der beiden unabhaengigen Pruefraeder: Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G186	f67r2	f67r2.74	M67_SHARED_LEGEND	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qokoaiin	F67_PAGE_LEGEND	gemeinsame Legende der beiden unabhaengigen Pruefraeder: Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest q/o.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G187	f67r2	f67r2.74	M67_SHARED_LEGEND	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	odain	F67_PAGE_LEGEND	gemeinsame Legende der beiden unabhaengigen Pruefraeder: Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest od.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G188	f67r2	f67r2.74	M67_SHARED_LEGEND	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ar	F67_PAGE_LEGEND	gemeinsame Legende der beiden unabhaengigen Pruefraeder: Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G189	f67r2	f67r2.74	M67_SHARED_LEGEND	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	air	F67_PAGE_LEGEND	gemeinsame Legende der beiden unabhaengigen Pruefraeder: Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmels-, Ring- oder Zeigerlauf.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A1:G190	f67r2	f67r2.74	M67_SHARED_LEGEND	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ay	F67_PAGE_LEGEND	gemeinsame Legende der beiden unabhaengigen Pruefraeder: A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: aktueller Hauptwert.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G001	f68r1	f68r1.1	M68_PANEL_HEADERS	A2_LEFT_PANEL_HEADER	shokchy	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest s/y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
