id	source_id	edition	page	physical_leaf	status	required_characters	observed_characters	required_first_character_count	observed_first_character_count	required_last_character_count	observed_last_character_count	same_boundary_unit	allowed_equal_boundary_lengths	contradictions	independent_confirmation_capacity
ZL3b:f20v:POMEGRANATE	POMEGRANATE	ZL3b	f20v	f20	UNKNOWN_SOURCE										0
ZL3b:f20v:QUINCE	QUINCE	ZL3b	f20v	f20	UNKNOWN_SOURCE										0
ZL3b:f21r:PEACH	PEACH	ZL3b	f21r	f21	UNKNOWN_SOURCE										0
ZL3b:f21r:POMEGRANATE	POMEGRANATE	ZL3b	f21r	f21	UNKNOWN_SOURCE										0
ZL3b:f21r:QUINCE	QUINCE	ZL3b	f21r	f21	UNKNOWN_SOURCE										0
ZL3b:f21v:PEACH	PEACH	ZL3b	f21v	f21	UNKNOWN_SOURCE										0
ZL3b:f21v:POMEGRANATE	POMEGRANATE	ZL3b	f21v	f21	UNKNOWN_SOURCE										0
ZL3b:f21v:QUINCE	QUINCE	ZL3b	f21v	f21	UNKNOWN_SOURCE										0
ZL3b:f22r:PEACH	PEACH	ZL3b	f22r	f22	UNKNOWN_SOURCE										0
ZL3b:f22r:POMEGRANATE	POMEGRANATE	ZL3b	f22r	f22	UNKNOWN_SOURCE										0
ZL3b:f22r:QUINCE	QUINCE	ZL3b	f22r	f22	UNKNOWN_SOURCE										0
ZL3b:f22v:PEACH	PEACH	ZL3b	f22v	f22	UNKNOWN_SOURCE										0
ZL3b:f22v:POMEGRANATE	POMEGRANATE	ZL3b	f22v	f22	UNKNOWN_SOURCE										0
ZL3b:f22v:QUINCE	QUINCE	ZL3b	f22v	f22	UNKNOWN_SOURCE										0
ZL3b:f23r:PEACH	PEACH	ZL3b	f23r	f23	UNKNOWN_SOURCE										0
ZL3b:f23r:POMEGRANATE	POMEGRANATE	ZL3b	f23r	f23	UNKNOWN_SOURCE										0
ZL3b:f23r:QUINCE	QUINCE	ZL3b	f23r	f23	UNKNOWN_SOURCE										0
ZL3b:f23v:PEACH	PEACH	ZL3b	f23v	f23	UNKNOWN_SOURCE										0
ZL3b:f23v:POMEGRANATE	POMEGRANATE	ZL3b	f23v	f23	UNKNOWN_SOURCE										0
ZL3b:f23v:QUINCE	QUINCE	ZL3b	f23v	f23	UNKNOWN_SOURCE										0
ZL3b:f24r:PEACH	PEACH	ZL3b	f24r	f24	UNKNOWN_SOURCE										0
ZL3b:f24r:POMEGRANATE	POMEGRANATE	ZL3b	f24r	f24	UNKNOWN_SOURCE										0
ZL3b:f24r:QUINCE	QUINCE	ZL3b	f24r	f24	UNKNOWN_SOURCE										0
ZL3b:f24v:PEACH	PEACH	ZL3b	f24v	f24	UNKNOWN_SOURCE										0
ZL3b:f24v:POMEGRANATE	POMEGRANATE	ZL3b	f24v	f24	UNKNOWN_SOURCE										0
ZL3b:f24v:QUINCE	QUINCE	ZL3b	f24v	f24	UNKNOWN_SOURCE										0
ZL3b:f25r:PEACH	PEACH	ZL3b	f25r	f25	UNKNOWN_SOURCE										0
ZL3b:f25r:POMEGRANATE	POMEGRANATE	ZL3b	f25r	f25	UNKNOWN_SOURCE										0
ZL3b:f25r:QUINCE	QUINCE	ZL3b	f25r	f25	UNKNOWN_SOURCE										0
ZL3b:f25v:PEACH	PEACH	ZL3b	f25v	f25	UNKNOWN_SOURCE										0
ZL3b:f25v:POMEGRANATE	POMEGRANATE	ZL3b	f25v	f25	UNKNOWN_SOURCE										0
ZL3b:f25v:QUINCE	QUINCE	ZL3b	f25v	f25	UNKNOWN_SOURCE										0
ZL3b:f26r:PEACH	PEACH	ZL3b	f26r	f26	UNKNOWN_SOURCE										0
ZL3b:f26r:POMEGRANATE	POMEGRANATE	ZL3b	f26r	f26	UNKNOWN_SOURCE										0
ZL3b:f26r:QUINCE	QUINCE	ZL3b	f26r	f26	UNKNOWN_SOURCE										0
ZL3b:f26v:PEACH	PEACH	ZL3b	f26v	f26	UNKNOWN_SOURCE										0
ZL3b:f26v:POMEGRANATE	POMEGRANATE	ZL3b	f26v	f26	UNKNOWN_SOURCE										0
ZL3b:f26v:QUINCE	QUINCE	ZL3b	f26v	f26	UNKNOWN_SOURCE										0
ZL3b:f27r:PEACH	PEACH	ZL3b	f27r	f27	UNKNOWN_SOURCE										0
ZL3b:f27r:POMEGRANATE	POMEGRANATE	ZL3b	f27r	f27	UNKNOWN_SOURCE										0
ZL3b:f27r:QUINCE	QUINCE	ZL3b	f27r	f27	UNKNOWN_SOURCE										0
ZL3b:f28r:PEACH	PEACH	ZL3b	f28r	f28	UNKNOWN_SOURCE										0
ZL3b:f28r:POMEGRANATE	POMEGRANATE	ZL3b	f28r	f28	UNKNOWN_SOURCE										0
ZL3b:f28r:QUINCE	QUINCE	ZL3b	f28r	f28	UNKNOWN_SOURCE										0
ZL3b:f28v:PEACH	PEACH	ZL3b	f28v	f28	UNKNOWN_SOURCE										0
ZL3b:f28v:POMEGRANATE	POMEGRANATE	ZL3b	f28v	f28	UNKNOWN_SOURCE										0
ZL3b:f28v:QUINCE	QUINCE	ZL3b	f28v	f28	UNKNOWN_SOURCE										0
ZL3b:f29r:PEACH	PEACH	ZL3b	f29r	f29	UNKNOWN_SOURCE										0
ZL3b:f29r:POMEGRANATE	POMEGRANATE	ZL3b	f29r	f29	UNKNOWN_SOURCE										0
ZL3b:f29r:QUINCE	QUINCE	ZL3b	f29r	f29	UNKNOWN_SOURCE										0
ZL3b:f29v:PEACH	PEACH	ZL3b	f29v	f29	UNKNOWN_SOURCE										0
ZL3b:f29v:POMEGRANATE	POMEGRANATE	ZL3b	f29v	f29	UNKNOWN_SOURCE										0
ZL3b:f29v:QUINCE	QUINCE	ZL3b	f29v	f29	UNKNOWN_SOURCE										0
ZL3b:f2r:PEACH	PEACH	ZL3b	f2r	f2	UNKNOWN_SOURCE										0
ZL3b:f2r:POMEGRANATE	POMEGRANATE	ZL3b	f2r	f2	UNKNOWN_SOURCE										0
ZL3b:f2r:QUINCE	QUINCE	ZL3b	f2r	f2	UNKNOWN_SOURCE										0
ZL3b:f2v:PEACH	PEACH	ZL3b	f2v	f2	UNKNOWN_SOURCE										0
ZL3b:f2v:POMEGRANATE	POMEGRANATE	ZL3b	f2v	f2	UNKNOWN_SOURCE										0
ZL3b:f2v:QUINCE	QUINCE	ZL3b	f2v	f2	UNKNOWN_SOURCE										0
ZL3b:f30r:PEACH	PEACH	ZL3b	f30r	f30	UNKNOWN_SOURCE										0
ZL3b:f30r:POMEGRANATE	POMEGRANATE	ZL3b	f30r	f30	UNKNOWN_SOURCE										0
ZL3b:f30r:QUINCE	QUINCE	ZL3b	f30r	f30	UNKNOWN_SOURCE										0
ZL3b:f30v:PEACH	PEACH	ZL3b	f30v	f30	UNKNOWN_SOURCE										0
ZL3b:f30v:POMEGRANATE	POMEGRANATE	ZL3b	f30v	f30	UNKNOWN_SOURCE										0
ZL3b:f30v:QUINCE	QUINCE	ZL3b	f30v	f30	UNKNOWN_SOURCE										0
ZL3b:f31r:PEACH	PEACH	ZL3b	f31r	f31	UNKNOWN_SOURCE										0
ZL3b:f31r:POMEGRANATE	POMEGRANATE	ZL3b	f31r	f31	UNKNOWN_SOURCE										0
ZL3b:f31r:QUINCE	QUINCE	ZL3b	f31r	f31	UNKNOWN_SOURCE										0
ZL3b:f32r:PEACH	PEACH	ZL3b	f32r	f32	UNKNOWN_SOURCE										0
ZL3b:f32r:POMEGRANATE	POMEGRANATE	ZL3b	f32r	f32	UNKNOWN_SOURCE										0
ZL3b:f32r:QUINCE	QUINCE	ZL3b	f32r	f32	UNKNOWN_SOURCE										0
ZL3b:f32v:PEACH	PEACH	ZL3b	f32v	f32	UNKNOWN_SOURCE										0
ZL3b:f32v:POMEGRANATE	POMEGRANATE	ZL3b	f32v	f32	UNKNOWN_SOURCE										0
ZL3b:f32v:QUINCE	QUINCE	ZL3b	f32v	f32	UNKNOWN_SOURCE										0
ZL3b:f33r:PEACH	PEACH	ZL3b	f33r	f33	UNKNOWN_SOURCE										0
ZL3b:f33r:POMEGRANATE	POMEGRANATE	ZL3b	f33r	f33	UNKNOWN_SOURCE										0
ZL3b:f33r:QUINCE	QUINCE	ZL3b	f33r	f33	UNKNOWN_SOURCE										0
ZL3b:f33v:PEACH	PEACH	ZL3b	f33v	f33	UNKNOWN_SOURCE										0
ZL3b:f33v:POMEGRANATE	POMEGRANATE	ZL3b	f33v	f33	UNKNOWN_SOURCE										0
ZL3b:f33v:QUINCE	QUINCE	ZL3b	f33v	f33	UNKNOWN_SOURCE										0
ZL3b:f34r:PEACH	PEACH	ZL3b	f34r	f34	UNKNOWN_SOURCE										0
ZL3b:f34r:POMEGRANATE	POMEGRANATE	ZL3b	f34r	f34	UNKNOWN_SOURCE										0
ZL3b:f34r:QUINCE	QUINCE	ZL3b	f34r	f34	UNKNOWN_SOURCE										0
ZL3b:f34v:PEACH	PEACH	ZL3b	f34v	f34	UNKNOWN_SOURCE										0
ZL3b:f34v:POMEGRANATE	POMEGRANATE	ZL3b	f34v	f34	UNKNOWN_SOURCE										0
ZL3b:f34v:QUINCE	QUINCE	ZL3b	f34v	f34	UNKNOWN_SOURCE										0
ZL3b:f35r:PEACH	PEACH	ZL3b	f35r	f35	UNKNOWN_SOURCE										0
ZL3b:f35r:POMEGRANATE	POMEGRANATE	ZL3b	f35r	f35	UNKNOWN_SOURCE										0
ZL3b:f35r:QUINCE	QUINCE	ZL3b	f35r	f35	UNKNOWN_SOURCE										0
ZL3b:f35v:PEACH	PEACH	ZL3b	f35v	f35	UNKNOWN_SOURCE										0
ZL3b:f35v:POMEGRANATE	POMEGRANATE	ZL3b	f35v	f35	UNKNOWN_SOURCE										0
ZL3b:f35v:QUINCE	QUINCE	ZL3b	f35v	f35	UNKNOWN_SOURCE										0
ZL3b:f36r:PEACH	PEACH	ZL3b	f36r	f36	UNKNOWN_SOURCE										0
ZL3b:f36r:POMEGRANATE	POMEGRANATE	ZL3b	f36r	f36	UNKNOWN_SOURCE										0
ZL3b:f36r:QUINCE	QUINCE	ZL3b	f36r	f36	UNKNOWN_SOURCE										0
ZL3b:f36v:PEACH	PEACH	ZL3b	f36v	f36	UNKNOWN_SOURCE										0
ZL3b:f36v:POMEGRANATE	POMEGRANATE	ZL3b	f36v	f36	UNKNOWN_SOURCE										0
ZL3b:f36v:QUINCE	QUINCE	ZL3b	f36v	f36	UNKNOWN_SOURCE										0
ZL3b:f37r:PEACH	PEACH	ZL3b	f37r	f37	UNKNOWN_SOURCE										0
ZL3b:f37r:POMEGRANATE	POMEGRANATE	ZL3b	f37r	f37	UNKNOWN_SOURCE										0
ZL3b:f37r:QUINCE	QUINCE	ZL3b	f37r	f37	UNKNOWN_SOURCE										0
ZL3b:f37v:PEACH	PEACH	ZL3b	f37v	f37	UNKNOWN_SOURCE										0
ZL3b:f37v:POMEGRANATE	POMEGRANATE	ZL3b	f37v	f37	UNKNOWN_SOURCE										0
ZL3b:f37v:QUINCE	QUINCE	ZL3b	f37v	f37	UNKNOWN_SOURCE										0
ZL3b:f38r:PEACH	PEACH	ZL3b	f38r	f38	UNKNOWN_SOURCE										0
ZL3b:f38r:POMEGRANATE	POMEGRANATE	ZL3b	f38r	f38	UNKNOWN_SOURCE										0
ZL3b:f38r:QUINCE	QUINCE	ZL3b	f38r	f38	UNKNOWN_SOURCE										0
ZL3b:f38v:PEACH	PEACH	ZL3b	f38v	f38	UNKNOWN_SOURCE										0
ZL3b:f38v:POMEGRANATE	POMEGRANATE	ZL3b	f38v	f38	UNKNOWN_SOURCE										0
ZL3b:f38v:QUINCE	QUINCE	ZL3b	f38v	f38	UNKNOWN_SOURCE										0
ZL3b:f39r:PEACH	PEACH	ZL3b	f39r	f39	UNKNOWN_SOURCE										0
ZL3b:f39r:POMEGRANATE	POMEGRANATE	ZL3b	f39r	f39	UNKNOWN_SOURCE										0
ZL3b:f39r:QUINCE	QUINCE	ZL3b	f39r	f39	UNKNOWN_SOURCE										0
ZL3b:f39v:PEACH	PEACH	ZL3b	f39v	f39	UNKNOWN_SOURCE										0
ZL3b:f39v:POMEGRANATE	POMEGRANATE	ZL3b	f39v	f39	UNKNOWN_SOURCE										0
ZL3b:f39v:QUINCE	QUINCE	ZL3b	f39v	f39	UNKNOWN_SOURCE										0
ZL3b:f3r:PEACH	PEACH	ZL3b	f3r	f3	UNKNOWN_SOURCE										0
ZL3b:f3r:POMEGRANATE	POMEGRANATE	ZL3b	f3r	f3	UNKNOWN_SOURCE										0
ZL3b:f3r:QUINCE	QUINCE	ZL3b	f3r	f3	UNKNOWN_SOURCE										0
ZL3b:f3v:PEACH	PEACH	ZL3b	f3v	f3	UNKNOWN_SOURCE										0
ZL3b:f3v:POMEGRANATE	POMEGRANATE	ZL3b	f3v	f3	UNKNOWN_SOURCE										0
ZL3b:f3v:QUINCE	QUINCE	ZL3b	f3v	f3	UNKNOWN_SOURCE										0
ZL3b:f40r:PEACH	PEACH	ZL3b	f40r	f40	UNKNOWN_SOURCE										0
ZL3b:f40r:POMEGRANATE	POMEGRANATE	ZL3b	f40r	f40	UNKNOWN_SOURCE										0
ZL3b:f40r:QUINCE	QUINCE	ZL3b	f40r	f40	UNKNOWN_SOURCE										0
ZL3b:f40v:PEACH	PEACH	ZL3b	f40v	f40	UNKNOWN_SOURCE										0
ZL3b:f40v:POMEGRANATE	POMEGRANATE	ZL3b	f40v	f40	UNKNOWN_SOURCE										0
ZL3b:f40v:QUINCE	QUINCE	ZL3b	f40v	f40	UNKNOWN_SOURCE										0
ZL3b:f41r:PEACH	PEACH	ZL3b	f41r	f41	UNKNOWN_SOURCE										0
ZL3b:f41r:POMEGRANATE	POMEGRANATE	ZL3b	f41r	f41	UNKNOWN_SOURCE										0
ZL3b:f41r:QUINCE	QUINCE	ZL3b	f41r	f41	UNKNOWN_SOURCE										0
ZL3b:f41v:PEACH	PEACH	ZL3b	f41v	f41	UNKNOWN_SOURCE										0
ZL3b:f41v:POMEGRANATE	POMEGRANATE	ZL3b	f41v	f41	UNKNOWN_SOURCE										0
ZL3b:f41v:QUINCE	QUINCE	ZL3b	f41v	f41	UNKNOWN_SOURCE										0
ZL3b:f42r:PEACH	PEACH	ZL3b	f42r	f42	UNKNOWN_SOURCE										0
ZL3b:f42r:POMEGRANATE	POMEGRANATE	ZL3b	f42r	f42	UNKNOWN_SOURCE										0
ZL3b:f42r:QUINCE	QUINCE	ZL3b	f42r	f42	UNKNOWN_SOURCE										0
ZL3b:f42v:PEACH	PEACH	ZL3b	f42v	f42	UNKNOWN_SOURCE										0
ZL3b:f42v:POMEGRANATE	POMEGRANATE	ZL3b	f42v	f42	UNKNOWN_SOURCE										0
ZL3b:f42v:QUINCE	QUINCE	ZL3b	f42v	f42	UNKNOWN_SOURCE										0
ZL3b:f43r:PEACH	PEACH	ZL3b	f43r	f43	UNKNOWN_SOURCE										0
ZL3b:f43r:POMEGRANATE	POMEGRANATE	ZL3b	f43r	f43	UNKNOWN_SOURCE										0
ZL3b:f43r:QUINCE	QUINCE	ZL3b	f43r	f43	UNKNOWN_SOURCE										0
ZL3b:f43v:PEACH	PEACH	ZL3b	f43v	f43	UNKNOWN_SOURCE										0
ZL3b:f43v:POMEGRANATE	POMEGRANATE	ZL3b	f43v	f43	UNKNOWN_SOURCE										0
ZL3b:f43v:QUINCE	QUINCE	ZL3b	f43v	f43	UNKNOWN_SOURCE										0
ZL3b:f44r:PEACH	PEACH	ZL3b	f44r	f44	UNKNOWN_SOURCE										0
ZL3b:f44r:POMEGRANATE	POMEGRANATE	ZL3b	f44r	f44	UNKNOWN_SOURCE										0
ZL3b:f44r:QUINCE	QUINCE	ZL3b	f44r	f44	UNKNOWN_SOURCE										0
ZL3b:f44v:PEACH	PEACH	ZL3b	f44v	f44	UNKNOWN_SOURCE										0
ZL3b:f44v:POMEGRANATE	POMEGRANATE	ZL3b	f44v	f44	UNKNOWN_SOURCE										0
ZL3b:f44v:QUINCE	QUINCE	ZL3b	f44v	f44	UNKNOWN_SOURCE										0
ZL3b:f45r:PEACH	PEACH	ZL3b	f45r	f45	UNKNOWN_SOURCE										0
ZL3b:f45r:POMEGRANATE	POMEGRANATE	ZL3b	f45r	f45	UNKNOWN_SOURCE										0
ZL3b:f45r:QUINCE	QUINCE	ZL3b	f45r	f45	UNKNOWN_SOURCE										0
ZL3b:f45v:PEACH	PEACH	ZL3b	f45v	f45	UNKNOWN_SOURCE										0
ZL3b:f45v:POMEGRANATE	POMEGRANATE	ZL3b	f45v	f45	UNKNOWN_SOURCE										0
ZL3b:f45v:QUINCE	QUINCE	ZL3b	f45v	f45	UNKNOWN_SOURCE										0
ZL3b:f46r:PEACH	PEACH	ZL3b	f46r	f46	UNKNOWN_SOURCE										0
ZL3b:f46r:POMEGRANATE	POMEGRANATE	ZL3b	f46r	f46	UNKNOWN_SOURCE										0
ZL3b:f46r:QUINCE	QUINCE	ZL3b	f46r	f46	UNKNOWN_SOURCE										0
ZL3b:f46v:PEACH	PEACH	ZL3b	f46v	f46	UNKNOWN_SOURCE										0
ZL3b:f46v:POMEGRANATE	POMEGRANATE	ZL3b	f46v	f46	UNKNOWN_SOURCE										0
ZL3b:f46v:QUINCE	QUINCE	ZL3b	f46v	f46	UNKNOWN_SOURCE										0
ZL3b:f47r:PEACH	PEACH	ZL3b	f47r	f47	UNKNOWN_SOURCE										0
ZL3b:f47r:POMEGRANATE	POMEGRANATE	ZL3b	f47r	f47	UNKNOWN_SOURCE										0
ZL3b:f47r:QUINCE	QUINCE	ZL3b	f47r	f47	UNKNOWN_SOURCE										0
ZL3b:f47v:PEACH	PEACH	ZL3b	f47v	f47	UNKNOWN_SOURCE										0
ZL3b:f47v:POMEGRANATE	POMEGRANATE	ZL3b	f47v	f47	UNKNOWN_SOURCE										0
ZL3b:f47v:QUINCE	QUINCE	ZL3b	f47v	f47	UNKNOWN_SOURCE										0
ZL3b:f48r:PEACH	PEACH	ZL3b	f48r	f48	UNKNOWN_SOURCE										0
ZL3b:f48r:POMEGRANATE	POMEGRANATE	ZL3b	f48r	f48	UNKNOWN_SOURCE										0
ZL3b:f48r:QUINCE	QUINCE	ZL3b	f48r	f48	UNKNOWN_SOURCE										0
ZL3b:f48v:PEACH	PEACH	ZL3b	f48v	f48	UNKNOWN_SOURCE										0
ZL3b:f48v:POMEGRANATE	POMEGRANATE	ZL3b	f48v	f48	UNKNOWN_SOURCE										0
ZL3b:f48v:QUINCE	QUINCE	ZL3b	f48v	f48	UNKNOWN_SOURCE										0
ZL3b:f49r:PEACH	PEACH	ZL3b	f49r	f49	UNKNOWN_SOURCE										0
ZL3b:f49r:POMEGRANATE	POMEGRANATE	ZL3b	f49r	f49	UNKNOWN_SOURCE										0
ZL3b:f49r:QUINCE	QUINCE	ZL3b	f49r	f49	UNKNOWN_SOURCE										0
ZL3b:f49v:PEACH	PEACH	ZL3b	f49v	f49	UNKNOWN_SOURCE										0
ZL3b:f49v:POMEGRANATE	POMEGRANATE	ZL3b	f49v	f49	UNKNOWN_SOURCE										0
ZL3b:f49v:QUINCE	QUINCE	ZL3b	f49v	f49	UNKNOWN_SOURCE										0
ZL3b:f4r:PEACH	PEACH	ZL3b	f4r	f4	UNKNOWN_SOURCE										0
ZL3b:f4r:POMEGRANATE	POMEGRANATE	ZL3b	f4r	f4	UNKNOWN_SOURCE										0
ZL3b:f4r:QUINCE	QUINCE	ZL3b	f4r	f4	UNKNOWN_SOURCE										0
ZL3b:f4v:PEACH	PEACH	ZL3b	f4v	f4	UNKNOWN_SOURCE										0
ZL3b:f4v:POMEGRANATE	POMEGRANATE	ZL3b	f4v	f4	UNKNOWN_SOURCE										0
ZL3b:f4v:QUINCE	QUINCE	ZL3b	f4v	f4	UNKNOWN_SOURCE										0
ZL3b:f50r:PEACH	PEACH	ZL3b	f50r	f50	UNKNOWN_SOURCE										0
ZL3b:f50r:POMEGRANATE	POMEGRANATE	ZL3b	f50r	f50	UNKNOWN_SOURCE										0
ZL3b:f50r:QUINCE	QUINCE	ZL3b	f50r	f50	UNKNOWN_SOURCE										0
ZL3b:f50v:PEACH	PEACH	ZL3b	f50v	f50	UNKNOWN_SOURCE										0
ZL3b:f50v:POMEGRANATE	POMEGRANATE	ZL3b	f50v	f50	UNKNOWN_SOURCE										0
ZL3b:f50v:QUINCE	QUINCE	ZL3b	f50v	f50	UNKNOWN_SOURCE										0
ZL3b:f51r:PEACH	PEACH	ZL3b	f51r	f51	UNKNOWN_SOURCE										0
ZL3b:f51r:POMEGRANATE	POMEGRANATE	ZL3b	f51r	f51	UNKNOWN_SOURCE										0
ZL3b:f51r:QUINCE	QUINCE	ZL3b	f51r	f51	UNKNOWN_SOURCE										0
ZL3b:f51v:PEACH	PEACH	ZL3b	f51v	f51	UNKNOWN_SOURCE										0
ZL3b:f51v:POMEGRANATE	POMEGRANATE	ZL3b	f51v	f51	UNKNOWN_SOURCE										0
ZL3b:f51v:QUINCE	QUINCE	ZL3b	f51v	f51	UNKNOWN_SOURCE										0
ZL3b:f52r:PEACH	PEACH	ZL3b	f52r	f52	UNKNOWN_SOURCE										0
ZL3b:f52r:POMEGRANATE	POMEGRANATE	ZL3b	f52r	f52	UNKNOWN_SOURCE										0
ZL3b:f52r:QUINCE	QUINCE	ZL3b	f52r	f52	UNKNOWN_SOURCE										0
ZL3b:f52v:PEACH	PEACH	ZL3b	f52v	f52	UNKNOWN_SOURCE										0
ZL3b:f52v:POMEGRANATE	POMEGRANATE	ZL3b	f52v	f52	UNKNOWN_SOURCE										0
