system	family	complete_paragraphs	shared_words	status	sampled_maps	common_coherent_variants	remaining_semantic_alternatives	independent_meaning_capacity
FUNCTIONAL_047	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f116r|f116r.4-f116r.6	chedy,lchedy,otedy,otor,sain,shey	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_048	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f116r|f116r.15-f116r.17	chedy,lchedy,qokeey,qoky,shdy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_049	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f31r|f31r.1-f31r.5	chedy,qokeey	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_050	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f31r|f31r.6-f31r.9	checthy,chedy,dal,ldy,qokedy,qotedy,saiin,shedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_051	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f43r|f43r.7-f43r.9	chedy,qotedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_052	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f43v|f43v.6-f43v.9	chedy,shedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_053	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f46r|f46r.6-f46r.8	chedy,otedy,shdy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_054	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f66r|f66r.63-f66r.66	chedy,dal,shedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_055	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f80v|f80v.23-f80v.26	checthy,chedy,lchedy,otaiin,qokeey,qoky,qoteedy,sar,shedy,shey	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_056	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f85r1|f85r1.20-f85r1.22	chedy,otchedy,otedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_057	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f85r1|f85r1.23-f85r1.25	chedy,qokedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_058	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f85r1|f85r1.28-f85r1.30	chedy,dal,otor	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_059	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f85r2|f85r2.12-f85r2.17	chedy,shedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_060	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f85r2|f85r2.18-f85r2.23	chedy,qokal,shedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_061	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f103r|f103r.13-f103r.15	chedy,dal,qokeey,qoky,qotedy,shey	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_062	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f103r|f103r.18-f103r.20	checthy,chedy,shedy,shey	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_063	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f103r|f103r.27-f103r.29	chedy,qokeey	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_064	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f103r|f103r.45-f103r.47	chedy,qokeedy,qokeey,qoteedy,shedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_065	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f103v|f103v.17-f103v.19	chedy,lchedy,lkedy,qokal,qokeedy,shedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_066	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f103v|f103v.30-f103v.32	chedy,lchedy,otedy,qokeey,sar	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_067	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f104r|f104r.43-f104r.45	chedy,dal,otaiin,qokchedy,qokeedy,qokeey	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_068	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f105r|f105r.11-f105r.13	chedy,shedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_069	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f105v|f105v.5-f105v.7	chedy,otedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_070	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f106r|f106r.1-f106r.3	ched,chedy,lchedy,otchedy,qotedy,qoteedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_071	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f106r|f106r.18-f106r.21	chedy,otchedy,qokchedy,qokeedy,qokeey	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_072	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f106v|f106v.15-f106v.17	chedy,shedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_073	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f106v|f106v.22-f106v.25	chedy,sar,shedy,shey	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_074	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f106v|f106v.28-f106v.31	chedy,otaiin,qokeedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_075	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f106v|f106v.34-f106v.36	chedy,otor,qokeey,shdy,sol	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_076	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f107r|f107r.24-f107r.26	chedy,qokal,shey	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_077	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f107r|f107r.45-f107r.47	chedy,otaiin,qokeedy,sar	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_078	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f107v|f107v.29-f107v.31	chedy,otaiin,qokchedy,qokeedy,qokeey,qoky	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_079	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f107v|f107v.37-f107v.40	chedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_080	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f108r|f108r.5-f108r.7	chedy,otedy,qokchedy,qokedy,qokeedy,qokeey,qotedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_082	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f108r|f108r.14-f108r.16	chedy,dal,qokal,qokeey,shedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_083	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f108r|f108r.31-f108r.34	chedy,otedy,qokal,qokedy,qokeedy,qotedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_084	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f108r|f108r.41-f108r.44	ched,chedy,qokedy,qokeedy,qokeey	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_085	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f108r|f108r.45-f108r.47	ched,chedy,dal,lchedy,otedy,qokedy,qokeedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_086	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f108v|f108v.12-f108v.14	chedy,qokedy,qokeedy,qokeey	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_087	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f112r|f112r.16-f112r.18	chedy,qokeey,saiin	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_088	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f112r|f112r.23-f112r.26	chedy,lkedy,otedy,qokedy,shedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_089	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f112r|f112r.27-f112r.30	chedy,qokedy,qokeedy,qokeey,sar	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_090	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f112r|f112r.31-f112r.33	ched,chedy,lchedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_091	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f112r|f112r.34-f112r.36	chedy,otedy,qoky,qotedy,sain	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_092	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f112v|f112v.11-f112v.14	chedy,otchedy,qokeedy,sain	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_093	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f112v|f112v.32-f112v.35	chedy,otaiin,qokedy,qokeedy,saiin	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_094	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f112v|f112v.36-f112v.38	chedy,lkedy,otaiin,qokeedy,qotedy,sain,shedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_095	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f113r|f113r.1-f113r.3	ched,chedy,qokedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_096	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f113r|f113r.42-f113r.44	chedy,lkedy,otchedy,qokchedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_097	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f113v|f113v.47-f113v.49	chedy,ldy,otaiin,qokeey,shey	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_098	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f114v|f114v.29-f114v.32	chedy,otaiin	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_099	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f115r|f115r.1-f115r.3	chedy,otedy,qoky,shedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_100	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f115r|f115r.10-f115r.12	chedy,tchedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_101	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f115r|f115r.19-f115r.21	chedy,qokchedy,qoky,shey	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_102	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f115v|f115v.8-f115v.10	chedy,saiin	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_103	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f116r|f116r.4-f116r.6	chedy,lchedy,otedy,otor,sain,shey	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_104	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f116r|f116r.7-f116r.9	chedy,lchedy,ldy,otedy,qokeedy,qokeey	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_105	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f116r|f116r.15-f116r.17	chedy,lchedy,qokeey,qoky,shdy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_106	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f31r|f31r.6-f31r.9	checthy,chedy,dal,ldy,qokedy,qotedy,saiin,shedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_107	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f31r|f31r.10-f31r.15	chedy,dal,qokedy,qokeedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_108	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f39r|f39r.6-f39r.9	chckhdy,chedy,lchedy,saiin,shedy,tchedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_109	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f43r|f43r.7-f43r.9	chedy,otaiin,qotedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_110	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f43v|f43v.6-f43v.9	chedy,qokedol,shedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_111	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f46r|f46r.6-f46r.8	chedy,otedy,shdy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_112	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f66r|f66r.63-f66r.66	chedy,dal,shedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_113	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f79r|f79r.35-f79r.38	chedy,qokeey,qoteedy,shedy,sol	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_114	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f80v|f80v.23-f80v.26	checthy,chedy,lchedy,otaiin,qokeey,qoky,qoteedy,sar,shedy,shey	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_115	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f82v|f82v.11-f82v.14	chckhdy,chedy,dal,qokeey,qoky,qotedy,sain,shedy,shey,tchedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_116	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f85r1|f85r1.20-f85r1.22	chedy,otchedy,otedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_117	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f85r1|f85r1.23-f85r1.25	chedy,qokedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_118	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f85r1|f85r1.28-f85r1.30	chedy,dal,otor	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_119	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f85r2|f85r2.12-f85r2.17	chedy,shedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
FUNCTIONAL_120	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f85r2|f85r2.18-f85r2.23	chedy,qokal,shedy	UNSAT	0	0	NONE_BY_GRAMMAR	0
