edition	block	locus	source_group_id	source_group_index	source_group_count	within_line_position	paragraph_start	paragraph_end	left_separator	right_separator	ivtff_group_raw
ZL3b	OUTSIDE	f85r2.24	ZL3b|f85r2.24|G008	8	13	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar
ZL3b	OUTSIDE	f85r2.24	ZL3b|f85r2.24|G012	12	13	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar
IT2a	OUTSIDE	f85r2.1	IT2a|f85r2.1|G004	4	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar
IT2a	OUTSIDE	f85r2.1	IT2a|f85r2.1|G008	8	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otar
IT2a	OUTSIDE	f85r2.1	IT2a|f85r2.1|G009	9	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chepaiin
IT2a	OUTSIDE	f85r2.1	IT2a|f85r2.1|G011	11	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otodaiin
IT2a	OUTSIDE	f85r2.1	IT2a|f85r2.1|G013	13	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otaiin
IT2a	OUTSIDE	f85r2.1	IT2a|f85r2.1|G015	15	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otchedy
IT2a	OUTSIDE	f85r2.1	IT2a|f85r2.1|G016	16	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	olkaiin
IT2a	OUTSIDE	f85r2.1	IT2a|f85r2.1|G017	17	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	odar
IT2a	OUTSIDE	f85r2.1	IT2a|f85r2.1|G018	18	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	aloees
IT2a	OUTSIDE	f85r2.1	IT2a|f85r2.1|G019	19	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otchedy
IT2a	OUTSIDE	f85r2.1	IT2a|f85r2.1|G020	20	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotedaiin
IT2a	OUTSIDE	f85r2.1	IT2a|f85r2.1|G021	21	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	odar
IT2a	OUTSIDE	f85r2.1	IT2a|f85r2.1|G030	30	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	aiin
IT2a	N	f85r2.2	IT2a|f85r2.2|G004	4	5	interior	1	0	DEFINITE_SPACE	DEFINITE_SPACE	aiin
IT2a	E	f85r2.8	IT2a|f85r2.8|G001	1	6	first	0	0	LINE_START	DEFINITE_SPACE	otchedy
IT2a	E	f85r2.11	IT2a|f85r2.11|G002	2	4	interior	0	1	DEFINITE_SPACE	DEFINITE_SPACE	aiin
IT2a	S	f85r2.14	IT2a|f85r2.14|G003	3	4	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	aiin
IT2a	S	f85r2.15	IT2a|f85r2.15|G003	3	5	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy
IT2a	W	f85r2.19	IT2a|f85r2.19|G005	5	5	last	0	0	DEFINITE_SPACE	LINE_END	chedy
IT2a	W	f85r2.20	IT2a|f85r2.20|G001	1	8	first	0	0	LINE_START	DEFINITE_SPACE	ar
IT2a	W	f85r2.20	IT2a|f85r2.20|G002	2	8	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	aiin
IT2a	W	f85r2.22	IT2a|f85r2.22|G002	2	7	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar
IT2a	OUTSIDE	f85r2.24	IT2a|f85r2.24|G008	8	15	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar
IT2a	OUTSIDE	f85r2.24	IT2a|f85r2.24|G013	13	15	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar
IT2a	OUTSIDE	f85r2.24	IT2a|f85r2.24|G014	14	15	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar
RF1b	OUTSIDE	f85r2.1	RF1b|f85r2.1|G004	4	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar
RF1b	OUTSIDE	f85r2.1	RF1b|f85r2.1|G008	8	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otar
RF1b	OUTSIDE	f85r2.1	RF1b|f85r2.1|G009	9	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chepaiin
RF1b	OUTSIDE	f85r2.1	RF1b|f85r2.1|G011	11	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otodaiin
RF1b	OUTSIDE	f85r2.1	RF1b|f85r2.1|G012	12	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	opaiin
RF1b	OUTSIDE	f85r2.1	RF1b|f85r2.1|G013	13	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otaiin
RF1b	OUTSIDE	f85r2.1	RF1b|f85r2.1|G014	14	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qopchas
RF1b	OUTSIDE	f85r2.1	RF1b|f85r2.1|G016	16	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	olkaiin
RF1b	OUTSIDE	f85r2.1	RF1b|f85r2.1|G017	17	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	odar
RF1b	OUTSIDE	f85r2.1	RF1b|f85r2.1|G018	18	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	aloees
RF1b	OUTSIDE	f85r2.1	RF1b|f85r2.1|G019	19	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otchedy
RF1b	OUTSIDE	f85r2.1	RF1b|f85r2.1|G020	20	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotedaiin
RF1b	OUTSIDE	f85r2.1	RF1b|f85r2.1|G021	21	35	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	odar
RF1b	N	f85r2.2	RF1b|f85r2.2|G004	4	5	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	aiin
RF1b	E	f85r2.11	RF1b|f85r2.11|G002	2	4	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	aiin
RF1b	S	f85r2.14	RF1b|f85r2.14|G003	3	4	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	aiin
RF1b	S	f85r2.15	RF1b|f85r2.15|G003	3	5	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy
RF1b	W	f85r2.19	RF1b|f85r2.19|G005	5	5	last	0	0	DEFINITE_SPACE	LINE_END	chedy
RF1b	W	f85r2.20	RF1b|f85r2.20|G001	1	8	first	0	0	LINE_START	DEFINITE_SPACE	ar
RF1b	W	f85r2.20	RF1b|f85r2.20|G002	2	8	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	aiin
RF1b	W	f85r2.22	RF1b|f85r2.22|G002	2	9	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar
RF1b	W	f85r2.22	RF1b|f85r2.22|G008	8	9	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	aiin
RF1b	OUTSIDE	f85r2.24	RF1b|f85r2.24|G009	9	16	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar
RF1b	OUTSIDE	f85r2.24	RF1b|f85r2.24|G014	14	16	interior	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar
RF1b	OUTSIDE	f85r2.24	RF1b|f85r2.24|G015	15	16	interior	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	ar
