edition	candidate	source_row_a	source_row_b	locus_a	locus_b	expected_equal	observed_equal	status
ZL3b	F00	2	5	f69v.5	f69v.8	0	?	UNKNOWN
ZL3b	F00	2	6	f69v.5	f69v.9	0	?	UNKNOWN
ZL3b	F00	2	7	f69v.5	f69v.10	0	?	UNKNOWN
ZL3b	F00	2	8	f69v.5	f69v.11	0	?	UNKNOWN
ZL3b	F00	2	9	f69v.5	f69v.12	0	?	UNKNOWN
ZL3b	F00	2	10	f69v.5	f69v.13	0	?	UNKNOWN
ZL3b	F00	2	11	f69v.5	f69v.14	0	?	UNKNOWN
ZL3b	F00	2	12	f69v.5	f69v.15	0	?	UNKNOWN
ZL3b	F00	2	13	f69v.5	f69v.16	0	?	UNKNOWN
ZL3b	F00	2	14	f69v.5	f69v.17	0	?	UNKNOWN
ZL3b	F00	2	15	f69v.5	f69v.18	0	?	UNKNOWN
ZL3b	F00	2	16	f69v.5	f69v.19	0	?	UNKNOWN
ZL3b	F00	2	17	f69v.5	f69v.20	0	?	UNKNOWN
ZL3b	F00	2	18	f69v.5	f69v.21	0	?	UNKNOWN
ZL3b	F00	2	19	f69v.5	f69v.22	0	?	UNKNOWN
ZL3b	F00	2	20	f69v.5	f69v.23	0	?	UNKNOWN
ZL3b	F00	2	21	f69v.5	f69v.24	0	?	UNKNOWN
ZL3b	F00	2	23	f69v.5	f69v.26	0	?	UNKNOWN
ZL3b	F00	2	24	f69v.5	f69v.27	0	?	UNKNOWN
ZL3b	F00	2	25	f69v.5	f69v.28	0	?	UNKNOWN
ZL3b	F00	2	26	f69v.5	f69v.29	0	?	UNKNOWN
ZL3b	F00	2	27	f69v.5	f69v.30	0	?	UNKNOWN
ZL3b	F00	2	28	f69v.5	f69v.31	0	?	UNKNOWN
ZL3b	F00	3	4	f69v.6	f69v.7	0	0	AGREE
ZL3b	F00	3	5	f69v.6	f69v.8	0	0	AGREE
ZL3b	F00	3	6	f69v.6	f69v.9	0	0	AGREE
ZL3b	F00	3	7	f69v.6	f69v.10	1	0	CONTRADICTION
ZL3b	F00	3	8	f69v.6	f69v.11	0	0	AGREE
ZL3b	F00	3	9	f69v.6	f69v.12	0	0	AGREE
ZL3b	F00	3	10	f69v.6	f69v.13	0	?	UNKNOWN
ZL3b	F00	3	11	f69v.6	f69v.14	0	0	AGREE
ZL3b	F00	3	12	f69v.6	f69v.15	0	0	AGREE
ZL3b	F00	3	13	f69v.6	f69v.16	0	0	AGREE
ZL3b	F00	3	14	f69v.6	f69v.17	0	0	AGREE
ZL3b	F00	3	15	f69v.6	f69v.18	0	0	AGREE
ZL3b	F00	3	16	f69v.6	f69v.19	0	0	AGREE
ZL3b	F00	3	17	f69v.6	f69v.20	0	0	AGREE
ZL3b	F00	3	18	f69v.6	f69v.21	0	0	AGREE
ZL3b	F00	3	19	f69v.6	f69v.22	0	0	AGREE
ZL3b	F00	3	20	f69v.6	f69v.23	0	0	AGREE
ZL3b	F00	3	21	f69v.6	f69v.24	0	0	AGREE
ZL3b	F00	3	23	f69v.6	f69v.26	0	?	UNKNOWN
ZL3b	F00	3	24	f69v.6	f69v.27	0	0	AGREE
ZL3b	F00	3	25	f69v.6	f69v.28	0	0	AGREE
ZL3b	F00	3	26	f69v.6	f69v.29	0	0	AGREE
ZL3b	F00	3	27	f69v.6	f69v.30	0	?	UNKNOWN
ZL3b	F00	3	28	f69v.6	f69v.31	0	0	AGREE
ZL3b	F00	4	5	f69v.7	f69v.8	0	0	AGREE
ZL3b	F00	4	6	f69v.7	f69v.9	0	0	AGREE
ZL3b	F00	4	7	f69v.7	f69v.10	0	0	AGREE
ZL3b	F00	4	8	f69v.7	f69v.11	0	0	AGREE
ZL3b	F00	4	9	f69v.7	f69v.12	0	0	AGREE
ZL3b	F00	4	10	f69v.7	f69v.13	0	?	UNKNOWN
ZL3b	F00	4	11	f69v.7	f69v.14	0	0	AGREE
ZL3b	F00	4	12	f69v.7	f69v.15	0	0	AGREE
ZL3b	F00	4	13	f69v.7	f69v.16	0	0	AGREE
ZL3b	F00	4	14	f69v.7	f69v.17	0	0	AGREE
ZL3b	F00	4	15	f69v.7	f69v.18	0	0	AGREE
ZL3b	F00	4	16	f69v.7	f69v.19	0	0	AGREE
ZL3b	F00	4	17	f69v.7	f69v.20	0	0	AGREE
ZL3b	F00	4	18	f69v.7	f69v.21	0	0	AGREE
ZL3b	F00	4	19	f69v.7	f69v.22	0	0	AGREE
ZL3b	F00	4	20	f69v.7	f69v.23	0	0	AGREE
ZL3b	F00	4	21	f69v.7	f69v.24	0	0	AGREE
ZL3b	F00	4	23	f69v.7	f69v.26	0	?	UNKNOWN
ZL3b	F00	4	24	f69v.7	f69v.27	0	0	AGREE
ZL3b	F00	4	25	f69v.7	f69v.28	0	0	AGREE
ZL3b	F00	4	26	f69v.7	f69v.29	0	0	AGREE
ZL3b	F00	4	27	f69v.7	f69v.30	0	?	UNKNOWN
ZL3b	F00	4	28	f69v.7	f69v.31	0	0	AGREE
ZL3b	F00	5	6	f69v.8	f69v.9	0	0	AGREE
ZL3b	F00	5	7	f69v.8	f69v.10	0	0	AGREE
ZL3b	F00	5	8	f69v.8	f69v.11	0	0	AGREE
ZL3b	F00	5	9	f69v.8	f69v.12	0	0	AGREE
ZL3b	F00	5	10	f69v.8	f69v.13	0	?	UNKNOWN
ZL3b	F00	5	11	f69v.8	f69v.14	0	0	AGREE
ZL3b	F00	5	12	f69v.8	f69v.15	0	0	AGREE
ZL3b	F00	5	13	f69v.8	f69v.16	0	0	AGREE
ZL3b	F00	5	14	f69v.8	f69v.17	0	0	AGREE
ZL3b	F00	5	15	f69v.8	f69v.18	0	0	AGREE
ZL3b	F00	5	16	f69v.8	f69v.19	0	0	AGREE
ZL3b	F00	5	17	f69v.8	f69v.20	0	0	AGREE
ZL3b	F00	5	18	f69v.8	f69v.21	0	0	AGREE
ZL3b	F00	5	19	f69v.8	f69v.22	0	0	AGREE
ZL3b	F00	5	20	f69v.8	f69v.23	0	0	AGREE
ZL3b	F00	5	21	f69v.8	f69v.24	0	0	AGREE
ZL3b	F00	5	23	f69v.8	f69v.26	0	?	UNKNOWN
ZL3b	F00	5	24	f69v.8	f69v.27	0	0	AGREE
ZL3b	F00	5	25	f69v.8	f69v.28	0	0	AGREE
ZL3b	F00	5	26	f69v.8	f69v.29	0	0	AGREE
ZL3b	F00	5	27	f69v.8	f69v.30	0	?	UNKNOWN
ZL3b	F00	5	28	f69v.8	f69v.31	0	0	AGREE
ZL3b	F00	6	7	f69v.9	f69v.10	0	0	AGREE
ZL3b	F00	6	8	f69v.9	f69v.11	0	0	AGREE
ZL3b	F00	6	9	f69v.9	f69v.12	0	0	AGREE
ZL3b	F00	6	10	f69v.9	f69v.13	0	?	UNKNOWN
ZL3b	F00	6	11	f69v.9	f69v.14	0	0	AGREE
ZL3b	F00	6	12	f69v.9	f69v.15	0	0	AGREE
ZL3b	F00	6	13	f69v.9	f69v.16	0	0	AGREE
ZL3b	F00	6	14	f69v.9	f69v.17	0	0	AGREE
ZL3b	F00	6	15	f69v.9	f69v.18	0	0	AGREE
ZL3b	F00	6	16	f69v.9	f69v.19	0	0	AGREE
ZL3b	F00	6	17	f69v.9	f69v.20	0	0	AGREE
ZL3b	F00	6	18	f69v.9	f69v.21	0	0	AGREE
ZL3b	F00	6	19	f69v.9	f69v.22	0	0	AGREE
ZL3b	F00	6	20	f69v.9	f69v.23	0	0	AGREE
ZL3b	F00	6	21	f69v.9	f69v.24	0	0	AGREE
ZL3b	F00	6	23	f69v.9	f69v.26	0	?	UNKNOWN
ZL3b	F00	6	24	f69v.9	f69v.27	0	0	AGREE
ZL3b	F00	6	25	f69v.9	f69v.28	0	0	AGREE
ZL3b	F00	6	26	f69v.9	f69v.29	0	0	AGREE
ZL3b	F00	6	27	f69v.9	f69v.30	0	?	UNKNOWN
ZL3b	F00	6	28	f69v.9	f69v.31	0	0	AGREE
ZL3b	F00	7	8	f69v.10	f69v.11	0	0	AGREE
ZL3b	F00	7	9	f69v.10	f69v.12	0	0	AGREE
ZL3b	F00	7	10	f69v.10	f69v.13	0	?	UNKNOWN
ZL3b	F00	7	11	f69v.10	f69v.14	0	0	AGREE
ZL3b	F00	7	12	f69v.10	f69v.15	0	0	AGREE
ZL3b	F00	7	13	f69v.10	f69v.16	0	0	AGREE
ZL3b	F00	7	14	f69v.10	f69v.17	0	0	AGREE
ZL3b	F00	7	15	f69v.10	f69v.18	0	0	AGREE
ZL3b	F00	7	16	f69v.10	f69v.19	0	0	AGREE
ZL3b	F00	7	17	f69v.10	f69v.20	0	0	AGREE
ZL3b	F00	7	18	f69v.10	f69v.21	0	0	AGREE
ZL3b	F00	7	19	f69v.10	f69v.22	0	0	AGREE
ZL3b	F00	7	20	f69v.10	f69v.23	0	0	AGREE
ZL3b	F00	7	21	f69v.10	f69v.24	0	0	AGREE
ZL3b	F00	7	23	f69v.10	f69v.26	0	?	UNKNOWN
ZL3b	F00	7	24	f69v.10	f69v.27	0	0	AGREE
ZL3b	F00	7	25	f69v.10	f69v.28	0	0	AGREE
ZL3b	F00	7	26	f69v.10	f69v.29	0	0	AGREE
ZL3b	F00	7	27	f69v.10	f69v.30	0	?	UNKNOWN
ZL3b	F00	7	28	f69v.10	f69v.31	0	0	AGREE
ZL3b	F00	8	9	f69v.11	f69v.12	0	0	AGREE
ZL3b	F00	8	10	f69v.11	f69v.13	0	?	UNKNOWN
ZL3b	F00	8	11	f69v.11	f69v.14	0	0	AGREE
ZL3b	F00	8	12	f69v.11	f69v.15	0	0	AGREE
ZL3b	F00	8	13	f69v.11	f69v.16	0	0	AGREE
ZL3b	F00	8	14	f69v.11	f69v.17	0	0	AGREE
ZL3b	F00	8	15	f69v.11	f69v.18	0	0	AGREE
ZL3b	F00	8	16	f69v.11	f69v.19	0	0	AGREE
ZL3b	F00	8	17	f69v.11	f69v.20	0	0	AGREE
ZL3b	F00	8	18	f69v.11	f69v.21	0	0	AGREE
ZL3b	F00	8	19	f69v.11	f69v.22	0	0	AGREE
ZL3b	F00	8	20	f69v.11	f69v.23	0	0	AGREE
ZL3b	F00	8	21	f69v.11	f69v.24	0	0	AGREE
ZL3b	F00	8	23	f69v.11	f69v.26	0	?	UNKNOWN
ZL3b	F00	8	24	f69v.11	f69v.27	0	0	AGREE
ZL3b	F00	8	25	f69v.11	f69v.28	0	0	AGREE
ZL3b	F00	8	26	f69v.11	f69v.29	0	0	AGREE
ZL3b	F00	8	27	f69v.11	f69v.30	0	?	UNKNOWN
ZL3b	F00	8	28	f69v.11	f69v.31	0	0	AGREE
ZL3b	F00	9	10	f69v.12	f69v.13	0	?	UNKNOWN
ZL3b	F00	9	11	f69v.12	f69v.14	0	0	AGREE
ZL3b	F00	9	12	f69v.12	f69v.15	0	0	AGREE
ZL3b	F00	9	13	f69v.12	f69v.16	0	0	AGREE
ZL3b	F00	9	14	f69v.12	f69v.17	0	0	AGREE
ZL3b	F00	9	15	f69v.12	f69v.18	0	0	AGREE
ZL3b	F00	9	16	f69v.12	f69v.19	0	0	AGREE
ZL3b	F00	9	17	f69v.12	f69v.20	0	0	AGREE
ZL3b	F00	9	18	f69v.12	f69v.21	0	0	AGREE
ZL3b	F00	9	19	f69v.12	f69v.22	0	0	AGREE
ZL3b	F00	9	20	f69v.12	f69v.23	0	0	AGREE
ZL3b	F00	9	21	f69v.12	f69v.24	0	0	AGREE
ZL3b	F00	9	23	f69v.12	f69v.26	0	?	UNKNOWN
ZL3b	F00	9	24	f69v.12	f69v.27	0	0	AGREE
ZL3b	F00	9	25	f69v.12	f69v.28	0	0	AGREE
ZL3b	F00	9	26	f69v.12	f69v.29	0	0	AGREE
ZL3b	F00	9	27	f69v.12	f69v.30	0	?	UNKNOWN
ZL3b	F00	9	28	f69v.12	f69v.31	0	0	AGREE
ZL3b	F00	10	11	f69v.13	f69v.14	0	?	UNKNOWN
ZL3b	F00	10	12	f69v.13	f69v.15	0	?	UNKNOWN
ZL3b	F00	10	13	f69v.13	f69v.16	0	?	UNKNOWN
ZL3b	F00	10	14	f69v.13	f69v.17	0	?	UNKNOWN
ZL3b	F00	10	15	f69v.13	f69v.18	0	?	UNKNOWN
ZL3b	F00	10	16	f69v.13	f69v.19	0	?	UNKNOWN
ZL3b	F00	10	17	f69v.13	f69v.20	0	?	UNKNOWN
ZL3b	F00	10	18	f69v.13	f69v.21	0	?	UNKNOWN
ZL3b	F00	10	19	f69v.13	f69v.22	0	?	UNKNOWN
ZL3b	F00	10	20	f69v.13	f69v.23	0	?	UNKNOWN
ZL3b	F00	10	21	f69v.13	f69v.24	0	?	UNKNOWN
ZL3b	F00	10	23	f69v.13	f69v.26	0	?	UNKNOWN
ZL3b	F00	10	24	f69v.13	f69v.27	0	?	UNKNOWN
ZL3b	F00	10	25	f69v.13	f69v.28	0	?	UNKNOWN
ZL3b	F00	10	26	f69v.13	f69v.29	0	?	UNKNOWN
ZL3b	F00	10	27	f69v.13	f69v.30	0	?	UNKNOWN
ZL3b	F00	10	28	f69v.13	f69v.31	0	?	UNKNOWN
ZL3b	F00	11	12	f69v.14	f69v.15	0	0	AGREE
ZL3b	F00	11	13	f69v.14	f69v.16	0	0	AGREE
ZL3b	F00	11	14	f69v.14	f69v.17	0	0	AGREE
ZL3b	F00	11	15	f69v.14	f69v.18	0	1	CONTRADICTION
ZL3b	F00	11	16	f69v.14	f69v.19	0	0	AGREE
ZL3b	F00	11	17	f69v.14	f69v.20	0	0	AGREE
ZL3b	F00	11	18	f69v.14	f69v.21	0	0	AGREE
ZL3b	F00	11	19	f69v.14	f69v.22	0	0	AGREE
ZL3b	F00	11	20	f69v.14	f69v.23	0	0	AGREE
ZL3b	F00	11	21	f69v.14	f69v.24	0	0	AGREE
ZL3b	F00	11	23	f69v.14	f69v.26	0	?	UNKNOWN
ZL3b	F00	11	24	f69v.14	f69v.27	0	1	CONTRADICTION
ZL3b	F00	11	25	f69v.14	f69v.28	0	0	AGREE
ZL3b	F00	11	26	f69v.14	f69v.29	0	0	AGREE
ZL3b	F00	11	27	f69v.14	f69v.30	0	?	UNKNOWN
ZL3b	F00	11	28	f69v.14	f69v.31	0	0	AGREE
ZL3b	F00	12	13	f69v.15	f69v.16	0	0	AGREE
ZL3b	F00	12	14	f69v.15	f69v.17	0	0	AGREE
ZL3b	F00	12	15	f69v.15	f69v.18	0	0	AGREE
ZL3b	F00	12	16	f69v.15	f69v.19	0	0	AGREE
ZL3b	F00	12	17	f69v.15	f69v.20	0	0	AGREE
ZL3b	F00	12	18	f69v.15	f69v.21	0	0	AGREE
ZL3b	F00	12	19	f69v.15	f69v.22	0	0	AGREE
ZL3b	F00	12	20	f69v.15	f69v.23	0	0	AGREE
ZL3b	F00	12	21	f69v.15	f69v.24	0	0	AGREE
ZL3b	F00	12	23	f69v.15	f69v.26	0	?	UNKNOWN
ZL3b	F00	12	24	f69v.15	f69v.27	0	0	AGREE
ZL3b	F00	12	25	f69v.15	f69v.28	0	0	AGREE
ZL3b	F00	12	26	f69v.15	f69v.29	0	0	AGREE
ZL3b	F00	12	27	f69v.15	f69v.30	0	?	UNKNOWN
ZL3b	F00	12	28	f69v.15	f69v.31	0	0	AGREE
ZL3b	F00	13	14	f69v.16	f69v.17	0	0	AGREE
ZL3b	F00	13	15	f69v.16	f69v.18	0	0	AGREE
ZL3b	F00	13	16	f69v.16	f69v.19	0	0	AGREE
ZL3b	F00	13	17	f69v.16	f69v.20	0	0	AGREE
ZL3b	F00	13	18	f69v.16	f69v.21	0	0	AGREE
ZL3b	F00	13	19	f69v.16	f69v.22	0	0	AGREE
ZL3b	F00	13	20	f69v.16	f69v.23	0	0	AGREE
ZL3b	F00	13	21	f69v.16	f69v.24	0	0	AGREE
ZL3b	F00	13	23	f69v.16	f69v.26	0	?	UNKNOWN
ZL3b	F00	13	24	f69v.16	f69v.27	0	0	AGREE
ZL3b	F00	13	25	f69v.16	f69v.28	0	0	AGREE
ZL3b	F00	13	26	f69v.16	f69v.29	0	0	AGREE
ZL3b	F00	13	27	f69v.16	f69v.30	0	?	UNKNOWN
ZL3b	F00	13	28	f69v.16	f69v.31	0	0	AGREE
ZL3b	F00	14	15	f69v.17	f69v.18	0	0	AGREE
ZL3b	F00	14	16	f69v.17	f69v.19	0	0	AGREE
ZL3b	F00	14	17	f69v.17	f69v.20	0	0	AGREE
ZL3b	F00	14	18	f69v.17	f69v.21	0	0	AGREE
ZL3b	F00	14	19	f69v.17	f69v.22	0	0	AGREE
ZL3b	F00	14	20	f69v.17	f69v.23	0	0	AGREE
ZL3b	F00	14	21	f69v.17	f69v.24	0	0	AGREE
ZL3b	F00	14	23	f69v.17	f69v.26	0	?	UNKNOWN
ZL3b	F00	14	24	f69v.17	f69v.27	0	0	AGREE
ZL3b	F00	14	25	f69v.17	f69v.28	0	0	AGREE
ZL3b	F00	14	26	f69v.17	f69v.29	0	0	AGREE
ZL3b	F00	14	27	f69v.17	f69v.30	0	?	UNKNOWN
ZL3b	F00	14	28	f69v.17	f69v.31	0	0	AGREE
ZL3b	F00	15	16	f69v.18	f69v.19	0	0	AGREE
ZL3b	F00	15	17	f69v.18	f69v.20	0	0	AGREE
ZL3b	F00	15	18	f69v.18	f69v.21	0	0	AGREE
ZL3b	F00	15	19	f69v.18	f69v.22	0	0	AGREE
ZL3b	F00	15	20	f69v.18	f69v.23	0	0	AGREE
ZL3b	F00	15	21	f69v.18	f69v.24	0	0	AGREE
ZL3b	F00	15	23	f69v.18	f69v.26	0	?	UNKNOWN
ZL3b	F00	15	24	f69v.18	f69v.27	0	1	CONTRADICTION
ZL3b	F00	15	25	f69v.18	f69v.28	0	0	AGREE
ZL3b	F00	15	26	f69v.18	f69v.29	0	0	AGREE
ZL3b	F00	15	27	f69v.18	f69v.30	0	?	UNKNOWN
ZL3b	F00	15	28	f69v.18	f69v.31	0	0	AGREE
ZL3b	F00	16	17	f69v.19	f69v.20	0	0	AGREE
ZL3b	F00	16	18	f69v.19	f69v.21	0	0	AGREE
ZL3b	F00	16	19	f69v.19	f69v.22	0	0	AGREE
ZL3b	F00	16	20	f69v.19	f69v.23	0	0	AGREE
ZL3b	F00	16	21	f69v.19	f69v.24	0	0	AGREE
ZL3b	F00	16	23	f69v.19	f69v.26	0	?	UNKNOWN
ZL3b	F00	16	24	f69v.19	f69v.27	0	0	AGREE
ZL3b	F00	16	25	f69v.19	f69v.28	0	0	AGREE
ZL3b	F00	16	26	f69v.19	f69v.29	0	0	AGREE
ZL3b	F00	16	27	f69v.19	f69v.30	0	?	UNKNOWN
ZL3b	F00	16	28	f69v.19	f69v.31	0	0	AGREE
ZL3b	F00	17	18	f69v.20	f69v.21	0	0	AGREE
ZL3b	F00	17	19	f69v.20	f69v.22	0	0	AGREE
ZL3b	F00	17	20	f69v.20	f69v.23	0	0	AGREE
ZL3b	F00	17	21	f69v.20	f69v.24	0	0	AGREE
ZL3b	F00	17	23	f69v.20	f69v.26	0	?	UNKNOWN
ZL3b	F00	17	24	f69v.20	f69v.27	0	0	AGREE
ZL3b	F00	17	25	f69v.20	f69v.28	0	0	AGREE
ZL3b	F00	17	26	f69v.20	f69v.29	0	0	AGREE
ZL3b	F00	17	27	f69v.20	f69v.30	0	?	UNKNOWN
ZL3b	F00	17	28	f69v.20	f69v.31	0	0	AGREE
ZL3b	F00	18	19	f69v.21	f69v.22	0	0	AGREE
ZL3b	F00	18	20	f69v.21	f69v.23	0	0	AGREE
ZL3b	F00	18	21	f69v.21	f69v.24	0	0	AGREE
ZL3b	F00	18	23	f69v.21	f69v.26	0	?	UNKNOWN
ZL3b	F00	18	24	f69v.21	f69v.27	0	0	AGREE
ZL3b	F00	18	25	f69v.21	f69v.28	0	0	AGREE
ZL3b	F00	18	26	f69v.21	f69v.29	0	0	AGREE
ZL3b	F00	18	27	f69v.21	f69v.30	0	?	UNKNOWN
ZL3b	F00	18	28	f69v.21	f69v.31	0	0	AGREE
ZL3b	F00	19	20	f69v.22	f69v.23	0	0	AGREE
ZL3b	F00	19	21	f69v.22	f69v.24	0	0	AGREE
ZL3b	F00	19	23	f69v.22	f69v.26	0	?	UNKNOWN
ZL3b	F00	19	24	f69v.22	f69v.27	0	0	AGREE
ZL3b	F00	19	25	f69v.22	f69v.28	0	0	AGREE
ZL3b	F00	19	26	f69v.22	f69v.29	0	0	AGREE
ZL3b	F00	19	27	f69v.22	f69v.30	0	?	UNKNOWN
ZL3b	F00	19	28	f69v.22	f69v.31	0	0	AGREE
ZL3b	F00	20	21	f69v.23	f69v.24	0	0	AGREE
ZL3b	F00	20	23	f69v.23	f69v.26	0	?	UNKNOWN
ZL3b	F00	20	24	f69v.23	f69v.27	0	0	AGREE
ZL3b	F00	20	25	f69v.23	f69v.28	0	0	AGREE
ZL3b	F00	20	26	f69v.23	f69v.29	0	0	AGREE
ZL3b	F00	20	27	f69v.23	f69v.30	0	?	UNKNOWN
ZL3b	F00	20	28	f69v.23	f69v.31	0	0	AGREE
ZL3b	F00	21	23	f69v.24	f69v.26	0	?	UNKNOWN
ZL3b	F00	21	24	f69v.24	f69v.27	0	0	AGREE
ZL3b	F00	21	25	f69v.24	f69v.28	0	0	AGREE
ZL3b	F00	21	26	f69v.24	f69v.29	0	0	AGREE
ZL3b	F00	21	27	f69v.24	f69v.30	0	?	UNKNOWN
ZL3b	F00	21	28	f69v.24	f69v.31	0	0	AGREE
ZL3b	F00	23	24	f69v.26	f69v.27	0	?	UNKNOWN
ZL3b	F00	23	25	f69v.26	f69v.28	0	?	UNKNOWN
ZL3b	F00	23	26	f69v.26	f69v.29	0	?	UNKNOWN
ZL3b	F00	23	27	f69v.26	f69v.30	0	?	UNKNOWN
ZL3b	F00	23	28	f69v.26	f69v.31	0	?	UNKNOWN
ZL3b	F00	24	25	f69v.27	f69v.28	0	0	AGREE
ZL3b	F00	24	26	f69v.27	f69v.29	0	0	AGREE
ZL3b	F00	24	27	f69v.27	f69v.30	0	?	UNKNOWN
ZL3b	F00	24	28	f69v.27	f69v.31	0	0	AGREE
ZL3b	F00	25	26	f69v.28	f69v.29	0	0	AGREE
ZL3b	F00	25	27	f69v.28	f69v.30	0	?	UNKNOWN
ZL3b	F00	25	28	f69v.28	f69v.31	0	0	AGREE
ZL3b	F00	26	27	f69v.29	f69v.30	0	?	UNKNOWN
ZL3b	F00	26	28	f69v.29	f69v.31	0	0	AGREE
ZL3b	F00	27	28	f69v.30	f69v.31	0	?	UNKNOWN
ZL3b	F01	1	2	f69v.5	f69v.6	0	?	UNKNOWN
ZL3b	F01	1	3	f69v.5	f69v.7	0	?	UNKNOWN
ZL3b	F01	1	4	f69v.5	f69v.8	0	?	UNKNOWN
ZL3b	F01	1	5	f69v.5	f69v.9	0	?	UNKNOWN
ZL3b	F01	1	6	f69v.5	f69v.10	0	?	UNKNOWN
ZL3b	F01	1	7	f69v.5	f69v.11	0	?	UNKNOWN
ZL3b	F01	1	8	f69v.5	f69v.12	0	?	UNKNOWN
ZL3b	F01	1	9	f69v.5	f69v.13	0	?	UNKNOWN
ZL3b	F01	1	10	f69v.5	f69v.14	0	?	UNKNOWN
ZL3b	F01	1	11	f69v.5	f69v.15	0	?	UNKNOWN
ZL3b	F01	1	12	f69v.5	f69v.16	0	?	UNKNOWN
ZL3b	F01	1	13	f69v.5	f69v.17	0	?	UNKNOWN
ZL3b	F01	1	14	f69v.5	f69v.18	0	?	UNKNOWN
ZL3b	F01	1	15	f69v.5	f69v.19	0	?	UNKNOWN
ZL3b	F01	1	16	f69v.5	f69v.20	0	?	UNKNOWN
ZL3b	F01	1	17	f69v.5	f69v.21	0	?	UNKNOWN
ZL3b	F01	1	18	f69v.5	f69v.22	0	?	UNKNOWN
ZL3b	F01	1	19	f69v.5	f69v.23	0	?	UNKNOWN
ZL3b	F01	1	20	f69v.5	f69v.24	0	?	UNKNOWN
ZL3b	F01	1	21	f69v.5	f69v.25	0	?	UNKNOWN
ZL3b	F01	1	23	f69v.5	f69v.27	0	?	UNKNOWN
ZL3b	F01	1	24	f69v.5	f69v.28	0	?	UNKNOWN
ZL3b	F01	1	25	f69v.5	f69v.29	0	?	UNKNOWN
ZL3b	F01	1	26	f69v.5	f69v.30	0	?	UNKNOWN
ZL3b	F01	1	27	f69v.5	f69v.31	0	?	UNKNOWN
ZL3b	F01	1	28	f69v.5	f69v.4	0	?	UNKNOWN
ZL3b	F01	2	3	f69v.6	f69v.7	0	0	AGREE
ZL3b	F01	2	4	f69v.6	f69v.8	0	0	AGREE
ZL3b	F01	2	5	f69v.6	f69v.9	0	0	AGREE
ZL3b	F01	2	6	f69v.6	f69v.10	0	0	AGREE
ZL3b	F01	2	7	f69v.6	f69v.11	0	0	AGREE
ZL3b	F01	2	8	f69v.6	f69v.12	0	0	AGREE
ZL3b	F01	2	9	f69v.6	f69v.13	0	?	UNKNOWN
ZL3b	F01	2	10	f69v.6	f69v.14	0	0	AGREE
ZL3b	F01	2	11	f69v.6	f69v.15	0	0	AGREE
ZL3b	F01	2	12	f69v.6	f69v.16	0	0	AGREE
ZL3b	F01	2	13	f69v.6	f69v.17	0	0	AGREE
ZL3b	F01	2	14	f69v.6	f69v.18	0	0	AGREE
ZL3b	F01	2	15	f69v.6	f69v.19	0	0	AGREE
ZL3b	F01	2	16	f69v.6	f69v.20	0	0	AGREE
ZL3b	F01	2	17	f69v.6	f69v.21	0	0	AGREE
ZL3b	F01	2	18	f69v.6	f69v.22	0	0	AGREE
ZL3b	F01	2	19	f69v.6	f69v.23	0	0	AGREE
ZL3b	F01	2	20	f69v.6	f69v.24	0	0	AGREE
