edition	candidate	source_row	locus	purpose_id	purpose_de	present_atoms	absent_atoms	observed_raw_groups	whole_known	root_units	claim
RF1b	F08	19	f69v.30	P19	bei einer Frau Blutfluss auszulösen	ARG_WOMAN_EXPLICIT	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	okcheys	1	Hes,ok	CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F08	20	f69v.31	P20	auf dem Land zu jagen		ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	oar alys	1	al,o,s	CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F08	21	f69v.4	P21	zu zerstören	DESTROY	ACQUIRE,REMOVE,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	okeey sar	1	ar,ok	CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F08	22	f69v.5	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	okeo dy	1		CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F08	23	f69v.6	P23	zu zerstören und zu verwüsten	DESTROY	ACQUIRE,REMOVE,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	ochoyk	1	Hok,o	CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F08	24	f69v.7	P24	Herden zu vermehren		ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	ykeey	1	e	CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F08	25	f69v.8	P25	Bäume und Ernten vor schädlichen Ereignissen zu schützen		ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	ytary	1	ar	CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F08	26	f69v.9	P26	Liebe zu erzeugen	ESTABLISH,LOVE	ACQUIRE,REMOVE,DESTROY,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,TWO_EXPLICIT,ILLNESS	oeesy	1	oees	CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F08	27	f69v.10	P27	ein Badehaus zu schädigen		ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	yto@152;y	0		CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F08	28	f69v.11	P28	Fische an einem Ort zu versammeln		ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	okody	1	od,ok	CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F17	1	f69v.21	P01	zum Zerstören und Entvölkern	DESTROY	ACQUIRE,REMOVE,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	okolar	1	ok,ol	CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F17	2	f69v.22	P02	zum Entfernen von Zorn	REMOVE	ACQUIRE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	ykeody	1	e,od	CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F17	3	f69v.23	P03	jedes Gute zu erlangen	ACQUIRE	REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	sary@152;y	0		CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F17	4	f69v.24	P04	Feindschaft zu erlangen	ACQUIRE	REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	otchy	1	H,ot	CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F17	5	f69v.25	P05	damit Könige und Amtsträger dich gut aufnehmen	BE_WELL_RECEIVED	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	okeey dy	1		CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F17	6	f69v.26	P06	Liebe zwischen zwei Personen zu stiften	ESTABLISH,LOVE,TWO_EXPLICIT	ACQUIRE,REMOVE,DESTROY,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,ILLNESS	okey @152;	0		CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F17	7	f69v.27	P03	jedes Gute zu erlangen	ACQUIRE	REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	oke@221;d	0		CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F17	8	f69v.28	P08	Sieg zu erlangen	ACQUIRE	REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	okodchy	1	H,od,ok	CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F17	9	f69v.29	P09	krank zu machen / zu schädigen	ILLNESS	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT	okeody	1	od,ok	CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F17	10	f69v.30	P10	Kranke zu heilen und einer Frau eine leichte Geburt zu ermöglichen	ARG_WOMAN_EXPLICIT,ILLNESS	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT	okcheys	1	Hes,ok	CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F17	11	f69v.31	P11	damit du gefürchtet und gut aufgenommen wirst	BE_WELL_RECEIVED	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	oar alys	1	al,o,s	CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F17	12	f69v.4	P12	zwei Liebende voneinander zu trennen	SEPARATE,LOVE,TWO_EXPLICIT	ACQUIRE,REMOVE,DESTROY,ESTABLISH,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,ILLNESS	okeey sar	1	ar,ok	CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F17	13	f69v.5	P13	einen impotenten Mann zu lösen und Liebe zwischen Mann und Frau zu stiften	ESTABLISH,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE	ACQUIRE,REMOVE,DESTROY,SEPARATE,BE_WELL_RECEIVED,TWO_EXPLICIT,ILLNESS	okeo dy	1		CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F17	14	f69v.6	P14	einen Mann von einer Frau zu trennen	SEPARATE,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT	ACQUIRE,REMOVE,DESTROY,ESTABLISH,BE_WELL_RECEIVED,LOVE,TWO_EXPLICIT,ILLNESS	ochoyk	1	Hok,o	CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F17	15	f69v.7	P15	Freundschaft und Wohlwollen zu erlangen	ACQUIRE	REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	ykeey	1	e	CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
RF1b	F17	16	f69v.8	P16	im Handel Gewinn zu machen (nämlich beim Verkaufen und Kaufen)		ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	ytary	1	ar	CONDITIONAL_P_PREDICTION_ONLY; MODEL_C_CONTRADICTED
