edition	candidate	P_status	P_agree	P_contradictions	P_unknown	C_status	component_matching_size	component_upper_matching_size	component_atoms	empty_component_domains	unknown_source_rows	physical_leaves	independent_confirmation_leaves
ZL3b	F22	CONTRADICTED	207	3	141	P_CONTRADICTED	0	1	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	F23	CONTRADICTED	207	3	141	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	F24	CONTRADICTED	207	3	141	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	F25	CONTRADICTED	206	4	141	P_CONTRADICTED	0	1	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	F26	CONTRADICTED	207	3	141	P_CONTRADICTED	0	1	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	F27	CONTRADICTED	207	3	141	P_CONTRADICTED	0	1	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R00	CONTRADICTED	207	3	141	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R01	CONTRADICTED	206	4	141	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R02	CONTRADICTED	228	3	120	P_CONTRADICTED	0	2	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R03	CONTRADICTED	209	1	141	P_CONTRADICTED	0	1	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R04	CONTRADICTED	207	3	141	P_CONTRADICTED	0	3	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R05	CONTRADICTED	206	4	141	P_CONTRADICTED	0	1	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R06	CONTRADICTED	207	3	141	P_CONTRADICTED	0	2	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R07	CONTRADICTED	209	1	141	P_CONTRADICTED	0	1	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R08	CONTRADICTED	206	4	141	P_CONTRADICTED	0	2	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R09	CONTRADICTED	206	4	141	P_CONTRADICTED	0	2	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R10	CONTRADICTED	206	4	141	P_CONTRADICTED	0	2	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R11	CONTRADICTED	207	3	141	P_CONTRADICTED	1	3	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R12	CONTRADICTED	206	4	141	P_CONTRADICTED	0	2	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R13	CONTRADICTED	206	4	141	P_CONTRADICTED	0	2	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R14	CONTRADICTED	227	4	120	P_CONTRADICTED	0	1	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R15	CONTRADICTED	228	3	120	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R16	UNRESOLVED	210	0	141	COMPONENT_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R17	CONTRADICTED	206	4	141	P_CONTRADICTED	0	1	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R18	CONTRADICTED	206	4	141	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R19	CONTRADICTED	227	4	120	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R20	CONTRADICTED	206	4	141	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R21	CONTRADICTED	227	4	120	P_CONTRADICTED	0	1	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R22	CONTRADICTED	227	4	120	P_CONTRADICTED	0	3	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R23	CONTRADICTED	207	3	141	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R24	CONTRADICTED	207	3	141	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R25	CONTRADICTED	206	4	141	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R26	CONTRADICTED	206	4	141	P_CONTRADICTED	0	1	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
ZL3b	R27	CONTRADICTED	207	3	141	P_CONTRADICTED	0	1	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F00	CONTRADICTED	347	4	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F01	CONTRADICTED	347	4	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F02	CONTRADICTED	349	2	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F03	CONTRADICTED	347	4	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F04	CONTRADICTED	347	4	0	P_CONTRADICTED	0	1	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F05	CONTRADICTED	347	4	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F06	CONTRADICTED	347	4	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F07	CONTRADICTED	347	4	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F08	CONTRADICTED	349	2	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F09	CONTRADICTED	347	4	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F10	CONTRADICTED	347	4	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F11	CONTRADICTED	347	4	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F12	CONTRADICTED	347	4	0	P_CONTRADICTED	0	1	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F13	CONTRADICTED	347	4	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F14	CONTRADICTED	347	4	0	P_CONTRADICTED	1	1	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F15	CONTRADICTED	347	4	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F16	CONTRADICTED	347	4	0	P_CONTRADICTED	0	1	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F17	CONTRADICTED	349	2	0	P_CONTRADICTED	0	2	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F18	CONTRADICTED	347	4	0	P_CONTRADICTED	1	1	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT	22	1	0
IT2a	F19	CONTRADICTED	347	4	0	P_CONTRADICTED	1	1	11	ACQUIRE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F20	CONTRADICTED	347	4	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F21	CONTRADICTED	349	2	0	P_CONTRADICTED	0	1	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F22	CONTRADICTED	347	4	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F23	CONTRADICTED	347	4	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F24	CONTRADICTED	347	4	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F25	CONTRADICTED	347	4	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F26	CONTRADICTED	347	4	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	F27	CONTRADICTED	347	4	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	R00	CONTRADICTED	347	4	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	R01	CONTRADICTED	347	4	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	R02	CONTRADICTED	347	4	0	P_CONTRADICTED	0	1	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	R03	CONTRADICTED	349	2	0	P_CONTRADICTED	0	1	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	R04	CONTRADICTED	347	4	0	P_CONTRADICTED	0	1	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
IT2a	R05	CONTRADICTED	347	4	0	P_CONTRADICTED	0	0	11	ACQUIRE,REMOVE,DESTROY,ESTABLISH,SEPARATE,BE_WELL_RECEIVED,ARG_WOMAN_EXPLICIT,ARG_MAN_EXPLICIT,LOVE,TWO_EXPLICIT,ILLNESS	22	1	0
