packet	locus	source_lattice	selected_segmentation	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason	reverse_generation_mode	actual_source_bits	wrong_form_rule	wrong_source_bits	actual_advantage_bits
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.1	pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam || pchedar opchedy qokedy opchedy qopdy dain chetas chcphhy qotam || pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam	pchedar | opchedy | qokedy | opchedy | qopdy | dain | chetas | chcphhy | qotam	LINE_INITIAL=p :: BODY=chedar opchedy qokedy opchedy qopdy dain chetas chcphhy qotam	LINE_INITIAL=p :: BODY=chedar opchedy qokedy opchedy qopdy dain chetas chcphhy qotam	EXPLORATORY	pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam || pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.10	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky || qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky || qokeed chedyky oke y lchedy dar ojy dchedy dar olchedy ote y qok	qokeed | chedy | ky | okedy | lchedy | dar | ody | dchedy | dar | olchedy | otedy | qoky	LINE_INITIAL=j :: BODY=okeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky	LINE_INITIAL=j :: BODY=okeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky	EXPLORATORY	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky || qokeed chedyky oke y lchedy dar ojy dchedy dar olchedy ote y qok	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.11	s	s	OUT_OF_SCOPE_NONPROSE :: s	OUT_OF_SCOPE_NONPROSE :: s	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.12	qokedy rshey qol chey ol chey keed sol key dy kedy qokal dar oly || qokedy rshey qol chey ol chey keed sol key dykedy qokol dar oly || qokedy shey qol che ol chey keed sol key dykedy qok l dar oly	qokedy | rshey | qol | chey | ol | chey | keed | sol | key | dykedy | qokol | dar | oly	LINE_INITIAL=j :: BODY=okedy rshey qol chey ol chey keed sol key dykedy qokol dar oly	LINE_INITIAL=j :: BODY=okedy rshey qol chey ol chey keed sol key dykedy qokol dar oly	EXPLORATORY	qokedy rshey qol chey ol chey keed sol key dy kedy qokal dar oly || qokedy shey qol che ol chey keed sol key dykedy qok l dar oly	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.13	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral || ocheain cheed qokal dain sheety qoky s shedy te y ote y te y taral	ocheain | cheedy | qokal | dain | sheeky | qoky | sshedy | tedy | otedy | tedy | taral	LINE_INITIAL=y :: BODY=cheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral	LINE_INITIAL=y :: BODY=cheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral	EXPLORATORY	ocheain cheed qokal dain sheety qoky s shedy te y ote y te y taral	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.14	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy || qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy || qol eckhy qoke y qokedy qokaly sor chedy qoky olshty qokydy	qol | sheckhy | qokedy | qokedy | qokaly | sor | chedy | qoky | olshty | qokydy	LINE_INITIAL=j :: BODY=ol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy	LINE_INITIAL=j :: BODY=ol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy	EXPLORATORY	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy || qol eckhy qoke y qokedy qokaly sor chedy qoky olshty qokydy	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.15	sal ol olain olkey olshed qokaly qokar chedy qokain ty lshdy qo || ral ol oloin olkey olshed qokaly qokar chedy qokain ty lshdyqo || sal ol olain olkey ol ed qokaly qokar chedy qokain ty lsh yqo	sal | ol | olain | olkey | olshed | qokaly | qokar | chedy | qokain | ty | lshdy | qo	LINE_INITIAL=w :: BODY=al ol olain olkey olshed qokaly qokar chedy qokain ty lshdy qo	LINE_INITIAL=w :: BODY=al ol olain olkey olshed qokaly qokar chedy qokain ty lshdy qo	EXPLORATORY	ral ol oloin olkey olshed qokaly qokar chedy qokain ty lshdyqo || sal ol olain olkey ol ed qokaly qokar chedy qokain ty lsh yqo	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.16	odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom || odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom || odchedy qolshdy shokdy qokain or shedy qololkeedy qokalom	odchedy | qolshdy | shokshdy | qokain | or | shedy | qolol | keedy | qokalom	LINE_INITIAL=y :: BODY=dchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom	LINE_INITIAL=y :: BODY=dchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom	EXPLORATORY	odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom || odchedy qolshdy shokdy qokain or shedy qololkeedy qokalom	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.17	sal shed ykain qokain sheckhy ld saiin ckhy lshedy || sal shedykain qokain sheckhy ld saiin ckhy lshedy || sal shed ykain qokain sheckhy ld saiin ckhy lshedy	sal | shedykain | qokain | sheckhy | ld | saiin | ckhy | lshedy	LINE_INITIAL=w :: BODY=al shedykain qokain sheckhy ld saiin ckhy lshedy	LINE_INITIAL=w :: BODY=al shedykain qokain sheckhy ld saiin ckhy lshedy	EXPLORATORY	sal shed ykain qokain sheckhy ld saiin ckhy lshedy || sal shed ykain qokain sheckhy ld saiin ckhy lshedy	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.18	okshy	okshy	OUT_OF_SCOPE_NONPROSE :: okshy	OUT_OF_SCOPE_NONPROSE :: okshy	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.19	saral	saral	OUT_OF_SCOPE_NONPROSE :: saral	OUT_OF_SCOPE_NONPROSE :: saral	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.2	s	s	OUT_OF_SCOPE_NONPROSE :: s	OUT_OF_SCOPE_NONPROSE :: s	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.20	dokal	dokal	OUT_OF_SCOPE_NONPROSE :: dokal	OUT_OF_SCOPE_NONPROSE :: dokal	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.21	darol	darol	OUT_OF_SCOPE_NONPROSE :: darol	OUT_OF_SCOPE_NONPROSE :: darol	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.22	daldy || dal dy	daldy	OUT_OF_SCOPE_NONPROSE :: daldy	OUT_OF_SCOPE_NONPROSE :: daldy	EXPLORATORY	dal dy	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.23	dal shd || dal shd || dalshd	dalshd	OUT_OF_SCOPE_NONPROSE :: dalshd	OUT_OF_SCOPE_NONPROSE :: dalshd	EXPLORATORY	dal shd || dal shd	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.24	dalkar	dalkar	OUT_OF_SCOPE_NONPROSE :: dalkar	OUT_OF_SCOPE_NONPROSE :: dalkar	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.25	qokal	qokal	OUT_OF_SCOPE_NONPROSE :: qokal	OUT_OF_SCOPE_NONPROSE :: qokal	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.26	dly	dly	OUT_OF_SCOPE_NONPROSE :: dly	OUT_OF_SCOPE_NONPROSE :: dly	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.27	ory	ory	OUT_OF_SCOPE_NONPROSE :: ory	OUT_OF_SCOPE_NONPROSE :: ory	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.28	oty	oty	OUT_OF_SCOPE_NONPROSE :: oty	OUT_OF_SCOPE_NONPROSE :: oty	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.29	lchy	lchy	OUT_OF_SCOPE_NONPROSE :: lchy	OUT_OF_SCOPE_NONPROSE :: lchy	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.3	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom || sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom || sor eky qokain okal dal ol chedy daiin chckhy lkar chckhy om	sor | sheky | qokain | okal | dal | olchedy | daiin | chckhy | lkar | chckhy | rom	LINE_INITIAL=w :: BODY=or sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom	LINE_INITIAL=w :: BODY=or sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom	EXPLORATORY	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom || sor eky qokain okal dal ol chedy daiin chckhy lkar chckhy om	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.30	dary	dary	OUT_OF_SCOPE_NONPROSE :: dary	OUT_OF_SCOPE_NONPROSE :: dary	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.31	dal	dal	OUT_OF_SCOPE_NONPROSE :: dal	OUT_OF_SCOPE_NONPROSE :: dal	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.32	daldy	daldy	OUT_OF_SCOPE_NONPROSE :: daldy	OUT_OF_SCOPE_NONPROSE :: daldy	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.33	qoted	qoted	OUT_OF_SCOPE_NONPROSE :: qoted	OUT_OF_SCOPE_NONPROSE :: qoted	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.34	rkal || kal	rkal	OUT_OF_SCOPE_NONPROSE :: rkal	OUT_OF_SCOPE_NONPROSE :: rkal	EXPLORATORY	kal	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.35	ykedy || yke y	ykedy	OUT_OF_SCOPE_NONPROSE :: ykedy	OUT_OF_SCOPE_NONPROSE :: ykedy	EXPLORATORY	yke y	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.36	olkchy	olkchy	OUT_OF_SCOPE_NONPROSE :: olkchy	OUT_OF_SCOPE_NONPROSE :: olkchy	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.37	otoly	otoly	OUT_OF_SCOPE_NONPROSE :: otoly	OUT_OF_SCOPE_NONPROSE :: otoly	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.38	tolsheor qokal dar olked orol kchey okain olchey okar sheky dedy kedy || tol sheor qokal dar olked orol kchey otain olchey okar sheky dedy kedy || tolsheor qokal dar olked orol kchey okain olchey okar sheky dedy ke y	tolsheor | qokal | dar | olked | orol | kchey | okain | olchey | okar | sheky | dedy | kedy	LINE_INITIAL=v :: BODY=olsheor qokal dar olked orol kchey okain olchey okar sheky dedy kedy	LINE_INITIAL=v :: BODY=olsheor qokal dar olked orol kchey okain olchey okar sheky dedy kedy	EXPLORATORY	tol sheor qokal dar olked orol kchey otain olchey okar sheky dedy kedy || tolsheor qokal dar olked orol kchey okain olchey okar sheky dedy ke y	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.39	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin || qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin || qoqokeey olkain qol sheedy qokeor eedy qokal or chey qokar ol aiin	qoqokeey | olkain | qol | sheedy | qokeor | sheedy | qokal | or | chey | qokar | ol | aiin	LINE_INITIAL=j :: BODY=oqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin	LINE_INITIAL=j :: BODY=oqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin	EXPLORATORY	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin || qoqokeey olkain qol sheedy qokeor eedy qokal or chey qokar ol aiin	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
