language	page	physical_folio	locus	chunk_index	fragment	length	run_support	run_fraction	units
middle_high_german	f1r	f1	f1r.7	2	gesch	5	6	1.0	P o y
middle_high_german	f1r	f1	f1r.7	3	gesch	5	6	1.0	o y dar
middle_high_german	f103r	f103	f103r.11	8	gesch	5	6	1.0	ot o y
middle_high_german	f103v	f103	f103v.10	5	gesch	5	6	1.0	o y
middle_high_german	f103v	f103	f103v.8	4	gesch	5	6	1.0	Ce k o al
middle_high_german	f105r	f105	f105r.18	0	gesch	5	6	1.0	Se o y
middle_high_german	f105r	f105	f105r.21	0	gesch	5	6	1.0	y Ce o
middle_high_german	f105r	f105	f105r.32	0	gesch	5	6	1.0	y Ce o Cy
middle_high_german	f105r	f105	f105r.35	11	gesch	5	6	1.0	o f or y
middle_high_german	f105r	f105	f105r.4	8	gesch	5	6	1.0	o y
middle_high_german	f105v	f105	f105v.20	7	gesch	5	6	1.0	Ce o
middle_high_german	f105v	f105	f105v.22	1	gesch	5	6	1.0	Ce o daN
middle_high_german	f105v	f105	f105v.27	3	gesch	5	6	1.0	qo p Ce o aI
middle_high_german	f105v	f105	f105v.36	8	gesch	5	6	1.0	o y
middle_high_german	f105v	f105	f105v.5	7	gesch	5	6	1.0	op Ce o
middle_high_german	f105v	f105	f105v.6	0	gesch	5	6	1.0	d Ce o
middle_high_german	f105v	f105	f105v.7	0	gesch	5	6	1.0	y CE o
middle_high_german	f108r	f108	f108r.31	4	gesch	5	6	1.0	qok o y
middle_high_german	f108r	f108	f108r.5	7	gesch	5	6	1.0	Ce o
middle_high_german	f108v	f108	f108v.30	1	gesch	5	6	1.0	qok e o y
middle_high_german	f108v	f108	f108v.6	4	gesch	5	6	1.0	l o e t y
middle_high_german	f111r	f111	f111r.13	12	gesch	5	6	1.0	Ce o daN
middle_high_german	f111r	f111	f111r.19	4	gesch	5	6	1.0	l Ce o e k am
middle_high_german	f111r	f111	f111r.21	7	gesch	5	6	1.0	Ce o
middle_high_german	f111r	f111	f111r.25	7	gesch	5	6	1.0	o y
middle_high_german	f111r	f111	f111r.46	12	gesch	5	6	1.0	Ce o m
middle_high_german	f111v	f111	f111v.10	4	gesch	5	6	1.0	Ce o
middle_high_german	f111v	f111	f111v.43	0	gesch	5	6	1.0	y Ce o daN
middle_high_german	f111v	f111	f111v.49	0	gesch	5	6	1.0	s o i r y
middle_high_german	f113r	f113	f113r.10	2	gesch	5	6	1.0	Ce o ar
middle_high_german	f113r	f113	f113r.14	0	gesch	5	6	1.0	y Ce o
middle_high_german	f113r	f113	f113r.14	4	gesch	5	6	1.0	qok Se o y
middle_high_german	f113r	f113	f113r.14	6	gesch	5	6	1.0	l Ce o
middle_high_german	f113r	f113	f113r.16	0	gesch	5	6	1.0	p Ce o or
middle_high_german	f113r	f113	f113r.18	1	gesch	5	6	1.0	Ce o aN
middle_high_german	f113r	f113	f113r.20	6	gesch	5	6	1.0	P o y
middle_high_german	f113r	f113	f113r.29	0	gesch	5	6	1.0	y S E o aN
middle_high_german	f113r	f113	f113r.37	3	gesch	5	6	1.0	Se o P y
middle_high_german	f113r	f113	f113r.39	0	gesch	5	6	1.0	p Ce o Ky
middle_high_german	f113r	f113	f113r.39	4	gesch	5	6	1.0	k Ce o daN
middle_high_german	f113r	f113	f113r.42	0	gesch	5	6	1.0	p Ce o daN
middle_high_german	f113r	f113	f113r.49	2	gesch	5	6	1.0	Ce o
middle_high_german	f113r	f113	f113r.5	2	gesch	5	6	1.0	Ce o ar
middle_high_german	f113r	f113	f113r.51	6	gesch	5	6	1.0	l o ar y
middle_high_german	f113r	f113	f113r.6	1	gesch	5	6	1.0	Ce o
middle_high_german	f113r	f113	f113r.8	1	gesch	5	6	1.0	Ce o ar k E ol
middle_high_german	f113r	f113	f113r.9	5	gesch	5	6	1.0	Ce o daN
middle_high_german	f113v	f113	f113v.1	7	gesch	5	6	1.0	Cey k E o y
middle_high_german	f113v	f113	f113v.27	0	gesch	5	6	1.0	y CE ol CE o
middle_high_german	f114r	f114	f114r.16	0	gesch	5	6	1.0	Ce o al
middle_high_german	f114r	f114	f114r.16	7	gesch	5	6	1.0	otal Ce o
middle_high_german	f114r	f114	f114r.19	7	gesch	5	6	1.0	o f Ce daN
middle_high_german	f114r	f114	f114r.21	1	gesch	5	6	1.0	l Ce d o
middle_high_german	f114r	f114	f114r.21	2	gesch	5	6	1.0	l Ce o
middle_high_german	f114r	f114	f114r.23	0	gesch	5	6	1.0	or Ce o
middle_high_german	f114r	f114	f114r.26	0	gesch	5	6	1.0	y CE o daN
middle_high_german	f114r	f114	f114r.26	8	gesch	5	6	1.0	air o y
middle_high_german	f114r	f114	f114r.32	0	gesch	5	6	1.0	t Ce o daN
middle_high_german	f114r	f114	f114r.35	1	gesch	5	6	1.0	air o y
middle_high_german	f114r	f114	f114r.4	9	gesch	5	6	1.0	o Ce dal
middle_high_german	f114r	f114	f114r.43	8	gesch	5	6	1.0	Ce o
middle_high_german	f114r	f114	f114r.8	7	gesch	5	6	1.0	o f Ce d ai i r
middle_high_german	f114r	f114	f114r.8	8	gesch	5	6	1.0	o P y
middle_high_german	f114v	f114	f114v.12	9	gesch	5	6	1.0	dar y o g
middle_high_german	f114v	f114	f114v.14	1	gesch	5	6	1.0	Ce o
middle_high_german	f114v	f114	f114v.14	8	gesch	5	6	1.0	o f Ce d s
middle_high_german	f114v	f114	f114v.15	0	gesch	5	6	1.0	o Ce daI
middle_high_german	f114v	f114	f114v.18	1	gesch	5	6	1.0	Ce o aN
middle_high_german	f114v	f114	f114v.21	5	gesch	5	6	1.0	ot Ce o daN
middle_high_german	f114v	f114	f114v.23	7	gesch	5	6	1.0	ot o y dy
middle_high_german	f114v	f114	f114v.26	4	gesch	5	6	1.0	qot al Ce o
middle_high_german	f114v	f114	f114v.29	5	gesch	5	6	1.0	qo p Ce o
middle_high_german	f114v	f114	f114v.3	1	gesch	5	6	1.0	qot Ce o
middle_high_german	f114v	f114	f114v.31	1	gesch	5	6	1.0	Ce o
middle_high_german	f114v	f114	f114v.32	2	gesch	5	6	1.0	Ce o aN
middle_high_german	f114v	f114	f114v.33	6	gesch	5	6	1.0	Ce o T Ey
middle_high_german	f114v	f114	f114v.39	2	gesch	5	6	1.0	k e Ce ok e o
middle_high_german	f114v	f114	f114v.4	1	gesch	5	6	1.0	Ce o T edy
middle_high_german	f114v	f114	f114v.40	1	gesch	5	6	1.0	Ce o y
middle_high_german	f114v	f114	f114v.41	1	gesch	5	6	1.0	o o y
middle_high_german	f114v	f114	f114v.6	0	gesch	5	6	1.0	t e d Ce o
middle_high_german	f114v	f114	f114v.6	1	gesch	5	6	1.0	Ce o
middle_high_german	f114v	f114	f114v.6	7	gesch	5	6	1.0	q e p o e p y
middle_high_german	f115r	f115	f115r.11	8	gesch	5	6	1.0	Ce o
middle_high_german	f115r	f115	f115r.14	0	gesch	5	6	1.0	y CE or CE o
middle_high_german	f115r	f115	f115r.14	6	gesch	5	6	1.0	t Ce o
middle_high_german	f115r	f115	f115r.15	0	gesch	5	6	1.0	y Ce o
middle_high_german	f115r	f115	f115r.16	6	gesch	5	6	1.0	Ce o Ty
middle_high_german	f115r	f115	f115r.17	5	gesch	5	6	1.0	Ce o Ty
middle_high_german	f115r	f115	f115r.21	6	gesch	5	6	1.0	Ce o Ky
middle_high_german	f115r	f115	f115r.26	0	gesch	5	6	1.0	k Se o ar y
middle_high_german	f115r	f115	f115r.27	0	gesch	5	6	1.0	y S E o
middle_high_german	f115r	f115	f115r.28	0	gesch	5	6	1.0	Ce o
middle_high_german	f115r	f115	f115r.40	1	gesch	5	6	1.0	lk Ce o
middle_high_german	f115r	f115	f115r.6	0	gesch	5	6	1.0	Ce o K dy
middle_high_german	f115v	f115	f115v.24	0	gesch	5	6	1.0	p Ce o
middle_high_german	f115v	f115	f115v.35	6	gesch	5	6	1.0	k Ce o
middle_high_german	f115v	f115	f115v.38	4	gesch	5	6	1.0	Ce ok E o
middle_high_german	f115v	f115	f115v.7	6	gesch	5	6	1.0	Ce o or
middle_high_german	f18r	f18	f18r.1	2	gesch	5	6	1.0	y o ar
middle_high_german	f18v	f18	f18v.8	2	gesch	5	6	1.0	P o y
middle_high_german	f23v	f23	f23v.5	3	gesch	5	6	1.0	o al dar y
middle_high_german	f28r	f28	f28r.5	5	gesch	5	6	1.0	ok o y
middle_high_german	f30v	f30	f30v.8	0	gesch	5	6	1.0	o y Sy
middle_high_german	f33v	f33	f33v.6	0	gesch	5	6	1.0	y Ce o
middle_high_german	f47r	f47	f47r.4	0	gesch	5	6	1.0	qok Ce o
middle_high_german	f52r	f52	f52r.1	1	gesch	5	6	1.0	y P k o
middle_high_german	f53r	f53	f53r.8	7	gesch	5	6	1.0	yt o y d
middle_high_german	f53v	f53	f53v.13	0	gesch	5	6	1.0	y K o daN
middle_high_german	f81r	f81	f81r.17	5	gesch	5	6	1.0	o Ce dar
middle_high_german	f85r1	f85	f85r1.1	6	gesch	5	6	1.0	d Ce f o ey
middle_high_german	f85r1	f85	f85r1.12	4	gesch	5	6	1.0	o E s e ar y
middle_high_german	f85r1	f85	f85r1.2	0	gesch	5	6	1.0	y o N
middle_high_german	f85r1	f85	f85r1.20	0	gesch	5	6	1.0	p Ce o yk Sedy
middle_high_german	f85r1	f85	f85r1.21	5	gesch	5	6	1.0	Ce o T ey
middle_high_german	f85r1	f85	f85r1.7	8	gesch	5	6	1.0	y p Cdy l d o
middle_high_german	f88r	f88	f88r.10	7	gesch	5	6	1.0	Ce o m
middle_high_german	f88r	f88	f88r.10	8	gesch	5	6	1.0	Ce o j am
middle_high_german	f88r	f88	f88r.11	1	gesch	5	6	1.0	Ce o m
middle_high_german	f88r	f88	f88r.18	0	gesch	5	6	1.0	k o a y
middle_high_german	f88r	f88	f88r.23	0	gesch	5	6	1.0	o f y s ky dal
middle_high_german	f88r	f88	f88r.31	5	gesch	5	6	1.0	Ce o m
middle_high_german	f88v	f88	f88v.2	0	gesch	5	6	1.0	Ce o Ty
middle_high_german	f88v	f88	f88v.20	3	gesch	5	6	1.0	Ce o Ky
middle_high_german	f88v	f88	f88v.21	0	gesch	5	6	1.0	t o air y
middle_high_german	f88v	f88	f88v.24	6	gesch	5	6	1.0	d o y
middle_high_german	f88v	f88	f88v.25	6	gesch	5	6	1.0	Ce o Ky
middle_high_german	f88v	f88	f88v.6	1	gesch	5	6	1.0	lk e o Ce or
middle_high_german	f88v	f88	f88v.8	1	gesch	5	6	1.0	Ce o y
middle_high_german	f89r1	f89	f89r1.15	5	gesch	5	6	1.0	Ce o P ey
middle_high_german	f89r1	f89	f89r1.19	3	gesch	5	6	1.0	Ce o P y
middle_high_german	f89r1	f89	f89r1.20	1	gesch	5	6	1.0	Ce o m
middle_high_german	f89r1	f89	f89r1.24	0	gesch	5	6	1.0	yk o F y
middle_high_german	f89v1	f89	f89v1.15	0	gesch	5	6	1.0	d Ce o
middle_high_german	f89v1	f89	f89v1.19	6	gesch	5	6	1.0	y Ce o
middle_high_german	f89v1	f89	f89v1.2	0	gesch	5	6	1.0	ot o y
middle_high_german	f1r	f1	f1r.13	2	gesch	5	5	0.8333333333333334	k o daN
middle_high_german	f1r	f1	f1r.14	1	gesch	5	5	0.8333333333333334	o N
middle_high_german	f1r	f1	f1r.14	3	gesch	5	5	0.8333333333333334	o daN
middle_high_german	f1r	f1	f1r.15	2	gesch	5	5	0.8333333333333334	e o
middle_high_german	f1r	f1	f1r.16	9	gesch	5	5	0.8333333333333334	k o e am
middle_high_german	f1r	f1	f1r.18	0	gesch	5	5	0.8333333333333334	yt o
middle_high_german	f1r	f1	f1r.19	7	gesch	5	5	0.8333333333333334	d l o o
middle_high_german	f1r	f1	f1r.22	0	gesch	5	5	0.8333333333333334	P o
middle_high_german	f1r	f1	f1r.24	1	gesch	5	5	0.8333333333333334	o
middle_high_german	f1r	f1	f1r.25	6	gesch	5	5	0.8333333333333334	o Col
middle_high_german	f1r	f1	f1r.26	2	gesch	5	5	0.8333333333333334	k o Sey
middle_high_german	f1r	f1	f1r.27	0	gesch	5	5	0.8333333333333334	e o
middle_high_german	f1r	f1	f1r.4	0	gesch	5	5	0.8333333333333334	s o N
middle_high_german	f1r	f1	f1r.7	6	gesch	5	5	0.8333333333333334	F o aN
middle_high_german	f103r	f103	f103r.10	2	gesch	5	5	0.8333333333333334	o aI
middle_high_german	f103r	f103	f103r.12	0	gesch	5	5	0.8333333333333334	o aI
middle_high_german	f103r	f103	f103r.31	0	gesch	5	5	0.8333333333333334	s o N
middle_high_german	f103r	f103	f103r.34	1	gesch	5	5	0.8333333333333334	o Sey
middle_high_german	f103r	f103	f103r.36	0	gesch	5	5	0.8333333333333334	ok o ol
middle_high_german	f103r	f103	f103r.46	7	gesch	5	5	0.8333333333333334	l o N
middle_high_german	f103r	f103	f103r.6	0	gesch	5	5	0.8333333333333334	o CEy
middle_high_german	f103r	f103	f103r.6	9	gesch	5	5	0.8333333333333334	qot o
middle_high_german	f103r	f103	f103r.8	0	gesch	5	5	0.8333333333333334	dar o al
middle_high_german	f103r	f103	f103r.8	8	gesch	5	5	0.8333333333333334	o f E o
middle_high_german	f103r	f103	f103r.8	10	gesch	5	5	0.8333333333333334	olk e Cdy l o
middle_high_german	f103v	f103	f103v.10	4	gesch	5	5	0.8333333333333334	l o N
middle_high_german	f103v	f103	f103v.14	6	gesch	5	5	0.8333333333333334	o Sedy
middle_high_german	f103v	f103	f103v.18	2	gesch	5	5	0.8333333333333334	o q aN
middle_high_german	f103v	f103	f103v.22	3	gesch	5	5	0.8333333333333334	ol o N
middle_high_german	f103v	f103	f103v.31	4	gesch	5	5	0.8333333333333334	o qokEy
middle_high_german	f103v	f103	f103v.36	3	gesch	5	5	0.8333333333333334	o Sey
middle_high_german	f103v	f103	f103v.42	5	gesch	5	5	0.8333333333333334	C s al y
middle_high_german	f103v	f103	f103v.44	10	gesch	5	5	0.8333333333333334	r o
middle_high_german	f103v	f103	f103v.46	8	gesch	5	5	0.8333333333333334	C ar y
middle_high_german	f105r	f105	f105r.11	0	gesch	5	5	0.8333333333333334	p dar o Sedy
middle_high_german	f105r	f105	f105r.11	2	gesch	5	5	0.8333333333333334	o i N al
middle_high_german	f105r	f105	f105r.14	0	gesch	5	5	0.8333333333333334	k e s o ar
middle_high_german	f105r	f105	f105r.14	5	gesch	5	5	0.8333333333333334	o e k e ody
middle_high_german	f105r	f105	f105r.14	7	gesch	5	5	0.8333333333333334	o Ey
middle_high_german	f105r	f105	f105r.16	4	gesch	5	5	0.8333333333333334	o i i r
middle_high_german	f105r	f105	f105r.19	8	gesch	5	5	0.8333333333333334	o daN
middle_high_german	f105r	f105	f105r.24	7	gesch	5	5	0.8333333333333334	Se o
middle_high_german	f105r	f105	f105r.28	7	gesch	5	5	0.8333333333333334	o daN
middle_high_german	f105r	f105	f105r.29	0	gesch	5	5	0.8333333333333334	o E s
middle_high_german	f105r	f105	f105r.29	8	gesch	5	5	0.8333333333333334	o daN
middle_high_german	f105r	f105	f105r.3	4	gesch	5	5	0.8333333333333334	CE o
middle_high_german	f105r	f105	f105r.30	3	gesch	5	5	0.8333333333333334	o N
middle_high_german	f105r	f105	f105r.34	4	gesch	5	5	0.8333333333333334	o daN
middle_high_german	f105r	f105	f105r.34	7	gesch	5	5	0.8333333333333334	o E s
middle_high_german	f105r	f105	f105r.37	0	gesch	5	5	0.8333333333333334	ot o i i r
middle_high_german	f105r	f105	f105r.4	2	gesch	5	5	0.8333333333333334	o daN
middle_high_german	f105r	f105	f105r.4	4	gesch	5	5	0.8333333333333334	E e o daN
middle_high_german	f105r	f105	f105r.4	6	gesch	5	5	0.8333333333333334	o Cedy
middle_high_german	f105r	f105	f105r.5	6	gesch	5	5	0.8333333333333334	ai i r o e k ey
middle_high_german	f105r	f105	f105r.8	9	gesch	5	5	0.8333333333333334	o e s al
middle_high_german	f105r	f105	f105r.9	0	gesch	5	5	0.8333333333333334	o E ol Cy
middle_high_german	f105v	f105	f105v.1	1	gesch	5	5	0.8333333333333334	o air
middle_high_german	f105v	f105	f105v.10	3	gesch	5	5	0.8333333333333334	o i N
middle_high_german	f105v	f105	f105v.10	5	gesch	5	5	0.8333333333333334	ok air o
middle_high_german	f105v	f105	f105v.11	0	gesch	5	5	0.8333333333333334	r o E s
middle_high_german	f105v	f105	f105v.19	4	gesch	5	5	0.8333333333333334	CE o
middle_high_german	f105v	f105	f105v.21	0	gesch	5	5	0.8333333333333334	yk E o
middle_high_german	f105v	f105	f105v.24	3	gesch	5	5	0.8333333333333334	ot o daN
middle_high_german	f105v	f105	f105v.25	2	gesch	5	5	0.8333333333333334	o f o i i r
middle_high_german	f105v	f105	f105v.25	6	gesch	5	5	0.8333333333333334	o E e od r
middle_high_german	f105v	f105	f105v.27	0	gesch	5	5	0.8333333333333334	Se o e
middle_high_german	f105v	f105	f105v.28	0	gesch	5	5	0.8333333333333334	o e o ar
middle_high_german	f105v	f105	f105v.29	1	gesch	5	5	0.8333333333333334	t or o al dar
middle_high_german	f105v	f105	f105v.3	2	gesch	5	5	0.8333333333333334	yt o N
middle_high_german	f105v	f105	f105v.32	0	gesch	5	5	0.8333333333333334	p o ar
middle_high_german	f105v	f105	f105v.32	1	gesch	5	5	0.8333333333333334	k E o daN
middle_high_german	f105v	f105	f105v.33	3	gesch	5	5	0.8333333333333334	ot E o
middle_high_german	f105v	f105	f105v.33	4	gesch	5	5	0.8333333333333334	o
middle_high_german	f105v	f105	f105v.34	0	gesch	5	5	0.8333333333333334	S E o
middle_high_german	f105v	f105	f105v.35	0	gesch	5	5	0.8333333333333334	d o E
middle_high_german	f105v	f105	f105v.35	1	gesch	5	5	0.8333333333333334	ok CE o
middle_high_german	f105v	f105	f105v.35	6	gesch	5	5	0.8333333333333334	o daN
middle_high_german	f105v	f105	f105v.37	2	gesch	5	5	0.8333333333333334	Se o
middle_high_german	f105v	f105	f105v.37	3	gesch	5	5	0.8333333333333334	qo E o
middle_high_german	f105v	f105	f105v.38	1	gesch	5	5	0.8333333333333334	o ai i r
middle_high_german	f105v	f105	f105v.5	9	gesch	5	5	0.8333333333333334	s air o m
middle_high_german	f105v	f105	f105v.9	6	gesch	5	5	0.8333333333333334	o K edy
middle_high_german	f108r	f108	f108r.10	7	gesch	5	5	0.8333333333333334	qok E o daN
middle_high_german	f108r	f108	f108r.11	7	gesch	5	5	0.8333333333333334	yk E o
middle_high_german	f108r	f108	f108r.12	3	gesch	5	5	0.8333333333333334	al o N
middle_high_german	f108r	f108	f108r.12	4	gesch	5	5	0.8333333333333334	o CEy
middle_high_german	f108r	f108	f108r.13	2	gesch	5	5	0.8333333333333334	ar ai l o daN
middle_high_german	f108r	f108	f108r.14	7	gesch	5	5	0.8333333333333334	o f al
middle_high_german	f108r	f108	f108r.17	7	gesch	5	5	0.8333333333333334	o f ar
middle_high_german	f108r	f108	f108r.19	9	gesch	5	5	0.8333333333333334	o m
middle_high_german	f108r	f108	f108r.2	9	gesch	5	5	0.8333333333333334	o f Cdy
middle_high_german	f108r	f108	f108r.30	3	gesch	5	5	0.8333333333333334	o
middle_high_german	f108r	f108	f108r.39	0	gesch	5	5	0.8333333333333334	p or o
middle_high_german	f108r	f108	f108r.39	2	gesch	5	5	0.8333333333333334	t e d o
middle_high_german	f108r	f108	f108r.40	3	gesch	5	5	0.8333333333333334	ok E o m
middle_high_german	f108r	f108	f108r.42	9	gesch	5	5	0.8333333333333334	o ol al s
middle_high_german	f108r	f108	f108r.43	7	gesch	5	5	0.8333333333333334	o edy
middle_high_german	f108r	f108	f108r.48	1	gesch	5	5	0.8333333333333334	qok e o
middle_high_german	f108r	f108	f108r.49	4	gesch	5	5	0.8333333333333334	qok e o
middle_high_german	f108r	f108	f108r.7	10	gesch	5	5	0.8333333333333334	C s y
middle_high_german	f108r	f108	f108r.8	0	gesch	5	5	0.8333333333333334	p o Cedy
middle_high_german	f108r	f108	f108r.9	10	gesch	5	5	0.8333333333333334	o K edy
middle_high_german	f108v	f108	f108v.1	7	gesch	5	5	0.8333333333333334	ot e o
middle_high_german	f108v	f108	f108v.10	6	gesch	5	5	0.8333333333333334	ar al or o m
middle_high_german	f108v	f108	f108v.14	1	gesch	5	5	0.8333333333333334	l o
middle_high_german	f108v	f108	f108v.15	8	gesch	5	5	0.8333333333333334	o f ar am oty
middle_high_german	f108v	f108	f108v.18	6	gesch	5	5	0.8333333333333334	l o
middle_high_german	f108v	f108	f108v.22	7	gesch	5	5	0.8333333333333334	ol o E edy
middle_high_german	f108v	f108	f108v.25	6	gesch	5	5	0.8333333333333334	T e o
middle_high_german	f108v	f108	f108v.29	2	gesch	5	5	0.8333333333333334	o
middle_high_german	f108v	f108	f108v.34	1	gesch	5	5	0.8333333333333334	o Cey
middle_high_german	f108v	f108	f108v.49	11	gesch	5	5	0.8333333333333334	o am
middle_high_german	f108v	f108	f108v.5	6	gesch	5	5	0.8333333333333334	o
middle_high_german	f108v	f108	f108v.51	1	gesch	5	5	0.8333333333333334	qok E o
middle_high_german	f108v	f108	f108v.6	0	gesch	5	5	0.8333333333333334	o E e daI
middle_high_german	f111r	f111	f111r.10	4	gesch	5	5	0.8333333333333334	o Cey
middle_high_german	f111r	f111	f111r.12	0	gesch	5	5	0.8333333333333334	d S E o
middle_high_german	f111r	f111	f111r.13	0	gesch	5	5	0.8333333333333334	qo Se o
middle_high_german	f111r	f111	f111r.19	5	gesch	5	5	0.8333333333333334	o aN
middle_high_german	f111r	f111	f111r.21	5	gesch	5	5	0.8333333333333334	o x or Sey
middle_high_german	f111r	f111	f111r.22	9	gesch	5	5	0.8333333333333334	k e o T edy
middle_high_german	f111r	f111	f111r.25	0	gesch	5	5	0.8333333333333334	s o Se or
middle_high_german	f111r	f111	f111r.25	8	gesch	5	5	0.8333333333333334	o x ar
middle_high_german	f111r	f111	f111r.25	10	gesch	5	5	0.8333333333333334	o daN
middle_high_german	f111r	f111	f111r.26	0	gesch	5	5	0.8333333333333334	s o aN
middle_high_german	f111r	f111	f111r.26	2	gesch	5	5	0.8333333333333334	ot e o daN
middle_high_german	f111r	f111	f111r.29	5	gesch	5	5	0.8333333333333334	ok E o
middle_high_german	f111r	f111	f111r.32	1	gesch	5	5	0.8333333333333334	qok E o
middle_high_german	f111r	f111	f111r.33	0	gesch	5	5	0.8333333333333334	qo E e o
middle_high_german	f111r	f111	f111r.34	0	gesch	5	5	0.8333333333333334	t e o
middle_high_german	f111r	f111	f111r.34	1	gesch	5	5	0.8333333333333334	olk E o
middle_high_german	f111r	f111	f111r.34	6	gesch	5	5	0.8333333333333334	a k e o m
middle_high_german	f111r	f111	f111r.44	4	gesch	5	5	0.8333333333333334	Se o
middle_high_german	f111r	f111	f111r.45	0	gesch	5	5	0.8333333333333334	o aI
middle_high_german	f111r	f111	f111r.46	1	gesch	5	5	0.8333333333333334	CE o
middle_high_german	f111r	f111	f111r.48	0	gesch	5	5	0.8333333333333334	p o e ok Ey
middle_high_german	f111r	f111	f111r.51	0	gesch	5	5	0.8333333333333334	p olk E o Sey
middle_high_german	f111r	f111	f111r.52	10	gesch	5	5	0.8333333333333334	al o m
middle_high_german	f111r	f111	f111r.7	9	gesch	5	5	0.8333333333333334	ot ar aN o m
middle_high_german	f111r	f111	f111r.8	1	gesch	5	5	0.8333333333333334	o
middle_high_german	f111r	f111	f111r.9	1	gesch	5	5	0.8333333333333334	ok E o
middle_high_german	f111v	f111	f111v.1	0	gesch	5	5	0.8333333333333334	k o Sey
middle_high_german	f111v	f111	f111v.10	0	gesch	5	5	0.8333333333333334	s o N
middle_high_german	f111v	f111	f111v.10	2	gesch	5	5	0.8333333333333334	qok Se o
middle_high_german	f111v	f111	f111v.14	4	gesch	5	5	0.8333333333333334	o I
middle_high_german	f111v	f111	f111v.18	8	gesch	5	5	0.8333333333333334	o
middle_high_german	f111v	f111	f111v.21	10	gesch	5	5	0.8333333333333334	Se o
middle_high_german	f111v	f111	f111v.27	11	gesch	5	5	0.8333333333333334	l dar l l o
middle_high_german	f111v	f111	f111v.31	0	gesch	5	5	0.8333333333333334	p o Cey
middle_high_german	f111v	f111	f111v.33	1	gesch	5	5	0.8333333333333334	o air
middle_high_german	f111v	f111	f111v.33	8	gesch	5	5	0.8333333333333334	Ce al C ar
middle_high_german	f111v	f111	f111v.35	0	gesch	5	5	0.8333333333333334	o aI
middle_high_german	f111v	f111	f111v.38	1	gesch	5	5	0.8333333333333334	o aN
middle_high_german	f111v	f111	f111v.42	0	gesch	5	5	0.8333333333333334	CE o
middle_high_german	f111v	f111	f111v.5	1	gesch	5	5	0.8333333333333334	o
middle_high_german	f111v	f111	f111v.50	9	gesch	5	5	0.8333333333333334	l o E e s
middle_high_german	f111v	f111	f111v.6	0	gesch	5	5	0.8333333333333334	ok E o
middle_high_german	f113r	f113	f113r.10	7	gesch	5	5	0.8333333333333334	Se o daN
middle_high_german	f113r	f113	f113r.10	8	gesch	5	5	0.8333333333333334	qot e o ar
middle_high_german	f113r	f113	f113r.11	5	gesch	5	5	0.8333333333333334	So o
middle_high_german	f113r	f113	f113r.12	4	gesch	5	5	0.8333333333333334	lk E o ar
