page	physical_folio	locus	chunk_index	section	units	decoded_seed_11	decoded_seed_29	decoded_seed_47	decoded_seed_71	decoded_seed_89	decoded_seed_107
f1r	f1	f1r.5	1	T	Ce ar	inferno	inferno	altre sovra	che	quello	quanto
f1r	f1	f1r.5	2	T	T aN	vitra	lera	suche	tordel	lsi	del
f1r	f1	f1r.5	3	T	P ar	o inferno	n inferno	i sovra	l che	i quello	i quanto
f1r	f1	f1r.5	4	T	F aN	ntra	nera	iche	ndel	nsi	iidel
f1r	f1	f1r.6	0	T	y dar ai Sy	quando nesa	maestro lorprea	rispuose ettre	dicendo giuiman	rispuose giuasuna	rispuose tororo
f1r	f1	f1r.7	0	T	od ar	inferno	com inferno	sovra	ser che	er quello	non quanto
f1r	f1	f1r.7	1	T	Sol	e	la	col	a	gia	a
f1r	f1	f1r.7	2	T	P o y	o rispuose quando	n convien maestro	i maestro rispuose	l rispuose dicendo	i comincio rispuose	i quando rispuose
f1r	f1	f1r.7	3	T	o y dar	rispuose quando ne	convien maestro lor	maestro rispuose e	rispuose dicendo giu	comincio rispuose giu	quando rispuose tor
f1r	f1	f1r.7	4	T	S	par	presso	volse	di	questi	presso
f1r	f1	f1r.7	5	T	s	convien	altre	comincio	quelle	quando	questa
f1r	f1	f1r.7	6	T	F o aN	n rispuose tra	n convien era	i maestro che	n rispuose del	n comincio si	ii quando del
f1r	f1	f1r.7	7	T	S od ar y	par inferno quando	presso com inferno maestro	volse sovra rispuose	diser che dicendo	questi er quello rispuose	presso non quanto rispuose
f1r	f1	f1r.8	0	T	y Sey	quando e	maestro de	rispuose e	dicendo e	rispuose o	rispuose a
f1r	f1	f1r.8	1	T	S ody	parche	presso e	volse e	ditro	questi che	presso tro
f1r	f1	f1r.8	2	T	ok Co y	verl quando	vermi maestro	ser rispuose	perchi dicendo	peral rispuose	chicor rispuose
f1r	f1	f1r.8	3	T	ot Col	ser	pertra	parcon	versi	mentra	vertra
f1r	f1	f1r.8	4	T	Co Ty	le	mil	sera	chie	ale	cori
f1r	f1	f1r.8	5	T	os Cy	stagia	sone	ae	sticio	tria	tie
f1r	f1	f1r.8	6	T	daI	a	ne	piu	l	ne	de
f1r	f1	f1r.8	7	T	Cor	e	chi	cio	ti	de	e
f1r	f1	f1r.8	8	T	k os	dicendo sta	quanto son	quelli a	inferno sti	quanto tri	inferno ti
f1r	f1	f1r.9	0	T	daN	e	si	e	e	le	di
f1r	f1	f1r.9	1	T	So s	s convien	che altre	de comincio	tan quelle	lor quando	era questa
f1r	f1	f1r.9	2	T	F ol	n tanto	n altro	i quando	n disse	n questa	ii quella
f1r	f1	f1r.9	3	T	S ody	parche	presso e	volse e	ditro	questi che	presso tro
f1r	f1	f1r.10	0	T	daI	a	ne	piu	l	ne	de
f1r	f1	f1r.10	1	T	os	sta	son	a	sti	tri	ti
f1r	f1	f1r.10	2	T	t e ody	cor questi che	questi e	alcuna e	cor quello tro	conche	pertro
f1r	f1	f1r.11	0	T	y daI	quando a	maestro ne	rispuose piu	dicendo l	rispuose ne	rispuose de
f1r	f1	f1r.11	1	T	P e s aN	o questi convien tra	n altre era	i comincio che	l quello quelle del	i quando si	i questa del
f1r	f1	f1r.11	2	T	ol s	tanto convien	altro altre	quando comincio	disse quelle	questa quando	quella questa
f1r	f1	f1r.11	3	T	P ey	ode	na	ia	li	io	iche
f1r	f1	f1r.11	4	T	yt aI	quanon	se	prinon	suoi	a	sona
f1r	f1	f1r.11	5	T	So Sy	sa	chea	detre	tanman	loruna	erao
f1r	f1	f1r.11	6	T	P od al e s	o che questi convien	ncome altre	ichi comincio	lser poscia quello quelle	ier sovra quando	inon questi questa
f1r	f1	f1r.12	0	T	ok So	vers	verche	de	pertan	perlor	chiera
f1r	f1	f1r.12	1	T	k So y	dicendo s quando	quanto che maestro	quelli de rispuose	inferno tan dicendo	quanto lor rispuose	inferno era rispuose
f1r	f1	f1r.12	2	T	ot air I	suot	perid	parmad	veris	menam	verom
f1r	f1	f1r.12	3	T	ot eol	no	pero	paro	veri	meno	vero
f1r	f1	f1r.12	4	T	ok a n	verla	verin	lo	pero	pero	chitu
f1r	f1	f1r.12	5	T	S od aI	parnon	presso come	volse non	diseri	questi era	presso nona
f1r	f1	f1r.12	6	T	s K ey	convien ode	altre la	comincio la	quelle si	quando io	questa menche
f1r	f1	f1r.12	7	T	daN	e	si	e	e	le	di
f1r	f1	f1r.13	0	T	So y	s quando	che maestro	de rispuose	tan dicendo	lor rispuose	era rispuose
f1r	f1	f1r.13	1	T	K ey	ode	la	la	si	io	menche
f1r	f1	f1r.13	2	T	k o daN	dicendo rispuose e	quanto convien si	quelli maestro e	inferno rispuose e	quanto comincio le	inferno quando di
f1r	f1	f1r.13	3	T	P y	o quando	n maestro	i rispuose	l dicendo	i rispuose	i rispuose
f1r	f1	f1r.13	4	T	P od ai i l s	osiper convien	ncomprescon altre	itrdi comincio	lserin quelle	ierasccor quando	inonorestser questa
f1r	f1	f1r.13	5	T	T ey	vide	la	sua	tori	lo	che
f1r	f1	f1r.13	6	T	So	s	che	de	tan	lor	era
f1r	f1	f1r.13	7	T	ol daI	tanto a	altro ne	quando piu	disse l	questa ne	quella de
f1r	f1	f1r.13	8	T	d	questa	quelli	quanto	altrui	quelli	quelli
f1r	f1	f1r.14	0	T	daI	a	ne	piu	l	ne	de
f1r	f1	f1r.14	1	T	o N	rispuose i	convien	maestro i	rispuose o	comincio i	quando a
f1r	f1	f1r.14	2	T	Col	ser	tra	con	si	tra	tra
f1r	f1	f1r.14	3	T	o daN	rispuose e	convien si	maestro e	rispuose e	comincio le	quando di
f1r	f1	f1r.14	4	T	C od aI	perche non	dicendo come	questa non	quanto seri	inferno era	comincio nona
f1r	f1	f1r.14	5	T	Cdy	gio	i	cia	nte	e	e
f1r	f1	f1r.14	6	T	ok aI	vernon	vere	non	peri	pera	chia
f1r	f1	f1r.14	7	T	d n	questa a	quelli n	quanto o	altrui o	quelli o	quelli tu
f1r	f1	f1r.14	8	T	Ty	e	l	a	e	e	i
f1r	f1	f1r.14	9	T	k od	dicendo	quanto com	quelli	inferno ser	quanto er	inferno non
f1r	f1	f1r.15	0	T	daN	e	si	e	e	le	di
f1r	f1	f1r.15	1	T	S K ey	parode	presso la	volse la	disi	questi io	presso menche
f1r	f1	f1r.15	2	T	e o	questi rispuose	convien	maestro	quello rispuose	comincio	quando
f1r	f1	f1r.15	3	T	r	era	ell	a	a	or	in
f1r	f1	f1r.15	4	T	C ar	perche inferno	dicendo inferno	questa sovra	quanto che	inferno quello	comincio quanto
f1r	f1	f1r.15	5	T	Sey	e	de	e	e	o	a
f1r	f1	f1r.15	6	T	k ol	dicendo tanto	quanto altro	quelli quando	inferno disse	quanto questa	inferno quella
f1r	f1	f1r.15	7	T	Col	ser	tra	con	si	tra	tra
f1r	f1	f1r.15	8	T	Col	ser	tra	con	si	tra	tra
f1r	f1	f1r.15	9	T	k or	dicendo quella	quanto come	quelli si	inferno alcuna	quanto dicendo	inferno tutta
f1r	f1	f1r.15	10	T	C al	perche che	dicendo e	questa chi	quanto poscia	inferno sovra	comincio questi
f1r	f1	f1r.16	0	T	So	s	che	de	tan	lor	era
f1r	f1	f1r.16	1	T	Col	ser	tra	con	si	tra	tra
f1r	f1	f1r.16	2	T	S od a n	parla	presso comin	volse lo	disero	questi ero	presso nontu
f1r	f1	f1r.16	3	T	k Sy	dicendo a	quanto a	quelli tre	inferno man	quanto una	inferno o
f1r	f1	f1r.16	4	T	k Cy	dicendo gia	quanto e	quelli e	inferno cio	quanto a	inferno e
f1r	f1	f1r.16	5	T	d	questa	quelli	quanto	altrui	quelli	quelli
f1r	f1	f1r.16	6	T	or	quella	come	si	alcuna	dicendo	tutta
f1r	f1	f1r.16	7	T	Co daN	le	misi	sere	chie	alle	cordi
f1r	f1	f1r.16	8	T	So	s	che	de	tan	lor	era
f1r	f1	f1r.16	9	T	k o e am	dicendo rispuose questi son	quanto convien e	quelli maestro del	inferno rispuose quello gio	quanto comincio e	inferno quando a
f1r	f1	f1r.17	0	T	y Co	quando l	maestro mi	rispuose ser	dicendo chi	rispuose al	rispuose cor
f1r	f1	f1r.17	1	T	t Cey	corcio	questi a	alcuna man	cornon	cone	pere
f1r	f1	f1r.17	2	T	Ce k aI	dicendo non	quanto e	altre quelli non	inferno i	quanto a	inferno a
f1r	f1	f1r.17	3	T	Se op Sol	sanne	sla	verscol	dea	terngia	la
f1r	f1	f1r.17	4	T	dy dy d	concon questa	stasta quelli	trotro quanto	giagia altrui	tretre quelli	ii quelli
f1r	f1	f1r.17	5	T	Ty	e	l	a	e	e	i
f1r	f1	f1r.17	6	T	d ai y	questa s quando	quelli pre maestro	quanto t rispuose	altrui i dicendo	quelli as rispuose	quelli or rispuose
f1r	f1	f1r.18	0	T	yt o	qua rispuose	s convien	pri maestro	suo rispuose	comincio	son quando
f1r	f1	f1r.18	1	T	Sol	e	la	col	a	gia	a
f1r	f1	f1r.18	2	T	Se	san	<EMPTY>	ver	de	ter	<EMPTY>
f1r	f1	f1r.18	3	T	k od Sey	dicendo e	quanto comde	quelli e	inferno sere	quanto ero	inferno nona
f1r	f1	f1r.18	4	T	P e al y	o questi che quando	ne maestro	ichi rispuose	l quello poscia dicendo	i sovra rispuose	i questi rispuose
f1r	f1	f1r.18	5	T	dar aI	nenon	lore	enon	giui	giua	tora
f1r	f1	f1r.18	6	T	daI	a	ne	piu	l	ne	de
f1r	f1	f1r.18	7	T	Ky d s	e questa convien	di quelli altre	a quanto comincio	l altrui quelle	a quelli quando	pre quelli questa
f1r	f1	f1r.19	0	T	d C ar	questa perche inferno	quelli dicendo inferno	quanto questa sovra	altrui quanto che	quelli inferno quello	quelli comincio quanto
f1r	f1	f1r.19	1	T	S T aN	parvitra	presso lera	volse suche	ditordel	questi lsi	presso del
f1r	f1	f1r.19	2	T	ok ai i r	versiera	verpresell	tra	perina	perascor	chiorestin
f1r	f1	f1r.19	3	T	Cey	cio	a	man	non	e	e
f1r	f1	f1r.19	4	T	Cy	gia	e	e	cio	a	e
f1r	f1	f1r.19	5	T	t ol	cor tanto	questi altro	alcuna quando	cor disse	con questa	per quella
f1r	f1	f1r.19	6	T	T ol s	vi tanto convien	l altro altre	su quando comincio	tor disse quelle	l questa quando	quella questa
f1r	f1	f1r.19	7	T	d l o o	questa per rispuose rispuose	quelli con convien convien	quanto di maestro maestro	altrui rispuose rispuose	quelli cor comincio comincio	quelli ser quando quando
f1r	f1	f1r.20	0	T	S ok	parver	presso ver	volse	diper	questi per	presso chi
f1r	f1	f1r.20	1	T	Cor	e	chi	cio	ti	de	e
f1r	f1	f1r.20	2	T	Cey	cio	a	man	non	e	e
f1r	f1	f1r.20	3	T	daI	a	ne	piu	l	ne	de
f1r	f1	f1r.20	4	T	K ey	ode	la	la	si	io	menche
f1r	f1	f1r.21	0	T	ot ol	tanto	per altro	par quando	ver disse	men questa	ver quella
f1r	f1	f1r.21	1	T	d ai N	questa si	quelli pre	quanto ti	altrui io	quelli asi	quelli ora
f1r	f1	f1r.22	0	T	P o	o rispuose	n convien	i maestro	l rispuose	i comincio	i quando
f1r	f1	f1r.22	1	T	S aN	partra	presso era	volse che	didel	questi si	presso del
f1r	f1	f1r.22	2	T	S ok CEy	parvertri	presso vero	volse l	diperch	questi pere	presso chia
f1r	f1	f1r.22	3	T	Col	ser	tra	con	si	tra	tra
f1r	f1	f1r.22	4	T	t S od E s y	corpar convien quando	questi presso com altre maestro	alcuna volse comincio rispuose	cordiser quelle dicendo	con questi er quando rispuose	per presso non questa rispuose
f1r	f1	f1r.22	5	T	Sey	e	de	e	e	o	a
f1r	f1	f1r.22	6	T	p y d Ey	quando questa lor	ser maestro quelli a	rispuose quanto e	dicendo altrui a	rispuose quelli a	par rispuose quelli o
f1r	f1	f1r.22	7	T	C a	perche l	dicendo i	questa l	quanto	inferno	comincio
f1r	f1	f1r.22	8	T	r od ar	era inferno	ellcom inferno	a sovra	aser che	orer quello	innon quanto
f1r	f1	f1r.23	0	T	y d o I	quando questa rispuose t	maestro quelli convien d	rispuose quanto maestro d	dicendo altrui rispuose s	rispuose quelli comincio m	rispuose quelli quando m
f1r	f1	f1r.23	1	T	Col	ser	tra	con	si	tra	tra
f1r	f1	f1r.23	2	T	daI	a	ne	piu	l	ne	de
f1r	f1	f1r.23	3	T	T al	vi che	le	suchi	tor poscia	l sovra	questi
f1r	f1	f1r.23	4	T	dar	ne	lor	e	giu	giu	tor
f1r	f1	f1r.23	5	T	Se ar	san inferno	inferno	ver sovra	de che	ter quello	quanto
f1r	f1	f1r.23	6	T	k aN	dicendo tra	quanto era	quelli che	inferno del	quanto si	inferno del
f1r	f1	f1r.23	7	T	dar	ne	lor	e	giu	giu	tor
f1r	f1	f1r.23	8	T	Sey	e	de	e	e	o	a
f1r	f1	f1r.23	9	T	T ar	vi inferno	l inferno	su sovra	tor che	l quello	quanto
f1r	f1	f1r.24	0	T	Co	l	mi	ser	chi	al	cor
f1r	f1	f1r.24	1	T	o	rispuose	convien	maestro	rispuose	comincio	quando
f1r	f1	f1r.24	2	T	k aN	dicendo tra	quanto era	quelli che	inferno del	quanto si	inferno del
f1r	f1	f1r.24	3	T	So aN	stra	cheera	deche	tandel	lorsi	eradel
f1r	f1	f1r.24	4	T	ok ol	ver tanto	ver altro	quando	per disse	per questa	chi quella
f1r	f1	f1r.24	5	T	daN	e	si	e	e	le	di
f1r	f1	f1r.24	6	T	f ar	i inferno	s inferno	sovra	e che	in quello	n quanto
f1r	f1	f1r.24	7	T	T ol	vi tanto	l altro	su quando	tor disse	l questa	quella
f1r	f1	f1r.24	8	T	daN	e	si	e	e	le	di
f1r	f1	f1r.24	9	T	T ol dar	vi tanto ne	l altro lor	su quando e	tor disse giu	l questa giu	quella tor
f1r	f1	f1r.25	0	T	y CEy	quando tri	maestro o	rispuose l	dicendo ch	rispuose e	rispuose a
f1r	f1	f1r.25	1	T	ok Ey	verlor	vera	e	pera	pera	chio
f1r	f1	f1r.25	2	T	oky	a	a	a	a	i	l
f1r	f1	f1r.25	3	T	daN	e	si	e	e	le	di
f1r	f1	f1r.25	4	T	ok Cey	vercio	vera	man	pernon	pere	chie
f1r	f1	f1r.25	5	T	k okaN	dicendo o	quanto d	quelli d	inferno a	quanto i	inferno d
f1r	f1	f1r.25	6	T	o Col	rispuose ser	convien tra	maestro con	rispuose si	comincio tra	quando tra
f1r	f1	f1r.25	7	T	k d Cy	dicendo questa gia	quanto quelli e	quelli quanto e	inferno altrui cio	quanto quelli a	inferno quelli e
f1r	f1	f1r.25	8	T	dal	tor	men	son	tra	non	si
f1r	f1	f1r.26	0	T	d Ce o	questa rispuose	quelli convien	quanto altre maestro	altrui rispuose	quelli comincio	quelli quando
f1r	f1	f1r.26	1	T	S ody	parche	presso e	volse e	ditro	questi che	presso tro
f1r	f1	f1r.26	2	T	k o Sey	dicendo rispuose e	quanto convien de	quelli maestro e	inferno rispuose e	quanto comincio o	inferno quando a
f1r	f1	f1r.26	3	T	Ty	e	l	a	e	e	i
f1r	f1	f1r.26	4	T	ok Cey	vercio	vera	man	pernon	pere	chie
f1r	f1	f1r.26	5	T	k Ey	dicendo lor	quanto a	quelli e	inferno a	quanto a	inferno o
f1r	f1	f1r.26	6	T	k Ey dal	dicendo lortor	quanto amen	quelli eson	inferno atra	quanto anon	inferno osi
f1r	f1	f1r.26	7	T	C t or	perche cor quella	dicendo questi come	questa alcuna si	quanto cor alcuna	inferno con dicendo	comincio per tutta
f1r	f1	f1r.27	0	T	e o	questi rispuose	convien	maestro	quello rispuose	comincio	quando
f1r	f1	f1r.27	1	T	Col	ser	tra	con	si	tra	tra
f1r	f1	f1r.27	2	T	C ok	perche ver	dicendo ver	questa	quanto per	inferno per	comincio chi
f1r	f1	f1r.27	3	T	C oty	perche l	dicendo i	questa l	quanto re	inferno l	comincio l
f1r	f1	f1r.27	4	T	C ot ey	perche de	dicendo pera	questa para	quanto veri	inferno meno	comincio verche
f1r	f1	f1r.28	0	T	d C aN	questa perche tra	quelli dicendo era	quanto questa che	altrui quanto del	quelli inferno si	quelli comincio del
f18r	f18	f18r.1	0	H	p d r air dy	questa erasuocon	ser quelli ellista	quanto amatro	altrui aigia	quelli oratre	par quelli inoi
f18r	f18	f18r.1	1	H	dar od	ne	lorcom	e	giuser	giuer	tornon
f18r	f18	f18r.1	2	H	y o ar	quando rispuose inferno	maestro convien inferno	rispuose maestro sovra	dicendo rispuose che	rispuose comincio quello	rispuose quando quanto
f18r	f18	f18r.1	3	H	yk Col	ser	voltra	con	mensi	chitra	mantra
f18r	f18	f18r.1	4	H	dar	ne	lor	e	giu	giu	tor
f18r	f18	f18r.1	5	H	o m	rispuose i	convien o	maestro i	rispuose o	comincio i	quando i
f18r	f18	f18r.1	6	H	C Ky	perche e	dicendo di	questa a	quanto l	inferno a	comincio pre
f18r	f18	f18r.1	7	H	o T or	rispuose vi quella	convien l come	maestro susi	rispuose tor alcuna	comincio l dicendo	quando tutta
f18r	f18	f18r.1	8	H	dal	tor	men	son	tra	non	si
f18r	f18	f18r.2	0	H	ot Sol	e	perla	parcol	vera	mengia	vera
f18r	f18	f18r.2	1	H	qok Col	preser	coltra	percon	masi	mantra	contra
f18r	f18	f18r.2	2	H	Cy k Cy	gia dicendo gia	e quanto e	e quelli e	cio inferno cio	a quanto a	e inferno e
f18r	f18	f18r.2	3	H	ok C al	ver perche che	ver dicendo e	questa chi	per quanto poscia	per inferno sovra	chi comincio questi
f18r	f18	f18r.2	4	H	daN	e	si	e	e	le	di
f18r	f18	f18r.2	5	H	dy	con	sta	tro	gia	tre	i
f18r	f18	f18r.2	6	H	Col	ser	tra	con	si	tra	tra
f18r	f18	f18r.2	7	H	daI	a	ne	piu	l	ne	de
f18r	f18	f18r.3	0	H	qok Cor	pree	colchi	percio	mati	mande	cone
f18r	f18	f18r.3	1	H	Cor	e	chi	cio	ti	de	e
f18r	f18	f18r.3	2	H	ey	de	a	a	i	o	che
f18r	f18	f18r.3	3	H	or Cey	quella cio	come a	siman	alcuna non	dicendo e	tutta e
f18r	f18	f18r.3	4	H	qok Col	preser	coltra	percon	masi	mantra	contra
f18r	f18	f18r.3	5	H	dy	con	sta	tro	gia	tre	i
f18r	f18	f18r.3	6	H	yt C ar g	qua perche inferno o	s dicendo inferno a	pri questa sovra i	suo quanto che o	inferno quello o	son comincio quanto i
f18r	f18	f18r.4	0	H	Cor	e	chi	cio	ti	de	e
f18r	f18	f18r.4	1	H	T or	vi quella	l come	susi	tor alcuna	l dicendo	tutta
f18r	f18	f18r.4	2	H	ok e or	ver questi quella	ver come	si	per quello alcuna	per dicendo	chi tutta
f18r	f18	f18r.4	3	H	yk Col	ser	voltra	con	mensi	chitra	mantra
f18r	f18	f18r.4	4	H	ok aI	vernon	vere	non	peri	pera	chia
f18r	f18	f18r.5	0	H	t Cor	core	questi chi	alcuna cio	corti	conde	pere
f18r	f18	f18r.5	1	H	S or	par quella	presso come	volse si	di alcuna	questi dicendo	presso tutta
f18r	f18	f18r.5	2	H	T aN	vitra	lera	suche	tordel	lsi	del
f18r	f18	f18r.5	3	H	T ol	vi tanto	l altro	su quando	tor disse	l questa	quella
f18r	f18	f18r.5	4	H	C l ol	perche per tanto	dicendo con altro	questa di quando	quanto disse	inferno cor questa	comincio ser quella
f18r	f18	f18r.5	5	H	Co m	li	mio	seri	chio	ali	cori
f18r	f18	f18r.6	0	H	y Cy	quando gia	maestro e	rispuose e	dicendo cio	rispuose a	rispuose e
f18r	f18	f18r.6	1	H	k Cor	dicendo e	quanto chi	quelli cio	inferno ti	quanto de	inferno e
f18r	f18	f18r.6	2	H	d air	questa suo	quelli i	quanto ma	altrui i	quelli a	quelli o
f18r	f18	f18r.6	3	H	yt ol	qua tanto	s altro	pri quando	suo disse	questa	son quella
f18r	f18	f18r.6	4	H	C Ty	perche e	dicendo l	questa a	quanto e	inferno e	comincio i
f18r	f18	f18r.6	5	H	dar	ne	lor	e	giu	giu	tor
f18r	f18	f18r.6	6	H	dar	ne	lor	e	giu	giu	tor
f18r	f18	f18r.6	7	H	dal	tor	men	son	tra	non	si
f18r	f18	f18r.7	0	H	o S or	rispuose par quella	convien presso come	maestro volse si	rispuose di alcuna	comincio questi dicendo	quando presso tutta
f18r	f18	f18r.7	1	H	S aN	partra	presso era	volse che	didel	questi si	presso del
f18r	f18	f18r.7	2	H	Ty	e	l	a	e	e	i
f18r	f18	f18r.7	3	H	Sol dy	econ	lasta	coltro	agia	giatre	ai
f18r	f18	f18r.7	4	H	d ol dy	questa tanto con	quelli altro sta	quanto quando tro	altrui disse gia	quelli questa tre	quelli quella i
f18r	f18	f18r.7	5	H	d ol daN	questa tanto e	quelli altro si	quanto quando e	altrui disse e	quelli questa le	quelli quella di
f18r	f18	f18r.8	0	H	qok Cor	pree	colchi	percio	mati	mande	cone
f18r	f18	f18r.8	1	H	K ol	o tanto	l altro	l quando	s disse	i questa	men quella
f18r	f18	f18r.8	2	H	ol ody	tanto che	altro e	quando e	disse tro	questa che	quella tro
f18r	f18	f18r.8	3	H	okal dy	icon	alsta	futro	ogia	quitre	si
f18r	f18	f18r.8	4	H	dar y	ne quando	lor maestro	e rispuose	giu dicendo	giu rispuose	tor rispuose
f18r	f18	f18r.9	0	H	Col	ser	tra	con	si	tra	tra
f18r	f18	f18r.9	1	H	C T al	perche vi che	dicendo le	questa suchi	quanto tor poscia	inferno l sovra	comincio questi
f18r	f18	f18r.9	2	H	ok S al	verpar che	ver presso e	volse chi	perdi poscia	per questi sovra	chi presso questi
f18r	f18	f18r.9	3	H	Cy k al d	gia dicendo che questa	e quanto e quelli	e quelli chi quanto	cio inferno poscia altrui	a quanto sovra quelli	e inferno questi quelli
f18r	f18	f18r.10	0	H	dar	ne	lor	e	giu	giu	tor
f18r	f18	f18r.10	1	H	S or	par quella	presso come	volse si	di alcuna	questi dicendo	presso tutta
f18r	f18	f18r.10	2	H	qok Col	preser	coltra	percon	masi	mantra	contra
f18r	f18	f18r.10	3	H	ol	tanto	altro	quando	disse	questa	quella
f18r	f18	f18r.10	4	H	y daN	quando e	maestro si	rispuose e	dicendo e	rispuose le	rispuose di
f18r	f18	f18r.11	0	H	s ot C aN	convien perche tra	altre per dicendo era	comincio par questa che	quelle ver quanto del	quando men inferno si	questa ver comincio del
f18r	f18	f18r.11	1	H	C ok Cy	perche vergia	dicendo vere	questa e	quanto percio	inferno pera	comincio chie
f18r	f18	f18r.11	2	H	C K ol	perche o tanto	dicendo l altro	questa l quando	quanto s disse	inferno i questa	comincio men quella
f18r	f18	f18r.11	3	H	Cor	e	chi	cio	ti	de	e
f18r	f18	f18r.11	4	H	g	o	a	i	o	o	i
f18r	f18	f18r.12	0	H	y C air	quando perche suo	maestro dicendo i	rispuose questa ma	dicendo quanto i	rispuose inferno a	rispuose comincio o
f18r	f18	f18r.12	1	H	T ol	vi tanto	l altro	su quando	tor disse	l questa	quella
f18r	f18	f18r.12	2	H	daN	e	si	e	e	le	di
f18r	f18	f18r.12	3	H	qok Cy	pregia	cole	pere	macio	mana	cone
f18r	f18	f18r.12	4	H	Ty	e	l	a	e	e	i
f18r	f18	f18r.13	0	H	or	quella	come	si	alcuna	dicendo	tutta
f18r	f18	f18r.13	1	H	S aN	partra	presso era	volse che	didel	questi si	presso del
f18r	f18	f18r.13	2	H	T ar	vi inferno	l inferno	su sovra	tor che	l quello	quanto
f18r	f18	f18r.13	3	H	T al	vi che	le	suchi	tor poscia	l sovra	questi
f18r	f18	f18r.13	4	H	okal	i	al	fu	o	qui	s
f18r	f18	f18r.13	5	H	dar	ne	lor	e	giu	giu	tor
