language	unit	primary_modal_category	primary_category_fraction	primary_modal_output	primary_exact_fraction	all_configs_modal_category	all_configs_category_fraction	all_configs_modal_output	all_configs_exact_fraction
middle_high_german	qol	L	0.5	o	0.16666666666666666	L	0.5833333333333334	z	0.25
middle_high_german	lk	L	0.8333333333333334	i	0.5	L	0.9166666666666666	i	0.3333333333333333
middle_high_german	qokEy	L	0.6666666666666666	z	0.5	D	0.5833333333333334	z	0.3333333333333333
middle_high_german	okaN	L	1.0	t	0.5	L	0.6666666666666666	z	0.3333333333333333
middle_high_german	okal	L	1.0	r	0.6666666666666666	L	1.0	r	0.5
middle_high_german	m	L	1.0	n	0.5	L	1.0	n	0.4166666666666667
middle_high_german	otal	L	1.0	s	0.3333333333333333	L	1.0	s	0.25
middle_high_german	oky	L	1.0	t	0.5	L	0.8333333333333334	t	0.3333333333333333
middle_high_german	oty	L	1.0	n	0.3333333333333333	L	1.0	z	0.5
middle_high_german	P	L	1.0	i	0.3333333333333333	L	1.0	l	0.3333333333333333
middle_high_german	n	L	1.0	n	0.5	L	1.0	n	0.25
middle_high_german	g	L	1.0	t	0.5	L	1.0	t	0.5
middle_high_german	F	L	1.0	s	0.6666666666666666	L	0.9166666666666666	s	0.4166666666666667
middle_high_german	I	L	1.0	c	0.3333333333333333	L	1.0	z	0.3333333333333333
middle_high_german	x	L	1.0	m	0.16666666666666666	L	0.9166666666666666	m	0.16666666666666666
middle_high_german	b	L	1.0	s	0.3333333333333333	L	1.0	s	0.3333333333333333
middle_high_german	j	L	1.0	s	0.16666666666666666	L	1.0	r	0.25
middle_high_german	u	L	1.0	c	0.3333333333333333	L	1.0	c	0.25
middle_high_german	c	L	1.0	r	0.3333333333333333	L	0.75	z	0.3333333333333333
middle_high_german	h	L	1.0	u	0.3333333333333333	L	1.0	a	0.3333333333333333
middle_high_german	z	L	0.8333333333333334	p	0.3333333333333333	L	0.9166666666666666	u	0.16666666666666666
middle_high_german	v	L	1.0	r	0.5	L	0.9166666666666666	l	0.25
