language	page	physical_folio	locus	chunk_index	fragment	length	carrier_units	run_support	run_fraction
middle_high_german	f23r	f23	f23r.4	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f23r	f23	f23r.7	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f23v	f23	f23v.5	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f23v	f23	f23v.7	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f23v	f23	f23v.9	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f23v	f23	f23v.10	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f23v	f23	f23v.10	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f23v	f23	f23v.11	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f23v	f23	f23v.11	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f23v	f23	f23v.12	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f28r	f28	f28r.5	5	gesch	5	o	5	0.8333333333333334
middle_high_german	f28v	f28	f28v.1	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f28v	f28	f28v.2	8	gesch	5	o	5	0.8333333333333334
middle_high_german	f28v	f28	f28v.4	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f28v	f28	f28v.7	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f30r	f30	f30r.1	8	gesch	5	o	5	0.8333333333333334
middle_high_german	f30r	f30	f30r.3	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f30r	f30	f30r.4	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f30r	f30	f30r.4	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f30r	f30	f30r.5	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f30r	f30	f30r.5	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f30r	f30	f30r.6	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f30r	f30	f30r.10	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f30r	f30	f30r.11	5	gesch	5	o	5	0.8333333333333334
middle_high_german	f30v	f30	f30v.3	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f30v	f30	f30v.3	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f30v	f30	f30v.7	2	gesch	5	o	5	0.8333333333333334
middle_high_german	f30v	f30	f30v.8	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f30v	f30	f30v.8	2	gesch	5	o	5	0.8333333333333334
middle_high_german	f33v	f33	f33v.6	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f33v	f33	f33v.10	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f33v	f33	f33v.10	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f45r	f45	f45r.1	8	gesch	5	o	5	0.8333333333333334
middle_high_german	f45r	f45	f45r.2	9	gesch	5	o	5	0.8333333333333334
middle_high_german	f45r	f45	f45r.3	8	gesch	5	o	5	0.8333333333333334
middle_high_german	f45v	f45	f45v.1	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f45v	f45	f45v.1	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f45v	f45	f45v.5	5	gesch	5	o	5	0.8333333333333334
middle_high_german	f45v	f45	f45v.8	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f45v	f45	f45v.9	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f45v	f45	f45v.11	2	gesch	5	o	5	0.8333333333333334
middle_high_german	f47r	f47	f47r.4	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f47r	f47	f47r.6	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f47v	f47	f47v.6	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f47v	f47	f47v.10	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f52r	f52	f52r.1	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f52r	f52	f52r.6	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f52r	f52	f52r.7	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f52r	f52	f52r.8	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f52v	f52	f52v.3	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f52v	f52	f52v.6	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f52v	f52	f52v.7	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f52v	f52	f52v.8	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f53r	f53	f53r.6	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f53r	f53	f53r.6	2	gesch	5	o	5	0.8333333333333334
middle_high_german	f53r	f53	f53r.8	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f53r	f53	f53r.8	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f53v	f53	f53v.1	2	gesch	5	o	5	0.8333333333333334
middle_high_german	f53v	f53	f53v.2	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f53v	f53	f53v.3	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f53v	f53	f53v.3	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f53v	f53	f53v.6	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f53v	f53	f53v.7	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f53v	f53	f53v.7	5	gesch	5	o	5	0.8333333333333334
middle_high_german	f53v	f53	f53v.9	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f53v	f53	f53v.13	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f81r	f81	f81r.1	5	gesch	5	o	5	0.8333333333333334
middle_high_german	f81r	f81	f81r.14	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f81r	f81	f81r.17	5	gesch	5	o	5	0.8333333333333334
middle_high_german	f81r	f81	f81r.18	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f81r	f81	f81r.20	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f81r	f81	f81r.23	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f81v	f81	f81v.1	8	gesch	5	o	5	0.8333333333333334
middle_high_german	f81v	f81	f81v.22	2	gesch	5	o	5	0.8333333333333334
middle_high_german	f81v	f81	f81v.25	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f81v	f81	f81v.26	2	gesch	5	o	5	0.8333333333333334
middle_high_german	f81v	f81	f81v.27	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r1	f85	f85r1.1	5	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r1	f85	f85r1.1	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r1	f85	f85r1.2	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r1	f85	f85r1.7	8	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r1	f85	f85r1.9	9	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r1	f85	f85r1.11	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r1	f85	f85r1.12	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r1	f85	f85r1.12	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r1	f85	f85r1.15	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r1	f85	f85r1.15	8	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r1	f85	f85r1.20	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r1	f85	f85r1.21	5	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r1	f85	f85r1.29	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r1	f85	f85r1.30	9	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r1	f85	f85r1.31	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r1	f85	f85r1.32	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r2	f85	f85r2.1	10	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r2	f85	f85r2.1	17	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r2	f85	f85r2.1	21	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r2	f85	f85r2.4	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r2	f85	f85r2.5	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r2	f85	f85r2.8	5	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r2	f85	f85r2.10	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r2	f85	f85r2.11	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r2	f85	f85r2.22	5	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r2	f85	f85r2.24	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r2	f85	f85r2.24	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f85r2	f85	f85r2.24	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f88r	f88	f88r.7	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f88r	f88	f88r.8	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f88r	f88	f88r.9	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f88r	f88	f88r.9	2	gesch	5	o	5	0.8333333333333334
middle_high_german	f88r	f88	f88r.9	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f88r	f88	f88r.9	9	gesch	5	o	5	0.8333333333333334
middle_high_german	f88r	f88	f88r.10	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f88r	f88	f88r.10	8	gesch	5	o	5	0.8333333333333334
middle_high_german	f88r	f88	f88r.11	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f88r	f88	f88r.18	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f88r	f88	f88r.23	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f88r	f88	f88r.25	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f88r	f88	f88r.26	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f88r	f88	f88r.30	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f88r	f88	f88r.31	5	gesch	5	o	5	0.8333333333333334
middle_high_german	f88v	f88	f88v.2	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f88v	f88	f88v.6	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f88v	f88	f88v.6	2	gesch	5	o	5	0.8333333333333334
middle_high_german	f88v	f88	f88v.7	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f88v	f88	f88v.8	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f88v	f88	f88v.15	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f88v	f88	f88v.16	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f88v	f88	f88v.19	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f88v	f88	f88v.19	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f88v	f88	f88v.20	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f88v	f88	f88v.20	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f88v	f88	f88v.21	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f88v	f88	f88v.22	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f88v	f88	f88v.23	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f88v	f88	f88v.24	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f88v	f88	f88v.25	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f89r1	f89	f89r1.9	2	gesch	5	o	5	0.8333333333333334
middle_high_german	f89r1	f89	f89r1.15	5	gesch	5	o	5	0.8333333333333334
middle_high_german	f89r1	f89	f89r1.16	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f89r1	f89	f89r1.19	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f89r1	f89	f89r1.19	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f89r1	f89	f89r1.20	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f89r1	f89	f89r1.24	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f89v1	f89	f89v1.2	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f89v1	f89	f89v1.5	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f89v1	f89	f89v1.5	8	gesch	5	o	5	0.8333333333333334
middle_high_german	f89v1	f89	f89v1.9	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f89v1	f89	f89v1.9	8	gesch	5	o	5	0.8333333333333334
middle_high_german	f89v1	f89	f89v1.11	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f89v1	f89	f89v1.12	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f89v1	f89	f89v1.13	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f89v1	f89	f89v1.13	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f89v1	f89	f89v1.14	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f89v1	f89	f89v1.15	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f89v1	f89	f89v1.15	9	gesch	5	o	5	0.8333333333333334
middle_high_german	f89v1	f89	f89v1.19	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f89v1	f89	f89v1.21	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f90r1	f90	f90r1.1	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f90r1	f90	f90r1.5	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f90r1	f90	f90r1.6	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f90r1	f90	f90r1.7	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f90r1	f90	f90r1.8	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f103r	f103	f103r.5	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f103r	f103	f103r.6	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f103r	f103	f103r.6	9	gesch	5	o	5	0.8333333333333334
middle_high_german	f103r	f103	f103r.8	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f103r	f103	f103r.8	8	gesch	5	o	5	0.8333333333333334
middle_high_german	f103r	f103	f103r.8	10	gesch	5	o	5	0.8333333333333334
middle_high_german	f103r	f103	f103r.10	2	gesch	5	o	5	0.8333333333333334
middle_high_german	f103r	f103	f103r.11	8	gesch	5	o	5	0.8333333333333334
middle_high_german	f103r	f103	f103r.12	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f103r	f103	f103r.31	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f103r	f103	f103r.34	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f103r	f103	f103r.36	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f103r	f103	f103r.46	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f103v	f103	f103v.8	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f103v	f103	f103v.10	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f103v	f103	f103v.10	5	gesch	5	o	5	0.8333333333333334
middle_high_german	f103v	f103	f103v.14	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f103v	f103	f103v.18	2	gesch	5	o	5	0.8333333333333334
middle_high_german	f103v	f103	f103v.22	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f103v	f103	f103v.31	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f103v	f103	f103v.36	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f103v	f103	f103v.44	10	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.3	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.4	2	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.4	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.4	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.4	8	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.5	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.8	9	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.9	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.11	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.11	2	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.14	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.14	5	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.14	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.16	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.18	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.19	8	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.21	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.24	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.28	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.29	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.29	8	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.30	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.32	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.34	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.34	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.35	11	gesch	5	o	5	0.8333333333333334
middle_high_german	f105r	f105	f105r.37	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.1	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.3	2	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.5	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.5	9	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.6	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.7	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.9	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.10	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.10	5	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.11	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.19	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.20	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.21	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.22	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.24	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.25	2	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.25	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.27	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.27	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.28	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.29	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.32	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.32	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.33	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.33	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.34	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.35	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.35	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.35	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.36	8	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.37	2	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.37	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f105v	f105	f105v.38	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.2	9	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.5	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.8	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.9	10	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.10	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.11	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.12	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.12	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.13	2	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.14	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.17	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.19	9	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.30	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.31	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.39	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.39	2	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.40	3	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.40	8	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.42	9	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.43	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.48	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f108r	f108	f108r.49	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f108v	f108	f108v.1	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f108v	f108	f108v.5	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f108v	f108	f108v.6	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f108v	f108	f108v.6	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f108v	f108	f108v.10	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f108v	f108	f108v.14	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f108v	f108	f108v.15	8	gesch	5	o	5	0.8333333333333334
middle_high_german	f108v	f108	f108v.18	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f108v	f108	f108v.22	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f108v	f108	f108v.25	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f108v	f108	f108v.29	2	gesch	5	o	5	0.8333333333333334
middle_high_german	f108v	f108	f108v.30	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f108v	f108	f108v.34	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f108v	f108	f108v.49	11	gesch	5	o	5	0.8333333333333334
middle_high_german	f108v	f108	f108v.51	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.7	9	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.8	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.9	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.10	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.12	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.13	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.13	12	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.19	4	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.19	5	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.21	5	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.21	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.22	9	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.25	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.25	7	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.25	8	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.25	10	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.26	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.26	2	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.29	5	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.32	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.33	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.34	0	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.34	1	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.34	6	gesch	5	o	5	0.8333333333333334
middle_high_german	f111r	f111	f111r.44	4	gesch	5	o	5	0.8333333333333334
