language	unit	primary_modal_category	primary_category_fraction	primary_modal_output	primary_exact_fraction	all_configs_modal_category	all_configs_category_fraction	all_configs_modal_output	all_configs_exact_fraction
latin	eol	L	1.0	t	0.5	L	0.75	t	0.3333333333333333
latin	q	L	0.6666666666666666	d	0.3333333333333333	L	0.6666666666666666	d	0.3333333333333333
latin	CEy	S	0.8333333333333334	cae	0.16666666666666666	S	0.5833333333333334	a	0.3333333333333333
latin	Ceol	D	0.3333333333333333	ii	0.3333333333333333	L	0.5	e	0.25
latin	daI	L	0.5	t	0.16666666666666666	L	0.4166666666666667	t	0.16666666666666666
latin	os	L	0.5	t	0.3333333333333333	S	0.6666666666666666	t	0.16666666666666666
latin	qol	S	0.8333333333333334	min	0.3333333333333333	S	0.6666666666666666	min	0.25
latin	lk	L	0.8333333333333334	s	0.3333333333333333	L	0.8333333333333334	s	0.3333333333333333
latin	qokEy	L	0.6666666666666666	l	0.3333333333333333	L	0.75	l	0.3333333333333333
latin	okaN	L	1.0	a	0.3333333333333333	L	0.9166666666666666	l	0.25
latin	okal	L	1.0	c	0.5	L	1.0	c	0.4166666666666667
latin	m	L	1.0	t	0.5	L	1.0	t	0.4166666666666667
latin	otal	L	0.6666666666666666	c	0.5	L	0.6666666666666666	c	0.3333333333333333
latin	oky	L	0.8333333333333334	a	0.6666666666666666	L	0.75	a	0.5
latin	oty	L	1.0	m	0.3333333333333333	L	1.0	m	0.3333333333333333
latin	P	L	0.8333333333333334	s	0.3333333333333333	L	0.9166666666666666	s	0.3333333333333333
latin	n	L	1.0	n	0.3333333333333333	L	1.0	s	0.4166666666666667
latin	g	L	1.0	i	0.5	L	1.0	i	0.3333333333333333
latin	F	L	0.6666666666666666		0.3333333333333333	L	0.75		0.25
latin	I	L	1.0	i	0.3333333333333333	L	1.0	c	0.25
latin	x	L	1.0	l	0.5	L	1.0	l	0.25
latin	b	L	1.0	i	0.6666666666666666	L	1.0	i	0.4166666666666667
latin	j	L	1.0	m	0.5	L	0.9166666666666666	m	0.3333333333333333
latin	u	L	1.0	d	0.16666666666666666	L	0.75	d	0.16666666666666666
latin	c	L	0.8333333333333334	l	0.3333333333333333	L	0.75	m	0.25
latin	h	L	0.8333333333333334	q	0.16666666666666666	L	0.75	o	0.16666666666666666
latin	z	L	0.5	g	0.16666666666666666	L	0.6666666666666666	g	0.16666666666666666
latin	v	L	0.8333333333333334	m	0.3333333333333333	L	0.75	x	0.16666666666666666
