replay_id	source_probe_id	shell_id	synthetic_surface	expected_channel_signature	observed_channel_signature	expected_support_tier	observed_support_tier	expected_support_rank	observed_support_rank	running_event_count	running_page_count	address_full_formula_count	address_hybrid_shell_count	observed_reading_de	replay_pass
G469-S00020	G467-P00020	G467-S0007	otalzxcphy	G466-C01+G466-C19	G466-C01+G466-C19	COMPOSITION_ONLY	COMPOSITION_ONLY	351	351	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:zx] · NEHMEN · EINSETZEN · POSTEN	YES
G469-S00021	G467-P00021	G467-S0007	otalxvzcphy	G466-C01+G466-C19	G466-C01+G466-C19	COMPOSITION_ONLY	COMPOSITION_ONLY	351	351	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:xvz] · NEHMEN · EINSETZEN · POSTEN	YES
G469-S00022	G467-P00022	G467-S0008	otalxcthy	G466-C01+G466-C20	G466-C01+G466-C20	COMPOSITION_ONLY	COMPOSITION_ONLY	119	119	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · POSTEN	YES
G469-S00023	G467-P00023	G467-S0008	otalzxcthy	G466-C01+G466-C20	G466-C01+G466-C20	COMPOSITION_ONLY	COMPOSITION_ONLY	119	119	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · POSTEN	YES
G469-S00024	G467-P00024	G467-S0008	otalxvzcthy	G466-C01+G466-C20	G466-C01+G466-C20	COMPOSITION_ONLY	COMPOSITION_ONLY	119	119	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · POSTEN	YES
G469-S00025	G467-P00025	G467-S0009	otalxoiin	G466-C01+G466-C21	G466-C01+G466-C21	COMPOSITION_ONLY	COMPOSITION_ONLY	105	105	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:x] · AUSFÜHRUNG · STUFE	YES
G469-S00026	G467-P00026	G467-S0009	otalzxoiin	G466-C01+G466-C21	G466-C01+G466-C21	COMPOSITION_ONLY	COMPOSITION_ONLY	105	105	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:zx] · AUSFÜHRUNG · STUFE	YES
G469-S00027	G467-P00027	G467-S0009	otalxvzoiin	G466-C01+G466-C21	G466-C01+G466-C21	COMPOSITION_ONLY	COMPOSITION_ONLY	105	105	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:xvz] · AUSFÜHRUNG · STUFE	YES
G469-S00028	G467-P00028	G467-S0010	otalxain	G466-C01+G466-C22	G466-C01+G466-C22	RUNNING_EXACT_RECIPE	RUNNING_EXACT_RECIPE	54	54	1	1	0	0	DANACH · ZIELORT · [PFLANZENNAME:x] · ANTEIL	YES
G469-S00029	G467-P00029	G467-S0010	otalzxain	G466-C01+G466-C22	G466-C01+G466-C22	RUNNING_EXACT_RECIPE	RUNNING_EXACT_RECIPE	54	54	1	1	0	0	DANACH · ZIELORT · [PFLANZENNAME:zx] · ANTEIL	YES
G469-S00030	G467-P00030	G467-S0010	otalxvzain	G466-C01+G466-C22	G466-C01+G466-C22	RUNNING_EXACT_RECIPE	RUNNING_EXACT_RECIPE	54	54	1	1	0	0	DANACH · ZIELORT · [PFLANZENNAME:xvz] · ANTEIL	YES
G469-S00031	G467-P00031	G467-S0011	otalxaly	G466-C01+G466-C23	G466-C01+G466-C23	COMPOSITION_ONLY	COMPOSITION_ONLY	118	118	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:x] · ZIELORT · POSTEN	YES
G469-S00032	G467-P00032	G467-S0011	otalzxaly	G466-C01+G466-C23	G466-C01+G466-C23	COMPOSITION_ONLY	COMPOSITION_ONLY	118	118	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:zx] · ZIELORT · POSTEN	YES
G469-S00033	G467-P00033	G467-S0011	otalxvzaly	G466-C01+G466-C23	G466-C01+G466-C23	COMPOSITION_ONLY	COMPOSITION_ONLY	118	118	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:xvz] · ZIELORT · POSTEN	YES
G469-S00034	G467-P00034	G467-S0012	otalxdal	G466-C01+G466-C24	G466-C01+G466-C24	COMPOSITION_ONLY	COMPOSITION_ONLY	104	104	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:x] · ZIELORT	YES
G469-S00035	G467-P00035	G467-S0012	otalzxdal	G466-C01+G466-C24	G466-C01+G466-C24	COMPOSITION_ONLY	COMPOSITION_ONLY	104	104	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:zx] · ZIELORT	YES
G469-S00036	G467-P00036	G467-S0012	otalxvzdal	G466-C01+G466-C24	G466-C01+G466-C24	COMPOSITION_ONLY	COMPOSITION_ONLY	104	104	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:xvz] · ZIELORT	YES
G469-S00037	G467-P00037	G467-S0013	otalxeey	G466-C01+G466-C25	G466-C01+G466-C25	COMPOSITION_ONLY	COMPOSITION_ONLY	358	358	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:x] · GRAD II · POSTEN	YES
G469-S00038	G467-P00038	G467-S0013	otalzxeey	G466-C01+G466-C25	G466-C01+G466-C25	COMPOSITION_ONLY	COMPOSITION_ONLY	358	358	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:zx] · GRAD II · POSTEN	YES
G469-S00039	G467-P00039	G467-S0013	otalxvzeey	G466-C01+G466-C25	G466-C01+G466-C25	COMPOSITION_ONLY	COMPOSITION_ONLY	358	358	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:xvz] · GRAD II · POSTEN	YES
G469-S00040	G467-P00040	G467-S0014	otalxoin	G466-C01+G466-C26	G466-C01+G466-C26	COMPOSITION_ONLY	COMPOSITION_ONLY	105	105	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:x] · AUSFÜHRUNG · STUFE	YES
G469-S00041	G467-P00041	G467-S0014	otalzxoin	G466-C01+G466-C26	G466-C01+G466-C26	COMPOSITION_ONLY	COMPOSITION_ONLY	105	105	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:zx] · AUSFÜHRUNG · STUFE	YES
G469-S00042	G467-P00042	G467-S0014	otalxvzoin	G466-C01+G466-C26	G466-C01+G466-C26	COMPOSITION_ONLY	COMPOSITION_ONLY	105	105	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:xvz] · AUSFÜHRUNG · STUFE	YES
G469-S00043	G467-P00043	G467-S0015	otalxoly	G466-C01+G466-C27	G466-C01+G466-C27	COMPOSITION_ONLY	COMPOSITION_ONLY	120	120	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:x] · FORTSETZEN · POSTEN	YES
G469-S00044	G467-P00044	G467-S0015	otalzxoly	G466-C01+G466-C27	G466-C01+G466-C27	COMPOSITION_ONLY	COMPOSITION_ONLY	120	120	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:zx] · FORTSETZEN · POSTEN	YES
G469-S00045	G467-P00045	G467-S0015	otalxvzoly	G466-C01+G466-C27	G466-C01+G466-C27	COMPOSITION_ONLY	COMPOSITION_ONLY	120	120	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:xvz] · FORTSETZEN · POSTEN	YES
G469-S00046	G467-P00046	G467-S0016	otalxory	G466-C01+G466-C28	G466-C01+G466-C28	COMPOSITION_ONLY	COMPOSITION_ONLY	365	365	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:x] · EINHEIT · POSTEN	YES
G469-S00047	G467-P00047	G467-S0016	otalzxory	G466-C01+G466-C28	G466-C01+G466-C28	COMPOSITION_ONLY	COMPOSITION_ONLY	365	365	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:zx] · EINHEIT · POSTEN	YES
G469-S00048	G467-P00048	G467-S0016	otalxvzory	G466-C01+G466-C28	G466-C01+G466-C28	COMPOSITION_ONLY	COMPOSITION_ONLY	365	365	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:xvz] · EINHEIT · POSTEN	YES
G469-S00049	G467-P00049	G467-S0017	otalxshy	G466-C01+G466-C29	G466-C01+G466-C29	RUNNING_EXACT_RECIPE	RUNNING_EXACT_RECIPE	33	33	3	3	0	0	DANACH · ZIELORT · [PFLANZENNAME:x] · POSTEN	YES
G469-S00050	G467-P00050	G467-S0017	otalzxshy	G466-C01+G466-C29	G466-C01+G466-C29	RUNNING_EXACT_RECIPE	RUNNING_EXACT_RECIPE	33	33	3	3	0	0	DANACH · ZIELORT · [PFLANZENNAME:zx] · POSTEN	YES
G469-S00051	G467-P00051	G467-S0017	otalxvzshy	G466-C01+G466-C29	G466-C01+G466-C29	RUNNING_EXACT_RECIPE	RUNNING_EXACT_RECIPE	33	33	3	3	0	0	DANACH · ZIELORT · [PFLANZENNAME:xvz] · POSTEN	YES
G469-S00052	G467-P00052	G467-S0018	otalxydy	G466-C01+G466-C30	G466-C01+G466-C30	COMPOSITION_ONLY	COMPOSITION_ONLY	372	372	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:x] · POSTEN · SCHLUSS	YES
G469-S00053	G467-P00053	G467-S0018	otalzxydy	G466-C01+G466-C30	G466-C01+G466-C30	COMPOSITION_ONLY	COMPOSITION_ONLY	372	372	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:zx] · POSTEN · SCHLUSS	YES
G469-S00054	G467-P00054	G467-S0018	otalxvzydy	G466-C01+G466-C30	G466-C01+G466-C30	COMPOSITION_ONLY	COMPOSITION_ONLY	372	372	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:xvz] · POSTEN · SCHLUSS	YES
G469-S00055	G467-P00055	G467-S0019	otalxal	G466-C01+G466-C31	G466-C01+G466-C31	COMPOSITION_ONLY	COMPOSITION_ONLY	104	104	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:x] · ZIELORT	YES
G469-S00056	G467-P00056	G467-S0019	otalzxal	G466-C01+G466-C31	G466-C01+G466-C31	COMPOSITION_ONLY	COMPOSITION_ONLY	104	104	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:zx] · ZIELORT	YES
G469-S00057	G467-P00057	G467-S0019	otalxvzal	G466-C01+G466-C31	G466-C01+G466-C31	COMPOSITION_ONLY	COMPOSITION_ONLY	104	104	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:xvz] · ZIELORT	YES
G469-S00058	G467-P00058	G467-S0020	otalxam	G466-C01+G466-C32	G466-C01+G466-C32	RUNNING_EXACT_RECIPE	RUNNING_EXACT_RECIPE	55	55	1	1	0	0	DANACH · ZIELORT · [PFLANZENNAME:x] · HIER	YES
G469-S00059	G467-P00059	G467-S0020	otalzxam	G466-C01+G466-C32	G466-C01+G466-C32	RUNNING_EXACT_RECIPE	RUNNING_EXACT_RECIPE	55	55	1	1	0	0	DANACH · ZIELORT · [PFLANZENNAME:zx] · HIER	YES
G469-S00060	G467-P00060	G467-S0020	otalxvzam	G466-C01+G466-C32	G466-C01+G466-C32	RUNNING_EXACT_RECIPE	RUNNING_EXACT_RECIPE	55	55	1	1	0	0	DANACH · ZIELORT · [PFLANZENNAME:xvz] · HIER	YES
G469-S00061	G467-P00061	G467-S0021	otalxar	G466-C01+G466-C33	G466-C01+G466-C33	COMPOSITION_ONLY	COMPOSITION_ONLY	346	346	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:x] · AUSGANG	YES
G469-S00062	G467-P00062	G467-S0021	otalzxar	G466-C01+G466-C33	G466-C01+G466-C33	COMPOSITION_ONLY	COMPOSITION_ONLY	346	346	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:zx] · AUSGANG	YES
G469-S00063	G467-P00063	G467-S0021	otalxvzar	G466-C01+G466-C33	G466-C01+G466-C33	COMPOSITION_ONLY	COMPOSITION_ONLY	346	346	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:xvz] · AUSGANG	YES
G469-S00064	G467-P00064	G467-S0022	otalxol	G466-C01+G466-C34	G466-C01+G466-C34	COMPOSITION_ONLY	COMPOSITION_ONLY	362	362	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:x] · FORTSETZEN	YES
G469-S00065	G467-P00065	G467-S0022	otalzxol	G466-C01+G466-C34	G466-C01+G466-C34	COMPOSITION_ONLY	COMPOSITION_ONLY	362	362	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:zx] · FORTSETZEN	YES
G469-S00066	G467-P00066	G467-S0022	otalxvzol	G466-C01+G466-C34	G466-C01+G466-C34	COMPOSITION_ONLY	COMPOSITION_ONLY	362	362	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:xvz] · FORTSETZEN	YES
G469-S00067	G467-P00067	G467-S0023	otalxor	G466-C01+G466-C35	G466-C01+G466-C35	COMPOSITION_ONLY	COMPOSITION_ONLY	121	121	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:x] · EINHEIT	YES
G469-S00068	G467-P00068	G467-S0023	otalzxor	G466-C01+G466-C35	G466-C01+G466-C35	COMPOSITION_ONLY	COMPOSITION_ONLY	121	121	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:zx] · EINHEIT	YES
G469-S00069	G467-P00069	G467-S0023	otalxvzor	G466-C01+G466-C35	G466-C01+G466-C35	COMPOSITION_ONLY	COMPOSITION_ONLY	121	121	0	0	0	0	DANACH · ZIELORT · [PFLANZENNAME:xvz] · EINHEIT	YES
G469-S00070	G467-P00070	G467-S0024	otolxolaiin	G466-C02+G466-C13	G466-C02+G466-C13	COMPOSITION_ONLY	COMPOSITION_ONLY	109	109	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:x] · FORTSETZEN · WERT	YES
G469-S00071	G467-P00071	G467-S0024	otolzxolaiin	G466-C02+G466-C13	G466-C02+G466-C13	COMPOSITION_ONLY	COMPOSITION_ONLY	109	109	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · FORTSETZEN · WERT	YES
G469-S00072	G467-P00072	G467-S0024	otolxvzolaiin	G466-C02+G466-C13	G466-C02+G466-C13	COMPOSITION_ONLY	COMPOSITION_ONLY	109	109	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · FORTSETZEN · WERT	YES
G469-S00073	G467-P00073	G467-S0025	otolxdaiin	G466-C02+G466-C14	G466-C02+G466-C14	ADDRESS_FULL_FORMULA_ONLY	ADDRESS_FULL_FORMULA_ONLY	77	77	0	0	1	0	DANACH · FORTSETZEN · [PFLANZENNAME:x] · WERT	YES
G469-S00074	G467-P00074	G467-S0025	otolzxdaiin	G466-C02+G466-C14	G466-C02+G466-C14	ADDRESS_FULL_FORMULA_ONLY	ADDRESS_FULL_FORMULA_ONLY	77	77	0	0	1	0	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · WERT	YES
G469-S00075	G467-P00075	G467-S0025	otolxvzdaiin	G466-C02+G466-C14	G466-C02+G466-C14	ADDRESS_FULL_FORMULA_ONLY	ADDRESS_FULL_FORMULA_ONLY	77	77	0	0	1	0	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · WERT	YES
G469-S00076	G467-P00076	G467-S0026	otolxaiin	G466-C02+G466-C15	G466-C02+G466-C15	ADDRESS_FULL_FORMULA_ONLY	ADDRESS_FULL_FORMULA_ONLY	77	77	0	0	1	0	DANACH · FORTSETZEN · [PFLANZENNAME:x] · WERT	YES
G469-S00077	G467-P00077	G467-S0026	otolzxaiin	G466-C02+G466-C15	G466-C02+G466-C15	ADDRESS_FULL_FORMULA_ONLY	ADDRESS_FULL_FORMULA_ONLY	77	77	0	0	1	0	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · WERT	YES
G469-S00078	G467-P00078	G467-S0026	otolxvzaiin	G466-C02+G466-C15	G466-C02+G466-C15	ADDRESS_FULL_FORMULA_ONLY	ADDRESS_FULL_FORMULA_ONLY	77	77	0	0	1	0	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · WERT	YES
G469-S00079	G467-P00079	G467-S0027	otolxainy	G466-C02+G466-C16	G466-C02+G466-C16	COMPOSITION_ONLY	COMPOSITION_ONLY	388	388	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:x] · ANTEIL · POSTEN	YES
G469-S00080	G467-P00080	G467-S0027	otolzxainy	G466-C02+G466-C16	G466-C02+G466-C16	COMPOSITION_ONLY	COMPOSITION_ONLY	388	388	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · ANTEIL · POSTEN	YES
G469-S00081	G467-P00081	G467-S0027	otolxvzainy	G466-C02+G466-C16	G466-C02+G466-C16	COMPOSITION_ONLY	COMPOSITION_ONLY	388	388	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · ANTEIL · POSTEN	YES
G469-S00082	G467-P00082	G467-S0028	otolxalor	G466-C02+G466-C17	G466-C02+G466-C17	COMPOSITION_ONLY	COMPOSITION_ONLY	122	122	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:x] · ZIELORT · EINHEIT	YES
G469-S00083	G467-P00083	G467-S0028	otolzxalor	G466-C02+G466-C17	G466-C02+G466-C17	COMPOSITION_ONLY	COMPOSITION_ONLY	122	122	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · ZIELORT · EINHEIT	YES
G469-S00084	G467-P00084	G467-S0028	otolxvzalor	G466-C02+G466-C17	G466-C02+G466-C17	COMPOSITION_ONLY	COMPOSITION_ONLY	122	122	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · ZIELORT · EINHEIT	YES
G469-S00085	G467-P00085	G467-S0029	otolxcfhy	G466-C02+G466-C18	G466-C02+G466-C18	COMPOSITION_ONLY	COMPOSITION_ONLY	399	399	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:x] · NEHMEN · HIER · POSTEN	YES
G469-S00086	G467-P00086	G467-S0029	otolzxcfhy	G466-C02+G466-C18	G466-C02+G466-C18	COMPOSITION_ONLY	COMPOSITION_ONLY	399	399	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · NEHMEN · HIER · POSTEN	YES
G469-S00087	G467-P00087	G467-S0029	otolxvzcfhy	G466-C02+G466-C18	G466-C02+G466-C18	COMPOSITION_ONLY	COMPOSITION_ONLY	399	399	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · NEHMEN · HIER · POSTEN	YES
G469-S00088	G467-P00088	G467-S0030	otolxcphy	G466-C02+G466-C19	G466-C02+G466-C19	COMPOSITION_ONLY	COMPOSITION_ONLY	400	400	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:x] · NEHMEN · EINSETZEN · POSTEN	YES
G469-S00089	G467-P00089	G467-S0030	otolzxcphy	G466-C02+G466-C19	G466-C02+G466-C19	COMPOSITION_ONLY	COMPOSITION_ONLY	400	400	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · NEHMEN · EINSETZEN · POSTEN	YES
G469-S00090	G467-P00090	G467-S0030	otolxvzcphy	G466-C02+G466-C19	G466-C02+G466-C19	COMPOSITION_ONLY	COMPOSITION_ONLY	400	400	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · NEHMEN · EINSETZEN · POSTEN	YES
G469-S00091	G467-P00091	G467-S0031	otolxcthy	G466-C02+G466-C20	G466-C02+G466-C20	COMPOSITION_ONLY	COMPOSITION_ONLY	124	124	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · POSTEN	YES
G469-S00092	G467-P00092	G467-S0031	otolzxcthy	G466-C02+G466-C20	G466-C02+G466-C20	COMPOSITION_ONLY	COMPOSITION_ONLY	124	124	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · POSTEN	YES
G469-S00093	G467-P00093	G467-S0031	otolxvzcthy	G466-C02+G466-C20	G466-C02+G466-C20	COMPOSITION_ONLY	COMPOSITION_ONLY	124	124	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · POSTEN	YES
G469-S00094	G467-P00094	G467-S0032	otolxoiin	G466-C02+G466-C21	G466-C02+G466-C21	COMPOSITION_ONLY	COMPOSITION_ONLY	108	108	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:x] · AUSFÜHRUNG · STUFE	YES
G469-S00095	G467-P00095	G467-S0032	otolzxoiin	G466-C02+G466-C21	G466-C02+G466-C21	COMPOSITION_ONLY	COMPOSITION_ONLY	108	108	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · AUSFÜHRUNG · STUFE	YES
G469-S00096	G467-P00096	G467-S0032	otolxvzoiin	G466-C02+G466-C21	G466-C02+G466-C21	COMPOSITION_ONLY	COMPOSITION_ONLY	108	108	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · AUSFÜHRUNG · STUFE	YES
G469-S00097	G467-P00097	G467-S0033	otolxain	G466-C02+G466-C22	G466-C02+G466-C22	COMPOSITION_ONLY	COMPOSITION_ONLY	387	387	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:x] · ANTEIL	YES
G469-S00098	G467-P00098	G467-S0033	otolzxain	G466-C02+G466-C22	G466-C02+G466-C22	COMPOSITION_ONLY	COMPOSITION_ONLY	387	387	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · ANTEIL	YES
G469-S00099	G467-P00099	G467-S0033	otolxvzain	G466-C02+G466-C22	G466-C02+G466-C22	COMPOSITION_ONLY	COMPOSITION_ONLY	387	387	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · ANTEIL	YES
G469-S00100	G467-P00100	G467-S0034	otolxaly	G466-C02+G466-C23	G466-C02+G466-C23	COMPOSITION_ONLY	COMPOSITION_ONLY	123	123	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:x] · ZIELORT · POSTEN	YES
G469-S00101	G467-P00101	G467-S0034	otolzxaly	G466-C02+G466-C23	G466-C02+G466-C23	COMPOSITION_ONLY	COMPOSITION_ONLY	123	123	0	0	0	0	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · ZIELORT · POSTEN	YES
