path	sha256	purpose	access_mode
experiments/yolo/gdt800_terminal_b2_b3_line_final_bridge/artifacts/GDT800_4137_MATCHED_TERMINAL_OCCURRENCES.tsv	0ce409c54658bc8651a19989ec260041b1d5118d49d19cbffb6fe590d994aaf9	K12 occurrence identities	SAFE_ARTIFACT_OR_CODE
experiments/yolo/gdt802_masked_lm_neighbour_context_transfer/artifacts/GDT802_4137_MASKED_NEIGHBOUR_ATLAS.tsv	e9773b37f9210a2030c2f3e30e9b54f0399bda7f1fd57fa1ac29ddb87f905aa3	K12 immediate contexts	SAFE_ARTIFACT_OR_CODE
experiments/yolo/gdt803_recurrent_context_rarity_discriminator/artifacts/GDT803_12_BIDIRECTIONAL_BRACKETS.tsv	39698505f39addd48b3cffe5a526aca3c32cb69ba1be6d409153f652dce76378	discovery subtraction audit	SAFE_ARTIFACT_OR_CODE
experiments/yolo/gdt804_bracket_middle_independent_field_bridge/artifacts/GDT804_NEAREST_CONTROL_POOLS.tsv	abfd88bf71ae8f95c8d6302c33a4a6ea4222b7a6ccadd1017c52bf1d98ab9b06	fixed PRIMARY_K12 pools	SAFE_ARTIFACT_OR_CODE
experiments/yolo/gdt805_eleven_whole_context_role_discriminator/artifacts/GDT805_1086_EXTERNAL_CONTEXT_ATLAS.tsv	73bee063f523651c4f2c54b894384200485899276fbba4e2ca1d6a0ddca18f81	six-target external contexts	SAFE_ARTIFACT_OR_CODE
experiments/yolo/gdt805_eleven_whole_context_role_discriminator/artifacts/GDT805_131_GDT739_SURFACE_PROJECTION_AUDIT.tsv	3919f14dbab11cafd08bd8b10314adab25d04ecc442e5cf56989053f88319ae0	narrow N75 deck	SAFE_ARTIFACT_OR_CODE
experiments/yolo/gdt805_eleven_whole_context_role_discriminator/artifacts/GDT805_13_REPEATED_FRAME_TYPES.tsv	fb55cc441f2fd3a67a2491c63ba6b408bda1c70b37d4884c82ba0786fa87d292	fixed repeated frames	SAFE_ARTIFACT_OR_CODE
experiments/yolo/gdt805_eleven_whole_context_role_discriminator/artifacts/SOURCE_LOCK.tsv	d01e31e119a1d1b912bf22a388a4a2574281d34a5f287c5df9ac4c857acbcb64	inherited guarded raw-source hash binding	SAFE_ARTIFACT_OR_CODE
experiments/yolo/gdt805_eleven_whole_context_role_discriminator/src/run.py	7ec850950fdf138c1eb21bf9c9f226e3e126473910799b7a45c6820320d226a6	guarded reader/context reconstruction reference	SAFE_ARTIFACT_OR_CODE
vmanus-exp	53b69eec8412b54d1248fd52d91c06e0eabc7f436b9015d0cfdb0746606c1528	guard/query dispatcher	SAFE_ARTIFACT_OR_CODE
tools/relation_edge_intake.py	fb8447470aa81ed608b90aedf7478893ddf6a445351aa12ab23c6fd725be3a47	GDT388 edge intake	SAFE_ARTIFACT_OR_CODE
transcription/voynich_zl3b_tokens.tsv	6a061a26edc05ff37dc386c2215774c229a5ff087d3091e68bdd4983a6c007aa	mixed reader source queried only by guarded GDT805 ReaderContext	GUARDED_QUERY_ONLY__INHERITED_HASH_NOT_REREAD
transcription/voynich_cross_transcription_lines.tsv	ff3a4559004a29764c60102326de154b29fbba06a2a206bdd76d7feda432e16c	mixed reader source queried only by guarded GDT805 ReaderContext	GUARDED_QUERY_ONLY__INHERITED_HASH_NOT_REREAD
