joint_tuple_id	legacy_status	v77_status	action	replacement	reason
de7321bface5628e35d6	V69_CONTROL_OR_RECURRENT_CARD	EXEMPLAR_VALUE_UNKNOWN	WITHDRAW_LONG_LEGACY_GLOSS	UNKNOWN	No source-first entry supplies an atomic context-invariant value; former mnemonic is withdrawn.
dec401773c1f0347793d	V69_CONTROL_OR_RECURRENT_CARD	EXEMPLAR_VALUE_UNKNOWN	WITHDRAW_LONG_LEGACY_GLOSS	UNKNOWN	No source-first entry supplies an atomic context-invariant value; former mnemonic is withdrawn.
e0b630cb1b5df5e7105b	V69_CONTROL_OR_RECURRENT_CARD	EXEMPLAR_VALUE_UNKNOWN	WITHDRAW_LONG_LEGACY_GLOSS	UNKNOWN	No source-first entry supplies an atomic context-invariant value; former mnemonic is withdrawn.
faf321940aed922846a9	V69_CONTROL_OR_RECURRENT_CARD	EXEMPLAR_VALUE_UNKNOWN	WITHDRAW_LONG_LEGACY_GLOSS	UNKNOWN	No source-first entry supplies an atomic context-invariant value; former mnemonic is withdrawn.
b921a237be883a820352	V69_CONTROL_OR_RECURRENT_CARD	EXEMPLAR_VALUE_UNKNOWN	WITHDRAW_LONG_LEGACY_GLOSS	UNKNOWN	No source-first entry supplies an atomic context-invariant value; former mnemonic is withdrawn.
bc4f1f5c006c74a4d26d	V69_CONTROL_OR_RECURRENT_CARD	EXEMPLAR_VALUE_UNKNOWN	WITHDRAW_LONG_LEGACY_GLOSS	UNKNOWN	No source-first entry supplies an atomic context-invariant value; former mnemonic is withdrawn.
6f7ff8287eddf4da9fdb	V69_CONTROL_OR_RECURRENT_CARD	EXEMPLAR_VALUE_UNKNOWN	WITHDRAW_LONG_LEGACY_GLOSS	UNKNOWN	No source-first entry supplies an atomic context-invariant value; former mnemonic is withdrawn.
7d25241b0e56c836372a	V69_CONTROL_OR_RECURRENT_CARD	EXEMPLAR_VALUE_UNKNOWN	WITHDRAW_LONG_LEGACY_GLOSS	UNKNOWN	No source-first entry supplies an atomic context-invariant value; former mnemonic is withdrawn.
1645e612504fcef59ced	V69_CONTROL_OR_RECURRENT_CARD	EXEMPLAR_VALUE_UNKNOWN	WITHDRAW_LONG_LEGACY_GLOSS	UNKNOWN	No source-first entry supplies an atomic context-invariant value; former mnemonic is withdrawn.
4d4559019a961b834aa1	V69_CONTROL_OR_RECURRENT_CARD	EXEMPLAR_VALUE_UNKNOWN	WITHDRAW_LONG_LEGACY_GLOSS	UNKNOWN	No source-first entry supplies an atomic context-invariant value; former mnemonic is withdrawn.
259b2b3b0bf859882e2c	V69_CONTROL_OR_RECURRENT_CARD	EXEMPLAR_VALUE_UNKNOWN	WITHDRAW_LONG_LEGACY_GLOSS	UNKNOWN	No source-first entry supplies an atomic context-invariant value; former mnemonic is withdrawn.
2cc054357a929df85f64	V69_CONTROL_OR_RECURRENT_CARD	EXEMPLAR_VALUE_UNKNOWN	WITHDRAW_LONG_LEGACY_GLOSS	UNKNOWN	No source-first entry supplies an atomic context-invariant value; former mnemonic is withdrawn.
2cc8bb3c2af19607888f	V69_CONTROL_OR_RECURRENT_CARD	EXEMPLAR_VALUE_UNKNOWN	WITHDRAW_LONG_LEGACY_GLOSS	UNKNOWN	No source-first entry supplies an atomic context-invariant value; former mnemonic is withdrawn.
28ffbc88b97772a75f1e	V69_CONTROL_OR_RECURRENT_CARD	EXEMPLAR_VALUE_UNKNOWN	WITHDRAW_LONG_LEGACY_GLOSS	UNKNOWN	No source-first entry supplies an atomic context-invariant value; former mnemonic is withdrawn.
