target_rank	anonymous_exact_card_id	event_serial	page	locus	record_unit_id	field_id	statement_id	surface_display_only	formal_formula_opaque	terminal_status	pre_audit_mnemonic	pre_audit_formal_prompt	event_template_in_exposed_ledger	creative_context_excerpt	practical_context_excerpt	context_audit_status	historical_attestation_status	final_card_status	audit_note
2	276a7c2d74d1143446f4	140	f81v	f81v.18	B1	F033	B1-S011	qoky	OPAQUE_PAYLOAD	NONCLOSE	ANWENDEN?	NONE	ACTION_APPLY	[CARD:ANWENDEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T010] [EXEMPLAR:A001+A005+A011+A015+A020:die Badecharge am vorgesehenen Waschplatz gebrauchen]	ANWENDEN?=aktive Charge am gesetzten Arbeitsziel einsetzen ; LOCAL_ARGUMENT[aktive Charge an technischem Stationsziel F033]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
2	276a7c2d74d1143446f4	188	f82r	f82r.4	B2	F052	B2-S006	qoky	OPAQUE_PAYLOAD	NONCLOSE	ANWENDEN?	NONE	ACTION_APPLY	[CARD:ANWENDEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T007] [EXEMPLAR:A001+A004+A005+A011+A014+A015+A021:die Badeflüssigkeit am bezeichneten Körper- oder Teilbadbereich gebrauchen]	ANWENDEN?=aktive Charge am gesetzten Arbeitsziel einsetzen ; LOCAL_ARGUMENT[aktive Charge an technischem Stationsziel F052]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
2	276a7c2d74d1143446f4	195	f82r	f82r.7	B2	F056	B2-S010	qoky	OPAQUE_PAYLOAD	NONCLOSE	ANWENDEN?	NONE	ACTION_APPLY	[CARD:ANWENDEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T009] [EXEMPLAR:A001+A004+A005+A011+A014+A015+A021:die Badeflüssigkeit am bezeichneten Körper- oder Teilbadbereich gebrauchen]	ANWENDEN?=aktive Charge am gesetzten Arbeitsziel einsetzen ; LOCAL_ARGUMENT[aktive Charge an technischem Stationsziel F056]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
2	276a7c2d74d1143446f4	247	f83r	f83r.6	B3	F079	B3-S009	qoky	OPAQUE_PAYLOAD	NONCLOSE	ANWENDEN?	NONE	ACTION_APPLY	[CARD:ANWENDEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004] [EXEMPLAR:A001+A002+A004+A005+A011+A014+A015+A022:die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen]	ANWENDEN?=aktive Charge am gesetzten Arbeitsziel einsetzen ; LOCAL_ARGUMENT[aktive Charge an technischem Stationsziel F079]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
2	276a7c2d74d1143446f4	251	f83r	f83r.8	B3	F081	B3-S011	qoky	OPAQUE_PAYLOAD	NONCLOSE	ANWENDEN?	NONE	ACTION_APPLY	[CARD:ANWENDEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T005] [EXEMPLAR:A001+A002+A004+A005+A011+A014+A015+A022:die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen]	ANWENDEN?=aktive Charge am gesetzten Arbeitsziel einsetzen ; LOCAL_ARGUMENT[aktive Charge an technischem Stationsziel F081]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
2	276a7c2d74d1143446f4	298	f83r	f83r.20	B3	F103	B3-S030	qoky	OPAQUE_PAYLOAD	NONCLOSE	ANWENDEN?	NONE	ACTION_APPLY	[CARD:ANWENDEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014] [EXEMPLAR:A001+A002+A004+A005+A011+A014+A015+A022:die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen]	ANWENDEN?=aktive Charge am gesetzten Arbeitsziel einsetzen ; LOCAL_ARGUMENT[aktive Charge an technischem Stationsziel F103]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
2	276a7c2d74d1143446f4	323	f83r	f83r.26	B4	F112	B4-S003	qoky	OPAQUE_PAYLOAD	NONCLOSE	ANWENDEN?	NONE	ACTION_APPLY	[CARD:ANWENDEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002] [EXEMPLAR:A001+A004+A005+A006+A010+A011+A015+A023:den gefilterten Waschposten an der äußeren Haut- oder Wundstelle gebrauchen]	ANWENDEN?=aktive Charge am gesetzten Arbeitsziel einsetzen ; LOCAL_ARGUMENT[aktive Charge an technischem Stationsziel F112]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
3	2f1c5e56e8f0ff459065	9	f10r	f10r.2	H1	F001	H1-S001	daiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	VORGABEPARAMETER?	PARAMETER_ASSIGN	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?; keine Wortbedeutung] [EXEMPLAR:in kleinem örtlichem Maß]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL[Sollwert für die Prüfportion in das Losregister eintragen]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
3	2f1c5e56e8f0ff459065	22	f10r	f10r.6	H2	F003	H2-S001	taiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	NONE	PARAMETER_ASSIGN	[CARD:MASS?] [EXEMPLAR:ein örtlich vorgeschriebenes Maß]	MASS?=vorgesehenen Mengenwert buchen ; LOCAL[Sollmenge für H2-P01 buchen]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
3	2f1c5e56e8f0ff459065	30	f10r	f10r.8	H2	F004	H2-S002	daiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	VORGABEPARAMETER?	PARAMETER_ASSIGN	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?; keine Wortbedeutung] [EXEMPLAR:ein gleiches örtliches Maß]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL[Sollmenge für H2-P02 buchen]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
3	2f1c5e56e8f0ff459065	51	f11r	f11r.4	H3	F008	H3-S003	daiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	VORGABEPARAMETER?	PARAMETER_ASSIGN	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?; keine Wortbedeutung] [EXEMPLAR:in kleinem örtlichem Maß]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL[Sollmenge je Probenglas buchen]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
3	2f1c5e56e8f0ff459065	57	f55v	f55v.5	H4	F010	H4-S001	chaiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	NONE	PARAMETER_ASSIGN	[CARD:MASS?] [EXEMPLAR:ein örtlich vorgeschriebenes Maß]	MASS?=vorgesehenen Mengenwert buchen ; LOCAL[Sollmenge frischer breiter Blätter buchen]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
3	2f1c5e56e8f0ff459065	61	f55v	f55v.5	H4	F011	H4-S002	daiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	VORGABEPARAMETER?	PARAMETER_ASSIGN	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?; keine Wortbedeutung] [EXEMPLAR:miss eine Portion des Ansatzes ab]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL[Sollmenge aus H4-P01 abteilen]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
3	2f1c5e56e8f0ff459065	68	f55v	f55v.11	H4	F013	H4-S004	aiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	NONE	PARAMETER_ASSIGN	[CARD:MASS?] [EXEMPLAR:nimm ein örtliches Maß der zurückbehaltenen Blätter]	MASS?=vorgesehenen Mengenwert buchen ; LOCAL[Sollmenge der zweiten Flotte buchen]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
3	2f1c5e56e8f0ff459065	77	f56r	f56r.5	H5	F014	H5-S001	daiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	VORGABEPARAMETER?	PARAMETER_ASSIGN	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?; keine Wortbedeutung] [EXEMPLAR:nur ein kleines örtliches Maß]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL[Sollmenge der Krautfraktion buchen]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
3	2f1c5e56e8f0ff459065	100	f56r	f56r.19	H5	F020	H5-S006	daiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	VORGABEPARAMETER?	PARAMETER_ASSIGN	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?; keine Wortbedeutung] [EXEMPLAR:ein kleines örtliches Maß]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL[Sollmenge des Referenzloses buchen]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
3	2f1c5e56e8f0ff459065	116	f81v	f81v.7	B1	F023	B1-S002	daiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	VORGABEPARAMETER?	PARAMETER_ASSIGN	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002] [EXEMPLAR:A010+A011+A020:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B1:F023:M]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
3	2f1c5e56e8f0ff459065	118	f81v	f81v.7	B1	F023	B1-S002	daiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	VORGABEPARAMETER?	PARAMETER_ASSIGN	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002] [EXEMPLAR:A010+A011+A020:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B1:F023:M]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
3	2f1c5e56e8f0ff459065	207	f82r	f82r.23	B2	F059	B2-S012	daiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	VORGABEPARAMETER?	PARAMETER_ASSIGN	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I003] [EXEMPLAR:A010+A011+A021:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B2:F059:M]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
3	2f1c5e56e8f0ff459065	217	f82r	f82r.26	B2	F063	B2-S016	aiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	NONE	PARAMETER_ASSIGN	[CARD:MASS?] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I004] [EXEMPLAR:A010+A011+A021:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; LOCAL_ARGUMENT[Mengenbuch=B2:F063:M]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
3	2f1c5e56e8f0ff459065	233	f83r	f83r.3	B3	F073	B3-S003	daiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	VORGABEPARAMETER?	PARAMETER_ASSIGN	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001] [EXEMPLAR:A010+A011+A022:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B3:F073:M]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
3	2f1c5e56e8f0ff459065	274	f83r	f83r.15	B3	F093	B3-S021	saiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	NONE	PARAMETER_ASSIGN	[CARD:MASS?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001] [EXEMPLAR:A010+A011+A022:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; LOCAL_ARGUMENT[Mengenbuch=B3:F093:M]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
3	2f1c5e56e8f0ff459065	299	f83r	f83r.20	B3	F103	B3-S030	saiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	NONE	PARAMETER_ASSIGN	[CARD:MASS?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I003] [EXEMPLAR:A010+A011+A022:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; LOCAL_ARGUMENT[Mengenbuch=B3:F103:M]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
3	2f1c5e56e8f0ff459065	332	f83r	f83r.28	B4	F117	B4-S008	saiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	NONE	PARAMETER_ASSIGN	[CARD:MASS?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I004] [EXEMPLAR:A010+A011+A023:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; LOCAL_ARGUMENT[Mengenbuch=B4:F117:M]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
3	2f1c5e56e8f0ff459065	338	f83r	f83r.35	B4	F120	B4-S011	saiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	NONE	PARAMETER_ASSIGN	[CARD:MASS?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I005] [EXEMPLAR:A010+A011+A023:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; LOCAL_ARGUMENT[Mengenbuch=B4:F120:M]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
3	2f1c5e56e8f0ff459065	369	f83r	f83r.48	B5	F132	B5-S003	aiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	NONE	PARAMETER_ASSIGN	[CARD:MASS?] [REGISTER:ACTIVE_ITEM/PREPARATION=B5:I001] [EXEMPLAR:A010+A011+A024:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; LOCAL_ARGUMENT[Mengenbuch=B5:F132:M]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
3	2f1c5e56e8f0ff459065	377	f83r	f83r.54	B6	F135	B6-S001	daiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	VORGABEPARAMETER?	PARAMETER_ASSIGN	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B6:I001] [EXEMPLAR:A010+A011+A025:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B6:F135:M]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
