joint_tuple_id	selection_stratum	frequency_rank_within_noncontrol	occurrences_in_381_event_panel	pages	records	surface_examples_archive_only	legacy_handle_revealed_after_source_freeze	legacy_channel	v69_control_class	occurrence_consistency	occurrence_consistency_reason	exact_source_match_row_id	exact_source_entry	historical_key	date_and_correspondence	archive_location	codebook_type	code_or_sign	citation_and_locator	proposed_minimal_gloss	final_atomic_default	dictionary_action	teaching_rule	attestation_decision	semantic_ceiling
de7321bface5628e35d6	FROZEN_14_CONTROL	NA	8	f82r|f83r	B2|B3|B4	lchedy	ABLASSEN?	MNEMONIC	EXACT_WORKING_MNEMONIC	HIGH_CONTEXTUAL	Bio expansions consistently drain used liquid, but no exact historical entry anchors the card	NONE	NONE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_ADMITTED	EXEMPLAR_VALUE_UNKNOWN	withdraw portable lexical default; obtain content from the local exemplar	copy the exact opaque card; the master exemplar, picture, or oral rubric must supply its local content	NO_PERIOD_ENTRY_CONNECTS_THIS_OPAQUE_CARD_TO_THE_LEGACY_VALUE	PERIOD_NOMENCLATOR_PRACTICE_ATTESTED;VOYNICH_CARD_IDENTITY_WORD_STEM_SOUND_LANGUAGE_AND_MEANING_NOT_ATTESTED
dec401773c1f0347793d	FROZEN_14_CONTROL	NA	2	f10r|f81v	B1|H2	cholor|olor	VORIGES?	MNEMONIC	EXACT_WORKING_MNEMONIC	HIGH_CONTEXTUAL_LOW_SUPPORT	two occurrences reuse a prior post; support is too small and unattested	NONE	NONE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_ADMITTED	EXEMPLAR_VALUE_UNKNOWN	withdraw portable lexical default; obtain content from the local exemplar	copy the exact opaque card; the master exemplar, picture, or oral rubric must supply its local content	NO_PERIOD_ENTRY_CONNECTS_THIS_OPAQUE_CARD_TO_THE_LEGACY_VALUE	PERIOD_NOMENCLATOR_PRACTICE_ATTESTED;VOYNICH_CARD_IDENTITY_WORD_STEM_SOUND_LANGUAGE_AND_MEANING_NOT_ATTESTED
e0b630cb1b5df5e7105b	FROZEN_14_CONTROL	NA	7	f10r|f11r|f83r	B3|H1|H2|H3	checthy|cthy|shcthy	BEREIT?	MNEMONIC	EXACT_WORKING_MNEMONIC	MIXED_CONTEXTUAL	flowering time, readiness, and generic test-state expansions are not one invariant atomic value	NONE	NONE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_ADMITTED	EXEMPLAR_VALUE_UNKNOWN	withdraw portable lexical default; obtain content from the local exemplar	copy the exact opaque card; the master exemplar, picture, or oral rubric must supply its local content	NO_PERIOD_ENTRY_CONNECTS_THIS_OPAQUE_CARD_TO_THE_LEGACY_VALUE	PERIOD_NOMENCLATOR_PRACTICE_ATTESTED;VOYNICH_CARD_IDENTITY_WORD_STEM_SOUND_LANGUAGE_AND_MEANING_NOT_ATTESTED
faf321940aed922846a9	FROZEN_14_CONTROL	NA	2	f56r|f83r	B4|H5	otchey	ANTEIL?	MNEMONIC	EXACT_WORKING_MNEMONIC	HIGH_CONTEXTUAL_LOW_SUPPORT	two occurrences select a portion; support is too small and unattested	NONE	NONE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_ADMITTED	EXEMPLAR_VALUE_UNKNOWN	withdraw portable lexical default; obtain content from the local exemplar	copy the exact opaque card; the master exemplar, picture, or oral rubric must supply its local content	NO_PERIOD_ENTRY_CONNECTS_THIS_OPAQUE_CARD_TO_THE_LEGACY_VALUE	PERIOD_NOMENCLATOR_PRACTICE_ATTESTED;VOYNICH_CARD_IDENTITY_WORD_STEM_SOUND_LANGUAGE_AND_MEANING_NOT_ATTESTED
b921a237be883a820352	TOP10_RECURRENT_NONCONTROL	1	18	f10r|f11r|f55v|f81v|f82r|f83r	B1|B2|B3|B4|B6|H2|H3|H4	chey|chy|dy|shy|sy|y	NONE	FREQUENCY_BOUNDED_UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	CONTRADICTORY	eighteen expansions include fraction, oil, heat, stirring, storage, use, honey, and deictic portion	NONE	NONE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_ADMITTED	EXEMPLAR_VALUE_UNKNOWN	withdraw portable lexical default; obtain content from the local exemplar	copy the exact opaque card; the master exemplar, picture, or oral rubric must supply its local content	NO_PERIOD_ENTRY_CONNECTS_THIS_OPAQUE_CARD_TO_THE_LEGACY_VALUE	PERIOD_NOMENCLATOR_PRACTICE_ATTESTED;VOYNICH_CARD_IDENTITY_WORD_STEM_SOUND_LANGUAGE_AND_MEANING_NOT_ATTESTED
bc4f1f5c006c74a4d26d	TOP10_RECURRENT_NONCONTROL	2	12	f81v|f82r|f83r	B1|B2|B3|B4	cheedy|shedy|tedy	NONE	FREQUENCY_BOUNDED_UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	HIGH_CONTEXTUAL	all twelve Bio expansions mark readiness plus step ending; no historical lexical anchor	NONE	NONE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_ADMITTED	EXEMPLAR_VALUE_UNKNOWN	withdraw portable lexical default; obtain content from the local exemplar	copy the exact opaque card; the master exemplar, picture, or oral rubric must supply its local content	NO_PERIOD_ENTRY_CONNECTS_THIS_OPAQUE_CARD_TO_THE_LEGACY_VALUE	PERIOD_NOMENCLATOR_PRACTICE_ATTESTED;VOYNICH_CARD_IDENTITY_WORD_STEM_SOUND_LANGUAGE_AND_MEANING_NOT_ATTESTED
6f7ff8287eddf4da9fdb	TOP10_RECURRENT_NONCONTROL	3	11	f55v|f81v|f83r	B1|B3|B4|B5|H4	chdy|chedy	NONE	FREQUENCY_BOUNDED_UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	CONTRADICTORY	Herbal wringing/settling conflicts with repeated Bio mixing expansions	NONE	NONE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_ADMITTED	EXEMPLAR_VALUE_UNKNOWN	withdraw portable lexical default; obtain content from the local exemplar	copy the exact opaque card; the master exemplar, picture, or oral rubric must supply its local content	NO_PERIOD_ENTRY_CONNECTS_THIS_OPAQUE_CARD_TO_THE_LEGACY_VALUE	PERIOD_NOMENCLATOR_PRACTICE_ATTESTED;VOYNICH_CARD_IDENTITY_WORD_STEM_SOUND_LANGUAGE_AND_MEANING_NOT_ATTESTED
7d25241b0e56c836372a	TOP10_RECURRENT_NONCONTROL	4	10	f82r|f83r	B2|B3|B4	qokeedy	NONE	FREQUENCY_BOUNDED_UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	BROAD_CONTEXTUAL	a terminal construction recurs, but bathing, washing, and cloth immersion are supplied locally	NONE	NONE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_ADMITTED	EXEMPLAR_VALUE_UNKNOWN	withdraw portable lexical default; obtain content from the local exemplar	copy the exact opaque card; the master exemplar, picture, or oral rubric must supply its local content	NO_PERIOD_ENTRY_CONNECTS_THIS_OPAQUE_CARD_TO_THE_LEGACY_VALUE	PERIOD_NOMENCLATOR_PRACTICE_ATTESTED;VOYNICH_CARD_IDENTITY_WORD_STEM_SOUND_LANGUAGE_AND_MEANING_NOT_ATTESTED
1645e612504fcef59ced	TOP10_RECURRENT_NONCONTROL	5	7	f81v|f82r|f83r	B1|B2|B3|B4	okain|qokain	NONE	FREQUENCY_BOUNDED_UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	HIGH_CONTEXTUAL	all seven Bio expansions add a measured share to a vessel; no historical lexical anchor	NONE	NONE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_ADMITTED	EXEMPLAR_VALUE_UNKNOWN	withdraw portable lexical default; obtain content from the local exemplar	copy the exact opaque card; the master exemplar, picture, or oral rubric must supply its local content	NO_PERIOD_ENTRY_CONNECTS_THIS_OPAQUE_CARD_TO_THE_LEGACY_VALUE	PERIOD_NOMENCLATOR_PRACTICE_ATTESTED;VOYNICH_CARD_IDENTITY_WORD_STEM_SOUND_LANGUAGE_AND_MEANING_NOT_ATTESTED
4d4559019a961b834aa1	TOP10_RECURRENT_NONCONTROL	6	5	f10r|f81v|f82r|f83r	B1|B2|B3|H1|H2	char|dar|sar	NONE	FREQUENCY_BOUNDED_UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	BROAD_CONTEXTUAL	same-post linkage recurs, but merging and deictic source readings vary	NONE	NONE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_ADMITTED	EXEMPLAR_VALUE_UNKNOWN	withdraw portable lexical default; obtain content from the local exemplar	copy the exact opaque card; the master exemplar, picture, or oral rubric must supply its local content	NO_PERIOD_ENTRY_CONNECTS_THIS_OPAQUE_CARD_TO_THE_LEGACY_VALUE	PERIOD_NOMENCLATOR_PRACTICE_ATTESTED;VOYNICH_CARD_IDENTITY_WORD_STEM_SOUND_LANGUAGE_AND_MEANING_NOT_ATTESTED
259b2b3b0bf859882e2c	TOP10_RECURRENT_NONCONTROL	7	4	f81v|f82r|f83r	B1|B2|B3	dchedy|schedy|tchedy	NONE	FREQUENCY_BOUNDED_UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	HIGH_CONTEXTUAL	all four Bio expansions rinse a used vessel/run and close; no historical lexical anchor	NONE	NONE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_ADMITTED	EXEMPLAR_VALUE_UNKNOWN	withdraw portable lexical default; obtain content from the local exemplar	copy the exact opaque card; the master exemplar, picture, or oral rubric must supply its local content	NO_PERIOD_ENTRY_CONNECTS_THIS_OPAQUE_CARD_TO_THE_LEGACY_VALUE	PERIOD_NOMENCLATOR_PRACTICE_ATTESTED;VOYNICH_CARD_IDENTITY_WORD_STEM_SOUND_LANGUAGE_AND_MEANING_NOT_ATTESTED
2cc054357a929df85f64	TOP10_RECURRENT_NONCONTROL	8	4	f56r	H5	cho|sho	NONE	FREQUENCY_BOUNDED_UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	CONTRADICTORY	one Herbal page assigns collection, crushing, drying, and adding honey to the same card	NONE	NONE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_ADMITTED	EXEMPLAR_VALUE_UNKNOWN	withdraw portable lexical default; obtain content from the local exemplar	copy the exact opaque card; the master exemplar, picture, or oral rubric must supply its local content	NO_PERIOD_ENTRY_CONNECTS_THIS_OPAQUE_CARD_TO_THE_LEGACY_VALUE	PERIOD_NOMENCLATOR_PRACTICE_ATTESTED;VOYNICH_CARD_IDENTITY_WORD_STEM_SOUND_LANGUAGE_AND_MEANING_NOT_ATTESTED
2cc8bb3c2af19607888f	TOP10_RECURRENT_NONCONTROL	9	4	f81v|f82r	B1|B2	chckhy|shckhy	NONE	FREQUENCY_BOUNDED_UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	HIGH_CONTEXTUAL	all four Bio expansions point through connected runs; no historical lexical anchor	NONE	NONE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_ADMITTED	EXEMPLAR_VALUE_UNKNOWN	withdraw portable lexical default; obtain content from the local exemplar	copy the exact opaque card; the master exemplar, picture, or oral rubric must supply its local content	NO_PERIOD_ENTRY_CONNECTS_THIS_OPAQUE_CARD_TO_THE_LEGACY_VALUE	PERIOD_NOMENCLATOR_PRACTICE_ATTESTED;VOYNICH_CARD_IDENTITY_WORD_STEM_SOUND_LANGUAGE_AND_MEANING_NOT_ATTESTED
28ffbc88b97772a75f1e	TOP10_RECURRENT_NONCONTROL	10	3	f81v|f82r|f83r	B1|B2|B3	olchedy|qolchedy	NONE	FREQUENCY_BOUNDED_UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	HIGH_CONTEXTUAL	all three Bio expansions set aside a covered catch vessel and close	NONE	NONE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_MATCHING_PROPOSED_VALUE	NONE_ADMITTED	EXEMPLAR_VALUE_UNKNOWN	withdraw portable lexical default; obtain content from the local exemplar	copy the exact opaque card; the master exemplar, picture, or oral rubric must supply its local content	NO_PERIOD_ENTRY_CONNECTS_THIS_OPAQUE_CARD_TO_THE_LEGACY_VALUE	PERIOD_NOMENCLATOR_PRACTICE_ATTESTED;VOYNICH_CARD_IDENTITY_WORD_STEM_SOUND_LANGUAGE_AND_MEANING_NOT_ATTESTED
