source_entry_id	source_order	source_family	exact_source_language_entry	opaque_code_or_sign	historical_key_identity	archive_shelfmark	key_date	dated_correspondence_or_context	edition_location	facsimile_location	codebook_type	full_citation	stable_source_locator	source_pdf_sha256	transcription_confidence	source_side_category	source_first_selection_reason	voynich_binding_at_freeze
SRC011	11	GABRIEL_DE_LAVINDE_1379_KEY13	dux Austrie	bl	Gabriel de Lavinde, key 13, Zifera [Anonym]	Archivio Apostolico Vaticano, Collect. 393, fols. 166–181	1379	Liber ziferarum of Gabriel de Lavinde for Clement VII and correspondents	Meister 1906, Schlüsselsammlung I, no. 13, p. 173	Internet Archive PDF page 189; printed p. 173	NOMENCLATOR_ENTRY	Aloys Meister, Die Geheimschrift im Dienste der päpstlichen Kurie von ihren Anfängen bis zum Ende des XVI. Jahrhunderts (Paderborn: Schöningh, 1906), p. 173	https://archive.org/download/diegeheimschrif00meisgoog/diegeheimschrif00meisgoog.pdf	60791ab879d9fe32edf568bf30a47a2215a375d73cde55fe1c1c7b9881521d0a	HIGH	PERSON_OR_OFFICE	Clear alphabetic code and diplomatic referent in the independently selected earliest complete nomenclator table	NOT_REVEALED
SRC012	12	GABRIEL_DE_LAVINDE_1379_KEY13	Dux Bavarie	ami	Gabriel de Lavinde, key 13, Zifera [Anonym]	Archivio Apostolico Vaticano, Collect. 393, fols. 166–181	1379	Liber ziferarum of Gabriel de Lavinde for Clement VII and correspondents	Meister 1906, Schlüsselsammlung I, no. 13, p. 173	Internet Archive PDF page 189; printed p. 173	NOMENCLATOR_ENTRY	Aloys Meister, Die Geheimschrift im Dienste der päpstlichen Kurie von ihren Anfängen bis zum Ende des XVI. Jahrhunderts (Paderborn: Schöningh, 1906), p. 173	https://archive.org/download/diegeheimschrif00meisgoog/diegeheimschrif00meisgoog.pdf	60791ab879d9fe32edf568bf30a47a2215a375d73cde55fe1c1c7b9881521d0a	HIGH	PERSON_OR_OFFICE	Clear alphabetic code and diplomatic referent in the independently selected earliest complete nomenclator table	NOT_REVEALED
SRC013	13	GABRIEL_DE_LAVINDE_1379_KEY13	Cavallinus	co	Gabriel de Lavinde, key 13, Zifera [Anonym]	Archivio Apostolico Vaticano, Collect. 393, fols. 166–181	1379	Liber ziferarum of Gabriel de Lavinde for Clement VII and correspondents	Meister 1906, Schlüsselsammlung I, no. 13, p. 173	Internet Archive PDF page 189; printed p. 173	NOMENCLATOR_ENTRY	Aloys Meister, Die Geheimschrift im Dienste der päpstlichen Kurie von ihren Anfängen bis zum Ende des XVI. Jahrhunderts (Paderborn: Schöningh, 1906), p. 173	https://archive.org/download/diegeheimschrif00meisgoog/diegeheimschrif00meisgoog.pdf	60791ab879d9fe32edf568bf30a47a2215a375d73cde55fe1c1c7b9881521d0a	HIGH	PERSON_OR_OFFICE	Clear alphabetic code and diplomatic referent in the independently selected earliest complete nomenclator table	NOT_REVEALED
SRC014	14	GABRIEL_DE_LAVINDE_1379_KEY13	ep. Vercellensis	fi	Gabriel de Lavinde, key 13, Zifera [Anonym]	Archivio Apostolico Vaticano, Collect. 393, fols. 166–181	1379	Liber ziferarum of Gabriel de Lavinde for Clement VII and correspondents	Meister 1906, Schlüsselsammlung I, no. 13, p. 173	Internet Archive PDF page 189; printed p. 173	NOMENCLATOR_ENTRY	Aloys Meister, Die Geheimschrift im Dienste der päpstlichen Kurie von ihren Anfängen bis zum Ende des XVI. Jahrhunderts (Paderborn: Schöningh, 1906), p. 173	https://archive.org/download/diegeheimschrif00meisgoog/diegeheimschrif00meisgoog.pdf	60791ab879d9fe32edf568bf30a47a2215a375d73cde55fe1c1c7b9881521d0a	HIGH	PERSON_OR_OFFICE	Clear alphabetic code and diplomatic referent in the independently selected earliest complete nomenclator table	NOT_REVEALED
SRC015	15	GABRIEL_DE_LAVINDE_1379_KEY13	d. octo	coi	Gabriel de Lavinde, key 13, Zifera [Anonym]	Archivio Apostolico Vaticano, Collect. 393, fols. 166–181	1379	Liber ziferarum of Gabriel de Lavinde for Clement VII and correspondents	Meister 1906, Schlüsselsammlung I, no. 13, p. 173	Internet Archive PDF page 189; printed p. 173	NOMENCLATOR_ENTRY	Aloys Meister, Die Geheimschrift im Dienste der päpstlichen Kurie von ihren Anfängen bis zum Ende des XVI. Jahrhunderts (Paderborn: Schöningh, 1906), p. 173	https://archive.org/download/diegeheimschrif00meisgoog/diegeheimschrif00meisgoog.pdf	60791ab879d9fe32edf568bf30a47a2215a375d73cde55fe1c1c7b9881521d0a	HIGH	PERSON_OR_OFFICE	Clear alphabetic code and diplomatic referent in the independently selected earliest complete nomenclator table	NOT_REVEALED
SRC016	16	GABRIEL_DE_LAVINDE_1379_KEY13	Regina	ba	Gabriel de Lavinde, key 13, Zifera [Anonym]	Archivio Apostolico Vaticano, Collect. 393, fols. 166–181	1379	Liber ziferarum of Gabriel de Lavinde for Clement VII and correspondents	Meister 1906, Schlüsselsammlung I, no. 13, p. 173	Internet Archive PDF page 189; printed p. 173	NOMENCLATOR_ENTRY	Aloys Meister, Die Geheimschrift im Dienste der päpstlichen Kurie von ihren Anfängen bis zum Ende des XVI. Jahrhunderts (Paderborn: Schöningh, 1906), p. 173	https://archive.org/download/diegeheimschrif00meisgoog/diegeheimschrif00meisgoog.pdf	60791ab879d9fe32edf568bf30a47a2215a375d73cde55fe1c1c7b9881521d0a	HIGH	PERSON_OR_OFFICE	Clear alphabetic code and diplomatic referent in the independently selected earliest complete nomenclator table	NOT_REVEALED
SRC017	17	GABRIEL_DE_LAVINDE_1379_KEY13	Imperator	aa	Gabriel de Lavinde, key 13, Zifera [Anonym]	Archivio Apostolico Vaticano, Collect. 393, fols. 166–181	1379	Liber ziferarum of Gabriel de Lavinde for Clement VII and correspondents	Meister 1906, Schlüsselsammlung I, no. 13, p. 173	Internet Archive PDF page 189; printed p. 173	NOMENCLATOR_ENTRY	Aloys Meister, Die Geheimschrift im Dienste der päpstlichen Kurie von ihren Anfängen bis zum Ende des XVI. Jahrhunderts (Paderborn: Schöningh, 1906), p. 173	https://archive.org/download/diegeheimschrif00meisgoog/diegeheimschrif00meisgoog.pdf	60791ab879d9fe32edf568bf30a47a2215a375d73cde55fe1c1c7b9881521d0a	HIGH	PERSON_OR_OFFICE	Clear alphabetic code and diplomatic referent in the independently selected earliest complete nomenclator table	NOT_REVEALED
SRC018	18	GABRIEL_DE_LAVINDE_1379_KEY13	Rex Ungarie	gb	Gabriel de Lavinde, key 13, Zifera [Anonym]	Archivio Apostolico Vaticano, Collect. 393, fols. 166–181	1379	Liber ziferarum of Gabriel de Lavinde for Clement VII and correspondents	Meister 1906, Schlüsselsammlung I, no. 13, p. 173	Internet Archive PDF page 189; printed p. 173	NOMENCLATOR_ENTRY	Aloys Meister, Die Geheimschrift im Dienste der päpstlichen Kurie von ihren Anfängen bis zum Ende des XVI. Jahrhunderts (Paderborn: Schöningh, 1906), p. 173	https://archive.org/download/diegeheimschrif00meisgoog/diegeheimschrif00meisgoog.pdf	60791ab879d9fe32edf568bf30a47a2215a375d73cde55fe1c1c7b9881521d0a	HIGH	PERSON_OR_OFFICE	Clear alphabetic code and diplomatic referent in the independently selected earliest complete nomenclator table	NOT_REVEALED
SRC019	19	GABRIEL_DE_LAVINDE_1379_KEY13	Intrusus	ap	Gabriel de Lavinde, key 13, Zifera [Anonym]	Archivio Apostolico Vaticano, Collect. 393, fols. 166–181	1379	Liber ziferarum of Gabriel de Lavinde for Clement VII and correspondents	Meister 1906, Schlüsselsammlung I, no. 13, p. 173	Internet Archive PDF page 189; printed p. 173	NOMENCLATOR_ENTRY	Aloys Meister, Die Geheimschrift im Dienste der päpstlichen Kurie von ihren Anfängen bis zum Ende des XVI. Jahrhunderts (Paderborn: Schöningh, 1906), p. 173	https://archive.org/download/diegeheimschrif00meisgoog/diegeheimschrif00meisgoog.pdf	60791ab879d9fe32edf568bf30a47a2215a375d73cde55fe1c1c7b9881521d0a	HIGH	PERSON_OR_OFFICE	Clear alphabetic code and diplomatic referent in the independently selected earliest complete nomenclator table	NOT_REVEALED
SRC020	20	GABRIEL_DE_LAVINDE_1379_KEY13	Sequaces sui	br	Gabriel de Lavinde, key 13, Zifera [Anonym]	Archivio Apostolico Vaticano, Collect. 393, fols. 166–181	1379	Liber ziferarum of Gabriel de Lavinde for Clement VII and correspondents	Meister 1906, Schlüsselsammlung I, no. 13, p. 173	Internet Archive PDF page 189; printed p. 173	NOMENCLATOR_ENTRY	Aloys Meister, Die Geheimschrift im Dienste der päpstlichen Kurie von ihren Anfängen bis zum Ende des XVI. Jahrhunderts (Paderborn: Schöningh, 1906), p. 173	https://archive.org/download/diegeheimschrif00meisgoog/diegeheimschrif00meisgoog.pdf	60791ab879d9fe32edf568bf30a47a2215a375d73cde55fe1c1c7b9881521d0a	HIGH	RELATIONAL_GROUP	Clear alphabetic code and diplomatic referent in the independently selected earliest complete nomenclator table	NOT_REVEALED
SRC021	21	GABRIEL_DE_LAVINDE_1379_KEY13	Sicilia	fa	Gabriel de Lavinde, key 13, Zifera [Anonym]	Archivio Apostolico Vaticano, Collect. 393, fols. 166–181	1379	Liber ziferarum of Gabriel de Lavinde for Clement VII and correspondents	Meister 1906, Schlüsselsammlung I, no. 13, p. 173	Internet Archive PDF page 189; printed p. 173	NOMENCLATOR_ENTRY	Aloys Meister, Die Geheimschrift im Dienste der päpstlichen Kurie von ihren Anfängen bis zum Ende des XVI. Jahrhunderts (Paderborn: Schöningh, 1906), p. 173	https://archive.org/download/diegeheimschrif00meisgoog/diegeheimschrif00meisgoog.pdf	60791ab879d9fe32edf568bf30a47a2215a375d73cde55fe1c1c7b9881521d0a	HIGH	PLACE	Clear alphabetic code and diplomatic referent in the independently selected earliest complete nomenclator table	NOT_REVEALED
SRC022	22	GABRIEL_DE_LAVINDE_1379_KEY13	Mons Pesulanus	e3	Gabriel de Lavinde, key 13, Zifera [Anonym]	Archivio Apostolico Vaticano, Collect. 393, fols. 166–181	1379	Liber ziferarum of Gabriel de Lavinde for Clement VII and correspondents	Meister 1906, Schlüsselsammlung I, no. 13, p. 173	Internet Archive PDF page 189; printed p. 173	NOMENCLATOR_ENTRY	Aloys Meister, Die Geheimschrift im Dienste der päpstlichen Kurie von ihren Anfängen bis zum Ende des XVI. Jahrhunderts (Paderborn: Schöningh, 1906), p. 173	https://archive.org/download/diegeheimschrif00meisgoog/diegeheimschrif00meisgoog.pdf	60791ab879d9fe32edf568bf30a47a2215a375d73cde55fe1c1c7b9881521d0a	HIGH	PLACE	Clear mixed alphanumeric code and diplomatic referent in the independently selected earliest complete nomenclator table	NOT_REVEALED
SRC023	23	GABRIEL_DE_LAVINDE_1379_KEY13	Ianuensis	de	Gabriel de Lavinde, key 13, Zifera [Anonym]	Archivio Apostolico Vaticano, Collect. 393, fols. 166–181	1379	Liber ziferarum of Gabriel de Lavinde for Clement VII and correspondents	Meister 1906, Schlüsselsammlung I, no. 13, p. 173	Internet Archive PDF page 189; printed p. 173	NOMENCLATOR_ENTRY	Aloys Meister, Die Geheimschrift im Dienste der päpstlichen Kurie von ihren Anfängen bis zum Ende des XVI. Jahrhunderts (Paderborn: Schöningh, 1906), p. 173	https://archive.org/download/diegeheimschrif00meisgoog/diegeheimschrif00meisgoog.pdf	60791ab879d9fe32edf568bf30a47a2215a375d73cde55fe1c1c7b9881521d0a	HIGH	POLITY_OR_PEOPLE	Clear alphabetic code and diplomatic referent in the independently selected earliest complete nomenclator table	NOT_REVEALED
SRC024	24	GABRIEL_DE_LAVINDE_1379_KEY13	Veneti	vie	Gabriel de Lavinde, key 13, Zifera [Anonym]	Archivio Apostolico Vaticano, Collect. 393, fols. 166–181	1379	Liber ziferarum of Gabriel de Lavinde for Clement VII and correspondents	Meister 1906, Schlüsselsammlung I, no. 13, p. 173	Internet Archive PDF page 189; printed p. 173	NOMENCLATOR_ENTRY	Aloys Meister, Die Geheimschrift im Dienste der päpstlichen Kurie von ihren Anfängen bis zum Ende des XVI. Jahrhunderts (Paderborn: Schöningh, 1906), p. 173	https://archive.org/download/diegeheimschrif00meisgoog/diegeheimschrif00meisgoog.pdf	60791ab879d9fe32edf568bf30a47a2215a375d73cde55fe1c1c7b9881521d0a	HIGH	POLITY_OR_PEOPLE	Clear alphabetic code and diplomatic referent in the independently selected earliest complete nomenclator table	NOT_REVEALED
SRC025	25	GABRIEL_DE_LAVINDE_1379_KEY13	Andreas	bo	Gabriel de Lavinde, key 13, Zifera [Anonym]	Archivio Apostolico Vaticano, Collect. 393, fols. 166–181	1379	Liber ziferarum of Gabriel de Lavinde for Clement VII and correspondents	Meister 1906, Schlüsselsammlung I, no. 13, p. 173	Internet Archive PDF page 189; printed p. 173	NOMENCLATOR_ENTRY	Aloys Meister, Die Geheimschrift im Dienste der päpstlichen Kurie von ihren Anfängen bis zum Ende des XVI. Jahrhunderts (Paderborn: Schöningh, 1906), p. 173	https://archive.org/download/diegeheimschrif00meisgoog/diegeheimschrif00meisgoog.pdf	60791ab879d9fe32edf568bf30a47a2215a375d73cde55fe1c1c7b9881521d0a	HIGH	PERSON_OR_OFFICE	Clear alphabetic code and diplomatic referent in the independently selected earliest complete nomenclator table	NOT_REVEALED
SRC026	26	GABRIEL_DE_LAVINDE_1379_KEY13	Monachus	an	Gabriel de Lavinde, key 13, Zifera [Anonym]	Archivio Apostolico Vaticano, Collect. 393, fols. 166–181	1379	Liber ziferarum of Gabriel de Lavinde for Clement VII and correspondents	Meister 1906, Schlüsselsammlung I, no. 13, p. 173	Internet Archive PDF page 189; printed p. 173	NOMENCLATOR_ENTRY	Aloys Meister, Die Geheimschrift im Dienste der päpstlichen Kurie von ihren Anfängen bis zum Ende des XVI. Jahrhunderts (Paderborn: Schöningh, 1906), p. 173	https://archive.org/download/diegeheimschrif00meisgoog/diegeheimschrif00meisgoog.pdf	60791ab879d9fe32edf568bf30a47a2215a375d73cde55fe1c1c7b9881521d0a	HIGH	PERSON_OR_OFFICE	Clear alphabetic code and diplomatic referent in the independently selected earliest complete nomenclator table	NOT_REVEALED
SRC027	27	GABRIEL_DE_LAVINDE_1379_KEY13	Florentini	pe	Gabriel de Lavinde, key 13, Zifera [Anonym]	Archivio Apostolico Vaticano, Collect. 393, fols. 166–181	1379	Liber ziferarum of Gabriel de Lavinde for Clement VII and correspondents	Meister 1906, Schlüsselsammlung I, no. 13, p. 173	Internet Archive PDF page 189; printed p. 173	NOMENCLATOR_ENTRY	Aloys Meister, Die Geheimschrift im Dienste der päpstlichen Kurie von ihren Anfängen bis zum Ende des XVI. Jahrhunderts (Paderborn: Schöningh, 1906), p. 173	https://archive.org/download/diegeheimschrif00meisgoog/diegeheimschrif00meisgoog.pdf	60791ab879d9fe32edf568bf30a47a2215a375d73cde55fe1c1c7b9881521d0a	HIGH	POLITY_OR_PEOPLE	Clear alphabetic code and diplomatic referent in the independently selected earliest complete nomenclator table	NOT_REVEALED
SRC028	28	GABRIEL_DE_LAVINDE_1379_KEY13	Prefectus	al	Gabriel de Lavinde, key 13, Zifera [Anonym]	Archivio Apostolico Vaticano, Collect. 393, fols. 166–181	1379	Liber ziferarum of Gabriel de Lavinde for Clement VII and correspondents	Meister 1906, Schlüsselsammlung I, no. 13, p. 173	Internet Archive PDF page 189; printed p. 173	NOMENCLATOR_ENTRY	Aloys Meister, Die Geheimschrift im Dienste der päpstlichen Kurie von ihren Anfängen bis zum Ende des XVI. Jahrhunderts (Paderborn: Schöningh, 1906), p. 173	https://archive.org/download/diegeheimschrif00meisgoog/diegeheimschrif00meisgoog.pdf	60791ab879d9fe32edf568bf30a47a2215a375d73cde55fe1c1c7b9881521d0a	HIGH	PERSON_OR_OFFICE	Clear alphabetic code and diplomatic referent in the independently selected earliest complete nomenclator table	NOT_REVEALED
SRC029	29	GABRIEL_DE_LAVINDE_1379_KEY13	Gentes armorum	gm	Gabriel de Lavinde, key 13, Zifera [Anonym]	Archivio Apostolico Vaticano, Collect. 393, fols. 166–181	1379	Liber ziferarum of Gabriel de Lavinde for Clement VII and correspondents	Meister 1906, Schlüsselsammlung I, no. 13, p. 173	Internet Archive PDF page 189; printed p. 173	NOMENCLATOR_ENTRY	Aloys Meister, Die Geheimschrift im Dienste der päpstlichen Kurie von ihren Anfängen bis zum Ende des XVI. Jahrhunderts (Paderborn: Schöningh, 1906), p. 173	https://archive.org/download/diegeheimschrif00meisgoog/diegeheimschrif00meisgoog.pdf	60791ab879d9fe32edf568bf30a47a2215a375d73cde55fe1c1c7b9881521d0a	HIGH	COLLECTIVE_OR_MILITARY	Clear alphabetic code and diplomatic referent in the independently selected earliest complete nomenclator table	NOT_REVEALED
SRC030	30	GABRIEL_DE_LAVINDE_1379_KEY13	Matrimonium	ln	Gabriel de Lavinde, key 13, Zifera [Anonym]	Archivio Apostolico Vaticano, Collect. 393, fols. 166–181	1379	Liber ziferarum of Gabriel de Lavinde for Clement VII and correspondents	Meister 1906, Schlüsselsammlung I, no. 13, p. 173	Internet Archive PDF page 189; printed p. 173	NOMENCLATOR_ENTRY	Aloys Meister, Die Geheimschrift im Dienste der päpstlichen Kurie von ihren Anfängen bis zum Ende des XVI. Jahrhunderts (Paderborn: Schöningh, 1906), p. 173	https://archive.org/download/diegeheimschrif00meisgoog/diegeheimschrif00meisgoog.pdf	60791ab879d9fe32edf568bf30a47a2215a375d73cde55fe1c1c7b9881521d0a	MEDIUM	ABSTRACT_DIPLOMATIC_TOPIC	Alphabetic code and abstract diplomatic topic; first code minim is paleographically I/l-like	NOT_REVEALED
SRC031	31	GABRIEL_DE_LAVINDE_1379_KEY13	pax	pR	Gabriel de Lavinde, key 13, Zifera [Anonym]	Archivio Apostolico Vaticano, Collect. 393, fols. 166–181	1379	Liber ziferarum of Gabriel de Lavinde for Clement VII and correspondents	Meister 1906, Schlüsselsammlung I, no. 13, p. 173	Internet Archive PDF page 189; printed p. 173	NOMENCLATOR_ENTRY	Aloys Meister, Die Geheimschrift im Dienste der päpstlichen Kurie von ihren Anfängen bis zum Ende des XVI. Jahrhunderts (Paderborn: Schöningh, 1906), p. 173	https://archive.org/download/diegeheimschrif00meisgoog/diegeheimschrif00meisgoog.pdf	60791ab879d9fe32edf568bf30a47a2215a375d73cde55fe1c1c7b9881521d0a	HIGH	ABSTRACT_DIPLOMATIC_TOPIC	Clear alphabetic code and abstract diplomatic topic in the independently selected earliest complete nomenclator table	NOT_REVEALED
