edition	paragraph	page	leaf	writer	predicted_source_atoms	target_groups	target_characters	status	prefix_length_bound	singleton_character_share	independent_confirmation_capacity
ZL3b	f76v|f76v.37-f76v.41	f76v	76	POSTFIX	111	55		UNKNOWN_SOURCE			0
ZL3b	f77r|f77r.9-f77r.24	f77r	77	PREFIX	111	142		UNKNOWN_SOURCE			0
ZL3b	f77r|f77r.9-f77r.24	f77r	77	POSTFIX	111	142		UNKNOWN_SOURCE			0
ZL3b	f77r|f77r.25-f77r.37	f77r	77	PREFIX	111	92		UNKNOWN_SOURCE			0
ZL3b	f77r|f77r.25-f77r.37	f77r	77	POSTFIX	111	92		UNKNOWN_SOURCE			0
ZL3b	f77r|f77r.38-f77r.48	f77r	77	PREFIX	111	87		UNKNOWN_SOURCE			0
ZL3b	f77r|f77r.38-f77r.48	f77r	77	POSTFIX	111	87		UNKNOWN_SOURCE			0
ZL3b	f77v|f77v.6-f77v.15	f77v	77	PREFIX	111	102		UNKNOWN_SOURCE			0
ZL3b	f77v|f77v.6-f77v.15	f77v	77	POSTFIX	111	102		UNKNOWN_SOURCE			0
ZL3b	f77v|f77v.16-f77v.28	f77v	77	PREFIX	111	101		UNKNOWN_SOURCE			0
ZL3b	f77v|f77v.16-f77v.28	f77v	77	POSTFIX	111	101		UNKNOWN_SOURCE			0
ZL3b	f77v|f77v.29-f77v.42	f77v	77	PREFIX	111	118		UNKNOWN_SOURCE			0
ZL3b	f77v|f77v.29-f77v.42	f77v	77	POSTFIX	111	118		UNKNOWN_SOURCE			0
ZL3b	f78r|f78r.3-f78r.27	f78r	78	PREFIX	111	170		UNKNOWN_SOURCE			0
ZL3b	f78r|f78r.3-f78r.27	f78r	78	POSTFIX	111	170		UNKNOWN_SOURCE			0
ZL3b	f78r|f78r.28-f78r.43	f78r	78	PREFIX	111	120		UNKNOWN_SOURCE			0
ZL3b	f78r|f78r.28-f78r.43	f78r	78	POSTFIX	111	120		UNKNOWN_SOURCE			0
ZL3b	f78v|f78v.1-f78v.19	f78v	78	PREFIX	111	175		UNKNOWN_SOURCE			0
ZL3b	f78v|f78v.1-f78v.19	f78v	78	POSTFIX	111	175		UNKNOWN_SOURCE			0
ZL3b	f78v|f78v.20-f78v.32	f78v	78	PREFIX	111	120		UNKNOWN_SOURCE			0
ZL3b	f78v|f78v.20-f78v.32	f78v	78	POSTFIX	111	120		UNKNOWN_SOURCE			0
ZL3b	f79r|f79r.1-f79r.6	f79r	79	PREFIX	111	61		UNKNOWN_SOURCE			0
ZL3b	f79r|f79r.1-f79r.6	f79r	79	POSTFIX	111	61		UNKNOWN_SOURCE			0
ZL3b	f79r|f79r.7-f79r.12	f79r	79	PREFIX	111	51		UNKNOWN_SOURCE			0
ZL3b	f79r|f79r.7-f79r.12	f79r	79	POSTFIX	111	51		UNKNOWN_SOURCE			0
ZL3b	f79r|f79r.13-f79r.20	f79r	79	PREFIX	111	78		UNKNOWN_SOURCE			0
ZL3b	f79r|f79r.13-f79r.20	f79r	79	POSTFIX	111	78		UNKNOWN_SOURCE			0
ZL3b	f79r|f79r.21-f79r.25	f79r	79	PREFIX	111	44		UNKNOWN_SOURCE			0
ZL3b	f79r|f79r.21-f79r.25	f79r	79	POSTFIX	111	44		UNKNOWN_SOURCE			0
ZL3b	f79r|f79r.26-f79r.30	f79r	79	PREFIX	111	41		UNKNOWN_SOURCE			0
ZL3b	f79r|f79r.26-f79r.30	f79r	79	POSTFIX	111	41		UNKNOWN_SOURCE			0
ZL3b	f79r|f79r.31-f79r.34	f79r	79	PREFIX	111	32		UNKNOWN_SOURCE			0
ZL3b	f79r|f79r.31-f79r.34	f79r	79	POSTFIX	111	32		UNKNOWN_SOURCE			0
ZL3b	f79r|f79r.35-f79r.38	f79r	79	PREFIX	111	29		UNKNOWN_SOURCE			0
ZL3b	f79r|f79r.35-f79r.38	f79r	79	POSTFIX	111	29		UNKNOWN_SOURCE			0
ZL3b	f79r|f79r.39-f79r.44	f79r	79	PREFIX	111	47		UNKNOWN_SOURCE			0
ZL3b	f79r|f79r.39-f79r.44	f79r	79	POSTFIX	111	47		UNKNOWN_SOURCE			0
ZL3b	f79v|f79v.1-f79v.9	f79v	79	PREFIX	111	68		UNKNOWN_SOURCE			0
ZL3b	f79v|f79v.1-f79v.9	f79v	79	POSTFIX	111	68		UNKNOWN_SOURCE			0
ZL3b	f79v|f79v.10-f79v.11	f79v	79	PREFIX	111	14		UNKNOWN_SOURCE			0
ZL3b	f79v|f79v.10-f79v.11	f79v	79	POSTFIX	111	14		UNKNOWN_SOURCE			0
ZL3b	f79v|f79v.12-f79v.22	f79v	79	PREFIX	111	96		UNKNOWN_SOURCE			0
ZL3b	f79v|f79v.12-f79v.22	f79v	79	POSTFIX	111	96		UNKNOWN_SOURCE			0
ZL3b	f79v|f79v.23-f79v.27	f79v	79	PREFIX	111	42		UNKNOWN_SOURCE			0
ZL3b	f79v|f79v.23-f79v.27	f79v	79	POSTFIX	111	42		UNKNOWN_SOURCE			0
ZL3b	f79v|f79v.28-f79v.32	f79v	79	PREFIX	111	45		UNKNOWN_SOURCE			0
ZL3b	f79v|f79v.28-f79v.32	f79v	79	POSTFIX	111	45		UNKNOWN_SOURCE			0
ZL3b	f79v|f79v.33-f79v.36	f79v	79	PREFIX	111	37		UNKNOWN_SOURCE			0
ZL3b	f79v|f79v.33-f79v.36	f79v	79	POSTFIX	111	37		UNKNOWN_SOURCE			0
ZL3b	f79v|f79v.37-f79v.42	f79v	79	PREFIX	111	54		UNKNOWN_SOURCE			0
ZL3b	f79v|f79v.37-f79v.42	f79v	79	POSTFIX	111	54		UNKNOWN_SOURCE			0
ZL3b	f80r|f80r.11-f80r.27	f80r	80	PREFIX	111	196		UNKNOWN_SOURCE			0
ZL3b	f80r|f80r.11-f80r.27	f80r	80	POSTFIX	111	196		UNKNOWN_SOURCE			0
ZL3b	f80r|f80r.28-f80r.33	f80r	80	PREFIX	111	51		UNKNOWN_SOURCE			0
ZL3b	f80r|f80r.28-f80r.33	f80r	80	POSTFIX	111	51		UNKNOWN_SOURCE			0
ZL3b	f80r|f80r.34-f80r.39	f80r	80	PREFIX	111	66		UNKNOWN_SOURCE			0
ZL3b	f80r|f80r.34-f80r.39	f80r	80	POSTFIX	111	66		UNKNOWN_SOURCE			0
ZL3b	f80r|f80r.40-f80r.46	f80r	80	PREFIX	111	54		UNKNOWN_SOURCE			0
ZL3b	f80r|f80r.40-f80r.46	f80r	80	POSTFIX	111	54		UNKNOWN_SOURCE			0
ZL3b	f80r|f80r.47-f80r.53	f80r	80	PREFIX	111	69		UNKNOWN_SOURCE			0
ZL3b	f80r|f80r.47-f80r.53	f80r	80	POSTFIX	111	69		UNKNOWN_SOURCE			0
ZL3b	f80v|f80v.1-f80v.6	f80v	80	PREFIX	111	46		UNKNOWN_SOURCE			0
ZL3b	f80v|f80v.1-f80v.6	f80v	80	POSTFIX	111	46		UNKNOWN_SOURCE			0
ZL3b	f80v|f80v.7-f80v.13	f80v	80	PREFIX	111	60		UNKNOWN_SOURCE			0
ZL3b	f80v|f80v.7-f80v.13	f80v	80	POSTFIX	111	60		UNKNOWN_SOURCE			0
ZL3b	f80v|f80v.14-f80v.18	f80v	80	PREFIX	111	46		UNKNOWN_SOURCE			0
ZL3b	f80v|f80v.14-f80v.18	f80v	80	POSTFIX	111	46		UNKNOWN_SOURCE			0
ZL3b	f80v|f80v.19-f80v.22	f80v	80	PREFIX	111	33		UNKNOWN_SOURCE			0
ZL3b	f80v|f80v.19-f80v.22	f80v	80	POSTFIX	111	33		UNKNOWN_SOURCE			0
ZL3b	f80v|f80v.23-f80v.26	f80v	80	PREFIX	111	35		UNKNOWN_SOURCE			0
ZL3b	f80v|f80v.23-f80v.26	f80v	80	POSTFIX	111	35		UNKNOWN_SOURCE			0
ZL3b	f80v|f80v.27-f80v.29	f80v	80	PREFIX	111	26		UNKNOWN_SOURCE			0
ZL3b	f80v|f80v.27-f80v.29	f80v	80	POSTFIX	111	26		UNKNOWN_SOURCE			0
ZL3b	f80v|f80v.30-f80v.37	f80v	80	PREFIX	111	70		UNKNOWN_SOURCE			0
ZL3b	f80v|f80v.30-f80v.37	f80v	80	POSTFIX	111	70		UNKNOWN_SOURCE			0
ZL3b	f80v|f80v.38-f80v.44	f80v	80	PREFIX	111	60		UNKNOWN_SOURCE			0
ZL3b	f80v|f80v.38-f80v.44	f80v	80	POSTFIX	111	60		UNKNOWN_SOURCE			0
ZL3b	f81r|f81r.1-f81r.15	f81r	81	PREFIX	111	94		UNKNOWN_SOURCE			0
ZL3b	f81r|f81r.1-f81r.15	f81r	81	POSTFIX	111	94		UNKNOWN_SOURCE			0
ZL3b	f81r|f81r.16-f81r.31	f81r	81	PREFIX	111	116		UNKNOWN_SOURCE			0
ZL3b	f81r|f81r.16-f81r.31	f81r	81	POSTFIX	111	116		UNKNOWN_SOURCE			0
ZL3b	f81v|f81v.1-f81v.9	f81v	81	PREFIX	111	88		UNKNOWN_SOURCE			0
ZL3b	f81v|f81v.1-f81v.9	f81v	81	POSTFIX	111	88		UNKNOWN_SOURCE			0
ZL3b	f81v|f81v.10-f81v.27	f81v	81	PREFIX	111	165		UNKNOWN_SOURCE			0
ZL3b	f81v|f81v.10-f81v.27	f81v	81	POSTFIX	111	165		UNKNOWN_SOURCE			0
ZL3b	f82r|f82r.1-f82r.9	f82r	82	PREFIX	111	72		UNKNOWN_SOURCE			0
ZL3b	f82r|f82r.1-f82r.9	f82r	82	POSTFIX	111	72		UNKNOWN_SOURCE			0
ZL3b	f82r|f82r.11-f82r.19	f82r	82	PREFIX	111	80		UNKNOWN_SOURCE			0
ZL3b	f82r|f82r.11-f82r.19	f82r	82	POSTFIX	111	80		UNKNOWN_SOURCE			0
ZL3b	f82r|f82r.20-f82r.33	f82r	82	PREFIX	111	126		UNKNOWN_SOURCE			0
ZL3b	f82r|f82r.20-f82r.33	f82r	82	POSTFIX	111	126		UNKNOWN_SOURCE			0
ZL3b	f82v|f82v.5-f82v.10	f82v	82	PREFIX	111	56		UNKNOWN_SOURCE			0
ZL3b	f82v|f82v.5-f82v.10	f82v	82	POSTFIX	111	56		UNKNOWN_SOURCE			0
ZL3b	f82v|f82v.11-f82v.14	f82v	82	PREFIX	111	38		UNKNOWN_SOURCE			0
ZL3b	f82v|f82v.11-f82v.14	f82v	82	POSTFIX	111	38		UNKNOWN_SOURCE			0
ZL3b	f82v|f82v.15-f82v.19	f82v	82	PREFIX	111	53		UNKNOWN_SOURCE			0
ZL3b	f82v|f82v.15-f82v.19	f82v	82	POSTFIX	111	53		UNKNOWN_SOURCE			0
ZL3b	f82v|f82v.20-f82v.27	f82v	82	PREFIX	111	65		UNKNOWN_SOURCE			0
ZL3b	f82v|f82v.20-f82v.27	f82v	82	POSTFIX	111	65		UNKNOWN_SOURCE			0
ZL3b	f82v|f82v.28-f82v.32	f82v	82	PREFIX	111	43		UNKNOWN_SOURCE			0
ZL3b	f82v|f82v.28-f82v.32	f82v	82	POSTFIX	111	43		UNKNOWN_SOURCE			0
ZL3b	f82v|f82v.33-f82v.38	f82v	82	PREFIX	111	51		UNKNOWN_SOURCE			0
ZL3b	f82v|f82v.33-f82v.38	f82v	82	POSTFIX	111	51		UNKNOWN_SOURCE			0
ZL3b	f83r|f83r.1-f83r.8	f83r	83	PREFIX	111	72		UNKNOWN_SOURCE			0
ZL3b	f83r|f83r.1-f83r.8	f83r	83	POSTFIX	111	72		UNKNOWN_SOURCE			0
ZL3b	f83r|f83r.9-f83r.17	f83r	83	PREFIX	111	84		UNKNOWN_SOURCE			0
ZL3b	f83r|f83r.9-f83r.17	f83r	83	POSTFIX	111	84		UNKNOWN_SOURCE			0
ZL3b	f83r|f83r.18-f83r.24	f83r	83	PREFIX	111	63		UNKNOWN_SOURCE			0
ZL3b	f83r|f83r.18-f83r.24	f83r	83	POSTFIX	111	63		UNKNOWN_SOURCE			0
ZL3b	f83r|f83r.25-f83r.30	f83r	83	PREFIX	111	33		UNKNOWN_SOURCE			0
ZL3b	f83r|f83r.25-f83r.30	f83r	83	POSTFIX	111	33		UNKNOWN_SOURCE			0
ZL3b	f83r|f83r.31-f83r.44	f83r	83	PREFIX	111	62		UNKNOWN_SOURCE			0
ZL3b	f83r|f83r.31-f83r.44	f83r	83	POSTFIX	111	62		UNKNOWN_SOURCE			0
ZL3b	f83r|f83r.47-f83r.49	f83r	83	PREFIX	111	11	53	CONTRADICTED_NONEMPTY_LENGTH	148		0
ZL3b	f83r|f83r.47-f83r.49	f83r	83	POSTFIX	111	11	53	CONTRADICTED_NONEMPTY_LENGTH	148		0
ZL3b	f83r|f83r.52-f83r.55	f83r	83	PREFIX	111	16	72	CONTRADICTED_NONEMPTY_LENGTH	146		0
ZL3b	f83r|f83r.52-f83r.55	f83r	83	POSTFIX	111	16	72	CONTRADICTED_NONEMPTY_LENGTH	146		0
ZL3b	f83v|f83v.1-f83v.8	f83v	83	PREFIX	111	74		UNKNOWN_SOURCE			0
ZL3b	f83v|f83v.1-f83v.8	f83v	83	POSTFIX	111	74		UNKNOWN_SOURCE			0
ZL3b	f83v|f83v.11-f83v.20	f83v	83	PREFIX	111	99		UNKNOWN_SOURCE			0
ZL3b	f83v|f83v.11-f83v.20	f83v	83	POSTFIX	111	99		UNKNOWN_SOURCE			0
ZL3b	f83v|f83v.21-f83v.33	f83v	83	PREFIX	111	84		UNKNOWN_SOURCE			0
ZL3b	f83v|f83v.21-f83v.33	f83v	83	POSTFIX	111	84		UNKNOWN_SOURCE			0
IT2a	f75r|f75r.1-f75r.26	f75r	75	PREFIX	111	235		UNKNOWN_SOURCE			0
IT2a	f75r|f75r.1-f75r.26	f75r	75	POSTFIX	111	235		UNKNOWN_SOURCE			0
IT2a	f75r|f75r.27-f75r.31	f75r	75	PREFIX	111	57		UNKNOWN_SOURCE			0
IT2a	f75r|f75r.27-f75r.31	f75r	75	POSTFIX	111	57		UNKNOWN_SOURCE			0
IT2a	f75r|f75r.32-f75r.46	f75r	75	PREFIX	111	120	590	CONTRADICTED_WORD_BOUNDARIES	143		0
IT2a	f75r|f75r.32-f75r.46	f75r	75	POSTFIX	111	120	590	CONTRADICTED_WORD_BOUNDARIES	143		0
IT2a	f75r|f75r.47-f75r.53	f75r	75	PREFIX	111	10		UNKNOWN_SOURCE			0
IT2a	f75r|f75r.47-f75r.53	f75r	75	POSTFIX	111	10		UNKNOWN_SOURCE			0
IT2a	f75v|f75v.38-f75v.42	f75v	75	PREFIX	111	59	259	UNKNOWN_SOLVER	146		0
IT2a	f75v|f75v.38-f75v.42	f75v	75	POSTFIX	111	59	259	UNKNOWN_SOLVER	146		0
IT2a	f75v|f75v.43-f75v.49	f75v	75	PREFIX	111	77	375	UNKNOWN_SOLVER	145		0
IT2a	f75v|f75v.43-f75v.49	f75v	75	POSTFIX	111	77	375	UNKNOWN_SOLVER	145		0
IT2a	f75v|f75v.57-f75v.70	f75v	75	PREFIX	111	68	334	UNKNOWN_SOLVER	145		0
IT2a	f75v|f75v.57-f75v.70	f75v	75	POSTFIX	111	68	334	UNKNOWN_SOLVER	145		0
IT2a	f76r|f76r.39-f76r.43	f76r	76	PREFIX	111	58	289	UNKNOWN_SOLVER	143		0
IT2a	f76r|f76r.39-f76r.43	f76r	76	POSTFIX	111	58	289	UNKNOWN_SOLVER	143		0
IT2a	f76r|f76r.44-f76r.50	f76r	76	PREFIX	111	74	354	UNKNOWN_SOLVER	143		0
IT2a	f76r|f76r.44-f76r.50	f76r	76	POSTFIX	111	74	354	UNKNOWN_SOLVER	143		0
IT2a	f76r|f76r.51-f76r.56	f76r	76	PREFIX	111	57	285	UNKNOWN_SOLVER	145		0
IT2a	f76r|f76r.51-f76r.56	f76r	76	POSTFIX	111	57	285	UNKNOWN_SOLVER	145		0
IT2a	f76v|f76v.1-f76v.9	f76v	76	PREFIX	111	91	483	UNKNOWN_SOLVER	142		0
IT2a	f76v|f76v.1-f76v.9	f76v	76	POSTFIX	111	91	483	UNKNOWN_SOLVER	142		0
IT2a	f76v|f76v.10-f76v.15	f76v	76	PREFIX	111	58	334	UNKNOWN_SOLVER	143		0
IT2a	f76v|f76v.10-f76v.15	f76v	76	POSTFIX	111	58	334	UNKNOWN_SOLVER	143		0
IT2a	f76v|f76v.16-f76v.24	f76v	76	PREFIX	111	86	491	UNKNOWN_SOLVER	143		0
IT2a	f76v|f76v.16-f76v.24	f76v	76	POSTFIX	111	86	491	UNKNOWN_SOLVER	143		0
IT2a	f76v|f76v.25-f76v.33	f76v	76	PREFIX	111	86	451	UNKNOWN_SOLVER	142		0
IT2a	f76v|f76v.25-f76v.33	f76v	76	POSTFIX	111	86	451	UNKNOWN_SOLVER	142		0
IT2a	f76v|f76v.34-f76v.36	f76v	76	PREFIX	111	25	132	CONTRADICTED_PREFIX_LENGTH	145		0
IT2a	f76v|f76v.34-f76v.36	f76v	76	POSTFIX	111	25	132	CONTRADICTED_PREFIX_LENGTH	145		0
IT2a	f76v|f76v.37-f76v.41	f76v	76	PREFIX	111	54	238	UNKNOWN_SOLVER	148		0
IT2a	f76v|f76v.37-f76v.41	f76v	76	POSTFIX	111	54	238	UNKNOWN_SOLVER	148		0
IT2a	f77r|f77r.9-f77r.24	f77r	77	PREFIX	111	142	788	CONTRADICTED_WORD_BOUNDARIES	142		0
IT2a	f77r|f77r.9-f77r.24	f77r	77	POSTFIX	111	142	788	CONTRADICTED_WORD_BOUNDARIES	142		0
IT2a	f77r|f77r.25-f77r.37	f77r	77	PREFIX	111	92	518	UNKNOWN_SOLVER	143		0
IT2a	f77r|f77r.25-f77r.37	f77r	77	POSTFIX	111	92	518	UNKNOWN_SOLVER	143		0
IT2a	f77r|f77r.38-f77r.48	f77r	77	PREFIX	111	81	405	UNKNOWN_SOLVER	143		0
IT2a	f77r|f77r.38-f77r.48	f77r	77	POSTFIX	111	81	405	UNKNOWN_SOLVER	143		0
IT2a	f77v|f77v.6-f77v.15	f77v	77	PREFIX	111	103	507	UNKNOWN_SOLVER	143		0
IT2a	f77v|f77v.6-f77v.15	f77v	77	POSTFIX	111	103	507	UNKNOWN_SOLVER	143		0
IT2a	f77v|f77v.16-f77v.28	f77v	77	PREFIX	111	101	511	UNKNOWN_SOLVER	145		0
IT2a	f77v|f77v.16-f77v.28	f77v	77	POSTFIX	111	101	511	UNKNOWN_SOLVER	145		0
IT2a	f77v|f77v.29-f77v.42	f77v	77	PREFIX	111	121	627	CONTRADICTED_WORD_BOUNDARIES	142		0
IT2a	f77v|f77v.29-f77v.42	f77v	77	POSTFIX	111	121	627	CONTRADICTED_WORD_BOUNDARIES	142		0
IT2a	f78r|f78r.3-f78r.27	f78r	78	PREFIX	111	171	829	CONTRADICTED_WORD_BOUNDARIES	143		0
IT2a	f78r|f78r.3-f78r.27	f78r	78	POSTFIX	111	171	829	CONTRADICTED_WORD_BOUNDARIES	143		0
IT2a	f78r|f78r.28-f78r.43	f78r	78	PREFIX	111	116	560	CONTRADICTED_WORD_BOUNDARIES	142		0
IT2a	f78r|f78r.28-f78r.43	f78r	78	POSTFIX	111	116	560	CONTRADICTED_WORD_BOUNDARIES	142		0
IT2a	f78v|f78v.1-f78v.19	f78v	78	PREFIX	111	175	834	CONTRADICTED_WORD_BOUNDARIES	142		0
IT2a	f78v|f78v.1-f78v.19	f78v	78	POSTFIX	111	175	834	CONTRADICTED_WORD_BOUNDARIES	142		0
IT2a	f78v|f78v.20-f78v.32	f78v	78	PREFIX	111	117	524	CONTRADICTED_WORD_BOUNDARIES	142		0
IT2a	f78v|f78v.20-f78v.32	f78v	78	POSTFIX	111	117	524	CONTRADICTED_WORD_BOUNDARIES	142		0
IT2a	f79r|f79r.1-f79r.6	f79r	79	PREFIX	111	63	295	UNKNOWN_SOLVER	145		0
IT2a	f79r|f79r.1-f79r.6	f79r	79	POSTFIX	111	63	295	UNKNOWN_SOLVER	145		0
IT2a	f79r|f79r.7-f79r.12	f79r	79	PREFIX	111	51	269	UNKNOWN_SOLVER	143		0
IT2a	f79r|f79r.7-f79r.12	f79r	79	POSTFIX	111	51	269	UNKNOWN_SOLVER	143		0
IT2a	f79r|f79r.13-f79r.20	f79r	79	PREFIX	111	77	347	UNKNOWN_SOLVER	143		0
IT2a	f79r|f79r.13-f79r.20	f79r	79	POSTFIX	111	77	347	UNKNOWN_SOLVER	143		0
IT2a	f79r|f79r.21-f79r.25	f79r	79	PREFIX	111	47	232	UNKNOWN_SOLVER	143		0
IT2a	f79r|f79r.21-f79r.25	f79r	79	POSTFIX	111	47	232	UNKNOWN_SOLVER	143		0
IT2a	f79r|f79r.26-f79r.30	f79r	79	PREFIX	111	40	199	UNKNOWN_SOLVER	145		0
IT2a	f79r|f79r.26-f79r.30	f79r	79	POSTFIX	111	40	199	UNKNOWN_SOLVER	145		0
IT2a	f79r|f79r.31-f79r.34	f79r	79	PREFIX	111	33	164	UNKNOWN_SOLVER	145		0
IT2a	f79r|f79r.31-f79r.34	f79r	79	POSTFIX	111	33	164	UNKNOWN_SOLVER	145		0
IT2a	f79r|f79r.35-f79r.38	f79r	79	PREFIX	111	31	138	CONTRADICTED_PREFIX_LENGTH	145		0
IT2a	f79r|f79r.35-f79r.38	f79r	79	POSTFIX	111	31	138	CONTRADICTED_PREFIX_LENGTH	145		0
IT2a	f79r|f79r.39-f79r.44	f79r	79	PREFIX	111	47	225	UNKNOWN_SOLVER	143		0
IT2a	f79r|f79r.39-f79r.44	f79r	79	POSTFIX	111	47	225	UNKNOWN_SOLVER	143		0
IT2a	f79v|f79v.1-f79v.9	f79v	79	PREFIX	111	68	373	UNKNOWN_SOLVER	143		0
IT2a	f79v|f79v.1-f79v.9	f79v	79	POSTFIX	111	68	373	UNKNOWN_SOLVER	143		0
IT2a	f79v|f79v.10-f79v.11	f79v	79	PREFIX	111	15	88	CONTRADICTED_NONEMPTY_LENGTH	143		0
IT2a	f79v|f79v.10-f79v.11	f79v	79	POSTFIX	111	15	88	CONTRADICTED_NONEMPTY_LENGTH	143		0
IT2a	f79v|f79v.12-f79v.22	f79v	79	PREFIX	111	95		UNKNOWN_SOURCE			0
IT2a	f79v|f79v.12-f79v.22	f79v	79	POSTFIX	111	95		UNKNOWN_SOURCE			0
IT2a	f79v|f79v.23-f79v.27	f79v	79	PREFIX	111	42	205	UNKNOWN_SOLVER	145		0
IT2a	f79v|f79v.23-f79v.27	f79v	79	POSTFIX	111	42	205	UNKNOWN_SOLVER	145		0
IT2a	f79v|f79v.28-f79v.32	f79v	79	PREFIX	111	47	222	UNKNOWN_SOLVER	143		0
IT2a	f79v|f79v.28-f79v.32	f79v	79	POSTFIX	111	47	222	UNKNOWN_SOLVER	143		0
IT2a	f79v|f79v.33-f79v.36	f79v	79	PREFIX	111	37	165	UNKNOWN_SOLVER	145		0
IT2a	f79v|f79v.33-f79v.36	f79v	79	POSTFIX	111	37	165	UNKNOWN_SOLVER	145		0
IT2a	f79v|f79v.37-f79v.42	f79v	79	PREFIX	111	51	257	UNKNOWN_SOLVER	142		0
IT2a	f79v|f79v.37-f79v.42	f79v	79	POSTFIX	111	51	257	UNKNOWN_SOLVER	142		0
IT2a	f80r|f80r.11-f80r.17	f80r	80	PREFIX	111	77		UNKNOWN_SOURCE			0
IT2a	f80r|f80r.11-f80r.17	f80r	80	POSTFIX	111	77		UNKNOWN_SOURCE			0
IT2a	f80r|f80r.18-f80r.27	f80r	80	PREFIX	111	117	573	CONTRADICTED_WORD_BOUNDARIES	143		0
IT2a	f80r|f80r.18-f80r.27	f80r	80	POSTFIX	111	117	573	CONTRADICTED_WORD_BOUNDARIES	143		0
IT2a	f80r|f80r.28-f80r.33	f80r	80	PREFIX	111	53	263	UNKNOWN_SOLVER	145		0
IT2a	f80r|f80r.28-f80r.33	f80r	80	POSTFIX	111	53	263	UNKNOWN_SOLVER	145		0
IT2a	f80r|f80r.34-f80r.39	f80r	80	PREFIX	111	64	329	UNKNOWN_SOLVER	143		0
