model	edition	source_group_id	locus	group_index	raw	role	run_id	head_id	head_raw	status	head_cross_line	meaning_confirmed	left_raw	right_raw	run_raw	full_raw_line
V	ZL3b	ZL3b|f77r.16|G007	f77r.16	7	qokeedy	CONTINUATION	ZL3b|f77r.16|G007			UNRESOLVED_IN_KNOWN_RUN	False	False	qolcheedy	lol	qokeedy	sshedy qotaiin chedy qokaiin shedy qolcheedy qokeedy lol
V	ZL3b	ZL3b|f77r.17|G008	f77r.17	8	qokeedy	CONTINUATION	ZL3b|f77r.17|G008			UNRESOLVED_IN_KNOWN_RUN	False	False	sheety	lol	qokeedy	qoteedy qoteedy qokedy sheed qeey saiin sheety qokeedy lol
V	ZL3b	ZL3b|f77r.19|G001	f77r.19	1	qokeedy	CONTINUATION	ZL3b|f77r.19|G001			UNRESOLVED_IN_KNOWN_RUN	False	False	qotaiin	lchey	qokeedy	qokeedy lchey lsheey qokeedy qokeedy qokar qokeey laiin chey
V	ZL3b	ZL3b|f77r.19|G004	f77r.19	4	qokeedy	CONTINUATION	ZL3b|f77r.19|G004			UNRESOLVED_IN_KNOWN_RUN	False	False	lsheey	qokeedy	qokeedy qokeedy	qokeedy lchey lsheey qokeedy qokeedy qokar qokeey laiin chey
V	ZL3b	ZL3b|f77r.19|G005	f77r.19	5	qokeedy	CONTINUATION	ZL3b|f77r.19|G004			UNRESOLVED_IN_KNOWN_RUN	False	False	qokeedy	qokar	qokeedy qokeedy	qokeedy lchey lsheey qokeedy qokeedy qokar qokeey laiin chey
V	ZL3b	ZL3b|f77r.20|G003	f77r.20	3	qokeedy	CONTINUATION	ZL3b|f77r.20|G003			UNRESOLVED_IN_KNOWN_RUN	False	False	sheal	qoteey	qokeedy	qotain sheal qokeedy qoteey qokain sheey qotedy dalchedy
V	ZL3b	ZL3b|f77r.21|G003	f77r.21	3	qokeedy	CONTINUATION	ZL3b|f77r.21|G002	ZL3b|f77r.21|G002	shedy	HYPOTHETICAL_HEAD_BOUND	False	False	shedy	qokedy	shedy qokeedy	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny
V	ZL3b	ZL3b|f77r.23|G006	f77r.23	6	qokeedy	CONTINUATION	ZL3b|f77r.23|G006			UNRESOLVED_IN_KNOWN_RUN	False	False	olshedy	chedy	qokeedy	sheoky qokaiin chedy lchedy olshedy qokeedy chedy qok[a:o]l
V	ZL3b	ZL3b|f77r.26|G002	f77r.26	2	qokeedy	CONTINUATION	ZL3b|f77r.26|G001			UNRESOLVED_IN_KNOWN_RUN	False	False	qoteedy	qokaiin	qoteedy qokeedy qokaiin	qoteedy qokeedy qokaiin chcthy lchedy qokaly
V	ZL3b	ZL3b|f77r.27|G005	f77r.27	5	qokeedy	CONTINUATION	ZL3b|f77r.27|G001	ZL3b|f77r.27|G004	shedy	HYPOTHETICAL_HEAD_BOUND	False	False	shedy	qotedy	solchedy qokain okaiin shedy qokeedy qotedy	solchedy qokain okaiin shedy qokeedy qotedy
V	ZL3b	ZL3b|f77r.29|G003	f77r.29	3	qokeedy	CONTINUATION	ZL3b|f77r.29|G003			UNRESOLVED_IN_KNOWN_RUN	False	False	cheeol	qokeedy	qokeedy qokeedy	saiin cheeol qokeedy qokeedy qotal
V	ZL3b	ZL3b|f77r.29|G004	f77r.29	4	qokeedy	CONTINUATION	ZL3b|f77r.29|G003			UNRESOLVED_IN_KNOWN_RUN	False	False	qokeedy	qotal	qokeedy qokeedy	saiin cheeol qokeedy qokeedy qotal
V	ZL3b	ZL3b|f77r.36|G006	f77r.36	6	qokeedy	CONTINUATION	ZL3b|f77r.36|G006			UNRESOLVED_IN_KNOWN_RUN	False	False	d[o:a]lchl	qokol	qokeedy	dshedy pchedy qotain chedy d[o:a]lchl qokeedy qokol olchey
V	ZL3b	ZL3b|f77r.42|G001	f77r.42	1	qokeedy	CONTINUATION	ZL3b|f77r.42|G001			UNRESOLVED_IN_KNOWN_RUN	False	False	arol	qotedy	qokeedy qotedy qokeedy qokeedy	qokeedy qotedy qokeedy qokeedy qokeey [s:r] aiin al
V	ZL3b	ZL3b|f77r.42|G003	f77r.42	3	qokeedy	CONTINUATION	ZL3b|f77r.42|G001			UNRESOLVED_IN_KNOWN_RUN	False	False	qotedy	qokeedy	qokeedy qotedy qokeedy qokeedy	qokeedy qotedy qokeedy qokeedy qokeey [s:r] aiin al
V	ZL3b	ZL3b|f77r.42|G004	f77r.42	4	qokeedy	CONTINUATION	ZL3b|f77r.42|G001			UNRESOLVED_IN_KNOWN_RUN	False	False	qokeedy	qokeey	qokeedy qotedy qokeedy qokeedy	qokeedy qotedy qokeedy qokeedy qokeey [s:r] aiin al
V	IT2a	IT2a|f77r.11|G007	f77r.11	7	qokeedy	CONTINUATION	IT2a|f77r.11|G007			UNRESOLVED_IN_KNOWN_RUN	False	False	shcthey	oteedy	qokeedy	qoteedy qokaiin shedy chol shedy shcthey qokeedy oteedy cham
V	IT2a	IT2a|f77r.13|G001	f77r.13	1	qokeedy	CONTINUATION	IT2a|f77r.13|G001			UNRESOLVED_IN_KNOWN_RUN	False	False	ched	qolsheedy	qokeedy	qokeedy qolsheedy shol tedy chedy lsheedy qokedy qolal chedy
V	IT2a	IT2a|f77r.14|G007	f77r.14	7	qokeedy	CONTINUATION	IT2a|f77r.14|G004	IT2a|f77r.14|G006	shedy	HYPOTHETICAL_HEAD_BOUND	False	False	shedy	qotedy	qoteedy qokaiin shedy qokeedy qotedy qokeedy shedy	sokcheey sain sheeol qoteedy qokaiin shedy qokeedy qotedy
V	IT2a	IT2a|f77r.15|G001	f77r.15	1	qokeedy	CONTINUATION	IT2a|f77r.14|G004	IT2a|f77r.14|G006	shedy	HYPOTHETICAL_HEAD_BOUND	True	False	qotedy	shedy	qoteedy qokaiin shedy qokeedy qotedy qokeedy shedy	qokeedy shedy qotol shedy qokaiin sheety qokeedy lchedy lol
V	IT2a	IT2a|f77r.15|G007	f77r.15	7	qokeedy	CONTINUATION	IT2a|f77r.15|G007			UNRESOLVED_IN_KNOWN_RUN	False	False	sheety	lchedy	qokeedy	qokeedy shedy qotol shedy qokaiin sheety qokeedy lchedy lol
V	IT2a	IT2a|f77r.16|G007	f77r.16	7	qokeedy	CONTINUATION	IT2a|f77r.16|G007			UNRESOLVED_IN_KNOWN_RUN	False	False	qolcheedy	lol	qokeedy	sshedy qotaiin chedy qokaiin shedy qolcheedy qokeedy lol
V	IT2a	IT2a|f77r.17|G008	f77r.17	8	qokeedy	CONTINUATION	IT2a|f77r.17|G008			UNRESOLVED_IN_KNOWN_RUN	False	False	sheety	lol	qokeedy	qoteedy qoteedy qokedy sheed qeey saiin sheety qokeedy lol
V	IT2a	IT2a|f77r.19|G001	f77r.19	1	qokeedy	CONTINUATION	IT2a|f77r.19|G001			UNRESOLVED_IN_KNOWN_RUN	False	False	qotaiin	lchey	qokeedy	qokeedy lchey lsheey qokeedy qokeedy qokar qokeey laiin chey
V	IT2a	IT2a|f77r.19|G004	f77r.19	4	qokeedy	CONTINUATION	IT2a|f77r.19|G004			UNRESOLVED_IN_KNOWN_RUN	False	False	lsheey	qokeedy	qokeedy qokeedy	qokeedy lchey lsheey qokeedy qokeedy qokar qokeey laiin chey
V	IT2a	IT2a|f77r.19|G005	f77r.19	5	qokeedy	CONTINUATION	IT2a|f77r.19|G004			UNRESOLVED_IN_KNOWN_RUN	False	False	qokeedy	qokar	qokeedy qokeedy	qokeedy lchey lsheey qokeedy qokeedy qokar qokeey laiin chey
V	IT2a	IT2a|f77r.20|G003	f77r.20	3	qokeedy	CONTINUATION	IT2a|f77r.20|G003			UNRESOLVED_IN_KNOWN_RUN	False	False	sheal	qoteey	qokeedy	qotain sheal qokeedy qoteey qokain sheey qotedy dalchedy
V	IT2a	IT2a|f77r.21|G003	f77r.21	3	qokeedy	CONTINUATION	IT2a|f77r.21|G002	IT2a|f77r.21|G002	shedy	HYPOTHETICAL_HEAD_BOUND	False	False	shedy	qokedy	shedy qokeedy	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny
V	IT2a	IT2a|f77r.23|G006	f77r.23	6	qokeedy	CONTINUATION	IT2a|f77r.23|G006			UNRESOLVED_IN_KNOWN_RUN	False	False	olshedy	chedy	qokeedy	sheoky qokaiin chedy lchedy olshedy qokeedy chedy qokol
V	IT2a	IT2a|f77r.26|G002	f77r.26	2	qokeedy	CONTINUATION	IT2a|f77r.26|G001			UNRESOLVED_IN_KNOWN_RUN	False	False	qoteedy	qokaiin	qoteedy qokeedy qokaiin	qoteedy qokeedy qokaiin chcthy lchedy qokaly
V	IT2a	IT2a|f77r.27|G005	f77r.27	5	qokeedy	CONTINUATION	IT2a|f77r.27|G001	IT2a|f77r.27|G004	shedy	HYPOTHETICAL_HEAD_BOUND	False	False	shedy	qotedy	solchedy qokain okaiin shedy qokeedy qotedy	solchedy qokain okaiin shedy qokeedy qotedy
V	IT2a	IT2a|f77r.29|G003	f77r.29	3	qokeedy	CONTINUATION	IT2a|f77r.29|G003			UNRESOLVED_IN_KNOWN_RUN	False	False	cheeol	qokeedy	qokeedy qokeedy	saiin cheeol qokeedy qokeedy qotal
V	IT2a	IT2a|f77r.29|G004	f77r.29	4	qokeedy	CONTINUATION	IT2a|f77r.29|G003			UNRESOLVED_IN_KNOWN_RUN	False	False	qokeedy	qotal	qokeedy qokeedy	saiin cheeol qokeedy qokeedy qotal
V	IT2a	IT2a|f77r.36|G006	f77r.36	6	qokeedy	CONTINUATION	IT2a|f77r.36|G006			UNRESOLVED_IN_KNOWN_RUN	False	False	dolchl	qokol	qokeedy	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey
V	IT2a	IT2a|f77r.42|G001	f77r.42	1	qokeedy	CONTINUATION	IT2a|f77r.42|G001			UNRESOLVED_IN_KNOWN_RUN	False	False	arol	qotedy	qokeedy qotedy qokeedy qokeedy	qokeedy qotedy qokeedy qokeedy qokeey raiin al
